Fol_2018-05-06.16_52_17.1_8.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
24      1.64270 -37.10204 -32.07033 -10.00811 -11.42464  -7.85006     (-1.643,-11.651) (-35.459,-30.428) (-9.782,-6.207) 16.6104  29.6226  23.6828  40.667  
25      1.58542 -36.62627 -31.64758 -10.47652 -11.79010  -7.82326     (-1.585,-12.062) (-35.041,-30.062) (-10.205,-6.238) 17.369  30.606  24.7526  40.2937  
26      1.52814 -36.15051 -31.22483 -10.94493 -12.15557  -7.79646     (-1.528,-12.473) (-34.622,-29.697) (-10.627,-6.268) 18.1322  31.6031  25.8296  39.9333  
27      1.47086 -35.67474 -30.80208 -11.41334 -12.52104  -7.76965     (-1.471,-12.884) (-34.204,-29.331) (-11.050,-6.299) 18.8996  32.6127  26.9128  39.5864  
28      1.41358 -35.19897 -30.37933 -11.88175 -12.88651  -7.74285     (-1.414,-13.295) (-33.785,-28.966) (-11.473,-6.329) 19.6706  33.6336  28.0014  39.2533  
29      1.35630 -34.72321 -29.95658 -12.35016 -13.25198  -7.71605     (-1.356,-13.706) (-33.367,-28.600) (-11.896,-6.360) 20.4448  34.6648  29.095  38.9343  
30      1.29902 -34.24744 -29.53383 -12.81857 -13.61745  -7.68925     (-1.299,-14.118) (-32.948,-28.235) (-12.318,-6.390) 21.222  35.7054  30.1928  38.6298  
31      1.24174 -33.77168 -29.11108 -13.28698 -13.98292  -7.66245     (-1.242,-14.529) (-32.530,-27.869) (-12.741,-6.421) 22.0017  36.7547  31.2945  38.34  
32      1.18446 -33.29591 -28.68833 -13.75539 -14.34839  -7.63565     (-1.184,-14.940) (-32.111,-27.504) (-13.164,-6.451) 22.7837  37.8118  32.3998  38.0655  
33      1.12717 -32.82015 -28.26558 -14.22380 -14.71386  -7.60884     (-1.127,-15.351) (-31.693,-27.138) (-13.587,-6.482) 23.5679  38.8763  33.5081  37.8064  
34      1.06989 -32.34438 -27.84283 -14.69221 -15.07933  -7.58204     (-1.070,-15.762) (-31.274,-26.773) (-14.009,-6.512) 24.3538  39.9474  34.6194  37.5631  
35      1.01261 -31.86862 -27.42008 -15.16062 -15.44480  -7.55524     (-1.013,-16.173) (-30.856,-26.407) (-14.432,-6.543) 25.1415  40.1966  35.7333  37.3359  
36      0.95533 -31.39285 -26.99733 -15.62903 -15.81026  -7.52844     (-0.955,-16.584) (-30.438,-26.042) (-14.855,-6.573) 25.9308  40.9471  36.8495  37.1252  
37      0.89805 -30.91709 -26.57458 -16.09744 -16.17573  -7.50164     (-0.898,-16.995) (-30.019,-25.677) (-15.278,-6.604) 26.7215  40.7735  37.968  36.9311  
38      0.84077 -30.44132 -26.15183 -16.56585 -16.54120  -7.47483     (-0.841,-17.407) (-29.601,-25.311) (-15.700,-6.634) 27.5134  40.3893  39.0885  36.754  
39      0.78349 -29.96556 -25.72908 -17.03426 -16.90667  -7.44803     (-0.783,-17.818) (-29.182,-24.946) (-16.123,-6.665) 28.3065  39.7634  40.2108  36.5941  
40      0.72621 -29.48979 -25.30633 -17.50267 -17.27214  -7.42123     (-0.726,-18.229) (-28.764,-24.580) (-16.546,-6.695) 29.1008  39.3885  41.335  36.4516  
41      0.66893 -29.01403 -24.88358 -17.97108 -17.63761  -7.39443     (-0.669,-18.640) (-28.345,-24.215) (-16.969,-6.726) 29.896  39.3475  42.4607  36.3267  
42      0.61164 -28.53826 -24.46083 -18.43949 -18.00308  -7.36763     (-0.612,-19.051) (-27.927,-23.849) (-17.391,-6.756) 30.6921  39.3442  43.588  36.2197  
43      0.55436 -28.06250 -24.03808 -18.90790 -18.36855  -7.34083     (-0.554,-19.462) (-27.508,-23.484) (-17.814,-6.786) 31.4891  39.3785  44.7048  36.1306  
44      0.49708 -27.58673 -23.61533 -19.37631 -18.73402  -7.31402     (-0.497,-19.873) (-27.090,-23.118) (-18.237,-6.817) 32.2869  39.4503  45.8242  36.0596  
45      0.43980 -27.11096 -23.19258 -19.84472 -19.09949  -7.28722     (-0.440,-20.285) (-26.671,-22.753) (-18.660,-6.847) 33.0854  39.5595  46.9461  36.0069  
46      0.38252 -26.63520 -22.76983 -20.31314 -19.46496  -7.26042     (-0.383,-20.696) (-26.253,-22.387) (-19.082,-6.878) 33.8846  39.7057  48.0704  35.9724  
47      0.32524 -26.15943 -22.34708 -20.78155 -19.83042  -7.23362     (-0.325,-21.107) (-25.834,-22.022) (-19.505,-6.908) 34.6844  39.8885  49.1971  35.9563  
48      0.26796 -25.68367 -21.92433 -21.24996 -20.19589  -7.20682     (-0.268,-21.518) (-25.416,-21.656) (-19.928,-6.939) 35.4848  40.1074  50.3149  35.9586  
49      0.21068 -25.20790 -21.50158 -21.71837 -20.56136  -7.18001     (-0.211,-21.929) (-24.997,-21.291) (-20.351,-6.969) 35.7008  40.3618  50.8952  35.9792  
50      0.15340 -24.73214 -21.07883 -22.18678 -20.92683  -7.15321     (-0.153,-22.340) (-24.579,-20.925) (-20.773,-7.000) 35.8065  40.6506  50.9827  36.0181  
51      0.09611 -24.25637 -20.65608 -22.65519 -21.29230  -7.12641     (-0.096,-22.751) (-24.160,-20.560) (-21.196,-7.030) 35.9303  40.2442  51.065  36.0754  
52      0.03883 -23.78061 -20.23333 -23.12360 -21.65777  -7.09961     (-0.039,-23.162) (-23.742,-20.194) (-21.619,-7.061) 36.072  39.3465  51.1729  36.1508  
53     -0.01845 -23.30484 -19.81058 -23.59201 -22.02324  -7.07281     (-0.018,-23.592) (-23.305,-22.023) (-19.811,-7.073) 36.02  38.482  51.2867  36.4199  
54     -0.07573 -22.82908 -19.38783 -24.06042 -22.38871  -7.04601     (-0.076,-24.060) (-22.829,-22.389) (-19.388,-7.046) 36.0732  37.6808  51.387  36.5444  
55     -0.13301 -22.35331 -18.96508 -24.52883 -22.75418  -7.01920     (-0.133,-24.529) (-22.353,-22.754) (-18.965,-7.019) 35.99  36.8851  51.5167  36.6893  
56     -0.19029 -21.87755 -18.54233 -24.99724 -23.11965  -6.99240     (-0.190,-24.997) (-21.878,-23.120) (-18.542,-6.992) 35.5208  36.0954  50.6858  36.8542  
57     -0.24757 -21.40178 -18.11958 -25.46565 -23.48512  -6.96560     (-0.248,-25.466) (-21.402,-23.485) (-18.120,-6.966) 34.662  35.312  49.4998  36.2908  
58     -0.30485 -20.92602 -17.69683 -25.93406 -23.85058  -6.93880     (-0.305,-25.934) (-20.926,-23.851) (-17.697,-6.939) 33.8039  34.5354  48.3164  35.4455  
59     -0.36213 -20.45025 -17.27408 -26.40247 -24.21605  -6.91200     (-0.362,-26.402) (-20.450,-24.216) (-17.274,-6.912) 32.9467  33.7661  47.1357  34.6016  
60     -0.41942 -19.97449 -16.85133 -26.87088 -24.58152  -6.88520     (-0.419,-26.871) (-19.974,-24.582) (-16.851,-6.885) 32.0902  33.0045  45.958  33.7592  
61     -0.47670 -19.49872 -16.42858 -27.33929 -24.94699  -6.85839     (-0.477,-27.339) (-19.499,-24.947) (-16.429,-6.858) 31.2347  32.2513  44.7835  32.9184  
62     -0.53398 -19.02295 -16.00583 -27.80770 -25.31246  -6.83159     (-0.534,-27.808) (-19.023,-25.312) (-16.006,-6.832) 30.3802  31.5069  43.6126  32.0793  
63     -0.59126 -18.54719 -15.58308 -28.27611 -25.67793  -6.80479     (-0.591,-28.276) (-18.547,-25.678) (-15.583,-6.805) 29.5267  30.7721  42.4454  31.242  
64     -0.64854 -18.07142 -15.16033 -28.74452 -26.04340  -6.77799     (-0.649,-28.745) (-18.071,-26.043) (-15.160,-6.778) 28.6744  30.0476  41.2823  30.4068  
65     -0.70582 -17.59566 -14.73758 -29.21293 -26.40887  -6.75119     (-0.706,-29.213) (-17.596,-26.409) (-14.738,-6.751) 27.8235  29.334  40.1237  29.5737  
66     -0.76310 -17.11989 -14.31483 -29.68134 -26.77434  -6.72438     (-0.763,-29.681) (-17.120,-26.774) (-14.315,-6.724) 26.9739  28.6324  38.97  28.743  
67     -0.82038 -16.64413 -13.89208 -30.14975 -27.13981  -6.69758     (-0.820,-30.150) (-16.644,-27.140) (-13.892,-6.698) 26.1258  27.9434  37.8216  27.9149  
68     -0.87766 -16.16836 -13.46933 -30.61816 -27.50527  -6.67078     (-0.878,-30.618) (-16.168,-27.505) (-13.469,-6.671) 25.2795  27.2681  36.6791  27.0615  
69     -0.93494 -15.69260 -13.04658 -31.08657 -27.87074  -6.64398     (-0.935,-31.087) (-15.693,-27.871) (-13.047,-6.644) 24.435  26.6076  35.543  26.1886  
70     -0.99223 -15.21683 -12.62383 -31.55498 -28.23621  -6.61718     (-0.992,-31.555) (-15.217,-28.236) (-12.624,-6.617) 23.5926  25.963  34.4139  25.3156  
71     -1.04951 -14.74107 -12.20108 -32.02339 -28.60168  -6.59038     (-1.050,-32.023) (-14.741,-28.602) (-12.201,-6.590) 22.7525  25.3354  33.2926  24.4427  
72     -1.10679 -14.26530 -11.77833 -32.49180 -28.96715  -6.56357     (-1.107,-32.492) (-14.265,-28.967) (-11.778,-6.564) 21.9149  24.7262  32.1799  23.5697  
73     -1.16407 -13.78954 -11.35558 -32.96021 -29.33262  -6.53677     (-1.164,-32.960) (-13.790,-29.333) (-11.356,-6.537) 21.0803  24.1367  31.0768  22.6968  
74     -1.22135 -13.31377 -10.93283 -33.42862 -29.69809  -6.50997     (-1.221,-33.429) (-13.314,-29.698) (-10.933,-6.510) 20.2488  23.5685  29.9842  21.8238  
75     -1.27863 -12.83801 -10.51008 -33.89703 -30.06356  -6.48317     (-1.279,-33.897) (-12.838,-30.064) (-10.510,-6.483) 19.421  23.0231  28.9033  20.9509  
76     -1.33591 -12.36224 -10.08733 -34.36544 -30.42903  -6.45637     (-1.336,-34.365) (-12.362,-30.429) (-10.087,-6.456) 18.5974  22.5022  27.8355  20.0779  
77     -1.39319 -11.88648  -9.66458 -34.83385 -30.79450  -6.42956     (-1.393,-34.834) (-11.886,-30.794) (-9.665,-6.430) 17.7784  22.0076  26.7823  19.2049  
78     -1.45047 -11.41071  -9.24183 -35.30226 -31.15997  -6.40276     (-1.450,-35.302) (-11.411,-31.160) (-9.242,-6.403) 16.9648  21.5409  25.6583  18.332  
79     -1.50776 -10.93494  -8.81908 -35.77068 -31.52543  -6.37596     (-1.508,-35.771) (-10.935,-31.525) (-8.819,-6.376) 16.1575  21.1042  24.5465  17.459  
80     -1.56504 -10.45918  -8.39633 -36.23909 -31.89090  -6.34916     (-1.565,-36.239) (-10.459,-31.891) (-8.396,-6.349) 15.3573  20.6992  23.4496  16.5861  
81     -1.62232  -9.98341  -7.97358 -36.70750 -32.25637  -6.32236     (-1.622,-36.707) (-9.983,-32.256) (-7.974,-6.322) 14.5654  20.3279  22.2387  15.7131  
82     -1.67960  -9.50765  -7.55083 -37.17591 -32.62184  -6.29556     (-1.680,-37.176) (-9.508,-32.622) (-7.551,-6.296) 13.7834  19.9921  21.0033  14.8402  
83     -1.73688  -9.03188  -7.12807 -37.64432 -32.98731  -6.26875     (-1.737,-37.644) (-9.032,-32.987) (-7.128,-6.269) 13.0129  19.6937  19.7678  13.9672  
84     -1.79416  -8.55612  -6.70532 -38.11273 -33.35278  -6.24195     (-1.794,-38.113) (-8.556,-33.353) (-6.705,-6.242) 12.2562  19.4344  18.5323  13.0943  
85     -1.85144  -8.08035  -6.28257 -38.58114 -33.71825  -6.21515     (-1.851,-38.581) (-8.080,-33.718) (-6.283,-6.215) 11.516  18.9517  17.2968  12.2213  
86     -1.90872  -7.60459  -5.85982 -39.04955 -34.08372  -6.18835     (-1.909,-39.050) (-7.605,-34.084) (-5.860,-6.188) 10.7113  18.0587  16.0613  11.3484  
87     -1.96600  -7.12882  -5.43707 -39.51796 -34.44919  -6.16155     (-1.966,-39.518) (-7.129,-34.449) (-5.437,-6.162) 9.84863  17.0412  14.8258  10.4754  
88     -2.02329  -6.65306  -5.01432 -39.98637 -34.81466  -6.13475     (-2.023,-39.986) (-6.653,-34.815) (-5.014,-6.135) 8.98797  15.6211  13.5903  9.60247  
89     -2.08057  -6.17729  -4.59157 -40.45478 -35.18013  -6.10794     (-2.081,-40.455) (-6.177,-35.180) (-4.592,-6.108) 8.12994  14.201  12.3549  8.72952  
90     -2.13785  -5.70153  -4.16882 -40.92319 -35.54559  -6.08114     (-2.138,-40.923) (-5.702,-35.546) (-4.169,-6.081) 7.27547  12.7809  11.1194  7.85657  
91     -2.19513  -5.22576  -3.74607 -41.39160 -35.91106  -6.05434     (-2.195,-41.392) (-5.226,-35.911) (-3.746,-6.054) 6.42596  11.3608  9.88388  6.98362  
92     -2.25241  -4.75000  -3.32332 -41.86001 -36.27653  -6.02754     (-2.252,-41.860) (-4.750,-36.277) (-3.323,-6.028) 5.58368  9.94068  8.6484  6.11067  
93     -2.30969  -4.27423  -2.90057 -42.32842 -36.64200  -6.00074     (-2.310,-42.328) (-4.274,-36.642) (-2.901,-6.001) 4.75249  8.52058  7.41291  5.23771  
94     -2.36697  -3.79847  -2.47782 -42.79683 -37.00747  -5.97393     (-2.367,-42.797) (-3.798,-37.007) (-2.478,-5.974) 3.93941  7.10049  6.17743  4.36476  
95     -2.42425  -3.32270  -2.05507 -43.26524 -37.37294  -5.94713     (-2.424,-43.265) (-3.323,-37.373) (-2.055,-5.947) 3.15845  5.68039  4.94194  3.49181  
96     -2.48153  -2.84693  -1.63232 -43.73365 -37.73841  -5.92033     (-2.482,-43.734) (-2.847,-37.738) (-1.632,-5.920) 2.44065  4.26029  3.70646  2.61886  
97     -2.53882  -2.37117  -1.20957 -44.20206 -38.10388  -5.89353     (-2.539,-44.202) (-2.371,-38.104) (-1.210,-5.894) 1.7459  2.84019  2.47097  1.7459  
98     -2.59610  -1.89540  -0.78682 -44.67047 -38.46935  -5.86673     (-2.596,-44.670) (-1.895,-38.469) (-0.787,-5.867) 0.872952  1.4201  1.23549  0.872952  
99     -2.65338  -1.41964  -0.36407 -45.13888 -38.83482  -5.83993     (-2.653,-45.139) (-1.420,-38.835) (-0.364,-5.840) 0  3.28986e-14  0  0  
