Fol_2018-05-14.13_06_48.62_61.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -37.01550 -36.95199 -17.58739  -0.25999 -29.33138  12.91874     (-36.692,-12.659) (-17.847,-3.754) (-11.438,-0.260) 16.9816  19.1485  
1    -37.01517 -36.93287 -17.58124  -0.27240 -29.30577  12.90555     (-36.660,-12.633) (-17.854,-3.767) (-11.476,-0.272) 16.9788  19.1516  
2    -37.01485 -36.91374 -17.57508  -0.28481 -29.28017  12.89235     (-36.629,-12.608) (-17.860,-3.780) (-11.515,-0.285) 16.9761  19.1549  
3    -37.01452 -36.89462 -17.56893  -0.29722 -29.25457  12.87916     (-36.597,-12.582) (-17.866,-3.793) (-11.553,-0.297) 16.9738  19.1584  
4    -37.01420 -36.87550 -17.56277  -0.30963 -29.22896  12.86597     (-36.566,-12.556) (-17.872,-3.807) (-11.592,-0.310) 16.9717  19.1621  
5    -37.01388 -36.85637 -17.55661  -0.32204 -29.20336  12.85278     (-36.534,-12.531) (-17.879,-3.820) (-11.630,-0.322) 16.9698  19.166  
6    -37.01355 -36.83725 -17.55046  -0.33445 -29.17776  12.83959     (-36.503,-12.505) (-17.885,-3.833) (-11.669,-0.334) 16.9682  19.1702  
7    -37.01323 -36.81812 -17.54430  -0.34687 -29.15216  12.82640     (-36.471,-12.480) (-17.891,-3.846) (-11.707,-0.347) 16.9669  19.1746  
8    -37.01291 -36.79900 -17.53815  -0.35928 -29.12655  12.81320     (-36.440,-12.454) (-17.897,-3.859) (-11.746,-0.359) 16.9658  19.1792  
9    -37.01258 -36.77988 -17.53199  -0.37169 -29.10095  12.80001     (-36.408,-12.428) (-17.904,-3.873) (-11.784,-0.372) 16.9649  19.1841  
10    -37.01226 -36.76075 -17.52584  -0.38410 -29.07535  12.78682     (-36.377,-12.403) (-17.910,-3.886) (-11.823,-0.384) 16.9643  19.1891  
11    -37.01193 -36.74163 -17.51968  -0.39651 -29.04974  12.77363     (-36.345,-12.377) (-17.916,-3.899) (-11.861,-0.397) 16.964  19.1944  
12    -37.01161 -36.72251 -17.51353  -0.40892 -29.02414  12.76044     (-36.314,-12.352) (-17.922,-3.912) (-11.900,-0.409) 16.9639  19.1999  
13    -37.01129 -36.70338 -17.50737  -0.42133 -28.99854  12.74724     (-36.282,-12.326) (-17.929,-3.925) (-11.938,-0.421) 16.9641  19.2057  
14    -37.01096 -36.68426 -17.50121  -0.43374 -28.97293  12.73405     (-36.251,-12.300) (-17.935,-3.939) (-11.977,-0.434) 16.9645  19.2116  
15    -37.01064 -36.66513 -17.49506  -0.44616 -28.94733  12.72086     (-36.219,-12.275) (-17.941,-3.952) (-12.015,-0.446) 16.9652  19.2178  
16    -37.01031 -36.64601 -17.48890  -0.45857 -28.92173  12.70767     (-36.187,-12.249) (-17.947,-3.965) (-12.054,-0.459) 16.9661  19.2242  
17    -37.00999 -36.62689 -17.48275  -0.47098 -28.89612  12.69448     (-36.156,-12.223) (-17.954,-3.978) (-12.092,-0.471) 16.9673  19.2308  
18    -37.00967 -36.60776 -17.47659  -0.48339 -28.87052  12.68128     (-36.124,-12.198) (-17.960,-3.991) (-12.130,-0.483) 16.9688  19.2377  
19    -37.00934 -36.58864 -17.47044  -0.49580 -28.84492  12.66809     (-36.093,-12.172) (-17.966,-4.005) (-12.169,-0.496) 16.9705  19.2447  
20    -37.00902 -36.56952 -17.46428  -0.50821 -28.81931  12.65490     (-36.061,-12.147) (-17.972,-4.018) (-12.207,-0.508) 16.9724  19.252  
21    -37.00870 -36.55039 -17.45813  -0.52062 -28.79371  12.64171     (-36.030,-12.121) (-17.979,-4.031) (-12.246,-0.521) 16.9746  19.2595  
22    -37.00837 -36.53127 -17.45197  -0.53303 -28.76811  12.62852     (-35.998,-12.095) (-17.985,-4.044) (-12.284,-0.533) 16.9771  19.2672  
23    -37.00805 -36.51214 -17.44581  -0.54544 -28.74251  12.61532     (-35.967,-12.070) (-17.991,-4.057) (-12.323,-0.545) 16.9798  19.2752  
24    -37.00772 -36.49302 -17.43966  -0.55786 -28.71690  12.60213     (-35.935,-12.044) (-17.998,-4.070) (-12.361,-0.558) 16.9827  19.2834  
25    -37.00740 -36.47390 -17.43350  -0.57027 -28.69130  12.58894     (-35.904,-12.019) (-18.004,-4.084) (-12.400,-0.570) 16.986  19.2917  
26    -37.00708 -36.45477 -17.42735  -0.58268 -28.66570  12.57575     (-35.872,-11.993) (-18.010,-4.097) (-12.438,-0.583) 16.9894  19.3003  
27    -37.00675 -36.43565 -17.42119  -0.59509 -28.64009  12.56256     (-35.841,-11.967) (-18.016,-4.110) (-12.477,-0.595) 16.9931  19.3092  
28    -37.00643 -36.41653 -17.41504  -0.60750 -28.61449  12.54936     (-35.809,-11.942) (-18.023,-4.123) (-12.515,-0.608) 16.9971  19.3182  
29    -37.00610 -36.39740 -17.40888  -0.61991 -28.58889  12.53617     (-35.777,-11.916) (-18.029,-4.136) (-12.554,-0.620) 17.0013  19.3275  
30    -37.00578 -36.37828 -17.40273  -0.63232 -28.56328  12.52298     (-35.746,-11.891) (-18.035,-4.150) (-12.592,-0.632) 17.0058  19.337  
31    -37.00546 -36.35915 -17.39657  -0.64473 -28.53768  12.50979     (-35.714,-11.865) (-18.041,-4.163) (-12.631,-0.645) 17.0106  19.3467  
32    -37.00513 -36.34003 -17.39041  -0.65715 -28.51208  12.49660     (-35.683,-11.839) (-18.048,-4.176) (-12.669,-0.657) 17.0155  19.3566  
33    -37.00481 -36.32091 -17.38426  -0.66956 -28.48647  12.48341     (-35.651,-11.814) (-18.054,-4.189) (-12.708,-0.670) 17.0208  19.3667  
34    -37.00449 -36.30178 -17.37810  -0.68197 -28.46087  12.47021     (-35.620,-11.788) (-18.060,-4.202) (-12.746,-0.682) 17.0262  19.3771  
35    -37.00416 -36.28266 -17.37195  -0.69438 -28.43527  12.45702     (-35.588,-11.763) (-18.066,-4.216) (-12.784,-0.694) 17.032  19.3876  
36    -37.00384 -36.26354 -17.36579  -0.70679 -28.40967  12.44383     (-35.557,-11.737) (-18.073,-4.229) (-12.823,-0.707) 17.038  19.3984  
37    -37.00351 -36.24441 -17.35964  -0.71920 -28.38406  12.43064     (-35.525,-11.711) (-18.079,-4.242) (-12.861,-0.719) 17.0442  19.4094  
38    -37.00319 -36.22529 -17.35348  -0.73161 -28.35846  12.41745     (-35.494,-11.686) (-18.085,-4.255) (-12.900,-0.732) 17.0507  19.4206  
39    -37.00287 -36.20616 -17.34733  -0.74402 -28.33286  12.40425     (-35.462,-11.660) (-18.091,-4.268) (-12.938,-0.744) 17.0574  19.432  
40    -37.00254 -36.18704 -17.34117  -0.75643 -28.30725  12.39106     (-35.431,-11.635) (-18.098,-4.282) (-12.977,-0.756) 17.0644  19.4437  
41    -37.00222 -36.16792 -17.33502  -0.76885 -28.28165  12.37787     (-35.399,-11.609) (-18.104,-4.295) (-13.015,-0.769) 17.0716  19.4555  
42    -37.00190 -36.14879 -17.32886  -0.78126 -28.25605  12.36468     (-35.368,-11.583) (-18.110,-4.308) (-13.054,-0.781) 17.0791  19.4676  
43    -37.00157 -36.12967 -17.32270  -0.79367 -28.23044  12.35149     (-35.336,-11.558) (-18.116,-4.321) (-13.092,-0.794) 17.0869  19.4799  
44    -37.00125 -36.11055 -17.31655  -0.80608 -28.20484  12.33829     (-35.304,-11.532) (-18.123,-4.334) (-13.131,-0.806) 17.0948  19.4924  
45    -37.00092 -36.09142 -17.31039  -0.81849 -28.17924  12.32510     (-35.273,-11.507) (-18.129,-4.348) (-13.169,-0.818) 17.1031  19.5051  
46    -37.00060 -36.07230 -17.30424  -0.83090 -28.15363  12.31191     (-35.241,-11.481) (-18.135,-4.361) (-13.208,-0.831) 17.1115  19.518  
47    -37.00028 -36.05317 -17.29808  -0.84331 -28.12803  12.29872     (-35.210,-11.455) (-18.141,-4.374) (-13.246,-0.843) 17.1203  19.5312  
48    -36.99995 -36.03405 -17.29193  -0.85572 -28.10243  12.28553     (-35.178,-11.430) (-18.148,-4.387) (-13.285,-0.856) 17.1292  19.5445  
49    -36.99963 -36.01493 -17.28577  -0.86814 -28.07683  12.27233     (-35.147,-11.404) (-18.154,-4.400) (-13.323,-0.868) 17.1384  19.5581  
