Fol_2018-05-14.17_25_03.1_82.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.38095 -43.80344 -44.31956   0.61682  -1.48602  -8.90409     (-1.486,-36.528) (-0.869,-37.044) (-2.895,-7.418) 0  0  
1      4.32169 -43.36976 -43.90113   0.24162  -1.84519  -8.88908     (-1.845,-36.572) (-1.604,-37.103) (-2.476,-7.044) 0.994402  0.994402  
2      4.26243 -42.93608 -43.48270  -0.13357  -2.20436  -8.87407     (-2.204,-36.616) (-2.338,-37.162) (-2.058,-6.670) 1.9888  1.9888  
3      4.20316 -42.50240 -43.06427  -0.50877  -2.56353  -8.85906     (-2.564,-36.660) (-3.072,-37.221) (-1.640,-6.296) 2.97521  2.97521  
4      4.14390 -42.06872 -42.64584  -0.88397  -2.92269  -8.84405     (-2.923,-36.704) (-3.807,-37.281) (-1.221,-5.921) 3.91492  3.91492     glitch
5      4.08464 -41.63504 -42.22741  -1.25916  -3.28186  -8.82904     (-3.282,-36.748) (-4.541,-37.340) (-0.803,-5.547) 4.87637  4.87637  
6      4.02538 -41.20137 -41.80898  -1.63436  -3.64103  -8.81403     (-3.641,-36.792) (-5.275,-37.399) (-0.384,-5.173) 5.84885  5.84885  
7      3.96611 -40.76769 -41.39054  -2.00955  -4.00020  -8.79902     (-3.966,-5.976) (-36.802,-37.424) (-0.034,-4.833) 6.77296  47.304     glitch
8      3.90685 -40.33401 -40.97211  -2.38475  -4.35937  -8.78401     (-3.907,-6.292) (-36.427,-37.065) (-0.453,-4.877) 7.117  46.7815  
9      3.84759 -39.90033 -40.55368  -2.75994  -4.71854  -8.76900     (-3.848,-6.608) (-36.053,-36.706) (-0.871,-4.921) 7.51862  46.265  
10      3.78833 -39.46665 -40.13525  -3.13514  -5.07770  -8.75399     (-3.788,-6.923) (-35.678,-36.347) (-1.289,-4.966) 7.68712  45.7546  
11      3.72907 -39.03297 -39.71682  -3.51034  -5.43687  -8.73898     (-3.729,-7.239) (-35.304,-35.988) (-1.708,-5.010) 7.76843  45.2507  
12      3.66980 -38.59929 -39.29839  -3.88553  -5.79604  -8.72397     (-3.670,-7.555) (-34.929,-35.629) (-2.126,-5.054) 7.9186  44.7533  
13      3.61054 -38.16561 -38.87996  -4.26073  -6.15521  -8.70896     (-3.611,-7.871) (-34.555,-35.269) (-2.545,-5.098) 8.13383  44.2628  
14      3.55128 -37.73193 -38.46153  -4.63592  -6.51438  -8.69395     (-3.551,-8.187) (-34.181,-34.910) (-2.963,-5.143) 8.40911  43.7793  
15      3.49202 -37.29825 -38.04310  -5.01112  -6.87355  -8.67894     (-3.492,-8.503) (-33.806,-34.551) (-3.382,-5.187) 8.73878  43.3031  
16      3.43275 -36.86457 -37.62467  -5.38631  -7.23271  -8.66393     (-3.433,-8.819) (-33.432,-34.192) (-3.800,-5.231) 9.11694  42.8345  
17      3.37349 -36.43090 -37.20624  -5.76151  -7.59188  -8.64892     (-3.373,-9.135) (-33.057,-33.833) (-4.218,-5.275) 9.53782  42.3736  
18      3.31423 -35.99722 -36.78781  -6.13671  -7.95105  -8.63391     (-3.314,-9.451) (-32.683,-33.474) (-4.637,-5.320) 9.99602  41.9208  
19      3.25497 -35.56354 -36.36938  -6.51190  -8.31022  -8.61889     (-3.255,-9.767) (-32.309,-33.114) (-5.055,-5.364) 10.4651  41.4763  
