Fol_2018-05-05.09_45_15.1_7.txt     Output is probe cell, reduced cell, NCDist distance between
16    -127.00908  84.65102 -90.38900 -290.01080 -140.03692 -290.21367     (-205.563,-205.360) (-84.651,-224.688) (-5.738,-42.358) 54.1635
17    -127.65160  81.66366 -89.66767 -287.74477 -141.06652 -286.89541     (-205.232,-206.081) (-81.664,-222.730) (-8.004,-45.988) 55.8999
18    -128.29413  78.67630 -88.94633 -285.47874 -142.09612 -283.57716     (-204.901,-206.802) (-78.676,-220.772) (-10.270,-49.618) 58.1318
19    -128.93665  75.68894 -88.22500 -283.21271 -143.12572 -280.25890     (-204.570,-207.524) (-75.689,-218.815) (-12.536,-53.248) 60.8047
20    -129.57917  72.70158 -87.50367 -280.94668 -144.15532 -276.94065     (-204.239,-208.245) (-72.702,-216.857) (-14.802,-56.878) 63.8632
21    -130.22169  69.71422 -86.78234 -278.68065 -145.18492 -273.62239     (-203.908,-208.966) (-69.714,-214.899) (-17.068,-60.507) 67.2547
22    -130.86422  66.72686 -86.06101 -276.41462 -146.21452 -270.30413     (-203.577,-209.688) (-66.727,-212.941) (-19.334,-64.137) 70.9316
23    -131.50674  63.73949 -85.33968 -274.14859 -147.24412 -266.98588     (-203.246,-210.409) (-63.739,-210.984) (-21.600,-67.767) 74.8517
24    -132.14926  60.75213 -84.61835 -271.88256 -148.27372 -263.66762     (-202.915,-211.130) (-60.752,-209.026) (-23.866,-71.397) 77.7662
25    -132.79178  57.76477 -83.89702 -269.61653 -149.30331 -260.34937     (-202.585,-211.852) (-57.765,-207.068) (-26.132,-75.027) 80.6468
26    -133.43431  54.77741 -83.17569 -267.35050 -150.33291 -257.03111     (-202.254,-212.573) (-54.777,-205.110) (-28.398,-78.657) 83.8071
27    -134.07683  51.79005 -82.45435 -265.08447 -151.36251 -253.71285     (-201.923,-213.294) (-51.790,-203.153) (-30.664,-82.287) 87.2167
28    -134.71935  48.80269 -81.73302 -262.81844 -152.39211 -250.39460     (-201.592,-214.016) (-48.803,-201.195) (-32.930,-85.917) 90.773
29    -135.36187  45.81533 -81.01169 -260.55241 -153.42171 -247.07634     (-201.261,-214.737) (-45.815,-199.237) (-35.196,-89.547) 94.3091
30    -136.00440  42.82797 -80.29036 -258.28638 -154.45131 -243.75809     (-200.930,-215.458) (-42.828,-197.279) (-37.462,-93.176) 98.0412
31    -136.64692  39.84060 -79.56903 -256.02035 -155.48091 -240.43983     (-200.599,-216.180) (-39.841,-195.322) (-39.728,-96.806) 101.948
32    -137.28944  36.85324 -78.84770 -253.75432 -156.51051 -237.12157     (-200.268,-216.901) (-36.853,-193.364) (-41.994,-100.436) 106.009
33    -137.93196  33.86588 -78.12637 -251.48829 -157.54011 -233.80332     (-199.937,-217.622) (-33.866,-191.406) (-44.260,-104.066) 110.209
34    -138.57449  30.87852 -77.40504 -249.22226 -158.56971 -230.48506     (-199.607,-218.344) (-30.879,-189.448) (-46.527,-107.696) 114.532
35    -139.21701  27.89116 -76.68370 -246.95623 -159.59930 -227.16681     (-199.276,-219.065) (-27.891,-187.490) (-48.793,-111.326) 118.964
36    -139.85953  24.90380 -75.96237 -244.69020 -160.62890 -223.84855     (-198.945,-219.786) (-24.904,-185.533) (-51.059,-114.956) 123.493
37    -140.50205  21.91644 -75.24104 -242.42417 -161.65850 -220.53029     (-198.614,-220.508) (-21.916,-183.575) (-53.325,-118.586) 128.11
38    -141.14458  18.92907 -74.51971 -240.15814 -162.68810 -217.21204     (-198.283,-221.229) (-18.929,-181.617) (-55.591,-122.216) 132.805
39    -141.78710  15.94171 -73.79838 -237.89211 -163.71770 -213.89378     (-197.952,-221.950) (-15.942,-179.659) (-57.857,-125.845) 137.571
40    -142.42962  12.95435 -73.07705 -235.62607 -164.74730 -210.57553     (-197.621,-222.672) (-12.954,-177.702) (-60.123,-129.475) 142.399
41    -143.07214   9.96699 -72.35572 -233.36004 -165.77690 -207.25727     (-197.290,-223.393) (-9.967,-175.744) (-62.389,-133.105) 147.285
42    -143.71467   6.97963 -71.63439 -231.09401 -166.80650 -203.93901     (-196.959,-224.114) (-6.980,-173.786) (-64.655,-136.735) 151.526
43    -144.35719   3.99227 -70.91306 -228.82798 -167.83610 -200.62076     (-196.628,-224.836) (-3.992,-171.828) (-66.921,-140.365) 148.67
44    -144.99971   1.00491 -70.19172 -226.56195 -168.86569 -197.30250     (-196.298,-225.557) (-1.005,-169.871) (-69.187,-143.995) 145.975
45    -145.64223  -1.98245 -69.47039 -224.29592 -169.89529 -193.98425     (-145.642,-224.296) (-1.982,-169.895) (-69.470,-193.984) 145.407
46    -146.28476  -4.96982 -68.74906 -222.02989 -170.92489 -190.66599     (-146.285,-222.030) (-4.970,-170.925) (-68.749,-190.666) 146.013
47    -146.92728  -7.95718 -68.02773 -219.76386 -171.95449 -187.34773     (-146.927,-219.764) (-7.957,-171.954) (-68.028,-187.348) 146.8
48    -147.56980 -10.94454 -67.30640 -217.49783 -172.98409 -184.02948     (-147.570,-217.498) (-10.945,-172.984) (-67.306,-184.029) 147.767
49    -148.21232 -13.93190 -66.58507 -215.23180 -174.01369 -180.71122     (-148.212,-215.232) (-13.932,-174.014) (-66.585,-180.711) 148.909
50    -148.85485 -16.91926 -65.86374 -212.96577 -175.04329 -177.39297     (-148.855,-212.966) (-16.919,-175.043) (-65.864,-177.393) 150.223
51    -149.49737 -19.90662 -65.14241 -210.69974 -176.07289 -174.07471     (-149.497,-210.700) (-19.907,-176.073) (-65.142,-174.075) 151.704
52    -150.13989 -22.89398 -64.42107 -208.43371 -177.10249 -170.75646     (-150.140,-208.434) (-22.894,-177.102) (-64.421,-170.756) 153.347
53    -150.78241 -25.88135 -63.69974 -206.16768 -178.13209 -167.43820     (-150.782,-206.168) (-25.881,-178.132) (-63.700,-167.438) 155.148
54    -151.42494 -28.86871 -62.97841 -203.90165 -179.16168 -164.11994     (-151.425,-203.902) (-28.869,-179.162) (-62.978,-164.120) 157.1
55    -152.06746 -31.85607 -62.25708 -201.63562 -180.19128 -160.80169     (-152.067,-201.636) (-31.856,-180.191) (-62.257,-160.802) 157.581
56    -152.70998 -34.84343 -61.53575 -199.36959 -181.22088 -157.48343     (-152.710,-199.370) (-34.843,-181.221) (-61.536,-157.483) 153.625
57    -153.35250 -37.83079 -60.81442 -197.10356 -182.25048 -154.16518     (-153.353,-197.104) (-37.831,-182.250) (-60.814,-154.165) 149.744
58    -153.99503 -40.81815 -60.09309 -194.83753 -183.28008 -150.84692     (-153.995,-194.838) (-40.818,-183.280) (-60.093,-150.847) 145.946
59    -154.63755 -43.80551 -59.37176 -192.57150 -184.30968 -147.52866     (-154.638,-192.572) (-43.806,-184.310) (-59.372,-147.529) 142.237
60    -155.28007 -46.79287 -58.65043 -190.30547 -185.33928 -144.21041     (-155.280,-190.305) (-46.793,-185.339) (-58.650,-144.210) 138.624
61    -155.92259 -49.78024 -57.92909 -188.03944 -186.36888 -140.89215     (-155.923,-188.039) (-49.780,-186.369) (-57.929,-140.892) 135.114
62    -156.56512 -52.76760 -57.20776 -185.77341 -187.39848 -137.57390     (-156.565,-185.773) (-52.768,-187.398) (-57.208,-137.574) 131.158
63    -157.20764 -55.75496 -56.48643 -183.50738 -188.42807 -134.25564     (-157.208,-183.507) (-55.755,-188.428) (-56.486,-134.256) 126.698
64    -157.85016 -58.74232 -55.76510 -181.24135 -189.45767 -130.93738     (-157.850,-181.241) (-58.742,-189.458) (-55.765,-130.937) 122.297
65    -158.49268 -61.72968 -55.04377 -178.97532 -190.48727 -127.61913     (-158.493,-178.975) (-61.730,-190.487) (-55.044,-127.619) 117.961
66    -159.13521 -64.71704 -54.32244 -176.70929 -191.51687 -124.30087     (-159.135,-176.709) (-64.717,-191.517) (-54.322,-124.301) 113.697
67    -159.77773 -67.70440 -53.60111 -174.44326 -192.54647 -120.98262     (-159.778,-174.443) (-67.704,-192.546) (-53.601,-120.983) 109.515
68    -160.42025 -70.69177 -52.87978 -172.17723 -193.57607 -117.66436     (-160.420,-172.177) (-70.692,-193.576) (-52.880,-117.664) 105.423
69    -161.06277 -73.67913 -52.15844 -169.91120 -194.60567 -114.34610     (-161.063,-169.911) (-73.679,-194.606) (-52.158,-114.346) 101.434
70    -161.70530 -76.66649 -51.43711 -167.64517 -195.63527 -111.02785     (-161.705,-167.645) (-76.666,-195.635) (-51.437,-111.028) 97.5581
71    -162.34782 -79.65385 -50.71578 -165.37914 -196.66487 -107.70959     (-162.348,-165.379) (-79.654,-196.665) (-50.716,-107.710) 93.8112
72    -162.99034 -82.64121 -49.99445 -163.11311 -197.69447 -104.39134     (-162.990,-163.113) (-82.641,-197.694) (-49.994,-104.391) 90.2088
73    -163.63286 -85.62857 -49.27312 -160.84708 -198.72406 -101.07308     (-163.633,-160.847) (-85.629,-198.724) (-49.273,-101.073) 86.7688
74    -164.27539 -88.61593 -48.55179 -158.58105 -199.75366 -97.75482     (-164.275,-158.581) (-88.616,-199.754) (-48.552,-97.755) 83.5115
75    -164.91791 -91.60329 -47.83046 -156.31502 -200.78326 -94.43657     (-164.918,-156.315) (-91.603,-200.783) (-47.830,-94.437) 80.4588
76    -165.56043 -94.59066 -47.10913 -154.04899 -201.81286 -91.11831     (-165.560,-154.049) (-94.591,-201.813) (-47.109,-91.118) 77.6351
77    -166.20295 -97.57802 -46.38780 -151.78296 -202.84246 -87.80006     (-166.203,-151.783) (-97.578,-202.842) (-46.388,-87.800) 75.0661
78    -166.84548 -100.56538 -45.66646 -149.51693 -203.87206 -84.48180     (-166.845,-149.517) (-100.565,-203.872) (-45.666,-84.482) 72.7789
79    -167.48800 -103.55274 -44.94513 -147.25090 -204.90166 -81.16354     (-167.488,-147.251) (-103.553,-204.902) (-44.945,-81.164) 70.8006
80    -168.13052 -106.54010 -44.22380 -144.98487 -205.93126 -77.84529     (-168.131,-144.985) (-106.540,-205.931) (-44.224,-77.845) 69.158
81    -168.77304 -109.52746 -43.50247 -142.71884 -206.96086 -74.52703     (-168.773,-142.719) (-109.527,-206.961) (-43.502,-74.527) 67.8752
82    -169.41557 -112.51482 -42.78114 -140.45281 -207.99045 -71.20878     (-169.416,-140.453) (-112.515,-207.990) (-42.781,-71.209) 66.973
83    -170.05809 -115.50219 -42.05981 -138.18678 -209.02005 -67.89052     (-170.058,-138.187) (-115.502,-209.020) (-42.060,-67.891) 66.467
84    -170.70061 -118.48955 -41.33848 -135.92075 -210.04965 -64.57226     (-170.701,-135.921) (-118.490,-210.050) (-41.338,-64.572) 66.3661
85    -171.34314 -121.47691 -40.61715 -133.65472 -211.07925 -61.25401     (-171.343,-133.655) (-121.477,-211.079) (-40.617,-61.254) 66.6722
86    -171.98566 -124.46427 -39.89581 -131.38869 -212.10885 -57.93575     (-171.986,-131.389) (-124.464,-212.109) (-39.896,-57.936) 67.3798
87    -172.62818 -127.45163 -39.17448 -129.12266 -213.13845 -54.61750     (-172.628,-129.123) (-127.452,-213.138) (-39.174,-54.617) 62.4268
88    -173.27070 -130.43899 -38.45315 -126.85663 -214.16805 -51.29924     (-173.271,-126.857) (-130.439,-214.168) (-38.453,-51.299) 57.2246
89    -173.91323 -133.42635 -37.73182 -124.59060 -215.19765 -47.98098     (-173.913,-124.591) (-133.426,-215.198) (-37.732,-47.981) 52.0224
90    -174.55575 -136.41371 -37.01049 -122.32457 -216.22725 -44.66273     (-174.556,-122.325) (-136.414,-216.227) (-37.010,-44.663) 46.8201
91    -175.19827 -139.40108 -36.28916 -120.05854 -217.25685 -41.34447     (-175.198,-120.059) (-139.401,-217.257) (-36.289,-41.344) 41.6179
92    -175.84079 -142.38844 -35.56783 -117.79251 -218.28644 -38.02622     (-175.841,-117.793) (-142.388,-218.286) (-35.568,-38.026) 36.4157
93    -176.48332 -145.37580 -34.84650 -115.52648 -219.31604 -34.70796     (-176.483,-115.526) (-145.376,-219.316) (-34.846,-34.708) 31.2134
94    -177.12584 -148.36316 -34.12517 -113.26045 -220.34564 -31.38971     (-177.126,-113.260) (-148.363,-220.346) (-34.125,-31.390) 26.0112
95    -177.76836 -151.35052 -33.40383 -110.99442 -221.37524 -28.07145     (-177.768,-110.994) (-151.351,-221.375) (-33.404,-28.071) 20.8089
96    -178.41088 -154.33788 -32.68250 -108.72839 -222.40484 -24.75319     (-178.411,-108.728) (-154.338,-222.405) (-32.683,-24.753) 15.6067
97    -179.05341 -157.32524 -31.96117 -106.46236 -223.43444 -21.43494     (-179.053,-106.462) (-157.325,-223.434) (-31.961,-21.435) 10.4045
98    -179.69593 -160.31261 -31.23984 -104.19633 -224.46404 -18.11668     (-179.696,-104.196) (-160.313,-224.464) (-31.240,-18.117) 5.20224
99    -180.33845 -163.29997 -30.51851 -101.93030 -225.49364 -14.79843     (-180.338,-101.930) (-163.300,-225.494) (-30.519,-14.798) 0
