PointDistanceFollower  May 16 2018
Fol_2018-05-16.16_23_13.50_49.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.04282 -12.63728   1.48374  -4.59384 -37.45055 -73.09820     (-26.397,-12.637) (-1.626,-4.043) (-1.484,-65.013)      -0.67998   4.59113 -15.50482 -48.59806 -30.79015 -31.05321     (-0.680,-40.096) (-22.551,-31.470) (-14.825,-3.911)      29.4445  26.2347  
1      3.73535 -12.52605   1.45376  -4.67509 -37.11310 -73.01652     (-26.735,-12.526) (-1.768,-3.735) (-1.454,-65.546)      -0.67998   4.31697 -15.49795 -48.51218 -30.79702 -30.77905     (-0.680,-40.558) (-22.825,-31.477) (-14.818,-3.637)      29.1273  26.4017  
2      3.42787 -12.41483   1.42379  -4.75634 -36.77565 -72.93485     (-27.072,-12.415) (-1.909,-3.428) (-1.424,-66.079)      -0.67998   4.04281 -15.49108 -48.42630 -30.80389 -30.50488     (-0.680,-41.021) (-23.099,-31.484) (-14.811,-3.363)      28.8193  26.5813  
3      3.12039 -12.30361   1.39382  -4.83758 -36.43820 -72.85318     (-27.410,-12.304) (-2.050,-3.120) (-1.394,-66.612)      -0.67998   3.76865 -15.48422 -48.34041 -30.81076 -30.23072     (-0.680,-41.483) (-23.373,-31.491) (-14.804,-3.089)      28.5208  26.7734  
4      2.81291 -12.19239   1.36384  -4.91883 -36.10075 -72.77150     (-27.747,-12.192) (-2.191,-2.813) (-1.364,-67.146)      -0.67998   3.49449 -15.47735 -48.25453 -30.81763 -29.95656     (-0.680,-41.946) (-23.648,-31.498) (-14.797,-2.815)      28.2319  26.9776  
5      2.50544 -12.08117   1.33387  -5.00008 -35.76329 -72.68983     (-28.085,-12.081) (-2.332,-2.505) (-1.334,-67.679)      -0.67998   3.22032 -15.47048 -48.16865 -30.82450 -29.68240     (-0.680,-42.408) (-23.922,-31.504) (-14.790,-2.540)      27.9532  27.1937  
6      2.19796 -11.96995   1.30389  -5.08132 -35.42584 -72.60816     (-28.422,-11.970) (-2.474,-2.198) (-1.304,-68.212)      -0.67998   2.94616 -15.46361 -48.08277 -30.83136 -29.40823     (-0.680,-42.870) (-24.196,-31.511) (-14.784,-2.266)      27.6848  27.4213  
7      1.89048 -11.85873   1.27392  -5.16257 -35.08839 -72.52648     (-28.760,-11.859) (-2.615,-1.890) (-1.274,-68.746)      -0.67998   2.67200 -15.45674 -47.99689 -30.83823 -29.13407     (-0.680,-43.333) (-24.470,-31.518) (-14.777,-1.992)      27.427  27.427  
8      1.58300 -11.74750   1.24394  -5.24382 -34.75094 -72.44481     (-29.097,-11.748) (-2.756,-1.583) (-1.244,-69.279)      -0.67998   2.39784 -15.44987 -47.91101 -30.84510 -28.85991     (-0.680,-43.795) (-24.744,-31.525) (-14.770,-1.718)      27.1803  27.1803  
9      1.27553 -11.63628   1.21397  -5.32507 -34.41349 -72.36314     (-29.434,-11.636) (-2.897,-1.276) (-1.214,-69.812)      -0.67998   2.12367 -15.44300 -47.82512 -30.85197 -28.58575     (-0.680,-44.258) (-25.018,-31.532) (-14.763,-1.444)      26.9447  26.9447  
10      0.96805 -11.52506   1.18399  -5.40631 -34.07604 -72.28146     (-29.772,-11.525) (-3.038,-0.968) (-1.184,-70.345)      -0.67998   1.84951 -15.43614 -47.73924 -30.85884 -28.31159     (-0.680,-44.720) (-25.293,-31.539) (-14.756,-1.170)      26.7208  26.7208  
11      0.66057 -11.41384   1.15402  -5.48756 -33.73858 -72.19979     (-30.109,-11.414) (-3.180,-0.661) (-1.154,-70.879)      -0.67998   1.57535 -15.42927 -47.65336 -30.86571 -28.03742     (-0.680,-45.183) (-25.567,-31.546) (-14.749,-0.895)      26.5087  26.5087  
12      0.35310 -11.30262   1.12404  -5.56881 -33.40113 -72.11812     (-30.447,-11.303) (-3.321,-0.353) (-1.124,-71.412)      -0.67998   1.30119 -15.42240 -47.56748 -30.87258 -27.76326     (-0.680,-45.645) (-25.841,-31.553) (-14.742,-0.621)      26.3087  26.3087  
13      0.04562 -11.19140   1.09407  -5.65005 -33.06368 -72.03644     (-30.784,-11.191) (-3.462,-0.046) (-1.094,-71.945)      -0.67998   1.02703 -15.41553 -47.48160 -30.87944 -27.48910     (-0.680,-46.108) (-26.115,-31.559) (-14.736,-0.347)      26.1211  26.1211  
14     -0.26186 -11.08018   1.06410  -5.73130 -32.72623 -71.95477     (-0.802,-10.818) (-3.865,-0.262) (-30.860,-72.217)      -0.67998   0.75286 -15.40866 -47.39572 -30.88631 -27.21494     (-0.680,-46.570) (-26.389,-31.566) (-14.729,-0.073)      25.9463  25.9463  
15     -0.56934 -10.96896   1.03412  -5.81255 -32.38878 -71.87310     (-0.465,-10.400) (-4.314,-0.569) (-30.890,-72.442)      -0.67998   0.47870 -15.40179 -47.30983 -30.89318 -26.94077     (-26.462,-46.831) (-0.479,-31.372) (-14.923,-0.201)      25.8682  35.3195     glitch
