Fol_2018-05-06.16_57_17.2_17.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
22      1.82762 -58.38130 -20.70947 -47.52929 -40.36901  -0.61441     (-55.340,-48.144) (-0.614,-17.669) (-39.755,-1.213) 22.8159  29.2118  48.8978  22.9102  
23      1.30035 -57.75534 -20.89299 -47.42366 -39.97876  -0.64856     (-55.803,-48.072) (-0.649,-18.941) (-39.330,-0.652) 23.5119  31.0401  50.3038  23.6104  
24      0.77309 -57.12939 -21.07651 -47.31803 -39.58851  -0.68272     (-56.266,-48.001) (-0.683,-20.213) (-38.906,-0.090) 24.2842  32.9161  51.7813  24.3863  
25      0.24583 -56.50343 -21.26003 -47.21241 -39.19826  -0.71688     (-0.246,-47.458) (-56.258,-21.014) (-38.952,-0.471) 24.5596  33.5385  52.7095  41.1404  
26     -0.28144 -55.87748 -21.44355 -47.10678 -38.80802  -0.75104     (-0.281,-47.107) (-55.877,-38.808) (-21.444,-0.751) 24.1661  33.4134  52.5227  25.4803  
27     -0.80870 -55.25152 -21.62707 -47.00116 -38.41777  -0.78520     (-0.809,-47.001) (-55.252,-38.418) (-21.627,-0.785) 23.6586  33.4351  51.6951  25.0443  
28     -1.33596 -54.62557 -21.81059 -46.89553 -38.02752  -0.81936     (-1.336,-46.896) (-54.626,-38.028) (-21.811,-0.819) 23.1776  33.6032  50.8938  24.6358  
29     -1.86323 -53.99961 -21.99411 -46.78990 -37.63727  -0.85352     (-1.863,-46.790) (-54.000,-37.637) (-21.994,-0.854) 22.7245  33.9154  50.1199  24.2562  
30     -2.39049 -53.37366 -22.17763 -46.68428 -37.24702  -0.88768     (-2.390,-46.684) (-53.374,-37.247) (-22.178,-0.888) 22.3012  34.368  49.3748  23.907  
31     -2.91775 -52.74770 -22.36115 -46.57865 -36.85677  -0.92183     (-2.918,-46.579) (-52.748,-36.857) (-22.361,-0.922) 21.9094  34.9554  48.6598  23.5894  
32     -3.44502 -52.12175 -22.54467 -46.47303 -36.46653  -0.95599     (-3.445,-46.473) (-52.122,-36.467) (-22.545,-0.956) 21.5508  35.671  47.9763  23.3047  
33     -3.97228 -51.49580 -22.72819 -46.36740 -36.07628  -0.99015     (-3.972,-46.367) (-51.496,-36.076) (-22.728,-0.990) 21.227  36.5073  47.3255  23.0542  
34     -4.49954 -50.86984 -22.91171 -46.26178 -35.68603  -1.02431     (-4.500,-46.262) (-50.870,-35.686) (-22.912,-1.024) 20.9338  37.4561  46.7018  22.839  
35     -5.02681 -50.24389 -23.09523 -46.15615 -35.29578  -1.05847     (-5.027,-46.156) (-50.244,-35.296) (-23.095,-1.058) 20.6678  38.5092  46.1056  22.6601  
36     -5.55407 -49.61793 -23.27875 -46.05052 -34.90553  -1.09263     (-5.554,-46.051) (-49.618,-34.906) (-23.279,-1.093) 20.4407  39.6582  45.5459  22.5184  
37     -6.08134 -48.99198 -23.46227 -45.94490 -34.51528  -1.12679     (-6.081,-45.945) (-48.992,-34.515) (-23.462,-1.127) 20.2541  40.895  45.0241  22.4145  
38     -6.60860 -48.36602 -23.64579 -45.83927 -34.12504  -1.16094     (-6.609,-45.839) (-48.366,-34.125) (-23.646,-1.161) 20.1089  42.212  44.5415  22.349  
39     -7.13586 -47.74007 -23.82931 -45.73365 -33.73479  -1.19510     (-7.136,-45.734) (-47.740,-33.735) (-23.829,-1.195) 20.0061  43.6019  44.0994  22.3223  
40     -7.66313 -47.11411 -24.01283 -45.62802 -33.34454  -1.22926     (-7.663,-45.628) (-47.114,-33.345) (-24.013,-1.229) 19.9464  45.0579  43.6991  22.3344  
41     -8.19039 -46.48816 -24.19635 -45.52239 -32.95429  -1.26342     (-8.190,-45.522) (-46.488,-32.954) (-24.196,-1.263) 19.93  46.5739  43.3417  22.3853  
42     -8.71765 -45.86220 -24.37987 -45.41677 -32.56404  -1.29758     (-8.718,-45.417) (-45.862,-32.564) (-24.380,-1.298) 19.9572  47.3374  43.0282  22.4748  
43     -9.24492 -45.23625 -24.56339 -45.31114 -32.17379  -1.33174     (-9.245,-45.311) (-45.236,-32.174) (-24.563,-1.332) 20.0278  47.3077  42.7597  22.6023  
44     -9.77218 -44.61030 -24.74691 -45.20552 -31.78354  -1.36590     (-9.772,-45.206) (-44.610,-31.784) (-24.747,-1.366) 20.1412  46.7247  42.537  22.7673  
45    -10.29944 -43.98434 -24.93043 -45.09989 -31.39330  -1.40005     (-10.299,-45.100) (-43.984,-31.393) (-24.930,-1.400) 20.2969  45.7738  42.3608  22.969  
46    -10.82671 -43.35839 -25.11395 -44.99426 -31.00305  -1.43421     (-10.827,-44.994) (-43.358,-31.003) (-25.114,-1.434) 20.4937  44.8484  42.2316  23.2063  
47    -11.35397 -42.73243 -25.29747 -44.88864 -30.61280  -1.46837     (-11.354,-44.889) (-42.732,-30.613) (-25.297,-1.468) 20.7307  43.9501  42.1501  23.4782  
48    -11.88124 -42.10648 -25.48099 -44.78301 -30.22255  -1.50253     (-11.881,-44.783) (-42.106,-30.223) (-25.481,-1.503) 21.0063  43.0805  42.1163  23.7836  
49    -12.40850 -41.48052 -25.66451 -44.67739 -29.83230  -1.53669     (-12.408,-44.677) (-41.481,-29.832) (-25.665,-1.537) 21.319  42.2415  42.1305  24.1211  
50    -12.93576 -40.85457 -25.84803 -44.57176 -29.44205  -1.57085     (-12.936,-44.572) (-40.855,-29.442) (-25.848,-1.571) 21.6674  41.4349  42.1926  24.4894  
51    -13.46303 -40.22861 -26.03155 -44.46613 -29.05181  -1.60501     (-13.463,-44.466) (-40.229,-29.052) (-26.032,-1.605) 21.6739  40.6626  41.563  24.8871  
52    -13.99029 -39.60266 -26.21507 -44.36051 -28.66156  -1.63916     (-13.990,-44.361) (-39.603,-28.662) (-26.215,-1.639) 21.2891  39.9266  40.8585  25.313  
53    -14.51755 -38.97671 -26.39859 -44.25488 -28.27131  -1.67332     (-14.518,-44.255) (-38.977,-28.271) (-26.399,-1.673) 20.9387  39.229  40.1924  25.7654  
54    -15.04482 -38.35075 -26.58211 -44.14926 -27.88106  -1.70748     (-15.045,-44.149) (-38.351,-27.881) (-26.582,-1.707) 20.6244  38.5719  39.5667  26.2432  
55    -15.57208 -37.72480 -26.76563 -44.04363 -27.49081  -1.74164     (-15.572,-44.044) (-37.725,-27.491) (-26.766,-1.742) 20.3481  37.9573  38.9835  26.7449  
56    -16.09934 -37.09884 -26.94914 -43.93801 -27.10056  -1.77580     (-16.099,-43.938) (-37.099,-27.101) (-26.949,-1.776) 20.1111  37.3873  38.445  27.2693  
57    -16.62661 -36.47289 -27.13266 -43.83238 -26.71032  -1.80996     (-16.627,-43.832) (-36.473,-26.710) (-27.133,-1.810) 19.9149  36.8641  37.9535  27.8149  
58    -17.15387 -35.84693 -27.31618 -43.72675 -26.32007  -1.84412     (-17.154,-43.727) (-35.847,-26.320) (-27.316,-1.844) 19.7608  36.3896  37.5108  28.3807  
59    -17.68113 -35.22098 -27.49970 -43.62113 -25.92982  -1.87827     (-17.681,-43.621) (-35.221,-25.930) (-27.500,-1.878) 19.6496  35.9657  37.119  28.9654  
60    -18.20840 -34.59502 -27.68322 -43.51550 -25.53957  -1.91243     (-18.208,-43.516) (-34.595,-25.540) (-27.683,-1.912) 19.5822  35.5943  36.7799  29.5679  
61    -18.73566 -33.96907 -27.86674 -43.40988 -25.14932  -1.94659     (-18.736,-43.410) (-33.969,-25.149) (-27.867,-1.947) 19.5591  35.2771  36.4952  30.1871  
62    -19.26293 -33.34311 -28.05026 -43.30425 -24.75907  -1.98075     (-19.263,-43.304) (-33.343,-24.759) (-28.050,-1.981) 19.5803  35.0155  36.2663  30.8221  
63    -19.79019 -32.71716 -28.23378 -43.19862 -24.36882  -2.01491     (-19.790,-43.199) (-32.717,-24.369) (-28.234,-2.015) 19.6457  34.8107  36.0946  31.4718  
64    -20.31745 -32.09121 -28.41730 -43.09300 -23.97858  -2.04907     (-20.317,-43.093) (-32.091,-23.979) (-28.417,-2.049) 19.7548  34.6637  35.981  32.1354  
65    -20.84472 -31.46525 -28.60082 -42.98737 -23.58833  -2.08323     (-20.845,-42.987) (-31.465,-23.588) (-28.601,-2.083) 19.9071  34.5754  35.9262  31.6789  
66    -21.37198 -30.83930 -28.78434 -42.88175 -23.19808  -2.11738     (-21.372,-42.882) (-30.839,-23.198) (-28.784,-2.117) 20.1014  34.5461  35.9305  30.7471  
67    -21.89924 -30.21334 -28.96786 -42.77612 -22.80783  -2.15154     (-21.899,-42.776) (-30.213,-22.808) (-28.968,-2.152) 20.3366  34.576  35.9941  29.8154  
68    -22.42651 -29.58739 -29.15138 -42.67049 -22.41758  -2.18570     (-22.427,-42.670) (-29.587,-22.418) (-29.151,-2.186) 20.6112  34.665  36.1168  28.8837  
69    -22.95377 -28.96143 -29.33490 -42.56487 -22.02733  -2.21986     (-22.954,-42.565) (-28.961,-22.027) (-29.335,-2.220) 20.9238  34.8126  36.2978  27.9519  
70    -23.48103 -28.33548 -29.51842 -42.45924 -21.63709  -2.25402     (-23.481,-42.459) (-28.335,-21.637) (-29.518,-2.254) 21.2726  35.018  35.9426  27.0202  
71    -24.00830 -27.70952 -29.70194 -42.35362 -21.24684  -2.28818     (-24.008,-42.354) (-27.710,-21.247) (-29.702,-2.288) 21.656  35.2802  35.6469  26.0885  
72    -24.53556 -27.08357 -29.88546 -42.24799 -20.85659  -2.32234     (-24.536,-42.248) (-27.084,-20.857) (-29.885,-2.322) 22.072  35.598  35.6219  25.1567  
73    -25.06282 -26.45762 -30.06898 -42.14237 -20.46634  -2.35650     (-25.063,-42.142) (-26.458,-20.466) (-30.069,-2.356) 22.5189  35.97  35.8084  24.225  
74    -25.59009 -25.83166 -30.25250 -42.03674 -20.07609  -2.39065     (-25.590,-42.037) (-25.832,-20.076) (-30.253,-2.391) 22.9949  36.3944  35.5346  23.2933  
75    -26.11735 -25.20571 -30.43602 -41.93111 -19.68584  -2.42481     (-26.117,-41.931) (-25.206,-19.686) (-30.436,-2.425) 22.3615  36.8694  34.1132  22.3615  
76    -26.64462 -24.57975 -30.61954 -41.82549 -19.29559  -2.45897     (-26.645,-41.825) (-24.580,-19.296) (-30.620,-2.459) 21.4298  37.3932  32.6918  21.4298  
77    -27.17188 -23.95380 -30.80306 -41.71986 -18.90535  -2.49313     (-27.172,-41.720) (-23.954,-18.905) (-30.803,-2.493) 20.4981  36.6004  31.2705  20.4981  
78    -27.69914 -23.32784 -30.98658 -41.61424 -18.51510  -2.52729     (-27.699,-41.614) (-23.328,-18.515) (-30.987,-2.527) 19.5664  34.9367  29.8491  19.5664  
79    -28.22641 -22.70189 -31.17010 -41.50861 -18.12485  -2.56145     (-28.226,-41.509) (-22.702,-18.125) (-31.170,-2.561) 18.6346  33.2731  28.4277  18.6346  
80    -28.75367 -22.07593 -31.35362 -41.40298 -17.73460  -2.59561     (-28.754,-41.403) (-22.076,-17.735) (-31.354,-2.596) 17.7029  31.6094  27.0063  17.7029  
81    -29.28093 -21.44998 -31.53714 -41.29736 -17.34435  -2.62976     (-29.281,-41.297) (-21.450,-17.344) (-31.537,-2.630) 16.7712  29.9458  25.5849  16.7712  
82    -29.80820 -20.82402 -31.72066 -41.19173 -16.95410  -2.66392     (-29.808,-41.192) (-20.824,-16.954) (-31.721,-2.664) 15.8394  28.2821  24.1635  15.8394  
83    -30.33546 -20.19807 -31.90418 -41.08611 -16.56386  -2.69808     (-30.335,-41.086) (-20.198,-16.564) (-31.904,-2.698) 14.9077  26.6185  22.7421  14.9077  
84    -30.86272 -19.57212 -32.08770 -40.98048 -16.17361  -2.73224     (-30.863,-40.980) (-19.572,-16.174) (-32.088,-2.732) 13.976  24.9548  21.3208  13.976  
85    -31.38999 -18.94616 -32.27122 -40.87485 -15.78336  -2.76640     (-31.390,-40.875) (-18.946,-15.783) (-32.271,-2.766) 13.0442  23.2912  19.8994  13.0442  
86    -31.91725 -18.32021 -32.45474 -40.76923 -15.39311  -2.80056     (-31.917,-40.769) (-18.320,-15.393) (-32.455,-2.801) 12.1125  21.6275  18.478  12.1125  
87    -32.44451 -17.69425 -32.63826 -40.66360 -15.00286  -2.83472     (-32.445,-40.664) (-17.694,-15.003) (-32.638,-2.835) 11.1808  19.9638  17.0566  11.1808  
88    -32.97178 -17.06830 -32.82178 -40.55798 -14.61261  -2.86887     (-32.972,-40.558) (-17.068,-14.613) (-32.822,-2.869) 10.249  18.3002  15.6352  10.249  
89    -33.49904 -16.44234 -33.00530 -40.45235 -14.22237  -2.90303     (-33.499,-40.452) (-16.442,-14.222) (-33.005,-2.903) 9.31731  16.6365  14.2138  9.31731  
90    -34.02631 -15.81639 -33.18882 -40.34672 -13.83212  -2.93719     (-34.026,-40.347) (-15.816,-13.832) (-33.189,-2.937) 8.38558  14.9729  12.7925  8.38558  
91    -34.55357 -15.19043 -33.37234 -40.24110 -13.44187  -2.97135     (-34.554,-40.241) (-15.190,-13.442) (-33.372,-2.971) 7.45385  13.3092  11.3711  7.45385  
92    -35.08083 -14.56448 -33.55586 -40.13547 -13.05162  -3.00551     (-35.081,-40.135) (-14.564,-13.052) (-33.556,-3.006) 6.52212  11.6456  9.94969  6.52212  
93    -35.60810 -13.93853 -33.73938 -40.02985 -12.66137  -3.03967     (-35.608,-40.030) (-13.939,-12.661) (-33.739,-3.040) 5.59039  9.98192  8.52831  5.59039  
94    -36.13536 -13.31257 -33.92290 -39.92422 -12.27112  -3.07383     (-36.135,-39.924) (-13.313,-12.271) (-33.923,-3.074) 4.65866  8.31827  7.10692  4.65866  
95    -36.66262 -12.68662 -34.10642 -39.81860 -11.88087  -3.10798     (-36.663,-39.819) (-12.687,-11.881) (-34.106,-3.108) 3.72692  6.65462  5.68554  3.72692  
96    -37.18989 -12.06066 -34.28994 -39.71297 -11.49063  -3.14214     (-37.190,-39.713) (-12.061,-11.491) (-34.290,-3.142) 2.79519  4.99096  4.26415  2.79519  
97    -37.71715 -11.43471 -34.47346 -39.60734 -11.10038  -3.17630     (-37.717,-39.607) (-11.435,-11.100) (-34.473,-3.176) 1.86346  3.32731  2.84277  1.86346  
98    -38.24441 -10.80875 -34.65698 -39.50172 -10.71013  -3.21046     (-38.244,-39.502) (-10.809,-10.710) (-34.657,-3.210) 0.931731  1.66365  1.42138  0.931731  
99    -38.77168 -10.18280 -34.84050 -39.39609 -10.31988  -3.24462     (-38.772,-39.396) (-10.183,-10.320) (-34.840,-3.245) 0  1.66637e-14  3.8147e-06  1.3487e-06  
