Fol_2018-05-14.13_14_11.90_89.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -33.15613  -4.16508 -26.02217  -7.42994   5.43418 -10.53511     (-20.588,-1.996) (-9.599,-5.434) (-27.722,-5.101) 25.7965  26.9537  
1    -33.14355  -4.17052 -26.02388  -7.42450   5.42330 -10.52967     (-20.601,-2.001) (-9.594,-5.423) (-27.720,-5.106) 25.9259  27.0388  
2    -33.13097  -4.17596 -26.02558  -7.41907   5.41242 -10.52423     (-20.613,-2.007) (-9.588,-5.412) (-27.719,-5.112) 26.0558  27.1247  
3    -33.11839  -4.18140 -26.02728  -7.41363   5.40154 -10.51879     (-20.626,-2.012) (-9.583,-5.402) (-27.717,-5.117) 26.1861  27.2114  
4    -33.10580  -4.18684 -26.02898  -7.40819   5.39066 -10.51335     (-20.638,-2.018) (-9.578,-5.391) (-27.715,-5.123) 26.3169  27.2989  
5    -33.09322  -4.19228 -26.03068  -7.40275   5.37978 -10.50791     (-20.651,-2.023) (-9.572,-5.380) (-27.713,-5.128) 26.448  27.3871  
6    -33.08064  -4.19772 -26.03238  -7.39731   5.36890 -10.50247     (-20.663,-2.028) (-9.567,-5.369) (-27.712,-5.134) 26.5796  27.4761  
7    -33.06806  -4.20316 -26.03408  -7.39187   5.35803 -10.49704     (-20.676,-2.034) (-9.561,-5.358) (-27.710,-5.139) 26.7117  27.5659  
8    -33.05548  -4.20860 -26.03579  -7.38643   5.34715 -10.49160     (-20.689,-2.039) (-9.556,-5.347) (-27.708,-5.144) 26.8441  27.6563  
9    -33.04290  -4.21404 -26.03749  -7.38099   5.33627 -10.48616     (-20.701,-2.045) (-9.550,-5.336) (-27.707,-5.150) 26.947  27.7475  
10    -33.03032  -4.21948 -26.03919  -7.37555   5.32539 -10.48072     (-20.714,-2.050) (-9.545,-5.325) (-27.705,-5.155) 27.0003  27.8395  
11    -33.01774  -4.22492 -26.04089  -7.37011   5.31451 -10.47528     (-20.726,-2.056) (-9.539,-5.315) (-27.703,-5.161) 27.0293  27.9321  
12    -33.00516  -4.23036 -26.04259  -7.36467   5.30363 -10.46984     (-20.739,-2.061) (-9.534,-5.304) (-27.702,-5.166) 27.0594  28.0255  
13    -32.99258  -4.23580 -26.04429  -7.35923   5.29275 -10.46440     (-20.752,-2.066) (-9.529,-5.293) (-27.700,-5.172) 27.0904  28.1196  
14    -32.98000  -4.24124 -26.04599  -7.35379   5.28187 -10.45896     (-20.764,-2.072) (-9.523,-5.282) (-27.698,-5.177) 27.1225  28.2144  
15    -32.96742  -4.24668 -26.04770  -7.34835   5.27099 -10.45352     (-20.777,-2.077) (-9.518,-5.271) (-27.696,-5.183) 26.9002  27.0798  
16    -32.95484  -4.25212 -26.04940  -7.34291   5.26011 -10.44808     (-20.789,-2.083) (-9.512,-5.260) (-27.695,-5.188) 26.8718  27.0189  
17    -32.94226  -4.25756 -26.05110  -7.33747   5.24923 -10.44264     (-20.802,-2.088) (-9.507,-5.249) (-27.693,-5.193) 26.844  26.9587  
18    -32.92967  -4.26300 -26.05280  -7.33203   5.23835 -10.43720     (-20.814,-2.094) (-9.501,-5.238) (-27.691,-5.199) 26.8169  26.8989  
19    -32.91709  -4.26844 -26.05450  -7.32659   5.22747 -10.43176     (-20.827,-2.099) (-9.496,-5.227) (-27.690,-5.204) 26.7904  26.8397  
20    -32.90451  -4.27388 -26.05620  -7.32115   5.21660 -10.42632     (-20.840,-2.105) (-9.490,-5.217) (-27.688,-5.210) 26.7645  26.781  
21    -32.89193  -4.27932 -26.05790  -7.31571   5.20572 -10.42088     (-20.852,-2.110) (-9.485,-5.206) (-27.686,-5.215) 26.7229  26.7229  
22    -32.87935  -4.28476 -26.05961  -7.31027   5.19484 -10.41544     (-20.865,-2.115) (-9.480,-5.195) (-27.685,-5.221) 26.6653  26.6653  
23    -32.86677  -4.29020 -26.06131  -7.30483   5.18396 -10.41000     (-20.877,-2.121) (-9.474,-5.184) (-27.683,-5.226) 26.6083  26.6083  
24    -32.85419  -4.29564 -26.06301  -7.29939   5.17308 -10.40456     (-20.890,-2.126) (-9.469,-5.173) (-27.681,-5.231) 26.5518  26.5518  
25    -32.84161  -4.30107 -26.06471  -7.29395   5.16220 -10.39912     (-20.903,-2.132) (-9.463,-5.162) (-27.679,-5.237) 26.4959  26.4959  
26    -32.82903  -4.30651 -26.06641  -7.28851   5.15132 -10.39368     (-20.915,-2.137) (-9.458,-5.151) (-27.678,-5.242) 26.4405  26.4405  
27    -32.81645  -4.31195 -26.06811  -7.28307   5.14044 -10.38824     (-20.928,-2.143) (-9.452,-5.140) (-27.676,-5.248) 26.3857  26.3857  
28    -32.80387  -4.31739 -26.06982  -7.27764   5.12956 -10.38280     (-20.940,-2.148) (-9.447,-5.130) (-27.674,-5.253) 26.3315  26.3315  
29    -32.79129  -4.32283 -26.07152  -7.27220   5.11868 -10.37736     (-20.953,-2.154) (-9.442,-5.119) (-27.673,-5.259) 26.2778  26.2778  
30    -32.77871  -4.32827 -26.07322  -7.26676   5.10780 -10.37192     (-20.965,-2.159) (-9.436,-5.108) (-27.671,-5.264) 26.2247  26.2247  
31    -32.76613  -4.33371 -26.07492  -7.26132   5.09692 -10.36648     (-20.978,-2.164) (-9.431,-5.097) (-27.669,-5.270) 26.1722  26.1722  
32    -32.75354  -4.33915 -26.07662  -7.25588   5.08604 -10.36104     (-20.991,-2.170) (-9.425,-5.086) (-27.668,-5.275) 26.1203  26.1203  
33    -32.74096  -4.34459 -26.07832  -7.25044   5.07517 -10.35561     (-21.003,-2.175) (-9.420,-5.075) (-27.666,-5.280) 26.069  26.069  
34    -32.72838  -4.35003 -26.08002  -7.24500   5.06429 -10.35017     (-21.016,-2.181) (-9.414,-5.064) (-27.664,-5.286) 26.0182  26.0182  
35    -32.71580  -4.35547 -26.08173  -7.23956   5.05341 -10.34473     (-21.028,-2.186) (-9.409,-5.053) (-27.662,-5.291) 25.9681  25.9681  
36    -32.70322  -4.36091 -26.08343  -7.23412   5.04253 -10.33929     (-21.041,-2.192) (-9.403,-5.043) (-27.661,-5.297) 25.9185  25.9185  
37    -32.69064  -4.36635 -26.08513  -7.22868   5.03165 -10.33385     (-21.053,-2.197) (-9.398,-5.032) (-27.659,-5.302) 25.8696  25.8696  
38    -32.67806  -4.37179 -26.08683  -7.22324   5.02077 -10.32841     (-21.066,-2.202) (-9.393,-5.021) (-27.657,-5.308) 25.8212  25.8212  
39    -32.66548  -4.37723 -26.08853  -7.21780   5.00989 -10.32297     (-21.079,-2.208) (-9.387,-5.010) (-27.656,-5.313) 25.7734  25.7734  
40    -32.65290  -4.38267 -26.09023  -7.21236   4.99901 -10.31753     (-21.091,-2.213) (-9.382,-4.999) (-27.654,-5.319) 25.7263  25.7263  
41    -32.64032  -4.38811 -26.09193  -7.20692   4.98813 -10.31209     (-21.104,-2.219) (-9.376,-4.988) (-27.652,-5.324) 25.6798  25.6798  
42    -32.62774  -4.39355 -26.09364  -7.20148   4.97725 -10.30665     (-21.116,-2.224) (-9.371,-4.977) (-27.650,-5.329) 25.6339  25.6339  
43    -32.61516  -4.39899 -26.09534  -7.19604   4.96637 -10.30121     (-21.129,-2.230) (-9.365,-4.966) (-27.649,-5.335) 25.5886  25.5886  
44    -32.60258  -4.40443 -26.09704  -7.19060   4.95549 -10.29577     (-21.142,-2.235) (-9.360,-4.955) (-27.647,-5.340) 25.5439  25.5439  
45    -32.59000  -4.40987 -26.09874  -7.18516   4.94461 -10.29033     (-21.154,-2.241) (-9.354,-4.945) (-27.645,-5.346) 25.4999  25.4999  
46    -32.57741  -4.41531 -26.10044  -7.17972   4.93374 -10.28489     (-21.167,-2.246) (-9.349,-4.934) (-27.644,-5.351) 25.4565  25.4565  
47    -32.56483  -4.42075 -26.10214  -7.17428   4.92286 -10.27945     (-21.179,-2.251) (-9.344,-4.923) (-27.642,-5.357) 25.4137  25.4137  
