PointDistanceFollower   Jun  2 2018   mode =  TRIANGLE 
Fol_2018-06-02.14_03_24.48_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   3428   CS6Dist  14
PointDistanceFollower  Jun  2 2018  mode = TRIANGLE
Fol_2018-06-02.14_03_24.48_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -4651.67141 -3987.13787 874.65819 -4943.98435 -2389.30990 2132.79520     (-1854.343,-2811.189) (-2518.876,-256.515) (-1258.137,-2132.795)     -3288.16538 1083.12784 -3364.72295 -1567.05742 -925.84704 -1712.16141     (-629.034,-483.930) (-1083.128,-2008.975) (-2281.595,-2205.038)      2054.06  2054.06  
1    -4648.68276 -3986.30939 873.34146 -4940.75287 -2388.70318 2131.39369     (-1854.916,-2809.359) (-2517.289,-257.309) (-1258.052,-2131.394)     -3286.54297 1078.87589 -3361.79181 -1567.20963 -926.70671 -1709.71025     (-630.834,-488.334) (-1078.876,-2005.583) (-2282.916,-2207.667)      2052.97  2052.97  
2    -4645.69412 -3985.48091 872.02472 -4937.52139 -2388.09646 2129.99219     (-1855.489,-2807.529) (-2515.702,-258.104) (-1257.967,-2129.992)     -3284.92057 1074.62395 -3358.86067 -1567.36185 -927.56639 -1707.25909     (-632.635,-492.738) (-1074.624,-2002.190) (-2284.237,-2210.297)      2051.91  2051.91  
3    -4642.70547 -3984.65242 870.70798 -4934.28991 -2387.48974 2128.59069     (-1856.062,-2805.699) (-2514.115,-258.899) (-1257.883,-2128.591)     -3283.29816 1070.37200 -3355.92953 -1567.51406 -928.42606 -1704.80793     (-634.436,-497.142) (-1070.372,-1998.798) (-2285.558,-2212.926)      2050.88  2050.88  
4    -4639.71682 -3983.82394 869.39125 -4931.05843 -2386.88302 2127.18918     (-1856.635,-2803.869) (-2512.528,-259.694) (-1257.798,-2127.189)     -3281.67575 1066.12006 -3352.99839 -1567.66627 -929.28574 -1702.35677     (-636.237,-501.546) (-1066.120,-1995.406) (-2286.878,-2215.556)      2049.87  2049.87  
5    -4636.72817 -3982.99546 868.07451 -4927.82694 -2386.27630 2125.78768     (-1857.208,-2802.039) (-2510.940,-260.489) (-1257.713,-2125.788)     -3280.05334 1061.86811 -3350.06725 -1567.81849 -930.14542 -1699.90561     (-638.038,-505.950) (-1061.868,-1992.014) (-2288.199,-2218.185)      2048.9  2048.9  
6    -4633.73953 -3982.16698 866.75778 -4924.59546 -2385.66958 2124.38618     (-1857.781,-2800.209) (-2509.353,-261.283) (-1257.628,-2124.386)     -3278.43093 1057.61617 -3347.13610 -1567.97070 -931.00509 -1697.45445     (-639.838,-510.355) (-1057.616,-1988.621) (-2289.520,-2220.815)      2047.96  2047.96  
7    -4630.75088 -3981.33850 865.44104 -4921.36398 -2385.06286 2122.98467     (-1858.354,-2798.379) (-2507.766,-262.078) (-1257.544,-2122.985)     -3276.80852 1053.36422 -3344.20496 -1568.12291 -931.86477 -1695.00330     (-641.639,-514.759) (-1053.364,-1985.229) (-2290.841,-2223.444)      2047.04  2047.04  
8    -4627.76223 -3980.51002 864.12431 -4918.13250 -2384.45614 2121.58317     (-1858.927,-2796.549) (-2506.179,-262.873) (-1257.459,-2121.583)     -3275.18611 1049.11228 -3341.27382 -1568.27513 -932.72444 -1692.55214     (-643.440,-519.163) (-1049.112,-1981.837) (-2292.162,-2226.074)      2046.16  2046.16  
9    -4624.77359 -3979.68154 862.80757 -4914.90102 -2383.84942 2120.18167     (-1859.500,-2794.719) (-2504.592,-263.668) (-1257.374,-2120.182)     -3273.56370 1044.86033 -3338.34268 -1568.42734 -933.58412 -1690.10098     (-645.241,-523.567) (-1044.860,-1978.444) (-2293.482,-2228.703)      2045.3  2045.3  
