Fol_2018-05-14.17_25_08.1_85.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     14.07959 -53.05281 -53.97162   8.86282  -2.94389 -11.21469     (-2.352,-18.320) (-0.623,-32.323) (-7.569,-2.321) 0  0  
1     13.91361 -52.52322 -53.50290   8.58824  -3.24066 -11.12486     (-3.241,-20.482) (-0.430,-32.157) (-7.432,-2.107) 2.36482  2.36482  
2     13.74764 -51.99362 -53.03418   8.31366  -3.53742 -11.03502     (-3.537,-22.021) (-1.483,-32.614) (-6.673,-1.239) 4.23007  4.23007  
3     13.58166 -51.46403 -52.56547   8.03909  -3.83418 -10.94518     (-3.834,-23.559) (-2.535,-33.071) (-5.913,-0.371) 6.35612  6.35612  
4     13.41569 -50.93444 -52.09675   7.76451  -4.13095 -10.85534     (-3.091,-24.600) (-3.634,-33.030) (-5.651,-0.497) 7.51982  7.51982     glitch
5     13.24971 -50.40485 -51.62803   7.48993  -4.42771 -10.76550     (-3.276,-25.271) (-3.062,-32.619) (-5.760,-1.365) 7.70604  7.70604  
6     13.08374 -49.87525 -51.15932   7.21535  -4.72447 -10.67567     (-3.460,-25.941) (-2.491,-32.207) (-5.868,-2.234) 8.10603  8.10603  
7     12.91777 -49.34566 -50.69060   6.94077  -5.02123 -10.58583     (-3.645,-26.612) (-1.920,-31.796) (-5.977,-3.102) 8.69033  8.69033  
8     12.75179 -48.81607 -50.22188   6.66620  -5.31800 -10.49599     (-3.830,-27.282) (-1.348,-31.384) (-6.086,-3.970) 9.42472  9.42472  
9     12.58582 -48.28648 -49.75316   6.39162  -5.61476 -10.40615     (-4.015,-27.953) (-0.777,-30.973) (-6.194,-4.838) 10.2771  10.2771  
10     12.41984 -47.75688 -49.28445   6.11704  -5.91152 -10.31631     (-4.199,-28.623) (-0.206,-30.562) (-6.303,-5.706) 11.2205  11.2205  
11     12.25387 -47.22729 -48.81573   5.84246  -6.20828 -10.22648     (-6.208,-28.928) (-0.366,-30.516) (-6.046,-4.018) 11.6586  11.6586  
12     12.08789 -46.69770 -48.34701   5.56788  -6.50505 -10.13664     (-6.505,-29.027) (-0.937,-30.676) (-5.583,-3.632) 11.847  11.847  
13     11.92192 -46.16811 -47.87830   5.29330  -6.80181 -10.04680     (-6.802,-29.126) (-1.509,-30.836) (-5.120,-3.245) 12.1  12.1  
14     11.75595 -45.63851 -47.40958   5.01873  -7.09857  -9.95696     (-7.099,-29.225) (-2.080,-30.996) (-4.657,-2.858) 12.4134  12.4134  
