Fol_2018-05-05.12_28_56.2_19.txt     Output is probe cell, reduced cell, NCDist distance between
83    -1731.75932 -184.29743 -1008.71559 -290.49910 -813.29250 -2357.40459     (-1731.759,-290.499) (-184.297,-813.293) (-1008.716,-2357.405) 631.757
84    -1730.41232 -196.43612 -985.78520 -278.36041 -837.56989 -2345.26590     (-1730.412,-278.360) (-196.436,-837.570) (-985.785,-2345.266) 592.273
85    -1729.06532 -208.57482 -962.85481 -266.22171 -861.84728 -2333.12720     (-1729.065,-266.222) (-208.575,-861.847) (-962.855,-2333.127) 552.788
86    -1727.71833 -220.71351 -939.92442 -254.08302 -886.12467 -2320.98851     (-1727.718,-254.083) (-220.714,-886.125) (-939.924,-2320.989) 513.303
87    -1726.37133 -232.85221 -916.99403 -241.94433 -910.40205 -2308.84982     (-1726.371,-241.944) (-232.852,-910.402) (-916.994,-2308.850) 473.818
88    -1725.02433 -244.99090 -894.06363 -229.80563 -934.67944 -2296.71112     (-1725.024,-229.806) (-244.991,-934.679) (-894.064,-2296.711) 434.333
89    -1723.67734 -257.12959 -871.13324 -217.66694 -958.95683 -2284.57243     (-1723.677,-217.667) (-257.130,-958.957) (-871.133,-2284.572) 394.848
90    -1722.33034 -269.26829 -848.20285 -205.52824 -983.23422 -2272.43373     (-1722.330,-205.528) (-269.268,-983.234) (-848.203,-2272.434) 355.364
91    -1720.98334 -281.40698 -825.27246 -193.38955 -1007.51161 -2260.29504     (-1720.983,-193.390) (-281.407,-1007.512) (-825.272,-2260.295) 315.879
92    -1719.63635 -293.54568 -802.34207 -181.25086 -1031.78900 -2248.15635     (-1719.636,-181.251) (-293.546,-1031.789) (-802.342,-2248.156) 276.394
93    -1718.28935 -305.68437 -779.41168 -169.11216 -1056.06638 -2236.01765     (-1718.289,-169.112) (-305.684,-1056.066) (-779.412,-2236.018) 236.909
94    -1716.94235 -317.82306 -756.48129 -156.97347 -1080.34377 -2223.87896     (-1716.942,-156.973) (-317.823,-1080.344) (-756.481,-2223.879) 197.424
95    -1715.59536 -329.96176 -733.55089 -144.83477 -1104.62116 -2211.74026     (-1715.595,-144.835) (-329.962,-1104.621) (-733.551,-2211.740) 157.939
96    -1714.24836 -342.10045 -710.62050 -132.69608 -1128.89855 -2199.60157     (-1714.248,-132.696) (-342.100,-1128.899) (-710.621,-2199.602) 118.455
97    -1712.90136 -354.23915 -687.69011 -120.55739 -1153.17594 -2187.46288     (-1712.901,-120.557) (-354.239,-1153.176) (-687.690,-2187.463) 78.9697
98    -1711.55437 -366.37784 -664.75972 -108.41869 -1177.45332 -2175.32418     (-1711.554,-108.419) (-366.378,-1177.453) (-664.760,-2175.324) 39.4848
99    -1710.20737 -378.51653 -641.82933 -96.28000 -1201.73071 -2163.18549     (-1710.207,-96.280) (-378.517,-1201.731) (-641.829,-2163.185) 0
