Fol_2018-05-14.12_59_27.36_35.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -31.03441 -17.16357   9.22694  -8.78857 -38.22731 -20.60316     (-29.392,-7.498) (-0.438,-29.439) (-8.789,-21.369) 21.6624  21.6624  
1    -31.03276 -17.14683   9.20891  -8.78728 -38.21851 -20.60392     (-29.391,-7.516) (-0.422,-29.431) (-8.787,-21.402) 21.7068  21.7068  
2    -31.03112 -17.13008   9.19087  -8.78599 -38.20972 -20.60469     (-29.391,-7.534) (-0.405,-29.424) (-8.786,-21.435) 21.7514  21.7514  
3    -31.02948 -17.11334   9.17284  -8.78470 -38.20092 -20.60546     (-29.390,-7.552) (-0.388,-29.416) (-8.785,-21.468) 21.7961  21.7961  
4    -31.02783 -17.09660   9.15481  -8.78341 -38.19212 -20.60622     (-29.390,-7.570) (-0.371,-29.409) (-8.783,-21.502) 21.841  21.841  
5    -31.02619 -17.07986   9.13677  -8.78212 -38.18332 -20.60699     (-29.389,-7.588) (-0.355,-29.401) (-8.782,-21.535) 21.8861  21.8861  
6    -31.02454 -17.06312   9.11874  -8.78082 -38.17453 -20.60776     (-29.389,-7.606) (-0.338,-29.394) (-8.781,-21.568) 21.9313  21.9313  
7    -31.02290 -17.04637   9.10071  -8.77953 -38.16573 -20.60852     (-29.388,-7.624) (-0.321,-29.386) (-8.780,-21.601) 21.9768  21.9768  
8    -31.02125 -17.02963   9.08267  -8.77824 -38.15693 -20.60929     (-29.388,-7.643) (-0.304,-29.379) (-8.778,-21.634) 22.0224  22.0224  
9    -31.01961 -17.01289   9.06464  -8.77695 -38.14814 -20.61006     (-29.387,-7.661) (-0.288,-29.371) (-8.777,-21.667) 22.0681  22.0681  
10    -31.01797 -16.99615   9.04660  -8.77566 -38.13934 -20.61082     (-29.386,-7.679) (-0.271,-29.364) (-8.776,-21.700) 22.1141  22.1141  
11    -31.01632 -16.97941   9.02857  -8.77437 -38.13054 -20.61159     (-29.386,-7.697) (-0.254,-29.356) (-8.774,-21.734) 22.1602  22.1602  
12    -31.01468 -16.96266   9.01054  -8.77307 -38.12174 -20.61236     (-29.385,-7.715) (-0.237,-29.349) (-8.773,-21.767) 22.2065  22.2065  
13    -31.01303 -16.94592   8.99250  -8.77178 -38.11295 -20.61312     (-29.385,-7.733) (-0.221,-29.341) (-8.772,-21.800) 22.2529  22.2529  
14    -31.01139 -16.92918   8.97447  -8.77049 -38.10415 -20.61389     (-29.384,-7.751) (-0.204,-29.334) (-8.770,-21.833) 22.2995  22.2995  
15    -31.00974 -16.91244   8.95644  -8.76920 -38.09535 -20.61466     (-29.384,-7.769) (-0.187,-29.326) (-8.769,-21.866) 22.3463  22.3463  
16    -31.00810 -16.89570   8.93840  -8.76791 -38.08655 -20.61542     (-29.383,-7.787) (-0.170,-29.319) (-8.768,-21.899) 22.3933  22.3933  
17    -31.00645 -16.87895   8.92037  -8.76662 -38.07776 -20.61619     (-29.383,-7.805) (-0.154,-29.311) (-8.767,-21.932) 22.4404  22.4404  
18    -31.00481 -16.86221   8.90234  -8.76533 -38.06896 -20.61696     (-29.382,-7.823) (-0.137,-29.304) (-8.765,-21.965) 22.4877  22.4877  
19    -31.00317 -16.84547   8.88430  -8.76403 -38.06016 -20.61772     (-29.382,-7.841) (-0.120,-29.296) (-8.764,-21.999) 22.5351  22.5351  
20    -31.00152 -16.82873   8.86627  -8.76274 -38.05136 -20.61849     (-29.381,-7.859) (-0.104,-29.289) (-8.763,-22.032) 22.5827  22.5827  
21    -30.99988 -16.81199   8.84824  -8.76145 -38.04257 -20.61926     (-29.381,-7.877) (-0.087,-29.281) (-8.761,-22.065) 22.6304  22.6304  
22    -30.99823 -16.79524   8.83020  -8.76016 -38.03377 -20.62002     (-29.380,-7.895) (-0.070,-29.274) (-8.760,-22.098) 22.6783  22.6783  
23    -30.99659 -16.77850   8.81217  -8.75887 -38.02497 -20.62079     (-29.380,-7.913) (-0.053,-29.266) (-8.759,-22.131) 22.7264  22.7264  
24    -30.99494 -16.76176   8.79413  -8.75758 -38.01617 -20.62156     (-29.379,-7.931) (-0.037,-29.259) (-8.758,-22.164) 22.7746  22.7746  
25    -30.99330 -16.74502   8.77610  -8.75628 -38.00738 -20.62232     (-29.379,-7.949) (-0.020,-29.251) (-8.756,-22.197) 22.823  22.823  
26    -30.99166 -16.72828   8.75807  -8.75499 -37.99858 -20.62309     (-29.378,-7.967) (-0.003,-29.244) (-8.755,-22.231) 22.8715  22.8715  
27    -30.99001 -16.71153   8.74003  -8.75370 -37.98978 -20.62386     (-22.250,-7.972) (-0.014,-29.250) (-8.740,-29.364) 22.9202  22.9202  
28    -30.98837 -16.69479   8.72200  -8.75241 -37.98099 -20.62462     (-22.266,-7.973) (-0.030,-29.259) (-8.722,-29.347) 22.9537  23.1135  
29    -30.98672 -16.67805   8.70397  -8.75112 -37.97219 -20.62539     (-22.283,-7.974) (-0.047,-29.268) (-8.704,-29.329) 22.9723  23.1309  
30    -30.98508 -16.66131   8.68593  -8.74983 -37.96339 -20.62616     (-22.299,-7.975) (-0.064,-29.277) (-8.686,-29.312) 22.991  23.1483  
31    -30.98343 -16.64457   8.66790  -8.74853 -37.95459 -20.62692     (-22.316,-7.977) (-0.081,-29.287) (-8.668,-29.295) 23.0098  23.1658  
32    -30.98179 -16.62782   8.64987  -8.74724 -37.94580 -20.62769     (-22.332,-7.978) (-0.097,-29.296) (-8.650,-29.278) 23.0286  23.1833  
33    -30.98015 -16.61108   8.63183  -8.74595 -37.93700 -20.62846     (-22.348,-7.979) (-0.114,-29.305) (-8.632,-29.260) 23.0474  23.201  
34    -30.97850 -16.59434   8.61380  -8.74466 -37.92820 -20.62922     (-22.365,-7.981) (-0.131,-29.314) (-8.614,-29.243) 23.0663  23.2186  
35    -30.97686 -16.57760   8.59577  -8.74337 -37.91940 -20.62999     (-22.381,-7.982) (-0.148,-29.324) (-8.596,-29.226) 23.0853  23.2363  
36    -30.97521 -16.56086   8.57773  -8.74208 -37.91061 -20.63076     (-22.397,-7.983) (-0.164,-29.333) (-8.578,-29.208) 23.1043  23.2541  
37    -30.97357 -16.54412   8.55970  -8.74078 -37.90181 -20.63152     (-22.414,-7.984) (-0.181,-29.342) (-8.560,-29.191) 23.1234  23.272  
38    -30.97192 -16.52737   8.54167  -8.73949 -37.89301 -20.63229     (-22.430,-7.986) (-0.198,-29.351) (-8.542,-29.174) 23.1426  23.2899  
39    -30.97028 -16.51063   8.52363  -8.73820 -37.88421 -20.63306     (-22.447,-7.987) (-0.215,-29.361) (-8.524,-29.157) 23.1618  23.3078  
40    -30.96864 -16.49389   8.50560  -8.73691 -37.87542 -20.63382     (-22.463,-7.988) (-0.231,-29.370) (-8.506,-29.139) 23.181  23.3259  
41    -30.96699 -16.47715   8.48756  -8.73562 -37.86662 -20.63459     (-22.479,-7.990) (-0.248,-29.379) (-8.488,-29.122) 23.2003  23.3439  
42    -30.96535 -16.46041   8.46953  -8.73433 -37.85782 -20.63536     (-22.496,-7.991) (-0.265,-29.388) (-8.470,-29.105) 23.2197  23.3621  
43    -30.96370 -16.44366   8.45150  -8.73304 -37.84902 -20.63612     (-22.512,-7.992) (-0.282,-29.398) (-8.451,-29.088) 23.2391  23.3803  
44    -30.96206 -16.42692   8.43346  -8.73174 -37.84023 -20.63689     (-22.529,-7.993) (-0.298,-29.407) (-8.433,-29.070) 23.2586  23.3985  
45    -30.96041 -16.41018   8.41543  -8.73045 -37.83143 -20.63766     (-22.545,-7.995) (-0.315,-29.416) (-8.415,-29.053) 23.2782  23.4168  
46    -30.95877 -16.39344   8.39740  -8.72916 -37.82263 -20.63843     (-22.561,-7.996) (-0.332,-29.425) (-8.397,-29.036) 23.2978  23.4352  
47    -30.95713 -16.37670   8.37936  -8.72787 -37.81384 -20.63919     (-22.578,-7.997) (-0.349,-29.434) (-8.379,-29.019) 23.3174  23.4536  
48    -30.95548 -16.35995   8.36133  -8.72658 -37.80504 -20.63996     (-22.594,-7.999) (-0.365,-29.444) (-8.361,-29.001) 23.3371  23.4721  
49    -30.95384 -16.34321   8.34330  -8.72529 -37.79624 -20.64073     (-22.611,-8.000) (-0.382,-29.453) (-8.343,-28.984) 23.3569  23.4907  
50    -30.95219 -16.32647   8.32526  -8.72399 -37.78744 -20.64149     (-22.627,-8.001) (-0.399,-29.462) (-8.325,-28.967) 23.3767  23.5093  
51    -30.95055 -16.30973   8.30723  -8.72270 -37.77865 -20.64226     (-22.643,-8.002) (-0.415,-29.471) (-8.307,-28.949) 23.3966  23.5279  
52    -30.94890 -16.29299   8.28920  -8.72141 -37.76985 -20.64303     (-22.660,-8.004) (-0.432,-29.481) (-8.289,-28.932) 23.4165  23.5466  
53    -30.94726 -16.27624   8.27116  -8.72012 -37.76105 -20.64379     (-22.676,-8.005) (-0.449,-29.490) (-8.271,-28.915) 23.4365  23.5654  
54    -30.94561 -16.25950   8.25313  -8.71883 -37.75225 -20.64456     (-22.692,-8.006) (-0.466,-29.499) (-8.253,-28.898) 23.4565  23.5842  
55    -30.94397 -16.24276   8.23510  -8.71754 -37.74346 -20.64533     (-22.709,-8.008) (-0.482,-29.508) (-8.235,-28.880) 23.4766  23.6031  
56    -30.94233 -16.22602   8.21706  -8.71624 -37.73466 -20.64609     (-22.725,-8.009) (-0.499,-29.518) (-8.217,-28.863) 23.4968  23.6221  
57    -30.94068 -16.20928   8.19903  -8.71495 -37.72586 -20.64686     (-22.742,-8.010) (-0.516,-29.527) (-8.199,-28.846) 23.517  23.641  
58    -30.93904 -16.19253   8.18099  -8.71366 -37.71706 -20.64763     (-22.758,-8.012) (-0.533,-29.536) (-8.181,-28.829) 23.5373  23.6601  
59    -30.93739 -16.17579   8.16296  -8.71237 -37.70827 -20.64839     (-22.774,-8.013) (-0.549,-29.545) (-8.163,-28.811) 23.5576  23.6792  
60    -30.93575 -16.15905   8.14493  -8.71108 -37.69947 -20.64916     (-22.791,-8.014) (-0.566,-29.555) (-8.145,-28.794) 23.5779  23.6984  
61    -30.93410 -16.14231   8.12689  -8.70979 -37.69067 -20.64993     (-22.807,-8.015) (-0.583,-29.564) (-8.127,-28.777) 23.5984  23.7176  
62    -30.93246 -16.12557   8.10886  -8.70849 -37.68187 -20.65069     (-22.824,-8.017) (-0.600,-29.573) (-8.109,-28.760) 23.6189  23.7369  
63    -30.93082 -16.10882   8.09083  -8.70720 -37.67308 -20.65146     (-22.840,-8.018) (-0.616,-29.582) (-8.091,-28.742) 23.6394  23.7562  
64    -30.92917 -16.09208   8.07279  -8.70591 -37.66428 -20.65223     (-22.856,-8.019) (-0.633,-29.591) (-8.073,-28.725) 23.66  23.7756  
65    -30.92753 -16.07534   8.05476  -8.70462 -37.65548 -20.65299     (-22.873,-8.021) (-0.650,-29.601) (-8.055,-28.708) 23.6806  23.795  
66    -30.92588 -16.05860   8.03673  -8.70333 -37.64669 -20.65376     (-22.889,-8.022) (-0.667,-29.610) (-8.037,-28.690) 23.7013  23.8145  
67    -30.92424 -16.04186   8.01869  -8.70204 -37.63789 -20.65453     (-22.906,-8.023) (-0.683,-29.619) (-8.019,-28.673) 23.722  23.8341  
68    -30.92259 -16.02511   8.00066  -8.70074 -37.62909 -20.65529     (-22.922,-8.024) (-0.700,-29.628) (-8.001,-28.656) 23.7428  23.8537  
69    -30.92095 -16.00837   7.98263  -8.69945 -37.62029 -20.65606     (-22.938,-8.026) (-0.717,-29.638) (-7.983,-28.639) 23.7637  23.8734  
70    -30.91931 -15.99163   7.96459  -8.69816 -37.61150 -20.65683     (-22.955,-8.027) (-0.734,-29.647) (-7.965,-28.621) 23.7846  23.8931  
71    -30.91766 -15.97489   7.94656  -8.69687 -37.60270 -20.65759     (-22.971,-8.028) (-0.750,-29.656) (-7.947,-28.604) 23.8056  23.9129  
72    -30.91602 -15.95815   7.92852  -8.69558 -37.59390 -20.65836     (-22.987,-8.030) (-0.767,-29.665) (-7.929,-28.587) 23.8266  23.9327  
73    -30.91437 -15.94141   7.91049  -8.69429 -37.58510 -20.65913     (-23.004,-8.031) (-0.784,-29.675) (-7.910,-28.570) 23.8476  23.9526  
74    -30.91273 -15.92466   7.89246  -8.69300 -37.57631 -20.65989     (-23.020,-8.032) (-0.801,-29.684) (-7.892,-28.552) 23.8688  23.9725  
75    -30.91108 -15.90792   7.87442  -8.69170 -37.56751 -20.66066     (-23.037,-8.033) (-0.817,-29.693) (-7.874,-28.535) 23.8899  23.9925  
76    -30.90944 -15.89118   7.85639  -8.69041 -37.55871 -20.66143     (-23.053,-8.035) (-0.834,-29.702) (-7.856,-28.518) 23.9111  24.0125  
77    -30.90780 -15.87444   7.83836  -8.68912 -37.54991 -20.66219     (-23.069,-8.036) (-0.851,-29.712) (-7.838,-28.501) 23.9324  24.0326  
78    -30.90615 -15.85770   7.82032  -8.68783 -37.54112 -20.66296     (-23.086,-8.037) (-0.868,-29.721) (-7.820,-28.483) 23.9537  24.0528  
79    -30.90451 -15.84095   7.80229  -8.68654 -37.53232 -20.66373     (-23.102,-8.039) (-0.884,-29.730) (-7.802,-28.466) 23.9751  24.073  
80    -30.90286 -15.82421   7.78426  -8.68525 -37.52352 -20.66449     (-23.119,-8.040) (-0.901,-29.739) (-7.784,-28.449) 23.9965  24.0933  
81    -30.90122 -15.80747   7.76622  -8.68395 -37.51472 -20.66526     (-23.135,-8.041) (-0.918,-29.749) (-7.766,-28.431) 24.018  24.1136  
82    -30.89957 -15.79073   7.74819  -8.68266 -37.50593 -20.66603     (-23.151,-8.043) (-0.934,-29.758) (-7.748,-28.414) 24.0395  24.1339  
83    -30.89793 -15.77399   7.73016  -8.68137 -37.49713 -20.66679     (-23.168,-8.044) (-0.951,-29.767) (-7.730,-28.397) 24.0611  24.1543  
84    -30.89629 -15.75724   7.71212  -8.68008 -37.48833 -20.66756     (-23.184,-8.045) (-0.968,-29.776) (-7.712,-28.380) 24.0828  24.1748  
85    -30.89464 -15.74050   7.69409  -8.67879 -37.47954 -20.66833     (-23.201,-8.046) (-0.985,-29.785) (-7.694,-28.362) 24.1044  24.1953  
86    -30.89300 -15.72376   7.67606  -8.67750 -37.47074 -20.66909     (-23.217,-8.048) (-1.001,-29.795) (-7.676,-28.345) 24.1262  24.2159  
87    -30.89135 -15.70702   7.65802  -8.67620 -37.46194 -20.66986     (-23.233,-8.049) (-1.018,-29.804) (-7.658,-28.328) 24.148  24.2365  
88    -30.88971 -15.69028   7.63999  -8.67491 -37.45314 -20.67063     (-23.250,-8.050) (-1.035,-29.813) (-7.640,-28.311) 24.1698  24.2572  
89    -30.88806 -15.67353   7.62195  -8.67362 -37.44435 -20.67139     (-23.266,-8.052) (-1.052,-29.822) (-7.622,-28.293) 24.1917  24.2779  
90    -30.88642 -15.65679   7.60392  -8.67233 -37.43555 -20.67216     (-23.282,-8.053) (-1.068,-29.832) (-7.604,-28.276) 24.2136  24.2987  
91    -30.88478 -15.64005   7.58589  -8.67104 -37.42675 -20.67293     (-23.299,-8.054) (-1.085,-29.841) (-7.586,-28.259) 24.2356  24.3196  
92    -30.88313 -15.62331   7.56785  -8.66975 -37.41795 -20.67369     (-23.315,-8.055) (-1.102,-29.850) (-7.568,-28.242) 24.2576  24.3405  
93    -30.88149 -15.60657   7.54982  -8.66845 -37.40916 -20.67446     (-23.332,-8.057) (-1.119,-29.859) (-7.550,-28.224) 24.2797  24.3614  
94    -30.87984 -15.58982   7.53179  -8.66716 -37.40036 -20.67523     (-23.348,-8.058) (-1.135,-29.869) (-7.532,-28.207) 24.3018  24.3824  
95    -30.87820 -15.57308   7.51375  -8.66587 -37.39156 -20.67599     (-23.364,-8.059) (-1.152,-29.878) (-7.514,-28.190) 24.324  24.4034  
96    -30.87655 -15.55634   7.49572  -8.66458 -37.38276 -20.67676     (-23.381,-8.061) (-1.169,-29.887) (-7.496,-28.172) 24.3463  24.4245  
97    -30.87491 -15.53960   7.47769  -8.66329 -37.37397 -20.67753     (-23.397,-8.062) (-1.186,-29.896) (-7.478,-28.155) 24.3685  24.4457  
98    -30.87326 -15.52286   7.45965  -8.66200 -37.36517 -20.67829     (-23.414,-8.063) (-1.202,-29.906) (-7.460,-28.138) 24.3909  24.4669  
99    -30.87162 -15.50611   7.44162  -8.66071 -37.35637 -20.67906     (-23.430,-8.064) (-1.219,-29.915) (-7.442,-28.121) 24.4132  24.4881  
100    -30.86998 -15.48937   7.42359  -8.65941 -37.34757 -20.67983     (-23.446,-8.066) (-1.236,-29.924) (-7.424,-28.103) 24.4357  24.5094  
101    -30.86833 -15.47263   7.40555  -8.65812 -37.33878 -20.68059     (-23.463,-8.067) (-1.253,-29.933) (-7.406,-28.086) 24.4581  24.5307  
102    -30.86669 -15.45589   7.38752  -8.65683 -37.32998 -20.68136     (-23.479,-8.068) (-1.269,-29.942) (-7.388,-28.069) 24.4807  24.5521  
103    -30.86504 -15.43915   7.36948  -8.65554 -37.32118 -20.68213     (-23.496,-8.070) (-1.286,-29.952) (-7.369,-28.052) 24.5032  24.5736  
104    -30.86340 -15.42241   7.35145  -8.65425 -37.31239 -20.68289     (-23.512,-8.071) (-1.303,-29.961) (-7.351,-28.034) 24.5259  24.5951  
105    -30.86175 -15.40566   7.33342  -8.65296 -37.30359 -20.68366     (-23.528,-8.072) (-1.320,-29.970) (-7.333,-28.017) 24.5485  24.6166  
