Fol_2018-05-14.17_23_53.1_38.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     10.11778 -54.15865 -51.04953  -1.46657  -2.92228  -4.04262     (-2.922,-36.845) (-4.389,-33.736) (-7.195,-1.120) 0  0  
1      9.98606 -53.65592 -50.60656  -1.82394  -3.23353  -4.01311     (-3.234,-36.917) (-5.057,-33.868) (-6.753,-0.780) 0.937442  0.937442  
2      9.85434 -53.15320 -50.16359  -2.18130  -3.54478  -3.98359     (-3.545,-36.989) (-5.726,-34.000) (-6.310,-0.439) 1.87488  1.87488  
3      9.72262 -52.65047 -49.72062  -2.53866  -3.85603  -3.95407     (-3.856,-37.061) (-6.395,-34.131) (-5.867,-0.098) 2.81233  2.81233  
4      9.59091 -52.14775 -49.27765  -2.89602  -4.16729  -3.92455     (-36.890,-6.821) (-3.925,-34.020) (-0.243,-5.666) 3.34617  4.31318     glitch
5      9.45919 -51.64502 -48.83468  -3.25338  -4.47854  -3.89503     (-36.622,-7.148) (-3.895,-33.811) (-0.584,-5.564) 3.76583  4.59448  
6      9.32747 -51.14230 -48.39171  -3.61074  -4.78979  -3.86552     (-36.353,-7.476) (-3.866,-33.602) (-0.924,-5.462) 4.22705  4.9312     glitch
7      9.19575 -50.63957 -47.94874  -3.96811  -5.10104  -3.83600     (-36.084,-7.804) (-3.836,-33.393) (-1.265,-5.360) 4.71764  5.31282  
8      9.06404 -50.13685 -47.50577  -4.32547  -5.41230  -3.80648     (-35.815,-8.132) (-3.806,-33.184) (-1.606,-5.258) 5.22935  5.73036  
9      8.93232 -49.63412 -47.06280  -4.68283  -5.72355  -3.77696     (-35.546,-8.460) (-3.777,-32.975) (-1.947,-5.155) 5.75654  6.17656  
10      8.80060 -49.13140 -46.61983  -5.04019  -6.03480  -3.74744     (-35.278,-8.788) (-3.747,-32.766) (-2.287,-5.053) 6.29534  6.64563  
11      8.66888 -48.62867 -46.17686  -5.39755  -6.34605  -3.71793     (-35.009,-9.115) (-3.718,-32.557) (-2.628,-4.951) 6.84299  7.09189  
12      8.53717 -48.12595 -45.73389  -5.75491  -6.65730  -3.68841     (-34.740,-9.443) (-3.688,-32.348) (-2.969,-4.849) 7.39754  7.50288  
13      8.40545 -47.62322 -45.29092  -6.11228  -6.96856  -3.65889     (-34.471,-9.771) (-3.659,-32.139) (-3.310,-4.747) 7.93683  7.93683  
14      8.27373 -47.12050 -44.84795  -6.46964  -7.27981  -3.62937     (-34.202,-10.099) (-3.629,-31.930) (-3.650,-4.644) 8.39018  8.39018  
15      8.14201 -46.61777 -44.40498  -6.82700  -7.59106  -3.59985     (-33.934,-10.427) (-3.600,-31.721) (-3.991,-4.542) 8.85995  8.85995  
16      8.01029 -46.11505 -43.96201  -7.18436  -7.90231  -3.57034     (-33.665,-10.755) (-3.570,-31.512) (-4.332,-4.440) 9.34367  9.34367  
17      7.87858 -45.61232 -43.51904  -7.54172  -8.21357  -3.54082     (-33.396,-11.083) (-3.541,-31.303) (-4.673,-4.338) 9.83927  9.83927  
18      7.74686 -45.10960 -43.07607  -7.89908  -8.52482  -3.51130     (-33.127,-11.410) (-3.511,-31.094) (-5.014,-4.236) 10.3451  10.3451  
19      7.61514 -44.60687 -42.63310  -8.25645  -8.83607  -3.48178     (-32.858,-11.738) (-3.482,-30.885) (-5.354,-4.133) 10.8596  10.8596  
20      7.48342 -44.10415 -42.19013  -8.61381  -9.14732  -3.45226     (-32.590,-12.066) (-3.452,-30.676) (-5.695,-4.031) 11.3817  11.3817  
