Fol_2018-05-09.12_26_55.1_6.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
38     10.19304 -49.67743 -47.22947   0.85860  -4.27459  -8.37517     (-4.275,-33.566) (-3.416,-31.118) (-5.918,-4.101) 3.30959  6.58083  5.08726  3.30959  
39     10.17907 -49.62680 -47.18812   0.82297  -4.30198  -8.37193     (-4.302,-33.571) (-3.479,-31.132) (-5.877,-4.070) 3.39668  6.75401  5.22113  3.39668  
40     10.16510 -49.57617 -47.14676   0.78733  -4.32936  -8.36869     (-4.329,-33.575) (-3.542,-31.146) (-5.836,-4.039) 3.48378  6.92719  5.35501  3.48378  
41     10.15113 -49.52554 -47.10541   0.75170  -4.35674  -8.36545     (-4.357,-33.580) (-3.605,-31.160) (-5.794,-4.009) 3.57087  7.10037  5.48888  3.57087  
42     10.13716 -49.47491 -47.06406   0.71606  -4.38412  -8.36222     (-4.384,-33.585) (-3.668,-31.174) (-5.753,-3.978) 3.65797  7.27355  5.62276  3.65797  
43     10.12318 -49.42428 -47.02271   0.68043  -4.41150  -8.35898     (-4.411,-33.589) (-3.731,-31.188) (-5.712,-3.947) 3.74506  7.44673  5.75663  3.74506  
44     10.10921 -49.37365 -46.98135   0.64479  -4.43888  -8.35574     (-4.439,-33.594) (-3.794,-31.202) (-5.670,-3.917) 3.83215  7.61991  5.89051  3.83215  
45     10.09524 -49.32302 -46.94000   0.60915  -4.46626  -8.35250     (-4.466,-33.599) (-3.857,-31.216) (-5.629,-3.886) 3.91925  7.79309  6.02438  3.91925  
46     10.08127 -49.27239 -46.89865   0.57352  -4.49364  -8.34927     (-4.494,-33.603) (-3.920,-31.230) (-5.588,-3.856) 4.00634  7.96627  6.15826  4.00634  
47     10.06729 -49.22176 -46.85730   0.53788  -4.52102  -8.34603     (-4.521,-33.608) (-3.983,-31.244) (-5.546,-3.825) 4.09344  8.13945  6.29214  4.09344  
48     10.05332 -49.17113 -46.81595   0.50225  -4.54840  -8.34279     (-4.548,-33.613) (-4.046,-31.258) (-5.505,-3.794) 4.18053  8.31263  6.42601  4.18053  
49     10.03935 -49.12050 -46.77459   0.46661  -4.57578  -8.33955     (-4.576,-33.618) (-4.109,-31.272) (-5.464,-3.764) 4.26763  8.48581  6.55989  4.26763  
50     10.02538 -49.06987 -46.73324   0.43097  -4.60316  -8.33632     (-4.603,-33.622) (-4.172,-31.286) (-5.422,-3.733) 4.35472  8.65899  6.69376  4.35472  
51     10.01141 -49.01924 -46.69189   0.39534  -4.63054  -8.33308     (-4.631,-33.627) (-4.235,-31.300) (-5.381,-3.703) 4.44182  8.83217  6.82764  4.44182  
52      9.99743 -48.96860 -46.65054   0.35970  -4.65792  -8.32984     (-4.658,-33.632) (-4.298,-31.314) (-5.340,-3.672) 4.52891  9.00535  6.96151  4.52891  
53      9.98346 -48.91797 -46.60918   0.32407  -4.68530  -8.32660     (-4.685,-33.636) (-4.361,-31.328) (-5.298,-3.641) 4.616  9.17853  7.09539  4.616  
54      9.96949 -48.86734 -46.56783   0.28843  -4.71268  -8.32337     (-4.713,-33.641) (-4.424,-31.342) (-5.257,-3.611) 4.7031  9.35171  7.22926  4.7031  
55      9.95552 -48.81671 -46.52648   0.25279  -4.74006  -8.32013     (-4.740,-33.646) (-4.487,-31.356) (-5.215,-3.580) 4.79019  9.52489  7.36314  4.79019  
56      9.94155 -48.76608 -46.48513   0.21716  -4.76744  -8.31689     (-4.767,-33.650) (-4.550,-31.369) (-5.174,-3.549) 4.87729  9.69807  7.49701  4.87729  
57      9.92757 -48.71545 -46.44377   0.18152  -4.79482  -8.31365     (-4.795,-33.655) (-4.613,-31.383) (-5.133,-3.519) 4.96438  9.87125  7.63089  4.96438  
58      9.91360 -48.66482 -46.40242   0.14589  -4.82220  -8.31042     (-4.822,-33.660) (-4.676,-31.397) (-5.091,-3.488) 5.05148  10.0444  7.76476  5.05148  
59      9.89963 -48.61419 -46.36107   0.11025  -4.84958  -8.30718     (-4.850,-33.665) (-4.739,-31.411) (-5.050,-3.458) 5.13857  10.2176  7.89864  5.13857  
60      9.88566 -48.56356 -46.31972   0.07461  -4.87696  -8.30394     (-4.877,-33.669) (-4.802,-31.425) (-5.009,-3.427) 5.22567  10.3908  8.03251  5.22567  
61      9.87169 -48.51293 -46.27836   0.03898  -4.90434  -8.30071     (-4.904,-33.674) (-4.865,-31.439) (-4.967,-3.396) 5.31276  10.564  8.16639  5.31276  
62      9.85771 -48.46230 -46.23701   0.00334  -4.93172  -8.29747     (-4.932,-33.679) (-4.928,-31.453) (-4.926,-3.366) 5.39985  10.7371  8.30026  5.39985  
63      9.84374 -48.41167 -46.19566  -0.03229  -4.95910  -8.29423     (-4.959,-33.683) (-4.991,-31.467) (-4.885,-3.335) 5.48695  10.9103  8.43414  5.48695  
64      9.82977 -48.36104 -46.15431  -0.06793  -4.98648  -8.29099     (-4.986,-33.688) (-5.054,-31.481) (-4.843,-3.305) 5.57404  11.0835  8.56801  5.57404  
65      9.81580 -48.31041 -46.11296  -0.10357  -5.01386  -8.28776     (-5.014,-33.693) (-5.117,-31.495) (-4.802,-3.274) 5.66114  11.2567  8.70189  5.66114  
66      9.80182 -48.25978 -46.07160  -0.13920  -5.04124  -8.28452     (-5.041,-33.697) (-5.180,-31.509) (-4.761,-3.243) 5.74823  11.4299  8.83576  5.74823  
67      9.78785 -48.20914 -46.03025  -0.17484  -5.06862  -8.28128     (-5.069,-33.702) (-5.243,-31.523) (-4.719,-3.213) 5.83533  11.5889  8.96964  5.83533  
68      9.77388 -48.15851 -45.98890  -0.21047  -5.09600  -8.27804     (-5.096,-33.707) (-5.306,-31.537) (-4.678,-3.182) 5.92242  11.7368  9.10351  5.92242  
69      9.75991 -48.10788 -45.94755  -0.24611  -5.12338  -8.27481     (-5.123,-33.711) (-5.369,-31.551) (-4.637,-3.151) 6.00952  11.8853  9.23739  6.00952  
70      9.74594 -48.05725 -45.90619  -0.28175  -5.15076  -8.27157     (-5.151,-33.716) (-5.433,-31.565) (-4.595,-3.121) 6.09661  12.0345  9.37126  6.09661  
71      9.73196 -48.00662 -45.86484  -0.31738  -5.17814  -8.26833     (-5.178,-33.721) (-5.496,-31.579) (-4.554,-3.090) 6.1837  12.1843  9.50514  6.1837  
72      9.71799 -47.95599 -45.82349  -0.35302  -5.20552  -8.26509     (-5.206,-33.726) (-5.559,-31.593) (-4.512,-3.060) 6.2708  12.3348  9.63902  6.2708  
73      9.70402 -47.90536 -45.78214  -0.38865  -5.23290  -8.26186     (-5.233,-33.730) (-5.622,-31.607) (-4.471,-3.029) 6.35789  12.4858  9.77289  6.35789  
74      9.69005 -47.85473 -45.74078  -0.42429  -5.26028  -8.25862     (-5.260,-33.735) (-5.685,-31.621) (-4.430,-2.998) 6.44499  12.6374  9.90677  6.44499  
75      9.67608 -47.80410 -45.69943  -0.45993  -5.28766  -8.25538     (-5.288,-33.740) (-5.748,-31.635) (-4.388,-2.968) 6.53208  12.7896  10.0406  6.53208  
76      9.66210 -47.75347 -45.65808  -0.49556  -5.31505  -8.25214     (-5.315,-33.744) (-5.811,-31.649) (-4.347,-2.937) 6.61918  12.9423  10.1745  6.61918  
77      9.64813 -47.70284 -45.61673  -0.53120  -5.34243  -8.24891     (-5.342,-33.749) (-5.874,-31.663) (-4.306,-2.906) 6.70627  13.0955  10.3084  6.70627  
78      9.63416 -47.65221 -45.57537  -0.56683  -5.36981  -8.24567     (-5.370,-33.754) (-5.937,-31.677) (-4.264,-2.876) 6.79337  13.2288  10.4423  6.79337  
79      9.62019 -47.60158 -45.53402  -0.60247  -5.39719  -8.24243     (-5.397,-33.758) (-6.000,-31.691) (-4.223,-2.845) 6.88046  13.3376  10.5761  6.88046  
80      9.60622 -47.55095 -45.49267  -0.63811  -5.42457  -8.23920     (-5.425,-33.763) (-6.063,-31.705) (-4.182,-2.815) 6.96755  13.4465  10.71  6.96755  
81      9.59224 -47.50032 -45.45132  -0.67374  -5.45195  -8.23596     (-5.452,-33.768) (-6.126,-31.719) (-4.140,-2.784) 7.05465  13.5555  10.8439  7.05465  
82      9.57827 -47.44969 -45.40996  -0.70938  -5.47933  -8.23272     (-5.479,-33.772) (-6.189,-31.733) (-4.099,-2.753) 7.14174  13.6646  10.9778  7.14174  
83      9.56430 -47.39905 -45.36861  -0.74501  -5.50671  -8.22948     (-5.507,-33.777) (-6.252,-31.747) (-4.058,-2.723) 7.22884  13.7738  11.1116  7.22884  
84      9.55033 -47.34842 -45.32726  -0.78065  -5.53409  -8.22625     (-5.534,-33.782) (-6.315,-31.761) (-4.016,-2.692) 7.31593  13.8828  11.2455  7.31593  
85      9.53636 -47.29779 -45.28591  -0.81629  -5.56147  -8.22301     (-5.561,-33.787) (-6.378,-31.775) (-3.975,-2.662) 7.40303  13.9919  11.3794  7.40303  
86      9.52238 -47.24716 -45.24456  -0.85192  -5.58885  -8.21977     (-5.589,-33.791) (-6.441,-31.789) (-3.934,-2.631) 7.49012  14.1007  11.5133  7.49012  
87      9.50841 -47.19653 -45.20320  -0.88756  -5.61623  -8.21653     (-5.616,-33.796) (-6.504,-31.803) (-3.892,-2.600) 7.57722  14.2094  11.6471  7.57722  
88      9.49444 -47.14590 -45.16185  -0.92319  -5.64361  -8.21330     (-5.644,-33.801) (-6.567,-31.817) (-3.851,-2.570) 7.66431  14.3179  11.781  7.66431  
89      9.48047 -47.09527 -45.12050  -0.95883  -5.67099  -8.21006     (-5.671,-33.805) (-6.630,-31.831) (-3.809,-2.539) 7.7514  14.4261  11.9149  7.7514  
90      9.46649 -47.04464 -45.07915  -0.99447  -5.69837  -8.20682     (-5.698,-33.810) (-6.693,-31.845) (-3.768,-2.508) 7.8385  14.5065  12.0488  7.8385  
91      9.45252 -46.99401 -45.03779  -1.03010  -5.72575  -8.20358     (-5.726,-33.815) (-6.756,-31.858) (-3.727,-2.478) 7.92559  14.5848  12.1826  7.92559  
92      9.43855 -46.94338 -44.99644  -1.06574  -5.75313  -8.20035     (-5.753,-33.819) (-6.819,-31.872) (-3.685,-2.447) 8.01269  14.6636  12.3165  8.01269  
93      9.42458 -46.89275 -44.95509  -1.10137  -5.78051  -8.19711     (-5.781,-33.824) (-6.882,-31.886) (-3.644,-2.417) 8.09978  14.7429  12.4504  8.09978  
94      9.41061 -46.84212 -44.91374  -1.13701  -5.80789  -8.19387     (-5.808,-33.829) (-6.945,-31.900) (-3.603,-2.386) 8.18688  14.8225  12.5843  8.18688  
95      9.39663 -46.79149 -44.87238  -1.17265  -5.83527  -8.19063     (-5.835,-33.833) (-7.008,-31.914) (-3.561,-2.355) 8.27397  14.9026  12.7181  8.27397  
96      9.38266 -46.74086 -44.83103  -1.20828  -5.86265  -8.18740     (-5.863,-33.838) (-7.071,-31.928) (-3.520,-2.325) 8.36106  14.9831  12.852  8.36106  
97      9.36869 -46.69023 -44.78968  -1.24392  -5.89003  -8.18416     (-5.890,-33.843) (-7.134,-31.942) (-3.479,-2.294) 8.44816  15.0639  12.9859  8.44816  
98      9.35472 -46.63959 -44.74833  -1.27955  -5.91741  -8.18092     (-5.917,-33.848) (-7.197,-31.956) (-3.437,-2.264) 8.53525  15.1451  13.1198  8.53525  
99      9.34075 -46.58896 -44.70697  -1.31519  -5.94479  -8.17768     (-5.945,-33.852) (-7.260,-31.970) (-3.396,-2.233) 8.62235  15.2267  13.2536  8.62235  
100      9.32677 -46.53833 -44.66562  -1.35083  -5.97217  -8.17445     (-5.972,-33.857) (-7.323,-31.984) (-3.355,-2.202) 8.70944  15.3087  13.3875  8.70944  
101      9.31280 -46.48770 -44.62427  -1.38646  -5.99955  -8.17121     (-6.000,-33.862) (-7.386,-31.998) (-3.313,-2.172) 8.79654  15.391  13.5214  8.79654  
102      9.29883 -46.43707 -44.58292  -1.42210  -6.02693  -8.16797     (-6.027,-33.866) (-7.449,-32.012) (-3.272,-2.141) 8.88363  15.4736  13.6553  8.88363  
103      9.28486 -46.38644 -44.54156  -1.45773  -6.05431  -8.16474     (-6.054,-33.871) (-7.512,-32.026) (-3.231,-2.110) 8.97073  15.5566  13.7891  8.97073  
104      9.27089 -46.33581 -44.50021  -1.49337  -6.08169  -8.16150     (-6.082,-33.876) (-7.575,-32.040) (-3.189,-2.080) 9.05782  15.6399  13.923  9.05782  
105      9.25691 -46.28518 -44.45886  -1.52901  -6.10907  -8.15826     (-6.109,-33.880) (-7.638,-32.054) (-3.148,-2.049) 9.14491  15.7234  14.0569  9.14491  
106      9.24294 -46.23455 -44.41751  -1.56464  -6.13645  -8.15502     (-6.136,-33.885) (-7.701,-32.068) (-3.106,-2.019) 9.23201  15.8074  14.1908  9.23201  
107      9.22897 -46.18392 -44.37616  -1.60028  -6.16383  -8.15179     (-6.164,-33.890) (-7.764,-32.082) (-3.065,-1.988) 9.3191  15.8915  14.3246  9.3191  
108      9.21500 -46.13329 -44.33480  -1.63591  -6.19121  -8.14855     (-6.191,-33.895) (-7.827,-32.096) (-3.024,-1.957) 9.4062  15.976  14.4585  9.4062  
109      9.20102 -46.08266 -44.29345  -1.67155  -6.21859  -8.14531     (-6.219,-33.899) (-7.890,-32.110) (-2.982,-1.927) 9.49329  16.0608  14.5924  9.49329  
110      9.18705 -46.03203 -44.25210  -1.70719  -6.24597  -8.14207     (-6.246,-33.904) (-7.953,-32.124) (-2.941,-1.896) 9.58039  16.1459  14.7263  9.58039  
111      9.17308 -45.98140 -44.21075  -1.74282  -6.27335  -8.13884     (-6.273,-33.909) (-8.016,-32.138) (-2.900,-1.865) 9.66748  16.2312  14.8601  9.66748  
112      9.15911 -45.93077 -44.16939  -1.77846  -6.30074  -8.13560     (-6.301,-33.913) (-8.079,-32.152) (-2.858,-1.835) 9.75458  16.3167  14.994  9.75458  
113      9.14514 -45.88013 -44.12804  -1.81409  -6.32812  -8.13236     (-6.328,-33.918) (-8.142,-32.166) (-2.817,-1.804) 9.84167  16.7448  15.1279  9.84167  
114      9.13116 -45.82950 -44.08669  -1.84973  -6.35550  -8.12912     (-6.355,-33.923) (-8.205,-32.180) (-2.776,-1.774) 9.92876  16.8037  15.2618  9.92876  
115      9.11719 -45.77887 -44.04534  -1.88537  -6.38288  -8.12589     (-6.383,-33.927) (-8.268,-32.194) (-2.734,-1.743) 10.0159  16.8629  15.3956  10.0159  
116      9.10322 -45.72824 -44.00398  -1.92100  -6.41026  -8.12265     (-6.410,-33.932) (-8.331,-32.208) (-2.693,-1.712) 10.103  16.9224  15.5295  10.103  
117      9.08925 -45.67761 -43.96263  -1.95664  -6.43764  -8.11941     (-6.438,-33.937) (-8.394,-32.222) (-2.652,-1.682) 10.1899  16.9822  15.6634  10.19  
118      9.07528 -45.62698 -43.92128  -1.99227  -6.46502  -8.11617     (-6.465,-33.941) (-8.457,-32.236) (-2.610,-1.651) 10.2537  17.0424  15.7973  10.2771  
119      9.06130 -45.57635 -43.87993  -2.02791  -6.49240  -8.11294     (-6.492,-33.946) (-8.520,-32.250) (-2.569,-1.621) 10.3178  17.1029  15.9312  10.3642  
120      9.04733 -45.52572 -43.83857  -2.06355  -6.51978  -8.10970     (-6.520,-33.951) (-8.583,-32.264) (-2.528,-1.590) 10.3823  17.1637  16.065  10.4513  
121      9.03336 -45.47509 -43.79722  -2.09918  -6.54716  -8.10646     (-6.547,-33.956) (-8.646,-32.278) (-2.486,-1.559) 10.4471  17.2248  16.1989  10.5384  
122      9.01939 -45.42446 -43.75587  -2.13482  -6.57454  -8.10323     (-6.575,-33.960) (-8.709,-32.292) (-2.445,-1.529) 10.5123  17.2863  16.3265  10.6207  
123      9.00542 -45.37383 -43.71452  -2.17045  -6.60192  -8.09999     (-6.602,-33.965) (-8.772,-32.306) (-2.403,-1.498) 10.5777  17.348  16.4477  10.6981  
124      8.99144 -45.32320 -43.67317  -2.20609  -6.62930  -8.09675     (-6.629,-33.970) (-8.835,-32.320) (-2.362,-1.467) 10.6435  17.41  16.5691  10.7756  
125      8.97747 -45.27257 -43.63181  -2.24173  -6.65668  -8.09351     (-6.657,-33.974) (-8.898,-32.334) (-2.321,-1.437) 10.7096  17.4724  16.6907  10.8532  
126      8.96350 -45.22194 -43.59046  -2.27736  -6.68406  -8.09028     (-6.684,-33.979) (-8.961,-32.348) (-2.279,-1.406) 10.7759  17.535  16.8124  10.931  
127      8.94953 -45.17131 -43.54911  -2.31300  -6.71144  -8.08704     (-6.711,-33.984) (-9.024,-32.361) (-2.238,-1.376) 10.8426  17.598  16.9344  11.0089  
128      8.93555 -45.12067 -43.50776  -2.34863  -6.73882  -8.08380     (-6.739,-33.988) (-9.087,-32.375) (-2.197,-1.345) 10.9096  17.6612  17.0565  11.0869  
129      8.92158 -45.07004 -43.46640  -2.38427  -6.76620  -8.08056     (-6.766,-33.993) (-9.150,-32.389) (-2.155,-1.314) 10.9768  17.7247  17.1788  11.1651  
130      8.90761 -45.01941 -43.42505  -2.41991  -6.79358  -8.07733     (-6.794,-33.998) (-9.213,-32.403) (-2.114,-1.284) 11.0443  17.7885  17.3012  11.2434  
131      8.89364 -44.96878 -43.38370  -2.45554  -6.82096  -8.07409     (-6.821,-34.002) (-9.277,-32.417) (-2.073,-1.253) 11.1121  17.8526  17.4239  11.3219  
132      8.87967 -44.91815 -43.34235  -2.49118  -6.84834  -8.07085     (-6.848,-34.007) (-9.340,-32.431) (-2.031,-1.223) 11.1801  17.917  17.5467  11.4004  
133      8.86569 -44.86752 -43.30099  -2.52681  -6.87572  -8.06761     (-6.876,-34.012) (-9.403,-32.445) (-1.990,-1.192) 11.2485  17.9816  17.6696  11.4791  
134      8.85172 -44.81689 -43.25964  -2.56245  -6.90310  -8.06438     (-6.903,-34.017) (-9.466,-32.459) (-1.949,-1.161) 11.317  18.0465  17.7927  11.5579  
135      8.83775 -44.76626 -43.21829  -2.59809  -6.93048  -8.06114     (-6.930,-34.021) (-9.529,-32.473) (-1.907,-1.131) 11.3859  18.1117  17.916  11.6369  
136      8.82378 -44.71563 -43.17694  -2.63372  -6.95786  -8.05790     (-6.958,-34.026) (-9.592,-32.487) (-1.866,-1.100) 11.4549  18.1772  18.0394  11.7159  
137      8.80981 -44.66500 -43.13558  -2.66936  -6.98524  -8.05466     (-6.985,-34.031) (-9.655,-32.501) (-1.825,-1.069) 11.5242  18.2429  18.163  11.7951  
138      8.79583 -44.61437 -43.09423  -2.70499  -7.01262  -8.05143     (-7.013,-34.035) (-9.718,-32.515) (-1.783,-1.039) 11.5938  18.3089  18.2867  11.8744  
139      8.78186 -44.56374 -43.05288  -2.74063  -7.04000  -8.04819     (-7.040,-34.040) (-9.781,-32.529) (-1.742,-1.008) 11.6636  18.3751  18.4106  11.9537  
140      8.76789 -44.51311 -43.01153  -2.77627  -7.06738  -8.04495     (-7.067,-34.045) (-9.844,-32.543) (-1.701,-0.978) 11.7336  18.4416  18.5346  12.0332  
141      8.75392 -44.46248 -42.97017  -2.81190  -7.09476  -8.04171     (-7.095,-34.049) (-9.907,-32.557) (-1.659,-0.947) 11.8039  18.5083  18.6587  12.1128  
142      8.73995 -44.41185 -42.92882  -2.84754  -7.12214  -8.03848     (-7.122,-34.054) (-9.970,-32.571) (-1.618,-0.916) 11.8743  18.5753  18.783  12.1925  
143      8.72597 -44.36121 -42.88747  -2.88317  -7.14952  -8.03524     (-7.150,-34.059) (-10.033,-32.585) (-1.576,-0.886) 11.945  18.6425  18.9074  12.2723  
144      8.71200 -44.31058 -42.84612  -2.91881  -7.17690  -8.03200     (-7.177,-34.063) (-10.096,-32.599) (-1.535,-0.855) 12.016  18.71  19.0319  12.3522  
145      8.69803 -44.25995 -42.80477  -2.95445  -7.20428  -8.02877     (-7.204,-34.068) (-10.159,-32.613) (-1.494,-0.824) 12.0871  18.7777  19.1565  12.4322  
146      8.68406 -44.20932 -42.76341  -2.99008  -7.23166  -8.02553     (-7.232,-34.073) (-10.222,-32.627) (-1.452,-0.794) 12.1584  18.8457  19.2813  12.5123  
147      8.67008 -44.15869 -42.72206  -3.02572  -7.25904  -8.02229     (-7.259,-34.078) (-10.285,-32.641) (-1.411,-0.763) 12.2299  18.9139  19.4062  12.5925  
148      8.65611 -44.10806 -42.68071  -3.06135  -7.28642  -8.01905     (-7.286,-34.082) (-10.348,-32.655) (-1.370,-0.733) 12.3017  18.9823  19.5312  12.6727  
149      8.64214 -44.05743 -42.63936  -3.09699  -7.31381  -8.01582     (-7.314,-34.087) (-10.411,-32.669) (-1.328,-0.702) 12.3736  19.051  19.6564  12.7531  
150      8.62817 -44.00680 -42.59800  -3.13263  -7.34119  -8.01258     (-7.341,-34.092) (-10.474,-32.683) (-1.287,-0.671) 12.4457  19.1199  19.7816  12.8335  
