Fol_2018-05-14.13_01_25.43_42.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -67.49692 -12.52718 -25.17517  10.02797  -5.18911 -42.66912     (-2.340,-7.529) (-17.646,-70.346) (-2.499,-25.463) 57.2002  27.9207  
1    -67.43170 -12.53230 -25.15248  10.01039  -5.25433 -42.65190     (-2.234,-7.488) (-17.664,-70.452) (-2.522,-25.651) 57.1711  27.9486  
2    -67.36647 -12.53742 -25.12978   9.99282  -5.31955 -42.63468     (-2.129,-7.448) (-17.682,-70.557) (-2.545,-25.840) 57.1421  27.9766  
3    -67.30125 -12.54255 -25.10708   9.97524  -5.38477 -42.61745     (-2.023,-7.408) (-17.699,-70.663) (-2.567,-26.029) 57.113  28.0046  
4    -67.23603 -12.54767 -25.08438   9.95767  -5.45000 -42.60023     (-1.918,-7.368) (-17.717,-70.768) (-2.590,-26.217) 57.0841  28.0327  
5    -67.17081 -12.55280 -25.06168   9.94010  -5.51522 -42.58301     (-1.812,-7.327) (-17.734,-70.874) (-2.613,-26.406) 57.0551  28.0608  
6    -67.10558 -12.55792 -25.03898   9.92252  -5.58044 -42.56578     (-1.707,-7.287) (-17.752,-70.979) (-2.635,-26.595) 57.0262  28.089  
7    -67.04036 -12.56305 -25.01628   9.90495  -5.64566 -42.54856     (-1.601,-7.247) (-17.769,-71.085) (-2.658,-26.783) 56.9973  28.1173  
8    -66.97514 -12.56817 -24.99358   9.88737  -5.71089 -42.53133     (-1.496,-7.207) (-17.787,-71.190) (-2.681,-26.972) 56.9684  28.1456  
9    -66.90992 -12.57330 -24.97089   9.86980  -5.77611 -42.51411     (-1.390,-7.166) (-17.805,-71.296) (-2.703,-27.160) 56.9395  28.1739  
10    -66.84469 -12.57842 -24.94819   9.85222  -5.84133 -42.49689     (-1.285,-7.126) (-17.822,-71.401) (-2.726,-27.349) 56.9107  28.2024  
11    -66.77947 -12.58354 -24.92549   9.83465  -5.90655 -42.47966     (-1.179,-7.086) (-17.840,-71.507) (-2.749,-27.538) 56.8819  28.2309  
12    -66.71425 -12.58867 -24.90279   9.81708  -5.97178 -42.46244     (-1.074,-7.045) (-17.857,-71.612) (-2.772,-27.726) 56.8531  28.2594  
13    -66.64903 -12.59379 -24.88009   9.79950  -6.03700 -42.44522     (-0.968,-7.005) (-17.875,-71.718) (-2.794,-27.915) 56.8243  28.288  
14    -66.58380 -12.59892 -24.85739   9.78193  -6.10222 -42.42799     (-0.863,-6.965) (-17.892,-71.823) (-2.817,-28.104) 56.7956  28.3166  
15    -66.51858 -12.60404 -24.83469   9.76435  -6.16744 -42.41077     (-0.757,-6.925) (-17.910,-71.929) (-2.840,-28.292) 56.7669  28.3453  
16    -66.45336 -12.60917 -24.81200   9.74678  -6.23267 -42.39354     (-0.652,-6.884) (-17.928,-72.034) (-2.862,-28.481) 56.7382  28.3741  
17    -66.38814 -12.61429 -24.78930   9.72920  -6.29789 -42.37632     (-0.546,-6.844) (-17.945,-72.140) (-2.885,-28.670) 56.7095  28.4029  
18    -66.32291 -12.61941 -24.76660   9.71163  -6.36311 -42.35910     (-0.441,-6.804) (-17.963,-72.245) (-2.908,-28.858) 56.6809  28.4318  
19    -66.25769 -12.62454 -24.74390   9.69406  -6.42833 -42.34187     (-0.335,-6.764) (-17.980,-72.351) (-2.930,-29.047) 56.6523  28.4607  
20    -66.19247 -12.62966 -24.72120   9.67648  -6.49356 -42.32465     (-0.230,-6.723) (-17.998,-72.456) (-2.953,-29.236) 56.6237  28.4896  
21    -66.12725 -12.63479 -24.69850   9.65891  -6.55878 -42.30743     (-0.124,-6.683) (-18.015,-72.562) (-2.976,-29.424) 56.5952  28.5187  
22    -66.06202 -12.63991 -24.67580   9.64133  -6.62400 -42.29020     (-0.019,-6.643) (-18.033,-72.667) (-2.999,-29.613) 56.5666  28.5478  
23    -65.99680 -12.64504 -24.65310   9.62376  -6.68922 -42.27298     (-0.087,-6.689) (-17.964,-2.935) (-72.686,-29.715) 56.5381  28.5769  
24    -65.93158 -12.65016 -24.63041   9.60618  -6.75445 -42.25576     (-0.192,-6.754) (-17.876,-2.852) (-72.686,-29.798) 56.5096  28.6061  
25    -65.86636 -12.65528 -24.60771   9.58861  -6.81967 -42.23853     (-0.298,-6.820) (-17.788,-2.769) (-72.686,-29.881) 56.4812  28.6353  
26    -65.80113 -12.66041 -24.58501   9.57104  -6.88489 -42.22131     (-0.403,-6.885) (-17.700,-2.686) (-72.686,-29.964) 56.4528  28.6646  
27    -65.73591 -12.66553 -24.56231   9.55346  -6.95011 -42.20408     (-0.509,-6.950) (-17.612,-2.603) (-72.686,-30.047) 56.4244  28.694  
28    -65.67069 -12.67066 -24.53961   9.53589  -7.01534 -42.18686     (-0.614,-7.015) (-17.524,-2.521) (-72.686,-30.130) 56.396  28.7234  
29    -65.60547 -12.67578 -24.51691   9.51831  -7.08056 -42.16964     (-0.720,-7.081) (-17.436,-2.438) (-72.686,-30.214) 56.3676  28.7528  
30    -65.54024 -12.68091 -24.49421   9.50074  -7.14578 -42.15241     (-0.825,-7.146) (-17.348,-2.355) (-72.686,-30.297) 56.3393  28.7823  
31    -65.47502 -12.68603 -24.47152   9.48316  -7.21100 -42.13519     (-0.931,-7.211) (-17.261,-2.272) (-72.686,-30.380) 56.311  28.8119  
32    -65.40980 -12.69116 -24.44882   9.46559  -7.27623 -42.11797     (-1.036,-7.276) (-17.173,-2.189) (-72.686,-30.463) 56.2827  28.8415  
33    -65.34458 -12.69628 -24.42612   9.44801  -7.34145 -42.10074     (-1.142,-7.341) (-17.085,-2.107) (-72.686,-30.546) 56.2545  28.8712  
34    -65.27935 -12.70140 -24.40342   9.43044  -7.40667 -42.08352     (-1.247,-7.407) (-16.997,-2.024) (-72.686,-30.629) 56.2262  28.9009  
35    -65.21413 -12.70653 -24.38072   9.41287  -7.47189 -42.06629     (-1.353,-7.472) (-16.909,-1.941) (-72.686,-30.712) 56.1981  28.9306  
36    -65.14891 -12.71165 -24.35802   9.39529  -7.53712 -42.04907     (-1.458,-7.537) (-16.821,-1.858) (-72.686,-30.796) 56.1699  28.9605  
37    -65.08369 -12.71678 -24.33532   9.37772  -7.60234 -42.03185     (-1.564,-7.602) (-16.733,-1.775) (-72.686,-30.879) 56.1417  28.9903  
38    -65.01846 -12.72190 -24.31262   9.36014  -7.66756 -42.01462     (-1.669,-7.668) (-16.645,-1.693) (-72.686,-30.962) 56.1136  29.0202  
39    -64.95324 -12.72703 -24.28993   9.34257  -7.73278 -41.99740     (-1.775,-7.733) (-16.557,-1.610) (-72.686,-31.045) 56.0855  29.0502  
40    -64.88802 -12.73215 -24.26723   9.32499  -7.79801 -41.98018     (-1.880,-7.798) (-16.469,-1.527) (-72.686,-31.128) 56.0575  29.0802  
41    -64.82280 -12.73727 -24.24453   9.30742  -7.86323 -41.96295     (-1.986,-7.863) (-16.381,-1.444) (-72.686,-31.211) 56.0294  29.1103  
42    -64.75757 -12.74240 -24.22183   9.28985  -7.92845 -41.94573     (-2.091,-7.928) (-16.293,-1.361) (-72.686,-31.294) 56.0014  29.1404  
43    -64.69235 -12.74752 -24.19913   9.27227  -7.99367 -41.92850     (-2.197,-7.994) (-16.205,-1.279) (-72.686,-31.378) 55.9734  29.1706  
44    -64.62713 -12.75265 -24.17643   9.25470  -8.05890 -41.91128     (-2.302,-8.059) (-16.118,-1.196) (-72.686,-31.461) 55.9455  29.2008  
45    -64.56191 -12.75777 -24.15373   9.23712  -8.12412 -41.89406     (-2.408,-8.124) (-16.030,-1.113) (-72.686,-31.544) 55.9175  29.2311  
46    -64.49668 -12.76290 -24.13104   9.21955  -8.18934 -41.87683     (-2.513,-8.189) (-15.942,-1.030) (-72.686,-31.627) 55.8896  29.2614  
47    -64.43146 -12.76802 -24.10834   9.20197  -8.25456 -41.85961     (-2.619,-8.255) (-15.854,-0.947) (-72.686,-31.710) 55.8617  29.2918  
48    -64.36624 -12.77315 -24.08564   9.18440  -8.31979 -41.84239     (-2.724,-8.320) (-15.766,-0.865) (-72.686,-31.793) 55.8339  29.3222  
49    -64.30102 -12.77827 -24.06294   9.16683  -8.38501 -41.82516     (-2.830,-8.385) (-15.678,-0.782) (-72.686,-31.877) 55.806  29.3527  
50    -64.23579 -12.78339 -24.04024   9.14925  -8.45023 -41.80794     (-2.935,-8.450) (-15.590,-0.699) (-72.686,-31.960) 55.7782  29.3832  
51    -64.17057 -12.78852 -24.01754   9.13168  -8.51545 -41.79072     (-3.041,-8.515) (-15.502,-0.616) (-72.686,-32.043) 55.7505  29.4138  
52    -64.10535 -12.79364 -23.99484   9.11410  -8.58068 -41.77349     (-3.146,-8.581) (-15.414,-0.533) (-72.686,-32.126) 55.7227  29.4444  
53    -64.04013 -12.79877 -23.97214   9.09653  -8.64590 -41.75627     (-3.252,-8.646) (-15.326,-0.451) (-72.686,-32.209) 55.695  29.4751  
54    -63.97490 -12.80389 -23.94945   9.07895  -8.71112 -41.73904     (-3.357,-8.711) (-15.238,-0.368) (-72.686,-32.292) 55.6673  29.5058  
55    -63.90968 -12.80902 -23.92675   9.06138  -8.77634 -41.72182     (-3.463,-8.776) (-15.150,-0.285) (-72.686,-32.375) 55.6396  29.5365  
56    -63.84446 -12.81414 -23.90405   9.04381  -8.84157 -41.70460     (-3.568,-8.842) (-15.062,-0.202) (-72.686,-32.459) 55.612  29.5673  
57    -63.77924 -12.81926 -23.88135   9.02623  -8.90679 -41.68737     (-3.674,-8.907) (-14.975,-0.119) (-72.686,-32.542) 55.5844  29.5982  
58    -63.71401 -12.82439 -23.85865   9.00866  -8.97201 -41.67015     (-3.779,-8.972) (-14.887,-0.037) (-72.686,-32.625) 55.5568  29.6291  
59    -63.64879 -12.82951 -23.83595   8.99108  -9.03723 -41.65293     (-72.640,-8.991) (-14.845,-0.046) (-3.838,-32.662) 55.5292  29.6601  
60    -63.58357 -12.83464 -23.81325   8.97351  -9.10246 -41.63570     (-72.557,-8.974) (-14.840,-0.129) (-3.861,-32.662) 55.5017  29.6911  
61    -63.51835 -12.83976 -23.79056   8.95593  -9.16768 -41.61848     (-72.474,-8.956) (-14.835,-0.212) (-3.884,-32.663) 55.4742  29.7221  
62    -63.45312 -12.84489 -23.76786   8.93836  -9.23290 -41.60125     (-72.391,-8.938) (-14.829,-0.295) (-3.907,-32.663) 55.4467  29.7532  
63    -63.38790 -12.85001 -23.74516   8.92079  -9.29812 -41.58403     (-72.309,-8.921) (-14.824,-0.377) (-3.929,-32.663) 55.4192  29.7844  
64    -63.32268 -12.85514 -23.72246   8.90321  -9.36335 -41.56681     (-72.226,-8.903) (-14.819,-0.460) (-3.952,-32.664) 55.3918  29.8155  
65    -63.25746 -12.86026 -23.69976   8.88564  -9.42857 -41.54958     (-72.143,-8.886) (-14.814,-0.543) (-3.975,-32.664) 55.3644  29.8468  
66    -63.19223 -12.86538 -23.67706   8.86806  -9.49379 -41.53236     (-72.060,-8.868) (-14.809,-0.626) (-3.997,-32.664) 55.337  29.8781  
67    -63.12701 -12.87051 -23.65436   8.85049  -9.55901 -41.51514     (-71.978,-8.850) (-14.804,-0.709) (-4.020,-32.665) 55.3097  29.9094  
68    -63.06179 -12.87563 -23.63166   8.83291  -9.62424 -41.49791     (-71.895,-8.833) (-14.799,-0.791) (-4.043,-32.665) 55.2824  29.9408  
69    -62.99657 -12.88076 -23.60897   8.81534  -9.68946 -41.48069     (-71.812,-8.815) (-14.794,-0.874) (-4.065,-32.665) 55.2551  29.9722  
70    -62.93134 -12.88588 -23.58627   8.79777  -9.75468 -41.46346     (-71.729,-8.798) (-14.789,-0.957) (-4.088,-32.666) 55.2278  30.0037  
71    -62.86612 -12.89101 -23.56357   8.78019  -9.81990 -41.44624     (-71.646,-8.780) (-14.783,-1.040) (-4.111,-32.666) 55.2006  30.0352  
72    -62.80090 -12.89613 -23.54087   8.76262  -9.88513 -41.42902     (-71.564,-8.763) (-14.778,-1.123) (-4.134,-32.666) 55.1734  30.0667  
73    -62.73568 -12.90125 -23.51817   8.74504  -9.95035 -41.41179     (-71.481,-8.745) (-14.773,-1.205) (-4.156,-32.667) 55.1462  30.0983  
74    -62.67045 -12.90638 -23.49547   8.72747 -10.01557 -41.39457     (-71.398,-8.727) (-14.768,-1.288) (-4.179,-32.667) 55.119  30.13  
75    -62.60523 -12.91150 -23.47277   8.70989 -10.08079 -41.37735     (-71.315,-8.710) (-14.763,-1.371) (-4.202,-32.667) 55.0919  30.1617  
76    -62.54001 -12.91663 -23.45008   8.69232 -10.14602 -41.36012     (-71.232,-8.692) (-14.758,-1.454) (-4.224,-32.668) 55.0648  30.1934  
77    -62.47479 -12.92175 -23.42738   8.67475 -10.21124 -41.34290     (-71.150,-8.675) (-14.753,-1.536) (-4.247,-32.668) 55.0377  30.2252  
78    -62.40956 -12.92688 -23.40468   8.65717 -10.27646 -41.32568     (-71.067,-8.657) (-14.748,-1.619) (-4.270,-32.669) 55.0107  30.257  
79    -62.34434 -12.93200 -23.38198   8.63960 -10.34168 -41.30845     (-70.984,-8.640) (-14.742,-1.702) (-4.292,-32.669) 54.9837  30.2889  
80    -62.27912 -12.93712 -23.35928   8.62202 -10.40691 -41.29123     (-70.901,-8.622) (-14.737,-1.785) (-4.315,-32.669) 54.9567  30.3208  
81    -62.21390 -12.94225 -23.33658   8.60445 -10.47213 -41.27400     (-70.818,-8.604) (-14.732,-1.868) (-4.338,-32.670) 54.9297  30.3528  
