PointDistanceFollower
Fol_2018-05-15.09_26_11.3_2.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -12.60346  -3.84673 -11.54462 -14.87792  15.72568 -33.32470     (-0.595,-0.004) (-5.107,-0.013) (-1.553,-0.272) 0  0  
1    -12.59144  -3.84799 -11.53462 -14.86303  15.70993 -33.29161     (-0.126,-5.812) (-2.058,-0.132) (-0.077,-0.248) 0.954448  0.954448  
2    -12.57942  -3.84925 -11.52462 -14.84814  15.69417 -33.25853     (-2.439,-0.100) (-6.357,-0.143) (-0.025,-0.138) 1.64917  1.65528  
3    -12.56740  -3.85051 -11.51462 -14.83325  15.67842 -33.22544     (-0.348,-0.121) (-6.578,-0.077) (-0.003,-2.501) 1.81714  1.86634  
4    -12.55538  -3.85177 -11.50461 -14.81836  15.66266 -33.19235     (-0.358,-0.267) (-6.550,-0.011) (-0.106,-2.513) 1.76885  1.80653  
5    -12.54336  -3.85303 -11.49461 -14.80347  15.64691 -33.15927     (-0.153,-0.357) (-6.576,-0.055) (-0.312,-2.470) 1.75535  1.75535  
6    -12.53134  -3.85430 -11.48461 -14.78858  15.63115 -33.12618     (-0.190,-0.437) (-6.613,-0.121) (-0.256,-2.416) 1.75666  1.75666  
7    -12.51932  -3.85556 -11.47461 -14.77369  15.61540 -33.09310     (-0.227,-0.517) (-6.651,-0.188) (-0.199,-2.361) 1.76773  1.76908  
8    -12.50730  -3.85682 -11.46461 -14.75880  15.59964 -33.06001     (-0.264,-0.596) (-6.688,-0.254) (-0.143,-2.307) 1.77737  1.79236  
9    -12.49528  -3.85808 -11.45461 -14.74391  15.58389 -33.02693     (-0.300,-0.676) (-6.726,-0.320) (-0.086,-2.253) 1.79394  1.82609  
10    -12.48326  -3.85934 -11.44460 -14.72903  15.56813 -32.99384     (-0.337,-0.755) (-6.763,-0.386) (-0.030,-2.199) 1.82114  1.86971  
11    -12.47124  -3.86060 -11.43460 -14.71414  15.55238 -32.96075     (-0.347,-6.774) (-0.808,-0.425) (-0.027,-2.172) 1.83331  1.88575  
12    -12.45922  -3.86186 -11.42460 -14.69925  15.53662 -32.92767     (-0.327,-6.755) (-0.831,-0.435) (-0.084,-2.175) 1.81827  1.86468  
13    -12.44720  -3.86312 -11.41460 -14.68436  15.52087 -32.89458     (-0.307,-6.735) (-0.854,-0.444) (-0.140,-2.177) 1.80565  1.84586  
14    -12.43518  -3.86439 -11.40460 -14.66947  15.50511 -32.86150     (-0.287,-6.716) (-0.877,-0.454) (-0.197,-2.180) 1.79549  1.82935  
15    -12.42316  -3.86565 -11.39459 -14.65458  15.48936 -32.82841     (-0.268,-6.697) (-0.900,-0.464) (-0.253,-2.182) 1.78784  1.81521  
16    -12.41114  -3.86691 -11.38459 -14.63969  15.47360 -32.79532     (-0.248,-6.678) (-0.923,-0.473) (-0.310,-2.185) 1.78273  1.80351  
17    -12.39912  -3.86817 -11.37459 -14.62480  15.45785 -32.76224     (-0.228,-6.659) (-0.946,-0.483) (-0.366,-2.187) 1.78019  1.79429  
