PointDistanceFollower   Jan 31 2020   mode =  Single Point 
Fol_.62_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   67   CS6Dist  2   LMDist   40014
PointDistanceFollower  Jan 31 2020  mode = Single Point
Fol_.62_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
14    -41.07595 -45.05766 -13.75419 -33.30864   3.90392   1.33845     (-41.076,-22.824) (-5.946,-1.338) (-42.381,-3.904)      19.1047  21.8305  25.0893  
15    -40.64405 -44.55100 -13.97090 -32.97846   3.72876   0.79175     (-40.644,-23.937) (-6.513,-0.792) (-42.967,-3.729)      19.9547  22.6326  25.9971  
16    -40.21215 -44.04435 -14.18761 -32.64827   3.55361   0.24506     (-40.212,-25.051) (-7.080,-0.245) (-43.554,-3.554)      20.7002  23.5323  26.4881  
17    -39.78024 -43.53769 -14.40432 -32.31809   3.37846  -0.30164     (-43.839,-25.863) (-7.949,-0.302) (-39.479,-3.077)      21.2979  23.4737  26.6655  
18    -39.34834 -43.03103 -14.62103 -31.98790   3.20331  -0.84834     (-43.879,-26.430) (-9.063,-0.848) (-38.500,-2.355)      21.6057  23.9018  26.9103  
19    -38.91644 -42.52438 -14.83774 -31.65772   3.02815  -1.39503     (-43.919,-26.996) (-10.176,-1.395) (-37.521,-1.633)      22.0294  24.4875  27.2206  
20    -38.48453 -42.01772 -15.05445 -31.32753   2.85300  -1.94173     (-43.959,-27.563) (-11.290,-1.942) (-36.543,-0.911)      22.5934  25.2174  27.1279  
21    -38.05263 -41.51106 -15.27116 -30.99735   2.67785  -2.48843     (-43.999,-28.130) (-12.404,-2.488) (-35.564,-0.189)      23.2877  26.077  26.4063  
22    -37.62073 -41.00441 -15.48787 -30.66716   2.50269  -3.03512     (-12.985,-28.164) (-43.507,-2.503) (-35.118,-0.532)      23.5153  24.2915  25.7944  
23    -37.18882 -40.49775 -15.70458 -30.33697   2.32754  -3.58182     (-13.377,-28.009) (-42.825,-2.328) (-34.861,-1.254)      23.596  24.3416  25.2999  
24    -36.75692 -39.99109 -15.92130 -30.00679   2.15239  -4.12851     (-13.769,-27.854) (-42.143,-2.152) (-34.605,-1.976)      23.7296  24.4479  24.93  
25    -36.32502 -39.48444 -16.13801 -29.67660   1.97724  -4.67521     (-14.161,-27.699) (-41.462,-1.977) (-34.348,-2.698)      23.9152  24.6094  24.6902  
26    -35.89311 -38.97778 -16.35472 -29.34642   1.80208  -5.22191     (-14.553,-27.544) (-40.780,-1.802) (-34.091,-3.420)      24.1515  24.8251  24.5843  
27    -35.46121 -38.47113 -16.57143 -29.01623   1.62693  -5.76860     (-14.944,-27.389) (-40.098,-1.627) (-33.834,-4.142)      24.4373  25.0933  24.614  
28    -35.02931 -37.96447 -16.78814 -28.68605   1.45178  -6.31530     (-15.336,-27.234) (-39.416,-1.452) (-33.578,-4.864)      24.7706  25.4123  24.779  
29    -34.59740 -37.45781 -17.00485 -28.35586   1.27663  -6.86199     (-15.728,-27.079) (-38.734,-1.277) (-33.321,-5.585)      25.1497  25.7801  25.0764  
30    -34.16550 -36.95116 -17.22156 -28.02568   1.10147  -7.40869     (-16.120,-26.924) (-38.053,-1.101) (-33.064,-6.307)      25.5724  26.1944  25.5016  
31    -33.73360 -36.44450 -17.43827 -27.69549   0.92632  -7.95539     (-16.512,-26.769) (-37.371,-0.926) (-32.807,-7.029)      26.0367  26.6529  26.0485  
32    -33.30170 -35.93784 -17.65498 -27.36531   0.75117  -8.50208     (-16.904,-26.614) (-36.689,-0.751) (-32.551,-7.751)      26.5404  27.1531  26.7095  
33    -32.86979 -35.43119 -17.87169 -27.03512   0.57602  -9.04878     (-17.296,-26.459) (-36.007,-0.576) (-32.294,-8.473)      27.0813  27.6927  27.4763  
34    -32.43789 -34.92453 -18.08840 -26.70493   0.40086  -9.59548     (-17.688,-26.304) (-35.325,-0.401) (-32.037,-9.195)      27.6572  28.2691  28.3405  
35    -32.00599 -34.41787 -18.30511 -26.37475   0.22571 -10.14217     (-18.079,-26.149) (-34.644,-0.226) (-31.780,-9.916)      28.266  28.8801  29.2934  
36    -31.57408 -33.91122 -18.52182 -26.04456   0.05056 -10.68887     (-18.471,-25.994) (-33.962,-0.051) (-31.524,-10.638)      28.9056  29.5233  30.3266  
37    -31.14218 -33.40456 -18.73853 -25.71438  -0.12460 -11.23556     (-31.142,-25.714) (-33.405,-0.125) (-18.739,-11.236)      29.3484  31.4024  31.4024  
38    -30.71028 -32.89791 -18.95524 -25.38419  -0.29975 -11.78226     (-30.710,-25.384) (-32.898,-0.300) (-18.955,-11.782)      29.7268  31.5087  31.5087  
39    -30.27837 -32.39125 -19.17195 -25.05401  -0.47490 -12.32896     (-30.278,-25.054) (-32.391,-0.475) (-19.172,-12.329)      30.1312  31.6441  31.6441  
40    -29.84647 -31.88459 -19.38867 -24.72382  -0.65005 -12.87565     (-29.846,-24.724) (-31.885,-0.650) (-19.389,-12.876)      30.5608  31.808  31.808  
41    -29.41457 -31.37794 -19.60538 -24.39364  -0.82521 -13.42235     (-29.415,-24.394) (-31.378,-0.825) (-19.605,-13.422)      31.0143  32.0002  32.0002  
42    -28.98266 -30.87128 -19.82209 -24.06345  -1.00036 -13.96905     (-28.983,-24.063) (-30.871,-1.000) (-19.822,-13.969)      31.4908  32.22  32.22  
43    -28.55076 -30.36462 -20.03880 -23.73326  -1.17551 -14.51574     (-28.551,-23.733) (-30.365,-1.176) (-20.039,-14.516)      31.9893  32.467  32.467  
44    -28.11886 -29.85797 -20.25551 -23.40308  -1.35066 -15.06244     (-28.119,-23.403) (-29.858,-1.351) (-20.256,-15.062)      32.5086  32.7404  32.7404  
45    -27.68696 -29.35131 -20.47222 -23.07289  -1.52582 -15.60913     (-27.687,-23.073) (-29.351,-1.526) (-20.472,-15.609)      33.0398  33.0398  33.0398  
46    -27.25505 -28.84465 -20.68893 -22.74271  -1.70097 -16.15583     (-27.255,-22.743) (-28.845,-1.701) (-20.689,-16.156)      33.3643  33.3643  33.3643  
47    -26.82315 -28.33800 -20.90564 -22.41252  -1.87612 -16.70253     (-26.823,-22.413) (-28.338,-1.876) (-20.906,-16.703)      33.7132  33.7132  33.7132  
48    -26.39125 -27.83134 -21.12235 -22.08234  -2.05127 -17.24922     (-26.391,-22.082) (-27.831,-2.051) (-21.122,-17.249)      34.0858  34.0858  34.0858  
49    -25.95934 -27.32468 -21.33906 -21.75215  -2.22643 -17.79592     (-25.959,-21.752) (-27.325,-2.226) (-21.339,-17.796)      34.4814  34.4814  34.4814  
50    -25.52744 -26.81803 -21.55577 -21.42197  -2.40158 -18.34262     (-25.527,-21.422) (-26.818,-2.402) (-21.556,-18.343)      34.8991  34.8991  34.8991  
51    -25.09554 -26.31137 -21.77248 -21.09178  -2.57673 -18.88931     (-25.096,-21.092) (-26.311,-2.577) (-21.772,-18.889)      35.3381  35.3381  35.3381  
52    -24.66363 -25.80472 -21.98919 -20.76160  -2.75189 -19.43601     (-24.664,-20.762) (-25.805,-2.752) (-21.989,-19.436)      35.7977  35.7977  35.7977  
53    -24.23173 -25.29806 -22.20590 -20.43141  -2.92704 -19.98270     (-24.232,-20.431) (-25.298,-2.927) (-22.206,-19.983)      36.2771  36.2771  36.2771  
54    -23.79983 -24.79140 -22.42261 -20.10122  -3.10219 -20.52940     (-23.800,-20.101) (-24.791,-3.102) (-22.423,-20.529)      36.7754  36.7754  36.2791  
55    -23.36792 -24.28475 -22.63932 -19.77104  -3.27734 -21.07610     (-23.368,-19.771) (-24.285,-3.277) (-22.639,-21.076)      36.6949  37.1458  36.2307  
56    -22.93602 -23.77809 -22.85604 -19.44085  -3.45250 -21.62279     (-22.936,-19.441) (-23.778,-3.452) (-22.856,-21.623)      36.3293  36.3293  36.217  
57    -22.50412 -23.27143 -23.07275 -19.11067  -3.62765 -22.16949     (-22.504,-19.111) (-23.271,-3.628) (-23.073,-22.169)      35.5202  35.5202  35.5202  
58    -22.07221 -22.76478 -23.28946 -18.78048  -3.80280 -22.71618     (-22.072,-18.780) (-22.765,-3.803) (-23.289,-22.716)      34.719  34.719  34.719  
59    -21.64031 -22.25812 -23.50617 -18.45030  -3.97795 -23.26288     (-21.640,-18.450) (-22.258,-3.978) (-23.506,-23.263)      33.9262  33.9262  33.9262  
60    -21.20841 -21.75146 -23.72288 -18.12011  -4.15311 -23.80958     (-21.208,-18.120) (-21.751,-4.153) (-23.723,-23.810)      33.0266  33.0266  33.0266  
61    -20.77651 -21.24481 -23.93959 -17.78993  -4.32826 -24.35627     (-20.777,-17.790) (-21.245,-4.328) (-23.940,-24.356)      32.1198  32.1198  32.1198  
62    -20.34460 -20.73815 -24.15630 -17.45974  -4.50341 -24.90297     (-20.345,-17.460) (-20.738,-4.503) (-24.156,-24.903)      31.2164  31.2164  31.2164  
63    -19.91270 -20.23150 -24.37301 -17.12956  -4.67856 -25.44967     (-19.913,-17.130) (-20.231,-4.679) (-24.373,-25.450)      30.3167  30.3167  30.3167  
64    -19.48080 -19.72484 -24.58972 -16.79937  -4.85372 -25.99636     (-19.481,-16.799) (-19.725,-4.854) (-24.590,-25.996)      29.421  29.421  29.421  
65    -19.04889 -19.21818 -24.80643 -16.46918  -5.02887 -26.54306     (-19.049,-16.469) (-19.218,-5.029) (-24.806,-26.543)      28.5299  28.5299  28.5299  
66    -18.61699 -18.71153 -25.02314 -16.13900  -5.20402 -27.08975     (-18.617,-16.139) (-18.712,-5.204) (-25.023,-27.090)      27.6435  27.6435  27.6435  
67    -18.18509 -18.20487 -25.23985 -15.80881  -5.37918 -27.63645     (-18.185,-15.809) (-18.205,-5.379) (-25.240,-27.636)      26.7626  26.7626  26.7626  
68    -17.75318 -17.69821 -25.45656 -15.47863  -5.55433 -28.18315     (-17.753,-15.479) (-17.698,-5.554) (-25.457,-28.183)      25.8875  25.8875  25.8875  
69    -17.32128 -17.19156 -25.67327 -15.14844  -5.72948 -28.72984     (-17.321,-15.148) (-17.192,-5.729) (-25.673,-28.730)      25.0189  25.0189  25.0189  
70    -16.88938 -16.68490 -25.88998 -14.81826  -5.90463 -29.27654     (-16.889,-14.818) (-16.685,-5.905) (-25.890,-29.277)      24.1576  24.1576  24.1576  
71    -16.45747 -16.17824 -26.10669 -14.48807  -6.07979 -29.82324     (-16.457,-14.488) (-16.178,-6.080) (-26.107,-29.823)      23.3043  23.3043  23.3043  
72    -16.02557 -15.67159 -26.32340 -14.15789  -6.25494 -30.36993     (-16.026,-14.158) (-15.672,-6.255) (-26.323,-30.370)      22.4599  22.4599  22.4599  
73    -15.59367 -15.16493 -26.54012 -13.82770  -6.43009 -30.91663     (-15.594,-13.828) (-15.165,-6.430) (-26.540,-30.917)      21.6255  21.6255  21.6255  
74    -15.16177 -14.65828 -26.75683 -13.49752  -6.60524 -31.46332     (-15.162,-13.498) (-14.658,-6.605) (-26.757,-31.463)      20.8023  20.8023  20.8023  
75    -14.72986 -14.15162 -26.97354 -13.16733  -6.78040 -32.01002     (-14.730,-13.167) (-14.152,-6.780) (-26.974,-32.010)      19.9916  19.9916  19.9916  
76    -14.29796 -13.64496 -27.19025 -12.83714  -6.95555 -32.55672     (-14.298,-12.837) (-13.645,-6.956) (-27.190,-32.557)      19.1951  19.1951  19.1951  
77    -13.86606 -13.13831 -27.40696 -12.50696  -7.13070 -33.10341     (-13.866,-12.507) (-13.138,-7.131) (-27.407,-33.103)      18.4146  18.4146  18.4146  
78    -13.43415 -12.63165 -27.62367 -12.17677  -7.30585 -33.65011     (-13.434,-12.177) (-12.632,-7.306) (-27.624,-33.650)      17.6523  17.6523  17.6523  
79    -13.00225 -12.12499 -27.84038 -11.84659  -7.48101 -34.19681     (-13.002,-11.847) (-12.125,-7.481) (-27.840,-34.197)      16.9104  16.9104  16.9104  
80    -12.57035 -11.61834 -28.05709 -11.51640  -7.65616 -34.74350     (-12.570,-11.516) (-11.618,-7.656) (-28.057,-34.744)      16.192  16.192  16.192  
81    -12.13844 -11.11168 -28.27380 -11.18622  -7.83131 -35.29020     (-12.138,-11.186) (-11.112,-7.831) (-28.274,-35.290)      15.5002  15.5002  15.5002  
82    -11.70654 -10.60502 -28.49051 -10.85603  -8.00647 -35.83689     (-11.707,-10.856) (-10.605,-8.006) (-28.491,-35.837)      14.8388  14.8388  14.8388  
83    -11.27464 -10.09837 -28.70722 -10.52585  -8.18162 -36.38359     (-11.275,-10.526) (-10.098,-8.182) (-28.707,-36.384)      14.1279  14.1279  14.1279  
84    -10.84273  -9.59171 -28.92393 -10.19566  -8.35677 -36.93029     (-10.843,-10.196) (-9.592,-8.357) (-28.924,-36.930)      13.416  13.416  13.416  
85    -10.41083  -9.08506 -29.14064  -9.86547  -8.53192 -37.47698     (-10.411,-9.865) (-9.085,-8.532) (-29.141,-37.477)      12.7373  12.7373  12.7373  
86     -9.97893  -8.57840 -29.35735  -9.53529  -8.70708 -38.02368     (-9.979,-9.535) (-8.578,-8.707) (-29.357,-38.024)      12.0974  12.0974  12.0974  
87     -9.54702  -8.07174 -29.57406  -9.20510  -8.88223 -38.57037     (-9.547,-9.205) (-8.072,-8.882) (-29.574,-38.570)      11.5027  11.5027  11.5027  
88     -9.11512  -7.56509 -29.79077  -8.87492  -9.05738 -39.11707     (-9.115,-8.875) (-7.565,-9.057) (-29.791,-39.117)      10.6011  10.6011  10.6011  
89     -8.68322  -7.05843 -30.00749  -8.54473  -9.23253 -39.66377     (-8.683,-8.545) (-7.058,-9.233) (-30.007,-39.664)      9.63733  9.63733  9.63733  
90     -8.25132  -6.55177 -30.22420  -8.21455  -9.40769 -40.21046     (-8.251,-8.215) (-6.552,-9.408) (-30.224,-40.210)      8.6736  8.6736  8.6736  
91     -7.81941  -6.04512 -30.44091  -7.88436  -9.58284 -40.75716     (-7.819,-7.884) (-6.045,-9.583) (-30.441,-40.757)      7.70987  7.70987  7.70987  
92     -7.38751  -5.53846 -30.65762  -7.55418  -9.75799 -41.30386     (-7.388,-7.554) (-5.538,-9.758) (-30.658,-41.304)      6.74613  6.74613  6.74613  
93     -6.95561  -5.03180 -30.87433  -7.22399  -9.93314 -41.85055     (-6.956,-7.224) (-5.032,-9.933) (-30.874,-41.851)      5.7824  5.7824  5.7824  
94     -6.52370  -4.52515 -31.09104  -6.89381 -10.10830 -42.39725     (-6.524,-6.894) (-4.525,-10.108) (-31.091,-42.397)      4.81867  4.81867  4.81867  
95     -6.09180  -4.01849 -31.30775  -6.56362 -10.28345 -42.94394     (-6.092,-6.564) (-4.018,-10.283) (-31.308,-42.944)      3.85493  3.85493  3.85493  
96     -5.65990  -3.51183 -31.52446  -6.23343 -10.45860 -43.49064     (-5.660,-6.233) (-3.512,-10.459) (-31.524,-43.491)      2.8912  2.8912  2.8912  
97     -5.22799  -3.00518 -31.74117  -5.90325 -10.63376 -44.03734     (-5.228,-5.903) (-3.005,-10.634) (-31.741,-44.037)      1.92747  1.92747  1.92747  
98     -4.79609  -2.49852 -31.95788  -5.57306 -10.80891 -44.58403     (-4.796,-5.573) (-2.499,-10.809) (-31.958,-44.584)      0.963733  0.963733  0.963733  
99     -4.36419  -1.99187 -32.17459  -5.24288 -10.98406 -45.13073     (-4.364,-5.243) (-1.992,-10.984) (-32.175,-45.131)      0  0  0  
