PointDistanceFollower   Apr 16 2020   mode =  LINE3 
Fol_.28_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  46   CS6Dist 7   LMDist  70797
PointDistanceFollower  Apr 16 2020  mode = LINE3
Fol_.28_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0     -9.84904 -14.13288 -24.89121 -50.03846  -5.71717  11.68337     (-27.092,-0.615) (-28.872,-2.450) (-3.517,-9.234)      0  0  0  
1    -10.02555 -14.28292 -24.75892 -49.71491  -5.60878  11.41822     (-27.423,-1.472) (-29.543,-2.865) (-2.945,-8.554)      1.50189  1.50189  1.50189  
2    -10.20207 -14.43295 -24.62663 -49.39136  -5.50038  11.15306     (-27.754,-2.329) (-30.213,-3.280) (-2.373,-7.873)      3.00377  3.00377  3.00377  
3    -10.37858 -14.58299 -24.49435 -49.06782  -5.39199  10.88791     (-28.086,-3.186) (-30.883,-3.695) (-1.801,-7.193)      4.50566  4.50566  4.50566  
4    -10.55509 -14.73303 -24.36206 -48.74427  -5.28360  10.62275     (-28.417,-4.043) (-31.553,-4.110) (-1.229,-6.512)      6.00754  5.91429  6.00754  
5    -10.73160 -14.88307 -24.22977 -48.42072  -5.17521  10.35760     (-28.748,-4.899) (-32.224,-4.525) (-0.657,-5.832)      7.50943  4.96196  7.50943  
6    -10.90811 -15.03310 -24.09748 -48.09718  -5.06681  10.09245     (-29.079,-5.756) (-32.894,-4.941) (-0.085,-5.152)      9.01132  4.4405  9.01132  
7    -11.08462 -15.18314 -23.96519 -47.77363  -4.95842   9.82729     (-28.924,-33.077) (-6.126,-4.869) (-0.487,-4.958)      9.56942  5.11698  10.5132  
8    -11.26113 -15.33318 -23.83291 -47.45008  -4.85003   9.56214     (-28.683,-33.176) (-6.411,-4.712) (-1.059,-4.850)      9.99599  5.97964  12.0151  
9    -11.43764 -15.48322 -23.70062 -47.12654  -4.74164   9.29698     (-28.442,-33.274) (-6.696,-4.555) (-1.631,-4.742)      10.1654  6.86156  13.3908  
10    -11.61415 -15.63325 -23.56833 -46.80299  -4.63324   9.03183     (-28.202,-33.373) (-6.981,-4.399) (-2.203,-4.633)      10.2673  7.75953  14.45  
11    -11.79066 -15.78329 -23.43604 -46.47944  -4.52485   8.76667     (-27.961,-33.471) (-7.266,-4.242) (-2.775,-4.525)      10.0679  8.67088  15.5983  
