Fol_2018-02-25.13_35_23.74_.txt     Output is probe cell, reduced cell, NCDist distance between
0    251.64801 -1975.29049 -421.01547 1315.69156 -3700.75919 -8959.91619       (-6514.471,-659.599) (-185.938,-3044.667) (-235.077,-404.445)      4.54747e-13
1    250.99126 -1973.49935 -421.25430 1314.13924 -3700.10244 -8957.46830       (-6516.919,-659.360) (-187.729,-3045.323) (-233.525,-403.788)      3.53974
2    250.33451 -1971.70821 -421.49312 1312.58692 -3699.44569 -8955.02040       (-6519.367,-659.121) (-189.521,-3045.980) (-231.973,-403.131)      7.07948
3    249.67776 -1969.91706 -421.73194 1311.03460 -3698.78894 -8952.57251       (-6521.815,-658.882) (-191.312,-3046.637) (-230.420,-402.474)      10.6192
4    249.02101 -1968.12592 -421.97076 1309.48228 -3698.13219 -8950.12462       (-6524.263,-658.644) (-193.103,-3047.294) (-228.868,-401.818)      14.159
5    248.36426 -1966.33478 -422.20959 1307.92996 -3697.47544 -8947.67672       (-6526.711,-658.405) (-194.894,-3047.950) (-227.316,-401.161)      17.6987
6    247.70751 -1964.54363 -422.44841 1306.37764 -3696.81869 -8945.22883       (-6529.159,-658.166) (-196.685,-3048.607) (-225.763,-400.504)      21.2384
7    247.05076 -1962.75249 -422.68723 1304.82532 -3696.16194 -8942.78094       (-6531.607,-657.927) (-198.476,-3049.264) (-224.211,-399.847)      24.7782
8    246.39401 -1960.96135 -422.92605 1303.27300 -3695.50519 -8940.33305       (-6534.055,-657.688) (-200.267,-3049.921) (-222.659,-399.191)      28.3179
9    245.73726 -1959.17020 -423.16487 1301.72068 -3694.84844 -8937.88515       (-6536.502,-657.450) (-202.059,-3050.577) (-221.106,-398.534)      31.8576
10    245.08051 -1957.37906 -423.40370 1300.16835 -3694.19169 -8935.43726       (-6538.950,-657.211) (-203.850,-3051.234) (-219.554,-397.877)      35.3974
11    244.42377 -1955.58792 -423.64252 1298.61603 -3693.53494 -8932.98937       (-6541.398,-656.972) (-205.641,-3051.891) (-218.002,-397.220)      38.9371
12    243.76702 -1953.79677 -423.88134 1297.06371 -3692.87820 -8930.54148       (-6543.846,-656.733) (-207.432,-3052.548) (-216.449,-396.564)      42.4769
13    243.11027 -1952.00563 -424.12016 1295.51139 -3692.22145 -8928.09358       (-6546.294,-656.494) (-209.223,-3053.204) (-214.897,-395.907)      46.0166
14    242.45352 -1950.21449 -424.35899 1293.95907 -3691.56470 -8925.64569       (-6548.742,-656.255) (-211.014,-3053.861) (-213.345,-395.250)      49.5563
15    241.79677 -1948.42334 -424.59781 1292.40675 -3690.90795 -8923.19780       (-6551.190,-656.017) (-212.805,-3054.518) (-211.792,-394.593)      53.0961
16    241.14002 -1946.63220 -424.83663 1290.85443 -3690.25120 -8920.74991       (-6553.638,-655.778) (-214.597,-3055.175) (-210.240,-393.937)      56.6358
17    240.48327 -1944.84106 -425.07545 1289.30211 -3689.59445 -8918.30201       (-6556.086,-655.539) (-216.388,-3055.831) (-208.688,-393.280)      60.1756
18    239.82652 -1943.04991 -425.31427 1287.74979 -3688.93770 -8915.85412       (-6558.533,-655.300) (-218.179,-3056.488) (-207.135,-392.623)      63.7153
19    239.16977 -1941.25877 -425.55310 1286.19746 -3688.28095 -8913.40623       (-6560.981,-655.061) (-219.970,-3057.145) (-205.583,-391.966)      67.255
20    238.51302 -1939.46763 -425.79192 1284.64514 -3687.62420 -8910.95833       (-6563.429,-654.822) (-221.761,-3057.802) (-204.031,-391.310)      70.7948
21    237.85627 -1937.67648 -426.03074 1283.09282 -3686.96745 -8908.51044       (-6565.877,-654.584) (-223.552,-3058.458) (-202.478,-390.653)      74.3345
22    237.19952 -1935.88534 -426.26956 1281.54050 -3686.31070 -8906.06255       (-6568.325,-654.345) (-225.343,-3059.115) (-200.926,-389.996)      77.8742
23    236.54277 -1934.09420 -426.50839 1279.98818 -3685.65395 -8903.61466       (-6570.773,-654.106) (-227.135,-3059.772) (-199.374,-389.339)      81.414
24    235.88602 -1932.30305 -426.74721 1278.43586 -3684.99720 -8901.16676       (-6573.221,-653.867) (-228.926,-3060.429) (-197.821,-388.683)      84.9537
