Fol_2018-03-05.09_12_15.10_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -57.70722 -40.81591 -46.72048 -57.40619 -48.61567  11.46228       (-29.354,-45.944) (-46.245,-37.153) (-58.183,-11.462)      0
1    -57.67884 -40.82134 -46.73196 -57.39471 -48.60420  11.43934       (-29.382,-45.955) (-46.240,-37.165) (-58.171,-11.439)      0.0419118
2    -57.65045 -40.82678 -46.74343 -57.38324 -48.59272  11.41639       (-29.410,-45.967) (-46.234,-37.176) (-58.160,-11.416)      0.0838236
3    -57.62207 -40.83221 -46.75491 -57.37176 -48.58125  11.39344       (-29.439,-45.978) (-46.229,-37.188) (-58.148,-11.393)      0.125735
4    -57.59369 -40.83765 -46.76638 -57.36029 -48.56977  11.37049       (-29.467,-45.990) (-46.223,-37.199) (-58.137,-11.370)      0.167647
5    -57.56531 -40.84308 -46.77785 -57.34882 -48.55830  11.34755       (-29.496,-46.001) (-46.218,-37.211) (-58.125,-11.348)      0.209559
6    -57.53693 -40.84851 -46.78933 -57.33734 -48.54683  11.32460       (-29.524,-46.013) (-46.212,-37.222) (-58.114,-11.325)      0.251471
7    -57.50854 -40.85395 -46.80080 -57.32587 -48.53535  11.30165       (-29.552,-46.024) (-46.207,-37.234) (-58.102,-11.302)      0.293383
8    -57.48016 -40.85938 -46.81227 -57.31440 -48.52388  11.27870       (-29.581,-46.036) (-46.201,-37.245) (-58.091,-11.279)      0.335294
9    -57.45178 -40.86482 -46.82375 -57.30292 -48.51241  11.25576       (-29.609,-46.047) (-46.196,-37.257) (-58.080,-11.256)      0.377206
10    -57.42340 -40.87025 -46.83522 -57.29145 -48.50093  11.23281       (-29.637,-46.059) (-46.191,-37.268) (-58.068,-11.233)      0.419118
11    -57.39502 -40.87569 -46.84670 -57.27997 -48.48946  11.20986       (-29.666,-46.070) (-46.185,-37.280) (-58.057,-11.210)      0.46103
12    -57.36663 -40.88112 -46.85817 -57.26850 -48.47798  11.18691       (-29.694,-46.082) (-46.180,-37.291) (-58.045,-11.187)      0.502942
13    -57.33825 -40.88656 -46.86964 -57.25703 -48.46651  11.16397       (-29.723,-46.093) (-46.174,-37.303) (-58.034,-11.164)      0.544854
14    -57.30987 -40.89199 -46.88112 -57.24555 -48.45504  11.14102       (-29.751,-46.105) (-46.169,-37.314) (-58.022,-11.141)      0.586765
15    -57.28149 -40.89742 -46.89259 -57.23408 -48.44356  11.11807       (-29.779,-46.116) (-46.163,-37.325) (-58.011,-11.118)      0.628677
16    -57.25311 -40.90286 -46.90407 -57.22261 -48.43209  11.09512       (-29.808,-46.127) (-46.158,-37.337) (-57.999,-11.095)      0.670589
17    -57.22473 -40.90829 -46.91554 -57.21113 -48.42062  11.07218       (-29.836,-46.139) (-46.153,-37.348) (-57.988,-11.072)      0.712501
18    -57.19634 -40.91373 -46.92701 -57.19966 -48.40914  11.04923       (-29.864,-46.150) (-46.147,-37.360) (-57.976,-11.049)      0.754413
19    -57.16796 -40.91916 -46.93849 -57.18818 -48.39767  11.02628       (-29.893,-46.162) (-46.142,-37.371) (-57.965,-11.026)      0.796324
20    -57.13958 -40.92460 -46.94996 -57.17671 -48.38619  11.00333       (-29.921,-46.173) (-46.136,-37.383) (-57.953,-11.003)      0.838236
21    -57.11120 -40.93003 -46.96143 -57.16524 -48.37472  10.98039       (-29.950,-46.185) (-46.131,-37.394) (-57.942,-10.980)      0.880148
22    -57.08282 -40.93547 -46.97291 -57.15376 -48.36325  10.95744       (-29.978,-46.196) (-46.125,-37.406) (-57.930,-10.957)      0.92206
23    -57.05443 -40.94090 -46.98438 -57.14229 -48.35177  10.93449       (-30.006,-46.208) (-46.120,-37.417) (-57.919,-10.934)      0.963972
24    -57.02605 -40.94633 -46.99586 -57.13082 -48.34030  10.91154       (-30.035,-46.219) (-46.115,-37.429) (-57.907,-10.912)      1.00588
25    -56.99767 -40.95177 -47.00733 -57.11934 -48.32883  10.88860       (-30.063,-46.231) (-46.109,-37.440) (-57.896,-10.889)      1.0478
26    -56.96929 -40.95720 -47.01880 -57.10787 -48.31735  10.86565       (-30.092,-46.242) (-46.104,-37.452) (-57.884,-10.866)      1.08971
27    -56.94091 -40.96264 -47.03028 -57.09639 -48.30588  10.84270       (-30.120,-46.254) (-46.098,-37.463) (-57.873,-10.843)      1.13162
28    -56.91252 -40.96807 -47.04175 -57.08492 -48.29440  10.81975       (-30.148,-46.265) (-46.093,-37.475) (-57.862,-10.820)      1.17353
29    -56.88414 -40.97351 -47.05322 -57.07345 -48.28293  10.79681       (-30.177,-46.277) (-46.087,-37.486) (-57.850,-10.797)      1.21544
30    -56.85576 -40.97894 -47.06470 -57.06197 -48.27146  10.77386       (-30.205,-46.288) (-46.082,-37.498) (-57.839,-10.774)      1.25735
31    -56.82738 -40.98438 -47.07617 -57.05050 -48.25998  10.75091       (-30.233,-46.300) (-46.076,-37.509) (-57.827,-10.751)      1.29927
32    -56.79900 -40.98981 -47.08765 -57.03902 -48.24851  10.72796       (-30.262,-46.311) (-46.071,-37.521) (-57.816,-10.728)      1.34118
33    -56.77061 -40.99524 -47.09912 -57.02755 -48.23704  10.70502       (-30.290,-46.323) (-46.066,-37.532) (-57.804,-10.705)      1.38309
34    -56.74223 -41.00068 -47.11059 -57.01608 -48.22556  10.68207       (-30.319,-46.334) (-46.060,-37.543) (-57.793,-10.682)      1.425
35    -56.71385 -41.00611 -47.12207 -57.00460 -48.21409  10.65912       (-30.347,-46.345) (-46.055,-37.555) (-57.781,-10.659)      1.46691
36    -56.68547 -41.01155 -47.13354 -56.99313 -48.20261  10.63617       (-30.375,-46.357) (-46.049,-37.566) (-57.770,-10.636)      1.50883
37    -56.65709 -41.01698 -47.14501 -56.98166 -48.19114  10.61323       (-30.404,-46.368) (-46.044,-37.578) (-57.758,-10.613)      1.55074
38    -56.62870 -41.02242 -47.15649 -56.97018 -48.17967  10.59028       (-30.432,-46.380) (-46.038,-37.589) (-57.747,-10.590)      1.59265
39    -56.60032 -41.02785 -47.16796 -56.95871 -48.16819  10.56733       (-30.461,-46.391) (-46.033,-37.601) (-57.735,-10.567)      1.63456
40    -56.57194 -41.03329 -47.17944 -56.94723 -48.15672  10.54438       (-30.489,-46.403) (-46.028,-37.612) (-57.724,-10.544)      1.67647
41    -56.54356 -41.03872 -47.19091 -56.93576 -48.14525  10.52144       (-30.517,-46.414) (-46.022,-37.624) (-57.712,-10.521)      1.71838
42    -56.51518 -41.04415 -47.20238 -56.92429 -48.13377  10.49849       (-30.546,-46.426) (-46.017,-37.635) (-57.701,-10.498)      1.7603
43    -56.48679 -41.04959 -47.21386 -56.91281 -48.12230  10.47554       (-30.574,-46.437) (-46.011,-37.647) (-57.689,-10.476)      1.80221
44    -56.45841 -41.05502 -47.22533 -56.90134 -48.11082  10.45259       (-30.602,-46.449) (-46.006,-37.658) (-57.678,-10.453)      1.84412
45    -56.43003 -41.06046 -47.23680 -56.88987 -48.09935  10.42965       (-30.631,-46.460) (-46.000,-37.670) (-57.666,-10.430)      1.88603
46    -56.40165 -41.06589 -47.24828 -56.87839 -48.08788  10.40670       (-30.659,-46.472) (-45.995,-37.681) (-57.655,-10.407)      1.92794
47    -56.37327 -41.07133 -47.25975 -56.86692 -48.07640  10.38375       (-30.688,-46.483) (-45.990,-37.693) (-57.644,-10.384)      1.96985
48    -56.34488 -41.07676 -47.27123 -56.85544 -48.06493  10.36080       (-30.716,-46.495) (-45.984,-37.704) (-57.632,-10.361)      2.01177
49    -56.31650 -41.08220 -47.28270 -56.84397 -48.05346  10.33785       (-30.744,-46.506) (-45.979,-37.716) (-57.621,-10.338)      2.05368
50    -56.28812 -41.08763 -47.29417 -56.83250 -48.04198  10.31491       (-30.773,-46.518) (-45.973,-37.727) (-57.609,-10.315)      2.09559
51    -56.25974 -41.09306 -47.30565 -56.82102 -48.03051  10.29196       (-30.801,-46.529) (-45.968,-37.739) (-57.598,-10.292)      2.1375
52    -56.23136 -41.09850 -47.31712 -56.80955 -48.01903  10.26901       (-30.829,-46.541) (-45.962,-37.750) (-57.586,-10.269)      2.17941
53    -56.20297 -41.10393 -47.32859 -56.79808 -48.00756  10.24606       (-30.858,-46.552) (-45.957,-37.761) (-57.575,-10.246)      2.22133
54    -56.17459 -41.10937 -47.34007 -56.78660 -47.99609  10.22312       (-30.886,-46.563) (-45.951,-37.773) (-57.563,-10.223)      2.26324
55    -56.14621 -41.11480 -47.35154 -56.77513 -47.98461  10.20017       (-30.915,-46.575) (-45.946,-37.784) (-57.552,-10.200)      2.30515
56    -56.11783 -41.12024 -47.36302 -56.76365 -47.97314  10.17722       (-30.943,-46.586) (-45.941,-37.796) (-57.540,-10.177)      2.34706
57    -56.08945 -41.12567 -47.37449 -56.75218 -47.96167  10.15427       (-30.971,-46.598) (-45.935,-37.807) (-57.529,-10.154)      2.38897
58    -56.06106 -41.13111 -47.38596 -56.74071 -47.95019  10.13133       (-31.000,-46.609) (-45.930,-37.819) (-57.517,-10.131)      2.43088
59    -56.03268 -41.13654 -47.39744 -56.72923 -47.93872  10.10838       (-31.028,-46.621) (-45.924,-37.830) (-57.506,-10.108)      2.4728
60    -56.00430 -41.14198 -47.40891 -56.71776 -47.92724  10.08543       (-31.057,-46.632) (-45.919,-37.842) (-57.494,-10.085)      2.51471
61    -55.97592 -41.14741 -47.42038 -56.70629 -47.91577  10.06248       (-31.085,-46.644) (-45.913,-37.853) (-57.483,-10.062)      2.55662
62    -55.94754 -41.15284 -47.43186 -56.69481 -47.90430  10.03954       (-31.113,-46.655) (-45.908,-37.865) (-57.471,-10.040)      2.59853
63    -55.91915 -41.15828 -47.44333 -56.68334 -47.89282  10.01659       (-31.142,-46.667) (-45.903,-37.876) (-57.460,-10.017)      2.64044
64    -55.89077 -41.16371 -47.45481 -56.67186 -47.88135   9.99364       (-31.170,-46.678) (-45.897,-37.888) (-57.448,-9.994)      2.68236
65    -55.86239 -41.16915 -47.46628 -56.66039 -47.86988   9.97069       (-31.198,-46.690) (-45.892,-37.899) (-57.437,-9.971)      2.72427
66    -55.83401 -41.17458 -47.47775 -56.64892 -47.85840   9.94775       (-31.227,-46.701) (-45.886,-37.911) (-57.426,-9.948)      2.76618
67    -55.80563 -41.18002 -47.48923 -56.63744 -47.84693   9.92480       (-31.255,-46.713) (-45.881,-37.922) (-57.414,-9.925)      2.80809
68    -55.77724 -41.18545 -47.50070 -56.62597 -47.83545   9.90185       (-31.284,-46.724) (-45.875,-37.934) (-57.403,-9.902)      2.85
