Fol_2018-03-05.14_04_45.591_.txt     Output is probe cell, reduced cell, NCDist distance between
0      0.47379  -6.49078  -3.60990   8.46714 -38.06129 -46.77908       (-13.127,-1.291) (-0.043,-19.113) (-0.299,-13.836)      3.55271e-15
1      0.45947  -6.48432  -3.60758   8.45836 -38.04232 -46.74540       (-13.161,-1.293) (-0.050,-19.132) (-0.291,-13.821)      0.0427043
2      0.44514  -6.47787  -3.60526   8.44959 -38.02335 -46.71171       (-13.195,-1.295) (-0.056,-19.151) (-0.282,-13.807)      0.0854087
3      0.43082  -6.47141  -3.60294   8.44081 -38.00439 -46.67803       (-13.228,-1.298) (-0.063,-19.170) (-0.273,-13.793)      0.128113
4      0.41650  -6.46496  -3.60062   8.43204 -37.98542 -46.64434       (-13.262,-1.300) (-0.069,-19.189) (-0.264,-13.778)      0.170817
5      0.40217  -6.45851  -3.59830   8.42326 -37.96645 -46.61065       (-13.296,-1.302) (-0.076,-19.208) (-0.256,-13.764)      0.213522
6      0.38785  -6.45205  -3.59597   8.41449 -37.94749 -46.57697       (-13.330,-1.305) (-0.082,-19.227) (-0.247,-13.750)      0.256226
7      0.37353  -6.44560  -3.59365   8.40571 -37.92852 -46.54328       (-13.363,-1.307) (-0.089,-19.246) (-0.238,-13.735)      0.29893
8      0.35920  -6.43914  -3.59133   8.39694 -37.90955 -46.50960       (-13.397,-1.309) (-0.095,-19.265) (-0.229,-13.721)      0.341635
9      0.34488  -6.43269  -3.58901   8.38816 -37.89059 -46.47591       (-13.431,-1.312) (-0.101,-19.284) (-0.220,-13.707)      0.384339
10      0.33055  -6.42624  -3.58669   8.37939 -37.87162 -46.44223       (-13.464,-1.314) (-0.108,-19.303) (-0.212,-13.692)      0.427043
11      0.31623  -6.41978  -3.58437   8.37061 -37.85265 -46.40854       (-13.498,-1.316) (-0.114,-19.322) (-0.203,-13.678)      0.469748
12      0.30191  -6.41333  -3.58205   8.36183 -37.83369 -46.37486       (-13.532,-1.319) (-0.121,-19.341) (-0.194,-13.664)      0.512452
13      0.28758  -6.40688  -3.57972   8.35306 -37.81472 -46.34117       (-13.565,-1.321) (-0.127,-19.360) (-0.185,-13.649)      0.555156
14      0.27326  -6.40042  -3.57740   8.34428 -37.79575 -46.30749       (-13.599,-1.323) (-0.134,-19.379) (-0.177,-13.635)      0.597861
15      0.25894  -6.39397  -3.57508   8.33551 -37.77679 -46.27380       (-13.633,-1.326) (-0.140,-19.398) (-0.168,-13.621)      0.640565
16      0.24461  -6.38751  -3.57276   8.32673 -37.75782 -46.24012       (-13.666,-1.328) (-0.147,-19.417) (-0.159,-13.606)      0.638306
17      0.23029  -6.38106  -3.57044   8.31796 -37.73885 -46.20643       (-13.700,-1.330) (-0.153,-19.436) (-0.150,-13.592)      0.633034
18      0.21596  -6.37461  -3.56812   8.30918 -37.71989 -46.17275       (-13.734,-1.333) (-0.160,-19.455) (-0.141,-13.578)      0.630616
19      0.20164  -6.36815  -3.56579   8.30041 -37.70092 -46.13906       (-13.767,-1.335) (-0.166,-19.474) (-0.133,-13.564)      0.631086
20      0.18732  -6.36170  -3.56347   8.29163 -37.68195 -46.10537       (-13.801,-1.337) (-0.172,-19.493) (-0.124,-13.549)      0.634436
21      0.17299  -6.35524  -3.56115   8.28286 -37.66299 -46.07169       (-13.835,-1.339) (-0.179,-19.512) (-0.115,-13.535)      0.640622
22      0.15867  -6.34879  -3.55883   8.27408 -37.64402 -46.03800       (-13.869,-1.342) (-0.185,-19.531) (-0.106,-13.521)      0.649562
23      0.14435  -6.34234  -3.55651   8.26531 -37.62505 -46.00432       (-13.902,-1.344) (-0.192,-19.550) (-0.098,-13.506)      0.661145
24      0.13002  -6.33588  -3.55419   8.25653 -37.60609 -45.97063       (-13.936,-1.346) (-0.198,-19.569) (-0.089,-13.492)      0.675235
25      0.11570  -6.32943  -3.55187   8.24775 -37.58712 -45.93695       (-13.970,-1.349) (-0.205,-19.588) (-0.080,-13.478)      0.691678
26      0.10137  -6.32298  -3.54954   8.23898 -37.56815 -45.90326       (-14.003,-1.351) (-0.211,-19.607) (-0.071,-13.463)      0.710312
27      0.08705  -6.31652  -3.54722   8.23020 -37.54918 -45.86958       (-14.037,-1.353) (-0.218,-19.626) (-0.063,-13.449)      0.730968
28      0.07273  -6.31007  -3.54490   8.22143 -37.53022 -45.83589       (-14.071,-1.356) (-0.224,-19.645) (-0.054,-13.435)      0.75348
29      0.05840  -6.30361  -3.54258   8.21265 -37.51125 -45.80221       (-14.104,-1.358) (-0.231,-19.663) (-0.045,-13.420)      0.777688
30      0.04408  -6.29716  -3.54026   8.20388 -37.49228 -45.76852       (-14.138,-1.360) (-0.237,-19.682) (-0.036,-13.406)      0.803437
31      0.02976  -6.29071  -3.53794   8.19510 -37.47332 -45.73484       (-14.172,-1.363) (-0.243,-19.701) (-0.027,-13.392)      0.830585
32      0.01543  -6.28425  -3.53561   8.18633 -37.45435 -45.70115       (-14.205,-1.365) (-0.250,-19.720) (-0.019,-13.377)      0.858999
33      0.00111  -6.27780  -3.53329   8.17755 -37.43538 -45.66747       (-14.239,-1.367) (-0.256,-19.739) (-0.010,-13.363)      0.888557
34     -0.01322  -6.27134  -3.53097   8.16878 -37.41642 -45.63378       (-14.273,-1.370) (-0.263,-19.758) (-0.001,-13.349)      0.91915
35     -0.02754  -6.26489  -3.52865   8.16000 -37.39745 -45.60009       (-14.299,-0.262) (-1.364,-19.770) (-0.008,-13.342)      1.00619
36     -0.04186  -6.25844  -3.52633   8.15123 -37.37848 -45.56641       (-14.324,-0.259) (-1.358,-19.780) (-0.016,-13.336)      1.02136
37     -0.05619  -6.25198  -3.52401   8.14245 -37.35952 -45.53272       (-14.349,-0.257) (-1.351,-19.790) (-0.025,-13.331)      1.03716
38     -0.07051  -6.24553  -3.52169   8.13368 -37.34055 -45.49904       (-14.373,-0.255) (-1.345,-19.800) (-0.034,-13.325)      1.05355
39     -0.08484  -6.23908  -3.51936   8.12490 -37.32158 -45.46535       (-14.398,-0.252) (-1.338,-19.810) (-0.043,-13.320)      1.07052
40     -0.09916  -6.23262  -3.51704   8.11612 -37.30262 -45.43167       (-14.423,-0.250) (-1.332,-19.821) (-0.052,-13.314)      1.08803
