10PERCENT_2018-03-07.11_26_27.47_.txt     Output is probe cell, reduced cell, NCDist distance between
46    -32.53608  -4.09499 -26.02870  10.33367 -11.11344 -35.98627       (-0.780,-3.997) (-9.554,-5.459) (-31.172,-26.432)      3.27304
47    -32.50240  -4.10166 -26.03414  10.32164 -11.10877 -35.97581       (-0.787,-4.060) (-9.535,-5.433) (-31.171,-26.441)      3.34419
48    -32.46872  -4.10832 -26.03959  10.30960 -11.10409 -35.96536       (-0.794,-4.122) (-9.515,-5.407) (-31.170,-26.450)      3.41535
49    -32.43505  -4.11498 -26.04503  10.29757 -11.09941 -35.95490       (-0.802,-4.184) (-9.496,-5.381) (-31.169,-26.459)      3.4865
50    -32.40137  -4.12165 -26.05047  10.28553 -11.09474 -35.94444       (-0.809,-4.246) (-9.476,-5.355) (-31.168,-26.468)      3.55765
51    -32.36769  -4.12831 -26.05592  10.27350 -11.09006 -35.93399       (-0.817,-4.309) (-9.457,-5.329) (-31.167,-26.477)      3.62881
52    -32.33401  -4.13498 -26.06136  10.26147 -11.08539 -35.92353       (-0.824,-4.371) (-9.438,-5.303) (-31.166,-26.486)      3.69996
53    -32.30034  -4.14164 -26.06680  10.24943 -11.08071 -35.91307       (-0.831,-4.433) (-9.418,-5.277) (-31.165,-26.495)      3.77111
54    -32.26666  -4.14830 -26.07225  10.23740 -11.07604 -35.90262       (-0.839,-4.495) (-9.399,-5.250) (-31.165,-26.504)      3.84227
55    -32.23298  -4.15497 -26.07769  10.22536 -11.07136 -35.89216       (-0.846,-4.558) (-9.379,-5.224) (-31.164,-26.513)      3.91342
56    -32.19930  -4.16163 -26.08313  10.21333 -11.06669 -35.88170       (-0.853,-4.620) (-9.360,-5.198) (-31.163,-26.522)      3.98457
57    -32.16562  -4.16830 -26.08858  10.20130 -11.06201 -35.87125       (-0.861,-4.682) (-9.341,-5.172) (-31.162,-26.531)      4.05572
58    -32.13195  -4.17496 -26.09402  10.18926 -11.05733 -35.86079       (-0.868,-4.744) (-9.321,-5.146) (-31.161,-26.540)      4.12688
59    -32.09827  -4.18163 -26.09946  10.17723 -11.05266 -35.85034       (-0.875,-4.806) (-9.302,-5.120) (-31.160,-26.549)      4.19803
60    -32.06459  -4.18829 -26.10491  10.16519 -11.04798 -35.83988       (-0.883,-4.869) (-9.282,-5.094) (-31.159,-26.557)      4.26918
61    -32.03091  -4.19495 -26.11035  10.15316 -11.04331 -35.82942       (-0.890,-4.931) (-9.263,-5.068) (-31.158,-26.566)      4.34034
62    -31.99724  -4.20162 -26.11579  10.14113 -11.03863 -35.81897       (-0.898,-4.993) (-9.244,-5.042) (-31.157,-26.575)      4.41149
63    -31.96356  -4.20828 -26.12124  10.12909 -11.03396 -35.80851       (-0.905,-5.055) (-9.224,-5.016) (-31.156,-26.584)      4.48264
64    -31.92988  -4.21495 -26.12668  10.11706 -11.02928 -35.79805       (-0.912,-5.118) (-9.205,-4.990) (-31.155,-26.593)      4.5538
65    -31.89620  -4.22161 -26.13212  10.10502 -11.02460 -35.78760       (-0.920,-5.180) (-9.185,-4.964) (-31.154,-26.602)      4.62495
66    -31.86253  -4.22828 -26.13757  10.09299 -11.01993 -35.77714       (-0.927,-5.242) (-9.166,-4.938) (-31.153,-26.611)      4.6961
67    -31.82885  -4.23494 -26.14301  10.08096 -11.01525 -35.76668       (-0.934,-5.304) (-9.147,-4.912) (-31.152,-26.620)      4.76725
68    -31.79517  -4.24160 -26.14845  10.06892 -11.01058 -35.75623       (-0.942,-5.367) (-9.127,-4.886) (-31.151,-26.629)      4.83841
69    -31.76149  -4.24827 -26.15390  10.05689 -11.00590 -35.74577       (-0.949,-5.429) (-9.108,-4.860) (-31.150,-26.638)      4.90956
70    -31.72782  -4.25493 -26.15934  10.04485 -11.00123 -35.73532       (-0.956,-5.491) (-9.088,-4.834) (-31.149,-26.647)      4.98071
71    -31.69414  -4.26160 -26.16478  10.03282 -10.99655 -35.72486       (-0.964,-5.553) (-9.069,-4.807) (-31.148,-26.656)      5.05187
72    -31.66046  -4.26826 -26.17023  10.02079 -10.99187 -35.71440       (-0.971,-5.615) (-9.050,-4.781) (-31.147,-26.665)      5.12302
73    -31.62678  -4.27492 -26.17567  10.00875 -10.98720 -35.70395       (-0.978,-5.678) (-9.030,-4.755) (-31.146,-26.674)      5.19417
74    -31.59310  -4.28159 -26.18111   9.99672 -10.98252 -35.69349       (-0.986,-5.740) (-9.011,-4.729) (-31.145,-26.683)      5.26533
75    -31.55943  -4.28825 -26.18656   9.98468 -10.97785 -35.68303       (-0.993,-5.802) (-8.992,-4.703) (-31.144,-26.692)      5.33648
76    -31.52575  -4.29492 -26.19200   9.97265 -10.97317 -35.67258       (-1.001,-5.864) (-8.972,-4.677) (-31.143,-26.700)      5.40763
77    -31.49207  -4.30158 -26.19744   9.96062 -10.96850 -35.66212       (-1.008,-5.927) (-8.953,-4.651) (-31.142,-26.709)      5.47879
78    -31.45839  -4.30825 -26.20289   9.94858 -10.96382 -35.65166       (-1.015,-5.989) (-8.933,-4.625) (-31.142,-26.718)      5.54994
79    -31.42472  -4.31491 -26.20833   9.93655 -10.95914 -35.64121       (-1.023,-6.051) (-8.914,-4.599) (-31.141,-26.727)      5.62109
80    -31.39104  -4.32157 -26.21377   9.92451 -10.95447 -35.63075       (-1.030,-6.113) (-8.895,-4.573) (-31.140,-26.736)      5.69224
81    -31.35736  -4.32824 -26.21922   9.91248 -10.94979 -35.62029       (-1.037,-6.176) (-8.875,-4.547) (-31.139,-26.745)      5.7634
82    -31.32368  -4.33490 -26.22466   9.90045 -10.94512 -35.60984       (-1.045,-6.238) (-8.856,-4.521) (-31.138,-26.754)      5.83455
83    -31.29001  -4.34157 -26.23010   9.88841 -10.94044 -35.59938       (-1.052,-6.300) (-8.836,-4.495) (-31.137,-26.763)      5.9057
84    -31.25633  -4.34823 -26.23555   9.87638 -10.93577 -35.58893       (-1.059,-6.362) (-8.817,-4.469) (-31.136,-26.772)      5.97686
85    -31.22265  -4.35489 -26.24099   9.86434 -10.93109 -35.57847       (-1.067,-6.424) (-8.798,-4.443) (-31.135,-26.781)      6.04801
86    -31.18897  -4.36156 -26.24643   9.85231 -10.92641 -35.56801       (-1.074,-6.487) (-8.778,-4.417) (-31.134,-26.790)      6.11916
87    -31.15530  -4.36822 -26.25188   9.84027 -10.92174 -35.55756       (-1.081,-6.549) (-8.759,-4.391) (-31.133,-26.799)      6.19032
88    -31.12162  -4.37489 -26.25732   9.82824 -10.91706 -35.54710       (-1.089,-6.611) (-8.739,-4.365) (-31.132,-26.808)      6.26147
89    -31.08794  -4.38155 -26.26276   9.81621 -10.91239 -35.53664       (-1.096,-6.673) (-8.720,-4.338) (-31.131,-26.817)      6.33262
90    -31.05426  -4.38822 -26.26821   9.80417 -10.90771 -35.52619       (-1.104,-6.736) (-8.701,-4.312) (-31.130,-26.826)      6.40378
91    -31.02058  -4.39488 -26.27365   9.79214 -10.90304 -35.51573       (-1.111,-6.798) (-8.681,-4.286) (-31.129,-26.834)      6.47493
92    -30.98691  -4.40154 -26.27909   9.78010 -10.89836 -35.50527       (-1.118,-6.860) (-8.662,-4.260) (-31.128,-26.843)      6.54608
93    -30.95323  -4.40821 -26.28454   9.76807 -10.89368 -35.49482       (-1.126,-6.922) (-8.642,-4.234) (-31.127,-26.852)      6.61723
94    -30.91955  -4.41487 -26.28998   9.75604 -10.88901 -35.48436       (-1.133,-6.985) (-8.623,-4.208) (-31.126,-26.861)      6.68839
95    -30.88587  -4.42154 -26.29542   9.74400 -10.88433 -35.47391       (-1.140,-7.047) (-8.604,-4.182) (-31.125,-26.870)      6.75954
96    -30.85220  -4.42820 -26.30087   9.73197 -10.87966 -35.46345       (-1.148,-7.109) (-8.584,-4.156) (-31.124,-26.879)      6.83069
97    -30.81852  -4.43486 -26.30631   9.71993 -10.87498 -35.45299       (-1.155,-7.171) (-8.565,-4.130) (-31.123,-26.888)      6.90185
98    -30.78484  -4.44153 -26.31175   9.70790 -10.87031 -35.44254       (-1.162,-7.234) (-8.545,-4.104) (-31.122,-26.897)      6.973
99    -30.75116  -4.44819 -26.31720   9.69587 -10.86563 -35.43208       (-1.170,-7.296) (-8.526,-4.078) (-31.121,-26.906)      7.04415
100    -30.71749  -4.45486 -26.32264   9.68383 -10.86095 -35.42162       (-1.177,-7.358) (-8.507,-4.052) (-31.120,-26.915)      7.11531
101    -30.68381  -4.46152 -26.32808   9.67180 -10.85628 -35.41117       (-1.184,-7.420) (-8.487,-4.026) (-31.120,-26.924)      7.18646
102    -30.65013  -4.46819 -26.33353   9.65976 -10.85160 -35.40071       (-1.192,-7.482) (-8.468,-4.000) (-31.119,-26.933)      7.25761
103    -30.61645  -4.47485 -26.33897   9.64773 -10.84693 -35.39025       (-1.199,-7.545) (-8.449,-3.974) (-31.118,-26.942)      7.32876
104    -30.58278  -4.48151 -26.34441   9.63570 -10.84225 -35.37980       (-1.207,-7.607) (-8.429,-3.948) (-31.117,-26.951)      7.39992
105    -30.54910  -4.48818 -26.34986   9.62366 -10.83758 -35.36934       (-1.214,-7.669) (-8.410,-3.922) (-31.116,-26.960)      7.47107
106    -30.51542  -4.49484 -26.35530   9.61163 -10.83290 -35.35888       (-1.221,-7.731) (-8.390,-3.896) (-31.115,-26.969)      7.54222
107    -30.48174  -4.50151 -26.36074   9.59959 -10.82822 -35.34843       (-1.229,-7.794) (-8.371,-3.869) (-31.114,-26.977)      7.61338
108    -30.44806  -4.50817 -26.36619   9.58756 -10.82355 -35.33797       (-1.236,-7.856) (-8.352,-3.843) (-31.113,-26.986)      7.68453
109    -30.41439  -4.51483 -26.37163   9.57553 -10.81887 -35.32752       (-1.243,-7.918) (-8.332,-3.817) (-31.112,-26.995)      7.75568
110    -30.38071  -4.52150 -26.37707   9.56349 -10.81420 -35.31706       (-1.251,-7.980) (-8.313,-3.791) (-31.111,-27.004)      7.82684
111    -30.34703  -4.52816 -26.38252   9.55146 -10.80952 -35.30660       (-1.258,-8.043) (-8.293,-3.765) (-31.110,-27.013)      7.89799
112    -30.31335  -4.53483 -26.38796   9.53942 -10.80485 -35.29615       (-1.265,-8.105) (-8.274,-3.739) (-31.109,-27.022)      7.96914
113    -30.27968  -4.54149 -26.39340   9.52739 -10.80017 -35.28569       (-1.273,-8.167) (-8.255,-3.713) (-31.108,-27.031)      8.0403
114    -30.24600  -4.54816 -26.39885   9.51536 -10.79549 -35.27523       (-1.280,-8.229) (-8.235,-3.687) (-31.107,-27.040)      8.11145
115    -30.21232  -4.55482 -26.40429   9.50332 -10.79082 -35.26478       (-1.287,-8.291) (-8.216,-3.661) (-31.106,-27.049)      8.1826
116    -30.17864  -4.56148 -26.40973   9.49129 -10.78614 -35.25432       (-1.295,-8.354) (-8.196,-3.635) (-31.105,-27.058)      8.25375
117    -30.14497  -4.56815 -26.41518   9.47925 -10.78147 -35.24386       (-1.302,-8.416) (-8.177,-3.609) (-31.104,-27.067)      8.32491
118    -30.11129  -4.57481 -26.42062   9.46722 -10.77679 -35.23341       (-1.310,-8.478) (-8.158,-3.583) (-31.103,-27.076)      8.39606
119    -30.07761  -4.58148 -26.42606   9.45519 -10.77212 -35.22295       (-1.317,-8.540) (-8.138,-3.557) (-31.102,-27.085)      8.46721
120    -30.04393  -4.58814 -26.43151   9.44315 -10.76744 -35.21250       (-1.324,-8.603) (-8.119,-3.531) (-31.101,-27.094)      8.53837
121    -30.01026  -4.59480 -26.43695   9.43112 -10.76277 -35.20204       (-1.332,-8.665) (-8.099,-3.505) (-31.100,-27.103)      8.60952
122    -29.97658  -4.60147 -26.44239   9.41908 -10.75809 -35.19158       (-1.339,-8.727) (-8.080,-3.479) (-31.099,-27.112)      8.68067
123    -29.94290  -4.60813 -26.44784   9.40705 -10.75341 -35.18113       (-1.346,-8.789) (-8.061,-3.453) (-31.098,-27.120)      8.75183
124    -29.90922  -4.61480 -26.45328   9.39502 -10.74874 -35.17067       (-1.354,-8.852) (-8.041,-3.426) (-31.098,-27.129)      8.82298
125    -29.87555  -4.62146 -26.45872   9.38298 -10.74406 -35.16021       (-1.361,-8.914) (-8.022,-3.400) (-31.097,-27.138)      8.89413
126    -29.84187  -4.62813 -26.46417   9.37095 -10.73939 -35.14976       (-1.368,-8.976) (-8.003,-3.374) (-31.096,-27.147)      8.96529
127    -29.80819  -4.63479 -26.46961   9.35891 -10.73471 -35.13930       (-1.376,-9.038) (-7.983,-3.348) (-31.095,-27.156)      9.03644
128    -29.77451  -4.64145 -26.47505   9.34688 -10.73004 -35.12884       (-1.383,-9.100) (-7.964,-3.322) (-31.094,-27.165)      9.10759
129    -29.74083  -4.64812 -26.48050   9.33485 -10.72536 -35.11839       (-1.391,-9.163) (-7.944,-3.296) (-31.093,-27.174)      9.17874
130    -29.70716  -4.65478 -26.48594   9.32281 -10.72068 -35.10793       (-1.398,-9.225) (-7.925,-3.270) (-31.092,-27.183)      9.19938
131    -29.67348  -4.66145 -26.49138   9.31078 -10.71601 -35.09747       (-1.405,-9.287) (-7.906,-3.244) (-31.091,-27.192)      9.16594
132    -29.63980  -4.66811 -26.49683   9.29874 -10.71133 -35.08702       (-1.413,-9.349) (-7.886,-3.218) (-31.090,-27.201)      9.13293
133    -29.60612  -4.67477 -26.50227   9.28671 -10.70666 -35.07656       (-1.420,-9.412) (-7.867,-3.192) (-31.089,-27.210)      9.10037
134    -29.57245  -4.68144 -26.50771   9.27468 -10.70198 -35.06611       (-1.427,-9.474) (-7.847,-3.166) (-31.088,-27.219)      9.06824
135    -29.53877  -4.68810 -26.51316   9.26264 -10.69731 -35.05565       (-1.435,-9.536) (-7.828,-3.140) (-31.087,-27.228)      9.03656
136    -29.50509  -4.69477 -26.51860   9.25061 -10.69263 -35.04519       (-1.442,-9.598) (-7.809,-3.114) (-31.086,-27.237)      9.00533
137    -29.47141  -4.70143 -26.52404   9.23857 -10.68795 -35.03474       (-1.449,-9.661) (-7.789,-3.088) (-31.085,-27.246)      8.97455
138    -29.43774  -4.70810 -26.52949   9.22654 -10.68328 -35.02428       (-1.457,-9.723) (-7.770,-3.062) (-31.084,-27.254)      8.94423
139    -29.40406  -4.71476 -26.53493   9.21450 -10.67860 -35.01382       (-1.464,-9.785) (-7.750,-3.036) (-31.083,-27.263)      8.91438
140    -29.37038  -4.72142 -26.54037   9.20247 -10.67393 -35.00337       (-1.471,-9.847) (-7.731,-3.010) (-31.082,-27.272)      8.885
141    -29.33670  -4.72809 -26.54582   9.19044 -10.66925 -34.99291       (-1.479,-9.909) (-7.712,-2.984) (-31.081,-27.281)      8.8561
142    -29.30303  -4.73475 -26.55126   9.17840 -10.66458 -34.98245       (-1.486,-9.972) (-7.692,-2.957) (-31.080,-27.290)      8.82767
143    -29.26935  -4.74142 -26.55670   9.16637 -10.65990 -34.97200       (-1.494,-10.034) (-7.673,-2.931) (-31.079,-27.299)      8.79972
144    -29.23567  -4.74808 -26.56215   9.15433 -10.65522 -34.96154       (-1.501,-10.096) (-7.653,-2.905) (-31.078,-27.308)      8.77227
145    -29.20199  -4.75474 -26.56759   9.14230 -10.65055 -34.95108       (-1.508,-10.158) (-7.634,-2.879) (-31.077,-27.317)      8.74531
146    -29.16831  -4.76141 -26.57303   9.13027 -10.64587 -34.94063       (-1.516,-10.221) (-7.615,-2.853) (-31.076,-27.326)      8.71884
147    -29.13464  -4.76807 -26.57848   9.11823 -10.64120 -34.93017       (-1.523,-10.283) (-7.595,-2.827) (-31.076,-27.335)      8.69287
148    -29.10096  -4.77474 -26.58392   9.10620 -10.63652 -34.91972       (-1.530,-10.345) (-7.576,-2.801) (-31.075,-27.344)      8.66742
149    -29.06728  -4.78140 -26.58936   9.09416 -10.63185 -34.90926       (-1.538,-10.407) (-7.556,-2.775) (-31.074,-27.353)      8.64247
150    -29.03360  -4.78807 -26.59481   9.08213 -10.62717 -34.89880       (-1.545,-10.470) (-7.537,-2.749) (-31.073,-27.362)      8.61804
151    -28.99993  -4.79473 -26.60025   9.07010 -10.62249 -34.88835       (-1.552,-10.532) (-7.518,-2.723) (-31.072,-27.371)      8.59413
152    -28.96625  -4.80139 -26.60569   9.05806 -10.61782 -34.87789       (-1.560,-10.594) (-7.498,-2.697) (-31.071,-27.380)      8.57074
153    -28.93257  -4.80806 -26.61113   9.04603 -10.61314 -34.86743       (-1.567,-10.656) (-7.479,-2.671) (-31.070,-27.389)      8.54788
154    -28.89889  -4.81472 -26.61658   9.03399 -10.60847 -34.85698       (-1.574,-10.719) (-7.460,-2.645) (-31.069,-27.397)      8.52555
155    -28.86522  -4.82139 -26.62202   9.02196 -10.60379 -34.84652       (-1.582,-10.781) (-7.440,-2.619) (-31.068,-27.406)      8.50376
156    -28.83154  -4.82805 -26.62746   9.00993 -10.59912 -34.83606       (-1.589,-10.843) (-7.421,-2.593) (-31.067,-27.415)      8.48251
157    -28.79786  -4.83471 -26.63291   8.99789 -10.59444 -34.82561       (-1.597,-10.905) (-7.401,-2.567) (-31.066,-27.424)      8.46181
158    -28.76418  -4.84138 -26.63835   8.98586 -10.58976 -34.81515       (-1.604,-10.967) (-7.382,-2.541) (-31.065,-27.433)      8.44165
159    -28.73051  -4.84804 -26.64379   8.97382 -10.58509 -34.80470       (-1.611,-11.030) (-7.363,-2.515) (-31.064,-27.442)      8.42205
160    -28.69683  -4.85471 -26.64924   8.96179 -10.58041 -34.79424       (-1.619,-11.092) (-7.343,-2.488) (-31.063,-27.451)      8.403
161    -28.66315  -4.86137 -26.65468   8.94976 -10.57574 -34.78378       (-1.626,-11.154) (-7.324,-2.462) (-31.062,-27.460)      8.38452
162    -28.62947  -4.86804 -26.66012   8.93772 -10.57106 -34.77333       (-1.633,-11.216) (-7.304,-2.436) (-31.061,-27.469)      8.36659
163    -28.59579  -4.87470 -26.66557   8.92569 -10.56639 -34.76287       (-1.641,-11.279) (-7.285,-2.410) (-31.060,-27.478)      8.34924
164    -28.56212  -4.88136 -26.67101   8.91365 -10.56171 -34.75241       (-1.648,-11.341) (-7.266,-2.384) (-31.059,-27.487)      8.33246
165    -28.52844  -4.88803 -26.67645   8.90162 -10.55703 -34.74196       (-1.655,-11.403) (-7.246,-2.358) (-31.058,-27.496)      8.31625
166    -28.49476  -4.89469 -26.68190   8.88959 -10.55236 -34.73150       (-1.663,-11.465) (-7.227,-2.332) (-31.057,-27.505)      8.30062
167    -28.46108  -4.90136 -26.68734   8.87755 -10.54768 -34.72104       (-1.670,-11.528) (-7.207,-2.306) (-31.056,-27.514)      8.28558
168    -28.42741  -4.90802 -26.69278   8.86552 -10.54301 -34.71059       (-1.677,-11.590) (-7.188,-2.280) (-31.055,-27.523)      8.27112
169    -28.39373  -4.91468 -26.69823   8.85348 -10.53833 -34.70013       (-1.685,-11.652) (-7.169,-2.254) (-31.054,-27.531)      8.25724
170    -28.36005  -4.92135 -26.70367   8.84145 -10.53366 -34.68967       (-1.692,-11.714) (-7.149,-2.228) (-31.054,-27.540)      8.24396
171    -28.32637  -4.92801 -26.70911   8.82942 -10.52898 -34.67922       (-1.700,-11.776) (-7.130,-2.202) (-31.053,-27.549)      8.23127
172    -28.29270  -4.93468 -26.71456   8.81738 -10.52430 -34.66876       (-1.707,-11.839) (-7.110,-2.176) (-31.052,-27.558)      8.21917
173    -28.25902  -4.94134 -26.72000   8.80535 -10.51963 -34.65831       (-1.714,-11.901) (-7.091,-2.150) (-31.051,-27.567)      8.20768
174    -28.22534  -4.94801 -26.72544   8.79331 -10.51495 -34.64785       (-1.722,-11.963) (-7.072,-2.124) (-31.050,-27.576)      8.19679
175    -28.19166  -4.95467 -26.73089   8.78128 -10.51028 -34.63739       (-1.729,-12.025) (-7.052,-2.098) (-31.049,-27.585)      8.1865
176    -28.15799  -4.96133 -26.73633   8.76925 -10.50560 -34.62694       (-1.736,-12.088) (-7.033,-2.072) (-31.048,-27.594)      8.17681
177    -28.12431  -4.96800 -26.74177   8.75721 -10.50093 -34.61648       (-1.744,-12.150) (-7.013,-2.045) (-31.047,-27.603)      8.16774
178    -28.09063  -4.97466 -26.74722   8.74518 -10.49625 -34.60602       (-1.751,-12.212) (-6.994,-2.019) (-31.046,-27.612)      8.15928
179    -28.05695  -4.98133 -26.75266   8.73314 -10.49158 -34.59557       (-1.758,-12.274) (-6.975,-1.993) (-31.045,-27.621)      8.15142
180    -28.02327  -4.98799 -26.75810   8.72111 -10.48690 -34.58511       (-1.766,-12.337) (-6.955,-1.967) (-31.044,-27.630)      8.14419
181    -27.98960  -4.99465 -26.76355   8.70908 -10.48222 -34.57465       (-1.773,-12.399) (-6.936,-1.941) (-31.043,-27.639)      8.13757
