Fol_2018-03-05.09_12_45.52_.txt     Output is probe cell, reduced cell, NCDist distance between
0     13.91966   8.76289   3.48618 -21.79495 -62.36997 -54.93995       (-31.044,-0.783) (-13.061,-3.486) (-10.433,-5.277)      7.94411e-15
1     13.90044   8.72305   3.47920 -21.78357 -62.30832 -54.89803       (-31.028,-0.858) (-13.130,-3.479) (-10.421,-5.244)      0.109566
2     13.88122   8.68320   3.47222 -21.77220 -62.24667 -54.85611       (-31.012,-0.934) (-13.199,-3.472) (-10.409,-5.211)      0.219133
3     13.86201   8.64335   3.46524 -21.76083 -62.18502 -54.81419       (-30.996,-1.009) (-13.269,-3.465) (-10.397,-5.178)      0.328699
4     13.84279   8.60350   3.45826 -21.74946 -62.12337 -54.77227       (-30.980,-1.084) (-13.338,-3.458) (-10.385,-5.145)      0.438266
5     13.82358   8.56366   3.45128 -21.73808 -62.06172 -54.73035       (-30.963,-1.159) (-13.407,-3.451) (-10.372,-5.112)      0.547832
6     13.80436   8.52381   3.44430 -21.72671 -62.00007 -54.68843       (-30.947,-1.235) (-13.476,-3.444) (-10.360,-5.080)      0.657399
7     13.78515   8.48396   3.43732 -21.71534 -61.93843 -54.64651       (-30.931,-1.310) (-13.546,-3.437) (-10.348,-5.047)      0.766965
8     13.76593   8.44412   3.43034 -21.70396 -61.87678 -54.60458       (-30.915,-1.385) (-13.615,-3.430) (-10.336,-5.014)      0.876531
9     13.74672   8.40427   3.42336 -21.69259 -61.81513 -54.56266       (-30.898,-1.461) (-13.684,-3.423) (-10.323,-4.981)      0.986098
10     13.72750   8.36442   3.41638 -21.68122 -61.75348 -54.52074       (-30.882,-1.536) (-13.753,-3.416) (-10.311,-4.948)      1.09566
11     13.70828   8.32457   3.40941 -21.66985 -61.69183 -54.47882       (-30.866,-1.611) (-13.823,-3.409) (-10.299,-4.915)      1.20523
12     13.68907   8.28473   3.40243 -21.65847 -61.63018 -54.43690       (-30.850,-1.687) (-13.892,-3.402) (-10.287,-4.882)      1.3148
13     13.66985   8.24488   3.39545 -21.64710 -61.56853 -54.39498       (-30.833,-1.762) (-13.961,-3.395) (-10.274,-4.849)      1.42436
14     13.65064   8.20503   3.38847 -21.63573 -61.50689 -54.35306       (-30.817,-1.837) (-14.030,-3.388) (-10.262,-4.817)      1.53393
15     13.63142   8.16519   3.38149 -21.62435 -61.44524 -54.31114       (-30.801,-1.912) (-14.099,-3.381) (-10.250,-4.784)      1.6435
16     13.61221   8.12534   3.37451 -21.61298 -61.38359 -54.26922       (-30.785,-1.988) (-14.169,-3.375) (-10.238,-4.751)      1.75306
17     13.59299   8.08549   3.36753 -21.60161 -61.32194 -54.22730       (-30.768,-2.063) (-14.238,-3.368) (-10.225,-4.718)      1.86263
18     13.57377   8.04564   3.36055 -21.59024 -61.26029 -54.18538       (-30.752,-2.138) (-14.307,-3.361) (-10.213,-4.685)      1.9722
19     13.55456   8.00580   3.35357 -21.57886 -61.19864 -54.14345       (-30.736,-2.214) (-14.376,-3.354) (-10.201,-4.652)      2.08176
20     13.53534   7.96595   3.34659 -21.56749 -61.13699 -54.10153       (-30.720,-2.289) (-14.446,-3.347) (-10.189,-4.619)      2.19133
