Fol_2018-02-25.13_35_24.75_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -778.76619 -667.41408 379.93065 -1806.49786 -2196.97523 566.23401       (-101.180,-1240.264) (-212.532,-1630.741) (-186.303,-566.234)      3.21555e-13
1    -778.08793 -666.95875 379.36385 -1805.93106 -2196.40843 565.10041       (-101.858,-1240.831) (-212.988,-1631.308) (-185.737,-565.100)      1.70769
2    -777.40966 -666.50341 378.79705 -1805.36426 -2195.84162 563.96681       (-102.537,-1241.397) (-213.443,-1631.875) (-185.170,-563.967)      3.41539
3    -776.73140 -666.04807 378.23025 -1804.79746 -2195.27482 562.83321       (-103.215,-1241.964) (-213.898,-1632.442) (-184.603,-562.833)      5.12308
4    -776.05313 -665.59273 377.66345 -1804.23066 -2194.70802 561.69961       (-103.893,-1242.531) (-214.354,-1633.008) (-184.036,-561.700)      6.83077
5    -775.37487 -665.13740 377.09665 -1803.66386 -2194.14122 560.56600       (-104.571,-1243.098) (-214.809,-1633.575) (-183.469,-560.566)      8.53847
6    -774.69661 -664.68206 376.52985 -1803.09706 -2193.57442 559.43240       (-105.250,-1243.665) (-215.264,-1634.142) (-182.903,-559.432)      10.2462
7    -774.01834 -664.22672 375.96305 -1802.53026 -2193.00762 558.29880       (-105.928,-1244.231) (-215.720,-1634.709) (-182.336,-558.299)      11.9539
8    -773.34008 -663.77138 375.39625 -1801.96346 -2192.44082 557.16520       (-106.606,-1244.798) (-216.175,-1635.276) (-181.769,-557.165)      13.6615
9    -772.66181 -663.31605 374.82945 -1801.39666 -2191.87402 556.03160       (-107.284,-1245.365) (-216.630,-1635.842) (-181.202,-556.032)      15.3692
10    -771.98355 -662.86071 374.26265 -1800.82986 -2191.30722 554.89800       (-107.963,-1245.932) (-217.086,-1636.409) (-180.635,-554.898)      17.0769
11    -771.30528 -662.40537 373.69584 -1800.26305 -2190.74042 553.76439       (-108.641,-1246.499) (-217.541,-1636.976) (-180.069,-553.764)      18.7846
12    -770.62702 -661.95004 373.12904 -1799.69625 -2190.17362 552.63079       (-109.319,-1247.065) (-217.996,-1637.543) (-179.502,-552.631)      20.4923
13    -769.94875 -661.49470 372.56224 -1799.12945 -2189.60682 551.49719       (-109.998,-1247.632) (-218.452,-1638.110) (-178.935,-551.497)      22.2
14    -769.27049 -661.03936 371.99544 -1798.56265 -2189.04001 550.36359       (-110.676,-1248.199) (-218.907,-1638.676) (-178.368,-550.364)      23.9077
15    -768.59223 -660.58402 371.42864 -1797.99585 -2188.47321 549.22999       (-111.354,-1248.766) (-219.362,-1639.243) (-177.801,-549.230)      25.6154
16    -767.91396 -660.12869 370.86184 -1797.42905 -2187.90641 548.09639       (-112.032,-1249.333) (-219.818,-1639.810) (-177.235,-548.096)      27.3231
17    -767.23570 -659.67335 370.29504 -1796.86225 -2187.33961 546.96278       (-112.711,-1249.899) (-220.273,-1640.377) (-176.668,-546.963)      29.0308
18    -766.55743 -659.21801 369.72824 -1796.29545 -2186.77281 545.82918       (-113.389,-1250.466) (-220.728,-1640.944) (-176.101,-545.829)      30.7385
19    -765.87917 -658.76268 369.16144 -1795.72865 -2186.20601 544.69558       (-114.067,-1251.033) (-221.184,-1641.510) (-175.534,-544.696)      32.4462
20    -765.20090 -658.30734 368.59464 -1795.16185 -2185.63921 543.56198       (-114.745,-1251.600) (-221.639,-1642.077) (-174.967,-543.562)      34.1539
21    -764.52264 -657.85200 368.02784 -1794.59505 -2185.07241 542.42838       (-115.424,-1252.167) (-222.094,-1642.644) (-174.401,-542.428)      35.8616
22    -763.84438 -657.39666 367.46104 -1794.02825 -2184.50561 541.29478       (-116.102,-1252.733) (-222.550,-1643.211) (-173.834,-541.295)      37.5693
23    -763.16611 -656.94133 366.89424 -1793.46144 -2183.93881 540.16118       (-116.780,-1253.300) (-223.005,-1643.778) (-173.267,-540.161)      39.2769
24    -762.48785 -656.48599 366.32743 -1792.89464 -2183.37201 539.02757       (-117.458,-1253.867) (-223.460,-1644.344) (-172.700,-539.028)      40.9846
25    -761.80958 -656.03065 365.76063 -1792.32784 -2182.80521 537.89397       (-118.137,-1254.434) (-223.916,-1644.911) (-172.133,-537.894)      42.6923
26    -761.13132 -655.57531 365.19383 -1791.76104 -2182.23840 536.76037       (-118.815,-1255.001) (-224.371,-1645.478) (-171.567,-536.760)      44.4
27    -760.45305 -655.11998 364.62703 -1791.19424 -2181.67160 535.62677       (-119.493,-1255.567) (-224.826,-1646.045) (-171.000,-535.627)      46.1077
28    -759.77479 -654.66464 364.06023 -1790.62744 -2181.10480 534.49317       (-120.171,-1256.134) (-225.282,-1646.612) (-170.433,-534.493)      47.8154
