10PERCENT_2018-03-07.11_27_20.633_.txt     Output is probe cell, reduced cell, NCDist distance between
53    -29.12364 -25.51644   0.60186 -20.06911 -52.83982  23.69144       (-5.447,-3.622) (-19.467,-25.526) (-1.810,-20.069)      6.77618
54    -29.09782 -25.49395   0.59931 -20.06656 -52.80568  23.64313       (-5.427,-3.577) (-19.467,-25.586) (-1.878,-20.067)      6.85968
55    -29.07200 -25.47146   0.59677 -20.06401 -52.77154  23.59482       (-5.407,-3.531) (-19.467,-25.646) (-1.946,-20.064)      6.94372
56    -29.04618 -25.44897   0.59422 -20.06147 -52.73740  23.54650       (-5.387,-3.485) (-19.467,-25.706) (-2.015,-20.061)      7.02828
57    -29.02035 -25.42648   0.59167 -20.05892 -52.70325  23.49819       (-5.368,-3.439) (-19.467,-25.766) (-2.083,-20.059)      7.11336
58    -28.99453 -25.40398   0.58913 -20.05637 -52.66911  23.44988       (-5.348,-3.394) (-19.467,-25.826) (-2.151,-20.056)      7.19892
59    -28.96871 -25.38149   0.58658 -20.05383 -52.63497  23.40157       (-5.328,-3.348) (-19.467,-25.886) (-2.219,-20.054)      7.28495
60    -28.94289 -25.35900   0.58403 -20.05128 -52.60083  23.35326       (-5.308,-3.302) (-19.467,-25.946) (-2.288,-20.051)      7.37143
61    -28.91707 -25.33651   0.58149 -20.04873 -52.56669  23.30494       (-5.288,-3.256) (-19.467,-26.006) (-2.356,-20.049)      7.45836
62    -28.89125 -25.31402   0.57894 -20.04618 -52.53255  23.25663       (-5.268,-3.210) (-19.467,-26.065) (-2.424,-20.046)      7.5457
63    -28.86543 -25.29153   0.57639 -20.04364 -52.49840  23.20832       (-5.248,-3.165) (-19.467,-26.125) (-2.492,-20.044)      7.63346
64    -28.83961 -25.26904   0.57384 -20.04109 -52.46426  23.16001       (-5.228,-3.119) (-19.467,-26.185) (-2.561,-20.041)      7.72161
65    -28.81378 -25.24655   0.57130 -20.03854 -52.43012  23.11170       (-5.208,-3.073) (-19.467,-26.245) (-2.629,-20.039)      7.81014
66    -28.78796 -25.22406   0.56875 -20.03600 -52.39598  23.06338       (-5.188,-3.027) (-19.467,-26.305) (-2.697,-20.036)      7.89904
67    -28.76214 -25.20157   0.56620 -20.03345 -52.36184  23.01507       (-5.168,-2.982) (-19.467,-26.365) (-2.765,-20.033)      7.9883
68    -28.73632 -25.17908   0.56366 -20.03090 -52.32770  22.96676       (-5.148,-2.936) (-19.467,-26.425) (-2.834,-20.031)      8.0779
69    -28.71050 -25.15659   0.56111 -20.02835 -52.29355  22.91845       (-5.128,-2.890) (-19.467,-26.485) (-2.902,-20.028)      8.16783
70    -28.68468 -25.13410   0.55856 -20.02581 -52.25941  22.87014       (-5.108,-2.844) (-19.467,-26.545) (-2.970,-20.026)      8.25809
71    -28.65886 -25.11160   0.55601 -20.02326 -52.22527  22.82182       (-5.088,-2.799) (-19.467,-26.605) (-3.038,-20.023)      8.34866
72    -28.63303 -25.08911   0.55347 -20.02071 -52.19113  22.77351       (-5.068,-2.753) (-19.467,-26.665) (-3.107,-20.021)      8.43953
73    -28.60721 -25.06662   0.55092 -20.01817 -52.15699  22.72520       (-5.048,-2.707) (-19.467,-26.725) (-3.175,-20.018)      8.53069
74    -28.58139 -25.04413   0.54837 -20.01562 -52.12285  22.67689       (-5.029,-2.661) (-19.467,-26.785) (-3.243,-20.016)      8.62214
75    -28.55557 -25.02164   0.54583 -20.01307 -52.08870  22.62857       (-5.009,-2.616) (-19.467,-26.845) (-3.311,-20.013)      8.71386
76    -28.52975 -24.99915   0.54328 -20.01053 -52.05456  22.58026       (-4.989,-2.570) (-19.467,-26.905) (-3.380,-20.011)      8.80584
77    -28.50393 -24.97666   0.54073 -20.00798 -52.02042  22.53195       (-4.969,-2.524) (-19.467,-26.964) (-3.448,-20.008)      8.89809
78    -28.47811 -24.95417   0.53818 -20.00543 -51.98628  22.48364       (-4.949,-2.478) (-19.467,-27.024) (-3.516,-20.005)      8.99058
79    -28.45229 -24.93168   0.53564 -20.00288 -51.95214  22.43533       (-4.929,-2.432) (-19.467,-27.084) (-3.585,-20.003)      9.08331
80    -28.42646 -24.90919   0.53309 -20.00034 -51.91800  22.38701       (-4.909,-2.387) (-19.467,-27.144) (-3.653,-20.000)      9.17628
81    -28.40064 -24.88670   0.53054 -19.99779 -51.88385  22.33870       (-4.889,-2.341) (-19.467,-27.204) (-3.721,-19.998)      9.26947
82    -28.37482 -24.86421   0.52800 -19.99524 -51.84971  22.29039       (-4.869,-2.295) (-19.467,-27.264) (-3.789,-19.995)      9.36289
83    -28.34900 -24.84172   0.52545 -19.99270 -51.81557  22.24208       (-4.849,-2.249) (-19.467,-27.324) (-3.858,-19.993)      9.45652
84    -28.32318 -24.81923   0.52290 -19.99015 -51.78143  22.19377       (-4.829,-2.204) (-19.467,-27.384) (-3.926,-19.990)      9.55035
85    -28.29736 -24.79673   0.52036 -19.98760 -51.74729  22.14545       (-4.809,-2.158) (-19.467,-27.444) (-3.994,-19.988)      9.64439
86    -28.27154 -24.77424   0.51781 -19.98505 -51.71315  22.09714       (-4.789,-2.112) (-19.467,-27.504) (-4.062,-19.985)      9.73863
87    -28.24571 -24.75175   0.51526 -19.98251 -51.67900  22.04883       (-4.769,-2.066) (-19.467,-27.564) (-4.131,-19.983)      9.83305
88    -28.21989 -24.72926   0.51271 -19.97996 -51.64486  22.00052       (-4.749,-2.021) (-19.467,-27.624) (-4.199,-19.980)      9.92766
89    -28.19407 -24.70677   0.51017 -19.97741 -51.61072  21.95221       (-4.729,-1.975) (-19.467,-27.684) (-4.267,-19.977)      10.0225
90    -28.16825 -24.68428   0.50762 -19.97487 -51.57658  21.90389       (-4.709,-1.929) (-19.467,-27.744) (-4.335,-19.975)      10.1174
91    -28.14243 -24.66179   0.50507 -19.97232 -51.54244  21.85558       (-4.689,-1.883) (-19.467,-27.804) (-4.404,-19.972)      10.2125
92    -28.11661 -24.63930   0.50253 -19.96977 -51.50830  21.80727       (-4.670,-1.837) (-19.467,-27.864) (-4.472,-19.970)      10.3078
93    -28.09079 -24.61681   0.49998 -19.96722 -51.47415  21.75896       (-4.650,-1.792) (-19.467,-27.923) (-4.540,-19.967)      10.4033
94    -28.06497 -24.59432   0.49743 -19.96468 -51.44001  21.71065       (-4.630,-1.746) (-19.467,-27.983) (-4.608,-19.965)      10.4989
95    -28.03914 -24.57183   0.49488 -19.96213 -51.40587  21.66233       (-4.610,-1.700) (-19.467,-28.043) (-4.677,-19.962)      10.5947
96    -28.01332 -24.54934   0.49234 -19.95958 -51.37173  21.61402       (-4.590,-1.654) (-19.467,-28.103) (-4.745,-19.960)      10.6906
97    -27.98750 -24.52685   0.48979 -19.95704 -51.33759  21.56571       (-4.570,-1.609) (-19.467,-28.163) (-4.813,-19.957)      10.7867
98    -27.96168 -24.50435   0.48724 -19.95449 -51.30345  21.51740       (-4.550,-1.563) (-19.467,-28.223) (-4.881,-19.954)      10.8828
99    -27.93586 -24.48186   0.48470 -19.95194 -51.26930  21.46908       (-4.530,-1.517) (-19.467,-28.283) (-4.950,-19.952)      10.9792
100    -27.91004 -24.45937   0.48215 -19.94939 -51.23516  21.42077       (-4.510,-1.471) (-19.467,-28.343) (-5.018,-19.949)      11.0756
101    -27.88422 -24.43688   0.47960 -19.94685 -51.20102  21.37246       (-4.490,-1.426) (-19.467,-28.403) (-5.086,-19.947)      11.1722
102    -27.85839 -24.41439   0.47705 -19.94430 -51.16688  21.32415       (-4.470,-1.380) (-19.467,-28.463) (-5.154,-19.944)      11.269
103    -27.83257 -24.39190   0.47451 -19.94175 -51.13274  21.27584       (-4.450,-1.334) (-19.467,-28.523) (-5.223,-19.942)      11.3658
104    -27.80675 -24.36941   0.47196 -19.93921 -51.09860  21.22752       (-4.430,-1.288) (-19.467,-28.583) (-5.291,-19.939)      11.4628
105    -27.78093 -24.34692   0.46941 -19.93666 -51.06445  21.17921       (-4.410,-1.243) (-19.467,-28.643) (-5.359,-19.937)      11.5599
106    -27.75511 -24.32443   0.46687 -19.93411 -51.03031  21.13090       (-4.390,-1.197) (-19.467,-28.703) (-5.427,-19.934)      11.657
107    -27.72929 -24.30194   0.46432 -19.93157 -50.99617  21.08259       (-4.370,-1.151) (-19.467,-28.763) (-5.496,-19.932)      11.7543
108    -27.70347 -24.27945   0.46177 -19.92902 -50.96203  21.03428       (-4.350,-1.105) (-19.467,-28.822) (-5.564,-19.929)      11.8518
109    -27.67765 -24.25696   0.45922 -19.92647 -50.92789  20.98596       (-4.330,-1.059) (-19.467,-28.882) (-5.632,-19.926)      11.9493
110    -27.65182 -24.23447   0.45668 -19.92392 -50.89375  20.93765       (-4.311,-1.014) (-19.467,-28.942) (-5.700,-19.924)      12.0469
111    -27.62600 -24.21197   0.45413 -19.92138 -50.85960  20.88934       (-4.291,-0.968) (-19.467,-29.002) (-5.769,-19.921)      12.1446
112    -27.60018 -24.18948   0.45158 -19.91883 -50.82546  20.84103       (-4.271,-0.922) (-19.467,-29.062) (-5.837,-19.919)      12.2424
113    -27.57436 -24.16699   0.44904 -19.91628 -50.79132  20.79272       (-4.251,-0.876) (-19.467,-29.122) (-5.905,-19.916)      12.3404
114    -27.54854 -24.14450   0.44649 -19.91374 -50.75718  20.74440       (-4.231,-0.831) (-19.467,-29.182) (-5.973,-19.914)      12.4384
115    -27.52272 -24.12201   0.44394 -19.91119 -50.72304  20.69609       (-4.211,-0.785) (-19.467,-29.242) (-6.042,-19.911)      12.5365
116    -27.49690 -24.09952   0.44140 -19.90864 -50.68890  20.64778       (-4.191,-0.739) (-19.467,-29.302) (-6.110,-19.909)      12.6347
117    -27.47107 -24.07703   0.43885 -19.90609 -50.65475  20.59947       (-4.171,-0.693) (-19.467,-29.362) (-6.178,-19.906)      12.7329
118    -27.44525 -24.05454   0.43630 -19.90355 -50.62061  20.55116       (-4.151,-0.648) (-19.467,-29.422) (-6.246,-19.904)      12.8313
119    -27.41943 -24.03205   0.43375 -19.90100 -50.58647  20.50284       (-4.131,-0.602) (-19.467,-29.482) (-6.315,-19.901)      12.9297
120    -27.39361 -24.00956   0.43121 -19.89845 -50.55233  20.45453       (-4.111,-0.556) (-19.467,-29.542) (-6.383,-19.898)      13.0283
121    -27.36779 -23.98707   0.42866 -19.89591 -50.51819  20.40622       (-4.091,-0.510) (-19.467,-29.602) (-6.451,-19.896)      13.1269
122    -27.34197 -23.96458   0.42611 -19.89336 -50.48404  20.35791       (-4.071,-0.465) (-19.467,-29.662) (-6.520,-19.893)      13.2256
123    -27.31615 -23.94209   0.42357 -19.89081 -50.44990  20.30959       (-4.051,-0.419) (-19.467,-29.722) (-6.588,-19.891)      13.3243
124    -27.29033 -23.91960   0.42102 -19.88826 -50.41576  20.26128       (-4.031,-0.373) (-19.467,-29.781) (-6.656,-19.888)      13.4231
125    -27.26450 -23.89710   0.41847 -19.88572 -50.38162  20.21297       (-4.011,-0.327) (-19.467,-29.841) (-6.724,-19.886)      13.522
126    -27.23868 -23.87461   0.41592 -19.88317 -50.34748  20.16466       (-3.991,-0.281) (-19.467,-29.901) (-6.793,-19.883)      13.621
127    -27.21286 -23.85212   0.41338 -19.88062 -50.31334  20.11635       (-3.971,-0.236) (-19.467,-29.961) (-6.861,-19.881)      13.7201
128    -27.18704 -23.82963   0.41083 -19.87808 -50.27919  20.06803       (-3.952,-0.190) (-19.467,-30.021) (-6.929,-19.878)      13.8192
129    -27.16122 -23.80714   0.40828 -19.87553 -50.24505  20.01972       (-3.932,-0.144) (-19.467,-30.081) (-6.997,-19.876)      13.9184
130    -27.13540 -23.78465   0.40574 -19.87298 -50.21091  19.97141       (-3.912,-0.098) (-19.467,-30.141) (-7.066,-19.873)      14.0176
131    -27.10958 -23.76216   0.40319 -19.87044 -50.17677  19.92310       (-3.892,-0.053) (-19.467,-30.201) (-7.134,-19.870)      14.1169
132    -27.08375 -23.73967   0.40064 -19.86789 -50.14263  19.87479       (-3.872,-0.007) (-19.467,-30.261) (-7.202,-19.868)      14.2163
133    -27.05793 -23.71718   0.39809 -19.86534 -50.10849  19.82647       (-3.891,-0.039) (-7.231,-30.282) (-19.428,-19.826)      13.1165    *****
134    -27.03211 -23.69469   0.39555 -19.86279 -50.07434  19.77816       (-3.917,-0.085) (-7.254,-30.296) (-19.383,-19.778)      13.1215
135    -27.00629 -23.67220   0.39300 -19.86025 -50.04020  19.72985       (-3.942,-0.130) (-7.276,-30.310) (-19.337,-19.730)      13.127
136    -26.98047 -23.64971   0.39045 -19.85770 -50.00606  19.68154       (-3.968,-0.176) (-7.299,-30.325) (-19.291,-19.682)      13.1332
137    -26.95465 -23.62722   0.38791 -19.85515 -49.97192  19.63323       (-3.994,-0.222) (-7.321,-30.339) (-19.245,-19.633)      13.1399
138    -26.92883 -23.60472   0.38536 -19.85261 -49.93778  19.58491       (-4.020,-0.268) (-7.344,-30.353) (-19.200,-19.585)      13.1473
139    -26.90301 -23.58223   0.38281 -19.85006 -49.90364  19.53660       (-4.046,-0.313) (-7.366,-30.367) (-19.154,-19.537)      13.1552
140    -26.87718 -23.55974   0.38026 -19.84751 -49.86949  19.48829       (-4.071,-0.359) (-7.389,-30.381) (-19.108,-19.488)      13.1638
141    -26.85136 -23.53725   0.37772 -19.84496 -49.83535  19.43998       (-4.097,-0.405) (-7.411,-30.395) (-19.062,-19.440)      13.1729
142    -26.82554 -23.51476   0.37517 -19.84242 -49.80121  19.39167       (-4.123,-0.451) (-7.434,-30.410) (-19.016,-19.392)      13.1826
143    -26.79972 -23.49227   0.37262 -19.83987 -49.76707  19.34335       (-4.149,-0.497) (-7.456,-30.424) (-18.971,-19.343)      13.1929
144    -26.77390 -23.46978   0.37008 -19.83732 -49.73293  19.29504       (-4.175,-0.542) (-7.479,-30.438) (-18.925,-19.295)      13.2038
145    -26.74808 -23.44729   0.36753 -19.83478 -49.69879  19.24673       (-4.201,-0.588) (-7.501,-30.452) (-18.879,-19.247)      13.2153
146    -26.72226 -23.42480   0.36498 -19.83223 -49.66464  19.19842       (-4.226,-0.634) (-7.524,-30.466) (-18.833,-19.198)      13.2274
147    -26.69643 -23.40231   0.36244 -19.82968 -49.63050  19.15010       (-4.252,-0.680) (-7.546,-30.480) (-18.788,-19.150)      13.2401
148    -26.67061 -23.37982   0.35989 -19.82713 -49.59636  19.10179       (-4.278,-0.725) (-7.569,-30.495) (-18.742,-19.102)      13.2533
149    -26.64479 -23.35733   0.35734 -19.82459 -49.56222  19.05348       (-4.304,-0.771) (-7.591,-30.509) (-18.696,-19.053)      13.2672
150    -26.61897 -23.33484   0.35479 -19.82204 -49.52808  19.00517       (-4.330,-0.817) (-7.614,-30.523) (-18.650,-19.005)      13.2816
151    -26.59315 -23.31235   0.35225 -19.81949 -49.49394  18.95686       (-4.355,-0.863) (-7.636,-30.537) (-18.605,-18.957)      13.2966
152    -26.56733 -23.28985   0.34970 -19.81695 -49.45979  18.90854       (-4.381,-0.908) (-7.659,-30.551) (-18.559,-18.909)      13.3121
153    -26.54151 -23.26736   0.34715 -19.81440 -49.42565  18.86023       (-4.407,-0.954) (-7.681,-30.565) (-18.513,-18.860)      13.3283
154    -26.51569 -23.24487   0.34461 -19.81185 -49.39151  18.81192       (-4.433,-1.000) (-7.704,-30.580) (-18.467,-18.812)      13.345
155    -26.48986 -23.22238   0.34206 -19.80930 -49.35737  18.76361       (-4.459,-1.046) (-7.726,-30.594) (-18.422,-18.764)      13.3623
156    -26.46404 -23.19989   0.33951 -19.80676 -49.32323  18.71530       (-4.485,-1.091) (-7.749,-30.608) (-18.376,-18.715)      13.3801
157    -26.43822 -23.17740   0.33696 -19.80421 -49.28909  18.66698       (-4.510,-1.137) (-7.771,-30.622) (-18.330,-18.667)      13.3985
158    -26.41240 -23.15491   0.33442 -19.80166 -49.25494  18.61867       (-4.536,-1.183) (-7.794,-30.636) (-18.284,-18.619)      13.4175
159    -26.38658 -23.13242   0.33187 -19.79912 -49.22080  18.57036       (-4.562,-1.229) (-7.816,-30.650) (-18.238,-18.570)      13.4371
160    -26.36076 -23.10993   0.32932 -19.79657 -49.18666  18.52205       (-4.588,-1.275) (-7.839,-30.665) (-18.193,-18.522)      13.4572
161    -26.33494 -23.08744   0.32678 -19.79402 -49.15252  18.47374       (-4.614,-1.320) (-7.861,-30.679) (-18.147,-18.474)      13.4778
162    -26.30911 -23.06495   0.32423 -19.79148 -49.11838  18.42542       (-4.640,-1.366) (-7.884,-30.693) (-18.101,-18.425)      13.499
163    -26.28329 -23.04246   0.32168 -19.78893 -49.08424  18.37711       (-4.665,-1.412) (-7.906,-30.707) (-18.055,-18.377)      13.5208
164    -26.25747 -23.01997   0.31913 -19.78638 -49.05009  18.32880       (-4.691,-1.458) (-7.929,-30.721) (-18.010,-18.329)      13.5431
165    -26.23165 -22.99747   0.31659 -19.78383 -49.01595  18.28049       (-4.717,-1.503) (-7.951,-30.735) (-17.964,-18.280)      13.5659
166    -26.20583 -22.97498   0.31404 -19.78129 -48.98181  18.23218       (-4.743,-1.549) (-7.974,-30.750) (-17.918,-18.232)      13.5893
167    -26.18001 -22.95249   0.31149 -19.77874 -48.94767  18.18386       (-4.769,-1.595) (-7.996,-30.764) (-17.872,-18.184)      13.6133
168    -26.15419 -22.93000   0.30895 -19.77619 -48.91353  18.13555       (-4.794,-1.641) (-8.019,-30.778) (-17.827,-18.136)      13.6377
169    -26.12837 -22.90751   0.30640 -19.77365 -48.87939  18.08724       (-4.820,-1.686) (-8.041,-30.792) (-17.781,-18.087)      13.6627
170    -26.10254 -22.88502   0.30385 -19.77110 -48.84524  18.03893       (-4.846,-1.732) (-8.064,-30.806) (-17.735,-18.039)      13.6883
171    -26.07672 -22.86253   0.30131 -19.76855 -48.81110  17.99061       (-4.872,-1.778) (-8.086,-30.820) (-17.689,-17.991)      13.7143
172    -26.05090 -22.84004   0.29876 -19.76600 -48.77696  17.94230       (-4.898,-1.824) (-8.109,-30.835) (-17.644,-17.942)      13.7409
173    -26.02508 -22.81755   0.29621 -19.76346 -48.74282  17.89399       (-4.924,-1.869) (-8.131,-30.849) (-17.598,-17.894)      13.768
174    -25.99926 -22.79506   0.29366 -19.76091 -48.70868  17.84568       (-4.949,-1.915) (-8.154,-30.863) (-17.552,-17.846)      13.7957
175    -25.97344 -22.77257   0.29112 -19.75836 -48.67454  17.79737       (-4.975,-1.961) (-8.176,-30.877) (-17.506,-17.797)      13.8238
176    -25.94762 -22.75008   0.28857 -19.75582 -48.64039  17.74905       (-5.001,-2.007) (-8.199,-30.891) (-17.460,-17.749)      13.8525
177    -25.92179 -22.72759   0.28602 -19.75327 -48.60625  17.70074       (-5.027,-2.053) (-8.221,-30.906) (-17.415,-17.701)      13.8817
178    -25.89597 -22.70509   0.28348 -19.75072 -48.57211  17.65243       (-5.053,-2.098) (-8.244,-30.920) (-17.369,-17.652)      13.9113
179    -25.87015 -22.68260   0.28093 -19.74817 -48.53797  17.60412       (-5.078,-2.144) (-8.266,-30.934) (-17.323,-17.604)      13.9415
180    -25.84433 -22.66011   0.27838 -19.74563 -48.50383  17.55581       (-5.104,-2.190) (-8.289,-30.948) (-17.277,-17.556)      13.9722
181    -25.81851 -22.63762   0.27583 -19.74308 -48.46969  17.50749       (-5.130,-2.236) (-8.311,-30.962) (-17.232,-17.507)      14.0034
182    -25.79269 -22.61513   0.27329 -19.74053 -48.43554  17.45918       (-5.156,-2.281) (-8.334,-30.976) (-17.186,-17.459)      14.035
183    -25.76687 -22.59264   0.27074 -19.73799 -48.40140  17.41087       (-5.182,-2.327) (-8.356,-30.991) (-17.140,-17.411)      14.0672
184    -25.74105 -22.57015   0.26819 -19.73544 -48.36726  17.36256       (-5.208,-2.373) (-8.378,-31.005) (-17.094,-17.363)      14.0998
