Fol_2018-03-05.14_04_52.617_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -21.78742   1.21218 -17.02339 -18.55042  21.93884 -36.54903       (-2.603,-2.452) (-1.088,-11.044) (-2.615,-9.202)      5.72858e-14
1    -21.76670   1.20175 -17.00881 -18.54291  21.91426 -36.51505       (-2.543,-2.396) (-1.123,-11.132) (-2.657,-9.265)      0.146817
2    -21.74598   1.19133 -16.99422 -18.53540  21.88968 -36.48107       (-2.483,-2.339) (-1.159,-11.219) (-2.700,-9.328)      0.293634
3    -21.72526   1.18091 -16.97963 -18.52788  21.86511 -36.44709       (-2.423,-2.283) (-1.194,-11.307) (-2.742,-9.392)      0.440452
4    -21.70454   1.17048 -16.96505 -18.52037  21.84053 -36.41311       (-2.363,-2.227) (-1.229,-11.395) (-2.785,-9.455)      0.587269
5    -21.68382   1.16006 -16.95046 -18.51285  21.81595 -36.37913       (-2.303,-2.170) (-1.265,-11.483) (-2.827,-9.518)      0.734086
6    -21.66310   1.14963 -16.93588 -18.50534  21.79137 -36.34515       (-2.242,-2.114) (-1.300,-11.571) (-2.870,-9.581)      0.880903
7    -21.64238   1.13921 -16.92129 -18.49782  21.76679 -36.31117       (-2.182,-2.058) (-1.336,-11.659) (-2.912,-9.645)      1.02772
8    -21.62166   1.12878 -16.90670 -18.49031  21.74221 -36.27720       (-2.122,-2.002) (-1.371,-11.746) (-2.955,-9.708)      1.17454
9    -21.60094   1.11836 -16.89212 -18.48280  21.71764 -36.24322       (-2.062,-1.945) (-1.406,-11.834) (-2.997,-9.771)      1.32135
10    -21.58022   1.10793 -16.87753 -18.47528  21.69306 -36.20924       (-2.002,-1.889) (-1.442,-11.922) (-3.039,-9.835)      1.46817
11    -21.55950   1.09751 -16.86294 -18.46777  21.66848 -36.17526       (-1.942,-1.833) (-1.477,-12.010) (-3.082,-9.898)      1.61499
12    -21.53877   1.08709 -16.84836 -18.46025  21.64390 -36.14128       (-1.882,-1.776) (-1.512,-12.098) (-3.124,-9.961)      1.76181
13    -21.51805   1.07666 -16.83377 -18.45274  21.61932 -36.10730       (-1.821,-1.720) (-1.548,-12.186) (-3.167,-10.024)      1.90862
14    -21.49733   1.06624 -16.81919 -18.44522  21.59474 -36.07332       (-1.761,-1.664) (-1.583,-12.273) (-3.209,-10.088)      2.05544
15    -21.47661   1.05581 -16.80460 -18.43771  21.57016 -36.03934       (-1.701,-1.608) (-1.618,-12.361) (-3.252,-10.151)      2.20226
16    -21.45589   1.04539 -16.79001 -18.43020  21.54559 -36.00536       (-1.641,-1.551) (-1.654,-12.449) (-3.294,-10.214)      2.34907
