2BOUNDS_2018-03-07.14_19_51.26_.txt     Output is probe cell, reduced cell, NCDist distance between
64    -26.17143 -22.80070 -32.42595  17.50496 -26.47523  -2.19918       (-0.698,-6.720) (-12.993,-6.336) (-4.136,-0.825)      7.35274
65    -26.14760 -22.78416 -32.39454  17.48513 -26.45124  -2.19915       (-0.725,-6.696) (-13.032,-6.320) (-4.121,-0.872)      7.34993
66    -26.12378 -22.76763 -32.36314  17.46530 -26.42725  -2.19912       (-0.752,-6.673) (-13.072,-6.304) (-4.105,-0.919)      7.34788
67    -26.09996 -22.75109 -32.33174  17.44547 -26.40326  -2.19910       (-0.779,-6.649) (-13.111,-6.289) (-4.089,-0.966)      7.34659
68    -26.07614 -22.73455 -32.30034  17.42564 -26.37928  -2.19907       (-0.806,-6.625) (-13.151,-6.273) (-4.074,-1.013)      7.34605
69    -26.05232 -22.71801 -32.26894  17.40581 -26.35529  -2.19904       (-0.833,-6.601) (-13.190,-6.257) (-4.058,-1.060)      7.34627
70    -26.02850 -22.70147 -32.23754  17.38598 -26.33130  -2.19902       (-0.860,-6.577) (-13.230,-6.242) (-4.043,-1.107)      7.34724
71    -26.00468 -22.68493 -32.20614  17.36615 -26.30731  -2.19899       (-0.887,-6.553) (-13.269,-6.226) (-4.027,-1.154)      7.34896
72    -25.98086 -22.66839 -32.17473  17.34632 -26.28332  -2.19897       (-0.914,-6.529) (-13.309,-6.210) (-4.011,-1.200)      7.35144
73    -25.95704 -22.65185 -32.14333  17.32649 -26.25933  -2.19894       (-0.941,-6.505) (-13.348,-6.195) (-3.996,-1.247)      7.35468
74    -25.93322 -22.63531 -32.11193  17.30667 -26.23534  -2.19891       (-0.968,-6.482) (-13.388,-6.179) (-3.980,-1.294)      7.35866
75    -25.90939 -22.61877 -32.08053  17.28684 -26.21136  -2.19889       (-0.995,-6.458) (-13.427,-6.163) (-3.965,-1.341)      7.3634
76    -25.88557 -22.60223 -32.04913  17.26701 -26.18737  -2.19886       (-1.023,-6.434) (-13.467,-6.148) (-3.949,-1.388)      7.36889
77    -25.86175 -22.58570 -32.01773  17.24718 -26.16338  -2.19883       (-1.050,-6.410) (-13.506,-6.132) (-3.933,-1.435)      7.37513
78    -25.83793 -22.56916 -31.98632  17.22735 -26.13939  -2.19881       (-1.077,-6.386) (-13.546,-6.117) (-3.918,-1.482)      7.38211
79    -25.81411 -22.55262 -31.95492  17.20752 -26.11540  -2.19878       (-1.104,-6.362) (-13.585,-6.101) (-3.902,-1.529)      7.38983
80    -25.79029 -22.53608 -31.92352  17.18769 -26.09141  -2.19876       (-1.131,-6.338) (-13.625,-6.085) (-3.886,-1.575)      7.3983
81    -25.76647 -22.51954 -31.89212  17.16786 -26.06742  -2.19873       (-1.158,-6.314) (-13.664,-6.070) (-3.871,-1.622)      7.40751
82    -25.74265 -22.50300 -31.86072  17.14803 -26.04344  -2.19870       (-1.185,-6.291) (-13.704,-6.054) (-3.855,-1.669)      7.41746
83    -25.71883 -22.48646 -31.82932  17.12820 -26.01945  -2.19868       (-1.212,-6.267) (-13.743,-6.038) (-3.840,-1.716)      7.42813
84    -25.69501 -22.46992 -31.79792  17.10838 -25.99546  -2.19865       (-1.239,-6.243) (-13.783,-6.023) (-3.824,-1.763)      7.43954
85    -25.67119 -22.45338 -31.76651  17.08855 -25.97147  -2.19863       (-1.266,-6.219) (-13.822,-6.007) (-3.808,-1.810)      7.45168
86    -25.64736 -22.43684 -31.73511  17.06872 -25.94748  -2.19860       (-1.293,-6.195) (-13.862,-5.991) (-3.793,-1.857)      7.46454
87    -25.62354 -22.42030 -31.70371  17.04889 -25.92349  -2.19857       (-1.320,-6.171) (-13.901,-5.976) (-3.777,-1.904)      7.47812
88    -25.59972 -22.40377 -31.67231  17.02906 -25.89950  -2.19855       (-1.347,-6.147) (-13.941,-5.960) (-3.762,-1.950)      7.49241
89    -25.57590 -22.38723 -31.64091  17.00923 -25.87551  -2.19852       (-1.374,-6.123) (-13.980,-5.944) (-3.746,-1.997)      7.50742
90    -25.55208 -22.37069 -31.60951  16.98940 -25.85153  -2.19849       (-1.402,-6.100) (-14.020,-5.929) (-3.730,-2.044)      7.52314
91    -25.52826 -22.35415 -31.57811  16.96957 -25.82754  -2.19847       (-1.429,-6.076) (-14.059,-5.913) (-3.715,-2.091)      7.53956
92    -25.50444 -22.33761 -31.54670  16.94974 -25.80355  -2.19844       (-1.456,-6.052) (-14.099,-5.897) (-3.699,-2.138)      7.55667
93    -25.48062 -22.32107 -31.51530  16.92992 -25.77956  -2.19842       (-1.483,-6.028) (-14.138,-5.882) (-3.683,-2.185)      7.57448
94    -25.45680 -22.30453 -31.48390  16.91009 -25.75557  -2.19839       (-1.510,-6.004) (-14.178,-5.866) (-3.668,-2.232)      7.59298
95    -25.43298 -22.28799 -31.45250  16.89026 -25.73158  -2.19836       (-1.537,-5.980) (-14.217,-5.851) (-3.652,-2.279)      7.61217
96    -25.40915 -22.27145 -31.42110  16.87043 -25.70759  -2.19834       (-1.564,-5.956) (-14.257,-5.835) (-3.637,-2.325)      7.63203
97    -25.38533 -22.25491 -31.38970  16.85060 -25.68361  -2.19831       (-1.591,-5.932) (-14.296,-5.819) (-3.621,-2.372)      7.65256
98    -25.36151 -22.23837 -31.35830  16.83077 -25.65962  -2.19828       (-1.618,-5.909) (-14.336,-5.804) (-3.605,-2.419)      7.67377
99    -25.33769 -22.22184 -31.32689  16.81094 -25.63563  -2.19826       (-1.645,-5.885) (-14.375,-5.788) (-3.590,-2.466)      7.69564
100    -25.31387 -22.20530 -31.29549  16.79111 -25.61164  -2.19823       (-1.672,-5.861) (-14.415,-5.772) (-3.574,-2.513)      7.71816
101    -25.29005 -22.18876 -31.26409  16.77128 -25.58765  -2.19821       (-1.699,-5.837) (-14.454,-5.757) (-3.559,-2.560)      7.74133
102    -25.26623 -22.17222 -31.23269  16.75145 -25.56366  -2.19818       (-1.726,-5.813) (-14.493,-5.741) (-3.543,-2.607)      7.76515
103    -25.24241 -22.15568 -31.20129  16.73163 -25.53967  -2.19815       (-1.754,-5.789) (-14.533,-5.725) (-3.527,-2.654)      7.78961
104    -25.21859 -22.13914 -31.16989  16.71180 -25.51569  -2.19813       (-1.781,-5.765) (-14.572,-5.710) (-3.512,-2.701)      7.81471
105    -25.19477 -22.12260 -31.13848  16.69197 -25.49170  -2.19810       (-1.808,-5.741) (-14.612,-5.694) (-3.496,-2.747)      7.84043
106    -25.17094 -22.10606 -31.10708  16.67214 -25.46771  -2.19808       (-1.835,-5.718) (-14.651,-5.678) (-3.480,-2.794)      7.86677
107    -25.14712 -22.08952 -31.07568  16.65231 -25.44372  -2.19805       (-1.862,-5.694) (-14.691,-5.663) (-3.465,-2.841)      7.89373
108    -25.12330 -22.07298 -31.04428  16.63248 -25.41973  -2.19802       (-1.889,-5.670) (-14.730,-5.647) (-3.449,-2.888)      7.92129
109    -25.09948 -22.05645 -31.01288  16.61265 -25.39574  -2.19800       (-1.916,-5.646) (-14.770,-5.632) (-3.434,-2.935)      7.94946
110    -25.07566 -22.03991 -30.98148  16.59282 -25.37175  -2.19797       (-1.943,-5.622) (-14.809,-5.616) (-3.418,-2.982)      7.97822
111    -25.05184 -22.02337 -30.95008  16.57299 -25.34776  -2.19794       (-1.970,-5.598) (-14.849,-5.600) (-3.402,-3.029)      8.00754
112    -25.02802 -22.00683 -30.91867  16.55316 -25.32378  -2.19792       (-1.997,-5.574) (-14.888,-5.585) (-3.387,-3.076)      8.03733
113    -25.00420 -21.99029 -30.88727  16.53334 -25.29979  -2.19789       (-2.024,-5.550) (-14.928,-5.569) (-3.371,-3.122)      8.06769
114    -24.98038 -21.97375 -30.85587  16.51351 -25.27580  -2.19787       (-2.051,-5.527) (-14.967,-5.553) (-3.355,-3.169)      8.09863
115    -24.95656 -21.95721 -30.82447  16.49368 -25.25181  -2.19784       (-2.078,-5.503) (-15.007,-5.538) (-3.340,-3.216)      8.13013
116    -24.93273 -21.94067 -30.79307  16.47385 -25.22782  -2.19781       (-2.105,-5.479) (-15.046,-5.522) (-3.324,-3.263)      8.16218
117    -24.90891 -21.92413 -30.76167  16.45402 -25.20383  -2.19779       (-2.133,-5.455) (-15.086,-5.506) (-3.309,-3.310)      8.1948
118    -24.88509 -21.90759 -30.73027  16.43419 -25.17984  -2.19776       (-2.160,-5.431) (-15.125,-5.491) (-3.293,-3.357)      8.22795
119    -24.86127 -21.89105 -30.69886  16.41436 -25.15586  -2.19773       (-2.187,-5.407) (-15.165,-5.475) (-3.277,-3.404)      8.26164
120    -24.83745 -21.87452 -30.66746  16.39453 -25.13187  -2.19771       (-2.214,-5.383) (-15.204,-5.459) (-3.262,-3.451)      8.29587
121    -24.81363 -21.85798 -30.63606  16.37470 -25.10788  -2.19768       (-2.241,-5.360) (-15.244,-5.444) (-3.246,-3.497)      8.33062
122    -24.78981 -21.84144 -30.60466  16.35488 -25.08389  -2.19766       (-2.268,-5.336) (-15.283,-5.428) (-3.231,-3.544)      8.36589
123    -24.76599 -21.82490 -30.57326  16.33505 -25.05990  -2.19763       (-2.295,-5.312) (-15.323,-5.413) (-3.215,-3.591)      8.40167
124    -24.74217 -21.80836 -30.54186  16.31522 -25.03591  -2.19760       (-2.322,-5.288) (-15.362,-5.397) (-3.199,-3.638)      8.43796
125    -24.71835 -21.79182 -30.51045  16.29539 -25.01192  -2.19758       (-2.349,-5.264) (-15.402,-5.381) (-3.184,-3.685)      8.47475
126    -24.69453 -21.77528 -30.47905  16.27556 -24.98793  -2.19755       (-2.376,-5.240) (-15.441,-5.366) (-3.168,-3.732)      8.51203
127    -24.67070 -21.75874 -30.44765  16.25573 -24.96395  -2.19753       (-2.403,-5.216) (-15.481,-5.350) (-3.152,-3.779)      8.5498
128    -24.64688 -21.74220 -30.41625  16.23590 -24.93996  -2.19750       (-2.430,-5.192) (-15.520,-5.334) (-3.137,-3.826)      8.58804
129    -24.62306 -21.72566 -30.38485  16.21607 -24.91597  -2.19747       (-2.457,-5.169) (-15.560,-5.319) (-3.121,-3.872)      8.62676
130    -24.59924 -21.70912 -30.35345  16.19624 -24.89198  -2.19745       (-2.485,-5.145) (-15.599,-5.303) (-3.106,-3.919)      8.66595
131    -24.57542 -21.69259 -30.32205  16.17641 -24.86799  -2.19742       (-2.512,-5.121) (-15.639,-5.287) (-3.090,-3.966)      8.7056
132    -24.55160 -21.67605 -30.29064  16.15659 -24.84400  -2.19739       (-2.539,-5.097) (-15.678,-5.272) (-3.074,-4.013)      8.7457
133    -24.52778 -21.65951 -30.25924  16.13676 -24.82001  -2.19737       (-2.566,-5.073) (-15.718,-5.256) (-3.059,-4.060)      8.78626
134    -24.50396 -21.64297 -30.22784  16.11693 -24.79603  -2.19734       (-2.593,-5.049) (-15.757,-5.240) (-3.043,-4.107)      8.82725
135    -24.48014 -21.62643 -30.19644  16.09710 -24.77204  -2.19732       (-2.620,-5.025) (-15.797,-5.225) (-3.028,-4.154)      8.86868
136    -24.45632 -21.60989 -30.16504  16.07727 -24.74805  -2.19729       (-2.647,-5.001) (-15.836,-5.209) (-3.012,-4.201)      8.91054
137    -24.43249 -21.59335 -30.13364  16.05744 -24.72406  -2.19726       (-2.674,-4.978) (-15.876,-5.194) (-2.996,-4.247)      8.95283
138    -24.40867 -21.57681 -30.10224  16.03761 -24.70007  -2.19724       (-2.701,-4.954) (-15.915,-5.178) (-2.981,-4.294)      8.99553
139    -24.38485 -21.56027 -30.07083  16.01778 -24.67608  -2.19721       (-2.728,-4.930) (-15.955,-5.162) (-2.965,-4.341)      9.03864
140    -24.36103 -21.54373 -30.03943  15.99795 -24.65209  -2.19718       (-2.755,-4.906) (-15.994,-5.147) (-2.949,-4.388)      9.08216
141    -24.33721 -21.52719 -30.00803  15.97812 -24.62811  -2.19716       (-2.782,-4.882) (-16.034,-5.131) (-2.934,-4.435)      9.12608
142    -24.31339 -21.51066 -29.97663  15.95830 -24.60412  -2.19713       (-2.809,-4.858) (-16.073,-5.115) (-2.918,-4.482)      9.1704
143    -24.28957 -21.49412 -29.94523  15.93847 -24.58013  -2.19711       (-2.836,-4.834) (-16.113,-5.100) (-2.903,-4.529)      9.2151
144    -24.26575 -21.47758 -29.91383  15.91864 -24.55614  -2.19708       (-2.864,-4.810) (-16.152,-5.084) (-2.887,-4.576)      9.26019
145    -24.24193 -21.46104 -29.88243  15.89881 -24.53215  -2.19705       (-2.891,-4.787) (-16.192,-5.068) (-2.871,-4.622)      9.30566
146    -24.21811 -21.44450 -29.85102  15.87898 -24.50816  -2.19703       (-2.918,-4.763) (-16.231,-5.053) (-2.856,-4.669)      9.3515
147    -24.19428 -21.42796 -29.81962  15.85915 -24.48417  -2.19700       (-2.945,-4.739) (-16.271,-5.037) (-2.840,-4.716)      9.38701
148    -24.17046 -21.41142 -29.78822  15.83932 -24.46018  -2.19698       (-2.972,-4.715) (-16.310,-5.021) (-2.825,-4.763)      9.42222
149    -24.14664 -21.39488 -29.75682  15.81949 -24.43620  -2.19695       (-2.999,-4.691) (-16.350,-5.006) (-2.809,-4.810)      9.45788
150    -24.12282 -21.37834 -29.72542  15.79966 -24.41221  -2.19692       (-3.026,-4.667) (-16.389,-4.990) (-2.793,-4.857)      9.49399
151    -24.09900 -21.36180 -29.69402  15.77984 -24.38822  -2.19690       (-3.053,-4.643) (-16.429,-4.975) (-2.778,-4.904)      9.53055
152    -24.07518 -21.34526 -29.66261  15.76001 -24.36423  -2.19687       (-3.080,-4.619) (-16.468,-4.959) (-2.762,-4.951)      9.56755
153    -24.05136 -21.32873 -29.63121  15.74018 -24.34024  -2.19684       (-3.107,-4.596) (-16.507,-4.943) (-2.746,-4.997)      9.60498
154    -24.02754 -21.31219 -29.59981  15.72035 -24.31625  -2.19682       (-3.134,-4.572) (-16.547,-4.928) (-2.731,-5.044)      9.64284
155    -24.00372 -21.29565 -29.56841  15.70052 -24.29226  -2.19679       (-3.161,-4.548) (-16.586,-4.912) (-2.715,-5.091)      9.68113
156    -23.97990 -21.27911 -29.53701  15.68069 -24.26828  -2.19677       (-3.188,-4.524) (-16.626,-4.896) (-2.700,-5.138)      9.71984
157    -23.95607 -21.26257 -29.50561  15.66086 -24.24429  -2.19674       (-3.216,-4.500) (-16.665,-4.881) (-2.684,-5.185)      9.75896
158    -23.93225 -21.24603 -29.47421  15.64103 -24.22030  -2.19671       (-3.243,-4.476) (-16.705,-4.865) (-2.668,-5.232)      9.7985
159    -23.90843 -21.22949 -29.44280  15.62120 -24.19631  -2.19669       (-3.270,-4.452) (-16.744,-4.849) (-2.653,-5.279)      9.83843
160    -23.88461 -21.21295 -29.41140  15.60137 -24.17232  -2.19666       (-3.297,-4.428) (-16.784,-4.834) (-2.637,-5.326)      9.87877
161    -23.86079 -21.19641 -29.38000  15.58155 -24.14833  -2.19663       (-3.324,-4.405) (-16.823,-4.818) (-2.621,-5.372)      9.91951
162    -23.83697 -21.17987 -29.34860  15.56172 -24.12434  -2.19661       (-3.351,-4.381) (-16.863,-4.802) (-2.606,-5.419)      9.96063
163    -23.81315 -21.16333 -29.31720  15.54189 -24.10036  -2.19658       (-3.378,-4.357) (-16.902,-4.787) (-2.590,-5.466)      10.0021
164    -23.78933 -21.14680 -29.28580  15.52206 -24.07637  -2.19656       (-3.405,-4.333) (-16.942,-4.771) (-2.575,-5.513)      10.044
165    -23.76551 -21.13026 -29.25440  15.50223 -24.05238  -2.19653       (-3.432,-4.309) (-16.981,-4.756) (-2.559,-5.560)      10.0863
166    -23.74169 -21.11372 -29.22299  15.48240 -24.02839  -2.19650       (-3.459,-4.285) (-17.021,-4.740) (-2.543,-5.607)      10.1289
167    -23.71787 -21.09718 -29.19159  15.46257 -24.00440  -2.19648       (-3.486,-4.261) (-17.060,-4.724) (-2.528,-5.654)      10.1719
168    -23.69404 -21.08064 -29.16019  15.44274 -23.98041  -2.19645       (-3.513,-4.237) (-17.100,-4.709) (-2.512,-5.701)      10.2153
169    -23.67022 -21.06410 -29.12879  15.42291 -23.95642  -2.19643       (-3.540,-4.214) (-17.139,-4.693) (-2.497,-5.748)      10.259
170    -23.64640 -21.04756 -29.09739  15.40308 -23.93243  -2.19640       (-3.567,-4.190) (-17.179,-4.677) (-2.481,-5.794)      10.3031
171    -23.62258 -21.03102 -29.06599  15.38326 -23.90845  -2.19637       (-3.595,-4.166) (-17.218,-4.662) (-2.465,-5.841)      10.3475
172    -23.59876 -21.01448 -29.03459  15.36343 -23.88446  -2.19635       (-3.622,-4.142) (-17.258,-4.646) (-2.450,-5.888)      10.3923
173    -23.57494 -20.99794 -29.00318  15.34360 -23.86047  -2.19632       (-3.649,-4.118) (-17.297,-4.630) (-2.434,-5.935)      10.4374
174    -23.55112 -20.98140 -28.97178  15.32377 -23.83648  -2.19629       (-3.676,-4.094) (-17.337,-4.615) (-2.418,-5.982)      10.4829
175    -23.52730 -20.96487 -28.94038  15.30394 -23.81249  -2.19627       (-3.703,-4.070) (-17.376,-4.599) (-2.403,-6.029)      10.5286
176    -23.50348 -20.94833 -28.90898  15.28411 -23.78850  -2.19624       (-3.730,-4.046) (-17.416,-4.583) (-2.387,-6.076)      10.5747
177    -23.47966 -20.93179 -28.87758  15.26428 -23.76451  -2.19622       (-3.757,-4.023) (-17.455,-4.568) (-2.372,-6.123)      10.6212
178    -23.45583 -20.91525 -28.84618  15.24445 -23.74053  -2.19619       (-3.784,-3.999) (-17.495,-4.552) (-2.356,-6.169)      10.6679
179    -23.43201 -20.89871 -28.81477  15.22462 -23.71654  -2.19616       (-3.811,-3.975) (-17.534,-4.537) (-2.340,-6.216)      10.715
180    -23.40819 -20.88217 -28.78337  15.20480 -23.69255  -2.19614       (-3.838,-3.951) (-17.574,-4.521) (-2.325,-6.263)      10.7623
181    -23.38437 -20.86563 -28.75197  15.18497 -23.66856  -2.19611       (-3.865,-3.927) (-17.613,-4.505) (-2.309,-6.310)      10.81
