2BOUNDS_2018-03-07.14_37_22.423_.txt     Output is probe cell, reduced cell, NCDist distance between
104      2.51345 -17.29200 -43.54612 -31.01682 -21.31762   7.26020       (-5.005,-14.241) (-0.258,-36.264) (-23.573,-2.255)      2.88604
105      2.50709 -17.27679 -43.53659 -30.99594 -21.32080   7.25135       (-5.011,-14.253) (-0.267,-36.282) (-23.561,-2.240)      2.911
106      2.50074 -17.26158 -43.52705 -30.97506 -21.32398   7.24250       (-5.018,-14.265) (-0.276,-36.301) (-23.549,-2.225)      2.93609
107      2.49438 -17.24638 -43.51752 -30.95417 -21.32715   7.23365       (-5.024,-14.277) (-0.285,-36.319) (-23.537,-2.210)      2.9613
108      2.48803 -17.23117 -43.50799 -30.93329 -21.33033   7.22480       (-5.030,-14.289) (-0.294,-36.337) (-23.525,-2.194)      2.98662
109      2.48167 -17.21596 -43.49846 -30.91241 -21.33351   7.21594       (-5.037,-14.301) (-0.302,-36.356) (-23.513,-2.179)      3.01205
110      2.47532 -17.20075 -43.48892 -30.89153 -21.33669   7.20709       (-5.043,-14.313) (-0.311,-36.374) (-23.501,-2.164)      3.03759
111      2.46896 -17.18555 -43.47939 -30.87065 -21.33986   7.19824       (-5.049,-14.325) (-0.320,-36.393) (-23.489,-2.149)      3.06324
112      2.46261 -17.17034 -43.46986 -30.84976 -21.34304   7.18939       (-5.056,-14.337) (-0.329,-36.411) (-23.477,-2.134)      3.08899
113      2.45625 -17.15513 -43.46032 -30.82888 -21.34622   7.18053       (-5.062,-14.349) (-0.338,-36.429) (-23.465,-2.118)      3.11484
114      2.44990 -17.13993 -43.45079 -30.80800 -21.34940   7.17168       (-5.068,-14.361) (-0.347,-36.448) (-23.453,-2.103)      3.14079
115      2.44354 -17.12472 -43.44126 -30.78712 -21.35257   7.16283       (-5.075,-14.373) (-0.356,-36.466) (-23.441,-2.088)      3.16684
116      2.43719 -17.10951 -43.43173 -30.76624 -21.35575   7.15398       (-5.081,-14.385) (-0.364,-36.485) (-23.429,-2.073)      3.19298
117      2.43083 -17.09430 -43.42219 -30.74535 -21.35893   7.14513       (-5.088,-14.397) (-0.373,-36.503) (-23.417,-2.058)      3.21921
118      2.42448 -17.07910 -43.41266 -30.72447 -21.36211   7.13627       (-5.094,-14.410) (-0.382,-36.521) (-23.405,-2.042)      3.24553
119      2.41812 -17.06389 -43.40313 -30.70359 -21.36528   7.12742       (-5.100,-14.422) (-0.391,-36.540) (-23.392,-2.027)      3.27193
120      2.41177 -17.04868 -43.39360 -30.68271 -21.36846   7.11857       (-5.107,-14.434) (-0.400,-36.558) (-23.380,-2.012)      3.29843
121      2.40541 -17.03347 -43.38406 -30.66183 -21.37164   7.10972       (-5.113,-14.446) (-0.409,-36.576) (-23.368,-1.997)      3.325
122      2.39906 -17.01827 -43.37453 -30.64095 -21.37482   7.10086       (-5.119,-14.458) (-0.417,-36.595) (-23.356,-1.982)      3.35166
123      2.39270 -17.00306 -43.36500 -30.62006 -21.37799   7.09201       (-5.126,-14.470) (-0.426,-36.613) (-23.344,-1.966)      3.37839
124      2.38635 -16.98785 -43.35547 -30.59918 -21.38117   7.08316       (-5.132,-14.482) (-0.435,-36.632) (-23.332,-1.951)      3.4052
125      2.37999 -16.97265 -43.34593 -30.57830 -21.38435   7.07431       (-5.138,-14.494) (-0.444,-36.650) (-23.320,-1.936)      3.43209
126      2.37364 -16.95744 -43.33640 -30.55742 -21.38753   7.06546       (-5.145,-14.506) (-0.453,-36.668) (-23.308,-1.921)      3.45905
127      2.36728 -16.94223 -43.32687 -30.53654 -21.39070   7.05660       (-5.151,-14.518) (-0.462,-36.687) (-23.296,-1.906)      3.48609
128      2.36093 -16.92702 -43.31733 -30.51565 -21.39388   7.04775       (-5.157,-14.530) (-0.471,-36.705) (-23.284,-1.890)      3.51319
129      2.35457 -16.91182 -43.30780 -30.49477 -21.39706   7.03890       (-5.164,-14.542) (-0.479,-36.724) (-23.272,-1.875)      3.54036
130      2.34822 -16.89661 -43.29827 -30.47389 -21.40024   7.03005       (-5.170,-14.554) (-0.488,-36.742) (-23.260,-1.860)      3.5676
131      2.34186 -16.88140 -43.28874 -30.45301 -21.40342   7.02120       (-5.176,-14.566) (-0.497,-36.760) (-23.248,-1.845)      3.5949
132      2.33551 -16.86619 -43.27920 -30.43213 -21.40659   7.01234       (-5.183,-14.578) (-0.506,-36.779) (-23.236,-1.830)      3.62227
133      2.32915 -16.85099 -43.26967 -30.41124 -21.40977   7.00349       (-5.189,-14.590) (-0.515,-36.797) (-23.224,-1.814)      3.6497
134      2.32280 -16.83578 -43.26014 -30.39036 -21.41295   6.99464       (-5.196,-14.602) (-0.524,-36.815) (-23.212,-1.799)      3.67719
135      2.31644 -16.82057 -43.25061 -30.36948 -21.41613   6.98579       (-5.202,-14.614) (-0.533,-36.834) (-23.200,-1.784)      3.70475
136      2.31009 -16.80536 -43.24107 -30.34860 -21.41930   6.97693       (-5.208,-14.626) (-0.541,-36.852) (-23.188,-1.769)      3.73236
137      2.30373 -16.79016 -43.23154 -30.32772 -21.42248   6.96808       (-5.215,-14.638) (-0.550,-36.871) (-23.176,-1.753)      3.76002
138      2.29738 -16.77495 -43.22201 -30.30683 -21.42566   6.95923       (-5.221,-14.650) (-0.559,-36.889) (-23.164,-1.738)      3.78775
139      2.29102 -16.75974 -43.21248 -30.28595 -21.42884   6.95038       (-5.227,-14.662) (-0.568,-36.907) (-23.152,-1.723)      3.81552
140      2.28467 -16.74454 -43.20294 -30.26507 -21.43201   6.94153       (-5.234,-14.674) (-0.577,-36.926) (-23.140,-1.708)      3.84336
141      2.27831 -16.72933 -43.19341 -30.24419 -21.43519   6.93267       (-5.240,-14.686) (-0.586,-36.944) (-23.128,-1.693)      3.87124
142      2.27196 -16.71412 -43.18388 -30.22331 -21.43837   6.92382       (-5.246,-14.698) (-0.595,-36.963) (-23.116,-1.677)      3.89918
143      2.26560 -16.69891 -43.17434 -30.20243 -21.44155   6.91497       (-5.253,-14.710) (-0.603,-36.981) (-23.104,-1.662)      3.92716
144      2.25924 -16.68371 -43.16481 -30.18154 -21.44472   6.90612       (-5.259,-14.722) (-0.612,-36.999) (-23.092,-1.647)      3.9552
145      2.25289 -16.66850 -43.15528 -30.16066 -21.44790   6.89726       (-5.265,-14.734) (-0.621,-37.018) (-23.080,-1.632)      3.98328
146      2.24653 -16.65329 -43.14575 -30.13978 -21.45108   6.88841       (-5.272,-14.746) (-0.630,-37.036) (-23.068,-1.617)      4.01141
147      2.24018 -16.63808 -43.13621 -30.11890 -21.45426   6.87956       (-5.278,-14.758) (-0.639,-37.054) (-23.056,-1.601)      4.03959
148      2.23382 -16.62288 -43.12668 -30.09802 -21.45743   6.87071       (-5.285,-14.770) (-0.648,-37.073) (-23.044,-1.586)      4.06781
149      2.22747 -16.60767 -43.11715 -30.07713 -21.46061   6.86186       (-5.291,-14.782) (-0.656,-37.091) (-23.032,-1.571)      4.09607
150      2.22111 -16.59246 -43.10762 -30.05625 -21.46379   6.85300       (-5.297,-14.794) (-0.665,-37.110) (-23.020,-1.556)      4.12438
151      2.21476 -16.57726 -43.09808 -30.03537 -21.46697   6.84415       (-5.304,-14.807) (-0.674,-37.128) (-23.008,-1.541)      4.15273
152      2.20840 -16.56205 -43.08855 -30.01449 -21.47014   6.83530       (-5.310,-14.819) (-0.683,-37.146) (-22.996,-1.525)      4.18112
153      2.20205 -16.54684 -43.07902 -29.99361 -21.47332   6.82645       (-5.316,-14.831) (-0.692,-37.165) (-22.983,-1.510)      4.20956
154      2.19569 -16.53163 -43.06948 -29.97272 -21.47650   6.81760       (-5.323,-14.843) (-0.701,-37.183) (-22.971,-1.495)      4.23803
155      2.18934 -16.51643 -43.05995 -29.95184 -21.47968   6.80874       (-5.329,-14.855) (-0.710,-37.202) (-22.959,-1.480)      4.26654
156      2.18298 -16.50122 -43.05042 -29.93096 -21.48285   6.79989       (-5.335,-14.867) (-0.718,-37.220) (-22.947,-1.465)      4.29509
157      2.17663 -16.48601 -43.04089 -29.91008 -21.48603   6.79104       (-5.342,-14.879) (-0.727,-37.238) (-22.935,-1.449)      4.32368
158      2.17027 -16.47080 -43.03135 -29.88920 -21.48921   6.78219       (-5.348,-14.891) (-0.736,-37.257) (-22.923,-1.434)      4.3523
159      2.16392 -16.45560 -43.02182 -29.86832 -21.49239   6.77333       (-5.354,-14.903) (-0.745,-37.275) (-22.911,-1.419)      4.38097
160      2.15756 -16.44039 -43.01229 -29.84743 -21.49556   6.76448       (-5.361,-14.915) (-0.754,-37.293) (-22.899,-1.404)      4.40966
161      2.15121 -16.42518 -43.00276 -29.82655 -21.49874   6.75563       (-5.367,-14.927) (-0.763,-37.312) (-22.887,-1.388)      4.43839
162      2.14485 -16.40998 -42.99322 -29.80567 -21.50192   6.74678       (-5.373,-14.939) (-0.772,-37.330) (-22.875,-1.373)      4.46716
163      2.13850 -16.39477 -42.98369 -29.78479 -21.50510   6.73793       (-5.380,-14.951) (-0.780,-37.349) (-22.863,-1.358)      4.49596
164      2.13214 -16.37956 -42.97416 -29.76391 -21.50827   6.72907       (-5.386,-14.963) (-0.789,-37.367) (-22.851,-1.343)      4.52479
165      2.12579 -16.36435 -42.96463 -29.74302 -21.51145   6.72022       (-5.393,-14.975) (-0.798,-37.385) (-22.839,-1.328)      4.55365
166      2.11943 -16.34915 -42.95509 -29.72214 -21.51463   6.71137       (-5.399,-14.987) (-0.807,-37.404) (-22.827,-1.312)      4.58254
167      2.11308 -16.33394 -42.94556 -29.70126 -21.51781   6.70252       (-5.405,-14.999) (-0.816,-37.422) (-22.815,-1.297)      4.61147
168      2.10672 -16.31873 -42.93603 -29.68038 -21.52098   6.69367       (-5.412,-15.011) (-0.825,-37.441) (-22.803,-1.282)      4.64043
169      2.10037 -16.30352 -42.92649 -29.65950 -21.52416   6.68481       (-5.418,-15.023) (-0.834,-37.459) (-22.791,-1.267)      4.66941
170      2.09401 -16.28832 -42.91696 -29.63861 -21.52734   6.67596       (-5.424,-15.035) (-0.842,-37.477) (-22.779,-1.252)      4.69843
171      2.08766 -16.27311 -42.90743 -29.61773 -21.53052   6.66711       (-5.431,-15.047) (-0.851,-37.496) (-22.767,-1.236)      4.72747
172      2.08130 -16.25790 -42.89790 -29.59685 -21.53370   6.65826       (-5.437,-15.059) (-0.860,-37.514) (-22.755,-1.221)      4.75654
173      2.07495 -16.24270 -42.88836 -29.57597 -21.53687   6.64940       (-5.443,-15.071) (-0.869,-37.532) (-22.743,-1.206)      4.78564
174      2.06859 -16.22749 -42.87883 -29.55509 -21.54005   6.64055       (-5.450,-15.083) (-0.878,-37.551) (-22.731,-1.191)      4.81477
175      2.06224 -16.21228 -42.86930 -29.53420 -21.54323   6.63170       (-5.456,-15.095) (-0.887,-37.569) (-22.719,-1.176)      4.84392
176      2.05588 -16.19707 -42.85977 -29.51332 -21.54641   6.62285       (-5.462,-15.107) (-0.895,-37.588) (-22.707,-1.160)      4.8731
177      2.04953 -16.18187 -42.85023 -29.49244 -21.54958   6.61400       (-5.469,-15.119) (-0.904,-37.606) (-22.695,-1.145)      4.90231
178      2.04317 -16.16666 -42.84070 -29.47156 -21.55276   6.60514       (-5.475,-15.131) (-0.913,-37.624) (-22.683,-1.130)      4.93154
179      2.03682 -16.15145 -42.83117 -29.45068 -21.55594   6.59629       (-5.482,-15.143) (-0.922,-37.643) (-22.671,-1.115)      4.96079
180      2.03046 -16.13624 -42.82164 -29.42980 -21.55912   6.58744       (-5.488,-15.155) (-0.931,-37.661) (-22.659,-1.100)      4.99007
181      2.02411 -16.12104 -42.81210 -29.40891 -21.56229   6.57859       (-5.494,-15.167) (-0.940,-37.680) (-22.647,-1.084)      5.01937
182      2.01775 -16.10583 -42.80257 -29.38803 -21.56547   6.56973       (-5.501,-15.179) (-0.949,-37.698) (-22.635,-1.069)      5.0487
183      2.01140 -16.09062 -42.79304 -29.36715 -21.56865   6.56088       (-5.507,-15.191) (-0.957,-37.716) (-22.623,-1.054)      5.07805
184      2.00504 -16.07542 -42.78350 -29.34627 -21.57183   6.55203       (-5.513,-15.203) (-0.966,-37.735) (-22.611,-1.039)      5.10742
