Fol_2018-03-05.09_12_36.38_.txt     Output is probe cell, reduced cell, NCDist distance between
0      9.86277   5.67782  -1.36090 -65.61940 -15.92984 -67.96790       (-7.039,-3.632) (-52.903,-2.435) (-30.656,-1.361)      7.94411e-15
1      9.84926   5.61918  -1.36090 -65.56076 -15.91633 -67.93055       (-6.980,-3.646) (-52.962,-2.421) (-30.790,-1.361)      0.158709
2      9.83576   5.56054  -1.36090 -65.50212 -15.90283 -67.89320       (-6.921,-3.659) (-53.020,-2.408) (-30.924,-1.361)      0.317417
3      9.82225   5.50190  -1.36090 -65.44348 -15.88932 -67.85585       (-6.863,-3.673) (-53.079,-2.394) (-31.058,-1.361)      0.476126
4      9.80874   5.44326  -1.36090 -65.38484 -15.87581 -67.81850       (-6.804,-3.686) (-53.137,-2.381) (-31.192,-1.361)      0.634834
5      9.79523   5.38462  -1.36090 -65.32621 -15.86230 -67.78115       (-6.746,-3.700) (-53.196,-2.367) (-31.326,-1.361)      0.793543
6      9.78172   5.32598  -1.36090 -65.26757 -15.84879 -67.74380       (-6.687,-3.713) (-53.255,-2.354) (-31.460,-1.361)      0.952251
7      9.76821   5.26735  -1.36090 -65.20893 -15.83528 -67.70645       (-6.628,-3.727) (-53.313,-2.340) (-31.594,-1.361)      1.11096
8      9.75470   5.20871  -1.36090 -65.15029 -15.82177 -67.66910       (-6.570,-3.740) (-53.372,-2.327) (-31.728,-1.361)      1.26967
9      9.74120   5.15007  -1.36090 -65.09165 -15.80827 -67.63175       (-6.511,-3.754) (-53.431,-2.313) (-31.862,-1.361)      1.42838
10      9.72769   5.09143  -1.36090 -65.03301 -15.79476 -67.59440       (-6.452,-3.767) (-53.489,-2.300) (-31.996,-1.361)      1.58709
11      9.71418   5.03279  -1.36090 -64.97437 -15.78125 -67.55706       (-6.394,-3.781) (-53.548,-2.286) (-32.130,-1.361)      1.74579
12      9.70067   4.97415  -1.36090 -64.91573 -15.76774 -67.51971       (-6.335,-3.794) (-53.607,-2.273) (-32.264,-1.361)      1.9045
13      9.68716   4.91551  -1.36090 -64.85709 -15.75423 -67.48236       (-6.276,-3.808) (-53.665,-2.259) (-32.398,-1.361)      2.06321
14      9.67365   4.85687  -1.36090 -64.79845 -15.74072 -67.44501       (-6.218,-3.821) (-53.724,-2.246) (-32.532,-1.361)      2.22192
15      9.66014   4.79823  -1.36090 -64.73981 -15.72721 -67.40766       (-6.159,-3.835) (-53.782,-2.232) (-32.666,-1.361)      2.38063
16      9.64664   4.73959  -1.36090 -64.68117 -15.71371 -67.37031       (-6.100,-3.848) (-53.841,-2.219) (-32.800,-1.361)      2.53934
17      9.63313   4.68095  -1.36090 -64.62253 -15.70020 -67.33296       (-6.042,-3.862) (-53.900,-2.205) (-32.934,-1.361)      2.69805
18      9.61962   4.62231  -1.36090 -64.56389 -15.68669 -67.29561       (-5.983,-3.875) (-53.958,-2.192) (-33.068,-1.361)      2.85675
19      9.60611   4.56367  -1.36090 -64.50525 -15.67318 -67.25826       (-5.925,-3.889) (-54.017,-2.178) (-33.202,-1.361)      3.01546
20      9.59260   4.50503  -1.36090 -64.44662 -15.65967 -67.22091       (-5.866,-3.902) (-54.076,-2.165) (-33.335,-1.361)      3.17417
21      9.57909   4.44639  -1.36090 -64.38798 -15.64616 -67.18357       (-5.807,-3.916) (-54.134,-2.151) (-33.469,-1.361)      3.33288
22      9.56558   4.38776  -1.36090 -64.32934 -15.63265 -67.14622       (-5.749,-3.929) (-54.193,-2.138) (-33.603,-1.361)      3.49159
23      9.55208   4.32912  -1.36090 -64.27070 -15.61915 -67.10887       (-5.690,-3.943) (-54.252,-2.124) (-33.737,-1.361)      3.6503
24      9.53857   4.27048  -1.36090 -64.21206 -15.60564 -67.07152       (-5.631,-3.956) (-54.310,-2.111) (-33.871,-1.361)      3.809
25      9.52506   4.21184  -1.36090 -64.15342 -15.59213 -67.03417       (-5.573,-3.970) (-54.369,-2.097) (-34.005,-1.361)      3.96771
26      9.51155   4.15320  -1.36090 -64.09478 -15.57862 -66.99682       (-5.514,-3.983) (-54.427,-2.084) (-34.139,-1.361)      4.12642
27      9.49804   4.09456  -1.36090 -64.03614 -15.56511 -66.95947       (-5.455,-3.997) (-54.486,-2.070) (-34.273,-1.361)      4.28513
28      9.48453   4.03592  -1.36090 -63.97750 -15.55160 -66.92212       (-5.397,-4.011) (-54.545,-2.057) (-34.407,-1.361)      4.44384
29      9.47102   3.97728  -1.36090 -63.91886 -15.53809 -66.88477       (-5.338,-4.024) (-54.603,-2.043) (-34.541,-1.361)      4.60255
30      9.45752   3.91864  -1.36090 -63.86022 -15.52459 -66.84742       (-5.280,-4.038) (-54.662,-2.030) (-34.675,-1.361)      4.76126
31      9.44401   3.86000  -1.36090 -63.80158 -15.51108 -66.81007       (-5.221,-4.051) (-54.721,-2.016) (-34.809,-1.361)      4.91996
32      9.43050   3.80136  -1.36090 -63.74294 -15.49757 -66.77273       (-5.162,-4.065) (-54.779,-2.003) (-34.943,-1.361)      5.07867
33      9.41699   3.74272  -1.36090 -63.68430 -15.48406 -66.73538       (-5.104,-4.078) (-54.838,-1.989) (-35.077,-1.361)      5.23738
34      9.40348   3.68408  -1.36090 -63.62566 -15.47055 -66.69803       (-5.045,-4.092) (-54.897,-1.976) (-35.211,-1.361)      5.39609
35      9.38997   3.62544  -1.36090 -63.56703 -15.45704 -66.66068       (-4.986,-4.105) (-54.955,-1.962) (-35.345,-1.361)      5.5548
36      9.37646   3.56681  -1.36090 -63.50839 -15.44354 -66.62333       (-4.928,-4.119) (-55.014,-1.948) (-35.479,-1.361)      5.71351
37      9.36296   3.50817  -1.36090 -63.44975 -15.43003 -66.58598       (-4.869,-4.132) (-55.073,-1.935) (-35.613,-1.361)      5.87222
38      9.34945   3.44953  -1.36090 -63.39111 -15.41652 -66.54863       (-4.810,-4.146) (-55.131,-1.921) (-35.747,-1.361)      6.03092
39      9.33594   3.39089  -1.36090 -63.33247 -15.40301 -66.51128       (-4.752,-4.159) (-55.190,-1.908) (-35.881,-1.361)      6.18963
40      9.32243   3.33225  -1.36090 -63.27383 -15.38950 -66.47393       (-4.693,-4.173) (-55.248,-1.894) (-36.015,-1.361)      6.34834
41      9.30892   3.27361  -1.36090 -63.21519 -15.37599 -66.43658       (-4.635,-4.186) (-55.307,-1.881) (-36.149,-1.361)      6.50705
42      9.29541   3.21497  -1.36090 -63.15655 -15.36248 -66.39924       (-4.576,-4.200) (-55.366,-1.867) (-36.283,-1.361)      6.66576
43      9.28191   3.15633  -1.36090 -63.09791 -15.34898 -66.36189       (-4.517,-4.213) (-55.424,-1.854) (-36.417,-1.361)      6.82447
44      9.26840   3.09769  -1.36090 -63.03927 -15.33547 -66.32454       (-4.459,-4.227) (-55.483,-1.840) (-36.551,-1.361)      6.98318
45      9.25489   3.03905  -1.36090 -62.98063 -15.32196 -66.28719       (-4.400,-4.240) (-55.542,-1.827) (-36.685,-1.361)      7.14188
46      9.24138   2.98041  -1.36090 -62.92199 -15.30845 -66.24984       (-4.341,-4.254) (-55.600,-1.813) (-36.819,-1.361)      7.30059
47      9.22787   2.92177  -1.36090 -62.86335 -15.29494 -66.21249       (-4.283,-4.267) (-55.659,-1.800) (-36.953,-1.361)      7.4593
48      9.21436   2.86313  -1.36090 -62.80471 -15.28143 -66.17514       (-4.224,-4.281) (-55.718,-1.786) (-37.086,-1.361)      7.61801
49      9.20085   2.80449  -1.36090 -62.74607 -15.26792 -66.13779       (-4.165,-4.294) (-55.776,-1.773) (-37.220,-1.361)      7.77672
50      9.18735   2.74585  -1.36090 -62.68744 -15.25442 -66.10044       (-4.107,-4.308) (-55.835,-1.759) (-37.354,-1.361)      7.93543
51      9.17384   2.68722  -1.36090 -62.62880 -15.24091 -66.06309       (-4.048,-4.321) (-55.893,-1.746) (-37.488,-1.361)      8.09414
52      9.16033   2.62858  -1.36090 -62.57016 -15.22740 -66.02575       (-3.989,-4.335) (-55.952,-1.732) (-37.622,-1.361)      8.25284
53      9.14682   2.56994  -1.36090 -62.51152 -15.21389 -65.98840       (-3.931,-4.348) (-56.011,-1.719) (-37.756,-1.361)      8.41155
54      9.13331   2.51130  -1.36090 -62.45288 -15.20038 -65.95105       (-3.872,-4.362) (-56.069,-1.705) (-37.890,-1.361)      8.57026
55      9.11980   2.45266  -1.36090 -62.39424 -15.18687 -65.91370       (-3.814,-4.375) (-56.128,-1.692) (-38.024,-1.361)      8.72897
56      9.10629   2.39402  -1.36090 -62.33560 -15.17336 -65.87635       (-3.755,-4.389) (-56.187,-1.678) (-38.158,-1.361)      8.88768
57      9.09279   2.33538  -1.36090 -62.27696 -15.15986 -65.83900       (-3.696,-4.402) (-56.245,-1.665) (-38.292,-1.361)      9.04639
58      9.07928   2.27674  -1.36090 -62.21832 -15.14635 -65.80165       (-3.638,-4.416) (-56.304,-1.651) (-38.426,-1.361)      9.2051
59      9.06577   2.21810  -1.36090 -62.15968 -15.13284 -65.76430       (-3.579,-4.429) (-56.363,-1.638) (-38.560,-1.361)      9.3638
60      9.05226   2.15946  -1.36090 -62.10104 -15.11933 -65.72695       (-3.520,-4.443) (-56.421,-1.624) (-38.694,-1.361)      9.52251
61      9.03875   2.10082  -1.36090 -62.04240 -15.10582 -65.68960       (-3.462,-4.456) (-56.480,-1.611) (-38.828,-1.361)      9.68122
62      9.02524   2.04218  -1.36090 -61.98376 -15.09231 -65.65225       (-3.403,-4.470) (-56.539,-1.597) (-38.962,-1.361)      9.83993
63      9.01173   1.98354  -1.36090 -61.92512 -15.07880 -65.61491       (-3.344,-4.483) (-56.597,-1.584) (-39.096,-1.361)      9.99864
64      8.99823   1.92490  -1.36090 -61.86649 -15.06530 -65.57756       (-3.286,-4.497) (-56.656,-1.570) (-39.230,-1.361)      10.1573
65      8.98472   1.86626  -1.36090 -61.80785 -15.05179 -65.54021       (-3.227,-4.510) (-56.714,-1.557) (-39.364,-1.361)      10.3161
66      8.97121   1.80763  -1.36090 -61.74921 -15.03828 -65.50286       (-3.169,-4.524) (-56.773,-1.543) (-39.498,-1.361)      10.4748
67      8.95770   1.74899  -1.36090 -61.69057 -15.02477 -65.46551       (-3.110,-4.537) (-56.832,-1.530) (-39.632,-1.361)      10.6335
68      8.94419   1.69035  -1.36090 -61.63193 -15.01126 -65.42816       (-3.051,-4.551) (-56.890,-1.516) (-39.766,-1.361)      10.7922
69      8.93068   1.63171  -1.36090 -61.57329 -14.99775 -65.39081       (-2.993,-4.564) (-56.949,-1.503) (-39.900,-1.361)      10.9509
70      8.91717   1.57307  -1.36090 -61.51465 -14.98424 -65.35346       (-2.934,-4.578) (-57.008,-1.489) (-40.034,-1.361)      11.1096
71      8.90367   1.51443  -1.36090 -61.45601 -14.97074 -65.31611       (-2.875,-4.591) (-57.066,-1.476) (-40.168,-1.361)      11.2683
72      8.89016   1.45579  -1.36090 -61.39737 -14.95723 -65.27876       (-2.817,-4.605) (-57.125,-1.462) (-40.302,-1.361)      11.427
73      8.87665   1.39715  -1.36090 -61.33873 -14.94372 -65.24142       (-2.758,-4.618) (-57.184,-1.449) (-40.436,-1.361)      11.5857
74      8.86314   1.33851  -1.36090 -61.28009 -14.93021 -65.20407       (-2.699,-4.632) (-57.242,-1.435) (-40.570,-1.361)      11.7444
75      8.84963   1.27987  -1.36090 -61.22145 -14.91670 -65.16672       (-2.641,-4.645) (-57.301,-1.422) (-40.703,-1.361)      11.9031
76      8.83612   1.22123  -1.36090 -61.16281 -14.90319 -65.12937       (-2.582,-4.659) (-57.359,-1.408) (-40.837,-1.361)      12.0618
77      8.82261   1.16259  -1.36090 -61.10417 -14.88968 -65.09202       (-2.523,-4.672) (-57.418,-1.395) (-40.971,-1.361)      12.2206
78      8.80911   1.10395  -1.36090 -61.04553 -14.87618 -65.05467       (-2.465,-4.686) (-57.477,-1.381) (-41.105,-1.361)      12.3793
79      8.79560   1.04531  -1.36090 -60.98690 -14.86267 -65.01732       (-2.406,-4.699) (-57.535,-1.368) (-41.239,-1.361)      12.538
80      8.78209   0.98667  -1.36090 -60.92826 -14.84916 -64.97997       (-2.348,-4.713) (-57.594,-1.354) (-41.373,-1.361)      12.6967
81      8.76858   0.92804  -1.36090 -60.86962 -14.83565 -64.94262       (-2.289,-4.726) (-57.653,-1.341) (-41.507,-1.361)      12.8554
82      8.75507   0.86940  -1.36090 -60.81098 -14.82214 -64.90527       (-2.230,-4.740) (-57.711,-1.327) (-41.641,-1.361)      13.0141
83      8.74156   0.81076  -1.36090 -60.75234 -14.80863 -64.86792       (-2.172,-4.753) (-57.770,-1.314) (-41.775,-1.361)      13.1728
84      8.72805   0.75212  -1.36090 -60.69370 -14.79512 -64.83058       (-2.113,-4.767) (-57.829,-1.300) (-41.909,-1.361)      13.3315
85      8.71455   0.69348  -1.36090 -60.63506 -14.78162 -64.79323       (-2.054,-4.780) (-57.887,-1.287) (-42.043,-1.361)      13.4902
86      8.70104   0.63484  -1.36090 -60.57642 -14.76811 -64.75588       (-1.996,-4.794) (-57.946,-1.273) (-42.177,-1.361)      13.6489
87      8.68753   0.57620  -1.36090 -60.51778 -14.75460 -64.71853       (-1.937,-4.808) (-58.004,-1.260) (-42.311,-1.361)      13.8076
88      8.67402   0.51756  -1.36090 -60.45914 -14.74109 -64.68118       (-1.878,-4.821) (-58.063,-1.246) (-42.445,-1.361)      13.9664
89      8.66051   0.45892  -1.36090 -60.40050 -14.72758 -64.64383       (-1.820,-4.835) (-58.122,-1.233) (-42.579,-1.361)      14.1251
90      8.64700   0.40028  -1.36090 -60.34186 -14.71407 -64.60648       (-1.761,-4.848) (-58.180,-1.219) (-42.713,-1.361)      14.2838
91      8.63349   0.34164  -1.36090 -60.28322 -14.70056 -64.56913       (-1.703,-4.862) (-58.239,-1.206) (-42.847,-1.361)      14.4425
92      8.61999   0.28300  -1.36090 -60.22458 -14.68706 -64.53178       (-1.644,-4.875) (-58.298,-1.192) (-42.981,-1.361)      14.6012
93      8.60648   0.22436  -1.36090 -60.16594 -14.67355 -64.49443       (-1.585,-4.889) (-58.356,-1.179) (-43.115,-1.361)      14.7599
94      8.59297   0.16572  -1.36090 -60.10731 -14.66004 -64.45709       (-1.527,-4.902) (-58.415,-1.165) (-43.249,-1.361)      14.9186
95      8.57946   0.10709  -1.36090 -60.04867 -14.64653 -64.41974       (-1.468,-4.916) (-58.474,-1.151) (-43.383,-1.361)      15.0773
96      8.56595   0.04845  -1.36090 -59.99003 -14.63302 -64.38239       (-1.409,-4.929) (-58.532,-1.138) (-43.517,-1.361)      15.236
97      8.55244  -0.01019  -1.36090 -59.93139 -14.61951 -64.34504       (-1.351,-4.943) (-58.591,-1.124) (-43.651,-1.361)      15.3947
98      8.53893  -0.06883  -1.36090 -59.87275 -14.60601 -64.30769       (-1.292,-4.956) (-58.650,-1.111) (-43.785,-1.361)      15.5534
99      8.52543  -0.12747  -1.36090 -59.81411 -14.59250 -64.27034       (-1.233,-4.970) (-58.708,-1.097) (-43.919,-1.361)      15.7121
100      8.51192  -0.18611  -1.36090 -59.75547 -14.57899 -64.23299       (-1.175,-4.983) (-58.767,-1.084) (-44.053,-1.361)      15.8709
101      8.49841  -0.24475  -1.36090 -59.69683 -14.56548 -64.19564       (-1.116,-4.997) (-58.825,-1.070) (-44.187,-1.361)      16.0296
102      8.48490  -0.30339  -1.36090 -59.63819 -14.55197 -64.15829       (-1.058,-5.010) (-58.884,-1.057) (-44.321,-1.361)      16.1883
103      8.47139  -0.36203  -1.36090 -59.57955 -14.53846 -64.12094       (-0.999,-5.024) (-58.943,-1.043) (-44.454,-1.361)      16.347
104      8.45788  -0.42067  -1.36090 -59.52091 -14.52495 -64.08359       (-0.940,-5.037) (-59.001,-1.030) (-44.588,-1.361)      16.5057
105      8.44438  -0.47931  -1.36090 -59.46227 -14.51145 -64.04625       (-0.882,-5.051) (-59.060,-1.016) (-44.722,-1.361)      16.6644
