Fol_2018-02-25.13_34_46.35_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -577.02465 -32.19629  11.85589 -165.04184 -32.49662 -85.10879       (-565.169,-20.340) (-153.186,-20.641) (-11.856,-96.965)      1.90791e-13
1    -577.01278 -32.31740  11.83215 -164.89700 -32.48475 -85.12066       (-565.181,-20.485) (-153.065,-20.653) (-11.832,-96.953)      0.191401
2    -577.00092 -32.43851  11.80842 -164.75215 -32.47289 -85.13252       (-565.192,-20.630) (-152.944,-20.664) (-11.808,-96.941)      0.382801
3    -576.98905 -32.55962  11.78468 -164.60731 -32.46102 -85.14439       (-565.204,-20.775) (-152.823,-20.676) (-11.785,-96.929)      0.574202
4    -576.97718 -32.68073  11.76095 -164.46246 -32.44915 -85.15626       (-565.216,-20.920) (-152.702,-20.688) (-11.761,-96.917)      0.765602
5    -576.96531 -32.80184  11.73721 -164.31761 -32.43728 -85.16813       (-565.228,-21.065) (-152.580,-20.700) (-11.737,-96.905)      0.957003
6    -576.95345 -32.92295  11.71348 -164.17277 -32.42541 -85.17999       (-565.240,-21.209) (-152.459,-20.712) (-11.713,-96.893)      1.1484
7    -576.94158 -33.04406  11.68974 -164.02792 -32.41355 -85.19186       (-565.252,-21.354) (-152.338,-20.724) (-11.690,-96.882)      1.3398
8    -576.92971 -33.16517  11.66600 -163.88307 -32.40168 -85.20373       (-565.264,-21.499) (-152.217,-20.736) (-11.666,-96.870)      1.5312
9    -576.91784 -33.28628  11.64227 -163.73823 -32.38981 -85.21560       (-565.276,-21.644) (-152.096,-20.748) (-11.642,-96.858)      1.72261
10    -576.90597 -33.40740  11.61853 -163.59338 -32.37794 -85.22746       (-565.287,-21.789) (-151.975,-20.759) (-11.619,-96.846)      1.91401
11    -576.89411 -33.52851  11.59480 -163.44854 -32.36608 -85.23933       (-565.299,-21.934) (-151.854,-20.771) (-11.595,-96.834)      2.10541
12    -576.88224 -33.64962  11.57106 -163.30369 -32.35421 -85.25120       (-565.311,-22.079) (-151.733,-20.783) (-11.571,-96.822)      2.29681
13    -576.87037 -33.77073  11.54733 -163.15884 -32.34234 -85.26307       (-565.323,-22.223) (-151.612,-20.795) (-11.547,-96.810)      2.48821
14    -576.85850 -33.89184  11.52359 -163.01400 -32.33047 -85.27494       (-565.335,-22.368) (-151.490,-20.807) (-11.524,-96.799)      2.67961
15    -576.84664 -34.01295  11.49986 -162.86915 -32.31861 -85.28680       (-565.347,-22.513) (-151.369,-20.819) (-11.500,-96.787)      2.87101
16    -576.83477 -34.13406  11.47612 -162.72430 -32.30674 -85.29867       (-565.359,-22.658) (-151.248,-20.831) (-11.476,-96.775)      3.06241
17    -576.82290 -34.25517  11.45238 -162.57946 -32.29487 -85.31054       (-565.371,-22.803) (-151.127,-20.842) (-11.452,-96.763)      3.25381
18    -576.81103 -34.37628  11.42865 -162.43461 -32.28300 -85.32241       (-565.382,-22.948) (-151.006,-20.854) (-11.429,-96.751)      3.44521
19    -576.79916 -34.49739  11.40491 -162.28976 -32.27113 -85.33427       (-565.394,-23.092) (-150.885,-20.866) (-11.405,-96.739)      3.63661
20    -576.78730 -34.61850  11.38118 -162.14492 -32.25927 -85.34614       (-565.406,-23.237) (-150.764,-20.878) (-11.381,-96.727)      3.82801
21    -576.77543 -34.73961  11.35744 -162.00007 -32.24740 -85.35801       (-565.418,-23.382) (-150.643,-20.890) (-11.357,-96.715)      4.01941
22    -576.76356 -34.86073  11.33371 -161.85523 -32.23553 -85.36988       (-565.430,-23.527) (-150.522,-20.902) (-11.334,-96.704)      4.21081
23    -576.75169 -34.98184  11.30997 -161.71038 -32.22366 -85.38175       (-565.442,-23.672) (-150.400,-20.914) (-11.310,-96.692)      4.40221
24    -576.73983 -35.10295  11.28624 -161.56553 -32.21180 -85.39361       (-565.454,-23.817) (-150.279,-20.926) (-11.286,-96.680)      4.59361
25    -576.72796 -35.22406  11.26250 -161.42069 -32.19993 -85.40548       (-565.465,-23.962) (-150.158,-20.937) (-11.263,-96.668)      4.78501
26    -576.71609 -35.34517  11.23877 -161.27584 -32.18806 -85.41735       (-565.477,-24.106) (-150.037,-20.949) (-11.239,-96.656)      4.97641
27    -576.70422 -35.46628  11.21503 -161.13099 -32.17619 -85.42922       (-565.489,-24.251) (-149.916,-20.961) (-11.215,-96.644)      5.16782
28    -576.69235 -35.58739  11.19129 -160.98615 -32.16432 -85.44108       (-565.501,-24.396) (-149.795,-20.973) (-11.191,-96.632)      5.35922
29    -576.68049 -35.70850  11.16756 -160.84130 -32.15246 -85.45295       (-565.513,-24.541) (-149.674,-20.985) (-11.168,-96.621)      5.55062
30    -576.66862 -35.82961  11.14382 -160.69646 -32.14059 -85.46482       (-565.525,-24.686) (-149.553,-20.997) (-11.144,-96.609)      5.74202
31    -576.65675 -35.95072  11.12009 -160.55161 -32.12872 -85.47669       (-565.537,-24.831) (-149.432,-21.009) (-11.120,-96.597)      5.93342
32    -576.64488 -36.07183  11.09635 -160.40676 -32.11685 -85.48856       (-565.549,-24.975) (-149.310,-21.021) (-11.096,-96.585)      6.12482
33    -576.63302 -36.19294  11.07262 -160.26192 -32.10499 -85.50042       (-565.560,-25.120) (-149.189,-21.032) (-11.073,-96.573)      6.31622
34    -576.62115 -36.31405  11.04888 -160.11707 -32.09312 -85.51229       (-565.572,-25.265) (-149.068,-21.044) (-11.049,-96.561)      6.50762
35    -576.60928 -36.43517  11.02515 -159.97222 -32.08125 -85.52416       (-565.584,-25.410) (-148.947,-21.056) (-11.025,-96.549)      6.69902
36    -576.59741 -36.55628  11.00141 -159.82738 -32.06938 -85.53603       (-565.596,-25.555) (-148.826,-21.068) (-11.001,-96.537)      6.89042
37    -576.58555 -36.67739  10.97767 -159.68253 -32.05751 -85.54789       (-565.608,-25.700) (-148.705,-21.080) (-10.978,-96.526)      7.08182
38    -576.57368 -36.79850  10.95394 -159.53769 -32.04565 -85.55976       (-565.620,-25.845) (-148.584,-21.092) (-10.954,-96.514)      7.27322
39    -576.56181 -36.91961  10.93020 -159.39284 -32.03378 -85.57163       (-565.632,-25.989) (-148.463,-21.104) (-10.930,-96.502)      7.46462
40    -576.54994 -37.04072  10.90647 -159.24799 -32.02191 -85.58350       (-565.643,-26.134) (-148.342,-21.115) (-10.906,-96.490)      7.65602
41    -576.53807 -37.16183  10.88273 -159.10315 -32.01004 -85.59537       (-565.655,-26.279) (-148.220,-21.127) (-10.883,-96.478)      7.84742
42    -576.52621 -37.28294  10.85900 -158.95830 -31.99818 -85.60723       (-565.667,-26.424) (-148.099,-21.139) (-10.859,-96.466)      8.03882
43    -576.51434 -37.40405  10.83526 -158.81345 -31.98631 -85.61910       (-565.679,-26.569) (-147.978,-21.151) (-10.835,-96.454)      8.23022
44    -576.50247 -37.52516  10.81153 -158.66861 -31.97444 -85.63097       (-565.691,-26.714) (-147.857,-21.163) (-10.812,-96.442)      8.42162
45    -576.49060 -37.64627  10.78779 -158.52376 -31.96257 -85.64284       (-565.703,-26.858) (-147.736,-21.175) (-10.788,-96.431)      8.61303
46    -576.47874 -37.76738  10.76405 -158.37891 -31.95070 -85.65470       (-565.715,-27.003) (-147.615,-21.187) (-10.764,-96.419)      8.80443
47    -576.46687 -37.88849  10.74032 -158.23407 -31.93884 -85.66657       (-565.727,-27.148) (-147.494,-21.199) (-10.740,-96.407)      8.99583
48    -576.45500 -38.00961  10.71658 -158.08922 -31.92697 -85.67844       (-565.738,-27.293) (-147.373,-21.210) (-10.717,-96.395)      9.18723
49    -576.44313 -38.13072  10.69285 -157.94438 -31.91510 -85.69031       (-565.750,-27.438) (-147.252,-21.222) (-10.693,-96.383)      9.37863
50    -576.43126 -38.25183  10.66911 -157.79953 -31.90323 -85.70218       (-565.762,-27.583) (-147.130,-21.234) (-10.669,-96.371)      9.57003
51    -576.41940 -38.37294  10.64538 -157.65468 -31.89137 -85.71404       (-565.774,-27.728) (-147.009,-21.246) (-10.645,-96.359)      9.76143
52    -576.40753 -38.49405  10.62164 -157.50984 -31.87950 -85.72591       (-565.786,-27.872) (-146.888,-21.258) (-10.622,-96.348)      9.95283
53    -576.39566 -38.61516  10.59791 -157.36499 -31.86763 -85.73778       (-565.798,-28.017) (-146.767,-21.270) (-10.598,-96.336)      10.1442
54    -576.38379 -38.73627  10.57417 -157.22014 -31.85576 -85.74965       (-565.810,-28.162) (-146.646,-21.282) (-10.574,-96.324)      10.3356
55    -576.37193 -38.85738  10.55044 -157.07530 -31.84389 -85.76151       (-565.821,-28.307) (-146.525,-21.293) (-10.550,-96.312)      10.527
56    -576.36006 -38.97849  10.52670 -156.93045 -31.83203 -85.77338       (-565.833,-28.452) (-146.404,-21.305) (-10.527,-96.300)      10.7184
57    -576.34819 -39.09960  10.50296 -156.78561 -31.82016 -85.78525       (-565.845,-28.597) (-146.283,-21.317) (-10.503,-96.288)      10.9098
58    -576.33632 -39.22071  10.47923 -156.64076 -31.80829 -85.79712       (-565.857,-28.741) (-146.162,-21.329) (-10.479,-96.276)      11.1012
59    -576.32445 -39.34182  10.45549 -156.49591 -31.79642 -85.80898       (-565.869,-28.886) (-146.040,-21.341) (-10.455,-96.264)      11.2926
60    -576.31259 -39.46293  10.43176 -156.35107 -31.78456 -85.82085       (-565.881,-29.031) (-145.919,-21.353) (-10.432,-96.253)      11.484
61    -576.30072 -39.58405  10.40802 -156.20622 -31.77269 -85.83272       (-565.893,-29.176) (-145.798,-21.365) (-10.408,-96.241)      11.6754
62    -576.28885 -39.70516  10.38429 -156.06137 -31.76082 -85.84459       (-565.905,-29.321) (-145.677,-21.377) (-10.384,-96.229)      11.8668
63    -576.27698 -39.82627  10.36055 -155.91653 -31.74895 -85.85646       (-565.916,-29.466) (-145.556,-21.388) (-10.361,-96.217)      12.0582
64    -576.26512 -39.94738  10.33682 -155.77168 -31.73709 -85.86832       (-565.928,-29.611) (-145.435,-21.400) (-10.337,-96.205)      12.2496
65    -576.25325 -40.06849  10.31308 -155.62684 -31.72522 -85.88019       (-565.940,-29.755) (-145.314,-21.412) (-10.313,-96.193)      12.441
66    -576.24138 -40.18960  10.28934 -155.48199 -31.71335 -85.89206       (-565.952,-29.900) (-145.193,-21.424) (-10.289,-96.181)      12.6324
