10PERCENT_2018-03-07.11_27_28.728_.txt     Output is probe cell, reduced cell, NCDist distance between
25      0.84380 -15.82836 -34.65659   6.07001 -43.38565   3.14342       (-9.213,-4.711) (-3.987,-21.815) (-3.143,-11.399)      2.19654
26      0.83251 -15.81683 -34.62454   6.06021 -43.36257   3.13014       (-9.190,-4.761) (-3.963,-21.852) (-3.130,-11.449)      2.2844
27      0.82122 -15.80531 -34.59249   6.05041 -43.33949   3.11686       (-9.167,-4.812) (-3.938,-21.888) (-3.117,-11.499)      2.37226
28      0.80993 -15.79378 -34.56043   6.04061 -43.31641   3.10358       (-9.144,-4.863) (-3.914,-21.924) (-3.104,-11.549)      2.46012
29      0.79865 -15.78225 -34.52838   6.03081 -43.29333   3.09030       (-9.121,-4.914) (-3.889,-21.961) (-3.090,-11.599)      2.54799
30      0.78736 -15.77073 -34.49633   6.02101 -43.27025   3.07702       (-9.098,-4.965) (-3.864,-21.997) (-3.077,-11.649)      2.63585
31      0.77607 -15.75920 -34.46428   6.01121 -43.24717   3.06374       (-9.075,-5.016) (-3.840,-22.034) (-3.064,-11.698)      2.72371
32      0.76479 -15.74767 -34.43223   6.00141 -43.22409   3.05046       (-9.052,-5.067) (-3.815,-22.070) (-3.050,-11.748)      2.81157
33      0.75350 -15.73615 -34.40018   5.99161 -43.20101   3.03718       (-9.029,-5.118) (-3.791,-22.106) (-3.037,-11.798)      2.89943
34      0.74221 -15.72462 -34.36813   5.98181 -43.17793   3.02390       (-9.006,-5.168) (-3.766,-22.143) (-3.024,-11.848)      2.98729
35      0.73093 -15.71309 -34.33607   5.97201 -43.15485   3.01063       (-8.983,-5.219) (-3.742,-22.179) (-3.011,-11.898)      3.07516
36      0.71964 -15.70157 -34.30402   5.96221 -43.13178   2.99735       (-8.960,-5.270) (-3.717,-22.215) (-2.997,-11.948)      3.16302
37      0.70835 -15.69004 -34.27197   5.95241 -43.10870   2.98407       (-8.936,-5.321) (-3.692,-22.252) (-2.984,-11.998)      3.25088
38      0.69706 -15.67851 -34.23992   5.94261 -43.08562   2.97079       (-8.913,-5.372) (-3.668,-22.288) (-2.971,-12.048)      3.33874
39      0.68578 -15.66699 -34.20787   5.93280 -43.06254   2.95751       (-8.890,-5.423) (-3.643,-22.324) (-2.958,-12.098)      3.4266
40      0.67449 -15.65546 -34.17582   5.92300 -43.03946   2.94423       (-8.867,-5.474) (-3.619,-22.361) (-2.944,-12.148)      3.51446
41      0.66320 -15.64393 -34.14376   5.91320 -43.01638   2.93095       (-8.844,-5.525) (-3.594,-22.397) (-2.931,-12.198)      3.60232
42      0.65192 -15.63241 -34.11171   5.90340 -42.99330   2.91767       (-8.821,-5.576) (-3.570,-22.433) (-2.918,-12.248)      3.69019
43      0.64063 -15.62088 -34.07966   5.89360 -42.97022   2.90439       (-8.798,-5.626) (-3.545,-22.470) (-2.904,-12.298)      3.77805
44      0.62934 -15.60935 -34.04761   5.88380 -42.94714   2.89111       (-8.775,-5.677) (-3.520,-22.506) (-2.891,-12.348)      3.86591
45      0.61806 -15.59783 -34.01556   5.87400 -42.92406   2.87783       (-8.752,-5.728) (-3.496,-22.543) (-2.878,-12.398)      3.95377
46      0.60677 -15.58630 -33.98351   5.86420 -42.90098   2.86456       (-8.729,-5.779) (-3.471,-22.579) (-2.865,-12.448)      4.04163
47      0.59548 -15.57477 -33.95146   5.85440 -42.87790   2.85128       (-8.706,-5.830) (-3.447,-22.615) (-2.851,-12.498)      4.12949
48      0.58419 -15.56325 -33.91940   5.84460 -42.85482   2.83800       (-8.683,-5.881) (-3.422,-22.652) (-2.838,-12.548)      4.21736
49      0.57291 -15.55172 -33.88735   5.83480 -42.83174   2.82472       (-8.660,-5.932) (-3.398,-22.688) (-2.825,-12.598)      4.30522
50      0.56162 -15.54019 -33.85530   5.82500 -42.80867   2.81144       (-8.636,-5.983) (-3.373,-22.724) (-2.811,-12.648)      4.39308
51      0.55033 -15.52867 -33.82325   5.81520 -42.78559   2.79816       (-8.613,-6.034) (-3.348,-22.761) (-2.798,-12.698)      4.48094
52      0.53905 -15.51714 -33.79120   5.80540 -42.76251   2.78488       (-8.590,-6.084) (-3.324,-22.797) (-2.785,-12.748)      4.5688
53      0.52776 -15.50561 -33.75915   5.79560 -42.73943   2.77160       (-8.567,-6.135) (-3.299,-22.833) (-2.772,-12.798)      4.65666
54      0.51647 -15.49409 -33.72709   5.78580 -42.71635   2.75832       (-8.544,-6.186) (-3.275,-22.870) (-2.758,-12.848)      4.74452
55      0.50519 -15.48256 -33.69504   5.77600 -42.69327   2.74504       (-8.521,-6.237) (-3.250,-22.906) (-2.745,-12.898)      4.83239
56      0.49390 -15.47103 -33.66299   5.76620 -42.67019   2.73176       (-8.498,-6.288) (-3.226,-22.942) (-2.732,-12.947)      4.92025
57      0.48261 -15.45951 -33.63094   5.75640 -42.64711   2.71849       (-8.475,-6.339) (-3.201,-22.979) (-2.718,-12.997)      5.00811
58      0.47132 -15.44798 -33.59889   5.74660 -42.62403   2.70521       (-8.452,-6.390) (-3.177,-23.015) (-2.705,-13.047)      5.09597
59      0.46004 -15.43645 -33.56684   5.73680 -42.60095   2.69193       (-8.429,-6.441) (-3.152,-23.052) (-2.692,-13.097)      5.18383
60      0.44875 -15.42493 -33.53479   5.72700 -42.57787   2.67865       (-8.406,-6.491) (-3.127,-23.088) (-2.679,-13.147)      5.27169
61      0.43746 -15.41340 -33.50273   5.71720 -42.55479   2.66537       (-8.383,-6.542) (-3.103,-23.124) (-2.665,-13.197)      5.35956
62      0.42618 -15.40187 -33.47068   5.70740 -42.53171   2.65209       (-8.359,-6.593) (-3.078,-23.161) (-2.652,-13.247)      5.44742
63      0.41489 -15.39035 -33.43863   5.69760 -42.50863   2.63881       (-8.336,-6.644) (-3.054,-23.197) (-2.639,-13.297)      5.53528
64      0.40360 -15.37882 -33.40658   5.68780 -42.48556   2.62553       (-8.313,-6.695) (-3.029,-23.233) (-2.626,-13.347)      5.62314
65      0.39232 -15.36729 -33.37453   5.67800 -42.46248   2.61225       (-8.290,-6.746) (-3.005,-23.270) (-2.612,-13.397)      5.711
66      0.38103 -15.35577 -33.34248   5.66820 -42.43940   2.59897       (-8.267,-6.797) (-2.980,-23.306) (-2.599,-13.447)      5.79886
67      0.36974 -15.34424 -33.31043   5.65840 -42.41632   2.58569       (-8.244,-6.848) (-2.955,-23.342) (-2.586,-13.497)      5.88673
68      0.35845 -15.33271 -33.27837   5.64860 -42.39324   2.57242       (-8.221,-6.899) (-2.931,-23.379) (-2.572,-13.547)      5.97459
69      0.34717 -15.32119 -33.24632   5.63880 -42.37016   2.55914       (-8.198,-6.949) (-2.906,-23.415) (-2.559,-13.597)      6.06245
70      0.33588 -15.30966 -33.21427   5.62900 -42.34708   2.54586       (-8.175,-7.000) (-2.882,-23.452) (-2.546,-13.647)      6.15031
71      0.32459 -15.29813 -33.18222   5.61920 -42.32400   2.53258       (-8.152,-7.051) (-2.857,-23.488) (-2.533,-13.697)      6.23817
72      0.31331 -15.28661 -33.15017   5.60940 -42.30092   2.51930       (-8.129,-7.102) (-2.833,-23.524) (-2.519,-13.747)      6.32603
73      0.30202 -15.27508 -33.11812   5.59960 -42.27784   2.50602       (-8.106,-7.153) (-2.808,-23.561) (-2.506,-13.797)      6.41389
74      0.29073 -15.26355 -33.08606   5.58980 -42.25476   2.49274       (-8.083,-7.204) (-2.783,-23.597) (-2.493,-13.847)      6.50176
75      0.27945 -15.25203 -33.05401   5.58000 -42.23168   2.47946       (-8.059,-7.255) (-2.759,-23.633) (-2.479,-13.897)      6.58962
76      0.26816 -15.24050 -33.02196   5.57020 -42.20860   2.46618       (-8.036,-7.306) (-2.734,-23.670) (-2.466,-13.947)      6.67748
77      0.25687 -15.22897 -32.98991   5.56040 -42.18552   2.45290       (-8.013,-7.357) (-2.710,-23.706) (-2.453,-13.997)      6.76534
78      0.24559 -15.21744 -32.95786   5.55060 -42.16245   2.43962       (-7.990,-7.407) (-2.685,-23.742) (-2.440,-14.047)      6.8532
79      0.23430 -15.20592 -32.92581   5.54080 -42.13937   2.42635       (-7.967,-7.458) (-2.661,-23.779) (-2.426,-14.097)      6.94106
80      0.22301 -15.19439 -32.89376   5.53100 -42.11629   2.41307       (-7.944,-7.509) (-2.636,-23.815) (-2.413,-14.147)      7.02893
81      0.21172 -15.18286 -32.86170   5.52120 -42.09321   2.39979       (-7.921,-7.560) (-2.612,-23.851) (-2.400,-14.196)      7.11679
82      0.20044 -15.17134 -32.82965   5.51140 -42.07013   2.38651       (-7.898,-7.611) (-2.587,-23.888) (-2.387,-14.246)      7.20465
83      0.18915 -15.15981 -32.79760   5.50160 -42.04705   2.37323       (-7.875,-7.662) (-2.562,-23.924) (-2.373,-14.296)      7.29251
84      0.17786 -15.14828 -32.76555   5.49180 -42.02397   2.35995       (-7.852,-7.713) (-2.538,-23.961) (-2.360,-14.346)      7.38037
85      0.16658 -15.13676 -32.73350   5.48200 -42.00089   2.34667       (-7.829,-7.764) (-2.513,-23.997) (-2.347,-14.396)      7.46823
86      0.15529 -15.12523 -32.70145   5.47220 -41.97781   2.33339       (-7.806,-7.814) (-2.489,-24.033) (-2.333,-14.446)      7.5561
87      0.14400 -15.11370 -32.66939   5.46240 -41.95473   2.32011       (-7.783,-7.865) (-2.464,-24.070) (-2.320,-14.496)      7.64396
88      0.13272 -15.10218 -32.63734   5.45259 -41.93165   2.30683       (-7.759,-7.916) (-2.440,-24.106) (-2.307,-14.546)      7.73182
89      0.12143 -15.09065 -32.60529   5.44279 -41.90857   2.29356       (-7.736,-7.967) (-2.415,-24.142) (-2.294,-14.596)      7.81968
90      0.11014 -15.07912 -32.57324   5.43299 -41.88549   2.28028       (-7.713,-8.018) (-2.390,-24.179) (-2.280,-14.646)      7.90754
91      0.09885 -15.06760 -32.54119   5.42319 -41.86241   2.26700       (-7.690,-8.069) (-2.366,-24.215) (-2.267,-14.696)      7.9954
92      0.08757 -15.05607 -32.50914   5.41339 -41.83934   2.25372       (-7.667,-8.120) (-2.341,-24.251) (-2.254,-14.746)      8.08326
93      0.07628 -15.04454 -32.47709   5.40359 -41.81626   2.24044       (-7.644,-8.171) (-2.317,-24.288) (-2.240,-14.796)      8.17113
94      0.06499 -15.03302 -32.44503   5.39379 -41.79318   2.22716       (-7.621,-8.222) (-2.292,-24.324) (-2.227,-14.846)      8.25899
95      0.05371 -15.02149 -32.41298   5.38399 -41.77010   2.21388       (-7.598,-8.272) (-2.268,-24.360) (-2.214,-14.896)      8.34685
96      0.04242 -15.00996 -32.38093   5.37419 -41.74702   2.20060       (-7.575,-8.323) (-2.243,-24.397) (-2.201,-14.946)      8.43471
97      0.03113 -14.99844 -32.34888   5.36439 -41.72394   2.18732       (-7.552,-8.374) (-2.218,-24.433) (-2.187,-14.996)      8.52257
98      0.01985 -14.98691 -32.31683   5.35459 -41.70086   2.17404       (-7.529,-8.425) (-2.194,-24.470) (-2.174,-15.046)      8.61043
99      0.00856 -14.97538 -32.28478   5.34479 -41.67778   2.16076       (-7.506,-8.476) (-2.169,-24.506) (-2.161,-15.096)      8.6983
100     -0.00273 -14.96386 -32.25272   5.33499 -41.65470   2.14749       (-7.482,-8.527) (-2.145,-24.542) (-2.147,-15.146)      8.78616
101     -0.01402 -14.95233 -32.22067   5.32519 -41.63162   2.13421       (-7.459,-8.578) (-2.120,-24.579) (-2.134,-15.196)      8.87402
102     -0.02530 -14.94080 -32.18862   5.31539 -41.60854   2.12093       (-7.436,-8.629) (-2.096,-24.615) (-2.121,-15.246)      8.96188
103     -0.03659 -14.92928 -32.15657   5.30559 -41.58546   2.10765       (-7.413,-8.680) (-2.071,-24.651) (-2.108,-15.296)      9.04974
104     -0.04788 -14.91775 -32.12452   5.29579 -41.56238   2.09437       (-7.390,-8.730) (-2.046,-24.688) (-2.094,-15.346)      9.1376
105     -0.05916 -14.90622 -32.09247   5.28599 -41.53930   2.08109       (-7.367,-8.781) (-2.022,-24.724) (-2.081,-15.396)      9.22547
106     -0.07045 -14.89470 -32.06042   5.27619 -41.51623   2.06781       (-7.344,-8.832) (-1.997,-24.760) (-2.068,-15.446)      9.31333
107     -0.08174 -14.88317 -32.02836   5.26639 -41.49315   2.05453       (-7.321,-8.883) (-1.973,-24.797) (-2.055,-15.495)      9.40119
108     -0.09302 -14.87164 -31.99631   5.25659 -41.47007   2.04125       (-7.298,-8.934) (-1.948,-24.833) (-2.041,-15.545)      9.46822
109     -0.10431 -14.86012 -31.96426   5.24679 -41.44699   2.02797       (-7.275,-8.985) (-1.924,-24.869) (-2.028,-15.595)      9.4972
110     -0.11560 -14.84859 -31.93221   5.23699 -41.42391   2.01469       (-7.252,-9.036) (-1.899,-24.906) (-2.015,-15.645)      9.52691
111     -0.12689 -14.83706 -31.90016   5.22719 -41.40083   2.00142       (-7.229,-9.087) (-1.875,-24.942) (-2.001,-15.695)      9.55732
112     -0.13817 -14.82554 -31.86811   5.21739 -41.37775   1.98814       (-7.206,-9.137) (-1.850,-24.979) (-1.988,-15.745)      9.58845
113     -0.14946 -14.81401 -31.83606   5.20759 -41.35467   1.97486       (-7.182,-9.188) (-1.825,-25.015) (-1.975,-15.795)      9.62028
114     -0.16075 -14.80248 -31.80400   5.19779 -41.33159   1.96158       (-7.159,-9.239) (-1.801,-25.051) (-1.962,-15.845)      9.6528
115     -0.17203 -14.79096 -31.77195   5.18799 -41.30851   1.94830       (-7.136,-9.290) (-1.776,-25.088) (-1.948,-15.895)      9.68601
116     -0.18332 -14.77943 -31.73990   5.17819 -41.28543   1.93502       (-7.113,-9.341) (-1.752,-25.124) (-1.935,-15.945)      9.7199
117     -0.19461 -14.76790 -31.70785   5.16839 -41.26235   1.92174       (-7.090,-9.392) (-1.727,-25.160) (-1.922,-15.995)      9.75446
118     -0.20589 -14.75638 -31.67580   5.15859 -41.23927   1.90846       (-7.067,-9.443) (-1.703,-25.197) (-1.908,-16.045)      9.78969
119     -0.21718 -14.74485 -31.64375   5.14879 -41.21619   1.89518       (-7.044,-9.494) (-1.678,-25.233) (-1.895,-16.095)      9.82558
120     -0.22847 -14.73332 -31.61169   5.13899 -41.19312   1.88190       (-7.021,-9.545) (-1.653,-25.269) (-1.882,-16.145)      9.86213
121     -0.23976 -14.72180 -31.57964   5.12919 -41.17004   1.86862       (-6.998,-9.595) (-1.629,-25.306) (-1.869,-16.195)      9.89931
122     -0.25104 -14.71027 -31.54759   5.11939 -41.14696   1.85535       (-6.975,-9.646) (-1.604,-25.342) (-1.855,-16.245)      9.93714
123     -0.26233 -14.69874 -31.51554   5.10959 -41.12388   1.84207       (-6.952,-9.697) (-1.580,-25.379) (-1.842,-16.295)      9.9756
124     -0.27362 -14.68722 -31.48349   5.09979 -41.10080   1.82879       (-6.929,-9.748) (-1.555,-25.415) (-1.829,-16.345)      10.0147
125     -0.28490 -14.67569 -31.45144   5.08999 -41.07772   1.81551       (-6.905,-9.799) (-1.531,-25.451) (-1.816,-16.395)      10.0544
126     -0.29619 -14.66416 -31.41939   5.08019 -41.05464   1.80223       (-6.882,-9.850) (-1.506,-25.488) (-1.802,-16.445)      10.0947
127     -0.30748 -14.65264 -31.38733   5.07039 -41.03156   1.78895       (-6.859,-9.901) (-1.481,-25.524) (-1.789,-16.495)      10.1356
128     -0.31876 -14.64111 -31.35528   5.06059 -41.00848   1.77567       (-6.836,-9.952) (-1.457,-25.560) (-1.776,-16.545)      10.1771
129     -0.33005 -14.62958 -31.32323   5.05079 -40.98540   1.76239       (-6.813,-10.003) (-1.432,-25.597) (-1.762,-16.595)      10.2192
130     -0.34134 -14.61806 -31.29118   5.04099 -40.96232   1.74911       (-6.790,-10.053) (-1.408,-25.633) (-1.749,-16.645)      10.2618
131     -0.35263 -14.60653 -31.25913   5.03119 -40.93924   1.73583       (-6.767,-10.104) (-1.383,-25.669) (-1.736,-16.695)      10.3051
132     -0.36391 -14.59500 -31.22708   5.02139 -40.91616   1.72255       (-6.744,-10.155) (-1.359,-25.706) (-1.723,-16.744)      10.3489
133     -0.37520 -14.58348 -31.19502   5.01159 -40.89308   1.70928       (-6.721,-10.206) (-1.334,-25.742) (-1.709,-16.794)      10.3932
134     -0.38649 -14.57195 -31.16297   5.00179 -40.87001   1.69600       (-6.698,-10.257) (-1.310,-25.778) (-1.696,-16.844)      10.4381
135     -0.39777 -14.56042 -31.13092   4.99199 -40.84693   1.68272       (-6.675,-10.308) (-1.285,-25.815) (-1.683,-16.894)      10.4836
136     -0.40906 -14.54890 -31.09887   4.98218 -40.82385   1.66944       (-6.652,-10.359) (-1.260,-25.851) (-1.669,-16.944)      10.5296
137     -0.42035 -14.53737 -31.06682   4.97238 -40.80077   1.65616       (-6.629,-10.410) (-1.236,-25.888) (-1.656,-16.994)      10.5761
138     -0.43163 -14.52584 -31.03477   4.96258 -40.77769   1.64288       (-6.605,-10.460) (-1.211,-25.924) (-1.643,-17.044)      10.6232
139     -0.44292 -14.51432 -31.00272   4.95278 -40.75461   1.62960       (-6.582,-10.511) (-1.187,-25.960) (-1.630,-17.094)      10.6707
140     -0.45421 -14.50279 -30.97066   4.94298 -40.73153   1.61632       (-6.559,-10.562) (-1.162,-25.997) (-1.616,-17.144)      10.7188
141     -0.46550 -14.49126 -30.93861   4.93318 -40.70845   1.60304       (-6.536,-10.613) (-1.138,-26.033) (-1.603,-17.194)      10.7674
142     -0.47678 -14.47974 -30.90656   4.92338 -40.68537   1.58976       (-6.513,-10.664) (-1.113,-26.069) (-1.590,-17.244)      10.8164
143     -0.48807 -14.46821 -30.87451   4.91358 -40.66229   1.57648       (-6.490,-10.715) (-1.088,-26.106) (-1.576,-17.294)      10.866
144     -0.49936 -14.45668 -30.84246   4.90378 -40.63921   1.56321       (-6.467,-10.766) (-1.064,-26.142) (-1.563,-17.344)      10.916
145     -0.51064 -14.44516 -30.81041   4.89398 -40.61613   1.54993       (-6.444,-10.817) (-1.039,-26.178) (-1.550,-17.394)      10.9666
146     -0.52193 -14.43363 -30.77835   4.88418 -40.59305   1.53665       (-6.421,-10.868) (-1.015,-26.215) (-1.537,-17.444)      11.0175
147     -0.53322 -14.42210 -30.74630   4.87438 -40.56997   1.52337       (-6.398,-10.918) (-0.990,-26.251) (-1.523,-17.494)      11.069
148     -0.54450 -14.41058 -30.71425   4.86458 -40.54690   1.51009       (-6.375,-10.969) (-0.966,-26.287) (-1.510,-17.544)      11.1209
149     -0.55579 -14.39905 -30.68220   4.85478 -40.52382   1.49681       (-6.352,-11.020) (-0.941,-26.324) (-1.497,-17.594)      11.1732
150     -0.56708 -14.38752 -30.65015   4.84498 -40.50074   1.48353       (-6.329,-11.071) (-0.916,-26.360) (-1.484,-17.644)      11.226
151     -0.57837 -14.37600 -30.61810   4.83518 -40.47766   1.47025       (-6.305,-11.122) (-0.892,-26.397) (-1.470,-17.694)      11.2793
152     -0.58965 -14.36447 -30.58605   4.82538 -40.45458   1.45697       (-6.282,-11.173) (-0.867,-26.433) (-1.457,-17.744)      11.3329
153     -0.60094 -14.35294 -30.55399   4.81558 -40.43150   1.44369       (-6.259,-11.224) (-0.843,-26.469) (-1.444,-17.794)      11.387
154     -0.61223 -14.34142 -30.52194   4.80578 -40.40842   1.43042       (-6.236,-11.275) (-0.818,-26.506) (-1.430,-17.844)      11.4415
155     -0.62351 -14.32989 -30.48989   4.79598 -40.38534   1.41714       (-6.213,-11.326) (-0.794,-26.542) (-1.417,-17.894)      11.4965
156     -0.63480 -14.31836 -30.45784   4.78618 -40.36226   1.40386       (-6.190,-11.376) (-0.769,-26.578) (-1.404,-17.944)      11.5518
157     -0.64609 -14.30684 -30.42579   4.77638 -40.33918   1.39058       (-6.167,-11.427) (-0.744,-26.615) (-1.391,-17.993)      11.6075
158     -0.65737 -14.29531 -30.39374   4.76658 -40.31610   1.37730       (-6.144,-11.478) (-0.720,-26.651) (-1.377,-18.043)      11.6637
159     -0.66866 -14.28378 -30.36169   4.75678 -40.29302   1.36402       (-6.121,-11.529) (-0.695,-26.687) (-1.364,-18.093)      11.7202
160     -0.67995 -14.27226 -30.32963   4.74698 -40.26994   1.35074       (-6.098,-11.580) (-0.671,-26.724) (-1.351,-18.143)      11.7771
161     -0.69124 -14.26073 -30.29758   4.73718 -40.24686   1.33746       (-6.075,-11.631) (-0.646,-26.760) (-1.337,-18.193)      11.8343
162     -0.70252 -14.24920 -30.26553   4.72738 -40.22379   1.32418       (-6.052,-11.682) (-0.622,-26.796) (-1.324,-18.243)      11.892
163     -0.71381 -14.23768 -30.23348   4.71758 -40.20071   1.31090       (-6.028,-11.733) (-0.597,-26.833) (-1.311,-18.293)      11.95
164     -0.72510 -14.22615 -30.20143   4.70778 -40.17763   1.29762       (-6.005,-11.783) (-0.573,-26.869) (-1.298,-18.343)      12.0084
165     -0.73638 -14.21462 -30.16938   4.69798 -40.15455   1.28435       (-5.982,-11.834) (-0.548,-26.906) (-1.284,-18.393)      12.0671
166     -0.74767 -14.20310 -30.13732   4.68818 -40.13147   1.27107       (-5.959,-11.885) (-0.523,-26.942) (-1.271,-18.443)      12.1262
167     -0.75896 -14.19157 -30.10527   4.67838 -40.10839   1.25779       (-5.936,-11.936) (-0.499,-26.978) (-1.258,-18.493)      12.1857
168     -0.77024 -14.18004 -30.07322   4.66858 -40.08531   1.24451       (-5.913,-11.987) (-0.474,-27.015) (-1.245,-18.543)      12.2455
169     -0.78153 -14.16852 -30.04117   4.65878 -40.06223   1.23123       (-5.890,-12.038) (-0.450,-27.051) (-1.231,-18.593)      12.3056
170     -0.79282 -14.15699 -30.00912   4.64898 -40.03915   1.21795       (-5.867,-12.089) (-0.425,-27.087) (-1.218,-18.643)      12.366
171     -0.80410 -14.14546 -29.97707   4.63918 -40.01607   1.20467       (-5.844,-12.140) (-0.401,-27.124) (-1.205,-18.693)      12.4268
172     -0.81539 -14.13394 -29.94502   4.62938 -39.99299   1.19139       (-5.821,-12.191) (-0.376,-27.160) (-1.191,-18.743)      12.4879
173     -0.82668 -14.12241 -29.91296   4.61958 -39.96991   1.17811       (-5.798,-12.241) (-0.351,-27.196) (-1.178,-18.793)      12.5493
174     -0.83797 -14.11088 -29.88091   4.60978 -39.94683   1.16483       (-5.775,-12.292) (-0.327,-27.233) (-1.165,-18.843)      12.6111
175     -0.84925 -14.09936 -29.84886   4.59998 -39.92375   1.15155       (-5.752,-12.343) (-0.302,-27.269) (-1.152,-18.893)      12.6731
176     -0.86054 -14.08783 -29.81681   4.59018 -39.90068   1.13828       (-5.728,-12.394) (-0.278,-27.305) (-1.138,-18.943)      12.7354
177     -0.87183 -14.07630 -29.78476   4.58038 -39.87760   1.12500       (-5.705,-12.445) (-0.253,-27.342) (-1.125,-18.993)      12.7981
178     -0.88311 -14.06478 -29.75271   4.57058 -39.85452   1.11172       (-5.682,-12.496) (-0.229,-27.378) (-1.112,-19.043)      12.861
179     -0.89440 -14.05325 -29.72065   4.56078 -39.83144   1.09844       (-5.659,-12.547) (-0.204,-27.415) (-1.098,-19.093)      12.9242
180     -0.90569 -14.04172 -29.68860   4.55098 -39.80836   1.08516       (-5.636,-12.598) (-0.179,-27.451) (-1.085,-19.143)      12.9878
181     -0.91697 -14.03020 -29.65655   4.54118 -39.78528   1.07188       (-5.613,-12.649) (-0.155,-27.487) (-1.072,-19.193)      13.0516
182     -0.92826 -14.01867 -29.62450   4.53138 -39.76220   1.05860       (-5.590,-12.699) (-0.130,-27.524) (-1.059,-19.242)      13.1156
183     -0.93955 -14.00714 -29.59245   4.52158 -39.73912   1.04532       (-5.567,-12.750) (-0.106,-27.560) (-1.045,-19.292)      13.18
184     -0.95084 -13.99562 -29.56040   4.51178 -39.71604   1.03204       (-5.544,-12.801) (-0.081,-27.596) (-1.032,-19.342)      13.2446
185     -0.96212 -13.98409 -29.52835   4.50197 -39.69296   1.01876       (-5.521,-12.852) (-0.057,-27.633) (-1.019,-19.392)      13.3095
