Fol_2018-05-05.05_27_49.1_.txt     Output is probe cell, reduced cell, NCDist distance between
0     50.00000  50.00000  50.00000 -200.00000 -200.00000 -200.00000       (-50.000,-50.000) (-50.000,-50.000) (0.000,0.000)      1.90735e-06
1     49.49495  48.98990  48.98990 -197.97980 -198.48485 -198.48485       (-50.505,-51.010) (-50.505,-48.990) (-0.505,0.000)      1.67506
2     48.98990  47.97980  47.97980 -195.95960 -196.96970 -196.96970       (-51.010,-52.020) (-51.010,-47.980) (-1.010,0.000)      3.35013
3     48.48485  46.96970  46.96970 -193.93939 -195.45455 -195.45455       (-51.515,-53.030) (-51.515,-46.970) (-1.515,0.000)      5.02519
4     47.97980  45.95960  45.95960 -191.91919 -193.93939 -193.93939       (-52.020,-54.040) (-52.020,-45.960) (-2.020,0.000)      6.70025
5     47.47475  44.94949  44.94949 -189.89899 -192.42424 -192.42424       (-52.525,-55.051) (-52.525,-44.949) (-2.525,0.000)      8.37532
6     46.96970  43.93939  43.93939 -187.87879 -190.90909 -190.90909       (-53.030,-56.061) (-53.030,-43.939) (-3.030,0.000)      10.0504
7     46.46465  42.92929  42.92929 -185.85859 -189.39394 -189.39394       (-53.535,-57.071) (-53.535,-42.929) (-3.535,0.000)      11.7254
8     45.95960  41.91919  41.91919 -183.83838 -187.87879 -187.87879       (-54.040,-58.081) (-54.040,-41.919) (-4.040,0.000)      13.4005
9     45.45455  40.90909  40.90909 -181.81818 -186.36364 -186.36364       (-54.545,-59.091) (-54.545,-40.909) (-4.545,0.000)      15.0756
10     44.94949  39.89899  39.89899 -179.79798 -184.84848 -184.84848       (-55.051,-60.101) (-55.051,-39.899) (-5.051,0.000)      16.7506
11     44.44444  38.88889  38.88889 -177.77778 -183.33333 -183.33333       (-55.556,-61.111) (-55.556,-38.889) (-5.556,-0.000)      18.4257
12     43.93939  37.87879  37.87879 -175.75758 -181.81818 -181.81818       (-56.061,-62.121) (-56.061,-37.879) (-6.061,0.000)      20.1008
13     43.43434  36.86869  36.86869 -173.73737 -180.30303 -180.30303       (-56.566,-63.131) (-56.566,-36.869) (-6.566,-0.000)      21.7758
14     42.92929  35.85859  35.85859 -171.71717 -178.78788 -178.78788       (-57.071,-64.141) (-57.071,-35.859) (-7.071,0.000)      23.4509
15     42.42424  34.84848  34.84848 -169.69697 -177.27273 -177.27273       (-57.576,-65.152) (-57.576,-34.848) (-7.576,-0.000)      25.1259
16     41.91919  33.83838  33.83838 -167.67677 -175.75758 -175.75758       (-58.081,-66.162) (-58.081,-33.838) (-8.081,0.000)      26.801
17     41.41414  32.82828  32.82828 -165.65657 -174.24242 -174.24242       (-58.586,-67.172) (-58.586,-32.828) (-8.586,-0.000)      28.4761
18     40.90909  31.81818  31.81818 -163.63636 -172.72727 -172.72727       (-59.091,-68.182) (-59.091,-31.818) (-9.091,0.000)      30.1511
19     40.40404  30.80808  30.80808 -161.61616 -171.21212 -171.21212       (-59.596,-69.192) (-59.596,-30.808) (-9.596,-0.000)      31.8262
20     39.89899  29.79798  29.79798 -159.59596 -169.69697 -169.69697       (-60.101,-70.202) (-60.101,-29.798) (-10.101,0.000)      33.5013
21     39.39394  28.78788  28.78788 -157.57576 -168.18182 -168.18182       (-60.606,-71.212) (-60.606,-28.788) (-10.606,-0.000)      35.1763
22     38.88889  27.77778  27.77778 -155.55556 -166.66667 -166.66667       (-61.111,-72.222) (-61.111,-27.778) (-11.111,-0.000)      36.8514
23     38.38384  26.76768  26.76768 -153.53535 -165.15152 -165.15152       (-61.616,-73.232) (-61.616,-26.768) (-11.616,-0.000)      38.5264
24     37.87879  25.75758  25.75758 -151.51515 -163.63636 -163.63636       (-62.121,-74.242) (-62.121,-25.758) (-12.121,-0.000)      40.2015
25     37.37374  24.74747  24.74747 -149.49495 -162.12121 -162.12121       (-62.626,-75.253) (-62.626,-24.747) (-12.626,-0.000)      41.8766
26     36.86869  23.73737  23.73737 -147.47475 -160.60606 -160.60606       (-63.131,-76.263) (-63.131,-23.737) (-13.131,-0.000)      43.5516
27     36.36364  22.72727  22.72727 -145.45455 -159.09091 -159.09091       (-63.636,-77.273) (-63.636,-22.727) (-13.636,-0.000)      45.2267
28     35.85859  21.71717  21.71717 -143.43434 -157.57576 -157.57576       (-64.141,-78.283) (-64.141,-21.717) (-14.141,-0.000)      46.9018
29     35.35354  20.70707  20.70707 -141.41414 -156.06061 -156.06061       (-64.646,-79.293) (-64.646,-20.707) (-14.646,-0.000)      48.5768
30     34.84848  19.69697  19.69697 -139.39394 -154.54545 -154.54545       (-65.152,-80.303) (-65.152,-19.697) (-15.152,-0.000)      50.2519
31     34.34343  18.68687  18.68687 -137.37374 -153.03030 -153.03030       (-65.657,-81.313) (-65.657,-18.687) (-15.657,-0.000)      51.927
32     33.83838  17.67677  17.67677 -135.35354 -151.51515 -151.51515       (-66.162,-82.323) (-66.162,-17.677) (-16.162,-0.000)      53.602
33     33.33333  16.66667  16.66667 -133.33333 -150.00000 -150.00000       (-66.667,-83.333) (-66.667,-16.667) (-16.667,-0.000)      55.2771
34     32.82828  15.65657  15.65657 -131.31313 -148.48485 -148.48485       (-67.172,-84.343) (-67.172,-15.657) (-17.172,-0.000)      56.9521
35     32.32323  14.64646  14.64646 -129.29293 -146.96970 -146.96970       (-67.677,-85.354) (-67.677,-14.646) (-17.677,-0.000)      58.6272
