2BOUNDS_2018-03-07.14_41_49.549_.txt     Output is probe cell, reduced cell, NCDist distance between
49    -30.26580 -26.13282 -22.47521 -50.66581  15.73914   4.82451       (-6.736,-0.535) (-13.828,-9.003) (-21.263,-7.481)      6.8043
50    -30.23629 -26.12481 -22.45449 -50.62633  15.71457   4.80960       (-6.740,-0.603) (-13.784,-8.975) (-21.262,-7.531)      6.85501
51    -30.20677 -26.11680 -22.43377 -50.58685  15.69000   4.79469       (-6.744,-0.671) (-13.741,-8.946) (-21.261,-7.581)      6.90677
52    -30.17726 -26.10879 -22.41305 -50.54737  15.66542   4.77978       (-6.748,-0.739) (-13.698,-8.918) (-21.259,-7.631)      6.95955
53    -30.14775 -26.10078 -22.39233 -50.50789  15.64085   4.76487       (-6.751,-0.807) (-13.654,-8.889) (-21.258,-7.682)      7.01335
54    -30.11823 -26.09277 -22.37161 -50.46841  15.61628   4.74996       (-6.755,-0.875) (-13.611,-8.861) (-21.257,-7.732)      7.06812
55    -30.08872 -26.08476 -22.35089 -50.42893  15.59171   4.73506       (-6.759,-0.943) (-13.568,-8.833) (-21.256,-7.782)      7.12386
56    -30.05920 -26.07675 -22.33018 -50.38945  15.56714   4.72015       (-6.763,-1.011) (-13.524,-8.804) (-21.255,-7.832)      7.18053
57    -30.02969 -26.06875 -22.30946 -50.34997  15.54257   4.70524       (-6.767,-1.079) (-13.481,-8.776) (-21.254,-7.883)      7.16762
58    -30.00017 -26.06074 -22.28874 -50.31049  15.51799   4.69033       (-6.771,-1.147) (-13.438,-8.747) (-21.253,-7.933)      7.13182
59    -29.97066 -26.05273 -22.26802 -50.27100  15.49342   4.67542       (-6.775,-1.214) (-13.394,-8.719) (-21.252,-7.983)      7.09721
60    -29.94115 -26.04472 -22.24730 -50.23152  15.46885   4.66051       (-6.778,-1.282) (-13.351,-8.690) (-21.251,-8.033)      7.06384
61    -29.91163 -26.03671 -22.22658 -50.19204  15.44428   4.64560       (-6.782,-1.350) (-13.308,-8.662) (-21.250,-8.084)      7.0317
62    -29.88212 -26.02870 -22.20586 -50.15256  15.41971   4.63069       (-6.786,-1.418) (-13.264,-8.634) (-21.249,-8.134)      7.00082
63    -29.85260 -26.02069 -22.18514 -50.11308  15.39514   4.61578       (-6.790,-1.486) (-13.221,-8.605) (-21.247,-8.184)      6.97121
64    -29.82309 -26.01268 -22.16442 -50.07360  15.37056   4.60087       (-6.794,-1.554) (-13.178,-8.577) (-21.246,-8.234)      6.9429
65    -29.79358 -26.00467 -22.14370 -50.03412  15.34599   4.58596       (-6.798,-1.622) (-13.134,-8.548) (-21.245,-8.284)      6.91589
66    -29.76406 -25.99666 -22.12298 -49.99464  15.32142   4.57105       (-6.802,-1.690) (-13.091,-8.520) (-21.244,-8.335)      6.8902
67    -29.73455 -25.98866 -22.10226 -49.95516  15.29685   4.55615       (-6.805,-1.758) (-13.048,-8.491) (-21.243,-8.385)      6.86585
68    -29.70503 -25.98065 -22.08154 -49.91568  15.27228   4.54124       (-6.809,-1.826) (-13.004,-8.463) (-21.242,-8.435)      6.84286
69    -29.67552 -25.97264 -22.06082 -49.87620  15.24771   4.52633       (-6.813,-1.894) (-12.961,-8.435) (-21.241,-8.485)      6.82122
70    -29.64601 -25.96463 -22.04011 -49.83672  15.22313   4.51142       (-6.817,-1.961) (-12.918,-8.406) (-21.240,-8.536)      6.80096
71    -29.61649 -25.95662 -22.01939 -49.79723  15.19856   4.49651       (-6.821,-2.029) (-12.874,-8.378) (-21.239,-8.586)      6.7821
72    -29.58698 -25.94861 -21.99867 -49.75775  15.17399   4.48160       (-6.825,-2.097) (-12.831,-8.349) (-21.238,-8.636)      6.76463
73    -29.55746 -25.94060 -21.97795 -49.71827  15.14942   4.46669       (-6.829,-2.165) (-12.788,-8.321) (-21.237,-8.686)      6.74858
74    -29.52795 -25.93259 -21.95723 -49.67879  15.12485   4.45178       (-6.832,-2.233) (-12.744,-8.292) (-21.235,-8.737)      6.73395
75    -29.49843 -25.92458 -21.93651 -49.63931  15.10028   4.43687       (-6.836,-2.301) (-12.701,-8.264) (-21.234,-8.787)      6.72075
76    -29.46892 -25.91657 -21.91579 -49.59983  15.07570   4.42196       (-6.840,-2.369) (-12.658,-8.236) (-21.233,-8.837)      6.70899
77    -29.43941 -25.90857 -21.89507 -49.56035  15.05113   4.40705       (-6.844,-2.437) (-12.614,-8.207) (-21.232,-8.887)      6.69868
78    -29.40989 -25.90056 -21.87435 -49.52087  15.02656   4.39214       (-6.848,-2.505) (-12.571,-8.179) (-21.231,-8.937)      6.68983
79    -29.38038 -25.89255 -21.85363 -49.48139  15.00199   4.37724       (-6.852,-2.573) (-12.528,-8.150) (-21.230,-8.988)      6.68243
80    -29.35086 -25.88454 -21.83291 -49.44191  14.97742   4.36233       (-6.855,-2.640) (-12.484,-8.122) (-21.229,-9.038)      6.6765
81    -29.32135 -25.87653 -21.81219 -49.40243  14.95285   4.34742       (-6.859,-2.708) (-12.441,-8.093) (-21.228,-9.088)      6.67204
82    -29.29184 -25.86852 -21.79147 -49.36295  14.92827   4.33251       (-6.863,-2.776) (-12.398,-8.065) (-21.227,-9.138)      6.66905
83    -29.26232 -25.86051 -21.77076 -49.32346  14.90370   4.31760       (-6.867,-2.844) (-12.354,-8.037) (-21.226,-9.189)      6.66754
84    -29.23281 -25.85250 -21.75004 -49.28398  14.87913   4.30269       (-6.871,-2.912) (-12.311,-8.008) (-21.225,-9.239)      6.6675
85    -29.20329 -25.84449 -21.72932 -49.24450  14.85456   4.28778       (-6.875,-2.980) (-12.268,-7.980) (-21.223,-9.289)      6.66893
86    -29.17378 -25.83648 -21.70860 -49.20502  14.82999   4.27287       (-6.879,-3.048) (-12.224,-7.951) (-21.222,-9.339)      6.67184
87    -29.14427 -25.82848 -21.68788 -49.16554  14.80542   4.25796       (-6.882,-3.116) (-12.181,-7.923) (-21.221,-9.390)      6.67622
88    -29.11475 -25.82047 -21.66716 -49.12606  14.78084   4.24305       (-6.886,-3.184) (-12.138,-7.895) (-21.220,-9.440)      6.68208
89    -29.08524 -25.81246 -21.64644 -49.08658  14.75627   4.22814       (-6.890,-3.252) (-12.094,-7.866) (-21.219,-9.490)      6.68939
90    -29.05572 -25.80445 -21.62572 -49.04710  14.73170   4.21323       (-6.894,-3.320) (-12.051,-7.838) (-21.218,-9.540)      6.69817
91    -29.02621 -25.79644 -21.60500 -49.00762  14.70713   4.19833       (-6.898,-3.387) (-12.008,-7.809) (-21.217,-9.591)      6.7084
92    -28.99669 -25.78843 -21.58428 -48.96814  14.68256   4.18342       (-6.902,-3.455) (-11.964,-7.781) (-21.216,-9.641)      6.72008
93    -28.96718 -25.78042 -21.56356 -48.92866  14.65799   4.16851       (-6.906,-3.523) (-11.921,-7.752) (-21.215,-9.691)      6.7332
94    -28.93767 -25.77241 -21.54284 -48.88918  14.63341   4.15360       (-6.909,-3.591) (-11.878,-7.724) (-21.214,-9.741)      6.74776
95    -28.90815 -25.76440 -21.52212 -48.84969  14.60884   4.13869       (-6.913,-3.659) (-11.834,-7.696) (-21.213,-9.791)      6.76373
96    -28.87864 -25.75639 -21.50140 -48.81021  14.58427   4.12378       (-6.917,-3.727) (-11.791,-7.667) (-21.212,-9.842)      6.78112
97    -28.84912 -25.74838 -21.48069 -48.77073  14.55970   4.10887       (-6.921,-3.795) (-11.748,-7.639) (-21.210,-9.892)      6.79992
98    -28.81961 -25.74038 -21.45997 -48.73125  14.53513   4.09396       (-6.925,-3.863) (-11.704,-7.610) (-21.209,-9.942)      6.8201
99    -28.79010 -25.73237 -21.43925 -48.69177  14.51056   4.07905       (-6.929,-3.931) (-11.661,-7.582) (-21.208,-9.992)      6.84166
100    -28.76058 -25.72436 -21.41853 -48.65229  14.48598   4.06414       (-6.933,-3.999) (-11.618,-7.553) (-21.207,-10.043)      6.86458
101    -28.73107 -25.71635 -21.39781 -48.61281  14.46141   4.04923       (-6.936,-4.067) (-11.574,-7.525) (-21.206,-10.093)      6.88886
102    -28.70155 -25.70834 -21.37709 -48.57333  14.43684   4.03432       (-6.940,-4.134) (-11.531,-7.497) (-21.205,-10.143)      6.87728
103    -28.67204 -25.70033 -21.35637 -48.53385  14.41227   4.01942       (-6.944,-4.202) (-11.488,-7.468) (-21.204,-10.193)      6.84064
104    -28.64253 -25.69232 -21.33565 -48.49437  14.38770   4.00451       (-6.948,-4.270) (-11.444,-7.440) (-21.203,-10.244)      6.80526
105    -28.61301 -25.68431 -21.31493 -48.45489  14.36313   3.98960       (-6.952,-4.338) (-11.401,-7.411) (-21.202,-10.294)      6.77114
106    -28.58350 -25.67630 -21.29421 -48.41541  14.33855   3.97469       (-6.956,-4.406) (-11.358,-7.383) (-21.201,-10.344)      6.73831
107    -28.55398 -25.66829 -21.27349 -48.37592  14.31398   3.95978       (-6.960,-4.474) (-11.314,-7.354) (-21.200,-10.394)      6.70679
108    -28.52447 -25.66029 -21.25277 -48.33644  14.28941   3.94487       (-6.963,-4.542) (-11.271,-7.326) (-21.198,-10.444)      6.67659
109    -28.49496 -25.65228 -21.23205 -48.29696  14.26484   3.92996       (-6.967,-4.610) (-11.228,-7.298) (-21.197,-10.495)      6.64773
110    -28.46544 -25.64427 -21.21133 -48.25748  14.24027   3.91505       (-6.971,-4.678) (-11.184,-7.269) (-21.196,-10.545)      6.62023
111    -28.43593 -25.63626 -21.19062 -48.21800  14.21570   3.90014       (-6.975,-4.746) (-11.141,-7.241) (-21.195,-10.595)      6.59412
112    -28.40641 -25.62825 -21.16990 -48.17852  14.19112   3.88523       (-6.979,-4.813) (-11.098,-7.212) (-21.194,-10.645)      6.56939
113    -28.37690 -25.62024 -21.14918 -48.13904  14.16655   3.87032       (-6.983,-4.881) (-11.054,-7.184) (-21.193,-10.696)      6.54607
114    -28.34738 -25.61223 -21.12846 -48.09956  14.14198   3.85541       (-6.986,-4.949) (-11.011,-7.156) (-21.192,-10.746)      6.52418
115    -28.31787 -25.60422 -21.10774 -48.06008  14.11741   3.84051       (-6.990,-5.017) (-10.968,-7.127) (-21.191,-10.796)      6.50373
116    -28.28836 -25.59621 -21.08702 -48.02060  14.09284   3.82560       (-6.994,-5.085) (-10.924,-7.099) (-21.190,-10.846)      6.48473
117    -28.25884 -25.58820 -21.06630 -47.98112  14.06827   3.81069       (-6.998,-5.153) (-10.881,-7.070) (-21.189,-10.897)      6.46719
118    -28.22933 -25.58020 -21.04558 -47.94164  14.04369   3.79578       (-7.002,-5.221) (-10.838,-7.042) (-21.188,-10.947)      6.45113
119    -28.19981 -25.57219 -21.02486 -47.90215  14.01912   3.78087       (-7.006,-5.289) (-10.794,-7.013) (-21.186,-10.997)      6.43656
120    -28.17030 -25.56418 -21.00414 -47.86267  13.99455   3.76596       (-7.010,-5.357) (-10.751,-6.985) (-21.185,-11.047)      6.42349
121    -28.14079 -25.55617 -20.98342 -47.82319  13.96998   3.75105       (-7.013,-5.425) (-10.708,-6.957) (-21.184,-11.098)      6.41193
122    -28.11127 -25.54816 -20.96270 -47.78371  13.94541   3.73614       (-7.017,-5.493) (-10.664,-6.928) (-21.183,-11.148)      6.40188
123    -28.08176 -25.54015 -20.94198 -47.74423  13.92084   3.72123       (-7.021,-5.560) (-10.621,-6.900) (-21.182,-11.198)      6.39335
124    -28.05224 -25.53214 -20.92126 -47.70475  13.89626   3.70632       (-7.025,-5.628) (-10.578,-6.871) (-21.181,-11.248)      6.38636
125    -28.02273 -25.52413 -20.90055 -47.66527  13.87169   3.69141       (-7.029,-5.696) (-10.534,-6.843) (-21.180,-11.298)      6.38089
126    -27.99322 -25.51612 -20.87983 -47.62579  13.84712   3.67650       (-7.033,-5.764) (-10.491,-6.814) (-21.179,-11.349)      6.37697
127    -27.96370 -25.50811 -20.85911 -47.58631  13.82255   3.66160       (-7.037,-5.832) (-10.448,-6.786) (-21.178,-11.399)      6.37459
128    -27.93419 -25.50011 -20.83839 -47.54683  13.79798   3.64669       (-7.040,-5.900) (-10.404,-6.758) (-21.177,-11.449)      6.37375
129    -27.90467 -25.49210 -20.81767 -47.50735  13.77341   3.63178       (-7.044,-5.968) (-10.361,-6.729) (-21.176,-11.499)      6.37445
130    -27.87516 -25.48409 -20.79695 -47.46786  13.74883   3.61687       (-7.048,-6.036) (-10.318,-6.701) (-21.174,-11.550)      6.37669
131    -27.84564 -25.47608 -20.77623 -47.42838  13.72426   3.60196       (-7.052,-6.104) (-10.274,-6.672) (-21.173,-11.600)      6.38048
132    -27.81613 -25.46807 -20.75551 -47.38890  13.69969   3.58705       (-7.056,-6.172) (-10.231,-6.644) (-21.172,-11.650)      6.3858
133    -27.78662 -25.46006 -20.73479 -47.34942  13.67512   3.57214       (-7.060,-6.239) (-10.188,-6.615) (-21.171,-11.700)      6.39266
134    -27.75710 -25.45205 -20.71407 -47.30994  13.65055   3.55723       (-7.064,-6.307) (-10.144,-6.587) (-21.170,-11.751)      6.40105
135    -27.72759 -25.44404 -20.69335 -47.27046  13.62598   3.54232       (-7.067,-6.375) (-10.101,-6.559) (-21.169,-11.801)      6.41096
136    -27.69807 -25.43603 -20.67263 -47.23098  13.60140   3.52741       (-7.071,-6.443) (-10.058,-6.530) (-21.168,-11.851)      6.42239
137    -27.66856 -25.42802 -20.65191 -47.19150  13.57683   3.51250       (-7.075,-6.511) (-10.014,-6.502) (-21.167,-11.901)      6.43532
138    -27.63905 -25.42002 -20.63119 -47.15202  13.55226   3.49759       (-7.079,-6.579) (-9.971,-6.473) (-21.166,-11.951)      6.44976
139    -27.60953 -25.41201 -20.61048 -47.11254  13.52769   3.48269       (-7.083,-6.647) (-9.928,-6.445) (-21.165,-12.002)      6.46568
140    -27.58002 -25.40400 -20.58976 -47.07306  13.50312   3.46778       (-7.087,-6.715) (-9.884,-6.416) (-21.164,-12.052)      6.48309
141    -27.55050 -25.39599 -20.56904 -47.03358  13.47855   3.45287       (-7.090,-6.783) (-9.841,-6.388) (-21.162,-12.102)      6.50196
142    -27.52099 -25.38798 -20.54832 -46.99409  13.45397   3.43796       (-7.094,-6.851) (-9.798,-6.360) (-21.161,-12.152)      6.52228
143    -27.49148 -25.37997 -20.52760 -46.95461  13.42940   3.42305       (-7.098,-6.919) (-9.754,-6.331) (-21.160,-12.203)      6.54404
144    -27.46196 -25.37196 -20.50688 -46.91513  13.40483   3.40814       (-7.102,-6.986) (-9.711,-6.303) (-21.159,-12.253)      6.56723
145    -27.43245 -25.36395 -20.48616 -46.87565  13.38026   3.39323       (-7.106,-7.054) (-9.668,-6.274) (-21.158,-12.303)      6.59183
146    -27.40293 -25.35594 -20.46544 -46.83617  13.35569   3.37832       (-7.110,-7.122) (-9.624,-6.246) (-21.157,-12.353)      6.61783
147    -27.37342 -25.34793 -20.44472 -46.79669  13.33112   3.36341       (-7.114,-7.190) (-9.581,-6.218) (-21.156,-12.404)      6.6452
148    -27.34390 -25.33992 -20.42400 -46.75721  13.30654   3.34850       (-7.117,-7.258) (-9.538,-6.189) (-21.155,-12.454)      6.67393
149    -27.31439 -25.33192 -20.40328 -46.71773  13.28197   3.33359       (-7.121,-7.326) (-9.494,-6.161) (-21.154,-12.504)      6.70401
150    -27.28488 -25.32391 -20.38256 -46.67825  13.25740   3.31868       (-7.125,-7.394) (-9.451,-6.132) (-21.153,-12.554)      6.73542
151    -27.25536 -25.31590 -20.36184 -46.63877  13.23283   3.30378       (-7.129,-7.462) (-9.408,-6.104) (-21.152,-12.605)      6.76813
152    -27.22585 -25.30789 -20.34112 -46.59929  13.20826   3.28887       (-7.133,-7.530) (-9.364,-6.075) (-21.150,-12.655)      6.80213
153    -27.19633 -25.29988 -20.32041 -46.55981  13.18369   3.27396       (-7.137,-7.598) (-9.321,-6.047) (-21.149,-12.705)      6.83741
154    -27.16682 -25.29187 -20.29969 -46.52032  13.15911   3.25905       (-7.141,-7.665) (-9.278,-6.019) (-21.148,-12.755)      6.87393
155    -27.13731 -25.28386 -20.27897 -46.48084  13.13454   3.24414       (-7.144,-7.733) (-9.234,-5.990) (-21.147,-12.805)      6.91168
156    -27.10779 -25.27585 -20.25825 -46.44136  13.10997   3.22923       (-7.148,-7.801) (-9.191,-5.962) (-21.146,-12.856)      6.95064
157    -27.07828 -25.26784 -20.23753 -46.40188  13.08540   3.21432       (-7.152,-7.869) (-9.148,-5.933) (-21.145,-12.906)      6.99079
158    -27.04876 -25.25983 -20.21681 -46.36240  13.06083   3.19941       (-7.156,-7.937) (-9.104,-5.905) (-21.144,-12.956)      7.03211
159    -27.01925 -25.25183 -20.19609 -46.32292  13.03626   3.18450       (-7.160,-8.005) (-9.061,-5.876) (-21.143,-13.006)      7.07459
160    -26.98974 -25.24382 -20.17537 -46.28344  13.01168   3.16959       (-7.164,-8.073) (-9.018,-5.848) (-21.142,-13.057)      7.11818
161    -26.96022 -25.23581 -20.15465 -46.24396  12.98711   3.15468       (-7.168,-8.141) (-8.974,-5.820) (-21.141,-13.107)      7.16289
162    -26.93071 -25.22780 -20.13393 -46.20448  12.96254   3.13977       (-7.171,-8.209) (-8.931,-5.791) (-21.140,-13.157)      7.20869
163    -26.90119 -25.21979 -20.11321 -46.16500  12.93797   3.12487       (-7.175,-8.277) (-8.888,-5.763) (-21.138,-13.207)      7.25555
164    -26.87168 -25.21178 -20.09249 -46.12552  12.91340   3.10996       (-7.179,-8.345) (-8.844,-5.734) (-21.137,-13.258)      7.30346
165    -26.84216 -25.20377 -20.07177 -46.08604  12.88883   3.09505       (-7.183,-8.412) (-8.801,-5.706) (-21.136,-13.308)      7.35239
166    -26.81265 -25.19576 -20.05105 -46.04655  12.86425   3.08014       (-7.187,-8.480) (-8.758,-5.677) (-21.135,-13.358)      7.40233
167    -26.78314 -25.18775 -20.03034 -46.00707  12.83968   3.06523       (-7.191,-8.548) (-8.714,-5.649) (-21.134,-13.408)      7.45325
168    -26.75362 -25.17974 -20.00962 -45.96759  12.81511   3.05032       (-7.195,-8.616) (-8.671,-5.621) (-21.133,-13.459)      7.50514
169    -26.72411 -25.17174 -19.98890 -45.92811  12.79054   3.03541       (-7.198,-8.684) (-8.628,-5.592) (-21.132,-13.509)      7.55797
170    -26.69459 -25.16373 -19.96818 -45.88863  12.76597   3.02050       (-7.202,-8.752) (-8.584,-5.564) (-21.131,-13.559)      7.61173
171    -26.66508 -25.15572 -19.94746 -45.84915  12.74140   3.00559       (-7.206,-8.820) (-8.541,-5.535) (-21.130,-13.609)      7.6664
172    -26.63557 -25.14771 -19.92674 -45.80967  12.71682   2.99068       (-7.210,-8.888) (-8.498,-5.507) (-21.129,-13.659)      7.72195
173    -26.60605 -25.13970 -19.90602 -45.77019  12.69225   2.97577       (-7.214,-8.956) (-8.454,-5.478) (-21.128,-13.710)      7.77837
174    -26.57654 -25.13169 -19.88530 -45.73071  12.66768   2.96086       (-7.218,-9.024) (-8.411,-5.450) (-21.126,-13.760)      7.83564
175    -26.54702 -25.12368 -19.86458 -45.69123  12.64311   2.94596       (-7.221,-9.091) (-8.368,-5.422) (-21.125,-13.810)      7.88324
176    -26.51751 -25.11567 -19.84386 -45.65175  12.61854   2.93105       (-7.225,-9.159) (-8.324,-5.393) (-21.124,-13.860)      7.92506
177    -26.48800 -25.10766 -19.82314 -45.61227  12.59397   2.91614       (-7.229,-9.227) (-8.281,-5.365) (-21.123,-13.911)      7.96789
178    -26.45848 -25.09965 -19.80242 -45.57278  12.56939   2.90123       (-7.233,-9.295) (-8.238,-5.336) (-21.122,-13.961)      8.01172
179    -26.42897 -25.09165 -19.78170 -45.53330  12.54482   2.88632       (-7.237,-9.363) (-8.194,-5.308) (-21.121,-14.011)      8.05653
180    -26.39945 -25.08364 -19.76099 -45.49382  12.52025   2.87141       (-7.241,-9.431) (-8.151,-5.280) (-21.120,-14.061)      8.10231
181    -26.36994 -25.07563 -19.74027 -45.45434  12.49568   2.85650       (-7.245,-9.499) (-8.108,-5.251) (-21.119,-14.112)      8.14904
182    -26.34042 -25.06762 -19.71955 -45.41486  12.47111   2.84159       (-7.248,-9.567) (-8.064,-5.223) (-21.118,-14.162)      8.1967
183    -26.31091 -25.05961 -19.69883 -45.37538  12.44653   2.82668       (-7.252,-9.635) (-8.021,-5.194) (-21.117,-14.212)      8.19656
184    -26.28140 -25.05160 -19.67811 -45.33590  12.42196   2.81177       (-7.256,-9.703) (-7.978,-5.166) (-21.116,-14.262)      8.18553
