10PERCENT_2018-03-07.11_27_24.686_.txt     Output is probe cell, reduced cell, NCDist distance between
152    -16.88367 -11.63953  -3.98391   0.78867 -29.75810   0.69509       (-2.407,-0.695) (-11.640,-26.791) (-15.493,-0.789)      5.30524
153    -16.87751 -11.62839  -4.01211   0.78640 -29.73398   0.69257       (-2.439,-0.693) (-11.628,-26.776) (-15.492,-0.786)      5.30854
154    -16.87134 -11.61726  -4.04031   0.78413 -29.70985   0.69006       (-2.472,-0.690) (-11.617,-26.761) (-15.491,-0.784)      5.31211
155    -16.86517 -11.60613  -4.06851   0.78186 -29.68573   0.68754       (-2.505,-0.688) (-11.606,-26.747) (-15.490,-0.782)      5.31594
156    -16.85901 -11.59500  -4.09671   0.77959 -29.66161   0.68503       (-2.538,-0.685) (-11.595,-26.732) (-15.489,-0.780)      5.32004
157    -16.85284 -11.58387  -4.12491   0.77732 -29.63749   0.68251       (-2.570,-0.683) (-11.584,-26.718) (-15.488,-0.777)      5.32439
158    -16.84667 -11.57274  -4.15311   0.77505 -29.61336   0.67999       (-2.603,-0.680) (-11.573,-26.703) (-15.487,-0.775)      5.32902
159    -16.84051 -11.56161  -4.18131   0.77278 -29.58924   0.67748       (-2.636,-0.677) (-11.562,-26.689) (-15.486,-0.773)      5.3339
160    -16.83434 -11.55047  -4.20951   0.77052 -29.56512   0.67496       (-2.668,-0.675) (-11.550,-26.674) (-15.484,-0.771)      5.33905
161    -16.82817 -11.53934  -4.23771   0.76825 -29.54099   0.67245       (-2.701,-0.672) (-11.539,-26.660) (-15.483,-0.768)      5.34445
162    -16.82200 -11.52821  -4.26591   0.76598 -29.51687   0.66993       (-2.734,-0.670) (-11.528,-26.645) (-15.482,-0.766)      5.35012
163    -16.81584 -11.51708  -4.29410   0.76371 -29.49275   0.66741       (-2.767,-0.667) (-11.517,-26.631) (-15.481,-0.764)      5.35605
164    -16.80967 -11.50595  -4.32230   0.76144 -29.46862   0.66490       (-2.799,-0.665) (-11.506,-26.616) (-15.480,-0.761)      5.36223
165    -16.80350 -11.49482  -4.35050   0.75917 -29.44450   0.66238       (-2.832,-0.662) (-11.495,-26.601) (-15.479,-0.759)      5.36867
166    -16.79734 -11.48369  -4.37870   0.75690 -29.42038   0.65987       (-2.865,-0.660) (-11.484,-26.587) (-15.478,-0.757)      5.37537
167    -16.79117 -11.47255  -4.40690   0.75463 -29.39625   0.65735       (-2.898,-0.657) (-11.473,-26.572) (-15.476,-0.755)      5.38233
168    -16.78500 -11.46142  -4.43510   0.75236 -29.37213   0.65483       (-2.930,-0.655) (-11.461,-26.558) (-15.475,-0.752)      5.38953
169    -16.77884 -11.45029  -4.46330   0.75009 -29.34801   0.65232       (-2.963,-0.652) (-11.450,-26.543) (-15.474,-0.750)      5.397
170    -16.77267 -11.43916  -4.49150   0.74782 -29.32388   0.64980       (-2.996,-0.650) (-11.439,-26.529) (-15.473,-0.748)      5.40471
171    -16.76650 -11.42803  -4.51970   0.74555 -29.29976   0.64729       (-3.029,-0.647) (-11.428,-26.514) (-15.472,-0.746)      5.41268
172    -16.76033 -11.41690  -4.54790   0.74328 -29.27564   0.64477       (-3.061,-0.645) (-11.417,-26.500) (-15.471,-0.743)      5.42089
173    -16.75417 -11.40577  -4.57610   0.74101 -29.25151   0.64225       (-3.094,-0.642) (-11.406,-26.485) (-15.470,-0.741)      5.42936
174    -16.74800 -11.39463  -4.60430   0.73874 -29.22739   0.63974       (-3.127,-0.640) (-11.395,-26.470) (-15.469,-0.739)      5.43807
175    -16.74183 -11.38350  -4.63250   0.73647 -29.20327   0.63722       (-3.160,-0.637) (-11.384,-26.456) (-15.467,-0.736)      5.44703
176    -16.73567 -11.37237  -4.66070   0.73420 -29.17915   0.63470       (-3.192,-0.635) (-11.372,-26.441) (-15.466,-0.734)      5.45624
177    -16.72950 -11.36124  -4.68890   0.73193 -29.15502   0.63219       (-3.225,-0.632) (-11.361,-26.427) (-15.465,-0.732)      5.46569
178    -16.72333 -11.35011  -4.71710   0.72966 -29.13090   0.62967       (-3.258,-0.630) (-11.350,-26.412) (-15.464,-0.730)      5.47538
179    -16.71717 -11.33898  -4.74530   0.72739 -29.10678   0.62716       (-3.291,-0.627) (-11.339,-26.398) (-15.463,-0.727)      5.48532
180    -16.71100 -11.32785  -4.77349   0.72512 -29.08265   0.62464       (-3.323,-0.625) (-11.328,-26.383) (-15.462,-0.725)      5.49549
181    -16.70483 -11.31671  -4.80169   0.72285 -29.05853   0.62212       (-3.356,-0.622) (-11.317,-26.369) (-15.461,-0.723)      5.50591
182    -16.69866 -11.30558  -4.82989   0.72058 -29.03441   0.61961       (-3.389,-0.620) (-11.306,-26.354) (-15.459,-0.721)      5.51656
183    -16.69250 -11.29445  -4.85809   0.71832 -29.01028   0.61709       (-3.421,-0.617) (-11.294,-26.339) (-15.458,-0.718)      5.52745
184    -16.68633 -11.28332  -4.88629   0.71605 -28.98616   0.61458       (-3.454,-0.615) (-11.283,-26.325) (-15.457,-0.716)      5.53857
