Fol_2018-03-05.14_01_58.18_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -51.42356  -5.91812 -49.81773   7.76333  -2.27734 -53.47879       (-5.486,-38.364) (-7.763,-44.524) (-1.845,-34.743)      0
1    -51.37757  -5.91997 -49.76971   7.71716  -2.31962 -53.46003       (-5.398,-38.458) (-7.717,-44.705) (-1.797,-34.948)      0.309169
2    -51.33159  -5.92182 -49.72169   7.67098  -2.36191 -53.44128       (-5.309,-38.552) (-7.671,-44.886) (-1.749,-35.152)      0.618338
3    -51.28560  -5.92367 -49.67367   7.62481  -2.40420 -53.42252       (-5.221,-38.647) (-7.625,-45.067) (-1.701,-35.357)      0.927507
4    -51.23962  -5.92551 -49.62565   7.57864  -2.44649 -53.40377       (-5.132,-38.741) (-7.579,-45.248) (-1.653,-35.561)      1.23668
5    -51.19364  -5.92736 -49.57763   7.53246  -2.48878 -53.38502       (-5.044,-38.835) (-7.532,-45.429) (-1.605,-35.765)      1.54584
6    -51.14765  -5.92921 -49.52961   7.48629  -2.53107 -53.36626       (-4.955,-38.929) (-7.486,-45.609) (-1.557,-35.970)      1.85501
7    -51.10167  -5.93105 -49.48158   7.44011  -2.57336 -53.34751       (-4.867,-39.023) (-7.440,-45.790) (-1.509,-36.174)      2.16418
8    -51.05569  -5.93290 -49.43356   7.39394  -2.61565 -53.32875       (-4.778,-39.118) (-7.394,-45.971) (-1.461,-36.378)      2.47335
9    -51.00970  -5.93475 -49.38554   7.34777  -2.65794 -53.31000       (-4.690,-39.212) (-7.348,-46.152) (-1.413,-36.583)      2.78252
10    -50.96372  -5.93659 -49.33752   7.30159  -2.70023 -53.29125       (-4.601,-39.306) (-7.302,-46.333) (-1.365,-36.787)      3.09169
11    -50.91774  -5.93844 -49.28950   7.25542  -2.74252 -53.27249       (-4.513,-39.400) (-7.255,-46.513) (-1.317,-36.991)      3.40086
12    -50.87175  -5.94029 -49.24148   7.20925  -2.78481 -53.25374       (-4.424,-39.494) (-7.209,-46.694) (-1.269,-37.196)      3.71003
13    -50.82577  -5.94214 -49.19346   7.16307  -2.82710 -53.23498       (-4.336,-39.589) (-7.163,-46.875) (-1.221,-37.400)      4.0192
14    -50.77979  -5.94398 -49.14544   7.11690  -2.86939 -53.21623       (-4.248,-39.683) (-7.117,-47.056) (-1.173,-37.604)      4.32836
15    -50.73380  -5.94583 -49.09742   7.07073  -2.91168 -53.19748       (-4.159,-39.777) (-7.071,-47.237) (-1.125,-37.809)      4.63753
16    -50.68782  -5.94768 -49.04940   7.02455  -2.95397 -53.17872       (-4.071,-39.871) (-7.025,-47.417) (-1.077,-38.013)      4.9467
17    -50.64183  -5.94952 -49.00138   6.97838  -2.99626 -53.15997       (-3.982,-39.965) (-6.978,-47.598) (-1.029,-38.217)      5.25587
18    -50.59585  -5.95137 -48.95336   6.93221  -3.03855 -53.14121       (-3.894,-40.059) (-6.932,-47.779) (-0.981,-38.422)      5.56504
19    -50.54987  -5.95322 -48.90534   6.88603  -3.08083 -53.12246       (-3.805,-40.154) (-6.886,-47.960) (-0.933,-38.626)      5.87421
20    -50.50388  -5.95507 -48.85732   6.83986  -3.12312 -53.10371       (-3.717,-40.248) (-6.840,-48.141) (-0.885,-38.830)      6.18338
21    -50.45790  -5.95691 -48.80930   6.79369  -3.16541 -53.08495       (-3.628,-40.342) (-6.794,-48.321) (-0.837,-39.035)      6.49255
22    -50.41192  -5.95876 -48.76128   6.74751  -3.20770 -53.06620       (-3.540,-40.436) (-6.748,-48.502) (-0.789,-39.239)      6.80172
23    -50.36593  -5.96061 -48.71326   6.70134  -3.24999 -53.04744       (-3.451,-40.530) (-6.701,-48.683) (-0.741,-39.443)      7.11088
24    -50.31995  -5.96245 -48.66524   6.65517  -3.29228 -53.02869       (-3.363,-40.625) (-6.655,-48.864) (-0.693,-39.648)      7.42005
25    -50.27397  -5.96430 -48.61721   6.60899  -3.33457 -53.00993       (-3.274,-40.719) (-6.609,-49.045) (-0.645,-39.852)      7.72922
26    -50.22798  -5.96615 -48.56919   6.56282  -3.37686 -52.99118       (-3.186,-40.813) (-6.563,-49.226) (-0.597,-40.056)      8.03839
27    -50.18200  -5.96799 -48.52117   6.51664  -3.41915 -52.97243       (-3.097,-40.907) (-6.517,-49.406) (-0.549,-40.261)      8.34756
28    -50.13602  -5.96984 -48.47315   6.47047  -3.46144 -52.95367       (-3.009,-41.001) (-6.470,-49.587) (-0.501,-40.465)      8.65673
29    -50.09003  -5.97169 -48.42513   6.42430  -3.50373 -52.93492       (-2.921,-41.096) (-6.424,-49.768) (-0.453,-40.669)      8.9659
30    -50.04405  -5.97354 -48.37711   6.37812  -3.54602 -52.91616       (-2.832,-41.190) (-6.378,-49.949) (-0.405,-40.874)      9.27507
31    -49.99807  -5.97538 -48.32909   6.33195  -3.58831 -52.89741       (-2.744,-41.284) (-6.332,-50.130) (-0.357,-41.078)      9.58424
32    -49.95208  -5.97723 -48.28107   6.28578  -3.63060 -52.87866       (-2.655,-41.378) (-6.286,-50.310) (-0.309,-41.283)      9.8934
33    -49.90610  -5.97908 -48.23305   6.23960  -3.67289 -52.85990       (-2.567,-41.472) (-6.240,-50.491) (-0.261,-41.487)      10.2026
34    -49.86011  -5.98092 -48.18503   6.19343  -3.71518 -52.84115       (-2.478,-41.567) (-6.193,-50.672) (-0.213,-41.691)      10.5117
35    -49.81413  -5.98277 -48.13701   6.14726  -3.75747 -52.82239       (-2.390,-41.661) (-6.147,-50.853) (-0.164,-41.896)      10.8209
36    -49.76815  -5.98462 -48.08899   6.10108  -3.79976 -52.80364       (-2.301,-41.755) (-6.101,-51.034) (-0.116,-42.100)      11.1301
37    -49.72216  -5.98647 -48.04097   6.05491  -3.84204 -52.78489       (-2.213,-41.849) (-6.055,-51.214) (-0.068,-42.304)      11.4392
