2BOUNDS_2018-03-07.14_44_32.618_.txt     Output is probe cell, reduced cell, NCDist distance between
13    -21.53829   1.03661 -16.86561 -18.47124  21.58710 -36.12936       (-1.328,-1.279) (-1.886,-12.893) (-3.491,-10.719)      1.81243
14    -21.51787   1.02558 -16.85058 -18.46433  21.56226 -36.09490       (-1.264,-1.220) (-1.923,-12.988) (-3.536,-10.786)      1.94754
15    -21.49745   1.01454 -16.83555 -18.45743  21.53742 -36.06045       (-1.201,-1.161) (-1.959,-13.082) (-3.581,-10.853)      2.08559
16    -21.47704   1.00350 -16.82053 -18.45053  21.51257 -36.02599       (-1.137,-1.101) (-1.996,-13.177) (-3.626,-10.920)      2.22602
17    -21.45662   0.99247 -16.80550 -18.44363  21.48773 -35.99153       (-1.073,-1.042) (-2.033,-13.272) (-3.671,-10.988)      2.36842
18    -21.43620   0.98143 -16.79047 -18.43672  21.46289 -35.95707       (-1.010,-0.983) (-2.070,-13.366) (-3.716,-11.055)      2.51245
19    -21.41579   0.97040 -16.77544 -18.42982  21.43805 -35.92262       (-0.946,-0.924) (-2.107,-13.461) (-3.761,-11.122)      2.65785
20    -21.39537   0.95936 -16.76041 -18.42292  21.41321 -35.88816       (-0.883,-0.865) (-2.143,-13.555) (-3.806,-11.189)      2.8044
21    -21.37495   0.94832 -16.74539 -18.41601  21.38836 -35.85370       (-0.819,-0.806) (-2.180,-13.650) (-3.851,-11.257)      2.95192
22    -21.35454   0.93729 -16.73036 -18.40911  21.36352 -35.81925       (-0.755,-0.746) (-2.217,-13.744) (-3.896,-11.324)      3.10029
23    -21.33412   0.92625 -16.71533 -18.40221  21.33868 -35.78479       (-0.692,-0.687) (-2.254,-13.839) (-3.941,-11.391)      3.24939
24    -21.31370   0.91522 -16.70030 -18.39530  21.31384 -35.75033       (-0.628,-0.628) (-2.291,-13.933) (-3.986,-11.458)      3.39911
25    -21.29329   0.90418 -16.68528 -18.38840  21.28899 -35.71587       (-0.565,-0.569) (-2.327,-14.028) (-4.031,-11.526)      3.54939
26    -21.27287   0.89314 -16.67025 -18.38150  21.26415 -35.68142       (-0.501,-0.510) (-2.364,-14.122) (-4.075,-11.593)      3.70015
27    -21.25245   0.88211 -16.65522 -18.37459  21.23931 -35.64696       (-0.437,-0.451) (-2.401,-14.217) (-4.120,-11.660)      3.85133
28    -21.23204   0.87107 -16.64019 -18.36769  21.21447 -35.61250       (-0.374,-0.391) (-2.438,-14.311) (-4.165,-11.727)      4.0029
29    -21.21162   0.86004 -16.62516 -18.36079  21.18962 -35.57804       (-0.310,-0.332) (-2.475,-14.406) (-4.210,-11.794)      4.1548
30    -21.19120   0.84900 -16.61014 -18.35388  21.16478 -35.54359       (-0.247,-0.273) (-2.511,-14.500) (-4.255,-11.862)      4.307
31    -21.17079   0.83796 -16.59511 -18.34698  21.13994 -35.50913       (-0.183,-0.214) (-2.548,-14.595) (-4.300,-11.929)      4.45947
32    -21.15037   0.82693 -16.58008 -18.34008  21.11510 -35.47467       (-0.119,-0.155) (-2.585,-14.689) (-4.345,-11.996)      4.61219
33    -21.12995   0.81589 -16.56505 -18.33318  21.09026 -35.44021       (-0.056,-0.096) (-2.622,-14.784) (-4.390,-12.063)      4.76513
34    -21.10954   0.80486 -16.55002 -18.32627  21.06541 -35.40576       (-0.008,-0.044) (-2.651,-4.427) (-14.871,-12.123)      5.28647    *****
35    -21.08912   0.79382 -16.53500 -18.31937  21.04057 -35.37130       (-0.071,-0.049) (-2.624,-4.408) (-14.901,-12.127)      5.26817
36    -21.06870   0.78279 -16.51997 -18.31247  21.01573 -35.33684       (-0.135,-0.053) (-2.597,-4.390) (-14.932,-12.130)      5.25096
37    -21.04829   0.77175 -16.50494 -18.30556  20.99089 -35.30239       (-0.199,-0.057) (-2.571,-4.371) (-14.963,-12.134)      5.23487
38    -21.02787   0.76071 -16.48991 -18.29866  20.96604 -35.26793       (-0.262,-0.062) (-2.544,-4.352) (-14.994,-12.137)      5.21989
39    -21.00745   0.74968 -16.47488 -18.29176  20.94120 -35.23347       (-0.326,-0.066) (-2.517,-4.334) (-15.025,-12.141)      5.20604
40    -20.98704   0.73864 -16.45986 -18.28485  20.91636 -35.19901       (-0.389,-0.071) (-2.490,-4.315) (-15.056,-12.145)      5.19333
41    -20.96662   0.72761 -16.44483 -18.27795  20.89152 -35.16456       (-0.453,-0.075) (-2.463,-4.296) (-15.087,-12.148)      5.18176
42    -20.94620   0.71657 -16.42980 -18.27105  20.86668 -35.13010       (-0.517,-0.080) (-2.437,-4.278) (-15.118,-12.152)      5.17135
43    -20.92578   0.70553 -16.41477 -18.26414  20.84183 -35.09564       (-0.580,-0.084) (-2.410,-4.259) (-15.149,-12.156)      5.1621
44    -20.90537   0.69450 -16.39974 -18.25724  20.81699 -35.06118       (-0.644,-0.088) (-2.383,-4.240) (-15.180,-12.159)      5.15401
45    -20.88495   0.68346 -16.38472 -18.25034  20.79215 -35.02673       (-0.707,-0.093) (-2.356,-4.222) (-15.211,-12.163)      5.1471
46    -20.86453   0.67243 -16.36969 -18.24343  20.76731 -34.99227       (-0.771,-0.097) (-2.329,-4.203) (-15.242,-12.167)      5.14136
47    -20.84412   0.66139 -16.35466 -18.23653  20.74246 -34.95781       (-0.834,-0.102) (-2.303,-4.184) (-15.273,-12.170)      5.13681
48    -20.82370   0.65035 -16.33963 -18.22963  20.71762 -34.92335       (-0.898,-0.106) (-2.276,-4.166) (-15.303,-12.174)      5.13344
49    -20.80328   0.63932 -16.32460 -18.22272  20.69278 -34.88890       (-0.962,-0.111) (-2.249,-4.147) (-15.334,-12.177)      5.13126
50    -20.78287   0.62828 -16.30958 -18.21582  20.66794 -34.85444       (-1.025,-0.115) (-2.222,-4.129) (-15.365,-12.181)      5.13026
51    -20.76245   0.61725 -16.29455 -18.20892  20.64310 -34.81998       (-1.089,-0.119) (-2.195,-4.110) (-15.396,-12.185)      5.13045
52    -20.74203   0.60621 -16.27952 -18.20202  20.61825 -34.78552       (-1.152,-0.124) (-2.169,-4.091) (-15.427,-12.188)      5.13184
53    -20.72162   0.59517 -16.26449 -18.19511  20.59341 -34.75107       (-1.216,-0.128) (-2.142,-4.073) (-15.458,-12.192)      5.13441
54    -20.70120   0.58414 -16.24947 -18.18821  20.56857 -34.71661       (-1.280,-0.133) (-2.115,-4.054) (-15.489,-12.196)      5.13816
55    -20.68078   0.57310 -16.23444 -18.18131  20.54373 -34.68215       (-1.343,-0.137) (-2.088,-4.035) (-15.520,-12.199)      5.1431
56    -20.66037   0.56207 -16.21941 -18.17440  20.51888 -34.64770       (-1.407,-0.141) (-2.062,-4.017) (-15.551,-12.203)      5.14922
57    -20.63995   0.55103 -16.20438 -18.16750  20.49404 -34.61324       (-1.470,-0.146) (-2.035,-3.998) (-15.582,-12.207)      5.15651
58    -20.61953   0.54000 -16.18935 -18.16060  20.46920 -34.57878       (-1.534,-0.150) (-2.008,-3.979) (-15.613,-12.210)      5.16498
59    -20.59912   0.52896 -16.17433 -18.15369  20.44436 -34.54432       (-1.598,-0.155) (-1.981,-3.961) (-15.644,-12.214)      5.17461
60    -20.57870   0.51792 -16.15930 -18.14679  20.41952 -34.50987       (-1.661,-0.159) (-1.954,-3.942) (-15.675,-12.217)      5.1854
61    -20.55828   0.50689 -16.14427 -18.13989  20.39467 -34.47541       (-1.725,-0.164) (-1.928,-3.923) (-15.705,-12.221)      5.19734
62    -20.53787   0.49585 -16.12924 -18.13298  20.36983 -34.44095       (-1.788,-0.168) (-1.901,-3.905) (-15.736,-12.225)      5.21042
63    -20.51745   0.48482 -16.11421 -18.12608  20.34499 -34.40649       (-1.852,-0.172) (-1.874,-3.886) (-15.767,-12.228)      5.22464
64    -20.49703   0.47378 -16.09919 -18.11918  20.32015 -34.37204       (-1.916,-0.177) (-1.847,-3.867) (-15.798,-12.232)      5.23998
65    -20.47662   0.46274 -16.08416 -18.11227  20.29530 -34.33758       (-1.979,-0.181) (-1.820,-3.849) (-15.829,-12.236)      5.25644
66    -20.45620   0.45171 -16.06913 -18.10537  20.27046 -34.30312       (-2.043,-0.186) (-1.794,-3.830) (-15.860,-12.239)      5.27401
67    -20.43578   0.44067 -16.05410 -18.09847  20.24562 -34.26866       (-2.106,-0.190) (-1.767,-3.811) (-15.891,-12.243)      5.29267
68    -20.41537   0.42964 -16.03907 -18.09156  20.22078 -34.23421       (-2.170,-0.195) (-1.740,-3.793) (-15.922,-12.247)      5.31241
69    -20.39495   0.41860 -16.02405 -18.08466  20.19594 -34.19975       (-2.234,-0.199) (-1.713,-3.774) (-15.953,-12.250)      5.33322
70    -20.37453   0.40756 -16.00902 -18.07776  20.17109 -34.16529       (-2.297,-0.203) (-1.686,-3.755) (-15.984,-12.254)      5.35509
71    -20.35412   0.39653 -15.99399 -18.07086  20.14625 -34.13084       (-2.361,-0.208) (-1.660,-3.737) (-16.015,-12.257)      5.37801
72    -20.33370   0.38549 -15.97896 -18.06395  20.12141 -34.09638       (-2.424,-0.212) (-1.633,-3.718) (-16.046,-12.261)      5.40195
73    -20.31328   0.37446 -15.96393 -18.05705  20.09657 -34.06192       (-2.488,-0.217) (-1.606,-3.699) (-16.077,-12.265)      5.42692
74    -20.29286   0.36342 -15.94891 -18.05015  20.07172 -34.02746       (-2.552,-0.221) (-1.579,-3.681) (-16.107,-12.268)      5.4492
75    -20.27245   0.35238 -15.93388 -18.04324  20.04688 -33.99301       (-2.615,-0.226) (-1.553,-3.662) (-16.138,-12.272)      5.46852
76    -20.25203   0.34135 -15.91885 -18.03634  20.02204 -33.95855       (-2.679,-0.230) (-1.526,-3.643) (-16.169,-12.276)      5.48887
77    -20.23161   0.33031 -15.90382 -18.02944  19.99720 -33.92409       (-2.742,-0.234) (-1.499,-3.625) (-16.200,-12.279)      5.51026
78    -20.21120   0.31928 -15.88879 -18.02253  19.97236 -33.88963       (-2.806,-0.239) (-1.472,-3.606) (-16.231,-12.283)      5.53268
79    -20.19078   0.30824 -15.87377 -18.01563  19.94751 -33.85518       (-2.869,-0.243) (-1.445,-3.587) (-16.262,-12.287)      5.55609
80    -20.17036   0.29721 -15.85874 -18.00873  19.92267 -33.82072       (-2.933,-0.248) (-1.419,-3.569) (-16.293,-12.290)      5.58051
81    -20.14995   0.28617 -15.84371 -18.00182  19.89783 -33.78626       (-2.997,-0.252) (-1.392,-3.550) (-16.324,-12.294)      5.6059
82    -20.12953   0.27513 -15.82868 -17.99492  19.87299 -33.75180       (-3.060,-0.257) (-1.365,-3.531) (-16.355,-12.297)      5.63226
83    -20.10911   0.26410 -15.81366 -17.98802  19.84814 -33.71735       (-3.124,-0.261) (-1.338,-3.513) (-16.386,-12.301)      5.65958
84    -20.08870   0.25306 -15.79863 -17.98111  19.82330 -33.68289       (-3.187,-0.265) (-1.311,-3.494) (-16.417,-12.305)      5.68784
85    -20.06828   0.24203 -15.78360 -17.97421  19.79846 -33.64843       (-3.251,-0.270) (-1.285,-3.475) (-16.448,-12.308)      5.71703
86    -20.04786   0.23099 -15.76857 -17.96731  19.77362 -33.61397       (-3.315,-0.274) (-1.258,-3.457) (-16.479,-12.312)      5.74712
87    -20.02745   0.21995 -15.75354 -17.96040  19.74877 -33.57952       (-3.378,-0.279) (-1.231,-3.438) (-16.509,-12.316)      5.77812
88    -20.00703   0.20892 -15.73852 -17.95350  19.72393 -33.54506       (-3.442,-0.283) (-1.204,-3.419) (-16.540,-12.319)      5.81001
89    -19.98661   0.19788 -15.72349 -17.94660  19.69909 -33.51060       (-3.505,-0.288) (-1.177,-3.401) (-16.571,-12.323)      5.84276
90    -19.96620   0.18685 -15.70846 -17.93970  19.67425 -33.47615       (-3.569,-0.292) (-1.151,-3.382) (-16.602,-12.327)      5.87637
91    -19.94578   0.17581 -15.69343 -17.93279  19.64941 -33.44169       (-3.633,-0.296) (-1.124,-3.363) (-16.633,-12.330)      5.91082
92    -19.92536   0.16477 -15.67840 -17.92589  19.62456 -33.40723       (-3.696,-0.301) (-1.097,-3.345) (-16.664,-12.334)      5.94609
93    -19.90495   0.15374 -15.66338 -17.91899  19.59972 -33.37277       (-3.760,-0.305) (-1.070,-3.326) (-16.695,-12.337)      5.98218
94    -19.88453   0.14270 -15.64835 -17.91208  19.57488 -33.33832       (-3.823,-0.310) (-1.043,-3.307) (-16.726,-12.341)      6.01906
95    -19.86411   0.13167 -15.63332 -17.90518  19.55004 -33.30386       (-3.887,-0.314) (-1.017,-3.289) (-16.757,-12.345)      6.05673
96    -19.84370   0.12063 -15.61829 -17.89828  19.52519 -33.26940       (-3.951,-0.319) (-0.990,-3.270) (-16.788,-12.348)      6.09516
97    -19.82328   0.10959 -15.60326 -17.89137  19.50035 -33.23494       (-4.014,-0.323) (-0.963,-3.251) (-16.819,-12.352)      6.13435
98    -19.80286   0.09856 -15.58824 -17.88447  19.47551 -33.20049       (-4.078,-0.327) (-0.936,-3.233) (-16.850,-12.356)      6.17428
99    -19.78245   0.08752 -15.57321 -17.87757  19.45067 -33.16603       (-4.141,-0.332) (-0.910,-3.214) (-16.880,-12.359)      6.21493
100    -19.76203   0.07649 -15.55818 -17.87066  19.42583 -33.13157       (-4.205,-0.336) (-0.883,-3.195) (-16.911,-12.363)      6.25629
101    -19.74161   0.06545 -15.54315 -17.86376  19.40098 -33.09711       (-4.269,-0.341) (-0.856,-3.177) (-16.942,-12.367)      6.29835
102    -19.72119   0.05442 -15.52812 -17.85686  19.37614 -33.06266       (-4.332,-0.345) (-0.829,-3.158) (-16.973,-12.370)      6.34109
103    -19.70078   0.04338 -15.51310 -17.84995  19.35130 -33.02820       (-4.396,-0.349) (-0.802,-3.139) (-17.004,-12.374)      6.3845
104    -19.68036   0.03234 -15.49807 -17.84305  19.32646 -32.99374       (-4.459,-0.354) (-0.776,-3.121) (-17.035,-12.377)      6.42857
105    -19.65994   0.02131 -15.48304 -17.83615  19.30161 -32.95929       (-4.523,-0.358) (-0.749,-3.102) (-17.066,-12.381)      6.47328
106    -19.63953   0.01027 -15.46801 -17.82924  19.27677 -32.92483       (-4.587,-0.363) (-0.722,-3.083) (-17.097,-12.385)      6.51862
107    -19.61911  -0.00076 -15.45298 -17.82234  19.25193 -32.89037       (-4.650,-0.367) (-0.695,-3.065) (-17.128,-12.388)      6.56457
108    -19.59869  -0.01180 -15.43796 -17.81544  19.22709 -32.85591       (-4.714,-0.372) (-0.668,-3.046) (-17.159,-12.392)      6.61113
109    -19.57828  -0.02284 -15.42293 -17.80854  19.20225 -32.82146       (-4.777,-0.376) (-0.642,-3.027) (-17.190,-12.396)      6.65828
110    -19.55786  -0.03387 -15.40790 -17.80163  19.17740 -32.78700       (-4.841,-0.380) (-0.615,-3.009) (-17.221,-12.399)      6.70601
111    -19.53744  -0.04491 -15.39287 -17.79473  19.15256 -32.75254       (-4.904,-0.385) (-0.588,-2.990) (-17.252,-12.403)      6.7543
112    -19.51703  -0.05594 -15.37785 -17.78783  19.12772 -32.71808       (-4.968,-0.389) (-0.561,-2.971) (-17.282,-12.407)      6.80315
113    -19.49661  -0.06698 -15.36282 -17.78092  19.10288 -32.68363       (-5.032,-0.394) (-0.534,-2.953) (-17.313,-12.410)      6.85253
114    -19.47619  -0.07802 -15.34779 -17.77402  19.07803 -32.64917       (-5.095,-0.398) (-0.508,-2.934) (-17.344,-12.414)      6.90245
115    -19.45578  -0.08905 -15.33276 -17.76712  19.05319 -32.61471       (-5.159,-0.403) (-0.481,-2.915) (-17.375,-12.418)      6.95289
116    -19.43536  -0.10009 -15.31773 -17.76021  19.02835 -32.58025       (-5.222,-0.407) (-0.454,-2.897) (-17.406,-12.421)      7.00383
117    -19.41494  -0.11112 -15.30271 -17.75331  19.00351 -32.54580       (-5.286,-0.411) (-0.427,-2.878) (-17.437,-12.425)      7.05527
118    -19.39453  -0.12216 -15.28768 -17.74641  18.97867 -32.51134       (-5.350,-0.416) (-0.401,-2.859) (-17.468,-12.428)      7.1072
119    -19.37411  -0.13320 -15.27265 -17.73950  18.95382 -32.47688       (-5.413,-0.420) (-0.374,-2.841) (-17.499,-12.432)      7.1596
120    -19.35369  -0.14423 -15.25762 -17.73260  18.92898 -32.44243       (-5.477,-0.425) (-0.347,-2.822) (-17.530,-12.436)      7.21247
121    -19.33328  -0.15527 -15.24259 -17.72570  18.90414 -32.40797       (-5.540,-0.429) (-0.320,-2.803) (-17.561,-12.439)      7.26579
122    -19.31286  -0.16630 -15.22757 -17.71879  18.87930 -32.37351       (-5.604,-0.434) (-0.293,-2.785) (-17.592,-12.443)      7.31956
123    -19.29244  -0.17734 -15.21254 -17.71189  18.85445 -32.33905       (-5.668,-0.438) (-0.267,-2.766) (-17.623,-12.447)      7.37376
124    -19.27203  -0.18837 -15.19751 -17.70499  18.82961 -32.30460       (-5.731,-0.442) (-0.240,-2.747) (-17.654,-12.450)      7.42839
125    -19.25161  -0.19941 -15.18248 -17.69808  18.80477 -32.27014       (-5.795,-0.447) (-0.213,-2.729) (-17.684,-12.454)      7.48343
126    -19.23119  -0.21045 -15.16745 -17.69118  18.77993 -32.23568       (-5.858,-0.451) (-0.186,-2.710) (-17.715,-12.458)      7.53889
127    -19.21078  -0.22148 -15.15243 -17.68428  18.75509 -32.20122       (-5.922,-0.456) (-0.159,-2.691) (-17.746,-12.461)      7.59473
128    -19.19036  -0.23252 -15.13740 -17.67738  18.73024 -32.16677       (-5.986,-0.460) (-0.133,-2.673) (-17.777,-12.465)      7.65097
129    -19.16994  -0.24355 -15.12237 -17.67047  18.70540 -32.13231       (-6.049,-0.465) (-0.106,-2.654) (-17.808,-12.468)      7.70759
130    -19.14953  -0.25459 -15.10734 -17.66357  18.68056 -32.09785       (-6.113,-0.469) (-0.079,-2.635) (-17.839,-12.472)      7.76459
131    -19.12911  -0.26563 -15.09231 -17.65667  18.65572 -32.06339       (-6.176,-0.473) (-0.052,-2.617) (-17.870,-12.476)      7.82194
132    -19.10869  -0.27666 -15.07729 -17.64976  18.63087 -32.02894       (-6.240,-0.478) (-0.025,-2.598) (-17.901,-12.479)      7.87966
133    -19.08827  -0.28770 -15.06226 -17.64286  18.60603 -31.99448       (-12.482,-0.481) (-0.001,-2.581) (-17.931,-6.302)      7.93591
134    -19.06786  -0.29873 -15.04723 -17.63596  18.58119 -31.96002       (-12.459,-0.459) (-0.028,-2.589) (-17.935,-6.339)      7.95736
135    -19.04744  -0.30977 -15.03220 -17.62905  18.55635 -31.92556       (-12.435,-0.436) (-0.055,-2.597) (-17.939,-6.376)      7.97915
136    -19.02702  -0.32081 -15.01717 -17.62215  18.53150 -31.89111       (-12.412,-0.414) (-0.082,-2.605) (-17.943,-6.413)      8.00128
137    -19.00661  -0.33184 -15.00215 -17.61525  18.50666 -31.85665       (-12.389,-0.391) (-0.108,-2.613) (-17.947,-6.449)      8.02375
138    -18.98619  -0.34288 -14.98712 -17.60834  18.48182 -31.82219       (-12.366,-0.369) (-0.135,-2.621) (-17.951,-6.486)      8.04656
139    -18.96577  -0.35391 -14.97209 -17.60144  18.45698 -31.78774       (-12.343,-0.347) (-0.162,-2.629) (-17.955,-6.523)      8.06969
140    -18.94536  -0.36495 -14.95706 -17.59454  18.43214 -31.75328       (-12.320,-0.324) (-0.189,-2.637) (-17.959,-6.560)      8.09316
141    -18.92494  -0.37599 -14.94204 -17.58763  18.40729 -31.71882       (-12.296,-0.302) (-0.216,-2.646) (-17.964,-6.597)      8.11695
142    -18.90452  -0.38702 -14.92701 -17.58073  18.38245 -31.68436       (-12.273,-0.280) (-0.242,-2.654) (-17.968,-6.633)      8.14106
143    -18.88411  -0.39806 -14.91198 -17.57383  18.35761 -31.64991       (-12.250,-0.257) (-0.269,-2.662) (-17.972,-6.670)      8.16549
144    -18.86369  -0.40909 -14.89695 -17.56693  18.33277 -31.61545       (-12.227,-0.235) (-0.296,-2.670) (-17.976,-6.707)      8.19024
145    -18.84327  -0.42013 -14.88192 -17.56002  18.30792 -31.58099       (-12.204,-0.213) (-0.323,-2.678) (-17.980,-6.744)      8.2153
146    -18.82286  -0.43116 -14.86690 -17.55312  18.28308 -31.54653       (-12.181,-0.190) (-0.350,-2.686) (-17.984,-6.781)      8.24067
147    -18.80244  -0.44220 -14.85187 -17.54622  18.25824 -31.51208       (-12.158,-0.168) (-0.376,-2.694) (-17.988,-6.817)      8.26635
148    -18.78202  -0.45324 -14.83684 -17.53931  18.23340 -31.47762       (-12.134,-0.145) (-0.403,-2.702) (-17.993,-6.854)      8.29234
149    -18.76161  -0.46427 -14.82181 -17.53241  18.20856 -31.44316       (-12.111,-0.123) (-0.430,-2.711) (-17.997,-6.891)      8.31863
150    -18.74119  -0.47531 -14.80678 -17.52551  18.18371 -31.40870       (-12.088,-0.101) (-0.457,-2.719) (-18.001,-6.928)      8.34521
151    -18.72077  -0.48634 -14.79176 -17.51860  18.15887 -31.37425       (-12.065,-0.078) (-0.484,-2.727) (-18.005,-6.965)      8.3721
152    -18.70036  -0.49738 -14.77673 -17.51170  18.13403 -31.33979       (-12.042,-0.056) (-0.510,-2.735) (-18.009,-7.001)      8.39928
153    -18.67994  -0.50842 -14.76170 -17.50480  18.10919 -31.30533       (-12.019,-0.034) (-0.537,-2.743) (-18.013,-7.038)      8.41586
154    -18.65952  -0.51945 -14.74667 -17.49789  18.08434 -31.27088       (-11.995,-0.011) (-0.564,-2.751) (-18.017,-7.075)      8.42186
155    -18.63911  -0.53049 -14.73164 -17.49099  18.05950 -31.23642       (-11.983,-0.011) (-18.010,-2.748) (-0.580,-7.101)      8.21025
156    -18.61869  -0.54152 -14.71662 -17.48409  18.03466 -31.20196       (-11.983,-0.033) (-17.992,-2.734) (-0.584,-7.115)      8.20521
157    -18.59827  -0.55256 -14.70159 -17.47718  18.00982 -31.16750       (-11.982,-0.056) (-17.974,-2.720) (-0.588,-7.130)      8.20031
158    -18.57786  -0.56360 -14.68656 -17.47028  17.98498 -31.13305       (-11.981,-0.078) (-17.956,-2.706) (-0.593,-7.144)      8.19557
159    -18.55744  -0.57463 -14.67153 -17.46338  17.96013 -31.09859       (-11.980,-0.101) (-17.937,-2.691) (-0.597,-7.159)      8.19098
160    -18.53702  -0.58567 -14.65650 -17.45647  17.93529 -31.06413       (-11.979,-0.123) (-17.919,-2.677) (-0.602,-7.173)      8.18654
161    -18.51661  -0.59670 -14.64148 -17.44957  17.91045 -31.02967       (-11.979,-0.145) (-17.901,-2.663) (-0.606,-7.187)      8.18225
162    -18.49619  -0.60774 -14.62645 -17.44267  17.88561 -30.99522       (-11.978,-0.168) (-17.883,-2.649) (-0.611,-7.202)      8.17811
163    -18.47577  -0.61878 -14.61142 -17.43577  17.86076 -30.96076       (-11.977,-0.190) (-17.865,-2.634) (-0.615,-7.216)      8.17413
164    -18.45535  -0.62981 -14.59639 -17.42886  17.83592 -30.92630       (-11.976,-0.212) (-17.846,-2.620) (-0.619,-7.231)      8.1703
165    -18.43494  -0.64085 -14.58136 -17.42196  17.81108 -30.89184       (-11.976,-0.235) (-17.828,-2.606) (-0.624,-7.245)      8.16662
166    -18.41452  -0.65188 -14.56634 -17.41506  17.78624 -30.85739       (-11.975,-0.257) (-17.810,-2.592) (-0.628,-7.260)      8.1631
167    -18.39410  -0.66292 -14.55131 -17.40815  17.76140 -30.82293       (-11.974,-0.279) (-17.792,-2.577) (-0.633,-7.274)      8.15973
168    -18.37369  -0.67395 -14.53628 -17.40125  17.73655 -30.78847       (-11.973,-0.302) (-17.773,-2.563) (-0.637,-7.289)      8.15651
169    -18.35327  -0.68499 -14.52125 -17.39435  17.71171 -30.75401       (-11.972,-0.324) (-17.755,-2.549) (-0.642,-7.303)      8.15345
170    -18.33285  -0.69603 -14.50622 -17.38744  17.68687 -30.71956       (-11.972,-0.347) (-17.737,-2.535) (-0.646,-7.317)      8.15054
171    -18.31244  -0.70706 -14.49120 -17.38054  17.66203 -30.68510       (-11.971,-0.369) (-17.719,-2.520) (-0.650,-7.332)      8.14778
172    -18.29202  -0.71810 -14.47617 -17.37364  17.63718 -30.65064       (-11.970,-0.391) (-17.700,-2.506) (-0.655,-7.346)      8.14518
173    -18.27160  -0.72913 -14.46114 -17.36673  17.61234 -30.61619       (-11.969,-0.414) (-17.682,-2.492) (-0.659,-7.361)      8.14273
174    -18.25119  -0.74017 -14.44611 -17.35983  17.58750 -30.58173       (-11.968,-0.436) (-17.664,-2.478) (-0.664,-7.375)      8.14044
175    -18.23077  -0.75121 -14.43109 -17.35293  17.56266 -30.54727       (-11.968,-0.458) (-17.646,-2.463) (-0.668,-7.390)      8.1383
176    -18.21035  -0.76224 -14.41606 -17.34602  17.53782 -30.51281       (-11.967,-0.481) (-17.628,-2.449) (-0.673,-7.404)      8.13632
177    -18.18994  -0.77328 -14.40103 -17.33912  17.51297 -30.47836       (-11.966,-0.503) (-17.609,-2.435) (-0.677,-7.418)      8.13449
178    -18.16952  -0.78431 -14.38600 -17.33222  17.48813 -30.44390       (-11.965,-0.525) (-17.591,-2.421) (-0.681,-7.433)      8.13282
179    -18.14910  -0.79535 -14.37097 -17.32531  17.46329 -30.40944       (-11.964,-0.548) (-17.573,-2.407) (-0.686,-7.447)      8.1313
180    -18.12869  -0.80639 -14.35595 -17.31841  17.43845 -30.37498       (-11.964,-0.570) (-17.555,-2.392) (-0.690,-7.462)      8.12994
181    -18.10827  -0.81742 -14.34092 -17.31151  17.41360 -30.34053       (-11.963,-0.593) (-17.536,-2.378) (-0.695,-7.476)      8.12873
182    -18.08785  -0.82846 -14.32589 -17.30461  17.38876 -30.30607       (-11.962,-0.615) (-17.518,-2.364) (-0.699,-7.491)      8.12768
183    -18.06744  -0.83949 -14.31086 -17.29770  17.36392 -30.27161       (-11.961,-0.637) (-17.500,-2.350) (-0.704,-7.505)      8.12679
