2BOUNDS_2018-03-07.14_51_02.781_.txt     Output is probe cell, reduced cell, NCDist distance between
25     -7.55702   2.41475   6.40691 -34.15443 -36.36621   1.84931       (-0.093,-11.329) (-2.322,-11.589) (-8.160,-0.878)      1.83299
26     -7.54966   2.41008   6.39328 -34.13190 -36.33987   1.84663       (-0.081,-11.294) (-2.329,-11.624) (-8.211,-0.883)      1.90631
27     -7.54231   2.40540   6.37965 -34.10936 -36.31352   1.84395       (-0.069,-11.259) (-2.337,-11.660) (-8.263,-0.888)      1.97963
28     -7.53495   2.40073   6.36602 -34.08683 -36.28717   1.84127       (-0.057,-11.224) (-2.344,-11.695) (-8.315,-0.892)      2.05295
29     -7.52760   2.39605   6.35240 -34.06429 -36.26082   1.83859       (-0.045,-11.189) (-2.351,-11.730) (-8.366,-0.897)      2.12627
30     -7.52024   2.39138   6.33877 -34.04175 -36.23447   1.83591       (-0.033,-11.154) (-2.359,-11.766) (-8.418,-0.902)      2.19959
31     -7.51289   2.38671   6.32514 -34.01922 -36.20812   1.83323       (-0.021,-11.119) (-2.366,-11.801) (-8.470,-0.906)      2.27291
32     -7.50553   2.38203   6.31151 -33.99668 -36.18177   1.83055       (-0.009,-11.084) (-2.373,-11.837) (-8.522,-0.911)      2.34623
33     -7.49818   2.37736   6.29788 -33.97415 -36.15542   1.82787       (-0.003,-11.053) (-2.377,-8.570) (-11.869,-0.912)      2.00894    *****
34     -7.49083   2.37268   6.28425 -33.95161 -36.12908   1.82519       (-0.015,-11.030) (-2.373,-8.610) (-11.892,-0.905)      2.02829
35     -7.48347   2.36801   6.27063 -33.92907 -36.10273   1.82251       (-0.027,-11.007) (-2.368,-8.649) (-11.916,-0.898)      2.04885
36     -7.47612   2.36333   6.25700 -33.90654 -36.07638   1.81983       (-0.039,-10.984) (-2.363,-8.689) (-11.939,-0.890)      2.07059
37     -7.46876   2.35866   6.24337 -33.88400 -36.05003   1.81715       (-0.051,-10.961) (-2.359,-8.729) (-11.963,-0.883)      2.09348
38     -7.46141   2.35399   6.22974 -33.86147 -36.02368   1.81447       (-0.063,-10.938) (-2.354,-8.768) (-11.986,-0.875)      2.11748
39     -7.45405   2.34931   6.21611 -33.83893 -35.99733   1.81179       (-0.075,-10.915) (-2.349,-8.808) (-12.009,-0.868)      2.14255
40     -7.44670   2.34464   6.20248 -33.81640 -35.97098   1.80911       (-0.088,-10.892) (-2.345,-8.848) (-12.033,-0.861)      2.16866
41     -7.43934   2.33996   6.18886 -33.79386 -35.94463   1.80642       (-0.100,-10.869) (-2.340,-8.887) (-12.056,-0.853)      2.19576
42     -7.43199   2.33529   6.17523 -33.77132 -35.91829   1.80374       (-0.112,-10.846) (-2.335,-8.927) (-12.080,-0.846)      2.22382
43     -7.42463   2.33062   6.16160 -33.74879 -35.89194   1.80106       (-0.124,-10.823) (-2.331,-8.967) (-12.103,-0.839)      2.25281
44     -7.41728   2.32594   6.14797 -33.72625 -35.86559   1.79838       (-0.136,-10.800) (-2.326,-9.006) (-12.127,-0.831)      2.28269
45     -7.40992   2.32127   6.13434 -33.70372 -35.83924   1.79570       (-0.148,-10.777) (-2.321,-9.046) (-12.150,-0.824)      2.31342
46     -7.40257   2.31659   6.12071 -33.68118 -35.81289   1.79302       (-0.160,-10.754) (-2.317,-9.086) (-12.173,-0.817)      2.34498
47     -7.39522   2.31192   6.10709 -33.65864 -35.78654   1.79034       (-0.172,-10.731) (-2.312,-9.125) (-12.197,-0.809)      2.37732
48     -7.38786   2.30724   6.09346 -33.63611 -35.76019   1.78766       (-0.184,-10.708) (-2.307,-9.165) (-12.220,-0.802)      2.41043
49     -7.38051   2.30257   6.07983 -33.61357 -35.73384   1.78498       (-0.196,-10.685) (-2.303,-9.205) (-12.244,-0.795)      2.44425
50     -7.37315   2.29790   6.06620 -33.59104 -35.70750   1.78230       (-0.208,-10.662) (-2.298,-9.244) (-12.267,-0.787)      2.47878
51     -7.36580   2.29322   6.05257 -33.56850 -35.68115   1.77962       (-0.220,-10.639) (-2.293,-9.284) (-12.290,-0.780)      2.51397
52     -7.35844   2.28855   6.03894 -33.54596 -35.65480   1.77694       (-0.232,-10.616) (-2.289,-9.324) (-12.314,-0.773)      2.5498
53     -7.35109   2.28387   6.02532 -33.52343 -35.62845   1.77426       (-0.244,-10.593) (-2.284,-9.363) (-12.337,-0.765)      2.58625
54     -7.34373   2.27920   6.01169 -33.50089 -35.60210   1.77158       (-0.256,-10.570) (-2.279,-9.403) (-12.361,-0.758)      2.62329
55     -7.33638   2.27452   5.99806 -33.47836 -35.57575   1.76890       (-0.268,-10.547) (-2.275,-9.443) (-12.384,-0.750)      2.66088
56     -7.32902   2.26985   5.98443 -33.45582 -35.54940   1.76622       (-0.280,-10.524) (-2.270,-9.482) (-12.408,-0.743)      2.69902
57     -7.32167   2.26518   5.97080 -33.43328 -35.52305   1.76354       (-0.292,-10.501) (-2.265,-9.522) (-12.431,-0.736)      2.73768
58     -7.31431   2.26050   5.95717 -33.41075 -35.49671   1.76086       (-0.304,-10.478) (-2.261,-9.562) (-12.454,-0.728)      2.77683
59     -7.30696   2.25583   5.94355 -33.38821 -35.47036   1.75818       (-0.316,-10.455) (-2.256,-9.601) (-12.478,-0.721)      2.81646
60     -7.29961   2.25115   5.92992 -33.36568 -35.44401   1.75550       (-0.328,-10.432) (-2.251,-9.641) (-12.501,-0.714)      2.85654
61     -7.29225   2.24648   5.91629 -33.34314 -35.41766   1.75282       (-0.340,-10.409) (-2.246,-9.681) (-12.525,-0.706)      2.89706
62     -7.28490   2.24180   5.90266 -33.32061 -35.39131   1.75014       (-0.352,-10.386) (-2.242,-9.721) (-12.548,-0.699)      2.938
63     -7.27754   2.23713   5.88903 -33.29807 -35.36496   1.74746       (-0.364,-10.363) (-2.237,-9.760) (-12.571,-0.692)      2.97933
64     -7.27019   2.23246   5.87540 -33.27553 -35.33861   1.74478       (-0.376,-10.340) (-2.232,-9.800) (-12.595,-0.684)      3.02106
65     -7.26283   2.22778   5.86178 -33.25300 -35.31227   1.74210       (-0.388,-10.317) (-2.228,-9.840) (-12.618,-0.677)      3.06315
66     -7.25548   2.22311   5.84815 -33.23046 -35.28592   1.73942       (-0.400,-10.294) (-2.223,-9.879) (-12.642,-0.670)      3.10559
67     -7.24812   2.21843   5.83452 -33.20793 -35.25957   1.73674       (-0.412,-10.271) (-2.218,-9.919) (-12.665,-0.662)      3.14838
68     -7.24077   2.21376   5.82089 -33.18539 -35.23322   1.73406       (-0.424,-10.248) (-2.214,-9.959) (-12.689,-0.655)      3.19149
69     -7.23341   2.20908   5.80726 -33.16285 -35.20687   1.73138       (-0.436,-10.225) (-2.209,-9.998) (-12.712,-0.648)      3.23492
70     -7.22606   2.20441   5.79363 -33.14032 -35.18052   1.72869       (-0.448,-10.202) (-2.204,-10.038) (-12.735,-0.640)      3.27864
71     -7.21870   2.19974   5.78001 -33.11778 -35.15417   1.72601       (-0.460,-10.179) (-2.200,-10.078) (-12.759,-0.633)      3.32266
72     -7.21135   2.19506   5.76638 -33.09525 -35.12782   1.72333       (-0.472,-10.157) (-2.195,-10.117) (-12.782,-0.625)      3.36695
73     -7.20400   2.19039   5.75275 -33.07271 -35.10148   1.72065       (-0.484,-10.134) (-2.190,-10.157) (-12.806,-0.618)      3.38507
74     -7.19664   2.18571   5.73912 -33.05017 -35.07513   1.71797       (-0.497,-10.111) (-2.186,-10.197) (-12.829,-0.611)      3.35945
75     -7.18929   2.18104   5.72549 -33.02764 -35.04878   1.71529       (-0.509,-10.088) (-2.181,-10.236) (-12.852,-0.603)      3.33449
76     -7.18193   2.17636   5.71187 -33.00510 -35.02243   1.71261       (-0.521,-10.065) (-2.176,-10.276) (-12.876,-0.596)      3.31021
77     -7.17458   2.17169   5.69824 -32.98257 -34.99608   1.70993       (-0.533,-10.042) (-2.172,-10.316) (-12.899,-0.589)      3.28662
78     -7.16722   2.16702   5.68461 -32.96003 -34.96973   1.70725       (-0.545,-10.019) (-2.167,-10.355) (-12.923,-0.581)      3.26374
79     -7.15987   2.16234   5.67098 -32.93749 -34.94338   1.70457       (-0.557,-9.996) (-2.162,-10.395) (-12.946,-0.574)      3.24159
80     -7.15251   2.15767   5.65735 -32.91496 -34.91703   1.70189       (-0.569,-9.973) (-2.158,-10.435) (-12.970,-0.567)      3.22018
81     -7.14516   2.15299   5.64372 -32.89242 -34.89069   1.69921       (-0.581,-9.950) (-2.153,-10.474) (-12.993,-0.559)      3.19952
82     -7.13780   2.14832   5.63010 -32.86989 -34.86434   1.69653       (-0.593,-9.927) (-2.148,-10.514) (-13.016,-0.552)      3.17963
83     -7.13045   2.14364   5.61647 -32.84735 -34.83799   1.69385       (-0.605,-9.904) (-2.144,-10.554) (-13.040,-0.545)      3.16052
84     -7.12309   2.13897   5.60284 -32.82482 -34.81164   1.69117       (-0.617,-9.881) (-2.139,-10.593) (-13.063,-0.537)      3.14221
85     -7.11574   2.13430   5.58921 -32.80228 -34.78529   1.68849       (-0.629,-9.858) (-2.134,-10.633) (-13.087,-0.530)      3.12471
86     -7.10839   2.12962   5.57558 -32.77974 -34.75894   1.68581       (-0.641,-9.835) (-2.130,-10.673) (-13.110,-0.522)      3.10804
87     -7.10103   2.12495   5.56195 -32.75721 -34.73259   1.68313       (-0.653,-9.812) (-2.125,-10.712) (-13.134,-0.515)      3.0922
88     -7.09368   2.12027   5.54833 -32.73467 -34.70624   1.68045       (-0.665,-9.789) (-2.120,-10.752) (-13.157,-0.508)      3.07722
89     -7.08632   2.11560   5.53470 -32.71214 -34.67990   1.67777       (-0.677,-9.766) (-2.116,-10.792) (-13.180,-0.500)      3.0631
90     -7.07897   2.11092   5.52107 -32.68960 -34.65355   1.67509       (-0.689,-9.743) (-2.111,-10.831) (-13.204,-0.493)      3.04986
91     -7.07161   2.10625   5.50744 -32.66706 -34.62720   1.67241       (-0.701,-9.720) (-2.106,-10.871) (-13.227,-0.486)      3.03751
92     -7.06426   2.10158   5.49381 -32.64453 -34.60085   1.66973       (-0.713,-9.697) (-2.102,-10.911) (-13.251,-0.478)      3.02605
93     -7.05690   2.09690   5.48018 -32.62199 -34.57450   1.66705       (-0.725,-9.674) (-2.097,-10.950) (-13.274,-0.471)      3.0155
94     -7.04955   2.09223   5.46656 -32.59946 -34.54815   1.66437       (-0.737,-9.651) (-2.092,-10.990) (-13.297,-0.464)      3.00587
95     -7.04219   2.08755   5.45293 -32.57692 -34.52180   1.66169       (-0.749,-9.628) (-2.088,-11.030) (-13.321,-0.456)      2.99717
96     -7.03484   2.08288   5.43930 -32.55438 -34.49545   1.65901       (-0.761,-9.605) (-2.083,-11.069) (-13.344,-0.449)      2.98941
97     -7.02748   2.07820   5.42567 -32.53185 -34.46911   1.65633       (-0.773,-9.582) (-2.078,-11.109) (-13.368,-0.442)      2.98258
98     -7.02013   2.07353   5.41204 -32.50931 -34.44276   1.65365       (-0.785,-9.559) (-2.074,-11.149) (-13.391,-0.434)      2.97671
99     -7.01278   2.06886   5.39841 -32.48678 -34.41641   1.65096       (-0.797,-9.536) (-2.069,-11.188) (-13.415,-0.427)      2.97179
100     -7.00542   2.06418   5.38479 -32.46424 -34.39006   1.64828       (-0.809,-9.513) (-2.064,-11.228) (-13.438,-0.420)      2.96782
101     -6.99807   2.05951   5.37116 -32.44170 -34.36371   1.64560       (-0.821,-9.490) (-2.060,-11.268) (-13.461,-0.412)      2.96483
102     -6.99071   2.05483   5.35753 -32.41917 -34.33736   1.64292       (-0.833,-9.467) (-2.055,-11.308) (-13.485,-0.405)      2.96279
103     -6.98336   2.05016   5.34390 -32.39663 -34.31101   1.64024       (-0.845,-9.444) (-2.050,-11.347) (-13.508,-0.397)      2.96173
104     -6.97600   2.04548   5.33027 -32.37410 -34.28466   1.63756       (-0.857,-9.421) (-2.045,-11.387) (-13.532,-0.390)      2.96164
105     -6.96865   2.04081   5.31664 -32.35156 -34.25832   1.63488       (-0.869,-9.398) (-2.041,-11.427) (-13.555,-0.383)      2.96251
106     -6.96129   2.03614   5.30302 -32.32903 -34.23197   1.63220       (-0.881,-9.375) (-2.036,-11.466) (-13.578,-0.375)      2.96435
107     -6.95394   2.03146   5.28939 -32.30649 -34.20562   1.62952       (-0.893,-9.352) (-2.031,-11.506) (-13.602,-0.368)      2.96716
108     -6.94658   2.02679   5.27576 -32.28395 -34.17927   1.62684       (-0.905,-9.329) (-2.027,-11.546) (-13.625,-0.361)      2.97094
109     -6.93923   2.02211   5.26213 -32.26142 -34.15292   1.62416       (-0.918,-9.306) (-2.022,-11.585) (-13.649,-0.353)      2.97567
110     -6.93188   2.01744   5.24850 -32.23888 -34.12657   1.62148       (-0.930,-9.283) (-2.017,-11.625) (-13.672,-0.346)      2.98136
111     -6.92452   2.01277   5.23487 -32.21635 -34.10022   1.61880       (-0.942,-9.260) (-2.013,-11.665) (-13.696,-0.339)      2.988
112     -6.91717   2.00809   5.22125 -32.19381 -34.07387   1.61612       (-0.954,-9.237) (-2.008,-11.704) (-13.719,-0.331)      2.99559
113     -6.90981   2.00342   5.20762 -32.17127 -34.04753   1.61344       (-0.966,-9.214) (-2.003,-11.744) (-13.742,-0.324)      3.00411
114     -6.90246   1.99874   5.19399 -32.14874 -34.02118   1.61076       (-0.978,-9.191) (-1.999,-11.784) (-13.766,-0.317)      3.01355
115     -6.89510   1.99407   5.18036 -32.12620 -33.99483   1.60808       (-0.990,-9.168) (-1.994,-11.823) (-13.789,-0.309)      3.02392
116     -6.88775   1.98939   5.16673 -32.10367 -33.96848   1.60540       (-1.002,-9.146) (-1.989,-11.863) (-13.813,-0.302)      3.0352
117     -6.88039   1.98472   5.15310 -32.08113 -33.94213   1.60272       (-1.014,-9.123) (-1.985,-11.903) (-13.836,-0.294)      3.04738
118     -6.87304   1.98005   5.13948 -32.05859 -33.91578   1.60004       (-1.026,-9.100) (-1.980,-11.942) (-13.859,-0.287)      3.06045
119     -6.86568   1.97537   5.12585 -32.03606 -33.88943   1.59736       (-1.038,-9.077) (-1.975,-11.982) (-13.883,-0.280)      3.0744
120     -6.85833   1.97070   5.11222 -32.01352 -33.86308   1.59468       (-1.050,-9.054) (-1.971,-12.022) (-13.906,-0.272)      3.08922
121     -6.85097   1.96602   5.09859 -31.99099 -33.83674   1.59200       (-1.062,-9.031) (-1.966,-12.061) (-13.930,-0.265)      3.10489
122     -6.84362   1.96135   5.08496 -31.96845 -33.81039   1.58932       (-1.074,-9.008) (-1.961,-12.101) (-13.953,-0.258)      3.1214
123     -6.83627   1.95667   5.07133 -31.94591 -33.78404   1.58664       (-1.086,-8.985) (-1.957,-12.141) (-13.977,-0.250)      3.13874
124     -6.82891   1.95200   5.05771 -31.92338 -33.75769   1.58396       (-1.098,-8.962) (-1.952,-12.180) (-14.000,-0.243)      3.15689
125     -6.82156   1.94733   5.04408 -31.90084 -33.73134   1.58128       (-1.110,-8.939) (-1.947,-12.220) (-14.023,-0.236)      3.17584
126     -6.81420   1.94265   5.03045 -31.87831 -33.70499   1.57860       (-1.122,-8.916) (-1.943,-12.260) (-14.047,-0.228)      3.19558
127     -6.80685   1.93798   5.01682 -31.85577 -33.67864   1.57592       (-1.134,-8.893) (-1.938,-12.299) (-14.070,-0.221)      3.21609
128     -6.79949   1.93330   5.00319 -31.83324 -33.65229   1.57323       (-1.146,-8.870) (-1.933,-12.339) (-14.094,-0.214)      3.23736
129     -6.79214   1.92863   4.98957 -31.81070 -33.62595   1.57055       (-1.158,-8.847) (-1.929,-12.379) (-14.117,-0.206)      3.25937
130     -6.78478   1.92395   4.97594 -31.78816 -33.59960   1.56787       (-1.170,-8.824) (-1.924,-12.418) (-14.140,-0.199)      3.28211
131     -6.77743   1.91928   4.96231 -31.76563 -33.57325   1.56519       (-1.182,-8.801) (-1.919,-12.458) (-14.164,-0.192)      3.30556
132     -6.77007   1.91461   4.94868 -31.74309 -33.54690   1.56251       (-1.194,-8.778) (-1.915,-12.498) (-14.187,-0.184)      3.3297
133     -6.76272   1.90993   4.93505 -31.72056 -33.52055   1.55983       (-1.206,-8.755) (-1.910,-12.537) (-14.211,-0.177)      3.35453
134     -6.75536   1.90526   4.92142 -31.69802 -33.49420   1.55715       (-1.218,-8.732) (-1.905,-12.577) (-14.234,-0.169)      3.38003
135     -6.74801   1.90058   4.90780 -31.67548 -33.46785   1.55447       (-1.230,-8.709) (-1.901,-12.617) (-14.258,-0.162)      3.40618
136     -6.74066   1.89591   4.89417 -31.65295 -33.44150   1.55179       (-1.242,-8.686) (-1.896,-12.656) (-14.281,-0.155)      3.43296
137     -6.73330   1.89123   4.88054 -31.63041 -33.41516   1.54911       (-1.254,-8.663) (-1.891,-12.696) (-14.304,-0.147)      3.46037
138     -6.72595   1.88656   4.86691 -31.60788 -33.38881   1.54643       (-1.266,-8.640) (-1.887,-12.736) (-14.328,-0.140)      3.48838
139     -6.71859   1.88189   4.85328 -31.58534 -33.36246   1.54375       (-1.278,-8.617) (-1.882,-12.775) (-14.351,-0.133)      3.51699
140     -6.71124   1.87721   4.83965 -31.56280 -33.33611   1.54107       (-1.290,-8.594) (-1.877,-12.815) (-14.375,-0.125)      3.54618
141     -6.70388   1.87254   4.82603 -31.54027 -33.30976   1.53839       (-1.302,-8.571) (-1.873,-12.855) (-14.398,-0.118)      3.57593
142     -6.69653   1.86786   4.81240 -31.51773 -33.28341   1.53571       (-1.314,-8.548) (-1.868,-12.895) (-14.421,-0.111)      3.60624
143     -6.68917   1.86319   4.79877 -31.49520 -33.25706   1.53303       (-1.327,-8.525) (-1.863,-12.934) (-14.445,-0.103)      3.63708
144     -6.68182   1.85851   4.78514 -31.47266 -33.23071   1.53035       (-1.339,-8.502) (-1.859,-12.974) (-14.468,-0.096)      3.66844
145     -6.67446   1.85384   4.77151 -31.45012 -33.20437   1.52767       (-1.351,-8.479) (-1.854,-13.014) (-14.492,-0.089)      3.70031
146     -6.66711   1.84917   4.75788 -31.42759 -33.17802   1.52499       (-1.363,-8.456) (-1.849,-13.053) (-14.515,-0.081)      3.73268
147     -6.65975   1.84449   4.74426 -31.40505 -33.15167   1.52231       (-1.375,-8.433) (-1.844,-13.093) (-14.539,-0.074)      3.76554
148     -6.65240   1.83982   4.73063 -31.38252 -33.12532   1.51963       (-1.387,-8.410) (-1.840,-13.133) (-14.562,-0.066)      3.79886
149     -6.64505   1.83514   4.71700 -31.35998 -33.09897   1.51695       (-1.399,-8.387) (-1.835,-13.172) (-14.585,-0.059)      3.83265
150     -6.63769   1.83047   4.70337 -31.33745 -33.07262   1.51427       (-1.411,-8.364) (-1.830,-13.212) (-14.609,-0.052)      3.86688
151     -6.63034   1.82579   4.68974 -31.31491 -33.04627   1.51159       (-1.423,-8.341) (-1.826,-13.252) (-14.632,-0.044)      3.90155
152     -6.62298   1.82112   4.67611 -31.29237 -33.01992   1.50891       (-1.435,-8.318) (-1.821,-13.291) (-14.656,-0.037)      3.93664
153     -6.61563   1.81645   4.66249 -31.26984 -32.99358   1.50623       (-1.447,-8.295) (-1.816,-13.331) (-14.679,-0.030)      3.97215
154     -6.60827   1.81177   4.64886 -31.24730 -32.96723   1.50355       (-1.459,-8.272) (-1.812,-13.371) (-14.702,-0.022)      4.00805
155     -6.60092   1.80710   4.63523 -31.22477 -32.94088   1.50087       (-1.471,-8.249) (-1.807,-13.410) (-14.726,-0.015)      4.04435
156     -6.59356   1.80242   4.62160 -31.20223 -32.91453   1.49819       (-1.483,-8.226) (-1.802,-13.450) (-14.749,-0.008)      4.08103
157     -6.58621   1.79775   4.60797 -31.17969 -32.88818   1.49550       (-1.495,-8.203) (-1.798,-13.490) (-14.773,-0.000)      4.11808
158     -6.57885   1.79307   4.59434 -31.15716 -32.86183   1.49282       (-1.786,-8.173) (-1.500,-13.522) (-14.803,-0.007)      4.15087
159     -6.57150   1.78840   4.58072 -31.13462 -32.83548   1.49014       (-1.774,-8.143) (-1.505,-13.555) (-14.834,-0.014)      4.18396
160     -6.56414   1.78373   4.56709 -31.11209 -32.80913   1.48746       (-1.762,-8.113) (-1.509,-13.587) (-14.865,-0.022)      4.21753
161     -6.55679   1.77905   4.55346 -31.08955 -32.78279   1.48478       (-1.750,-8.082) (-1.514,-13.619) (-14.896,-0.029)      4.25157
162     -6.54944   1.77438   4.53983 -31.06701 -32.75644   1.48210       (-1.738,-8.052) (-1.519,-13.652) (-14.926,-0.036)      4.28607
163     -6.54208   1.76970   4.52620 -31.04448 -32.73009   1.47942       (-1.726,-8.022) (-1.523,-13.684) (-14.957,-0.044)      4.32103
164     -6.53473   1.76503   4.51257 -31.02194 -32.70374   1.47674       (-1.714,-7.991) (-1.528,-13.716) (-14.988,-0.051)      4.35642
165     -6.52737   1.76035   4.49895 -30.99941 -32.67739   1.47406       (-1.702,-7.961) (-1.533,-13.748) (-15.019,-0.059)      4.39224
166     -6.52002   1.75568   4.48532 -30.97687 -32.65104   1.47138       (-1.690,-7.931) (-1.537,-13.781) (-15.049,-0.066)      4.42847
167     -6.51266   1.75101   4.47169 -30.95433 -32.62469   1.46870       (-1.678,-7.900) (-1.542,-13.813) (-15.080,-0.073)      4.46511
168     -6.50531   1.74633   4.45806 -30.93180 -32.59834   1.46602       (-1.666,-7.870) (-1.547,-13.845) (-15.111,-0.081)      4.50216
169     -6.49795   1.74166   4.44443 -30.90926 -32.57200   1.46334       (-1.654,-7.840) (-1.551,-13.878) (-15.142,-0.088)      4.53958
170     -6.49060   1.73698   4.43080 -30.88673 -32.54565   1.46066       (-1.642,-7.809) (-1.556,-13.910) (-15.172,-0.095)      4.57739
171     -6.48324   1.73231   4.41718 -30.86419 -32.51930   1.45798       (-1.630,-7.779) (-1.561,-13.942) (-15.203,-0.103)      4.61557
172     -6.47589   1.72764   4.40355 -30.84166 -32.49295   1.45530       (-1.618,-7.749) (-1.565,-13.975) (-15.234,-0.110)      4.6541
173     -6.46853   1.72296   4.38992 -30.81912 -32.46660   1.45262       (-1.606,-7.718) (-1.570,-14.007) (-15.265,-0.117)      4.69299
174     -6.46118   1.71829   4.37629 -30.79658 -32.44025   1.44994       (-1.594,-7.688) (-1.575,-14.039) (-15.296,-0.125)      4.73222
175     -6.45383   1.71361   4.36266 -30.77405 -32.41390   1.44726       (-1.582,-7.658) (-1.579,-14.072) (-15.326,-0.132)      4.77178
176     -6.44647   1.70894   4.34903 -30.75151 -32.38755   1.44458       (-1.569,-7.627) (-1.584,-14.104) (-15.357,-0.139)      4.80751
177     -6.43912   1.70426   4.33541 -30.72898 -32.36121   1.44190       (-1.557,-7.597) (-1.589,-14.136) (-15.388,-0.147)      4.84301
178     -6.43176   1.69959   4.32178 -30.70644 -32.33486   1.43922       (-1.545,-7.567) (-1.593,-14.169) (-15.419,-0.154)      4.87889
179     -6.42441   1.69492   4.30815 -30.68390 -32.30851   1.43654       (-1.533,-7.536) (-1.598,-14.201) (-15.449,-0.162)      4.91514
180     -6.41705   1.69024   4.29452 -30.66137 -32.28216   1.43386       (-1.521,-7.506) (-1.603,-14.233) (-15.480,-0.169)      4.95176
181     -6.40970   1.68557   4.28089 -30.63883 -32.25581   1.43118       (-1.509,-7.476) (-1.607,-14.266) (-15.511,-0.176)      4.98874
182     -6.40234   1.68089   4.26727 -30.61630 -32.22946   1.42850       (-1.497,-7.445) (-1.612,-14.298) (-15.542,-0.184)      5.02608
183     -6.39499   1.67622   4.25364 -30.59376 -32.20311   1.42582       (-1.485,-7.415) (-1.617,-14.330) (-15.573,-0.191)      5.06375
184     -6.38763   1.67154   4.24001 -30.57122 -32.17676   1.42314       (-1.473,-7.385) (-1.621,-14.363) (-15.603,-0.198)      5.10176
185     -6.38028   1.66687   4.22638 -30.54869 -32.15042   1.42046       (-1.461,-7.354) (-1.626,-14.395) (-15.634,-0.206)      5.1401
186     -6.37292   1.66220   4.21275 -30.52615 -32.12407   1.41777       (-1.449,-7.324) (-1.631,-14.427) (-15.665,-0.213)      5.17876
