Fol_2018-02-25.13_34_26.14_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1602.15127 -1557.65367 1533.92799 -1790.48511 -1701.43110 803.28289       (-68.223,-23.726) (-256.557,-167.503) (-1533.928,-730.645)      0
1    -1600.61581 -1556.35127 1530.85706 -1788.71658 -1699.89563 801.74743       (-69.759,-25.494) (-257.860,-169.039) (-1530.857,-729.110)      4.61817
2    -1599.08034 -1555.04887 1527.78614 -1786.94805 -1698.36017 800.21197       (-71.294,-27.263) (-259.162,-170.574) (-1527.786,-727.574)      9.23633
3    -1597.54488 -1553.74647 1524.71521 -1785.17952 -1696.82471 798.67650       (-72.830,-29.031) (-260.464,-172.109) (-1524.715,-726.039)      13.8545
4    -1596.00942 -1552.44407 1521.64428 -1783.41100 -1695.28924 797.14104       (-74.365,-30.800) (-261.767,-173.645) (-1521.644,-724.503)      18.4727
5    -1594.47395 -1551.14167 1518.57336 -1781.64247 -1693.75378 795.60557       (-75.901,-32.568) (-263.069,-175.180) (-1518.573,-722.968)      23.0908
6    -1592.93849 -1549.83927 1515.50243 -1779.87394 -1692.21831 794.07011       (-77.436,-34.337) (-264.372,-176.716) (-1515.502,-721.432)      27.709
7    -1591.40303 -1548.53687 1512.43150 -1778.10541 -1690.68285 792.53465       (-78.972,-36.105) (-265.674,-178.251) (-1512.432,-719.897)      32.3272
8    -1589.86756 -1547.23448 1509.36058 -1776.33688 -1689.14739 790.99918       (-80.507,-37.874) (-266.976,-179.787) (-1509.361,-718.361)      36.9453
9    -1588.33210 -1545.93208 1506.28965 -1774.56836 -1687.61192 789.46372       (-82.042,-39.642) (-268.279,-181.322) (-1506.290,-716.826)      41.5635
10    -1586.79664 -1544.62968 1503.21872 -1772.79983 -1686.07646 787.92826       (-83.578,-41.411) (-269.581,-182.858) (-1503.219,-715.290)      46.1817
11    -1585.26117 -1543.32728 1500.14780 -1771.03130 -1684.54100 786.39279       (-85.113,-43.179) (-270.884,-184.393) (-1500.148,-713.755)      50.7998
12    -1583.72571 -1542.02488 1497.07687 -1769.26277 -1683.00553 784.85733       (-86.649,-44.948) (-272.186,-185.929) (-1497.077,-712.220)      55.418
13    -1582.19025 -1540.72248 1494.00594 -1767.49424 -1681.47007 783.32187       (-88.184,-46.717) (-273.488,-187.464) (-1494.006,-710.684)      60.0362
14    -1580.65478 -1539.42008 1490.93502 -1765.72572 -1679.93461 781.78640       (-89.720,-48.485) (-274.791,-189.000) (-1490.935,-709.149)      64.6543
15    -1579.11932 -1538.11768 1487.86409 -1763.95719 -1678.39914 780.25094       (-91.255,-50.254) (-276.093,-190.535) (-1487.864,-707.613)      69.2725
16    -1577.58386 -1536.81528 1484.79316 -1762.18866 -1676.86368 778.71548       (-92.791,-52.022) (-277.395,-192.071) (-1484.793,-706.078)      73.8907
17    -1576.04839 -1535.51289 1481.72223 -1760.42013 -1675.32822 777.18001       (-94.326,-53.791) (-278.698,-193.606) (-1481.722,-704.542)      78.5088
18    -1574.51293 -1534.21049 1478.65131 -1758.65160 -1673.79275 775.64455       (-95.862,-55.559) (-280.000,-195.141) (-1478.651,-703.007)      83.127
19    -1572.97747 -1532.90809 1475.58038 -1756.88308 -1672.25729 774.10909       (-97.397,-57.328) (-281.303,-196.677) (-1475.580,-701.471)      87.7452
20    -1571.44200 -1531.60569 1472.50945 -1755.11455 -1670.72183 772.57362       (-98.933,-59.096) (-282.605,-198.212) (-1472.509,-699.936)      92.3633
21    -1569.90654 -1530.30329 1469.43853 -1753.34602 -1669.18636 771.03816       (-100.468,-60.865) (-283.907,-199.748) (-1469.439,-698.400)      96.9815
22    -1568.37108 -1529.00089 1466.36760 -1751.57749 -1667.65090 769.50270       (-102.003,-62.633) (-285.210,-201.283) (-1466.368,-696.865)      101.6
23    -1566.83561 -1527.69849 1463.29667 -1749.80896 -1666.11544 767.96723       (-103.539,-64.402) (-286.512,-202.819) (-1463.297,-695.329)      106.218
24    -1565.30015 -1526.39609 1460.22575 -1748.04044 -1664.57997 766.43177       (-105.074,-66.170) (-287.815,-204.354) (-1460.226,-693.794)      110.836
25    -1563.76469 -1525.09369 1457.15482 -1746.27191 -1663.04451 764.89631       (-106.610,-67.939) (-289.117,-205.890) (-1457.155,-692.259)      115.454
26    -1562.22922 -1523.79129 1454.08389 -1744.50338 -1661.50905 763.36084       (-108.145,-69.707) (-290.419,-207.425) (-1454.084,-690.723)      120.072
27    -1560.69376 -1522.48890 1451.01297 -1742.73485 -1659.97358 761.82538       (-109.681,-71.476) (-291.722,-208.961) (-1451.013,-689.188)      124.691
28    -1559.15829 -1521.18650 1447.94204 -1740.96633 -1658.43812 760.28992       (-111.216,-73.244) (-293.024,-210.496) (-1447.942,-687.652)      129.309
29    -1557.62283 -1519.88410 1444.87111 -1739.19780 -1656.90266 758.75445       (-112.752,-75.013) (-294.327,-212.032) (-1444.871,-686.117)      133.927
30    -1556.08737 -1518.58170 1441.80018 -1737.42927 -1655.36719 757.21899       (-114.287,-76.782) (-295.629,-213.567) (-1441.800,-684.581)      138.545
31    -1554.55190 -1517.27930 1438.72926 -1735.66074 -1653.83173 755.68353       (-115.823,-78.550) (-296.931,-215.102) (-1438.729,-683.046)      143.163
32    -1553.01644 -1515.97690 1435.65833 -1733.89221 -1652.29627 754.14806       (-117.358,-80.319) (-298.234,-216.638) (-1435.658,-681.510)      147.781
33    -1551.48098 -1514.67450 1432.58740 -1732.12369 -1650.76080 752.61260       (-118.894,-82.087) (-299.536,-218.173) (-1432.587,-679.975)      152.4
34    -1549.94551 -1513.37210 1429.51648 -1730.35516 -1649.22534 751.07713       (-120.429,-83.856) (-300.839,-219.709) (-1429.516,-678.439)      157.018
35    -1548.41005 -1512.06970 1426.44555 -1728.58663 -1647.68987 749.54167       (-121.965,-85.624) (-302.141,-221.244) (-1426.446,-676.904)      161.636
36    -1546.87459 -1510.76731 1423.37462 -1726.81810 -1646.15441 748.00621       (-123.500,-87.393) (-303.443,-222.780) (-1423.375,-675.368)      166.254
37    -1545.33912 -1509.46491 1420.30370 -1725.04957 -1644.61895 746.47074       (-125.035,-89.161) (-304.746,-224.315) (-1420.304,-673.833)      170.872
38    -1543.80366 -1508.16251 1417.23277 -1723.28105 -1643.08348 744.93528       (-126.571,-90.930) (-306.048,-225.851) (-1417.233,-672.297)      175.49
39    -1542.26820 -1506.86011 1414.16184 -1721.51252 -1641.54802 743.39982       (-128.106,-92.698) (-307.351,-227.386) (-1414.162,-670.762)      180.109
40    -1540.73273 -1505.55771 1411.09092 -1719.74399 -1640.01256 741.86435       (-129.642,-94.467) (-308.653,-228.922) (-1411.091,-669.227)      184.727
41    -1539.19727 -1504.25531 1408.01999 -1717.97546 -1638.47709 740.32889       (-131.177,-96.235) (-309.955,-230.457) (-1408.020,-667.691)      189.345
42    -1537.66181 -1502.95291 1404.94906 -1716.20693 -1636.94163 738.79343       (-132.713,-98.004) (-311.258,-231.993) (-1404.949,-666.156)      193.963
43    -1536.12634 -1501.65051 1401.87813 -1714.43841 -1635.40617 737.25796       (-134.248,-99.772) (-312.560,-233.528) (-1401.878,-664.620)      198.581
44    -1534.59088 -1500.34811 1398.80721 -1712.66988 -1633.87070 735.72250       (-135.784,-101.541) (-313.863,-235.063) (-1398.807,-663.085)      203.199
45    -1533.05542 -1499.04571 1395.73628 -1710.90135 -1632.33524 734.18704       (-137.319,-103.309) (-315.165,-236.599) (-1395.736,-661.549)      207.818
