Fol_2018-05-06.16_42_32.1_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -8.84556   9.91196  -2.74762 -34.55587 -24.99467 -13.81111       (-3.265,-6.013) (-14.214,-3.899) (-24.477,-2.833)      4.76837e-07
1     -8.89979   9.78323  -2.78061 -34.24621 -24.98945 -13.70458       (-3.081,-5.862) (-14.379,-3.921) (-24.689,-3.038)      0.413693
2     -8.95402   9.65449  -2.81359 -33.93655 -24.98422 -13.59806       (-2.897,-5.711) (-14.544,-3.944) (-24.900,-3.243)      0.827386
3     -9.00825   9.52576  -2.84657 -33.62688 -24.97899 -13.49153       (-2.713,-5.560) (-14.709,-3.966) (-25.112,-3.448)      1.24108
4     -9.06248   9.39702  -2.87955 -33.31722 -24.97376 -13.38501       (-2.529,-5.409) (-14.873,-3.988) (-25.324,-3.653)      1.65477
5     -9.11672   9.26829  -2.91253 -33.00755 -24.96853 -13.27848       (-2.346,-5.258) (-15.038,-4.010) (-25.536,-3.859)      2.06846
6     -9.17095   9.13955  -2.94551 -32.69789 -24.96331 -13.17196       (-2.162,-5.107) (-15.203,-4.032) (-25.747,-4.064)      2.48216
7     -9.22518   9.01082  -2.97850 -32.38823 -24.95808 -13.06544       (-1.978,-4.956) (-15.367,-4.055) (-25.959,-4.269)      2.89585
8     -9.27941   8.88208  -3.01148 -32.07856 -24.95285 -12.95891       (-1.794,-4.805) (-15.532,-4.077) (-26.171,-4.474)      3.30954
9     -9.33364   8.75335  -3.04446 -31.76890 -24.94762 -12.85239       (-1.610,-4.654) (-15.697,-4.099) (-26.382,-4.679)      3.72324
10     -9.38787   8.62462  -3.07744 -31.45924 -24.94239 -12.74586       (-1.426,-4.503) (-15.862,-4.121) (-26.594,-4.885)      4.13693
11     -9.44210   8.49588  -3.11042 -31.14957 -24.93717 -12.63934       (-1.242,-4.352) (-16.026,-4.143) (-26.806,-5.090)      4.55062
12     -9.49633   8.36715  -3.14340 -30.83991 -24.93194 -12.53281       (-1.058,-4.201) (-16.191,-4.166) (-27.017,-5.295)      4.96432
13     -9.55056   8.23841  -3.17639 -30.53024 -24.92671 -12.42629       (-0.874,-4.051) (-16.356,-4.188) (-27.229,-5.500)      5.37801
14     -9.60479   8.10968  -3.20937 -30.22058 -24.92148 -12.31976       (-0.690,-3.900) (-16.520,-4.210) (-27.441,-5.705)      5.7917
15     -9.65902   7.98094  -3.24235 -29.91092 -24.91626 -12.21324       (-0.506,-3.749) (-16.685,-4.232) (-27.652,-5.910)      6.20539
16     -9.71325   7.85221  -3.27533 -29.60125 -24.91103 -12.10672       (-0.322,-3.598) (-16.850,-4.255) (-27.864,-6.116)      6.61909
17     -9.76748   7.72347  -3.30831 -29.29159 -24.90580 -12.00019       (-0.138,-3.447) (-17.015,-4.277) (-28.076,-6.321)      7.03278
18     -9.82171   7.59474  -3.34129 -28.98192 -24.90057 -11.89367       (-0.045,-3.341) (-17.134,-28.242) (-4.253,-6.480)      17.2086    *****
19     -9.87594   7.46601  -3.37428 -28.67226 -24.89534 -11.78714       (-0.229,-3.374) (-17.115,-28.270) (-4.092,-6.502)      17.148
20     -9.93017   7.33727  -3.40726 -28.36260 -24.89012 -11.68062       (-0.413,-3.407) (-17.095,-28.297) (-3.930,-6.523)      17.0908
21     -9.98440   7.20854  -3.44024 -28.05293 -24.88489 -11.57409       (-0.597,-3.440) (-17.076,-28.325) (-3.768,-6.544)      17.0372
22    -10.03864   7.07980  -3.47322 -27.74327 -24.87966 -11.46757       (-0.781,-3.473) (-17.057,-28.353) (-3.607,-6.565)      16.9871
23    -10.09287   6.95107  -3.50620 -27.43360 -24.87443 -11.36104       (-0.965,-3.506) (-17.038,-28.381) (-3.445,-6.587)      16.9405
24    -10.14710   6.82233  -3.53918 -27.12394 -24.86920 -11.25452       (-1.149,-3.539) (-17.018,-28.408) (-3.283,-6.608)      16.8975
25    -10.20133   6.69360  -3.57217 -26.81428 -24.86398 -11.14800       (-1.333,-3.572) (-16.999,-28.436) (-3.121,-6.629)      16.8581
26    -10.25556   6.56486  -3.60515 -26.50461 -24.85875 -11.04147       (-1.517,-3.605) (-16.980,-28.464) (-2.960,-6.650)      16.8223
27    -10.30979   6.43613  -3.63813 -26.19495 -24.85352 -10.93495       (-1.701,-3.638) (-16.961,-28.492) (-2.798,-6.672)      16.7902
28    -10.36402   6.30740  -3.67111 -25.88528 -24.84829 -10.82842       (-1.885,-3.671) (-16.942,-28.519) (-2.636,-6.693)      16.7618
29    -10.41825   6.17866  -3.70409 -25.57562 -24.84306 -10.72190       (-2.069,-3.704) (-16.922,-28.547) (-2.475,-6.714)      16.737
30    -10.47248   6.04993  -3.73707 -25.26596 -24.83784 -10.61537       (-2.253,-3.737) (-16.903,-28.575) (-2.313,-6.735)      16.716
31    -10.52671   5.92119  -3.77006 -24.95629 -24.83261 -10.50885       (-2.437,-3.770) (-16.884,-28.603) (-2.151,-6.757)      16.6987
32    -10.58094   5.79246  -3.80304 -24.64663 -24.82738 -10.40233       (-2.620,-3.803) (-16.865,-28.630) (-1.989,-6.778)      16.6852
33    -10.63517   5.66372  -3.83602 -24.33697 -24.82215 -10.29580       (-2.804,-3.836) (-16.846,-28.658) (-1.828,-6.799)      16.6753
34    -10.68940   5.53499  -3.86900 -24.02730 -24.81692 -10.18928       (-2.988,-3.869) (-16.826,-28.686) (-1.666,-6.820)      16.6693
35    -10.74363   5.40625  -3.90198 -23.71764 -24.81170 -10.08275       (-3.172,-3.902) (-16.807,-28.714) (-1.504,-6.842)      16.667
36    -10.79786   5.27752  -3.93497 -23.40797 -24.80647  -9.97623       (-3.356,-3.935) (-16.788,-28.741) (-1.343,-6.863)      16.6684
37    -10.85209   5.14879  -3.96795 -23.09831 -24.80124  -9.86970       (-3.540,-3.968) (-16.769,-28.769) (-1.181,-6.884)      16.6737
38    -10.90632   5.02005  -4.00093 -22.78865 -24.79601  -9.76318       (-3.724,-4.001) (-16.749,-28.797) (-1.019,-6.905)      16.6826
39    -10.96056   4.89132  -4.03391 -22.47898 -24.79079  -9.65665       (-3.908,-4.034) (-16.730,-28.825) (-0.857,-6.927)      16.6954
40    -11.01479   4.76258  -4.06689 -22.16932 -24.78556  -9.55013       (-4.092,-4.067) (-16.711,-28.852) (-0.696,-6.948)      16.7118
