Fol_2018-02-25.13_35_26.78_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -2339.24597 -1427.60029 1101.56852 -1423.89715 -2043.36422 1192.68547       (-234.915,-231.212) (-1146.560,-850.679) (-91.117,-1192.685)      0
1    -2337.13953 -1427.31897 1100.37464 -1422.70327 -2042.17034 1190.29771       (-237.021,-232.406) (-1146.842,-851.873) (-89.923,-1190.298)      3.80705
2    -2335.03309 -1427.03765 1099.18076 -1421.50939 -2040.97646 1187.90995       (-239.128,-233.599) (-1147.123,-853.067) (-88.729,-1187.910)      7.61411
3    -2332.92665 -1426.75633 1097.98688 -1420.31551 -2039.78258 1185.52220       (-241.234,-234.793) (-1147.404,-854.260) (-87.535,-1185.522)      11.4212
4    -2330.82022 -1426.47500 1096.79300 -1419.12164 -2038.58870 1183.13444       (-243.341,-235.987) (-1147.686,-855.454) (-86.341,-1183.134)      15.2282
5    -2328.71378 -1426.19368 1095.59912 -1417.92776 -2037.39482 1180.74668       (-245.447,-237.181) (-1147.967,-856.648) (-85.148,-1180.747)      19.0353
6    -2326.60734 -1425.91236 1094.40524 -1416.73388 -2036.20094 1178.35892       (-247.553,-238.375) (-1148.248,-857.842) (-83.954,-1178.359)      22.8423
7    -2324.50090 -1425.63104 1093.21136 -1415.54000 -2035.00707 1175.97116       (-249.660,-239.569) (-1148.530,-859.036) (-82.760,-1175.971)      26.6494
8    -2322.39447 -1425.34972 1092.01748 -1414.34612 -2033.81319 1173.58340       (-251.766,-240.763) (-1148.811,-860.230) (-81.566,-1173.583)      30.4564
9    -2320.28803 -1425.06840 1090.82360 -1413.15224 -2032.61931 1171.19564       (-253.873,-241.957) (-1149.092,-861.424) (-80.372,-1171.196)      34.2635
10    -2318.18159 -1424.78708 1089.62973 -1411.95836 -2031.42543 1168.80789       (-255.979,-243.150) (-1149.374,-862.618) (-79.178,-1168.808)      38.0705
11    -2316.07515 -1424.50576 1088.43585 -1410.76448 -2030.23155 1166.42013       (-258.086,-244.344) (-1149.655,-863.811) (-77.984,-1166.420)      41.8776
12    -2313.96872 -1424.22444 1087.24197 -1409.57060 -2029.03767 1164.03237       (-260.192,-245.538) (-1149.936,-865.005) (-76.790,-1164.032)      45.6846
13    -2311.86228 -1423.94311 1086.04809 -1408.37672 -2027.84379 1161.64461       (-262.299,-246.732) (-1150.218,-866.199) (-75.597,-1161.645)      49.4917
14    -2309.75584 -1423.66179 1084.85421 -1407.18284 -2026.64991 1159.25685       (-264.405,-247.926) (-1150.499,-867.393) (-74.403,-1159.257)      53.2987
15    -2307.64940 -1423.38047 1083.66033 -1405.98896 -2025.45603 1156.86909       (-266.511,-249.120) (-1150.780,-868.587) (-73.209,-1156.869)      57.1058
16    -2305.54297 -1423.09915 1082.46645 -1404.79508 -2024.26215 1154.48133       (-268.618,-250.314) (-1151.062,-869.781) (-72.015,-1154.481)      60.9129
17    -2303.43653 -1422.81783 1081.27257 -1403.60120 -2023.06827 1152.09357       (-270.724,-251.508) (-1151.343,-870.975) (-70.821,-1152.094)      64.7199
18    -2301.33009 -1422.53651 1080.07869 -1402.40732 -2021.87439 1149.70582       (-272.831,-252.702) (-1151.624,-872.169) (-69.627,-1149.706)      68.527
19    -2299.22365 -1422.25519 1078.88481 -1401.21344 -2020.68051 1147.31806       (-274.937,-253.895) (-1151.906,-873.362) (-68.433,-1147.318)      72.334
20    -2297.11722 -1421.97387 1077.69093 -1400.01957 -2019.48663 1144.93030       (-277.044,-255.089) (-1152.187,-874.556) (-67.239,-1144.930)      76.1411
21    -2295.01078 -1421.69255 1076.49705 -1398.82569 -2018.29275 1142.54254       (-279.150,-256.283) (-1152.468,-875.750) (-66.045,-1142.543)      79.9481
22    -2292.90434 -1421.41122 1075.30317 -1397.63181 -2017.09888 1140.15478       (-281.256,-257.477) (-1152.750,-876.944) (-64.852,-1140.155)      83.7552
