2BOUNDS_2018-03-07.14_51_10.785_.txt     Output is probe cell, reduced cell, NCDist distance between
75      3.27197 -33.09218 -12.88791   1.77282   0.28502 -49.66988       (-0.285,-22.148) (-45.269,-3.557) (-5.489,-2.058)      6.94878
76      3.26435 -33.05834 -12.88009   1.77054   0.26458 -49.66053       (-0.265,-22.195) (-45.326,-3.529) (-5.558,-2.035)      6.99278
77      3.25674 -33.02449 -12.87227   1.76826   0.24414 -49.65118       (-0.244,-22.242) (-45.382,-3.501) (-5.626,-2.012)      7.03818
78      3.24913 -32.99065 -12.86445   1.76597   0.22370 -49.64182       (-0.224,-22.289) (-45.439,-3.473) (-5.695,-1.990)      7.08498
79      3.24152 -32.95680 -12.85662   1.76369   0.20326 -49.63247       (-0.203,-22.337) (-45.495,-3.445) (-5.764,-1.967)      7.13312
80      3.23390 -32.92295 -12.84880   1.76141   0.18282 -49.62312       (-0.183,-22.384) (-45.552,-3.417) (-5.833,-1.944)      7.1826
81      3.22629 -32.88911 -12.84098   1.75913   0.16238 -49.61377       (-0.162,-22.431) (-45.608,-3.389) (-5.901,-1.922)      7.23339
82      3.21868 -32.85526 -12.83316   1.75685   0.14193 -49.60442       (-0.142,-22.478) (-45.665,-3.361) (-5.970,-1.899)      7.28545
83      3.21107 -32.82141 -12.82534   1.75457   0.12149 -49.59507       (-0.121,-22.526) (-45.721,-3.333) (-6.039,-1.876)      7.33875
84      3.20345 -32.78757 -12.81752   1.75229   0.10105 -49.58572       (-0.101,-22.573) (-45.778,-3.305) (-6.107,-1.853)      7.39328
85      3.19584 -32.75372 -12.80970   1.75001   0.08061 -49.57636       (-0.081,-22.620) (-45.835,-3.276) (-6.176,-1.831)      7.44901
86      3.18823 -32.71987 -12.80188   1.74773   0.06017 -49.56701       (-0.060,-22.667) (-45.891,-3.248) (-6.245,-1.808)      7.5059
87      3.18062 -32.68603 -12.79405   1.74545   0.03973 -49.55766       (-0.040,-22.715) (-45.948,-3.220) (-6.314,-1.785)      7.56394
88      3.17300 -32.65218 -12.78623   1.74317   0.01929 -49.54831       (-0.019,-22.762) (-46.004,-3.192) (-6.382,-1.762)      7.62309
89      3.16539 -32.61834 -12.77841   1.74089  -0.00115 -49.53896       (-0.001,-22.810) (-46.059,-6.450) (-3.163,-1.739)      7.68297
90      3.15778 -32.58449 -12.77059   1.73861  -0.02160 -49.52961       (-0.022,-22.878) (-46.096,-6.498) (-3.115,-1.695)      7.73795
91      3.15017 -32.55064 -12.76277   1.73633  -0.04204 -49.52026       (-0.042,-22.946) (-46.132,-6.547) (-3.066,-1.652)      7.7942
92      3.14255 -32.51680 -12.75495   1.73405  -0.06248 -49.51090       (-0.062,-23.014) (-46.168,-6.595) (-3.018,-1.609)      7.85168
93      3.13494 -32.48295 -12.74713   1.73177  -0.08292 -49.50155       (-0.083,-23.081) (-46.204,-6.643) (-2.969,-1.566)      7.91037
94      3.12733 -32.44910 -12.73930   1.72949  -0.10336 -49.49220       (-0.103,-23.149) (-46.240,-6.691) (-2.921,-1.523)      7.97023
95      3.11972 -32.41526 -12.73148   1.72721  -0.12380 -49.48285       (-0.124,-23.217) (-46.276,-6.740) (-2.872,-1.480)      8.03125
96      3.11210 -32.38141 -12.72366   1.72493  -0.14424 -49.47350       (-0.144,-23.284) (-46.312,-6.788) (-2.824,-1.436)      8.0934
97      3.10449 -32.34756 -12.71584   1.72265  -0.16469 -49.46415       (-0.165,-23.352) (-46.348,-6.836) (-2.775,-1.393)      8.15666
98      3.09688 -32.31372 -12.70802   1.72037  -0.18513 -49.45480       (-0.185,-23.420) (-46.384,-6.885) (-2.727,-1.350)      8.22098
99      3.08927 -32.27987 -12.70020   1.71809  -0.20557 -49.44544       (-0.206,-23.487) (-46.420,-6.933) (-2.678,-1.307)      8.28636
100      3.08165 -32.24602 -12.69238   1.71580  -0.22601 -49.43609       (-0.226,-23.555) (-46.457,-6.981) (-2.630,-1.264)      8.35277
101      3.07404 -32.21218 -12.68456   1.71352  -0.24645 -49.42674       (-0.246,-23.623) (-46.493,-7.029) (-2.581,-1.221)      8.42018
102      3.06643 -32.17833 -12.67673   1.71124  -0.26689 -49.41739       (-0.267,-23.691) (-46.529,-7.078) (-2.533,-1.177)      8.48857
103      3.05882 -32.14449 -12.66891   1.70896  -0.28733 -49.40804       (-0.287,-23.758) (-46.565,-7.126) (-2.484,-1.134)      8.55791
104      3.05120 -32.11064 -12.66109   1.70668  -0.30777 -49.39869       (-0.308,-23.826) (-46.601,-7.174) (-2.436,-1.091)      8.62818
105      3.04359 -32.07679 -12.65327   1.70440  -0.32822 -49.38934       (-0.328,-23.894) (-46.637,-7.223) (-2.387,-1.048)      8.69937
106      3.03598 -32.04295 -12.64545   1.70212  -0.34866 -49.37998       (-0.349,-23.961) (-46.673,-7.271) (-2.339,-1.005)      8.77144
107      3.02837 -32.00910 -12.63763   1.69984  -0.36910 -49.37063       (-0.369,-24.029) (-46.709,-7.319) (-2.290,-0.962)      8.84438
108      3.02075 -31.97525 -12.62981   1.69756  -0.38954 -49.36128       (-0.390,-24.097) (-46.745,-7.367) (-2.242,-0.918)      8.91816
109      3.01314 -31.94141 -12.62199   1.69528  -0.40998 -49.35193       (-0.410,-24.164) (-46.781,-7.416) (-2.193,-0.875)      8.99277
110      3.00553 -31.90756 -12.61416   1.69300  -0.43042 -49.34258       (-0.430,-24.232) (-46.817,-7.464) (-2.145,-0.832)      9.06818
111      2.99792 -31.87371 -12.60634   1.69072  -0.45086 -49.33323       (-0.451,-24.300) (-46.854,-7.512) (-2.096,-0.789)      9.14437
112      2.99030 -31.83987 -12.59852   1.68844  -0.47131 -49.32388       (-0.471,-24.368) (-46.890,-7.561) (-2.048,-0.746)      9.22133
113      2.98269 -31.80602 -12.59070   1.68616  -0.49175 -49.31452       (-0.492,-24.435) (-46.926,-7.609) (-1.999,-0.703)      9.29903
114      2.97508 -31.77218 -12.58288   1.68388  -0.51219 -49.30517       (-0.512,-24.503) (-46.962,-7.657) (-1.951,-0.660)      9.37746
115      2.96747 -31.73833 -12.57506   1.68160  -0.53263 -49.29582       (-0.533,-24.571) (-46.998,-7.705) (-1.902,-0.616)      9.45659
116      2.95985 -31.70448 -12.56724   1.67932  -0.55307 -49.28647       (-0.553,-24.638) (-47.034,-7.754) (-1.854,-0.573)      9.53642
117      2.95224 -31.67064 -12.55941   1.67704  -0.57351 -49.27712       (-0.574,-24.706) (-47.070,-7.802) (-1.805,-0.530)      9.60813
118      2.94463 -31.63679 -12.55159   1.67476  -0.59395 -49.26777       (-0.594,-24.774) (-47.106,-7.850) (-1.757,-0.487)      9.67659
119      2.93702 -31.60294 -12.54377   1.67248  -0.61440 -49.25842       (-0.614,-24.842) (-47.142,-7.899) (-1.708,-0.444)      9.74589
120      2.92940 -31.56910 -12.53595   1.67020  -0.63484 -49.24906       (-0.635,-24.909) (-47.178,-7.947) (-1.660,-0.401)      9.81601
121      2.92179 -31.53525 -12.52813   1.66792  -0.65528 -49.23971       (-0.655,-24.977) (-47.214,-7.995) (-1.611,-0.357)      9.88694
122      2.91418 -31.50140 -12.52031   1.66563  -0.67572 -49.23036       (-0.676,-25.045) (-47.251,-8.043) (-1.563,-0.314)      9.95864
123      2.90657 -31.46756 -12.51249   1.66335  -0.69616 -49.22101       (-0.696,-25.112) (-47.287,-8.092) (-1.514,-0.271)      10.0311
124      2.89895 -31.43371 -12.50467   1.66107  -0.71660 -49.21166       (-0.717,-25.180) (-47.323,-8.140) (-1.466,-0.228)      10.1044
125      2.89134 -31.39987 -12.49684   1.65879  -0.73704 -49.20231       (-0.737,-25.248) (-47.359,-8.188) (-1.417,-0.185)      10.1783
126      2.88373 -31.36602 -12.48902   1.65651  -0.75748 -49.19296       (-0.757,-25.315) (-47.395,-8.237) (-1.369,-0.142)      10.253
127      2.87612 -31.33217 -12.48120   1.65423  -0.77793 -49.18360       (-0.778,-25.383) (-47.431,-8.285) (-1.320,-0.098)      10.3284
128      2.86850 -31.29833 -12.47338   1.65195  -0.79837 -49.17425       (-0.798,-25.451) (-47.467,-8.333) (-1.272,-0.055)      10.4045
129      2.86089 -31.26448 -12.46556   1.64967  -0.81881 -49.16490       (-0.819,-25.519) (-47.503,-8.381) (-1.223,-0.012)      10.4812
130      2.85328 -31.23063 -12.45774   1.64739  -0.83925 -49.15555       (-47.508,-25.555) (-0.808,-8.399) (-1.206,-0.031)      10.522
131      2.84567 -31.19679 -12.44992   1.64511  -0.85969 -49.14620       (-47.501,-25.580) (-0.785,-8.404) (-1.201,-0.074)      10.5488
132      2.83805 -31.16294 -12.44210   1.64283  -0.88013 -49.13685       (-47.494,-25.604) (-0.763,-8.409) (-1.195,-0.117)      10.5759
133      2.83044 -31.12909 -12.43427   1.64055  -0.90057 -49.12750       (-47.487,-25.629) (-0.740,-8.414) (-1.190,-0.161)      10.6031
134      2.82283 -31.09525 -12.42645   1.63827  -0.92102 -49.11814       (-47.480,-25.653) (-0.717,-8.419) (-1.185,-0.204)      10.6306
135      2.81522 -31.06140 -12.41863   1.63599  -0.94146 -49.10879       (-47.473,-25.678) (-0.695,-8.424) (-1.179,-0.247)      10.6557
136      2.80760 -31.02756 -12.41081   1.63371  -0.96190 -49.09944       (-47.466,-25.702) (-0.672,-8.429) (-1.174,-0.290)      10.657
137      2.79999 -30.99371 -12.40299   1.63143  -0.98234 -49.09009       (-47.459,-25.727) (-0.649,-8.434) (-1.169,-0.333)      10.6585
138      2.79238 -30.95986 -12.39517   1.62915  -1.00278 -49.08074       (-47.452,-25.752) (-0.626,-8.440) (-1.163,-0.376)      10.6603
139      2.78477 -30.92602 -12.38735   1.62687  -1.02322 -49.07139       (-47.445,-25.776) (-0.604,-8.445) (-1.158,-0.420)      10.6624
140      2.77715 -30.89217 -12.37952   1.62459  -1.04366 -49.06204       (-47.437,-25.801) (-0.581,-8.450) (-1.153,-0.463)      10.6648
141      2.76954 -30.85832 -12.37170   1.62231  -1.06410 -49.05268       (-47.430,-25.825) (-0.558,-8.455) (-1.147,-0.506)      10.6674
142      2.76193 -30.82448 -12.36388   1.62003  -1.08455 -49.04333       (-47.423,-25.850) (-0.535,-8.460) (-1.142,-0.549)      10.6704
143      2.75432 -30.79063 -12.35606   1.61775  -1.10499 -49.03398       (-47.416,-25.874) (-0.513,-8.465) (-1.137,-0.592)      10.6736
144      2.74670 -30.75678 -12.34824   1.61546  -1.12543 -49.02463       (-47.409,-25.899) (-0.490,-8.470) (-1.131,-0.635)      10.6772
145      2.73909 -30.72294 -12.34042   1.61318  -1.14587 -49.01528       (-47.402,-25.923) (-0.467,-8.475) (-1.126,-0.679)      10.681
146      2.73148 -30.68909 -12.33260   1.61090  -1.16631 -49.00593       (-47.395,-25.948) (-0.445,-8.481) (-1.121,-0.722)      10.6851
147      2.72387 -30.65524 -12.32478   1.60862  -1.18675 -48.99658       (-47.388,-25.972) (-0.422,-8.486) (-1.115,-0.765)      10.6895
148      2.71625 -30.62140 -12.31695   1.60634  -1.20719 -48.98722       (-47.381,-25.997) (-0.399,-8.491) (-1.110,-0.808)      10.6942
149      2.70864 -30.58755 -12.30913   1.60406  -1.22764 -48.97787       (-47.374,-26.021) (-0.376,-8.496) (-1.105,-0.851)      10.6992
150      2.70103 -30.55371 -12.30131   1.60178  -1.24808 -48.96852       (-47.367,-26.046) (-0.354,-8.501) (-1.099,-0.894)      10.7044
151      2.69342 -30.51986 -12.29349   1.59950  -1.26852 -48.95917       (-47.360,-26.071) (-0.331,-8.506) (-1.094,-0.938)      10.71
152      2.68580 -30.48601 -12.28567   1.59722  -1.28896 -48.94982       (-47.353,-26.095) (-0.308,-8.511) (-1.089,-0.981)      10.7158
153      2.67819 -30.45217 -12.27785   1.59494  -1.30940 -48.94047       (-47.346,-26.120) (-0.286,-8.516) (-1.083,-1.024)      10.7219
154      2.67058 -30.41832 -12.27003   1.59266  -1.32984 -48.93112       (-47.338,-26.144) (-0.263,-8.522) (-1.078,-1.067)      10.7283
155      2.66297 -30.38447 -12.26221   1.59038  -1.35028 -48.92176       (-47.331,-26.169) (-0.240,-8.527) (-1.073,-1.110)      10.735
156      2.65535 -30.35063 -12.25438   1.58810  -1.37072 -48.91241       (-47.324,-26.193) (-0.217,-8.532) (-1.067,-1.153)      10.742
157      2.64774 -30.31678 -12.24656   1.58582  -1.39117 -48.90306       (-47.317,-26.218) (-0.195,-8.537) (-1.062,-1.197)      10.7492
158      2.64013 -30.28293 -12.23874   1.58354  -1.41161 -48.89371       (-47.310,-26.242) (-0.172,-8.542) (-1.057,-1.240)      10.7568
159      2.63252 -30.24909 -12.23092   1.58126  -1.43205 -48.88436       (-47.303,-26.267) (-0.149,-8.547) (-1.051,-1.283)      10.7646
160      2.62490 -30.21524 -12.22310   1.57898  -1.45249 -48.87501       (-47.296,-26.291) (-0.126,-8.552) (-1.046,-1.326)      10.7727
161      2.61729 -30.18140 -12.21528   1.57670  -1.47293 -48.86566       (-47.289,-26.316) (-0.104,-8.557) (-1.041,-1.369)      10.781
162      2.60968 -30.14755 -12.20746   1.57442  -1.49337 -48.85630       (-47.282,-26.341) (-0.081,-8.563) (-1.035,-1.412)      10.7897
163      2.60207 -30.11370 -12.19964   1.57214  -1.51381 -48.84695       (-47.275,-26.365) (-0.058,-8.568) (-1.030,-1.455)      10.7986
164      2.59445 -30.07986 -12.19181   1.56986  -1.53426 -48.83760       (-47.268,-26.390) (-0.036,-8.573) (-1.025,-1.499)      10.8078
165      2.58684 -30.04601 -12.18399   1.56758  -1.55470 -48.82825       (-47.261,-26.414) (-0.013,-8.578) (-1.019,-1.542)      10.8173
166      2.57923 -30.01216 -12.17617   1.56529  -1.57514 -48.81890       (-1.575,-26.429) (-0.010,-8.593) (-1.004,-47.244)      11.5976    *****
167      2.57162 -29.97832 -12.16835   1.56301  -1.59558 -48.80955       (-1.596,-26.431) (-0.033,-8.621) (-0.976,-47.214)      11.5871
168      2.56400 -29.94447 -12.16053   1.56073  -1.61602 -48.80020       (-1.616,-26.432) (-0.055,-8.649) (-0.948,-47.184)      11.5768
169      2.55639 -29.91062 -12.15271   1.55845  -1.63646 -48.79084       (-1.636,-26.434) (-0.078,-8.676) (-0.920,-47.154)      11.5669
170      2.54878 -29.87678 -12.14489   1.55617  -1.65690 -48.78149       (-1.657,-26.436) (-0.101,-8.704) (-0.892,-47.125)      11.5572
171      2.54117 -29.84293 -12.13706   1.55389  -1.67735 -48.77214       (-1.677,-26.438) (-0.123,-8.732) (-0.864,-47.095)      11.5478
172      2.53355 -29.80909 -12.12924   1.55161  -1.69779 -48.76279       (-1.698,-26.440) (-0.146,-8.760) (-0.836,-47.065)      11.5386
173      2.52594 -29.77524 -12.12142   1.54933  -1.71823 -48.75344       (-1.718,-26.442) (-0.169,-8.788) (-0.808,-47.035)      11.5298
174      2.51833 -29.74139 -12.11360   1.54705  -1.73867 -48.74409       (-1.739,-26.443) (-0.192,-8.816) (-0.780,-47.005)      11.5212
175      2.51072 -29.70755 -12.10578   1.54477  -1.75911 -48.73474       (-1.759,-26.445) (-0.214,-8.843) (-0.752,-46.976)      11.513
176      2.50310 -29.67370 -12.09796   1.54249  -1.77955 -48.72538       (-1.780,-26.447) (-0.237,-8.871) (-0.724,-46.946)      11.505
177      2.49549 -29.63985 -12.09014   1.54021  -1.79999 -48.71603       (-1.800,-26.449) (-0.260,-8.899) (-0.695,-46.916)      11.4973
178      2.48788 -29.60601 -12.08232   1.53793  -1.82043 -48.70668       (-1.820,-26.451) (-0.283,-8.927) (-0.667,-46.886)      11.4899
179      2.48027 -29.57216 -12.07449   1.53565  -1.84088 -48.69733       (-1.841,-26.453) (-0.305,-8.955) (-0.639,-46.856)      11.4828
180      2.47265 -29.53831 -12.06667   1.53337  -1.86132 -48.68798       (-1.861,-26.454) (-0.328,-8.983) (-0.611,-46.827)      11.476
181      2.46504 -29.50447 -12.05885   1.53109  -1.88176 -48.67863       (-1.882,-26.456) (-0.351,-9.011) (-0.583,-46.797)      11.4695
182      2.45743 -29.47062 -12.05103   1.52881  -1.90220 -48.66928       (-1.902,-26.458) (-0.373,-9.038) (-0.555,-46.767)      11.4633
183      2.44982 -29.43678 -12.04321   1.52653  -1.92264 -48.65992       (-1.923,-26.460) (-0.396,-9.066) (-0.527,-46.737)      11.4573
184      2.44220 -29.40293 -12.03539   1.52425  -1.94308 -48.65057       (-1.943,-26.462) (-0.419,-9.094) (-0.499,-46.707)      11.4517
185      2.43459 -29.36908 -12.02757   1.52197  -1.96352 -48.64122       (-1.964,-26.463) (-0.442,-9.122) (-0.471,-46.678)      11.4463
