10PERCENT_2018-03-07.11_26_57.371_.txt     Output is probe cell, reduced cell, NCDist distance between
32    -25.23321   1.93271  -5.28036  -4.40086   4.42960 -27.66103       (-0.879,-0.029) (-20.775,-4.401) (-2.468,-23.203)      0.803876
33    -25.20800   1.90886  -5.27680  -4.39650   4.42032 -27.65611       (-0.880,-0.024) (-20.764,-4.397) (-2.488,-23.212)      0.828997
34    -25.18279   1.88502  -5.27325  -4.39215   4.41104 -27.65120       (-0.881,-0.019) (-20.753,-4.392) (-2.507,-23.221)      0.854118
35    -25.15758   1.86117  -5.26970  -4.38779   4.40177 -27.64628       (-0.882,-0.014) (-20.742,-4.388) (-2.527,-23.231)      0.879239
36    -25.13236   1.83732  -5.26614  -4.38343   4.39249 -27.64136       (-0.883,-0.009) (-20.731,-4.383) (-2.546,-23.240)      0.904361
37    -25.10715   1.81348  -5.26259  -4.37907   4.38322 -27.63644       (-0.884,-0.004) (-20.720,-4.379) (-2.566,-23.249)      0.929482
38    -25.08194   1.78963  -5.25904  -4.37471   4.37394 -27.63153       (-0.885,-0.001) (-2.584,-4.374) (-20.708,-23.258)      0.954217
39    -25.05673   1.76578  -5.25548  -4.37035   4.36466 -27.62661       (-0.891,-0.006) (-2.599,-4.365) (-20.692,-23.262)      0.976953
40    -25.03152   1.74193  -5.25193  -4.36599   4.35539 -27.62169       (-0.897,-0.011) (-2.613,-4.355) (-20.676,-23.266)      0.999799
41    -25.00631   1.71809  -5.24838  -4.36164   4.34611 -27.61677       (-0.902,-0.016) (-2.628,-4.346) (-20.660,-23.271)      1.02275
42    -24.98110   1.69424  -5.24483  -4.35728   4.33684 -27.61186       (-0.908,-0.020) (-2.643,-4.337) (-20.644,-23.275)      1.0458
43    -24.95588   1.67039  -5.24127  -4.35292   4.32756 -27.60694       (-0.914,-0.025) (-2.657,-4.328) (-20.628,-23.279)      1.06894
44    -24.93067   1.64655  -5.23772  -4.34856   4.31828 -27.60202       (-0.919,-0.030) (-2.672,-4.318) (-20.612,-23.284)      1.09216
45    -24.90546   1.62270  -5.23417  -4.34420   4.30901 -27.59710       (-0.925,-0.035) (-2.686,-4.309) (-20.596,-23.288)      1.11546
46    -24.88025   1.59885  -5.23061  -4.33984   4.29973 -27.59219       (-0.931,-0.040) (-2.701,-4.300) (-20.581,-23.292)      1.13884
47    -24.85504   1.57500  -5.22706  -4.33548   4.29045 -27.58727       (-0.937,-0.045) (-2.715,-4.290) (-20.565,-23.297)      1.16229
48    -24.82983   1.55116  -5.22351  -4.33113   4.28118 -27.58235       (-0.942,-0.050) (-2.730,-4.281) (-20.549,-23.301)      1.1858
49    -24.80462   1.52731  -5.21995  -4.32677   4.27190 -27.57744       (-0.948,-0.055) (-2.745,-4.272) (-20.533,-23.306)      1.20938
50    -24.77940   1.50346  -5.21640  -4.32241   4.26263 -27.57252       (-0.954,-0.060) (-2.759,-4.263) (-20.517,-23.310)      1.23302
51    -24.75419   1.47962  -5.21285  -4.31805   4.25335 -27.56760       (-0.959,-0.065) (-2.774,-4.253) (-20.501,-23.314)      1.25671
52    -24.72898   1.45577  -5.20929  -4.31369   4.24407 -27.56268       (-0.965,-0.070) (-2.788,-4.244) (-20.485,-23.319)      1.28045
53    -24.70377   1.43192  -5.20574  -4.30933   4.23480 -27.55777       (-0.971,-0.075) (-2.803,-4.235) (-20.469,-23.323)      1.30424
54    -24.67856   1.40807  -5.20219  -4.30497   4.22552 -27.55285       (-0.977,-0.079) (-2.817,-4.226) (-20.453,-23.327)      1.32808
55    -24.65335   1.38423  -5.19864  -4.30062   4.21625 -27.54793       (-0.982,-0.084) (-2.832,-4.216) (-20.437,-23.332)      1.35196
56    -24.62814   1.36038  -5.19508  -4.29626   4.20697 -27.54301       (-0.988,-0.089) (-2.847,-4.207) (-20.421,-23.336)      1.37589
57    -24.60292   1.33653  -5.19153  -4.29190   4.19769 -27.53810       (-0.994,-0.094) (-2.861,-4.198) (-20.405,-23.340)      1.39986
58    -24.57771   1.31269  -5.18798  -4.28754   4.18842 -27.53318       (-1.000,-0.099) (-2.876,-4.188) (-20.389,-23.345)      1.42386
59    -24.55250   1.28884  -5.18442  -4.28318   4.17914 -27.52826       (-1.005,-0.104) (-2.890,-4.179) (-20.373,-23.349)      1.4479
60    -24.52729   1.26499  -5.18087  -4.27882   4.16987 -27.52334       (-1.011,-0.109) (-2.905,-4.170) (-20.357,-23.353)      1.47197
61    -24.50208   1.24114  -5.17732  -4.27446   4.16059 -27.51843       (-1.017,-0.114) (-2.919,-4.161) (-20.341,-23.358)      1.49608
62    -24.47687   1.21730  -5.17376  -4.27011   4.15131 -27.51351       (-1.022,-0.119) (-2.934,-4.151) (-20.326,-23.362)      1.52021
63    -24.45165   1.19345  -5.17021  -4.26575   4.14204 -27.50859       (-1.028,-0.124) (-2.949,-4.142) (-20.310,-23.367)      1.54438
64    -24.42644   1.16960  -5.16666  -4.26139   4.13276 -27.50367       (-1.034,-0.129) (-2.963,-4.133) (-20.294,-23.371)      1.56858
65    -24.40123   1.14576  -5.16310  -4.25703   4.12349 -27.49876       (-1.040,-0.134) (-2.978,-4.123) (-20.278,-23.375)      1.5928
66    -24.37602   1.12191  -5.15955  -4.25267   4.11421 -27.49384       (-1.045,-0.138) (-2.992,-4.114) (-20.262,-23.380)      1.61705
67    -24.35081   1.09806  -5.15600  -4.24831   4.10493 -27.48892       (-1.051,-0.143) (-3.007,-4.105) (-20.246,-23.384)      1.64132
68    -24.32560   1.07421  -5.15245  -4.24395   4.09566 -27.48400       (-1.057,-0.148) (-3.021,-4.096) (-20.230,-23.388)      1.66561
69    -24.30039   1.05037  -5.14889  -4.23960   4.08638 -27.47909       (-1.063,-0.153) (-3.036,-4.086) (-20.214,-23.393)      1.68993
70    -24.27517   1.02652  -5.14534  -4.23524   4.07711 -27.47417       (-1.068,-0.158) (-3.051,-4.077) (-20.198,-23.397)      1.71427
71    -24.24996   1.00267  -5.14179  -4.23088   4.06783 -27.46925       (-1.074,-0.163) (-3.065,-4.068) (-20.182,-23.401)      1.73863
72    -24.22475   0.97883  -5.13823  -4.22652   4.05855 -27.46433       (-1.080,-0.168) (-3.080,-4.059) (-20.166,-23.406)      1.76301
73    -24.19954   0.95498  -5.13468  -4.22216   4.04928 -27.45942       (-1.085,-0.173) (-3.094,-4.049) (-20.150,-23.410)      1.78741
74    -24.17433   0.93113  -5.13113  -4.21780   4.04000 -27.45450       (-1.091,-0.178) (-3.109,-4.040) (-20.134,-23.414)      1.81182
75    -24.14912   0.90728  -5.12757  -4.21344   4.03073 -27.44958       (-1.097,-0.183) (-3.123,-4.031) (-20.118,-23.419)      1.83626
76    -24.12391   0.88344  -5.12402  -4.20908   4.02145 -27.44466       (-1.103,-0.188) (-3.138,-4.021) (-20.102,-23.423)      1.86071
77    -24.09869   0.85959  -5.12047  -4.20473   4.01217 -27.43975       (-1.108,-0.193) (-3.153,-4.012) (-20.087,-23.428)      1.88518
78    -24.07348   0.83574  -5.11691  -4.20037   4.00290 -27.43483       (-1.114,-0.197) (-3.167,-4.003) (-20.071,-23.432)      1.90966
79    -24.04827   0.81190  -5.11336  -4.19601   3.99362 -27.42991       (-1.120,-0.202) (-3.182,-3.994) (-20.055,-23.436)      1.93416
80    -24.02306   0.78805  -5.10981  -4.19165   3.98435 -27.42499       (-1.125,-0.207) (-3.196,-3.984) (-20.039,-23.441)      1.95867
81    -23.99785   0.76420  -5.10626  -4.18729   3.97507 -27.42008       (-1.131,-0.212) (-3.211,-3.975) (-20.023,-23.445)      1.9832
82    -23.97264   0.74036  -5.10270  -4.18293   3.96579 -27.41516       (-1.137,-0.217) (-3.225,-3.966) (-20.007,-23.449)      2.00773
83    -23.94743   0.71651  -5.09915  -4.17857   3.95652 -27.41024       (-1.143,-0.222) (-3.240,-3.957) (-19.991,-23.454)      2.03229
84    -23.92221   0.69266  -5.09560  -4.17422   3.94724 -27.40532       (-1.148,-0.227) (-3.255,-3.947) (-19.975,-23.458)      2.05685
85    -23.89700   0.66881  -5.09204  -4.16986   3.93797 -27.40041       (-1.154,-0.232) (-3.269,-3.938) (-19.959,-23.462)      2.08143
86    -23.87179   0.64497  -5.08849  -4.16550   3.92869 -27.39549       (-1.160,-0.237) (-3.284,-3.929) (-19.943,-23.467)      2.10601
87    -23.84658   0.62112  -5.08494  -4.16114   3.91941 -27.39057       (-1.166,-0.242) (-3.298,-3.919) (-19.927,-23.471)      2.13061
88    -23.82137   0.59727  -5.08138  -4.15678   3.91014 -27.38566       (-1.171,-0.247) (-3.313,-3.910) (-19.911,-23.476)      2.15522
89    -23.79616   0.57343  -5.07783  -4.15242   3.90086 -27.38074       (-1.177,-0.252) (-3.327,-3.901) (-19.895,-23.480)      2.17984
90    -23.77095   0.54958  -5.07428  -4.14806   3.89159 -27.37582       (-1.183,-0.256) (-3.342,-3.892) (-19.879,-23.484)      2.20447
91    -23.74573   0.52573  -5.07072  -4.14371   3.88231 -27.37090       (-1.188,-0.261) (-3.357,-3.882) (-19.863,-23.489)      2.22911
92    -23.72052   0.50188  -5.06717  -4.13935   3.87303 -27.36599       (-1.194,-0.266) (-3.371,-3.873) (-19.847,-23.493)      2.25376
93    -23.69531   0.47804  -5.06362  -4.13499   3.86376 -27.36107       (-1.200,-0.271) (-3.386,-3.864) (-19.832,-23.497)      2.27842
94    -23.67010   0.45419  -5.06006  -4.13063   3.85448 -27.35615       (-1.206,-0.276) (-3.400,-3.854) (-19.816,-23.502)      2.30309
95    -23.64489   0.43034  -5.05651  -4.12627   3.84520 -27.35123       (-1.211,-0.281) (-3.415,-3.845) (-19.800,-23.506)      2.32776
96    -23.61968   0.40650  -5.05296  -4.12191   3.83593 -27.34632       (-1.217,-0.286) (-3.429,-3.836) (-19.784,-23.510)      2.35244
97    -23.59446   0.38265  -5.04941  -4.11755   3.82665 -27.34140       (-1.223,-0.291) (-3.444,-3.827) (-19.768,-23.515)      2.37714
98    -23.56925   0.35880  -5.04585  -4.11320   3.81738 -27.33648       (-1.228,-0.296) (-3.459,-3.817) (-19.752,-23.519)      2.40184
99    -23.54404   0.33495  -5.04230  -4.10884   3.80810 -27.33156       (-1.234,-0.301) (-3.473,-3.808) (-19.736,-23.523)      2.42654
100    -23.51883   0.31111  -5.03875  -4.10448   3.79882 -27.32665       (-1.240,-0.306) (-3.488,-3.799) (-19.720,-23.528)      2.45126
101    -23.49362   0.28726  -5.03519  -4.10012   3.78955 -27.32173       (-1.246,-0.311) (-3.502,-3.790) (-19.704,-23.532)      2.47598
102    -23.46841   0.26341  -5.03164  -4.09576   3.78027 -27.31681       (-1.251,-0.315) (-3.517,-3.780) (-19.688,-23.537)      2.50071
103    -23.44320   0.23957  -5.02809  -4.09140   3.77100 -27.31189       (-1.257,-0.320) (-3.531,-3.771) (-19.672,-23.541)      2.52544
104    -23.41798   0.21572  -5.02453  -4.08704   3.76172 -27.30698       (-1.263,-0.325) (-3.546,-3.762) (-19.656,-23.545)      2.55018
105    -23.39277   0.19187  -5.02098  -4.08269   3.75244 -27.30206       (-1.269,-0.330) (-3.561,-3.752) (-19.640,-23.550)      2.57493
106    -23.36756   0.16802  -5.01743  -4.07833   3.74317 -27.29714       (-1.274,-0.335) (-3.575,-3.743) (-19.624,-23.554)      2.59968
107    -23.34235   0.14418  -5.01387  -4.07397   3.73389 -27.29222       (-1.280,-0.340) (-3.590,-3.734) (-19.608,-23.558)      2.62444
108    -23.31714   0.12033  -5.01032  -4.06961   3.72462 -27.28731       (-1.286,-0.345) (-3.604,-3.725) (-19.593,-23.563)      2.64921
109    -23.29193   0.09648  -5.00677  -4.06525   3.71534 -27.28239       (-1.291,-0.350) (-3.619,-3.715) (-19.577,-23.567)      2.67398
110    -23.26672   0.07264  -5.00322  -4.06089   3.70606 -27.27747       (-1.297,-0.355) (-3.633,-3.706) (-19.561,-23.571)      2.69875
111    -23.24150   0.04879  -4.99966  -4.05653   3.69679 -27.27255       (-1.303,-0.360) (-3.648,-3.697) (-19.545,-23.576)      2.72353
112    -23.21629   0.02494  -4.99611  -4.05217   3.68751 -27.26764       (-1.309,-0.365) (-3.663,-3.688) (-19.529,-23.580)      2.74832
113    -23.19108   0.00109  -4.99256  -4.04782   3.67824 -27.26272       (-1.314,-0.370) (-3.677,-3.678) (-19.513,-23.584)      2.77311
114    -23.16587  -0.02275  -4.98900  -4.04346   3.66896 -27.25780       (-1.320,-0.374) (-3.692,-3.669) (-19.497,-23.589)      2.79791
115    -23.14066  -0.04660  -4.98545  -4.03910   3.65968 -27.25288       (-1.326,-0.379) (-3.706,-3.660) (-19.481,-23.593)      2.82271
116    -23.11545  -0.07045  -4.98190  -4.03474   3.65041 -27.24797       (-1.331,-0.384) (-3.721,-3.650) (-19.465,-23.598)      2.84751
117    -23.09024  -0.09429  -4.97834  -4.03038   3.64113 -27.24305       (-1.337,-0.389) (-3.735,-3.641) (-19.449,-23.602)      2.87232
118    -23.06502  -0.11814  -4.97479  -4.02602   3.63186 -27.23813       (-1.343,-0.394) (-3.750,-3.632) (-19.433,-23.606)      2.89714
119    -23.03981  -0.14199  -4.97124  -4.02166   3.62258 -27.23321       (-1.349,-0.399) (-3.765,-3.623) (-19.417,-23.611)      2.92196
120    -23.01460  -0.16584  -4.96768  -4.01731   3.61330 -27.22830       (-1.354,-0.404) (-3.779,-3.613) (-19.401,-23.615)      2.94678
121    -22.98939  -0.18968  -4.96413  -4.01295   3.60403 -27.22338       (-1.360,-0.409) (-3.794,-3.604) (-19.385,-23.619)      2.97161
122    -22.96418  -0.21353  -4.96058  -4.00859   3.59475 -27.21846       (-1.366,-0.414) (-3.808,-3.595) (-19.369,-23.624)      2.99644
123    -22.93897  -0.23738  -4.95703  -4.00423   3.58548 -27.21354       (-1.372,-0.419) (-3.823,-3.585) (-19.353,-23.628)      3.02127
124    -22.91375  -0.26122  -4.95347  -3.99987   3.57620 -27.20863       (-1.377,-0.424) (-3.837,-3.576) (-19.338,-23.632)      3.04611
125    -22.88854  -0.28507  -4.94992  -3.99551   3.56692 -27.20371       (-1.383,-0.429) (-3.852,-3.567) (-19.322,-23.637)      3.07095
126    -22.86333  -0.30892  -4.94637  -3.99115   3.55765 -27.19879       (-1.389,-0.434) (-3.867,-3.558) (-19.306,-23.641)      3.0958
127    -22.83812  -0.33277  -4.94281  -3.98680   3.54837 -27.19388       (-1.394,-0.438) (-3.881,-3.548) (-19.290,-23.646)      3.12065
128    -22.81291  -0.35661  -4.93926  -3.98244   3.53910 -27.18896       (-1.400,-0.443) (-3.896,-3.539) (-19.274,-23.650)      3.1455
129    -22.78770  -0.38046  -4.93571  -3.97808   3.52982 -27.18404       (-1.406,-0.448) (-3.910,-3.530) (-19.258,-23.654)      3.16091
130    -22.76249  -0.40431  -4.93215  -3.97372   3.52054 -27.17912       (-1.412,-0.453) (-3.925,-3.521) (-19.242,-23.659)      3.16586
131    -22.73727  -0.42815  -4.92860  -3.96936   3.51127 -27.17421       (-1.417,-0.458) (-3.939,-3.511) (-19.226,-23.663)      3.17101
132    -22.71206  -0.45200  -4.92505  -3.96500   3.50199 -27.16929       (-1.423,-0.463) (-3.954,-3.502) (-19.210,-23.667)      3.17634
133    -22.68685  -0.47585  -4.92149  -3.96064   3.49272 -27.16437       (-1.429,-0.468) (-3.969,-3.493) (-19.194,-23.672)      3.18187
134    -22.66164  -0.49970  -4.91794  -3.95629   3.48344 -27.15945       (-1.435,-0.473) (-3.983,-3.483) (-19.178,-23.676)      3.18758
135    -22.63643  -0.52354  -4.91439  -3.95193   3.47416 -27.15454       (-1.440,-0.478) (-3.998,-3.474) (-19.162,-23.680)      3.19347
136    -22.61122  -0.54739  -4.91084  -3.94757   3.46489 -27.14962       (-1.446,-0.483) (-4.012,-3.465) (-19.146,-23.685)      3.19955
137    -22.58601  -0.57124  -4.90728  -3.94321   3.45561 -27.14470       (-1.452,-0.488) (-4.027,-3.456) (-19.130,-23.689)      3.20582
138    -22.56079  -0.59508  -4.90373  -3.93885   3.44633 -27.13978       (-1.457,-0.493) (-4.041,-3.446) (-19.114,-23.693)      3.21227
139    -22.53558  -0.61893  -4.90018  -3.93449   3.43706 -27.13487       (-1.463,-0.497) (-4.056,-3.437) (-19.099,-23.698)      3.2189
140    -22.51037  -0.64278  -4.89662  -3.93013   3.42778 -27.12995       (-1.469,-0.502) (-4.071,-3.428) (-19.083,-23.702)      3.22572
141    -22.48516  -0.66663  -4.89307  -3.92578   3.41851 -27.12503       (-1.475,-0.507) (-4.085,-3.419) (-19.067,-23.707)      3.23271
142    -22.45995  -0.69047  -4.88952  -3.92142   3.40923 -27.12011       (-1.480,-0.512) (-4.100,-3.409) (-19.051,-23.711)      3.23988
143    -22.43474  -0.71432  -4.88596  -3.91706   3.39995 -27.11520       (-1.486,-0.517) (-4.114,-3.400) (-19.035,-23.715)      3.24723
144    -22.40953  -0.73817  -4.88241  -3.91270   3.39068 -27.11028       (-1.492,-0.522) (-4.129,-3.391) (-19.019,-23.720)      3.25476
145    -22.38431  -0.76201  -4.87886  -3.90834   3.38140 -27.10536       (-1.497,-0.527) (-4.143,-3.381) (-19.003,-23.724)      3.26246
146    -22.35910  -0.78586  -4.87530  -3.90398   3.37213 -27.10044       (-1.503,-0.532) (-4.158,-3.372) (-18.987,-23.728)      3.27033
147    -22.33389  -0.80971  -4.87175  -3.89962   3.36285 -27.09553       (-1.509,-0.537) (-4.173,-3.363) (-18.971,-23.733)      3.27838
148    -22.30868  -0.83356  -4.86820  -3.89527   3.35357 -27.09061       (-1.515,-0.542) (-4.187,-3.354) (-18.955,-23.737)      3.2866
149    -22.28347  -0.85740  -4.86465  -3.89091   3.34430 -27.08569       (-1.520,-0.547) (-4.202,-3.344) (-18.939,-23.741)      3.29499
150    -22.25826  -0.88125  -4.86109  -3.88655   3.33502 -27.08077       (-1.526,-0.552) (-4.216,-3.335) (-18.923,-23.746)      3.30355
151    -22.23305  -0.90510  -4.85754  -3.88219   3.32575 -27.07586       (-1.532,-0.556) (-4.231,-3.326) (-18.907,-23.750)      3.31227
152    -22.20783  -0.92894  -4.85399  -3.87783   3.31647 -27.07094       (-1.538,-0.561) (-4.245,-3.316) (-18.891,-23.754)      3.32117
153    -22.18262  -0.95279  -4.85043  -3.87347   3.30719 -27.06602       (-1.543,-0.566) (-4.260,-3.307) (-18.875,-23.759)      3.33022
154    -22.15741  -0.97664  -4.84688  -3.86911   3.29792 -27.06110       (-1.549,-0.571) (-4.275,-3.298) (-18.859,-23.763)      3.33944
155    -22.13220  -1.00049  -4.84333  -3.86475   3.28864 -27.05619       (-1.555,-0.576) (-4.289,-3.289) (-18.844,-23.768)      3.34883
156    -22.10699  -1.02433  -4.83977  -3.86040   3.27937 -27.05127       (-1.560,-0.581) (-4.304,-3.279) (-18.828,-23.772)      3.35837
157    -22.08178  -1.04818  -4.83622  -3.85604   3.27009 -27.04635       (-1.566,-0.586) (-4.318,-3.270) (-18.812,-23.776)      3.36807
158    -22.05656  -1.07203  -4.83267  -3.85168   3.26081 -27.04143       (-1.572,-0.591) (-4.333,-3.261) (-18.796,-23.781)      3.37794
159    -22.03135  -1.09587  -4.82911  -3.84732   3.25154 -27.03652       (-1.578,-0.596) (-4.347,-3.252) (-18.780,-23.785)      3.38795
160    -22.00614  -1.11972  -4.82556  -3.84296   3.24226 -27.03160       (-1.583,-0.601) (-4.362,-3.242) (-18.764,-23.789)      3.39813
161    -21.98093  -1.14357  -4.82201  -3.83860   3.23299 -27.02668       (-1.589,-0.606) (-4.377,-3.233) (-18.748,-23.794)      3.40845
162    -21.95572  -1.16741  -4.81845  -3.83424   3.22371 -27.02176       (-1.595,-0.611) (-4.391,-3.224) (-18.732,-23.798)      3.41893
163    -21.93051  -1.19126  -4.81490  -3.82989   3.21443 -27.01685       (-1.600,-0.615) (-4.406,-3.214) (-18.716,-23.802)      3.42957
164    -21.90530  -1.21511  -4.81135  -3.82553   3.20516 -27.01193       (-1.606,-0.620) (-4.420,-3.205) (-18.700,-23.807)      3.44035
165    -21.88008  -1.23896  -4.80780  -3.82117   3.19588 -27.00701       (-1.612,-0.625) (-4.435,-3.196) (-18.684,-23.811)      3.45128
166    -21.85487  -1.26280  -4.80424  -3.81681   3.18661 -27.00210       (-1.618,-0.630) (-4.449,-3.187) (-18.668,-23.815)      3.46235
167    -21.82966  -1.28665  -4.80069  -3.81245   3.17733 -26.99718       (-1.623,-0.635) (-4.464,-3.177) (-18.652,-23.820)      3.47357
168    -21.80445  -1.31050  -4.79714  -3.80809   3.16805 -26.99226       (-1.629,-0.640) (-4.479,-3.168) (-18.636,-23.824)      3.48494
169    -21.77924  -1.33434  -4.79358  -3.80373   3.15878 -26.98734       (-1.635,-0.645) (-4.493,-3.159) (-18.620,-23.829)      3.49645
170    -21.75403  -1.35819  -4.79003  -3.79938   3.14950 -26.98243       (-1.641,-0.650) (-4.508,-3.150) (-18.605,-23.833)      3.5081
171    -21.72882  -1.38204  -4.78648  -3.79502   3.14023 -26.97751       (-1.646,-0.655) (-4.522,-3.140) (-18.589,-23.837)      3.51989
172    -21.70360  -1.40589  -4.78292  -3.79066   3.13095 -26.97259       (-1.652,-0.660) (-4.537,-3.131) (-18.573,-23.842)      3.53182
173    -21.67839  -1.42973  -4.77937  -3.78630   3.12167 -26.96767       (-1.658,-0.665) (-4.551,-3.122) (-18.557,-23.846)      3.54388
174    -21.65318  -1.45358  -4.77582  -3.78194   3.11240 -26.96276       (-1.663,-0.670) (-4.566,-3.112) (-18.541,-23.850)      3.55608
175    -21.62797  -1.47743  -4.77226  -3.77758   3.10312 -26.95784       (-1.669,-0.674) (-4.581,-3.103) (-18.525,-23.855)      3.56842
176    -21.60276  -1.50127  -4.76871  -3.77322   3.09385 -26.95292       (-1.675,-0.679) (-4.595,-3.094) (-18.509,-23.859)      3.58089
177    -21.57755  -1.52512  -4.76516  -3.76887   3.08457 -26.94800       (-1.681,-0.684) (-4.610,-3.085) (-18.493,-23.863)      3.59349
178    -21.55234  -1.54897  -4.76161  -3.76451   3.07529 -26.94309       (-1.686,-0.689) (-4.624,-3.075) (-18.477,-23.868)      3.60622
179    -21.52712  -1.57282  -4.75805  -3.76015   3.06602 -26.93817       (-1.692,-0.694) (-4.639,-3.066) (-18.461,-23.872)      3.61908
180    -21.50191  -1.59666  -4.75450  -3.75579   3.05674 -26.93325       (-1.698,-0.699) (-4.653,-3.057) (-18.445,-23.877)      3.63206
181    -21.47670  -1.62051  -4.75095  -3.75143   3.04747 -26.92833       (-1.703,-0.704) (-4.668,-3.047) (-18.429,-23.881)      3.64517
182    -21.45149  -1.64436  -4.74739  -3.74707   3.03819 -26.92342       (-1.709,-0.709) (-4.683,-3.038) (-18.413,-23.885)      3.65841
183    -21.42628  -1.66820  -4.74384  -3.74271   3.02891 -26.91850       (-1.715,-0.714) (-4.697,-3.029) (-18.397,-23.890)      3.67177
