Fol_2018-02-25.13_35_39.91_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -7339.82760 4966.03574 -6424.32573 -3708.85451 4727.11037 -5014.29560       (-2690.599,-238.925) (-1219.365,-1018.256) (-287.185,-98.355)      0
1    -7332.71959 4959.84415 -6417.99343 -3707.83523 4721.35926 -5009.56375       (-2694.311,-238.485) (-1219.664,-1013.524) (-288.204,-107.342)      10.8755
2    -7325.61158 4953.65256 -6411.66113 -3706.81596 4715.60814 -5004.83191       (-2698.024,-238.044) (-1219.964,-1008.792) (-289.224,-116.330)      21.7509
3    -7318.50357 4947.46097 -6405.32882 -3705.79668 4709.85702 -5000.10007       (-2701.736,-237.604) (-1220.264,-1004.060) (-290.243,-125.318)      32.6264
4    -7311.39556 4941.26938 -6398.99652 -3704.77741 4704.10590 -4995.36823       (-2705.449,-237.163) (-1220.564,-999.328) (-291.262,-134.306)      43.5019
5    -7304.28755 4935.07778 -6392.66422 -3703.75813 4698.35479 -4990.63638       (-2709.161,-236.723) (-1220.863,-994.597) (-292.282,-143.293)      54.3773
6    -7297.17954 4928.88619 -6386.33191 -3702.73886 4692.60367 -4985.90454       (-2712.874,-236.283) (-1221.163,-989.865) (-293.301,-152.281)      65.2528
7    -7290.07153 4922.69460 -6379.99961 -3701.71958 4686.85255 -4981.17270       (-2716.587,-235.842) (-1221.463,-985.133) (-294.320,-161.269)      76.1283
8    -7282.96352 4916.50301 -6373.66731 -3700.70031 4681.10143 -4976.44086       (-2720.299,-235.402) (-1221.763,-980.401) (-295.339,-170.257)      87.0037
9    -7275.85551 4910.31142 -6367.33500 -3699.68103 4675.35032 -4971.70902       (-2724.012,-234.961) (-1222.062,-975.669) (-296.359,-179.244)      97.8792
10    -7268.74750 4904.11982 -6361.00270 -3698.66176 4669.59920 -4966.97717       (-2727.724,-234.521) (-1222.362,-970.937) (-297.378,-188.232)      108.755
11    -7261.63949 4897.92823 -6354.67040 -3697.64248 4663.84808 -4962.24533       (-2731.437,-234.080) (-1222.662,-966.206) (-298.397,-197.220)      119.63
12    -7254.53148 4891.73664 -6348.33809 -3696.62321 4658.09697 -4957.51349       (-2735.149,-233.640) (-1222.962,-961.474) (-299.417,-206.208)      130.506
13    -7247.42347 4885.54505 -6342.00579 -3695.60393 4652.34585 -4952.78165       (-2738.862,-233.199) (-1223.262,-956.742) (-300.436,-215.195)      141.381
14    -7240.31546 4879.35346 -6335.67349 -3694.58466 4646.59473 -4948.04980       (-2742.575,-232.759) (-1223.561,-952.010) (-301.455,-224.183)      152.257
15    -7233.20744 4873.16187 -6329.34118 -3693.56538 4640.84361 -4943.31796       (-2746.287,-232.318) (-1223.861,-947.278) (-302.474,-233.171)      163.132
16    -7226.09943 4866.97027 -6323.00888 -3692.54611 4635.09250 -4938.58612       (-2750.000,-231.878) (-1224.161,-942.546) (-303.494,-242.159)      174.007
17    -7218.99142 4860.77868 -6316.67658 -3691.52683 4629.34138 -4933.85428       (-2753.712,-231.437) (-1224.461,-937.815) (-304.513,-251.146)      184.883
18    -7211.88341 4854.58709 -6310.34427 -3690.50756 4623.59026 -4929.12244       (-2757.425,-230.997) (-1224.760,-933.083) (-305.532,-260.134)      195.758
19    -7204.77540 4848.39550 -6304.01197 -3689.48828 4617.83914 -4924.39059       (-2761.137,-230.556) (-1225.060,-928.351) (-306.551,-269.122)      206.634
20    -7197.66739 4842.20391 -6297.67967 -3688.46901 4612.08803 -4919.65875       (-2764.850,-230.116) (-1225.360,-923.619) (-307.571,-278.110)      217.509
21    -7190.55938 4836.01231 -6291.34736 -3687.44973 4606.33691 -4914.92691       (-2768.563,-229.675) (-1225.660,-918.887) (-308.590,-287.097)      228.385
22    -7183.45137 4829.82072 -6285.01506 -3686.43046 4600.58579 -4910.19507       (-2772.275,-229.235) (-1225.959,-914.155) (-309.609,-296.085)      239.26
23    -7176.34336 4823.62913 -6278.68276 -3685.41118 4594.83467 -4905.46322       (-2775.988,-228.794) (-1226.259,-909.423) (-310.629,-305.073)      250.136
24    -7169.23535 4817.43754 -6272.35046 -3684.39191 4589.08356 -4900.73138       (-2779.700,-228.354) (-1226.559,-904.692) (-311.648,-314.061)      261.011
25    -7162.12734 4811.24595 -6266.01815 -3683.37263 4583.33244 -4895.99954       (-2783.413,-227.914) (-1226.859,-899.960) (-312.667,-323.048)      271.887
26    -7155.01933 4805.05435 -6259.68585 -3682.35336 4577.58132 -4891.26770       (-2787.125,-227.473) (-1227.158,-895.228) (-313.686,-332.036)      282.762
27    -7147.91132 4798.86276 -6253.35355 -3681.33408 4571.83021 -4886.53586       (-2790.838,-227.033) (-1227.458,-890.496) (-314.706,-341.024)      293.638
28    -7140.80331 4792.67117 -6247.02124 -3680.31481 4566.07909 -4881.80401       (-2794.551,-226.592) (-1227.758,-885.764) (-315.725,-350.011)      304.513
29    -7133.69530 4786.47958 -6240.68894 -3679.29553 4560.32797 -4877.07217       (-2798.263,-226.152) (-1228.058,-881.032) (-316.744,-358.999)      315.389
30    -7126.58729 4780.28799 -6234.35664 -3678.27626 4554.57685 -4872.34033       (-2801.976,-225.711) (-1228.358,-876.301) (-317.763,-367.987)      326.264
31    -7119.47928 4774.09639 -6228.02433 -3677.25698 4548.82574 -4867.60849       (-2805.688,-225.271) (-1228.657,-871.569) (-318.783,-376.975)      337.139
32    -7112.37127 4767.90480 -6221.69203 -3676.23771 4543.07462 -4862.87664       (-2809.401,-224.830) (-1228.957,-866.837) (-319.802,-385.962)      348.015
33    -7105.26326 4761.71321 -6215.35973 -3675.21843 4537.32350 -4858.14480       (-2813.113,-224.390) (-1229.257,-862.105) (-320.821,-394.950)      358.89
34    -7098.15525 4755.52162 -6209.02742 -3674.19916 4531.57238 -4853.41296       (-2816.826,-223.949) (-1229.557,-857.373) (-321.841,-403.938)      369.766
35    -7091.04724 4749.33003 -6202.69512 -3673.17988 4525.82127 -4848.68112       (-2820.538,-223.509) (-1229.856,-852.641) (-322.860,-412.926)      380.641
36    -7083.93923 4743.13843 -6196.36282 -3672.16060 4520.07015 -4843.94928       (-2824.251,-223.068) (-1230.156,-847.910) (-323.879,-421.913)      391.517
37    -7076.83122 4736.94684 -6190.03051 -3671.14133 4514.31903 -4839.21743       (-2827.964,-222.628) (-1230.456,-843.178) (-324.898,-430.901)      402.392
38    -7069.72321 4730.75525 -6183.69821 -3670.12205 4508.56791 -4834.48559       (-2831.676,-222.187) (-1230.756,-838.446) (-325.918,-439.889)      413.268
39    -7062.61520 4724.56366 -6177.36591 -3669.10278 4502.81680 -4829.75375       (-2835.389,-221.747) (-1231.055,-833.714) (-326.937,-448.877)      424.143
40    -7055.50719 4718.37207 -6171.03360 -3668.08350 4497.06568 -4825.02191       (-2839.101,-221.306) (-1231.355,-828.982) (-327.956,-457.864)      435.019
41    -7048.39918 4712.18047 -6164.70130 -3667.06423 4491.31456 -4820.29006       (-2842.814,-220.866) (-1231.655,-824.250) (-328.976,-466.852)      445.894
42    -7041.29117 4705.98888 -6158.36900 -3666.04495 4485.56344 -4815.55822       (-2846.526,-220.425) (-1231.955,-819.518) (-329.995,-475.840)      456.77
43    -7034.18316 4699.79729 -6152.03669 -3665.02568 4479.81233 -4810.82638       (-2850.239,-219.985) (-1232.254,-814.787) (-331.014,-484.828)      467.645
44    -7027.07515 4693.60570 -6145.70439 -3664.00640 4474.06121 -4806.09454       (-2853.952,-219.544) (-1232.554,-810.055) (-332.033,-493.815)      478.521
45    -7019.96714 4687.41411 -6139.37209 -3662.98713 4468.31009 -4801.36270       (-2857.664,-219.104) (-1232.854,-805.323) (-333.053,-502.803)      489.396
46    -7012.85913 4681.22251 -6133.03978 -3661.96785 4462.55898 -4796.63085       (-2861.377,-218.664) (-1233.154,-800.591) (-334.072,-511.791)      500.271
47    -7005.75112 4675.03092 -6126.70748 -3660.94858 4456.80786 -4791.89901       (-2865.089,-218.223) (-1233.453,-795.859) (-335.091,-520.779)      511.147
48    -6998.64311 4668.83933 -6120.37518 -3659.92930 4451.05674 -4787.16717       (-2868.802,-217.783) (-1233.753,-791.127) (-336.110,-529.766)      522.022
49    -6991.53510 4662.64774 -6114.04287 -3658.91003 4445.30562 -4782.43533       (-2872.514,-217.342) (-1234.053,-786.396) (-337.130,-538.754)      532.898
50    -6984.42709 4656.45615 -6107.71057 -3657.89075 4439.55451 -4777.70348       (-2876.227,-216.902) (-1234.353,-781.664) (-338.149,-547.742)      543.773
51    -6977.31908 4650.26455 -6101.37827 -3656.87148 4433.80339 -4772.97164       (-2879.940,-216.461) (-1234.653,-776.932) (-339.168,-556.730)      554.649
52    -6970.21107 4644.07296 -6095.04596 -3655.85220 4428.05227 -4768.23980       (-2883.652,-216.021) (-1234.952,-772.200) (-340.188,-565.717)      565.524
53    -6963.10306 4637.88137 -6088.71366 -3654.83293 4422.30115 -4763.50796       (-2887.365,-215.580) (-1235.252,-767.468) (-341.207,-574.705)      576.4
54    -6955.99505 4631.68978 -6082.38136 -3653.81365 4416.55004 -4758.77612       (-2891.077,-215.140) (-1235.552,-762.736) (-342.226,-583.693)      587.275
55    -6948.88704 4625.49819 -6076.04905 -3652.79438 4410.79892 -4754.04427       (-2894.790,-214.699) (-1235.852,-758.005) (-343.245,-592.680)      598.151
56    -6941.77903 4619.30660 -6069.71675 -3651.77510 4405.04780 -4749.31243       (-2898.502,-214.259) (-1236.151,-753.273) (-344.265,-601.668)      609.026
57    -6934.67101 4613.11500 -6063.38445 -3650.75583 4399.29668 -4744.58059       (-2902.215,-213.818) (-1236.451,-748.541) (-345.284,-610.656)      619.902
58    -6927.56300 4606.92341 -6057.05214 -3649.73655 4393.54557 -4739.84875       (-2905.928,-213.378) (-1236.751,-743.809) (-346.303,-619.644)      630.777
59    -6920.45499 4600.73182 -6050.71984 -3648.71728 4387.79445 -4735.11690       (-2909.640,-212.937) (-1237.051,-739.077) (-347.322,-628.631)      641.653
60    -6913.34698 4594.54023 -6044.38754 -3647.69800 4382.04333 -4730.38506       (-2913.353,-212.497) (-1237.350,-734.345) (-348.342,-637.619)      652.528
61    -6906.23897 4588.34864 -6038.05523 -3646.67873 4376.29222 -4725.65322       (-2917.065,-212.056) (-1237.650,-729.613) (-349.361,-646.607)      663.403
62    -6899.13096 4582.15704 -6031.72293 -3645.65945 4370.54110 -4720.92138       (-2920.778,-211.616) (-1237.950,-724.882) (-350.380,-655.595)      674.279
63    -6892.02295 4575.96545 -6025.39063 -3644.64018 4364.78998 -4716.18954       (-2924.490,-211.175) (-1238.250,-720.150) (-351.400,-664.582)      685.154
