Fol_.37_.txt     Output is probe cell, reduced cell, NCDist distance between
26    -2918.64396 -168.05793 -1505.50160 648.97070 -907.98675 -3080.82506       (-259.016,-153.721) (-389.955,-221.897) (-2864.805,-2690.870)      118.643
27    -2915.90955 -168.30607 -1506.93835 648.25569 -907.30834 -3080.41515       (-259.053,-157.836) (-389.203,-220.897) (-2863.319,-2691.212)      123.206
28    -2913.17514 -168.55421 -1508.37509 647.54067 -906.62993 -3080.00524       (-259.089,-161.951) (-388.451,-219.897) (-2861.832,-2691.554)      127.77
29    -2910.44073 -168.80235 -1509.81184 646.82566 -905.95151 -3079.59534       (-259.126,-166.065) (-387.700,-218.897) (-2860.346,-2691.896)      132.333
30    -2907.70632 -169.05049 -1511.24858 646.11064 -905.27310 -3079.18543       (-259.162,-170.180) (-386.948,-217.898) (-2858.859,-2692.237)      136.896
31    -2904.97192 -169.29862 -1512.68533 645.39562 -904.59469 -3078.77552       (-259.199,-174.295) (-386.197,-216.898) (-2857.373,-2692.579)      141.459
32    -2902.23751 -169.54676 -1514.12207 644.68061 -903.91627 -3078.36562       (-259.236,-178.409) (-385.445,-215.898) (-2855.886,-2692.921)      146.022
33    -2899.50310 -169.79490 -1515.55882 643.96559 -903.23786 -3077.95571       (-259.272,-182.524) (-384.693,-214.898) (-2854.400,-2693.262)      150.586
34    -2896.76869 -170.04304 -1516.99556 643.25058 -902.55945 -3077.54580       (-259.309,-186.639) (-383.942,-213.899) (-2852.913,-2693.604)      155.149
35    -2894.03428 -170.29118 -1518.43231 642.53556 -901.88103 -3077.13590       (-259.345,-190.753) (-383.190,-212.899) (-2851.427,-2693.946)      159.712
36    -2891.29987 -170.53932 -1519.86905 641.82054 -901.20262 -3076.72599       (-259.382,-194.868) (-382.438,-211.899) (-2849.940,-2694.288)      164.275
37    -2888.56546 -170.78746 -1521.30580 641.10553 -900.52421 -3076.31608       (-259.419,-198.983) (-381.687,-210.899) (-2848.454,-2694.629)      168.838
38    -2885.83106 -171.03559 -1522.74254 640.39051 -899.84579 -3075.90618       (-259.455,-203.097) (-380.935,-209.900) (-2846.967,-2694.971)      173.402
39    -2883.09665 -171.28373 -1524.17929 639.67550 -899.16738 -3075.49627       (-259.492,-207.212) (-380.184,-208.900) (-2845.481,-2695.313)      177.965
40    -2880.36224 -171.53187 -1525.61603 638.96048 -898.48897 -3075.08636       (-259.528,-211.327) (-379.432,-207.900) (-2843.994,-2695.654)      182.528
41    -2877.62783 -171.78001 -1527.05278 638.24546 -897.81055 -3074.67646       (-259.565,-215.441) (-378.680,-206.900) (-2842.507,-2695.996)      187.091
42    -2874.89342 -172.02815 -1528.48952 637.53045 -897.13214 -3074.26655       (-259.602,-219.556) (-377.929,-205.901) (-2841.021,-2696.338)      191.654
43    -2872.15901 -172.27629 -1529.92627 636.81543 -896.45372 -3073.85664       (-259.638,-223.671) (-377.177,-204.901) (-2839.534,-2696.680)      196.218
44    -2869.42460 -172.52443 -1531.36301 636.10042 -895.77531 -3073.44674       (-259.675,-227.786) (-376.426,-203.901) (-2838.048,-2697.021)      200.781
45    -2866.69019 -172.77256 -1532.79976 635.38540 -895.09690 -3073.03683       (-259.711,-231.900) (-375.674,-202.901) (-2836.561,-2697.363)      205.344
46    -2863.95579 -173.02070 -1534.23650 634.67038 -894.41848 -3072.62692       (-259.748,-236.015) (-374.922,-201.902) (-2835.075,-2697.705)      209.907
47    -2861.22138 -173.26884 -1535.67325 633.95537 -893.74007 -3072.21702       (-259.785,-240.130) (-374.171,-200.902) (-2833.588,-2698.046)      214.47
48    -2858.48697 -173.51698 -1537.10999 633.24035 -893.06166 -3071.80711       (-259.821,-244.244) (-373.419,-199.902) (-2832.102,-2698.388)      219.034
49    -2855.75256 -173.76512 -1538.54674 632.52533 -892.38324 -3071.39720       (-259.858,-248.359) (-372.667,-198.902) (-2830.615,-2698.730)      223.597
50    -2853.01815 -174.01326 -1539.98348 631.81032 -891.70483 -3070.98730       (-259.895,-252.474) (-371.916,-197.903) (-2829.129,-2699.071)      228.16
51    -2850.28374 -174.26140 -1541.42023 631.09530 -891.02642 -3070.57739       (-259.931,-256.588) (-371.164,-196.903) (-2827.642,-2699.413)      232.723
52    -2847.54933 -174.50953 -1542.85697 630.38029 -890.34800 -3070.16748       (-259.968,-260.703) (-370.413,-195.903) (-2826.156,-2699.755)      237.286
53    -2844.81493 -174.75767 -1544.29372 629.66527 -889.66959 -3069.75758       (-260.004,-264.818) (-369.661,-194.903) (-2824.669,-2700.097)      241.85
54    -2842.08052 -175.00581 -1545.73046 628.95025 -888.99118 -3069.34767       (-260.041,-268.932) (-368.909,-193.904) (-2823.183,-2700.438)      246.413
55    -2839.34611 -175.25395 -1547.16721 628.23524 -888.31276 -3068.93776       (-260.078,-273.047) (-368.158,-192.904) (-2821.696,-2700.780)      250.976
56    -2836.61170 -175.50209 -1548.60395 627.52022 -887.63435 -3068.52786       (-260.114,-277.162) (-367.406,-191.904) (-2820.210,-2701.122)      251.984
57    -2833.87729 -175.75023 -1550.04070 626.80521 -886.95594 -3068.11795       (-260.151,-281.276) (-366.654,-190.904) (-2818.723,-2701.463)      252.097
58    -2831.14288 -175.99837 -1551.47744 626.09019 -886.27752 -3067.70804       (-260.187,-285.391) (-365.903,-189.904) (-2817.237,-2701.805)      252.292
59    -2828.40847 -176.24650 -1552.91419 625.37517 -885.59911 -3067.29814       (-260.224,-289.506) (-365.151,-188.905) (-2815.750,-2702.147)      252.569
60    -2825.67407 -176.49464 -1554.35093 624.66016 -884.92070 -3066.88823       (-260.261,-293.620) (-364.400,-187.905) (-2814.264,-2702.489)      252.928
61    -2822.93966 -176.74278 -1555.78768 623.94514 -884.24228 -3066.47832       (-260.297,-297.735) (-363.648,-186.905) (-2812.777,-2702.830)      253.369
62    -2820.20525 -176.99092 -1557.22442 623.23013 -883.56387 -3066.06842       (-260.334,-301.850) (-362.896,-185.905) (-2811.291,-2703.172)      253.892
63    -2817.47084 -177.23906 -1558.66117 622.51511 -882.88545 -3065.65851       (-260.370,-305.964) (-362.145,-184.906) (-2809.804,-2703.514)      254.495
64    -2814.73643 -177.48720 -1560.09791 621.80009 -882.20704 -3065.24860       (-260.407,-310.079) (-361.393,-183.906) (-2808.318,-2703.855)      255.178
65    -2812.00202 -177.73534 -1561.53466 621.08508 -881.52863 -3064.83870       (-260.444,-314.194) (-360.642,-182.906) (-2806.831,-2704.197)      255.941
66    -2809.26761 -177.98347 -1562.97140 620.37006 -880.85021 -3064.42879       (-260.480,-318.308) (-359.890,-181.906) (-2805.345,-2704.539)      256.782
67    -2806.53321 -178.23161 -1564.40815 619.65505 -880.17180 -3064.01888       (-260.517,-322.423) (-359.138,-180.907) (-2803.858,-2704.881)      257.702
68    -2803.79880 -178.47975 -1565.84489 618.94003 -879.49339 -3063.60898       (-260.553,-326.538) (-358.387,-179.907) (-2802.372,-2705.222)      258.699
69    -2801.06439 -178.72789 -1567.28164 618.22501 -878.81497 -3063.19907       (-260.590,-330.652) (-357.635,-178.907) (-2800.885,-2705.564)      259.772
70    -2798.32998 -178.97603 -1568.71838 617.51000 -878.13656 -3062.78916       (-260.627,-334.767) (-356.883,-177.907) (-2799.399,-2705.906)      260.921
71    -2795.59557 -179.22417 -1570.15513 616.79498 -877.45815 -3062.37926       (-260.663,-338.882) (-356.132,-176.908) (-2797.912,-2706.247)      262.144
72    -2792.86116 -179.47231 -1571.59187 616.07997 -876.77973 -3061.96935       (-260.700,-342.996) (-355.380,-175.908) (-2796.426,-2706.589)      263.441
73    -2790.12675 -179.72044 -1573.02862 615.36495 -876.10132 -3061.55944       (-260.736,-347.111) (-354.629,-174.908) (-2794.939,-2706.931)      264.809
74    -2787.39235 -179.96858 -1574.46536 614.64993 -875.42291 -3061.14954       (-260.773,-351.226) (-353.877,-173.908) (-2793.453,-2707.273)      266.249
75    -2784.65794 -180.21672 -1575.90211 613.93492 -874.74449 -3060.73963       (-260.810,-355.340) (-353.125,-172.909) (-2791.966,-2707.614)      267.759
76    -2781.92353 -180.46486 -1577.33885 613.21990 -874.06608 -3060.32972       (-260.846,-359.455) (-352.374,-171.909) (-2790.480,-2707.956)      269.338
77    -2779.18912 -180.71300 -1578.77560 612.50489 -873.38767 -3059.91982       (-260.883,-363.570) (-351.622,-170.909) (-2788.993,-2708.298)      270.984
78    -2776.45471 -180.96114 -1580.21234 611.78987 -872.70925 -3059.50991       (-260.919,-367.684) (-350.870,-169.909) (-2787.506,-2708.639)      272.697
79    -2773.72030 -181.20927 -1581.64909 611.07485 -872.03084 -3059.10000       (-260.956,-371.799) (-350.119,-168.910) (-2786.020,-2708.981)      271.356
80    -2770.98589 -181.45741 -1583.08583 610.35984 -871.35242 -3058.69010       (-260.993,-375.914) (-349.367,-167.910) (-2784.533,-2709.323)      269.297
81    -2768.25149 -181.70555 -1584.52258 609.64482 -870.67401 -3058.28019       (-261.029,-380.028) (-348.616,-166.910) (-2783.047,-2709.665)      267.3
82    -2765.51708 -181.95369 -1585.95932 608.92981 -869.99560 -3057.87028       (-261.066,-384.143) (-347.864,-165.910) (-2781.560,-2710.006)      265.366
83    -2762.78267 -182.20183 -1587.39607 608.21479 -869.31718 -3057.46038       (-261.102,-388.258) (-347.112,-164.911) (-2780.074,-2710.348)      263.497
84    -2760.04826 -182.44997 -1588.83281 607.49977 -868.63877 -3057.05047       (-261.139,-392.372) (-346.361,-163.911) (-2778.587,-2710.690)      261.695
85    -2757.31385 -182.69811 -1590.26956 606.78476 -867.96036 -3056.64056       (-261.176,-396.487) (-345.609,-162.911) (-2777.101,-2711.031)      259.96
86    -2754.57944 -182.94624 -1591.70630 606.06974 -867.28194 -3056.23066       (-261.212,-400.602) (-344.858,-161.911) (-2775.614,-2711.373)      258.294
87    -2751.84503 -183.19438 -1593.14305 605.35473 -866.60353 -3055.82075       (-261.249,-404.716) (-344.106,-160.912) (-2774.128,-2711.715)      256.698
88    -2749.11062 -183.44252 -1594.57979 604.63971 -865.92512 -3055.41084       (-261.285,-408.831) (-343.354,-159.912) (-2772.641,-2712.057)      255.174
89    -2746.37622 -183.69066 -1596.01654 603.92469 -865.24670 -3055.00094       (-261.322,-412.946) (-342.603,-158.912) (-2771.155,-2712.398)      253.723
90    -2743.64181 -183.93880 -1597.45328 603.20968 -864.56829 -3054.59103       (-261.359,-417.060) (-341.851,-157.912) (-2769.668,-2712.740)      252.346
91    -2740.90740 -184.18694 -1598.89003 602.49466 -863.88988 -3054.18112       (-261.395,-421.175) (-341.099,-156.913) (-2768.182,-2713.082)      251.044
92    -2738.17299 -184.43508 -1600.32677 601.77964 -863.21146 -3053.77122       (-261.432,-425.290) (-340.348,-155.913) (-2766.695,-2713.423)      249.819
93    -2735.43858 -184.68321 -1601.76352 601.06463 -862.53305 -3053.36131       (-261.468,-429.404) (-339.596,-154.913) (-2765.209,-2713.765)      248.672
94    -2732.70417 -184.93135 -1603.20026 600.34961 -861.85464 -3052.95140       (-261.505,-433.519) (-338.845,-153.913) (-2763.722,-2714.107)      247.603
95    -2729.96976 -185.17949 -1604.63701 599.63460 -861.17622 -3052.54150       (-261.542,-437.634) (-338.093,-152.913) (-2762.236,-2714.449)      246.615
96    -2727.23536 -185.42763 -1606.07375 598.91958 -860.49781 -3052.13159       (-261.578,-441.749) (-337.341,-151.914) (-2760.749,-2714.790)      245.707
97    -2724.50095 -185.67577 -1607.51050 598.20456 -859.81940 -3051.72168       (-261.615,-445.863) (-336.590,-150.914) (-2759.263,-2715.132)      244.88
98    -2721.76654 -185.92391 -1608.94724 597.48955 -859.14098 -3051.31178       (-261.651,-449.978) (-335.838,-149.914) (-2757.776,-2715.474)      244.137
99    -2719.03213 -186.17205 -1610.38399 596.77453 -858.46257 -3050.90187       (-261.688,-454.093) (-335.086,-148.914) (-2756.290,-2715.815)      243.476
100    -2716.29772 -186.42018 -1611.82073 596.05952 -857.78415 -3050.49196       (-261.725,-458.207) (-334.335,-147.915) (-2754.803,-2716.157)      242.9
101    -2713.56331 -186.66832 -1613.25748 595.34450 -857.10574 -3050.08206       (-261.761,-462.322) (-333.583,-146.915) (-2753.317,-2716.499)      242.408
102    -2710.82890 -186.91646 -1614.69422 594.62948 -856.42733 -3049.67215       (-261.798,-466.437) (-332.832,-145.915) (-2751.830,-2716.841)      242.001
103    -2708.09450 -187.16460 -1616.13097 593.91447 -855.74891 -3049.26224       (-261.834,-470.551) (-332.080,-144.915) (-2750.344,-2717.182)      241.679
104    -2705.36009 -187.41274 -1617.56771 593.19945 -855.07050 -3048.85234       (-261.871,-474.666) (-331.328,-143.916) (-2748.857,-2717.524)      241.444
105    -2702.62568 -187.66088 -1619.00446 592.48444 -854.39209 -3048.44243       (-261.908,-478.781) (-330.577,-142.916) (-2747.371,-2717.866)      241.294
106    -2699.89127 -187.90902 -1620.44120 591.76942 -853.71367 -3048.03252       (-261.944,-482.895) (-329.825,-141.916) (-2745.884,-2718.207)      241.231
107    -2697.15686 -188.15715 -1621.87795 591.05440 -853.03526 -3047.62262       (-261.981,-487.010) (-329.074,-140.916) (-2744.398,-2718.549)      241.254
108    -2694.42245 -188.40529 -1623.31469 590.33939 -852.35685 -3047.21271       (-262.017,-491.125) (-328.322,-139.917) (-2742.911,-2718.891)      241.364
109    -2691.68804 -188.65343 -1624.75144 589.62437 -851.67843 -3046.80280       (-262.054,-495.239) (-327.570,-138.917) (-2741.425,-2719.232)      241.559
110    -2688.95364 -188.90157 -1626.18818 588.90936 -851.00002 -3046.39290       (-262.091,-499.354) (-326.819,-137.917) (-2739.938,-2719.574)      241.84
111    -2686.21923 -189.14971 -1627.62493 588.19434 -850.32161 -3045.98299       (-262.127,-503.469) (-326.067,-136.917) (-2738.452,-2719.916)      242.208
112    -2683.48482 -189.39785 -1629.06167 587.47932 -849.64319 -3045.57308       (-262.164,-507.583) (-325.315,-135.918) (-2736.965,-2720.258)      242.66
113    -2680.75041 -189.64599 -1630.49842 586.76431 -848.96478 -3045.16318       (-262.200,-511.698) (-324.564,-134.918) (-2735.479,-2720.599)      243.197
114    -2678.01600 -189.89412 -1631.93516 586.04929 -848.28637 -3044.75327       (-262.237,-515.813) (-323.812,-133.918) (-2733.992,-2720.941)      243.819
115    -2675.28159 -190.14226 -1633.37191 585.33428 -847.60795 -3044.34336       (-262.274,-519.927) (-323.061,-132.918) (-2732.506,-2721.283)      244.524
116    -2672.54718 -190.39040 -1634.80866 584.61926 -846.92954 -3043.93346       (-262.310,-524.042) (-322.309,-131.919) (-2731.019,-2721.624)      245.311
117    -2669.81278 -190.63854 -1636.24540 583.90424 -846.25112 -3043.52355       (-262.347,-528.157) (-321.557,-130.919) (-2729.532,-2721.966)      246.181
118    -2667.07837 -190.88668 -1637.68215 583.18923 -845.57271 -3043.11364       (-262.383,-532.271) (-320.806,-129.919) (-2728.046,-2722.308)      247.133
119    -2664.34396 -191.13482 -1639.11889 582.47421 -844.89430 -3042.70374       (-262.420,-536.386) (-320.054,-128.919) (-2726.559,-2722.650)      248.164
120    -2661.60955 -191.38296 -1640.55564 581.75920 -844.21588 -3042.29383       (-262.457,-540.501) (-319.303,-127.920) (-2725.073,-2722.991)      249.275
121    -2658.87514 -191.63109 -1641.99238 581.04418 -843.53747 -3041.88392       (-262.493,-544.615) (-318.551,-126.920) (-2723.586,-2723.333)      250.464
122    -2656.14073 -191.87923 -1643.42913 580.32916 -842.85906 -3041.47402       (-262.530,-548.730) (-317.799,-125.920) (-2722.100,-2723.675)      251.73
123    -2653.40632 -192.12737 -1644.86587 579.61415 -842.18064 -3041.06411       (-262.566,-552.845) (-317.048,-124.920) (-2720.613,-2724.016)      253.072
124    -2650.67191 -192.37551 -1646.30262 578.89913 -841.50223 -3040.65420       (-262.603,-556.959) (-316.296,-123.921) (-2719.127,-2724.358)      254.489
125    -2647.93751 -192.62365 -1647.73936 578.18412 -840.82382 -3040.24430       (-262.640,-561.074) (-315.544,-122.921) (-2717.640,-2724.700)      255.979
126    -2645.20310 -192.87179 -1649.17611 577.46910 -840.14540 -3039.83439       (-262.676,-565.189) (-314.793,-121.921) (-2716.154,-2725.042)      257.541
127    -2642.46869 -193.11993 -1650.61285 576.75408 -839.46699 -3039.42449       (-262.713,-569.303) (-314.041,-120.921) (-2714.667,-2725.383)      259.175
128    -2639.73428 -193.36806 -1652.04960 576.03907 -838.78858 -3039.01458       (-262.750,-573.418) (-313.290,-119.921) (-2713.181,-2725.725)      260.878
129    -2636.99987 -193.61620 -1653.48634 575.32405 -838.11016 -3038.60467       (-262.786,-577.533) (-312.538,-118.922) (-2711.694,-2726.067)      262.649
130    -2634.26546 -193.86434 -1654.92309 574.60903 -837.43175 -3038.19477       (-262.823,-581.647) (-311.786,-117.922) (-2710.208,-2726.408)      264.487
131    -2631.53105 -194.11248 -1656.35983 573.89402 -836.75334 -3037.78486       (-262.859,-585.762) (-311.035,-116.922) (-2708.721,-2726.750)      266.391
132    -2628.79665 -194.36062 -1657.79658 573.17900 -836.07492 -3037.37495       (-262.896,-589.877) (-310.283,-115.922) (-2707.235,-2727.092)      268.359
133    -2626.06224 -194.60876 -1659.23332 572.46399 -835.39651 -3036.96505       (-262.933,-593.991) (-309.531,-114.923) (-2705.748,-2727.434)      270.389
134    -2623.32783 -194.85689 -1660.67007 571.74897 -834.71810 -3036.55514       (-262.969,-598.106) (-308.780,-113.923) (-2704.262,-2727.775)      272.481
135    -2620.59342 -195.10503 -1662.10681 571.03395 -834.03968 -3036.14523       (-263.006,-602.221) (-308.028,-112.923) (-2702.775,-2728.117)      274.633
136    -2617.85901 -195.35317 -1663.54356 570.31894 -833.36127 -3035.73533       (-263.042,-606.335) (-307.277,-111.923) (-2701.289,-2728.459)      276.843
137    -2615.12460 -195.60131 -1664.98030 569.60392 -832.68285 -3035.32542       (-263.079,-610.450) (-306.525,-110.924) (-2699.802,-2728.800)      279.11
138    -2612.39019 -195.84945 -1666.41705 568.88891 -832.00444 -3034.91551       (-263.116,-614.565) (-305.773,-109.924) (-2698.316,-2729.142)      281.433
139    -2609.65579 -196.09759 -1667.85379 568.17389 -831.32603 -3034.50561       (-263.152,-618.679) (-305.022,-108.924) (-2696.829,-2729.484)      283.81
140    -2606.92138 -196.34573 -1669.29054 567.45887 -830.64761 -3034.09570       (-263.189,-622.794) (-304.270,-107.924) (-2695.343,-2729.826)      286.241
141    -2604.18697 -196.59386 -1670.72728 566.74386 -829.96920 -3033.68579       (-263.225,-626.909) (-303.519,-106.925) (-2693.856,-2730.167)      288.723
142    -2601.45256 -196.84200 -1672.16403 566.02884 -829.29079 -3033.27589       (-263.262,-631.023) (-302.767,-105.925) (-2692.370,-2730.509)      291.255
143    -2598.71815 -197.09014 -1673.60077 565.31383 -828.61237 -3032.86598       (-263.299,-635.138) (-302.015,-104.925) (-2690.883,-2730.851)      293.836
144    -2595.98374 -197.33828 -1675.03752 564.59881 -827.93396 -3032.45607       (-263.335,-639.253) (-301.264,-103.925) (-2689.397,-2731.192)      296.466
145    -2593.24933 -197.58642 -1676.47426 563.88379 -827.25555 -3032.04617       (-263.372,-643.367) (-300.512,-102.926) (-2687.910,-2731.534)      299.141
146    -2590.51493 -197.83456 -1677.91101 563.16878 -826.57713 -3031.63626       (-263.408,-647.482) (-299.760,-101.926) (-2686.424,-2731.876)      301.862
147    -2587.78052 -198.08270 -1679.34775 562.45376 -825.89872 -3031.22635       (-263.445,-651.597) (-299.009,-100.926) (-2684.937,-2732.218)      304.627
148    -2585.04611 -198.33083 -1680.78450 561.73875 -825.22031 -3030.81645       (-263.482,-655.711) (-298.257,-99.926) (-2683.451,-2732.559)      307.435
149    -2582.31170 -198.57897 -1682.22124 561.02373 -824.54189 -3030.40654       (-263.518,-659.826) (-297.506,-98.927) (-2681.964,-2732.901)      310.285
150    -2579.57729 -198.82711 -1683.65799 560.30871 -823.86348 -3029.99663       (-263.555,-663.941) (-296.754,-97.927) (-2680.478,-2733.243)      313.175
151    -2576.84288 -199.07525 -1685.09473 559.59370 -823.18507 -3029.58673       (-263.591,-668.056) (-296.002,-96.927) (-2678.991,-2733.584)      316.104
152    -2574.10847 -199.32339 -1686.53148 558.87868 -822.50665 -3029.17682       (-263.628,-672.170) (-295.251,-95.927) (-2677.505,-2733.926)      319.072
153    -2571.37407 -199.57153 -1687.96822 558.16367 -821.82824 -3028.76691       (-263.665,-676.285) (-294.499,-94.928) (-2676.018,-2734.268)      322.078
154    -2568.63966 -199.81967 -1689.40497 557.44865 -821.14983 -3028.35701       (-263.701,-680.400) (-293.747,-93.928) (-2674.532,-2734.610)      325.119
155    -2565.90525 -200.06780 -1690.84171 556.73363 -820.47141 -3027.94710       (-263.738,-684.514) (-292.996,-92.928) (-2673.045,-2734.951)      328.196
156    -2563.17084 -200.31594 -1692.27846 556.01862 -819.79300 -3027.53719       (-263.774,-688.629) (-292.244,-91.928) (-2671.558,-2735.293)      331.307
157    -2560.43643 -200.56408 -1693.71520 555.30360 -819.11458 -3027.12729       (-263.811,-692.744) (-291.493,-90.929) (-2670.072,-2735.635)      334.451
158    -2557.70202 -200.81222 -1695.15195 554.58859 -818.43617 -3026.71738       (-263.848,-696.858) (-290.741,-89.929) (-2668.585,-2735.976)      337.628
159    -2554.96761 -201.06036 -1696.58869 553.87357 -817.75776 -3026.30747       (-263.884,-700.973) (-289.989,-88.929) (-2667.099,-2736.318)      340.836
160    -2552.23321 -201.30850 -1698.02544 553.15855 -817.07934 -3025.89757       (-263.921,-705.088) (-289.238,-87.929) (-2665.612,-2736.660)      344.075
161    -2549.49880 -201.55664 -1699.46218 552.44354 -816.40093 -3025.48766       (-263.957,-709.202) (-288.486,-86.930) (-2664.126,-2737.002)      347.344
162    -2546.76439 -201.80477 -1700.89893 551.72852 -815.72252 -3025.07775       (-263.994,-713.317) (-287.735,-85.930) (-2662.639,-2737.343)      350.641
163    -2544.02998 -202.05291 -1702.33567 551.01351 -815.04410 -3024.66785       (-264.031,-717.432) (-286.983,-84.930) (-2661.153,-2737.685)      353.967
164    -2541.29557 -202.30105 -1703.77242 550.29849 -814.36569 -3024.25794       (-264.067,-721.546) (-286.231,-83.930) (-2659.666,-2738.027)      357.32
165    -2538.56116 -202.54919 -1705.20916 549.58347 -813.68728 -3023.84803       (-264.104,-725.661) (-285.480,-82.930) (-2658.180,-2738.368)      360.7
166    -2535.82675 -202.79733 -1706.64591 548.86846 -813.00886 -3023.43813       (-264.140,-729.776) (-284.728,-81.931) (-2656.693,-2738.710)      364.105
167    -2533.09234 -203.04547 -1708.08265 548.15344 -812.33045 -3023.02822       (-264.177,-733.890) (-283.976,-80.931) (-2655.207,-2739.052)      367.535
168    -2530.35794 -203.29361 -1709.51940 547.43843 -811.65204 -3022.61831       (-264.214,-738.005) (-283.225,-79.931) (-2653.720,-2739.393)      370.99
