Fol_2018-02-25.13_34_25.13_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1064.91578 187.99869 -360.89889 -687.62775 282.08283 -304.52492       (-78.816,-405.545) (-94.084,-282.083) (-782.833,-22.442)      1.13687e-13
1    -1063.92870 187.71633 -361.32124 -687.34538 281.51810 -304.24255       (-79.803,-405.827) (-93.802,-281.518) (-782.411,-22.724)      1.30799
2    -1062.94161 187.43396 -361.74360 -687.06302 280.95337 -303.96019       (-80.790,-406.110) (-93.519,-280.953) (-781.988,-23.007)      2.61598
3    -1061.95452 187.15160 -362.16596 -686.78065 280.38864 -303.67782       (-81.777,-406.392) (-93.237,-280.389) (-781.566,-23.289)      3.92397
4    -1060.96744 186.86923 -362.58831 -686.49829 279.82391 -303.39546       (-82.764,-406.674) (-92.955,-279.824) (-781.144,-23.572)      5.23196
5    -1059.98035 186.58687 -363.01067 -686.21592 279.25918 -303.11309       (-83.751,-406.957) (-92.672,-279.259) (-780.721,-23.854)      6.53995
6    -1058.99326 186.30450 -363.43303 -685.93356 278.69445 -302.83073       (-84.739,-407.239) (-92.390,-278.694) (-780.299,-24.136)      7.84794
7    -1058.00618 186.02214 -363.85538 -685.65119 278.12972 -302.54836       (-85.726,-407.521) (-92.108,-278.130) (-779.876,-24.419)      9.15593
8    -1057.01909 185.73977 -364.27774 -685.36883 277.56499 -302.26600       (-86.713,-407.804) (-91.825,-277.565) (-779.454,-24.701)      10.4639
9    -1056.03200 185.45741 -364.70009 -685.08646 277.00026 -301.98363       (-87.700,-408.086) (-91.543,-277.000) (-779.032,-24.983)      11.7719
10    -1055.04492 185.17504 -365.12245 -684.80410 276.43553 -301.70127       (-88.687,-408.369) (-91.260,-276.436) (-778.609,-25.266)      13.0799
11    -1054.05783 184.89268 -365.54481 -684.52173 275.87080 -301.41890       (-89.674,-408.651) (-90.978,-275.871) (-778.187,-25.548)      14.3879
12    -1053.07074 184.61031 -365.96716 -684.23937 275.30607 -301.13653       (-90.661,-408.933) (-90.696,-275.306) (-777.765,-25.830)      15.6959
13    -1052.08366 184.32795 -366.38952 -683.95700 274.74134 -300.85417       (-91.648,-409.216) (-90.413,-274.741) (-777.342,-26.113)      15.8564
14    -1051.09657 184.04558 -366.81188 -683.67464 274.17661 -300.57180       (-92.635,-409.498) (-90.131,-274.177) (-776.920,-26.395)      16.0889
15    -1050.10948 183.76322 -367.23423 -683.39227 273.61188 -300.28944       (-93.622,-409.780) (-89.849,-273.612) (-776.498,-26.678)      16.4227
16    -1049.12239 183.48085 -367.65659 -683.10991 273.04715 -300.00707       (-94.609,-410.063) (-89.566,-273.047) (-776.075,-26.960)      16.8516
17    -1048.13531 183.19849 -368.07895 -682.82754 272.48242 -299.72471       (-95.597,-410.345) (-89.284,-272.482) (-775.653,-27.242)      17.3686
18    -1047.14822 182.91612 -368.50130 -682.54518 271.91768 -299.44234       (-96.584,-410.627) (-89.002,-271.918) (-775.231,-27.525)      17.9662
19    -1046.16113 182.63376 -368.92366 -682.26281 271.35295 -299.15998       (-97.571,-410.910) (-88.719,-271.353) (-774.808,-27.807)      18.6365
20    -1045.17405 182.35139 -369.34602 -681.98045 270.78822 -298.87761       (-98.558,-411.192) (-88.437,-270.788) (-774.386,-28.089)      19.3721
21    -1044.18696 182.06903 -369.76837 -681.69808 270.22349 -298.59525       (-99.545,-411.475) (-88.154,-270.223) (-773.963,-28.372)      20.1658
22    -1043.19987 181.78666 -370.19073 -681.41572 269.65876 -298.31288       (-100.532,-411.757) (-87.872,-269.659) (-773.541,-28.654)      21.011
23    -1042.21279 181.50429 -370.61308 -681.13335 269.09403 -298.03052       (-101.519,-412.039) (-87.590,-269.094) (-773.119,-28.936)      21.9017
24    -1041.22570 181.22193 -371.03544 -680.85098 268.52930 -297.74815       (-102.506,-412.322) (-87.307,-268.529) (-772.696,-29.219)      22.8326
25    -1040.23861 180.93956 -371.45780 -680.56862 267.96457 -297.46579       (-103.493,-412.604) (-87.025,-267.965) (-772.274,-29.501)      23.7991
26    -1039.25153 180.65720 -371.88015 -680.28625 267.39984 -297.18342       (-104.480,-412.886) (-86.743,-267.400) (-771.852,-29.784)      24.7969
27    -1038.26444 180.37483 -372.30251 -680.00389 266.83511 -296.90106       (-105.467,-413.169) (-86.460,-266.835) (-771.429,-30.066)      25.8224
28    -1037.27735 180.09247 -372.72487 -679.72152 266.27038 -296.61869       (-106.454,-413.451) (-86.178,-266.270) (-771.007,-30.348)      26.8724
29    -1036.29027 179.81010 -373.14722 -679.43916 265.70565 -296.33633       (-107.442,-413.734) (-85.896,-265.706) (-770.585,-30.631)      27.9442
30    -1035.30318 179.52774 -373.56958 -679.15679 265.14092 -296.05396       (-108.429,-414.016) (-85.613,-265.141) (-770.162,-30.913)      29.0354
31    -1034.31609 179.24537 -373.99194 -678.87443 264.57619 -295.77160       (-109.416,-414.298) (-85.331,-264.576) (-769.740,-31.195)      30.1439
32    -1033.32901 178.96301 -374.41429 -678.59206 264.01146 -295.48923       (-110.403,-414.581) (-85.048,-264.011) (-769.318,-31.478)      31.2677
