Fol_2018-03-05.09_12_42.46_.txt     Output is probe cell, reduced cell, NCDist distance between
0      9.85673   9.02950   4.22109 -24.14765 -55.12516 -49.13623       (-31.191,-1.868) (-15.585,-4.221) (-5.636,-4.808)      1.28095e-14
1      9.84205   8.98924   4.21264 -24.12912 -55.07185 -49.10265       (-31.175,-1.938) (-15.653,-4.213) (-5.629,-4.777)      0.104533
2      9.82737   8.94898   4.20419 -24.11059 -55.01854 -49.06906       (-31.160,-2.008) (-15.721,-4.204) (-5.623,-4.745)      0.209066
3      9.81269   8.90872   4.19574 -24.09206 -54.96523 -49.03548       (-31.144,-2.079) (-15.788,-4.196) (-5.617,-4.713)      0.313599
4      9.79801   8.86845   4.18728 -24.07352 -54.91192 -49.00189       (-31.129,-2.149) (-15.856,-4.187) (-5.611,-4.681)      0.418132
5      9.78334   8.82819   4.17883 -24.05499 -54.85861 -48.96831       (-31.113,-2.220) (-15.924,-4.179) (-5.605,-4.649)      0.522666
6      9.76866   8.78793   4.17038 -24.03646 -54.80530 -48.93472       (-31.098,-2.290) (-15.992,-4.170) (-5.598,-4.618)      0.627199
7      9.75398   8.74767   4.16193 -24.01793 -54.75199 -48.90114       (-31.082,-2.361) (-16.060,-4.162) (-5.592,-4.586)      0.731732
8      9.73930   8.70741   4.15348 -23.99940 -54.69868 -48.86755       (-31.067,-2.431) (-16.128,-4.153) (-5.586,-4.554)      0.836265
9      9.72462   8.66715   4.14503 -23.98087 -54.64537 -48.83397       (-31.051,-2.502) (-16.195,-4.145) (-5.580,-4.522)      0.940798
10      9.70994   8.62689   4.13658 -23.96234 -54.59205 -48.80038       (-31.036,-2.572) (-16.263,-4.137) (-5.573,-4.490)      1.04533
11      9.69526   8.58663   4.12813 -23.94381 -54.53874 -48.76680       (-31.020,-2.642) (-16.331,-4.128) (-5.567,-4.459)      1.14986
12      9.68058   8.54637   4.11968 -23.92528 -54.48543 -48.73321       (-31.005,-2.713) (-16.399,-4.120) (-5.561,-4.427)      1.2544
13      9.66590   8.50611   4.11123 -23.90675 -54.43212 -48.69963       (-30.989,-2.783) (-16.467,-4.111) (-5.555,-4.395)      1.35893
14      9.65122   8.46585   4.10278 -23.88822 -54.37881 -48.66604       (-30.974,-2.854) (-16.535,-4.103) (-5.548,-4.363)      1.46346
15      9.63654   8.42559   4.09433 -23.86969 -54.32550 -48.63246       (-30.958,-2.924) (-16.603,-4.094) (-5.542,-4.331)      1.568
16      9.62186   8.38533   4.08588 -23.85116 -54.27219 -48.59887       (-30.943,-2.995) (-16.670,-4.086) (-5.536,-4.299)      1.67253
17      9.60718   8.34507   4.07743 -23.83263 -54.21888 -48.56529       (-30.927,-3.065) (-16.738,-4.077) (-5.530,-4.268)      1.77706
18      9.59250   8.30481   4.06898 -23.81410 -54.16557 -48.53170       (-30.912,-3.136) (-16.806,-4.069) (-5.524,-4.236)      1.8816
19      9.57782   8.26455   4.06053 -23.79557 -54.11226 -48.49812       (-30.896,-3.206) (-16.874,-4.061) (-5.517,-4.204)      1.98613
20      9.56314   8.22429   4.05207 -23.77704 -54.05895 -48.46453       (-30.881,-3.276) (-16.942,-4.052) (-5.511,-4.172)      2.09066
21      9.54846   8.18403   4.04362 -23.75851 -54.00563 -48.43095       (-30.865,-3.347) (-17.010,-4.044) (-5.505,-4.140)      2.1952
22      9.53378   8.14377   4.03517 -23.73998 -53.95232 -48.39736       (-30.850,-3.417) (-17.077,-4.035) (-5.499,-4.109)      2.29973
23      9.51910   8.10351   4.02672 -23.72144 -53.89901 -48.36378       (-30.834,-3.488) (-17.145,-4.027) (-5.492,-4.077)      2.40426
24      9.50442   8.06325   4.01827 -23.70291 -53.84570 -48.33019       (-30.819,-3.558) (-17.213,-4.018) (-5.486,-4.045)      2.50879
25      9.48974   8.02299   4.00982 -23.68438 -53.79239 -48.29661       (-30.803,-3.629) (-17.281,-4.010) (-5.480,-4.013)      2.61333
26      9.47506   7.98273   4.00137 -23.66585 -53.73908 -48.26302       (-30.788,-3.699) (-17.349,-4.001) (-5.474,-3.981)      2.71786
27      9.46038   7.94247   3.99292 -23.64732 -53.68577 -48.22944       (-30.772,-3.769) (-17.417,-3.993) (-5.467,-3.950)      2.82239
28      9.44570   7.90221   3.98447 -23.62879 -53.63246 -48.19585       (-30.757,-3.840) (-17.485,-3.984) (-5.461,-3.918)      2.92693
29      9.43102   7.86195   3.97602 -23.61026 -53.57915 -48.16227       (-30.741,-3.910) (-17.552,-3.976) (-5.455,-3.886)      3.03146
30      9.41634   7.82169   3.96757 -23.59173 -53.52584 -48.12868       (-30.726,-3.981) (-17.620,-3.968) (-5.449,-3.854)      3.13599
31      9.40166   7.78142   3.95912 -23.57320 -53.47253 -48.09510       (-30.710,-4.051) (-17.688,-3.959) (-5.443,-3.822)      3.24053
32      9.38698   7.74116   3.95067 -23.55467 -53.41921 -48.06151       (-30.695,-4.122) (-17.756,-3.951) (-5.436,-3.790)      3.34506
33      9.37230   7.70090   3.94222 -23.53614 -53.36590 -48.02793       (-30.679,-4.192) (-17.824,-3.942) (-5.430,-3.759)      3.44959
34      9.35762   7.66064   3.93377 -23.51761 -53.31259 -47.99434       (-30.664,-4.263) (-17.892,-3.934) (-5.424,-3.727)      3.55413
35      9.34294   7.62038   3.92532 -23.49908 -53.25928 -47.96076       (-30.648,-4.333) (-17.959,-3.925) (-5.418,-3.695)      3.65866
36      9.32826   7.58012   3.91686 -23.48055 -53.20597 -47.92717       (-30.633,-4.403) (-18.027,-3.917) (-5.411,-3.663)      3.76319
37      9.31358   7.53986   3.90841 -23.46202 -53.15266 -47.89359       (-30.617,-4.474) (-18.095,-3.908) (-5.405,-3.631)      3.86773
38      9.29890   7.49960   3.89996 -23.44349 -53.09935 -47.86000       (-30.602,-4.544) (-18.163,-3.900) (-5.399,-3.600)      3.97226
39      9.28422   7.45934   3.89151 -23.42496 -53.04604 -47.82642       (-30.586,-4.615) (-18.231,-3.892) (-5.393,-3.568)      4.07679
40      9.26954   7.41908   3.88306 -23.40643 -52.99273 -47.79283       (-30.571,-4.685) (-18.299,-3.883) (-5.386,-3.536)      4.18132
41      9.25486   7.37882   3.87461 -23.38789 -52.93942 -47.75925       (-30.555,-4.756) (-18.366,-3.875) (-5.380,-3.504)      4.28586
42      9.24018   7.33856   3.86616 -23.36936 -52.88611 -47.72566       (-30.540,-4.826) (-18.434,-3.866) (-5.374,-3.472)      4.39039
43      9.22550   7.29830   3.85771 -23.35083 -52.83279 -47.69208       (-30.524,-4.897) (-18.502,-3.858) (-5.368,-3.441)      4.49492
44      9.21082   7.25804   3.84926 -23.33230 -52.77948 -47.65849       (-30.509,-4.967) (-18.570,-3.849) (-5.362,-3.409)      4.59946
45      9.19614   7.21778   3.84081 -23.31377 -52.72617 -47.62491       (-30.493,-5.037) (-18.638,-3.841) (-5.355,-3.377)      4.70399
46      9.18146   7.17752   3.83236 -23.29524 -52.67286 -47.59132       (-30.478,-5.108) (-18.706,-3.832) (-5.349,-3.345)      4.80852
47      9.16678   7.13726   3.82391 -23.27671 -52.61955 -47.55774       (-30.462,-5.178) (-18.774,-3.824) (-5.343,-3.313)      4.91306
48      9.15210   7.09700   3.81546 -23.25818 -52.56624 -47.52415       (-30.447,-5.249) (-18.841,-3.815) (-5.337,-3.282)      5.01759
49      9.13742   7.05674   3.80701 -23.23965 -52.51293 -47.49057       (-30.431,-5.319) (-18.909,-3.807) (-5.330,-3.250)      5.12212
50      9.12274   7.01648   3.79856 -23.22112 -52.45962 -47.45698       (-30.416,-5.390) (-18.977,-3.799) (-5.324,-3.218)      5.22666
51      9.10806   6.97622   3.79011 -23.20259 -52.40631 -47.42340       (-30.400,-5.460) (-19.045,-3.790) (-5.318,-3.186)      5.33119
52      9.09338   6.93596   3.78165 -23.18406 -52.35300 -47.38981       (-30.385,-5.530) (-19.113,-3.782) (-5.312,-3.154)      5.43572
53      9.07870   6.89570   3.77320 -23.16553 -52.29969 -47.35623       (-30.369,-5.601) (-19.181,-3.773) (-5.305,-3.122)      5.54025
54      9.06402   6.85544   3.76475 -23.14700 -52.24638 -47.32264       (-30.354,-5.671) (-19.248,-3.765) (-5.299,-3.091)      5.64479
55      9.04934   6.81518   3.75630 -23.12847 -52.19306 -47.28906       (-30.338,-5.742) (-19.316,-3.756) (-5.293,-3.059)      5.74932
56      9.03466   6.77492   3.74785 -23.10994 -52.13975 -47.25547       (-30.323,-5.812) (-19.384,-3.748) (-5.287,-3.027)      5.85385
57      9.01998   6.73466   3.73940 -23.09141 -52.08644 -47.22189       (-30.307,-5.883) (-19.452,-3.739) (-5.281,-2.995)      5.95839
58      9.00530   6.69440   3.73095 -23.07288 -52.03313 -47.18830       (-30.292,-5.953) (-19.520,-3.731) (-5.274,-2.963)      6.06292
59      8.99062   6.65413   3.72250 -23.05435 -51.97982 -47.15472       (-30.276,-6.024) (-19.588,-3.723) (-5.268,-2.932)      6.16745
60      8.97594   6.61387   3.71405 -23.03581 -51.92651 -47.12113       (-30.261,-6.094) (-19.656,-3.714) (-5.262,-2.900)      6.27199
61      8.96127   6.57361   3.70560 -23.01728 -51.87320 -47.08755       (-30.245,-6.164) (-19.723,-3.706) (-5.256,-2.868)      6.37652
62      8.94659   6.53335   3.69715 -22.99875 -51.81989 -47.05396       (-30.230,-6.235) (-19.791,-3.697) (-5.249,-2.836)      6.48105
63      8.93191   6.49309   3.68870 -22.98022 -51.76658 -47.02038       (-30.214,-6.305) (-19.859,-3.689) (-5.243,-2.804)      6.58559
64      8.91723   6.45283   3.68025 -22.96169 -51.71327 -46.98679       (-30.199,-6.376) (-19.927,-3.680) (-5.237,-2.773)      6.69012
65      8.90255   6.41257   3.67180 -22.94316 -51.65996 -46.95321       (-30.183,-6.446) (-19.995,-3.672) (-5.231,-2.741)      6.79465
66      8.88787   6.37231   3.66335 -22.92463 -51.60664 -46.91962       (-30.168,-6.517) (-20.063,-3.663) (-5.225,-2.709)      6.89919
67      8.87319   6.33205   3.65490 -22.90610 -51.55333 -46.88604       (-30.152,-6.587) (-20.130,-3.655) (-5.218,-2.677)      7.00372
68      8.85851   6.29179   3.64644 -22.88757 -51.50002 -46.85245       (-30.137,-6.658) (-20.198,-3.646) (-5.212,-2.645)      7.10825
69      8.84383   6.25153   3.63799 -22.86904 -51.44671 -46.81887       (-30.121,-6.728) (-20.266,-3.638) (-5.206,-2.614)      7.21278
70      8.82915   6.21127   3.62954 -22.85051 -51.39340 -46.78528       (-30.106,-6.798) (-20.334,-3.630) (-5.200,-2.582)      7.31732
71      8.81447   6.17101   3.62109 -22.83198 -51.34009 -46.75170       (-30.090,-6.869) (-20.402,-3.621) (-5.193,-2.550)      7.42185
72      8.79979   6.13075   3.61264 -22.81345 -51.28678 -46.71811       (-30.075,-6.939) (-20.470,-3.613) (-5.187,-2.518)      7.52638
73      8.78511   6.09049   3.60419 -22.79492 -51.23347 -46.68453       (-30.059,-7.010) (-20.538,-3.604) (-5.181,-2.486)      7.63092
74      8.77043   6.05023   3.59574 -22.77639 -51.18016 -46.65094       (-30.044,-7.080) (-20.605,-3.596) (-5.175,-2.454)      7.73545
75      8.75575   6.00997   3.58729 -22.75786 -51.12685 -46.61736       (-30.028,-7.151) (-20.673,-3.587) (-5.168,-2.423)      7.83998
76      8.74107   5.96971   3.57884 -22.73933 -51.07354 -46.58377       (-30.013,-7.221) (-20.741,-3.579) (-5.162,-2.391)      7.94452
77      8.72639   5.92945   3.57039 -22.72080 -51.02022 -46.55019       (-29.997,-7.292) (-20.809,-3.570) (-5.156,-2.359)      8.04905
78      8.71171   5.88919   3.56194 -22.70227 -50.96691 -46.51660       (-29.982,-7.362) (-20.877,-3.562) (-5.150,-2.327)      8.15358
79      8.69703   5.84893   3.55349 -22.68373 -50.91360 -46.48302       (-29.966,-7.432) (-20.945,-3.553) (-5.144,-2.295)      8.25812
80      8.68235   5.80867   3.54504 -22.66520 -50.86029 -46.44943       (-29.951,-7.503) (-21.012,-3.545) (-5.137,-2.264)      8.36265
81      8.66767   5.76841   3.53659 -22.64667 -50.80698 -46.41585       (-29.935,-7.573) (-21.080,-3.537) (-5.131,-2.232)      8.46718
82      8.65299   5.72815   3.52814 -22.62814 -50.75367 -46.38226       (-29.920,-7.644) (-21.148,-3.528) (-5.125,-2.200)      8.57171
83      8.63831   5.68789   3.51969 -22.60961 -50.70036 -46.34868       (-29.904,-7.714) (-21.216,-3.520) (-5.119,-2.168)      8.67625
84      8.62363   5.64763   3.51123 -22.59108 -50.64705 -46.31509       (-29.889,-7.785) (-21.284,-3.511) (-5.112,-2.136)      8.78078
85      8.60895   5.60737   3.50278 -22.57255 -50.59374 -46.28151       (-29.873,-7.855) (-21.352,-3.503) (-5.106,-2.105)      8.88531
86      8.59427   5.56710   3.49433 -22.55402 -50.54043 -46.24792       (-29.858,-7.925) (-21.420,-3.494) (-5.100,-2.073)      8.98985
87      8.57959   5.52684   3.48588 -22.53549 -50.48712 -46.21434       (-29.842,-7.996) (-21.487,-3.486) (-5.094,-2.041)      9.09438
88      8.56491   5.48658   3.47743 -22.51696 -50.43380 -46.18075       (-29.827,-8.066) (-21.555,-3.477) (-5.087,-2.009)      9.19891
89      8.55023   5.44632   3.46898 -22.49843 -50.38049 -46.14717       (-29.811,-8.137) (-21.623,-3.469) (-5.081,-1.977)      9.30345
90      8.53555   5.40606   3.46053 -22.47990 -50.32718 -46.11358       (-29.796,-8.207) (-21.691,-3.461) (-5.075,-1.946)      9.40798
91      8.52087   5.36580   3.45208 -22.46137 -50.27387 -46.08000       (-29.780,-8.278) (-21.759,-3.452) (-5.069,-1.914)      9.51251
92      8.50619   5.32554   3.44363 -22.44284 -50.22056 -46.04641       (-29.765,-8.348) (-21.827,-3.444) (-5.063,-1.882)      9.61705
93      8.49151   5.28528   3.43518 -22.42431 -50.16725 -46.01283       (-29.749,-8.419) (-21.894,-3.435) (-5.056,-1.850)      9.72158
94      8.47683   5.24502   3.42673 -22.40578 -50.11394 -45.97924       (-29.734,-8.489) (-21.962,-3.427) (-5.050,-1.818)      9.82611
95      8.46215   5.20476   3.41828 -22.38725 -50.06063 -45.94566       (-29.718,-8.559) (-22.030,-3.418) (-5.044,-1.786)      9.93065
96      8.44747   5.16450   3.40983 -22.36872 -50.00732 -45.91207       (-29.703,-8.630) (-22.098,-3.410) (-5.038,-1.755)      10.0352
97      8.43279   5.12424   3.40138 -22.35019 -49.95401 -45.87849       (-29.687,-8.700) (-22.166,-3.401) (-5.031,-1.723)      10.1397
98      8.41811   5.08398   3.39293 -22.33165 -49.90070 -45.84490       (-29.672,-8.771) (-22.234,-3.393) (-5.025,-1.691)      10.2442
99      8.40343   5.04372   3.38448 -22.31312 -49.84738 -45.81132       (-29.656,-8.841) (-22.301,-3.384) (-5.019,-1.659)      10.3488
100      8.38875   5.00346   3.37602 -22.29459 -49.79407 -45.77773       (-29.641,-8.912) (-22.369,-3.376) (-5.013,-1.627)      10.4533
101      8.37407   4.96320   3.36757 -22.27606 -49.74076 -45.74415       (-29.625,-8.982) (-22.437,-3.368) (-5.006,-1.596)      10.5578
102      8.35939   4.92294   3.35912 -22.25753 -49.68745 -45.71056       (-29.610,-9.053) (-22.505,-3.359) (-5.000,-1.564)      10.6624
103      8.34471   4.88268   3.35067 -22.23900 -49.63414 -45.67698       (-29.594,-9.123) (-22.573,-3.351) (-4.994,-1.532)      10.7669
104      8.33003   4.84242   3.34222 -22.22047 -49.58083 -45.64339       (-29.579,-9.193) (-22.641,-3.342) (-4.988,-1.500)      10.8714
105      8.31535   4.80216   3.33377 -22.20194 -49.52752 -45.60981       (-29.563,-9.264) (-22.709,-3.334) (-4.982,-1.468)      10.976
106      8.30067   4.76190   3.32532 -22.18341 -49.47421 -45.57622       (-29.548,-9.334) (-22.776,-3.325) (-4.975,-1.437)      11.051
107      8.28599   4.72164   3.31687 -22.16488 -49.42090 -45.54264       (-29.532,-9.405) (-22.844,-3.317) (-4.969,-1.405)      11.1116
108      8.27131   4.68138   3.30842 -22.14635 -49.36759 -45.50905       (-29.517,-9.475) (-22.912,-3.308) (-4.963,-1.373)      11.1729
109      8.25663   4.64112   3.29997 -22.12782 -49.31428 -45.47547       (-29.501,-9.546) (-22.980,-3.300) (-4.957,-1.341)      11.2349
110      8.24195   4.60086   3.29152 -22.10929 -49.26096 -45.44189       (-29.486,-9.616) (-23.048,-3.292) (-4.950,-1.309)      11.2974
111      8.22727   4.56060   3.28307 -22.09076 -49.20765 -45.40830       (-29.470,-9.686) (-23.116,-3.283) (-4.944,-1.278)      11.3606
112      8.21259   4.52034   3.27462 -22.07223 -49.15434 -45.37472       (-29.455,-9.757) (-23.183,-3.275) (-4.938,-1.246)      11.4244
113      8.19791   4.48008   3.26617 -22.05370 -49.10103 -45.34113       (-29.439,-9.827) (-23.251,-3.266) (-4.932,-1.214)      11.4888
114      8.18323   4.43981   3.25772 -22.03517 -49.04772 -45.30755       (-29.424,-9.898) (-23.319,-3.258) (-4.926,-1.182)      11.5538
115      8.16855   4.39955   3.24927 -22.01664 -48.99441 -45.27396       (-29.408,-9.968) (-23.387,-3.249) (-4.919,-1.150)      11.6194
116      8.15387   4.35929   3.24081 -21.99811 -48.94110 -45.24038       (-29.393,-10.039) (-23.455,-3.241) (-4.913,-1.118)      11.6855
117      8.13919   4.31903   3.23236 -21.97957 -48.88779 -45.20679       (-29.377,-10.109) (-23.523,-3.232) (-4.907,-1.087)      11.7522
118      8.12452   4.27877   3.22391 -21.96104 -48.83448 -45.17321       (-29.362,-10.180) (-23.591,-3.224) (-4.901,-1.055)      11.8194
119      8.10984   4.23851   3.21546 -21.94251 -48.78117 -45.13962       (-29.346,-10.250) (-23.658,-3.215) (-4.894,-1.023)      11.8872
120      8.09516   4.19825   3.20701 -21.92398 -48.72786 -45.10604       (-29.331,-10.320) (-23.726,-3.207) (-4.888,-0.991)      11.9555
121      8.08048   4.15799   3.19856 -21.90545 -48.67454 -45.07245       (-29.315,-10.391) (-23.794,-3.199) (-4.882,-0.959)      12.0243
122      8.06580   4.11773   3.19011 -21.88692 -48.62123 -45.03887       (-29.300,-10.461) (-23.862,-3.190) (-4.876,-0.928)      12.0936
123      8.05112   4.07747   3.18166 -21.86839 -48.56792 -45.00528       (-29.284,-10.532) (-23.930,-3.182) (-4.869,-0.896)      12.1635
