Fol_2018-03-05.14_02_48.179_.txt     Output is probe cell, reduced cell, NCDist distance between
0     13.14321 -12.61190 -35.15276  -7.54520 -37.28553  -6.36623       (-4.362,-21.220) (-0.531,-6.040) (-22.548,-0.942)      4.95133
1     13.12952 -12.60364 -35.14015  -7.54369 -37.26944  -6.36080       (-4.375,-21.199) (-0.526,-6.080) (-22.562,-0.934)      4.96555
2     13.11583 -12.59539 -35.12753  -7.54218 -37.25336  -6.35537       (-4.389,-21.178) (-0.520,-6.119) (-22.576,-0.926)      4.98022
3     13.10214 -12.58713 -35.11491  -7.54068 -37.23728  -6.34994       (-4.403,-21.158) (-0.515,-6.159) (-22.590,-0.917)      4.99535
4     13.08845 -12.57887 -35.10229  -7.53917 -37.22120  -6.34451       (-4.416,-21.137) (-0.510,-6.198) (-22.604,-0.909)      5.01092
5     13.07477 -12.57061 -35.08968  -7.53766 -37.20512  -6.33908       (-4.430,-21.117) (-0.504,-6.238) (-22.618,-0.901)      5.02694
6     13.06108 -12.56235 -35.07706  -7.53616 -37.18903  -6.33366       (-4.444,-21.096) (-0.499,-6.277) (-22.632,-0.892)      5.04339
7     13.04739 -12.55409 -35.06444  -7.53465 -37.17295  -6.32823       (-4.457,-21.075) (-0.493,-6.317) (-22.646,-0.884)      5.06028
8     13.03370 -12.54583 -35.05183  -7.53314 -37.15687  -6.32280       (-4.471,-21.055) (-0.488,-6.357) (-22.660,-0.876)      5.07759
9     13.02001 -12.53758 -35.03921  -7.53164 -37.14079  -6.31737       (-4.485,-21.034) (-0.482,-6.396) (-22.673,-0.868)      5.09534
10     13.00632 -12.52932 -35.02659  -7.53013 -37.12471  -6.31194       (-4.498,-21.013) (-0.477,-6.436) (-22.687,-0.859)      5.1135
11     12.99264 -12.52106 -35.01398  -7.52862 -37.10862  -6.30651       (-4.512,-20.993) (-0.472,-6.475) (-22.701,-0.851)      5.13208
12     12.97895 -12.51280 -35.00136  -7.52712 -37.09254  -6.30108       (-4.526,-20.972) (-0.466,-6.515) (-22.715,-0.843)      5.15107
13     12.96526 -12.50454 -34.98874  -7.52561 -37.07646  -6.29565       (-4.540,-20.952) (-0.461,-6.554) (-22.729,-0.835)      5.17047
14     12.95157 -12.49628 -34.97613  -7.52410 -37.06038  -6.29022       (-4.553,-20.931) (-0.455,-6.594) (-22.743,-0.826)      5.19027
15     12.93788 -12.48802 -34.96351  -7.52260 -37.04430  -6.28479       (-4.567,-20.910) (-0.450,-6.633) (-22.757,-0.818)      5.21047
16     12.92420 -12.47977 -34.95089  -7.52109 -37.02822  -6.27936       (-4.581,-20.890) (-0.444,-6.673) (-22.771,-0.810)      5.23106
17     12.91051 -12.47151 -34.93827  -7.51959 -37.01213  -6.27393       (-4.594,-20.869) (-0.439,-6.712) (-22.785,-0.802)      5.25204
18     12.89682 -12.46325 -34.92566  -7.51808 -36.99605  -6.26850       (-4.608,-20.848) (-0.434,-6.752) (-22.799,-0.793)      5.27341
19     12.88313 -12.45499 -34.91304  -7.51657 -36.97997  -6.26307       (-4.622,-20.828) (-0.428,-6.791) (-22.812,-0.785)      5.29515
20     12.86944 -12.44673 -34.90042  -7.51507 -36.96389  -6.25764       (-4.635,-20.807) (-0.423,-6.831) (-22.826,-0.777)      5.31727
21     12.85575 -12.43847 -34.88781  -7.51356 -36.94781  -6.25221       (-4.649,-20.787) (-0.417,-6.870) (-22.840,-0.769)      5.33976
22     12.84207 -12.43021 -34.87519  -7.51205 -36.93172  -6.24678       (-4.663,-20.766) (-0.412,-6.910) (-22.854,-0.760)      5.36262
23     12.82838 -12.42196 -34.86257  -7.51055 -36.91564  -6.24135       (-4.676,-20.745) (-0.406,-6.950) (-22.868,-0.752)      5.38584
24     12.81469 -12.41370 -34.84996  -7.50904 -36.89956  -6.23592       (-4.690,-20.725) (-0.401,-6.989) (-22.882,-0.744)      5.40941
25     12.80100 -12.40544 -34.83734  -7.50753 -36.88348  -6.23049       (-4.704,-20.704) (-0.396,-7.029) (-22.896,-0.736)      5.43334
26     12.78731 -12.39718 -34.82472  -7.50603 -36.86740  -6.22506       (-4.717,-20.683) (-0.390,-7.068) (-22.910,-0.727)      5.45761
27     12.77362 -12.38892 -34.81210  -7.50452 -36.85131  -6.21963       (-4.731,-20.663) (-0.385,-7.108) (-22.924,-0.719)      5.48222
28     12.75994 -12.38066 -34.79949  -7.50301 -36.83523  -6.21420       (-4.745,-20.642) (-0.379,-7.147) (-22.937,-0.711)      5.50718
29     12.74625 -12.37240 -34.78687  -7.50151 -36.81915  -6.20877       (-4.759,-20.622) (-0.374,-7.187) (-22.951,-0.703)      5.53246
