Fol_2018-03-05.14_03_54.398_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -6.55471  14.50619   8.70235 -43.75164 -42.12316 -28.55872       (-5.647,-2.665) (-18.480,-14.506) (-0.454,-3.371)      4.48814
1     -6.56665  14.48602   8.69318 -43.72237 -42.08366 -28.53351       (-5.690,-2.636) (-18.548,-14.486) (-0.439,-3.421)      4.47849
2     -6.57859  14.46584   8.68402 -43.69309 -42.04416 -28.50830       (-5.732,-2.607) (-18.616,-14.466) (-0.423,-3.471)      4.47113
3     -6.59052  14.44567   8.67485 -43.66382 -42.00467 -28.48308       (-5.774,-2.577) (-18.684,-14.446) (-0.408,-3.520)      4.46607
4     -6.60246  14.42550   8.66569 -43.63454 -41.96517 -28.45787       (-5.816,-2.548) (-18.752,-14.425) (-0.393,-3.570)      4.46333
5     -6.61440  14.40532   8.65652 -43.60527 -41.92567 -28.43266       (-5.858,-2.518) (-18.820,-14.405) (-0.378,-3.620)      4.46292
6     -6.62634  14.38515   8.64736 -43.57599 -41.88617 -28.40745       (-5.901,-2.489) (-18.888,-14.385) (-0.363,-3.669)      4.46482
7     -6.63827  14.36497   8.63819 -43.54672 -41.84668 -28.38223       (-5.943,-2.460) (-18.956,-14.365) (-0.348,-3.719)      4.46904
8     -6.65021  14.34480   8.62903 -43.51744 -41.80718 -28.35702       (-5.985,-2.430) (-19.024,-14.345) (-0.333,-3.769)      4.47557
9     -6.66215  14.32463   8.61986 -43.48817 -41.76768 -28.33181       (-6.027,-2.401) (-19.091,-14.325) (-0.317,-3.818)      4.4844
10     -6.67409  14.30445   8.61069 -43.45889 -41.72819 -28.30660       (-6.069,-2.371) (-19.159,-14.304) (-0.302,-3.868)      4.49552
11     -6.68602  14.28428   8.60153 -43.42962 -41.68869 -28.28138       (-6.112,-2.342) (-19.227,-14.284) (-0.287,-3.918)      4.50891
12     -6.69796  14.26411   8.59236 -43.40034 -41.64919 -28.25617       (-6.154,-2.313) (-19.295,-14.264) (-0.272,-3.967)      4.52455
13     -6.70990  14.24393   8.58320 -43.37107 -41.60969 -28.23096       (-6.196,-2.283) (-19.363,-14.244) (-0.257,-4.017)      4.54242
14     -6.72184  14.22376   8.57403 -43.34179 -41.57020 -28.20575       (-6.238,-2.254) (-19.431,-14.224) (-0.242,-4.066)      4.56249
15     -6.73377  14.20358   8.56487 -43.31252 -41.53070 -28.18053       (-6.281,-2.224) (-19.499,-14.204) (-0.227,-4.116)      4.58473
16     -6.74571  14.18341   8.55570 -43.28324 -41.49120 -28.15532       (-6.323,-2.195) (-19.567,-14.183) (-0.212,-4.166)      4.60911
17     -6.75765  14.16324   8.54654 -43.25397 -41.45171 -28.13011       (-6.365,-2.166) (-19.635,-14.163) (-0.196,-4.215)      4.63559
18     -6.76959  14.14306   8.53737 -43.22470 -41.41221 -28.10490       (-6.407,-2.136) (-19.703,-14.143) (-0.181,-4.265)      4.66415
19     -6.78152  14.12289   8.52821 -43.19542 -41.37271 -28.07968       (-6.449,-2.107) (-19.771,-14.123) (-0.166,-4.315)      4.69474
20     -6.79346  14.10272   8.51904 -43.16615 -41.33321 -28.05447       (-6.492,-2.077) (-19.838,-14.103) (-0.151,-4.364)      4.72733
21     -6.80540  14.08254   8.50988 -43.13687 -41.29372 -28.02926       (-6.534,-2.048) (-19.906,-14.083) (-0.136,-4.414)      4.76186
22     -6.81734  14.06237   8.50071 -43.10760 -41.25422 -28.00405       (-6.576,-2.019) (-19.974,-14.062) (-0.121,-4.464)      4.79831
23     -6.82927  14.04219   8.49155 -43.07832 -41.21472 -27.97883       (-6.618,-1.989) (-20.042,-14.042) (-0.106,-4.513)      4.83662
24     -6.84121  14.02202   8.48238 -43.04905 -41.17522 -27.95362       (-6.660,-1.960) (-20.110,-14.022) (-0.090,-4.563)      4.87676
25     -6.85315  14.00185   8.47322 -43.01977 -41.13573 -27.92841       (-6.703,-1.930) (-20.178,-14.002) (-0.075,-4.613)      4.91868
26     -6.86509  13.98167   8.46405 -42.99050 -41.09623 -27.90320       (-6.745,-1.901) (-20.246,-13.982) (-0.060,-4.662)      4.96233
27     -6.87702  13.96150   8.45489 -42.96122 -41.05673 -27.87798       (-6.787,-1.872) (-20.314,-13.961) (-0.045,-4.712)      5.00767
28     -6.88896  13.94133   8.44572 -42.93195 -41.01724 -27.85277       (-6.829,-1.842) (-20.382,-13.941) (-0.030,-4.761)      5.05465
29     -6.90090  13.92115   8.43656 -42.90267 -40.97774 -27.82756       (-6.871,-1.813) (-20.450,-13.921) (-0.015,-4.811)      5.10323
30     -6.91284  13.90098   8.42739 -42.87340 -40.93824 -27.80235       (-1.783,-13.901) (-4.861,-0.000) (-20.517,-6.913)      3.05319
31     -6.92477  13.88080   8.41823 -42.84412 -40.89874 -27.77713       (-1.738,-13.865) (-4.926,-0.016) (-20.570,-6.940)      3.15353    *****
32     -6.93671  13.86063   8.40906 -42.81485 -40.85925 -27.75192       (-1.694,-13.830) (-4.991,-0.031) (-20.623,-6.967)      3.25422
33     -6.94865  13.84046   8.39990 -42.78557 -40.81975 -27.72671       (-1.649,-13.795) (-5.055,-0.046) (-20.675,-6.994)      3.35521
34     -6.96059  13.82028   8.39073 -42.75630 -40.78025 -27.70150       (-1.605,-13.759) (-5.120,-0.061) (-20.728,-7.022)      3.45648
35     -6.97252  13.80011   8.38157 -42.72703 -40.74076 -27.67628       (-1.560,-13.724) (-5.185,-0.076) (-20.781,-7.049)      3.55801
36     -6.98446  13.77994   8.37240 -42.69775 -40.70126 -27.65107       (-1.516,-13.689) (-5.250,-0.091) (-20.834,-7.076)      3.65978
37     -6.99640  13.75976   8.36324 -42.66848 -40.66176 -27.62586       (-1.471,-13.653) (-5.315,-0.106) (-20.887,-7.103)      3.76177
38     -7.00834  13.73959   8.35407 -42.63920 -40.62226 -27.60065       (-1.427,-13.618) (-5.379,-0.121) (-20.939,-7.130)      3.86395
39     -7.02027  13.71941   8.34490 -42.60993 -40.58277 -27.57543       (-1.382,-13.583) (-5.444,-0.137) (-20.992,-7.157)      3.96632
40     -7.03221  13.69924   8.33574 -42.58065 -40.54327 -27.55022       (-1.338,-13.548) (-5.509,-0.152) (-21.045,-7.184)      4.06886
41     -7.04415  13.67907   8.32657 -42.55138 -40.50377 -27.52501       (-1.293,-13.512) (-5.574,-0.167) (-21.098,-7.211)      4.17156
42     -7.05609  13.65889   8.31741 -42.52210 -40.46427 -27.49980       (-1.248,-13.477) (-5.638,-0.182) (-21.150,-7.238)      4.27441
43     -7.06802  13.63872   8.30824 -42.49283 -40.42478 -27.47458       (-1.204,-13.442) (-5.703,-0.197) (-21.203,-7.265)      4.37739
44     -7.07996  13.61855   8.29908 -42.46355 -40.38528 -27.44937       (-1.159,-13.406) (-5.768,-0.212) (-21.256,-7.292)      4.48049
45     -7.09190  13.59837   8.28991 -42.43428 -40.34578 -27.42416       (-1.115,-13.371) (-5.833,-0.227) (-21.309,-7.319)      4.58372
46     -7.10384  13.57820   8.28075 -42.40500 -40.30629 -27.39895       (-1.070,-13.336) (-5.898,-0.243) (-21.362,-7.346)      4.68706
47     -7.11577  13.55802   8.27158 -42.37573 -40.26679 -27.37374       (-1.026,-13.300) (-5.962,-0.258) (-21.414,-7.373)      4.7905
48     -7.12771  13.53785   8.26242 -42.34645 -40.22729 -27.34852       (-0.981,-13.265) (-6.027,-0.273) (-21.467,-7.401)      4.89403
49     -7.13965  13.51768   8.25325 -42.31718 -40.18779 -27.32331       (-0.937,-13.230) (-6.092,-0.288) (-21.520,-7.428)      4.99766
50     -7.15159  13.49750   8.24409 -42.28790 -40.14830 -27.29810       (-0.892,-13.194) (-6.157,-0.303) (-21.573,-7.455)      5.10137
51     -7.16352  13.47733   8.23492 -42.25863 -40.10880 -27.27289       (-0.848,-13.159) (-6.221,-0.318) (-21.625,-7.482)      5.20517
52     -7.17546  13.45716   8.22576 -42.22935 -40.06930 -27.24767       (-0.803,-13.124) (-6.286,-0.333) (-21.678,-7.509)      5.30903
53     -7.18740  13.43698   8.21659 -42.20008 -40.02981 -27.22246       (-0.759,-13.088) (-6.351,-0.348) (-21.731,-7.536)      5.41297
54     -7.19934  13.41681   8.20743 -42.17081 -39.99031 -27.19725       (-0.714,-13.053) (-6.416,-0.364) (-21.784,-7.563)      5.51698
55     -7.21127  13.39663   8.19826 -42.14153 -39.95081 -27.17204       (-0.669,-13.018) (-6.481,-0.379) (-21.837,-7.590)      5.62105
56     -7.22321  13.37646   8.18910 -42.11226 -39.91131 -27.14682       (-0.625,-12.983) (-6.545,-0.394) (-21.889,-7.617)      5.72518
57     -7.23515  13.35629   8.17993 -42.08298 -39.87182 -27.12161       (-0.580,-12.947) (-6.610,-0.409) (-21.942,-7.644)      5.82937
58     -7.24709  13.33611   8.17077 -42.05371 -39.83232 -27.09640       (-0.536,-12.912) (-6.675,-0.424) (-21.995,-7.671)      5.93361
59     -7.25902  13.31594   8.16160 -42.02443 -39.79282 -27.07119       (-0.491,-12.877) (-6.740,-0.439) (-22.048,-7.698)      6.0379
60     -7.27096  13.29577   8.15244 -41.99516 -39.75332 -27.04597       (-0.447,-12.841) (-6.804,-0.454) (-22.100,-7.725)      6.14224
61     -7.28290  13.27559   8.14327 -41.96588 -39.71383 -27.02076       (-0.402,-12.806) (-6.869,-0.470) (-22.153,-7.752)      6.24662
62     -7.29484  13.25542   8.13411 -41.93661 -39.67433 -26.99555       (-0.358,-12.771) (-6.934,-0.485) (-22.206,-7.780)      6.35105
63     -7.30677  13.23524   8.12494 -41.90733 -39.63483 -26.97034       (-0.313,-12.735) (-6.999,-0.500) (-22.259,-7.807)      6.45552
64     -7.31871  13.21507   8.11578 -41.87806 -39.59534 -26.94512       (-0.269,-12.700) (-7.063,-0.515) (-22.311,-7.834)      6.56003
65     -7.33065  13.19490   8.10661 -41.84878 -39.55584 -26.91991       (-0.224,-12.665) (-7.128,-0.530) (-22.364,-7.861)      6.66458
66     -7.34259  13.17472   8.09745 -41.81951 -39.51634 -26.89470       (-0.180,-12.629) (-7.193,-0.545) (-22.417,-7.888)      6.76916
67     -7.35452  13.15455   8.08828 -41.79023 -39.47684 -26.86949       (-0.135,-12.594) (-7.258,-0.560) (-22.470,-7.915)      6.87378
68     -7.36646  13.13438   8.07911 -41.76096 -39.43735 -26.84427       (-0.090,-12.559) (-7.323,-0.576) (-22.523,-7.942)      6.97843
69     -7.37840  13.11420   8.06995 -41.73168 -39.39785 -26.81906       (-0.046,-12.524) (-7.387,-0.591) (-22.575,-7.969)      7.08311
70     -7.39034  13.09403   8.06078 -41.70241 -39.35835 -26.79385       (-0.001,-12.488) (-7.452,-0.606) (-22.628,-7.996)      7.18782
71     -7.40227  13.07385   8.05162 -41.67314 -39.31886 -26.76864       (-0.043,-12.496) (-7.474,-22.638) (-0.578,-7.980)      7.21086
72     -7.41421  13.05368   8.04245 -41.64386 -39.27936 -26.74342       (-0.088,-12.505) (-7.494,-22.646) (-0.548,-7.963)      7.23165
73     -7.42615  13.03351   8.03329 -41.61459 -39.23986 -26.71821       (-0.132,-12.515) (-7.514,-22.654) (-0.519,-7.945)      7.2529
74     -7.43809  13.01333   8.02412 -41.58531 -39.20036 -26.69300       (-0.177,-12.524) (-7.535,-22.663) (-0.490,-7.928)      7.26808
75     -7.45002  12.99316   8.01496 -41.55604 -39.16087 -26.66779       (-0.221,-12.533) (-7.555,-22.671) (-0.460,-7.910)      7.24577
76     -7.46196  12.97299   8.00579 -41.52676 -39.12137 -26.64257       (-0.266,-12.542) (-7.575,-22.679) (-0.431,-7.893)      7.22389
77     -7.47390  12.95281   7.99663 -41.49749 -39.08187 -26.61736       (-0.310,-12.551) (-7.595,-22.687) (-0.401,-7.875)      7.20247
