2BOUNDS_2018-03-07.14_22_39.85_.txt     Output is probe cell, reduced cell, NCDist distance between
31    -33.63167  -4.61933 -29.25376  18.85654 -56.81475 -24.64912       (-42.091,-3.840) (-10.397,-19.881) (-0.779,-16.190)      2.21626
32    -33.64092  -4.61933 -29.22370  18.82647 -56.77483 -24.63988       (-42.070,-3.810) (-10.397,-19.931) (-0.809,-16.211)      2.28756
33    -33.65017  -4.61933 -29.19363  18.79641 -56.73491 -24.63063       (-42.049,-3.780) (-10.397,-19.982) (-0.839,-16.231)      2.35891
34    -33.65941  -4.61933 -29.16357  18.76635 -56.69499 -24.62138       (-42.029,-3.750) (-10.397,-20.032) (-0.870,-16.252)      2.43031
35    -33.66866  -4.61933 -29.13351  18.73629 -56.65506 -24.61213       (-42.008,-3.720) (-10.397,-20.082) (-0.900,-16.273)      2.50174
36    -33.67791  -4.61933 -29.10344  18.70622 -56.61514 -24.60288       (-41.987,-3.690) (-10.397,-20.132) (-0.930,-16.294)      2.57322
37    -33.68716  -4.61933 -29.07338  18.67616 -56.57522 -24.59364       (-41.966,-3.660) (-10.397,-20.183) (-0.960,-16.315)      2.64473
38    -33.69641  -4.61933 -29.04332  18.64610 -56.53530 -24.58439       (-41.945,-3.630) (-10.397,-20.233) (-0.990,-16.336)      2.71627
39    -33.70565  -4.61933 -29.01325  18.61603 -56.49537 -24.57514       (-41.924,-3.599) (-10.397,-20.283) (-1.020,-16.356)      2.78784
40    -33.71490  -4.61933 -28.98319  18.58597 -56.45545 -24.56589       (-41.904,-3.569) (-10.397,-20.333) (-1.050,-16.377)      2.85944
41    -33.72415  -4.61933 -28.95313  18.55591 -56.41553 -24.55664       (-41.883,-3.539) (-10.397,-20.384) (-1.080,-16.398)      2.93106
42    -33.73340  -4.61933 -28.92307  18.52584 -56.37561 -24.54740       (-41.862,-3.509) (-10.397,-20.434) (-1.110,-16.419)      3.00271
43    -33.74264  -4.61933 -28.89300  18.49578 -56.33569 -24.53815       (-41.841,-3.479) (-10.397,-20.484) (-1.140,-16.440)      3.07438
44    -33.75189  -4.61933 -28.86294  18.46572 -56.29576 -24.52890       (-41.820,-3.449) (-10.397,-20.535) (-1.170,-16.460)      3.14607
45    -33.76114  -4.61933 -28.83288  18.43565 -56.25584 -24.51965       (-41.800,-3.419) (-10.397,-20.585) (-1.200,-16.481)      3.21778
46    -33.77039  -4.61933 -28.80281  18.40559 -56.21592 -24.51041       (-41.779,-3.389) (-10.397,-20.635) (-1.230,-16.502)      3.2895
47    -33.77964  -4.61933 -28.77275  18.37553 -56.17600 -24.50116       (-41.758,-3.359) (-10.397,-20.685) (-1.260,-16.523)      3.36125
48    -33.78888  -4.61933 -28.74269  18.34546 -56.13608 -24.49191       (-41.737,-3.329) (-10.397,-20.736) (-1.290,-16.544)      3.43301
49    -33.79813  -4.61933 -28.71262  18.31540 -56.09615 -24.48266       (-41.716,-3.299) (-10.397,-20.786) (-1.320,-16.564)      3.50478
50    -33.80738  -4.61933 -28.68256  18.28534 -56.05623 -24.47341       (-41.695,-3.269) (-10.397,-20.836) (-1.351,-16.585)      3.57657
51    -33.81663  -4.61933 -28.65250  18.25527 -56.01631 -24.46417       (-41.675,-3.239) (-10.397,-20.886) (-1.381,-16.606)      3.64837
52    -33.82588  -4.61933 -28.62243  18.22521 -55.97639 -24.45492       (-41.654,-3.209) (-10.397,-20.937) (-1.411,-16.627)      3.72018
53    -33.83512  -4.61933 -28.59237  18.19515 -55.93646 -24.44567       (-41.633,-3.179) (-10.397,-20.987) (-1.441,-16.648)      3.79201
54    -33.84437  -4.61933 -28.56231  18.16508 -55.89654 -24.43642       (-41.612,-3.149) (-10.397,-21.037) (-1.471,-16.669)      3.86384
55    -33.85362  -4.61933 -28.53224  18.13502 -55.85662 -24.42717       (-41.591,-3.118) (-10.397,-21.087) (-1.501,-16.689)      3.93569
56    -33.86287  -4.61933 -28.50218  18.10496 -55.81670 -24.41793       (-41.571,-3.088) (-10.397,-21.138) (-1.531,-16.710)      4.00754
57    -33.87212  -4.61933 -28.47212  18.07490 -55.77678 -24.40868       (-41.550,-3.058) (-10.397,-21.188) (-1.561,-16.731)      4.07941
58    -33.88136  -4.61933 -28.44205  18.04483 -55.73685 -24.39943       (-41.529,-3.028) (-10.397,-21.238) (-1.591,-16.752)      4.15128
59    -33.89061  -4.61933 -28.41199  18.01477 -55.69693 -24.39018       (-41.508,-2.998) (-10.397,-21.289) (-1.621,-16.773)      4.22316
60    -33.89986  -4.61933 -28.38193  17.98471 -55.65701 -24.38093       (-41.487,-2.968) (-10.397,-21.339) (-1.651,-16.793)      4.29505
61    -33.90911  -4.61933 -28.35186  17.95464 -55.61709 -24.37169       (-41.467,-2.938) (-10.397,-21.389) (-1.681,-16.814)      4.36695
62    -33.91836  -4.61933 -28.32180  17.92458 -55.57717 -24.36244       (-41.446,-2.908) (-10.397,-21.439) (-1.711,-16.835)      4.43886
63    -33.92760  -4.61933 -28.29174  17.89452 -55.53724 -24.35319       (-41.425,-2.878) (-10.397,-21.490) (-1.741,-16.856)      4.51077
64    -33.93685  -4.61933 -28.26168  17.86445 -55.49732 -24.34394       (-41.404,-2.848) (-10.397,-21.540) (-1.771,-16.877)      4.58268
65    -33.94610  -4.61933 -28.23161  17.83439 -55.45740 -24.33469       (-41.383,-2.818) (-10.397,-21.590) (-1.801,-16.898)      4.65461
66    -33.95535  -4.61933 -28.20155  17.80433 -55.41748 -24.32545       (-41.362,-2.788) (-10.397,-21.640) (-1.832,-16.918)      4.72654
67    -33.96459  -4.61933 -28.17149  17.77426 -55.37756 -24.31620       (-41.342,-2.758) (-10.397,-21.691) (-1.862,-16.939)      4.79847
68    -33.97384  -4.61933 -28.14142  17.74420 -55.33763 -24.30695       (-41.321,-2.728) (-10.397,-21.741) (-1.892,-16.960)      4.87041
69    -33.98309  -4.61933 -28.11136  17.71414 -55.29771 -24.29770       (-41.300,-2.698) (-10.397,-21.791) (-1.922,-16.981)      4.94236
70    -33.99234  -4.61933 -28.08130  17.68407 -55.25779 -24.28846       (-41.279,-2.668) (-10.397,-21.841) (-1.952,-17.002)      5.01431
71    -34.00159  -4.61933 -28.05123  17.65401 -55.21787 -24.27921       (-41.258,-2.637) (-10.397,-21.892) (-1.982,-17.022)      5.08627
72    -34.01083  -4.61933 -28.02117  17.62395 -55.17794 -24.26996       (-41.238,-2.607) (-10.397,-21.942) (-2.012,-17.043)      5.15823
73    -34.02008  -4.61933 -27.99111  17.59388 -55.13802 -24.26071       (-41.217,-2.577) (-10.397,-21.992) (-2.042,-17.064)      5.23019
74    -34.02933  -4.61933 -27.96104  17.56382 -55.09810 -24.25146       (-41.196,-2.547) (-10.397,-22.043) (-2.072,-17.085)      5.30216
75    -34.03858  -4.61933 -27.93098  17.53376 -55.05818 -24.24222       (-41.175,-2.517) (-10.397,-22.093) (-2.102,-17.106)      5.37413
76    -34.04783  -4.61933 -27.90092  17.50369 -55.01826 -24.23297       (-41.154,-2.487) (-10.397,-22.143) (-2.132,-17.126)      5.44611
77    -34.05707  -4.61933 -27.87085  17.47363 -54.97833 -24.22372       (-41.133,-2.457) (-10.397,-22.193) (-2.162,-17.147)      5.51809
78    -34.06632  -4.61933 -27.84079  17.44357 -54.93841 -24.21447       (-41.113,-2.427) (-10.397,-22.244) (-2.192,-17.168)      5.59007
79    -34.07557  -4.61933 -27.81073  17.41351 -54.89849 -24.20522       (-41.092,-2.397) (-10.397,-22.294) (-2.222,-17.189)      5.66206
80    -34.08482  -4.61933 -27.78066  17.38344 -54.85857 -24.19598       (-41.071,-2.367) (-10.397,-22.344) (-2.252,-17.210)      5.73405
81    -34.09407  -4.61933 -27.75060  17.35338 -54.81865 -24.18673       (-41.050,-2.337) (-10.397,-22.394) (-2.283,-17.231)      5.80605
82    -34.10331  -4.61933 -27.72054  17.32332 -54.77872 -24.17748       (-41.029,-2.307) (-10.397,-22.445) (-2.313,-17.251)      5.87804
83    -34.11256  -4.61933 -27.69047  17.29325 -54.73880 -24.16823       (-41.009,-2.277) (-10.397,-22.495) (-2.343,-17.272)      5.95004
84    -34.12181  -4.61933 -27.66041  17.26319 -54.69888 -24.15898       (-40.988,-2.247) (-10.397,-22.545) (-2.373,-17.293)      6.02204
85    -34.13106  -4.61933 -27.63035  17.23313 -54.65896 -24.14974       (-40.967,-2.217) (-10.397,-22.595) (-2.403,-17.314)      6.09405
86    -34.14030  -4.61933 -27.60029  17.20306 -54.61903 -24.14049       (-40.946,-2.187) (-10.397,-22.646) (-2.433,-17.335)      6.16606
87    -34.14955  -4.61933 -27.57022  17.17300 -54.57911 -24.13124       (-40.925,-2.156) (-10.397,-22.696) (-2.463,-17.355)      6.23807
88    -34.15880  -4.61933 -27.54016  17.14294 -54.53919 -24.12199       (-40.905,-2.126) (-10.397,-22.746) (-2.493,-17.376)      6.31008
89    -34.16805  -4.61933 -27.51010  17.11287 -54.49927 -24.11275       (-40.884,-2.096) (-10.397,-22.797) (-2.523,-17.397)      6.38209
90    -34.17730  -4.61933 -27.48003  17.08281 -54.45935 -24.10350       (-40.863,-2.066) (-10.397,-22.847) (-2.553,-17.418)      6.45411
91    -34.18654  -4.61933 -27.44997  17.05275 -54.41942 -24.09425       (-40.842,-2.036) (-10.397,-22.897) (-2.583,-17.439)      6.52613
92    -34.19579  -4.61933 -27.41991  17.02268 -54.37950 -24.08500       (-40.821,-2.006) (-10.397,-22.947) (-2.613,-17.460)      6.59815
93    -34.20504  -4.61933 -27.38984  16.99262 -54.33958 -24.07575       (-40.800,-1.976) (-10.397,-22.998) (-2.643,-17.480)      6.67018
94    -34.21429  -4.61933 -27.35978  16.96256 -54.29966 -24.06651       (-40.780,-1.946) (-10.397,-23.048) (-2.673,-17.501)      6.7422
95    -34.22354  -4.61933 -27.32972  16.93249 -54.25974 -24.05726       (-40.759,-1.916) (-10.397,-23.098) (-2.703,-17.522)      6.81423
96    -34.23278  -4.61933 -27.29965  16.90243 -54.21981 -24.04801       (-40.738,-1.886) (-10.397,-23.148) (-2.733,-17.543)      6.88626
97    -34.24203  -4.61933 -27.26959  16.87237 -54.17989 -24.03876       (-40.717,-1.856) (-10.397,-23.199) (-2.764,-17.564)      6.95829
98    -34.25128  -4.61933 -27.23953  16.84231 -54.13997 -24.02951       (-40.696,-1.826) (-10.397,-23.249) (-2.794,-17.584)      7.03033
99    -34.26053  -4.61933 -27.20946  16.81224 -54.10005 -24.02027       (-40.676,-1.796) (-10.397,-23.299) (-2.824,-17.605)      7.10236
100    -34.26978  -4.61933 -27.17940  16.78218 -54.06012 -24.01102       (-40.655,-1.766) (-10.397,-23.349) (-2.854,-17.626)      7.1744
101    -34.27902  -4.61933 -27.14934  16.75212 -54.02020 -24.00177       (-40.634,-1.736) (-10.397,-23.400) (-2.884,-17.647)      7.24644
102    -34.28827  -4.61933 -27.11927  16.72205 -53.98028 -23.99252       (-40.613,-1.705) (-10.397,-23.450) (-2.914,-17.668)      7.31847
103    -34.29752  -4.61933 -27.08921  16.69199 -53.94036 -23.98327       (-40.592,-1.675) (-10.397,-23.500) (-2.944,-17.689)      7.39052
104    -34.30677  -4.61933 -27.05915  16.66193 -53.90044 -23.97403       (-40.571,-1.645) (-10.397,-23.551) (-2.974,-17.709)      7.46256
105    -34.31602  -4.61933 -27.02909  16.63186 -53.86051 -23.96478       (-40.551,-1.615) (-10.397,-23.601) (-3.004,-17.730)      7.5346
106    -34.32526  -4.61933 -26.99902  16.60180 -53.82059 -23.95553       (-40.530,-1.585) (-10.397,-23.651) (-3.034,-17.751)      7.60665
107    -34.33451  -4.61933 -26.96896  16.57174 -53.78067 -23.94628       (-40.509,-1.555) (-10.397,-23.701) (-3.064,-17.772)      7.6787
108    -34.34376  -4.61933 -26.93890  16.54167 -53.74075 -23.93703       (-40.488,-1.525) (-10.397,-23.752) (-3.094,-17.793)      7.75074
109    -34.35301  -4.61933 -26.90883  16.51161 -53.70083 -23.92779       (-40.467,-1.495) (-10.397,-23.802) (-3.124,-17.813)      7.82279
110    -34.36225  -4.61933 -26.87877  16.48155 -53.66090 -23.91854       (-40.447,-1.465) (-10.397,-23.852) (-3.154,-17.834)      7.89484
111    -34.37150  -4.61933 -26.84871  16.45148 -53.62098 -23.90929       (-40.426,-1.435) (-10.397,-23.902) (-3.184,-17.855)      7.9669
112    -34.38075  -4.61933 -26.81864  16.42142 -53.58106 -23.90004       (-40.405,-1.405) (-10.397,-23.953) (-3.214,-17.876)      8.03895
113    -34.39000  -4.61933 -26.78858  16.39136 -53.54114 -23.89080       (-40.384,-1.375) (-10.397,-24.003) (-3.245,-17.897)      8.111
114    -34.39925  -4.61933 -26.75852  16.36129 -53.50121 -23.88155       (-40.363,-1.345) (-10.397,-24.053) (-3.275,-17.917)      8.18306
115    -34.40849  -4.61933 -26.72845  16.33123 -53.46129 -23.87230       (-40.343,-1.315) (-10.397,-24.103) (-3.305,-17.938)      8.25512
116    -34.41774  -4.61933 -26.69839  16.30117 -53.42137 -23.86305       (-40.322,-1.285) (-10.397,-24.154) (-3.335,-17.959)      8.32717
117    -34.42699  -4.61933 -26.66833  16.27110 -53.38145 -23.85380       (-40.301,-1.255) (-10.397,-24.204) (-3.365,-17.980)      8.39923
118    -34.43624  -4.61933 -26.63826  16.24104 -53.34153 -23.84456       (-40.280,-1.224) (-10.397,-24.254) (-3.395,-18.001)      8.47129
119    -34.44549  -4.61933 -26.60820  16.21098 -53.30160 -23.83531       (-40.259,-1.194) (-10.397,-24.305) (-3.425,-18.022)      8.54335
120    -34.45473  -4.61933 -26.57814  16.18092 -53.26168 -23.82606       (-40.238,-1.164) (-10.397,-24.355) (-3.455,-18.042)      8.61541
121    -34.46398  -4.61933 -26.54807  16.15085 -53.22176 -23.81681       (-40.218,-1.134) (-10.397,-24.405) (-3.485,-18.063)      8.68748
122    -34.47323  -4.61933 -26.51801  16.12079 -53.18184 -23.80756       (-40.197,-1.104) (-10.397,-24.455) (-3.515,-18.084)      8.75954
123    -34.48248  -4.61933 -26.48795  16.09073 -53.14192 -23.79832       (-40.176,-1.074) (-10.397,-24.506) (-3.545,-18.105)      8.8316
124    -34.49173  -4.61933 -26.45788  16.06066 -53.10199 -23.78907       (-40.155,-1.044) (-10.397,-24.556) (-3.575,-18.126)      8.90367
125    -34.50097  -4.61933 -26.42782  16.03060 -53.06207 -23.77982       (-40.134,-1.014) (-10.397,-24.606) (-3.605,-18.146)      8.97574
126    -34.51022  -4.61933 -26.39776  16.00054 -53.02215 -23.77057       (-40.114,-0.984) (-10.397,-24.656) (-3.635,-18.167)      9.0478
127    -34.51947  -4.61933 -26.36770  15.97047 -52.98223 -23.76132       (-40.093,-0.954) (-10.397,-24.707) (-3.665,-18.188)      9.11987
128    -34.52872  -4.61933 -26.33763  15.94041 -52.94231 -23.75208       (-40.072,-0.924) (-10.397,-24.757) (-3.695,-18.209)      9.19194
129    -34.53797  -4.61933 -26.30757  15.91035 -52.90238 -23.74283       (-40.051,-0.894) (-10.397,-24.807) (-3.726,-18.230)      9.26401
130    -34.54721  -4.61933 -26.27751  15.88028 -52.86246 -23.73358       (-40.030,-0.864) (-10.397,-24.857) (-3.756,-18.251)      9.33608
131    -34.55646  -4.61933 -26.24744  15.85022 -52.82254 -23.72433       (-40.009,-0.834) (-10.397,-24.908) (-3.786,-18.271)      9.40815
132    -34.56571  -4.61933 -26.21738  15.82016 -52.78262 -23.71508       (-39.989,-0.804) (-10.397,-24.958) (-3.816,-18.292)      9.48022
133    -34.57496  -4.61933 -26.18732  15.79009 -52.74269 -23.70584       (-39.968,-0.774) (-10.397,-25.008) (-3.846,-18.313)      9.55229
134    -34.58420  -4.61933 -26.15725  15.76003 -52.70277 -23.69659       (-39.947,-0.743) (-10.397,-25.059) (-3.876,-18.334)      9.62436
135    -34.59345  -4.61933 -26.12719  15.72997 -52.66285 -23.68734       (-39.926,-0.713) (-10.397,-25.109) (-3.906,-18.355)      9.69644
136    -34.60270  -4.61933 -26.09713  15.69990 -52.62293 -23.67809       (-39.905,-0.683) (-10.397,-25.159) (-3.936,-18.375)      9.76851
137    -34.61195  -4.61933 -26.06706  15.66984 -52.58301 -23.66885       (-39.885,-0.653) (-10.397,-25.209) (-3.966,-18.396)      9.84059
138    -34.62120  -4.61933 -26.03700  15.63978 -52.54308 -23.65960       (-39.864,-0.623) (-10.397,-25.260) (-3.996,-18.417)      9.91266
139    -34.63044  -4.61933 -26.00694  15.60972 -52.50316 -23.65035       (-39.843,-0.593) (-10.397,-25.310) (-4.026,-18.438)      9.98474
140    -34.63969  -4.61933 -25.97687  15.57965 -52.46324 -23.64110       (-39.822,-0.563) (-10.397,-25.360) (-4.056,-18.459)      10.0568
141    -34.64894  -4.61933 -25.94681  15.54959 -52.42332 -23.63185       (-39.801,-0.533) (-10.397,-25.410) (-4.086,-18.479)      10.1289
142    -34.65819  -4.61933 -25.91675  15.51953 -52.38340 -23.62261       (-39.780,-0.503) (-10.397,-25.461) (-4.116,-18.500)      10.201
143    -34.66744  -4.61933 -25.88668  15.48946 -52.34347 -23.61336       (-39.760,-0.473) (-10.397,-25.511) (-4.146,-18.521)      10.273
144    -34.67668  -4.61933 -25.85662  15.45940 -52.30355 -23.60411       (-39.739,-0.443) (-10.397,-25.561) (-4.176,-18.542)      10.3451
145    -34.68593  -4.61933 -25.82656  15.42934 -52.26363 -23.59486       (-39.718,-0.413) (-10.397,-25.612) (-4.207,-18.563)      10.4172
146    -34.69518  -4.61933 -25.79650  15.39927 -52.22371 -23.58561       (-39.697,-0.383) (-10.397,-25.662) (-4.237,-18.584)      10.4893
147    -34.70443  -4.61933 -25.76643  15.36921 -52.18378 -23.57637       (-39.676,-0.353) (-10.397,-25.712) (-4.267,-18.604)      10.5614
148    -34.71368  -4.61933 -25.73637  15.33915 -52.14386 -23.56712       (-39.656,-0.323) (-10.397,-25.762) (-4.297,-18.625)      10.6334
149    -34.72292  -4.61933 -25.70631  15.30908 -52.10394 -23.55787       (-39.635,-0.293) (-10.397,-25.813) (-4.327,-18.646)      10.7055
150    -34.73217  -4.61933 -25.67624  15.27902 -52.06402 -23.54862       (-39.614,-0.262) (-10.397,-25.863) (-4.357,-18.667)      10.7776
151    -34.74142  -4.61933 -25.64618  15.24896 -52.02410 -23.53937       (-39.593,-0.232) (-10.397,-25.913) (-4.387,-18.688)      10.8497
152    -34.75067  -4.61933 -25.61612  15.21889 -51.98417 -23.53013       (-39.572,-0.202) (-10.397,-25.963) (-4.417,-18.708)      10.9218
153    -34.75992  -4.61933 -25.58605  15.18883 -51.94425 -23.52088       (-39.552,-0.172) (-10.397,-26.014) (-4.447,-18.729)      10.9939
154    -34.76916  -4.61933 -25.55599  15.15877 -51.90433 -23.51163       (-39.531,-0.142) (-10.397,-26.064) (-4.477,-18.750)      11.0659
155    -34.77841  -4.61933 -25.52593  15.12870 -51.86441 -23.50238       (-39.510,-0.112) (-10.397,-26.114) (-4.507,-18.771)      11.138
156    -34.78766  -4.61933 -25.49586  15.09864 -51.82449 -23.49313       (-39.489,-0.082) (-10.397,-26.164) (-4.537,-18.792)      11.2101
157    -34.79691  -4.61933 -25.46580  15.06858 -51.78456 -23.48389       (-39.468,-0.052) (-10.397,-26.215) (-4.567,-18.813)      11.2822
158    -34.80615  -4.61933 -25.43574  15.03851 -51.74464 -23.47464       (-39.447,-0.022) (-10.397,-26.265) (-4.597,-18.833)      11.3543
159    -34.81540  -4.61933 -25.40567  15.00845 -51.70472 -23.46539       (-39.435,-0.008) (-4.619,-26.307) (-10.389,-18.846)      12.9229    *****
160    -34.82465  -4.61933 -25.37561  14.97839 -51.66480 -23.45614       (-39.444,-0.038) (-4.619,-26.327) (-10.359,-18.837)      12.9257
161    -34.83390  -4.61933 -25.34555  14.94833 -51.62487 -23.44690       (-39.453,-0.068) (-4.619,-26.348) (-10.329,-18.828)      12.9288
162    -34.84315  -4.61933 -25.31548  14.91826 -51.58495 -23.43765       (-39.462,-0.098) (-4.619,-26.368) (-10.299,-18.818)      12.9321
163    -34.85239  -4.61933 -25.28542  14.88820 -51.54503 -23.42840       (-39.472,-0.128) (-4.619,-26.388) (-10.269,-18.809)      12.9355
164    -34.86164  -4.61933 -25.25536  14.85814 -51.50511 -23.41915       (-39.481,-0.158) (-4.619,-26.408) (-10.239,-18.800)      12.9391
165    -34.87089  -4.61933 -25.22529  14.82807 -51.46519 -23.40990       (-39.490,-0.188) (-4.619,-26.428) (-10.209,-18.791)      12.9429
166    -34.88014  -4.61933 -25.19523  14.79801 -51.42526 -23.40066       (-39.499,-0.219) (-4.619,-26.449) (-10.179,-18.781)      12.9469
167    -34.88939  -4.61933 -25.16517  14.76795 -51.38534 -23.39141       (-39.509,-0.249) (-4.619,-26.469) (-10.149,-18.772)      12.951
168    -34.89863  -4.61933 -25.13511  14.73788 -51.34542 -23.38216       (-39.518,-0.279) (-4.619,-26.489) (-10.119,-18.763)      12.9554
169    -34.90788  -4.61933 -25.10504  14.70782 -51.30550 -23.37291       (-39.527,-0.309) (-4.619,-26.509) (-10.088,-18.754)      12.9599
170    -34.91713  -4.61933 -25.07498  14.67776 -51.26558 -23.36366       (-39.536,-0.339) (-4.619,-26.529) (-10.058,-18.744)      12.9646
171    -34.92638  -4.61933 -25.04492  14.64769 -51.22565 -23.35442       (-39.546,-0.369) (-4.619,-26.550) (-10.028,-18.735)      12.9695
172    -34.93563  -4.61933 -25.01485  14.61763 -51.18573 -23.34517       (-39.555,-0.399) (-4.619,-26.570) (-9.998,-18.726)      12.9746
173    -34.94487  -4.61933 -24.98479  14.58757 -51.14581 -23.33592       (-39.564,-0.429) (-4.619,-26.590) (-9.968,-18.717)      12.9799
174    -34.95412  -4.61933 -24.95473  14.55750 -51.10589 -23.32667       (-39.573,-0.459) (-4.619,-26.610) (-9.938,-18.707)      12.9853
175    -34.96337  -4.61933 -24.92466  14.52744 -51.06596 -23.31742       (-39.583,-0.489) (-4.619,-26.630) (-9.908,-18.698)      12.9909
176    -34.97262  -4.61933 -24.89460  14.49738 -51.02604 -23.30818       (-39.592,-0.519) (-4.619,-26.651) (-9.878,-18.689)      12.9967
177    -34.98187  -4.61933 -24.86454  14.46731 -50.98612 -23.29893       (-39.601,-0.549) (-4.619,-26.671) (-9.848,-18.680)      13.0027
178    -34.99111  -4.61933 -24.83447  14.43725 -50.94620 -23.28968       (-39.610,-0.579) (-4.619,-26.691) (-9.818,-18.670)      13.0089
179    -35.00036  -4.61933 -24.80441  14.40719 -50.90628 -23.28043       (-39.620,-0.609) (-4.619,-26.711) (-9.788,-18.661)      13.0152
180    -35.00961  -4.61933 -24.77435  14.37712 -50.86635 -23.27118       (-39.629,-0.639) (-4.619,-26.731) (-9.758,-18.652)      13.0218
181    -35.01886  -4.61933 -24.74428  14.34706 -50.82643 -23.26194       (-39.638,-0.669) (-4.619,-26.752) (-9.728,-18.643)      13.0285
