2BOUNDS_2018-03-07.14_42_51.572_.txt     Output is probe cell, reduced cell, NCDist distance between
27     -4.27895   8.58963   0.04182 -21.30305 -18.28397 -18.54205       (-1.363,-0.042) (-8.590,-18.200) (-4.040,-4.279)      0.851541
28     -4.27895   8.57145   0.04173 -21.28478 -18.28388 -18.52388       (-1.381,-0.042) (-8.571,-18.200) (-4.058,-4.279)      0.88308
29     -4.27895   8.55327   0.04164 -21.26652 -18.28379 -18.50570       (-1.399,-0.042) (-8.553,-18.201) (-4.077,-4.279)      0.914618
30     -4.27895   8.53509   0.04155 -21.24825 -18.28370 -18.48752       (-1.417,-0.042) (-8.535,-18.201) (-4.095,-4.279)      0.946157
31     -4.27895   8.51691   0.04146 -21.22998 -18.28361 -18.46934       (-1.436,-0.041) (-8.517,-18.201) (-4.113,-4.279)      0.977695
32     -4.27895   8.49873   0.04138 -21.21171 -18.28353 -18.45116       (-1.454,-0.041) (-8.499,-18.201) (-4.132,-4.279)      1.00923
33     -4.27895   8.48055   0.04129 -21.19345 -18.28344 -18.43298       (-1.472,-0.041) (-8.481,-18.201) (-4.150,-4.279)      1.04077
34     -4.27895   8.46237   0.04120 -21.17518 -18.28335 -18.41480       (-1.490,-0.041) (-8.462,-18.201) (-4.168,-4.279)      1.07231
35     -4.27895   8.44419   0.04111 -21.15691 -18.28326 -18.39662       (-1.508,-0.041) (-8.444,-18.201) (-4.186,-4.279)      1.10385
36     -4.27895   8.42601   0.04102 -21.13864 -18.28317 -18.37844       (-1.526,-0.041) (-8.426,-18.201) (-4.205,-4.279)      1.13539
37     -4.27895   8.40783   0.04093 -21.12037 -18.28308 -18.36026       (-1.545,-0.041) (-8.408,-18.201) (-4.223,-4.279)      1.16693
38     -4.27895   8.38966   0.04085 -21.10211 -18.28299 -18.34208       (-1.563,-0.041) (-8.390,-18.201) (-4.241,-4.279)      1.19847
39     -4.27895   8.37148   0.04076 -21.08384 -18.28291 -18.32391       (-1.581,-0.041) (-8.371,-18.201) (-4.259,-4.279)      1.23
40     -4.27895   8.35330   0.04067 -21.06557 -18.28282 -18.30573       (-1.599,-0.041) (-8.353,-18.201) (-4.278,-4.279)      1.26154
41     -4.27895   8.33512   0.04058 -21.04730 -18.28273 -18.28755       (-1.617,-0.041) (-8.335,-18.202) (-4.296,-4.279)      1.29308
42     -4.27895   8.31694   0.04049 -21.02904 -18.28264 -18.26937       (-1.635,-0.040) (-8.317,-18.202) (-4.314,-4.279)      1.32462
43     -4.27895   8.29876   0.04040 -21.01077 -18.28255 -18.25119       (-1.654,-0.040) (-8.299,-18.202) (-4.332,-4.279)      1.35616
44     -4.27895   8.28058   0.04031 -20.99250 -18.28246 -18.23301       (-1.672,-0.040) (-8.281,-18.202) (-4.351,-4.279)      1.3877
45     -4.27895   8.26240   0.04023 -20.97423 -18.28237 -18.21483       (-1.690,-0.040) (-8.262,-18.202) (-4.369,-4.279)      1.41924
46     -4.27895   8.24422   0.04014 -20.95597 -18.28229 -18.19665       (-1.708,-0.040) (-8.244,-18.202) (-4.387,-4.279)      1.45077
47     -4.27895   8.22604   0.04005 -20.93770 -18.28220 -18.17847       (-1.726,-0.040) (-8.226,-18.202) (-4.406,-4.279)      1.48231
48     -4.27895   8.20786   0.03996 -20.91943 -18.28211 -18.16029       (-1.745,-0.040) (-8.208,-18.202) (-4.424,-4.279)      1.51385
49     -4.27895   8.18969   0.03987 -20.90116 -18.28202 -18.14211       (-1.763,-0.040) (-8.190,-18.202) (-4.442,-4.279)      1.54539
50     -4.27895   8.17151   0.03978 -20.88290 -18.28193 -18.12394       (-1.781,-0.040) (-8.172,-18.202) (-4.460,-4.279)      1.57693
51     -4.27895   8.15333   0.03969 -20.86463 -18.28184 -18.10576       (-1.799,-0.040) (-8.153,-18.202) (-4.479,-4.279)      1.60847
52     -4.27895   8.13515   0.03961 -20.84636 -18.28176 -18.08758       (-1.817,-0.040) (-8.135,-18.203) (-4.497,-4.279)      1.64001
53     -4.27895   8.11697   0.03952 -20.82809 -18.28167 -18.06940       (-1.835,-0.040) (-8.117,-18.203) (-4.515,-4.279)      1.67154
54     -4.27895   8.09879   0.03943 -20.80983 -18.28158 -18.05122       (-1.854,-0.039) (-8.099,-18.203) (-4.533,-4.279)      1.70308
55     -4.27895   8.08061   0.03934 -20.79156 -18.28149 -18.03304       (-1.872,-0.039) (-8.081,-18.203) (-4.552,-4.279)      1.73462
56     -4.27895   8.06243   0.03925 -20.77329 -18.28140 -18.01486       (-1.890,-0.039) (-8.062,-18.203) (-4.570,-4.279)      1.76616
57     -4.27895   8.04425   0.03916 -20.75502 -18.28131 -17.99668       (-1.908,-0.039) (-8.044,-18.203) (-4.588,-4.279)      1.7977
58     -4.27895   8.02607   0.03908 -20.73676 -18.28122 -17.97850       (-1.926,-0.039) (-8.026,-18.203) (-4.606,-4.279)      1.82924
59     -4.27895   8.00789   0.03899 -20.71849 -18.28114 -17.96032       (-1.945,-0.039) (-8.008,-18.203) (-4.625,-4.279)      1.86077
60     -4.27895   7.98972   0.03890 -20.70022 -18.28105 -17.94214       (-1.963,-0.039) (-7.990,-18.203) (-4.643,-4.279)      1.89231
61     -4.27895   7.97154   0.03881 -20.68195 -18.28096 -17.92397       (-1.981,-0.039) (-7.972,-18.203) (-4.661,-4.279)      1.92385
62     -4.27895   7.95336   0.03872 -20.66368 -18.28087 -17.90579       (-1.999,-0.039) (-7.953,-18.203) (-4.680,-4.279)      1.95539
63     -4.27895   7.93518   0.03863 -20.64542 -18.28078 -17.88761       (-2.017,-0.039) (-7.935,-18.204) (-4.698,-4.279)      1.98693
64     -4.27895   7.91700   0.03854 -20.62715 -18.28069 -17.86943       (-2.035,-0.039) (-7.917,-18.204) (-4.716,-4.279)      2.01847
65     -4.27895   7.89882   0.03846 -20.60888 -18.28060 -17.85125       (-2.054,-0.038) (-7.899,-18.204) (-4.734,-4.279)      2.05001
66     -4.27895   7.88064   0.03837 -20.59061 -18.28052 -17.83307       (-2.072,-0.038) (-7.881,-18.204) (-4.753,-4.279)      2.08154
67     -4.27895   7.86246   0.03828 -20.57235 -18.28043 -17.81489       (-2.090,-0.038) (-7.862,-18.204) (-4.771,-4.279)      2.11308
68     -4.27895   7.84428   0.03819 -20.55408 -18.28034 -17.79671       (-2.108,-0.038) (-7.844,-18.204) (-4.789,-4.279)      2.14462
69     -4.27895   7.82610   0.03810 -20.53581 -18.28025 -17.77853       (-2.126,-0.038) (-7.826,-18.204) (-4.807,-4.279)      2.17616
70     -4.27895   7.80792   0.03801 -20.51754 -18.28016 -17.76035       (-2.145,-0.038) (-7.808,-18.204) (-4.826,-4.279)      2.2077
71     -4.27895   7.78975   0.03792 -20.49928 -18.28007 -17.74217       (-2.163,-0.038) (-7.790,-18.204) (-4.844,-4.279)      2.23924
72     -4.27895   7.77157   0.03784 -20.48101 -18.27999 -17.72400       (-2.181,-0.038) (-7.772,-18.204) (-4.862,-4.279)      2.27078
73     -4.27895   7.75339   0.03775 -20.46274 -18.27990 -17.70582       (-2.199,-0.038) (-7.753,-18.204) (-4.880,-4.279)      2.30231
74     -4.27895   7.73521   0.03766 -20.44447 -18.27981 -17.68764       (-2.217,-0.038) (-7.735,-18.204) (-4.899,-4.279)      2.33385
75     -4.27895   7.71703   0.03757 -20.42621 -18.27972 -17.66946       (-2.235,-0.038) (-7.717,-18.205) (-4.917,-4.279)      2.36539
76     -4.27895   7.69885   0.03748 -20.40794 -18.27963 -17.65128       (-2.254,-0.037) (-7.699,-18.205) (-4.935,-4.279)      2.39693
77     -4.27895   7.68067   0.03739 -20.38967 -18.27954 -17.63310       (-2.272,-0.037) (-7.681,-18.205) (-4.954,-4.279)      2.42847
78     -4.27895   7.66249   0.03731 -20.37140 -18.27945 -17.61492       (-2.290,-0.037) (-7.662,-18.205) (-4.972,-4.279)      2.46001
79     -4.27895   7.64431   0.03722 -20.35314 -18.27937 -17.59674       (-2.308,-0.037) (-7.644,-18.205) (-4.990,-4.279)      2.49155
80     -4.27895   7.62613   0.03713 -20.33487 -18.27928 -17.57856       (-2.326,-0.037) (-7.626,-18.205) (-5.008,-4.279)      2.52308
81     -4.27895   7.60795   0.03704 -20.31660 -18.27919 -17.56038       (-2.344,-0.037) (-7.608,-18.205) (-5.027,-4.279)      2.55462
82     -4.27895   7.58978   0.03695 -20.29833 -18.27910 -17.54220       (-2.363,-0.037) (-7.590,-18.205) (-5.045,-4.279)      2.58616
83     -4.27895   7.57160   0.03686 -20.28006 -18.27901 -17.52402       (-2.381,-0.037) (-7.572,-18.205) (-5.063,-4.279)      2.6177
84     -4.27895   7.55342   0.03677 -20.26180 -18.27892 -17.50585       (-2.399,-0.037) (-7.553,-18.205) (-5.081,-4.279)      2.64924
85     -4.27895   7.53524   0.03669 -20.24353 -18.27883 -17.48767       (-2.417,-0.037) (-7.535,-18.205) (-5.100,-4.279)      2.68078
86     -4.27895   7.51706   0.03660 -20.22526 -18.27875 -17.46949       (-2.435,-0.037) (-7.517,-18.206) (-5.118,-4.279)      2.71232
87     -4.27895   7.49888   0.03651 -20.20699 -18.27866 -17.45131       (-2.454,-0.037) (-7.499,-18.206) (-5.136,-4.279)      2.74385
88     -4.27895   7.48070   0.03642 -20.18873 -18.27857 -17.43313       (-2.472,-0.036) (-7.481,-18.206) (-5.154,-4.279)      2.77539
89     -4.27895   7.46252   0.03633 -20.17046 -18.27848 -17.41495       (-2.490,-0.036) (-7.463,-18.206) (-5.173,-4.279)      2.80693
90     -4.27895   7.44434   0.03624 -20.15219 -18.27839 -17.39677       (-2.508,-0.036) (-7.444,-18.206) (-5.191,-4.279)      2.83847
91     -4.27895   7.42616   0.03615 -20.13392 -18.27830 -17.37859       (-2.526,-0.036) (-7.426,-18.206) (-5.209,-4.279)      2.87001
92     -4.27895   7.40798   0.03607 -20.11566 -18.27821 -17.36041       (-2.544,-0.036) (-7.408,-18.206) (-5.228,-4.279)      2.90155
93     -4.27895   7.38980   0.03598 -20.09739 -18.27813 -17.34223       (-2.563,-0.036) (-7.390,-18.206) (-5.246,-4.279)      2.93309
94     -4.27895   7.37163   0.03589 -20.07912 -18.27804 -17.32405       (-2.581,-0.036) (-7.372,-18.206) (-5.264,-4.279)      2.96462
95     -4.27895   7.35345   0.03580 -20.06085 -18.27795 -17.30588       (-2.599,-0.036) (-7.353,-18.206) (-5.282,-4.279)      2.99616
96     -4.27895   7.33527   0.03571 -20.04259 -18.27786 -17.28770       (-2.617,-0.036) (-7.335,-18.206) (-5.301,-4.279)      3.0277
97     -4.27895   7.31709   0.03562 -20.02432 -18.27777 -17.26952       (-2.635,-0.036) (-7.317,-18.207) (-5.319,-4.279)      3.05924
98     -4.27895   7.29891   0.03553 -20.00605 -18.27768 -17.25134       (-2.654,-0.036) (-7.299,-18.207) (-5.337,-4.279)      3.09078
99     -4.27895   7.28073   0.03545 -19.98778 -18.27760 -17.23316       (-2.672,-0.035) (-7.281,-18.207) (-5.355,-4.279)      3.12232
100     -4.27895   7.26255   0.03536 -19.96952 -18.27751 -17.21498       (-2.690,-0.035) (-7.263,-18.207) (-5.374,-4.279)      3.15386
101     -4.27895   7.24437   0.03527 -19.95125 -18.27742 -17.19680       (-2.708,-0.035) (-7.244,-18.207) (-5.392,-4.279)      3.18539
102     -4.27895   7.22619   0.03518 -19.93298 -18.27733 -17.17862       (-2.726,-0.035) (-7.226,-18.207) (-5.410,-4.279)      3.21693
103     -4.27895   7.20801   0.03509 -19.91471 -18.27724 -17.16044       (-2.744,-0.035) (-7.208,-18.207) (-5.429,-4.279)      3.24847
104     -4.27895   7.18983   0.03500 -19.89645 -18.27715 -17.14226       (-2.763,-0.035) (-7.190,-18.207) (-5.447,-4.279)      3.28001
105     -4.27895   7.17166   0.03492 -19.87818 -18.27706 -17.12408       (-2.781,-0.035) (-7.172,-18.207) (-5.465,-4.279)      3.31155
106     -4.27895   7.15348   0.03483 -19.85991 -18.27698 -17.10591       (-2.799,-0.035) (-7.153,-18.207) (-5.483,-4.279)      3.34309
107     -4.27895   7.13530   0.03474 -19.84164 -18.27689 -17.08773       (-2.817,-0.035) (-7.135,-18.207) (-5.502,-4.279)      3.37463
108     -4.27895   7.11712   0.03465 -19.82337 -18.27680 -17.06955       (-2.835,-0.035) (-7.117,-18.207) (-5.520,-4.279)      3.40616
109     -4.27895   7.09894   0.03456 -19.80511 -18.27671 -17.05137       (-2.853,-0.035) (-7.099,-18.208) (-5.538,-4.279)      3.4377
110     -4.27895   7.08076   0.03447 -19.78684 -18.27662 -17.03319       (-2.872,-0.034) (-7.081,-18.208) (-5.556,-4.279)      3.46924
111     -4.27895   7.06258   0.03438 -19.76857 -18.27653 -17.01501       (-2.890,-0.034) (-7.063,-18.208) (-5.575,-4.279)      3.50078
112     -4.27895   7.04440   0.03430 -19.75030 -18.27644 -16.99683       (-2.908,-0.034) (-7.044,-18.208) (-5.593,-4.279)      3.53232
113     -4.27895   7.02622   0.03421 -19.73204 -18.27636 -16.97865       (-2.926,-0.034) (-7.026,-18.208) (-5.611,-4.279)      3.56386
114     -4.27895   7.00804   0.03412 -19.71377 -18.27627 -16.96047       (-2.944,-0.034) (-7.008,-18.208) (-5.629,-4.279)      3.5954
115     -4.27895   6.98986   0.03403 -19.69550 -18.27618 -16.94229       (-2.963,-0.034) (-6.990,-18.208) (-5.648,-4.279)      3.62693
116     -4.27895   6.97169   0.03394 -19.67723 -18.27609 -16.92411       (-2.981,-0.034) (-6.972,-18.208) (-5.666,-4.279)      3.65847
117     -4.27895   6.95351   0.03385 -19.65897 -18.27600 -16.90594       (-2.999,-0.034) (-6.954,-18.208) (-5.684,-4.279)      3.69001
118     -4.27895   6.93533   0.03376 -19.64070 -18.27591 -16.88776       (-3.017,-0.034) (-6.935,-18.208) (-5.703,-4.279)      3.72155
119     -4.27895   6.91715   0.03368 -19.62243 -18.27583 -16.86958       (-3.035,-0.034) (-6.917,-18.208) (-5.721,-4.279)      3.75309
120     -4.27895   6.89897   0.03359 -19.60416 -18.27574 -16.85140       (-3.053,-0.034) (-6.899,-18.209) (-5.739,-4.279)      3.78463
121     -4.27895   6.88079   0.03350 -19.58590 -18.27565 -16.83322       (-3.072,-0.033) (-6.881,-18.209) (-5.757,-4.279)      3.81617
122     -4.27895   6.86261   0.03341 -19.56763 -18.27556 -16.81504       (-3.090,-0.033) (-6.863,-18.209) (-5.776,-4.279)      3.8477
123     -4.27895   6.84443   0.03332 -19.54936 -18.27547 -16.79686       (-3.108,-0.033) (-6.844,-18.209) (-5.794,-4.279)      3.87924
124     -4.27895   6.82625   0.03323 -19.53109 -18.27538 -16.77868       (-3.126,-0.033) (-6.826,-18.209) (-5.812,-4.279)      3.91078
125     -4.27895   6.80807   0.03315 -19.51283 -18.27529 -16.76050       (-3.144,-0.033) (-6.808,-18.209) (-5.830,-4.279)      3.94232
126     -4.27895   6.78989   0.03306 -19.49456 -18.27521 -16.74232       (-3.163,-0.033) (-6.790,-18.209) (-5.849,-4.279)      3.97386
127     -4.27895   6.77172   0.03297 -19.47629 -18.27512 -16.72414       (-3.181,-0.033) (-6.772,-18.209) (-5.867,-4.279)      4.0054
128     -4.27895   6.75354   0.03288 -19.45802 -18.27503 -16.70597       (-3.199,-0.033) (-6.754,-18.209) (-5.885,-4.279)      4.03694
129     -4.27895   6.73536   0.03279 -19.43976 -18.27494 -16.68779       (-3.217,-0.033) (-6.735,-18.209) (-5.903,-4.279)      4.06847
130     -4.27895   6.71718   0.03270 -19.42149 -18.27485 -16.66961       (-3.235,-0.033) (-6.717,-18.209) (-5.922,-4.279)      4.10001
131     -4.27895   6.69900   0.03261 -19.40322 -18.27476 -16.65143       (-3.253,-0.033) (-6.699,-18.210) (-5.940,-4.279)      4.13155
132     -4.27895   6.68082   0.03253 -19.38495 -18.27467 -16.63325       (-3.272,-0.033) (-6.681,-18.210) (-5.958,-4.279)      4.16309
133     -4.27895   6.66264   0.03244 -19.36668 -18.27459 -16.61507       (-3.290,-0.032) (-6.663,-18.210) (-5.977,-4.279)      4.19463
134     -4.27895   6.64446   0.03235 -19.34842 -18.27450 -16.59689       (-3.308,-0.032) (-6.644,-18.210) (-5.995,-4.279)      4.22617
135     -4.27895   6.62628   0.03226 -19.33015 -18.27441 -16.57871       (-3.326,-0.032) (-6.626,-18.210) (-6.013,-4.279)      4.25771
136     -4.27895   6.60810   0.03217 -19.31188 -18.27432 -16.56053       (-3.344,-0.032) (-6.608,-18.210) (-6.031,-4.279)      4.28924
137     -4.27895   6.58992   0.03208 -19.29361 -18.27423 -16.54235       (-3.363,-0.032) (-6.590,-18.210) (-6.050,-4.279)      4.32078
138     -4.27895   6.57175   0.03199 -19.27535 -18.27414 -16.52417       (-3.381,-0.032) (-6.572,-18.210) (-6.068,-4.279)      4.35232
139     -4.27895   6.55357   0.03191 -19.25708 -18.27406 -16.50600       (-3.399,-0.032) (-6.554,-18.210) (-6.086,-4.279)      4.38386
140     -4.27895   6.53539   0.03182 -19.23881 -18.27397 -16.48782       (-3.417,-0.032) (-6.535,-18.210) (-6.104,-4.279)      4.4154
141     -4.27895   6.51721   0.03173 -19.22054 -18.27388 -16.46964       (-3.435,-0.032) (-6.517,-18.210) (-6.123,-4.279)      4.44694
142     -4.27895   6.49903   0.03164 -19.20228 -18.27379 -16.45146       (-3.453,-0.032) (-6.499,-18.211) (-6.141,-4.279)      4.47848
143     -4.27895   6.48085   0.03155 -19.18401 -18.27370 -16.43328       (-3.472,-0.032) (-6.481,-18.211) (-6.159,-4.279)      4.51001
144     -4.27895   6.46267   0.03146 -19.16574 -18.27361 -16.41510       (-3.490,-0.031) (-6.463,-18.211) (-6.177,-4.279)      4.54155
145     -4.27895   6.44449   0.03138 -19.14747 -18.27352 -16.39692       (-3.508,-0.031) (-6.444,-18.211) (-6.196,-4.279)      4.57309
146     -4.27895   6.42631   0.03129 -19.12921 -18.27344 -16.37874       (-3.526,-0.031) (-6.426,-18.211) (-6.214,-4.279)      4.60463
147     -4.27895   6.40813   0.03120 -19.11094 -18.27335 -16.36056       (-3.544,-0.031) (-6.408,-18.211) (-6.232,-4.279)      4.63617
148     -4.27895   6.38995   0.03111 -19.09267 -18.27326 -16.34238       (-3.562,-0.031) (-6.390,-18.211) (-6.251,-4.279)      4.66771
149     -4.27895   6.37178   0.03102 -19.07440 -18.27317 -16.32420       (-3.581,-0.031) (-6.372,-18.211) (-6.269,-4.279)      4.69925
150     -4.27895   6.35360   0.03093 -19.05614 -18.27308 -16.30603       (-3.599,-0.031) (-6.354,-18.211) (-6.287,-4.279)      4.73078
151     -4.27895   6.33542   0.03084 -19.03787 -18.27299 -16.28785       (-3.617,-0.031) (-6.335,-18.211) (-6.305,-4.279)      4.76232
152     -4.27895   6.31724   0.03076 -19.01960 -18.27290 -16.26967       (-3.635,-0.031) (-6.317,-18.211) (-6.324,-4.279)      4.78706
153     -4.27895   6.29906   0.03067 -19.00133 -18.27282 -16.25149       (-3.653,-0.031) (-6.299,-18.211) (-6.342,-4.279)      4.77661
154     -4.27895   6.28088   0.03058 -18.98306 -18.27273 -16.23331       (-3.672,-0.031) (-6.281,-18.212) (-6.360,-4.279)      4.76634
155     -4.27895   6.26270   0.03049 -18.96480 -18.27264 -16.21513       (-3.690,-0.030) (-6.263,-18.212) (-6.378,-4.279)      4.75626
156     -4.27895   6.24452   0.03040 -18.94653 -18.27255 -16.19695       (-3.708,-0.030) (-6.245,-18.212) (-6.397,-4.279)      4.74636
157     -4.27895   6.22634   0.03031 -18.92826 -18.27246 -16.17877       (-3.726,-0.030) (-6.226,-18.212) (-6.415,-4.279)      4.73666
158     -4.27895   6.20816   0.03022 -18.90999 -18.27237 -16.16059       (-3.744,-0.030) (-6.208,-18.212) (-6.433,-4.279)      4.72714
159     -4.27895   6.18998   0.03014 -18.89173 -18.27229 -16.14241       (-3.762,-0.030) (-6.190,-18.212) (-6.451,-4.279)      4.71782
160     -4.27895   6.17181   0.03005 -18.87346 -18.27220 -16.12423       (-3.781,-0.030) (-6.172,-18.212) (-6.470,-4.279)      4.70869
161     -4.27895   6.15363   0.02996 -18.85519 -18.27211 -16.10606       (-3.799,-0.030) (-6.154,-18.212) (-6.488,-4.279)      4.69975
162     -4.27895   6.13545   0.02987 -18.83692 -18.27202 -16.08788       (-3.817,-0.030) (-6.135,-18.212) (-6.506,-4.279)      4.69101
163     -4.27895   6.11727   0.02978 -18.81866 -18.27193 -16.06970       (-3.835,-0.030) (-6.117,-18.212) (-6.525,-4.279)      4.68246
164     -4.27895   6.09909   0.02969 -18.80039 -18.27184 -16.05152       (-3.853,-0.030) (-6.099,-18.212) (-6.543,-4.279)      4.67411
165     -4.27895   6.08091   0.02961 -18.78212 -18.27175 -16.03334       (-3.872,-0.030) (-6.081,-18.213) (-6.561,-4.279)      4.66596
166     -4.27895   6.06273   0.02952 -18.76385 -18.27167 -16.01516       (-3.890,-0.030) (-6.063,-18.213) (-6.579,-4.279)      4.65801
167     -4.27895   6.04455   0.02943 -18.74559 -18.27158 -15.99698       (-3.908,-0.029) (-6.045,-18.213) (-6.598,-4.279)      4.65026
168     -4.27895   6.02637   0.02934 -18.72732 -18.27149 -15.97880       (-3.926,-0.029) (-6.026,-18.213) (-6.616,-4.279)      4.64271
169     -4.27895   6.00819   0.02925 -18.70905 -18.27140 -15.96062       (-3.944,-0.029) (-6.008,-18.213) (-6.634,-4.279)      4.63537
170     -4.27895   5.99001   0.02916 -18.69078 -18.27131 -15.94244       (-3.962,-0.029) (-5.990,-18.213) (-6.652,-4.279)      4.62822
171     -4.27895   5.97184   0.02907 -18.67252 -18.27122 -15.92426       (-3.981,-0.029) (-5.972,-18.213) (-6.671,-4.279)      4.62128
172     -4.27895   5.95366   0.02899 -18.65425 -18.27113 -15.90608       (-3.999,-0.029) (-5.954,-18.213) (-6.689,-4.279)      4.61455
173     -4.27895   5.93548   0.02890 -18.63598 -18.27105 -15.88791       (-4.017,-0.029) (-5.935,-18.213) (-6.707,-4.279)      4.60802
174     -4.27895   5.91730   0.02881 -18.61771 -18.27096 -15.86973       (-4.035,-0.029) (-5.917,-18.213) (-6.726,-4.279)      4.6017
175     -4.27895   5.89912   0.02872 -18.59945 -18.27087 -15.85155       (-4.053,-0.029) (-5.899,-18.213) (-6.744,-4.279)      4.59558
176     -4.27895   5.88094   0.02863 -18.58118 -18.27078 -15.83337       (-4.071,-0.029) (-5.881,-18.214) (-6.762,-4.279)      4.58968
177     -4.27895   5.86276   0.02854 -18.56291 -18.27069 -15.81519       (-4.090,-0.029) (-5.863,-18.214) (-6.780,-4.279)      4.58398
178     -4.27895   5.84458   0.02845 -18.54464 -18.27060 -15.79701       (-4.108,-0.028) (-5.845,-18.214) (-6.799,-4.279)      4.5785
179     -4.27895   5.82640   0.02837 -18.52637 -18.27051 -15.77883       (-4.126,-0.028) (-5.826,-18.214) (-6.817,-4.279)      4.57322
180     -4.27895   5.80822   0.02828 -18.50811 -18.27043 -15.76065       (-4.144,-0.028) (-5.808,-18.214) (-6.835,-4.279)      4.56816
181     -4.27895   5.79004   0.02819 -18.48984 -18.27034 -15.74247       (-4.162,-0.028) (-5.790,-18.214) (-6.853,-4.279)      4.56331
182     -4.27895   5.77186   0.02810 -18.47157 -18.27025 -15.72429       (-4.181,-0.028) (-5.772,-18.214) (-6.872,-4.279)      4.55867
183     -4.27895   5.75369   0.02801 -18.45330 -18.27016 -15.70611       (-4.199,-0.028) (-5.754,-18.214) (-6.890,-4.279)      4.55425
184     -4.27895   5.73551   0.02792 -18.43504 -18.27007 -15.68794       (-4.217,-0.028) (-5.736,-18.214) (-6.908,-4.279)      4.55004
