Fol_2018-02-25.13_34_50.39_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -730.30382 -222.37058 -396.26489 -323.36180 -46.70603  30.00340       (-192.367,-293.358) (-700.300,-16.703) (-426.268,-30.003)      3.11344e-13
1    -729.76535 -222.84898 -396.29493 -323.33176 -46.67600  29.94334       (-192.906,-293.388) (-699.822,-16.733) (-426.238,-29.943)      0.724668
2    -729.22687 -223.32739 -396.32496 -323.30173 -46.64596  29.88327       (-193.444,-293.418) (-699.344,-16.763) (-426.208,-29.883)      1.44934
3    -728.68840 -223.80580 -396.35499 -323.27170 -46.61593  29.82320       (-193.983,-293.448) (-698.865,-16.793) (-426.178,-29.823)      2.174
4    -728.14992 -224.28421 -396.38503 -323.24166 -46.58590  29.76314       (-194.521,-293.479) (-698.387,-16.823) (-426.148,-29.763)      2.89867
5    -727.61145 -224.76262 -396.41506 -323.21163 -46.55586  29.70307       (-195.060,-293.509) (-697.908,-16.853) (-426.118,-29.703)      3.62334
6    -727.07297 -225.24102 -396.44509 -323.18160 -46.52583  29.64300       (-195.598,-293.539) (-697.430,-16.883) (-426.088,-29.643)      4.34801
7    -726.53449 -225.71943 -396.47513 -323.15156 -46.49579  29.58294       (-196.136,-293.569) (-696.952,-16.913) (-426.058,-29.583)      5.07268
8    -725.99602 -226.19784 -396.50516 -323.12153 -46.46576  29.52287       (-196.675,-293.599) (-696.473,-16.943) (-426.028,-29.523)      5.79735
9    -725.45754 -226.67625 -396.53520 -323.09150 -46.43573  29.46280       (-197.213,-293.629) (-695.995,-16.973) (-425.998,-29.463)      6.52201
10    -724.91907 -227.15466 -396.56523 -323.06146 -46.40569  29.40273       (-197.752,-293.659) (-695.516,-17.003) (-425.968,-29.403)      7.24668
11    -724.38059 -227.63307 -396.59526 -323.03143 -46.37566  29.34267       (-198.290,-293.689) (-695.038,-17.033) (-425.938,-29.343)      7.97135
12    -723.84212 -228.11147 -396.62530 -323.00140 -46.34563  29.28260       (-198.829,-293.719) (-694.560,-17.063) (-425.908,-29.283)      8.69602
13    -723.30364 -228.58988 -396.65533 -322.97136 -46.31559  29.22253       (-199.367,-293.749) (-694.081,-17.093) (-425.878,-29.223)      9.42069
14    -722.76517 -229.06829 -396.68536 -322.94133 -46.28556  29.16247       (-199.906,-293.779) (-693.603,-17.123) (-425.848,-29.162)      10.1454
15    -722.22669 -229.54670 -396.71540 -322.91130 -46.25553  29.10240       (-200.444,-293.809) (-693.124,-17.153) (-425.818,-29.102)      10.87
16    -721.68822 -230.02511 -396.74543 -322.88126 -46.22549  29.04233       (-200.983,-293.839) (-692.646,-17.183) (-425.788,-29.042)      11.5947
17    -721.14974 -230.50352 -396.77546 -322.85123 -46.19546  28.98227       (-201.521,-293.869) (-692.167,-17.213) (-425.758,-28.982)      12.3194
18    -720.61127 -230.98192 -396.80550 -322.82120 -46.16543  28.92220       (-202.060,-293.899) (-691.689,-17.243) (-425.728,-28.922)      13.044
19    -720.07279 -231.46033 -396.83553 -322.79116 -46.13539  28.86213       (-202.598,-293.929) (-691.211,-17.273) (-425.698,-28.862)      13.7687
20    -719.53432 -231.93874 -396.86556 -322.76113 -46.10536  28.80207       (-203.137,-293.959) (-690.732,-17.303) (-425.668,-28.802)      14.4934
21    -718.99584 -232.41715 -396.89560 -322.73110 -46.07533  28.74200       (-203.675,-293.989) (-690.254,-17.333) (-425.638,-28.742)      15.218
22    -718.45737 -232.89556 -396.92563 -322.70106 -46.04529  28.68193       (-204.214,-294.019) (-689.775,-17.363) (-425.608,-28.682)      15.9427
23    -717.91889 -233.37397 -396.95566 -322.67103 -46.01526  28.62187       (-204.752,-294.049) (-689.297,-17.393) (-425.578,-28.622)      16.6674
24    -717.38042 -233.85237 -396.98570 -322.64100 -45.98523  28.56180       (-205.291,-294.079) (-688.819,-17.423) (-425.547,-28.562)      17.392
25    -716.84194 -234.33078 -397.01573 -322.61096 -45.95519  28.50173       (-205.829,-294.109) (-688.340,-17.453) (-425.517,-28.502)      18.1167
26    -716.30347 -234.80919 -397.04576 -322.58093 -45.92516  28.44166       (-206.368,-294.139) (-687.862,-17.483) (-425.487,-28.442)      18.8414
27    -715.76499 -235.28760 -397.07580 -322.55089 -45.89513  28.38160       (-206.906,-294.169) (-687.383,-17.514) (-425.457,-28.382)      19.566
28    -715.22652 -235.76601 -397.10583 -322.52086 -45.86509  28.32153       (-207.444,-294.199) (-686.905,-17.544) (-425.427,-28.322)      20.2907
29    -714.68804 -236.24441 -397.13586 -322.49083 -45.83506  28.26146       (-207.983,-294.229) (-686.427,-17.574) (-425.397,-28.261)      21.0154
30    -714.14957 -236.72282 -397.16590 -322.46079 -45.80503  28.20140       (-208.521,-294.259) (-685.948,-17.604) (-425.367,-28.201)      21.74
31    -713.61109 -237.20123 -397.19593 -322.43076 -45.77499  28.14133       (-209.060,-294.289) (-685.470,-17.634) (-425.337,-28.141)      22.4647
32    -713.07262 -237.67964 -397.22596 -322.40073 -45.74496  28.08126       (-209.598,-294.319) (-684.991,-17.664) (-425.307,-28.081)      23.1894
33    -712.53414 -238.15805 -397.25600 -322.37069 -45.71493  28.02120       (-210.137,-294.349) (-684.513,-17.694) (-425.277,-28.021)      23.914
34    -711.99567 -238.63646 -397.28603 -322.34066 -45.68489  27.96113       (-210.675,-294.380) (-684.035,-17.724) (-425.247,-27.961)      24.6387
35    -711.45719 -239.11486 -397.31606 -322.31063 -45.65486  27.90106       (-211.214,-294.410) (-683.556,-17.754) (-425.217,-27.901)      25.3634
36    -710.91872 -239.59327 -397.34610 -322.28059 -45.62483  27.84100       (-211.752,-294.440) (-683.078,-17.784) (-425.187,-27.841)      26.0881
37    -710.38024 -240.07168 -397.37613 -322.25056 -45.59479  27.78093       (-212.291,-294.470) (-682.599,-17.814) (-425.157,-27.781)      26.8127
