2BOUNDS_2018-03-07.14_53_22.839_.txt     Output is probe cell, reduced cell, NCDist distance between
33      1.46344  -7.65326   1.60522   1.14319 -13.65757 -20.47442       (-3.069,-0.551) (-10.445,-1.605) (-5.915,-2.748)      1.40832
34      1.46034  -7.64901   1.60055   1.13634 -13.64367 -20.46303       (-3.061,-0.575) (-10.468,-1.601) (-5.921,-2.737)      1.44243
35      1.45723  -7.64476   1.59588   1.12948 -13.62976 -20.45165       (-3.053,-0.598) (-10.491,-1.596) (-5.928,-2.725)      1.47664
36      1.45413  -7.64052   1.59122   1.12262 -13.61585 -20.44027       (-3.045,-0.622) (-10.513,-1.591) (-5.934,-2.714)      1.51094
37      1.45102  -7.63627   1.58655   1.11576 -13.60195 -20.42888       (-3.038,-0.645) (-10.536,-1.587) (-5.940,-2.702)      1.54534
38      1.44792  -7.63202   1.58188   1.10890 -13.58804 -20.41750       (-3.030,-0.669) (-10.558,-1.582) (-5.947,-2.691)      1.57982
39      1.44482  -7.62777   1.57721   1.10204 -13.57413 -20.40611       (-3.022,-0.692) (-10.581,-1.577) (-5.953,-2.679)      1.61437
40      1.44171  -7.62352   1.57254   1.09518 -13.56023 -20.39473       (-3.014,-0.716) (-10.603,-1.573) (-5.959,-2.668)      1.649
41      1.43861  -7.61927   1.56787   1.08832 -13.54632 -20.38335       (-3.006,-0.739) (-10.626,-1.568) (-5.966,-2.656)      1.6837
42      1.43550  -7.61502   1.56320   1.08146 -13.53241 -20.37196       (-2.999,-0.763) (-10.648,-1.563) (-5.972,-2.645)      1.71847
43      1.43240  -7.61077   1.55853   1.07460 -13.51851 -20.36058       (-2.991,-0.786) (-10.671,-1.559) (-5.978,-2.633)      1.75329
44      1.42929  -7.60652   1.55386   1.06774 -13.50460 -20.34920       (-2.983,-0.809) (-10.694,-1.554) (-5.984,-2.622)      1.78817
45      1.42619  -7.60228   1.54919   1.06088 -13.49069 -20.33781       (-2.975,-0.833) (-10.716,-1.549) (-5.991,-2.610)      1.8231
46      1.42308  -7.59803   1.54452   1.05402 -13.47679 -20.32643       (-2.968,-0.856) (-10.739,-1.545) (-5.997,-2.599)      1.85809
47      1.41998  -7.59378   1.53985   1.04716 -13.46288 -20.31504       (-2.960,-0.880) (-10.761,-1.540) (-6.003,-2.587)      1.89312
48      1.41687  -7.58953   1.53518   1.04030 -13.44897 -20.30366       (-2.952,-0.903) (-10.784,-1.535) (-6.010,-2.575)      1.9282
49      1.41377  -7.58528   1.53051   1.03344 -13.43507 -20.29228       (-2.944,-0.927) (-10.806,-1.531) (-6.016,-2.564)      1.96332
50      1.41066  -7.58103   1.52585   1.02658 -13.42116 -20.28089       (-2.937,-0.950) (-10.829,-1.526) (-6.022,-2.552)      1.99849
51      1.40756  -7.57678   1.52118   1.01972 -13.40725 -20.26951       (-2.929,-0.974) (-10.851,-1.521) (-6.029,-2.541)      2.03369
52      1.40445  -7.57253   1.51651   1.01286 -13.39334 -20.25813       (-2.921,-0.997) (-10.874,-1.517) (-6.035,-2.529)      2.06893
53      1.40135  -7.56828   1.51184   1.00600 -13.37944 -20.24674       (-2.913,-1.021) (-10.897,-1.512) (-6.041,-2.518)      2.1042
54      1.39824  -7.56403   1.50717   0.99914 -13.36553 -20.23536       (-2.905,-1.044) (-10.919,-1.507) (-6.048,-2.506)      2.1395
55      1.39514  -7.55979   1.50250   0.99228 -13.35162 -20.22397       (-2.898,-1.068) (-10.942,-1.502) (-6.054,-2.495)      2.17484
56      1.39203  -7.55554   1.49783   0.98542 -13.33772 -20.21259       (-2.890,-1.091) (-10.964,-1.498) (-6.060,-2.483)      2.21021
57      1.38893  -7.55129   1.49316   0.97856 -13.32381 -20.20121       (-2.882,-1.115) (-10.987,-1.493) (-6.066,-2.472)      2.2456
58      1.38583  -7.54704   1.48849   0.97170 -13.30990 -20.18982       (-2.874,-1.138) (-11.009,-1.488) (-6.073,-2.460)      2.28102
59      1.38272  -7.54279   1.48382   0.96484 -13.29600 -20.17844       (-2.867,-1.162) (-11.032,-1.484) (-6.079,-2.449)      2.31647
60      1.37962  -7.53854   1.47915   0.95798 -13.28209 -20.16705       (-2.859,-1.185) (-11.054,-1.479) (-6.085,-2.437)      2.35195
61      1.37651  -7.53429   1.47448   0.95113 -13.26818 -20.15567       (-2.851,-1.209) (-11.077,-1.474) (-6.092,-2.426)      2.38744
62      1.37341  -7.53004   1.46981   0.94427 -13.25428 -20.14429       (-2.843,-1.232) (-11.100,-1.470) (-6.098,-2.414)      2.42296
63      1.37030  -7.52579   1.46514   0.93741 -13.24037 -20.13290       (-2.835,-1.256) (-11.122,-1.465) (-6.104,-2.403)      2.4585
64      1.36720  -7.52155   1.46048   0.93055 -13.22646 -20.12152       (-2.828,-1.279) (-11.145,-1.460) (-6.111,-2.391)      2.49406
65      1.36409  -7.51730   1.45581   0.92369 -13.21256 -20.11014       (-2.820,-1.303) (-11.167,-1.456) (-6.117,-2.379)      2.52965
66      1.36099  -7.51305   1.45114   0.91683 -13.19865 -20.09875       (-2.812,-1.326) (-11.190,-1.451) (-6.123,-2.368)      2.56525
67      1.35788  -7.50880   1.44647   0.90997 -13.18474 -20.08737       (-2.804,-1.349) (-11.212,-1.446) (-6.130,-2.356)      2.60087
68      1.35478  -7.50455   1.44180   0.90311 -13.17084 -20.07598       (-2.797,-1.373) (-11.235,-1.442) (-6.136,-2.345)      2.6365
69      1.35167  -7.50030   1.43713   0.89625 -13.15693 -20.06460       (-2.789,-1.396) (-11.257,-1.437) (-6.142,-2.333)      2.67215
70      1.34857  -7.49605   1.43246   0.88939 -13.14302 -20.05322       (-2.781,-1.420) (-11.280,-1.432) (-6.149,-2.322)      2.70782
71      1.34546  -7.49180   1.42779   0.88253 -13.12911 -20.04183       (-2.773,-1.443) (-11.302,-1.428) (-6.155,-2.310)      2.7335
72      1.34236  -7.48755   1.42312   0.87567 -13.11521 -20.03045       (-2.765,-1.467) (-11.325,-1.423) (-6.161,-2.299)      2.75139
73      1.33925  -7.48330   1.41845   0.86881 -13.10130 -20.01907       (-2.758,-1.490) (-11.348,-1.418) (-6.167,-2.287)      2.76964
74      1.33615  -7.47906   1.41378   0.86195 -13.08739 -20.00768       (-2.750,-1.514) (-11.370,-1.414) (-6.174,-2.276)      2.78824
75      1.33304  -7.47481   1.40911   0.85509 -13.07349 -19.99630       (-2.742,-1.537) (-11.393,-1.409) (-6.180,-2.264)      2.80718
76      1.32994  -7.47056   1.40444   0.84823 -13.05958 -19.98491       (-2.734,-1.561) (-11.415,-1.404) (-6.186,-2.253)      2.82646
77      1.32684  -7.46631   1.39977   0.84137 -13.04567 -19.97353       (-2.727,-1.584) (-11.438,-1.400) (-6.193,-2.241)      2.84608
78      1.32373  -7.46206   1.39511   0.83451 -13.03177 -19.96215       (-2.719,-1.608) (-11.460,-1.395) (-6.199,-2.230)      2.86602
79      1.32063  -7.45781   1.39044   0.82765 -13.01786 -19.95076       (-2.711,-1.631) (-11.483,-1.390) (-6.205,-2.218)      2.88628
80      1.31752  -7.45356   1.38577   0.82079 -13.00395 -19.93938       (-2.703,-1.655) (-11.505,-1.386) (-6.212,-2.207)      2.90685
81      1.31442  -7.44931   1.38110   0.81393 -12.99005 -19.92799       (-2.696,-1.678) (-11.528,-1.381) (-6.218,-2.195)      2.92772
82      1.31131  -7.44506   1.37643   0.80707 -12.97614 -19.91661       (-2.688,-1.702) (-11.551,-1.376) (-6.224,-2.184)      2.94889
83      1.30821  -7.44082   1.37176   0.80021 -12.96223 -19.90523       (-2.680,-1.725) (-11.573,-1.372) (-6.231,-2.172)      2.96989
84      1.30510  -7.43657   1.36709   0.79335 -12.94833 -19.89384       (-2.672,-1.749) (-11.596,-1.367) (-6.237,-2.160)      2.97627
85      1.30200  -7.43232   1.36242   0.78649 -12.93442 -19.88246       (-2.664,-1.772) (-11.618,-1.362) (-6.243,-2.149)      2.98309
86      1.29889  -7.42807   1.35775   0.77963 -12.92051 -19.87108       (-2.657,-1.796) (-11.641,-1.358) (-6.249,-2.137)      2.99032
87      1.29579  -7.42382   1.35308   0.77278 -12.90661 -19.85969       (-2.649,-1.819) (-11.663,-1.353) (-6.256,-2.126)      2.99798
88      1.29268  -7.41957   1.34841   0.76592 -12.89270 -19.84831       (-2.641,-1.843) (-11.686,-1.348) (-6.262,-2.114)      3.00605
89      1.28958  -7.41532   1.34374   0.75906 -12.87879 -19.83692       (-2.633,-1.866) (-11.708,-1.344) (-6.268,-2.103)      3.01454
90      1.28647  -7.41107   1.33907   0.75220 -12.86489 -19.82554       (-2.626,-1.889) (-11.731,-1.339) (-6.275,-2.091)      3.02344
91      1.28337  -7.40682   1.33441   0.74534 -12.85098 -19.81416       (-2.618,-1.913) (-11.754,-1.334) (-6.281,-2.080)      3.03275
92      1.28026  -7.40257   1.32974   0.73848 -12.83707 -19.80277       (-2.610,-1.936) (-11.776,-1.330) (-6.287,-2.068)      3.04246
93      1.27716  -7.39833   1.32507   0.73162 -12.82316 -19.79139       (-2.602,-1.960) (-11.799,-1.325) (-6.294,-2.057)      3.05257
94      1.27405  -7.39408   1.32040   0.72476 -12.80926 -19.78001       (-2.594,-1.983) (-11.821,-1.320) (-6.300,-2.045)      3.06308
95      1.27095  -7.38983   1.31573   0.71790 -12.79535 -19.76862       (-2.587,-2.007) (-11.844,-1.316) (-6.306,-2.034)      3.07398
96      1.26785  -7.38558   1.31106   0.71104 -12.78144 -19.75724       (-2.579,-2.030) (-11.866,-1.311) (-6.313,-2.022)      3.08527
97      1.26474  -7.38133   1.30639   0.70418 -12.76754 -19.74585       (-2.571,-2.054) (-11.889,-1.306) (-6.319,-2.011)      3.09694
98      1.26164  -7.37708   1.30172   0.69732 -12.75363 -19.73447       (-2.563,-2.077) (-11.911,-1.302) (-6.325,-1.999)      3.10899
99      1.25853  -7.37283   1.29705   0.69046 -12.73972 -19.72309       (-2.556,-2.101) (-11.934,-1.297) (-6.332,-1.988)      3.12141
100      1.25543  -7.36858   1.29238   0.68360 -12.72582 -19.71170       (-2.548,-2.124) (-11.957,-1.292) (-6.338,-1.976)      3.1342
101      1.25232  -7.36433   1.28771   0.67674 -12.71191 -19.70032       (-2.540,-2.148) (-11.979,-1.288) (-6.344,-1.964)      3.14736
102      1.24922  -7.36009   1.28304   0.66988 -12.69800 -19.68893       (-2.532,-2.171) (-12.002,-1.283) (-6.350,-1.953)      3.16089
103      1.24611  -7.35584   1.27837   0.66302 -12.68410 -19.67755       (-2.524,-2.195) (-12.024,-1.278) (-6.357,-1.941)      3.17476
104      1.24301  -7.35159   1.27370   0.65616 -12.67019 -19.66617       (-2.517,-2.218) (-12.047,-1.274) (-6.363,-1.930)      3.18899
105      1.23990  -7.34734   1.26904   0.64930 -12.65628 -19.65478       (-2.509,-2.242) (-12.069,-1.269) (-6.369,-1.918)      3.20357
106      1.23680  -7.34309   1.26437   0.64244 -12.64238 -19.64340       (-2.501,-2.265) (-12.092,-1.264) (-6.376,-1.907)      3.21849
107      1.23369  -7.33884   1.25970   0.63558 -12.62847 -19.63202       (-2.493,-2.289) (-12.114,-1.260) (-6.382,-1.895)      3.23375
108      1.23059  -7.33459   1.25503   0.62872 -12.61456 -19.62063       (-2.486,-2.312) (-12.137,-1.255) (-6.388,-1.884)      3.24934
109      1.22748  -7.33034   1.25036   0.62186 -12.60066 -19.60925       (-2.478,-2.336) (-12.159,-1.250) (-6.395,-1.872)      3.26526
110      1.22438  -7.32609   1.24569   0.61500 -12.58675 -19.59786       (-2.470,-2.359) (-12.182,-1.246) (-6.401,-1.861)      3.2815
111      1.22127  -7.32185   1.24102   0.60814 -12.57284 -19.58648       (-2.462,-2.382) (-12.205,-1.241) (-6.407,-1.849)      3.29806
112      1.21817  -7.31760   1.23635   0.60128 -12.55893 -19.57510       (-2.455,-2.406) (-12.227,-1.236) (-6.414,-1.838)      3.31493
113      1.21506  -7.31335   1.23168   0.59443 -12.54503 -19.56371       (-2.447,-2.429) (-12.250,-1.232) (-6.420,-1.826)      3.33212
114      1.21196  -7.30910   1.22701   0.58757 -12.53112 -19.55233       (-2.439,-2.453) (-12.272,-1.227) (-6.426,-1.815)      3.34961
115      1.20886  -7.30485   1.22234   0.58071 -12.51721 -19.54095       (-2.431,-2.476) (-12.295,-1.222) (-6.432,-1.803)      3.36739
116      1.20575  -7.30060   1.21767   0.57385 -12.50331 -19.52956       (-2.423,-2.500) (-12.317,-1.218) (-6.439,-1.792)      3.38548
117      1.20265  -7.29635   1.21300   0.56699 -12.48940 -19.51818       (-2.416,-2.523) (-12.340,-1.213) (-6.445,-1.780)      3.40385
118      1.19954  -7.29210   1.20833   0.56013 -12.47549 -19.50679       (-2.408,-2.547) (-12.362,-1.208) (-6.451,-1.768)      3.42251
119      1.19644  -7.28785   1.20367   0.55327 -12.46159 -19.49541       (-2.400,-2.570) (-12.385,-1.204) (-6.458,-1.757)      3.44145
120      1.19333  -7.28360   1.19900   0.54641 -12.44768 -19.48403       (-2.392,-2.594) (-12.408,-1.199) (-6.464,-1.745)      3.46066
121      1.19023  -7.27936   1.19433   0.53955 -12.43377 -19.47264       (-2.385,-2.617) (-12.430,-1.194) (-6.470,-1.734)      3.48015
122      1.18712  -7.27511   1.18966   0.53269 -12.41987 -19.46126       (-2.377,-2.641) (-12.453,-1.190) (-6.477,-1.722)      3.4999
123      1.18402  -7.27086   1.18499   0.52583 -12.40596 -19.44987       (-2.369,-2.664) (-12.475,-1.185) (-6.483,-1.711)      3.51992
124      1.18091  -7.26661   1.18032   0.51897 -12.39205 -19.43849       (-12.498,-1.180) (-2.688,-2.361) (-1.699,-6.489)      4.54069    *****
125      1.17781  -7.26236   1.17565   0.51211 -12.37815 -19.42711       (-12.520,-1.176) (-2.711,-2.353) (-1.688,-6.496)      4.57325
126      1.17470  -7.25811   1.17098   0.50525 -12.36424 -19.41572       (-12.543,-1.171) (-2.735,-2.346) (-1.676,-6.502)      4.60586
127      1.17160  -7.25386   1.16631   0.49839 -12.35033 -19.40434       (-12.565,-1.166) (-2.758,-2.338) (-1.665,-6.508)      4.63853
128      1.16849  -7.24961   1.16164   0.49153 -12.33643 -19.39296       (-12.588,-1.162) (-2.782,-2.330) (-1.653,-6.515)      4.67125
129      1.16539  -7.24536   1.15697   0.48467 -12.32252 -19.38157       (-12.611,-1.157) (-2.805,-2.322) (-1.642,-6.521)      4.70402
130      1.16228  -7.24112   1.15230   0.47781 -12.30861 -19.37019       (-12.633,-1.152) (-2.829,-2.315) (-1.630,-6.527)      4.73685
131      1.15918  -7.23687   1.14763   0.47095 -12.29470 -19.35880       (-12.656,-1.148) (-2.852,-2.307) (-1.619,-6.533)      4.76972
132      1.15607  -7.23262   1.14296   0.46409 -12.28080 -19.34742       (-12.678,-1.143) (-2.876,-2.299) (-1.607,-6.540)      4.80265
133      1.15297  -7.22837   1.13830   0.45723 -12.26689 -19.33604       (-12.701,-1.138) (-2.899,-2.291) (-1.596,-6.546)      4.83562
134      1.14986  -7.22412   1.13363   0.45037 -12.25298 -19.32465       (-12.723,-1.134) (-2.922,-2.283) (-1.584,-6.552)      4.86864
135      1.14676  -7.21987   1.12896   0.44351 -12.23908 -19.31327       (-12.746,-1.129) (-2.946,-2.276) (-1.572,-6.559)      4.89293
136      1.14366  -7.21562   1.12429   0.43665 -12.22517 -19.30189       (-12.768,-1.124) (-2.969,-2.268) (-1.561,-6.565)      4.90354
137      1.14055  -7.21137   1.11962   0.42979 -12.21126 -19.29050       (-12.791,-1.120) (-2.993,-2.260) (-1.549,-6.571)      4.91438
138      1.13745  -7.20712   1.11495   0.42293 -12.19736 -19.27912       (-12.814,-1.115) (-3.016,-2.252) (-1.538,-6.578)      4.92548
139      1.13434  -7.20287   1.11028   0.41607 -12.18345 -19.26773       (-12.836,-1.110) (-3.040,-2.245) (-1.526,-6.584)      4.93681
140      1.13124  -7.19863   1.10561   0.40922 -12.16954 -19.25635       (-12.859,-1.106) (-3.063,-2.237) (-1.515,-6.590)      4.94838
141      1.12813  -7.19438   1.10094   0.40236 -12.15564 -19.24497       (-12.881,-1.101) (-3.087,-2.229) (-1.503,-6.597)      4.96019
142      1.12503  -7.19013   1.09627   0.39550 -12.14173 -19.23358       (-12.904,-1.096) (-3.110,-2.221) (-1.492,-6.603)      4.97224
143      1.12192  -7.18588   1.09160   0.38864 -12.12782 -19.22220       (-12.926,-1.092) (-3.134,-2.214) (-1.480,-6.609)      4.98452
144      1.11882  -7.18163   1.08693   0.38178 -12.11392 -19.21081       (-12.949,-1.087) (-3.157,-2.206) (-1.469,-6.615)      4.99704
145      1.11571  -7.17738   1.08226   0.37492 -12.10001 -19.19943       (-12.971,-1.082) (-3.181,-2.198) (-1.457,-6.622)      5.00978
146      1.11261  -7.17313   1.07759   0.36806 -12.08610 -19.18805       (-12.994,-1.078) (-3.204,-2.190) (-1.446,-6.628)      5.02276
147      1.10950  -7.16888   1.07293   0.36120 -12.07220 -19.17666       (-13.016,-1.073) (-3.228,-2.182) (-1.434,-6.634)      5.03596
148      1.10640  -7.16463   1.06826   0.35434 -12.05829 -19.16528       (-13.039,-1.068) (-3.251,-2.175) (-1.423,-6.641)      5.04939
149      1.10329  -7.16039   1.06359   0.34748 -12.04438 -19.15390       (-13.062,-1.064) (-3.275,-2.167) (-1.411,-6.647)      5.06304
150      1.10019  -7.15614   1.05892   0.34062 -12.03048 -19.14251       (-13.084,-1.059) (-3.298,-2.159) (-1.400,-6.653)      5.07692
151      1.09708  -7.15189   1.05425   0.33376 -12.01657 -19.13113       (-13.107,-1.054) (-3.322,-2.151) (-1.388,-6.660)      5.09102
152      1.09398  -7.14764   1.04958   0.32690 -12.00266 -19.11974       (-13.129,-1.050) (-3.345,-2.144) (-1.376,-6.666)      5.10533
153      1.09087  -7.14339   1.04491   0.32004 -11.98875 -19.10836       (-13.152,-1.045) (-3.369,-2.136) (-1.365,-6.672)      5.11986
154      1.08777  -7.13914   1.04024   0.31318 -11.97485 -19.09698       (-13.174,-1.040) (-3.392,-2.128) (-1.353,-6.679)      5.13461
155      1.08467  -7.13489   1.03557   0.30632 -11.96094 -19.08559       (-13.197,-1.036) (-3.416,-2.120) (-1.342,-6.685)      5.14957
156      1.08156  -7.13064   1.03090   0.29946 -11.94703 -19.07421       (-13.219,-1.031) (-3.439,-2.112) (-1.330,-6.691)      5.16474
157      1.07846  -7.12639   1.02623   0.29260 -11.93313 -19.06283       (-13.242,-1.026) (-3.462,-2.105) (-1.319,-6.698)      5.18012
158      1.07535  -7.12214   1.02156   0.28574 -11.91922 -19.05144       (-13.265,-1.022) (-3.486,-2.097) (-1.307,-6.704)      5.19571
159      1.07225  -7.11790   1.01689   0.27888 -11.90531 -19.04006       (-13.287,-1.017) (-3.509,-2.089) (-1.296,-6.710)      5.2115
160      1.06914  -7.11365   1.01223   0.27202 -11.89141 -19.02867       (-13.310,-1.012) (-3.533,-2.081) (-1.284,-6.716)      5.2275
161      1.06604  -7.10940   1.00756   0.26516 -11.87750 -19.01729       (-13.332,-1.008) (-3.556,-2.074) (-1.273,-6.723)      5.2437
162      1.06293  -7.10515   1.00289   0.25830 -11.86359 -19.00591       (-13.355,-1.003) (-3.580,-2.066) (-1.261,-6.729)      5.2601
163      1.05983  -7.10090   0.99822   0.25144 -11.84969 -18.99452       (-13.377,-0.998) (-3.603,-2.058) (-1.250,-6.735)      5.27669
164      1.05672  -7.09665   0.99355   0.24458 -11.83578 -18.98314       (-13.400,-0.994) (-3.627,-2.050) (-1.238,-6.742)      5.29349
165      1.05362  -7.09240   0.98888   0.23772 -11.82187 -18.97175       (-13.422,-0.989) (-3.650,-2.042) (-1.227,-6.748)      5.31047
166      1.05051  -7.08815   0.98421   0.23087 -11.80797 -18.96037       (-13.445,-0.984) (-3.674,-2.035) (-1.215,-6.754)      5.32766
167      1.04741  -7.08390   0.97954   0.22401 -11.79406 -18.94899       (-13.468,-0.980) (-3.697,-2.027) (-1.204,-6.761)      5.34503
168      1.04430  -7.07966   0.97487   0.21715 -11.78015 -18.93760       (-13.490,-0.975) (-3.721,-2.019) (-1.192,-6.767)      5.36259
169      1.04120  -7.07541   0.97020   0.21029 -11.76625 -18.92622       (-13.513,-0.970) (-3.744,-2.011) (-1.180,-6.773)      5.38033
170      1.03809  -7.07116   0.96553   0.20343 -11.75234 -18.91484       (-13.535,-0.966) (-3.768,-2.004) (-1.169,-6.780)      5.39827
171      1.03499  -7.06691   0.96086   0.19657 -11.73843 -18.90345       (-13.558,-0.961) (-3.791,-1.996) (-1.157,-6.786)      5.41638
172      1.03188  -7.06266   0.95619   0.18971 -11.72452 -18.89207       (-13.580,-0.956) (-3.815,-1.988) (-1.146,-6.792)      5.43468
173      1.02878  -7.05841   0.95152   0.18285 -11.71062 -18.88068       (-13.603,-0.952) (-3.838,-1.980) (-1.134,-6.798)      5.45316
174      1.02568  -7.05416   0.94686   0.17599 -11.69671 -18.86930       (-13.625,-0.947) (-3.862,-1.973) (-1.123,-6.805)      5.47181
175      1.02257  -7.04991   0.94219   0.16913 -11.68280 -18.85792       (-13.648,-0.942) (-3.885,-1.965) (-1.111,-6.811)      5.49065
176      1.01947  -7.04566   0.93752   0.16227 -11.66890 -18.84653       (-13.671,-0.938) (-3.909,-1.957) (-1.100,-6.817)      5.50965
177      1.01636  -7.04141   0.93285   0.15541 -11.65499 -18.83515       (-13.693,-0.933) (-3.932,-1.949) (-1.088,-6.824)      5.52883
178      1.01326  -7.03717   0.92818   0.14855 -11.64108 -18.82377       (-13.716,-0.928) (-3.956,-1.941) (-1.077,-6.830)      5.54818
179      1.01015  -7.03292   0.92351   0.14169 -11.62718 -18.81238       (-13.738,-0.924) (-3.979,-1.934) (-1.065,-6.836)      5.5677
180      1.00705  -7.02867   0.91884   0.13483 -11.61327 -18.80100       (-13.761,-0.919) (-4.002,-1.926) (-1.054,-6.843)      5.58738
181      1.00394  -7.02442   0.91417   0.12797 -11.59936 -18.78961       (-13.783,-0.914) (-4.026,-1.918) (-1.042,-6.849)      5.60723
182      1.00084  -7.02017   0.90950   0.12111 -11.58546 -18.77823       (-13.806,-0.910) (-4.049,-1.910) (-1.031,-6.855)      5.62725
183      0.99773  -7.01592   0.90483   0.11425 -11.57155 -18.76685       (-13.828,-0.905) (-4.073,-1.903) (-1.019,-6.862)      5.64742
184      0.99463  -7.01167   0.90016   0.10739 -11.55764 -18.75546       (-13.851,-0.900) (-4.096,-1.895) (-1.008,-6.868)      5.66776
185      0.99152  -7.00742   0.89549   0.10053 -11.54374 -18.74408       (-13.873,-0.895) (-4.120,-1.887) (-0.996,-6.874)      5.68825
186      0.98842  -7.00317   0.89082   0.09367 -11.52983 -18.73269       (-13.896,-0.891) (-4.143,-1.879) (-0.984,-6.881)      5.7089
