Fol_2018-03-05.14_02_47.175_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -8.70252   7.77359 -10.80426  -4.30443 -15.98371 -15.84452       (-5.583,-3.469) (-2.540,-3.427) (-15.208,-0.438)      4.6998e-15
1     -8.69425   7.76327 -10.79692  -4.31535 -15.97114 -15.83424       (-5.656,-3.448) (-2.517,-3.487) (-15.253,-0.414)      0.112128
2     -8.68598   7.75294 -10.78958  -4.32626 -15.95857 -15.82397       (-5.730,-3.427) (-2.494,-3.546) (-15.298,-0.390)      0.224257
3     -8.67770   7.74262 -10.78224  -4.33717 -15.94600 -15.81370       (-5.804,-3.405) (-2.470,-3.606) (-15.342,-0.366)      0.336385
4     -8.66943   7.73229 -10.77489  -4.34809 -15.93344 -15.80343       (-5.878,-3.384) (-2.447,-3.665) (-15.387,-0.342)      0.448514
5     -8.66116   7.72197 -10.76755  -4.35900 -15.92087 -15.79316       (-5.952,-3.363) (-2.424,-3.724) (-15.432,-0.317)      0.560642
6     -8.65289   7.71164 -10.76021  -4.36992 -15.90830 -15.78288       (-6.026,-3.342) (-2.400,-3.784) (-15.477,-0.293)      0.672771
7     -8.64462   7.70132 -10.75287  -4.38083 -15.89573 -15.77261       (-6.100,-3.320) (-2.377,-3.843) (-15.522,-0.269)      0.784899
8     -8.63634   7.69100 -10.74552  -4.39175 -15.88316 -15.76234       (-6.173,-3.299) (-2.354,-3.902) (-15.567,-0.245)      0.897028
9     -8.62807   7.68067 -10.73818  -4.40266 -15.87059 -15.75207       (-6.247,-3.278) (-2.331,-3.962) (-15.612,-0.221)      1.00916
10     -8.61980   7.67035 -10.73084  -4.41357 -15.85802 -15.74179       (-6.321,-3.257) (-2.307,-4.021) (-15.657,-0.196)      1.12128
11     -8.61153   7.66002 -10.72350  -4.42449 -15.84545 -15.73152       (-6.395,-3.236) (-2.284,-4.080) (-15.702,-0.172)      1.23341
12     -8.60325   7.64970 -10.71615  -4.43540 -15.83288 -15.72125       (-6.469,-3.214) (-2.261,-4.140) (-15.747,-0.148)      1.34554
13     -8.59498   7.63938 -10.70881  -4.44632 -15.82032 -15.71098       (-6.543,-3.193) (-2.237,-4.199) (-15.792,-0.124)      1.45767
14     -8.58671   7.62905 -10.70147  -4.45723 -15.80775 -15.70071       (-6.616,-3.172) (-2.214,-4.258) (-15.837,-0.099)      1.5698
15     -8.57844   7.61873 -10.69413  -4.46814 -15.79518 -15.69043       (-6.690,-3.151) (-2.191,-4.318) (-15.882,-0.075)      1.68193
16     -8.57016   7.60840 -10.68678  -4.47906 -15.78261 -15.68016       (-6.764,-3.129) (-2.168,-4.377) (-15.926,-0.051)      1.78996
17     -8.56189   7.59808 -10.67944  -4.48997 -15.77004 -15.66989       (-6.838,-3.108) (-2.144,-4.436) (-15.971,-0.027)      1.88936
18     -8.55362   7.58776 -10.67210  -4.50089 -15.75747 -15.65962       (-6.912,-3.087) (-2.121,-4.496) (-16.016,-0.003)      1.99011
19     -8.54535   7.57743 -10.66476  -4.51180 -15.74490 -15.64935       (-2.076,-3.044) (-6.964,-4.533) (-16.083,-0.022)      2.08394
20     -8.53708   7.56711 -10.65741  -4.52272 -15.73233 -15.63907       (-2.029,-2.998) (-7.013,-4.569) (-16.152,-0.046)      2.17896
21     -8.52880   7.55678 -10.65007  -4.53363 -15.71977 -15.62880       (-1.981,-2.953) (-7.063,-4.604) (-16.221,-0.070)      2.2759
22     -8.52053   7.54646 -10.64273  -4.54454 -15.70720 -15.61853       (-1.933,-2.908) (-7.113,-4.639) (-16.290,-0.094)      2.37451
23     -8.51226   7.53613 -10.63539  -4.55546 -15.69463 -15.60826       (-1.886,-2.862) (-7.162,-4.674) (-16.360,-0.119)      2.47461
24     -8.50399   7.52581 -10.62804  -4.56637 -15.68206 -15.59799       (-1.838,-2.817) (-7.212,-4.709) (-16.429,-0.143)      2.57601
25     -8.49571   7.51549 -10.62070  -4.57729 -15.66949 -15.58771       (-1.791,-2.771) (-7.261,-4.744) (-16.498,-0.167)      2.67858
26     -8.48744   7.50516 -10.61336  -4.58820 -15.65692 -15.57744       (-1.743,-2.726) (-7.311,-4.779) (-16.567,-0.191)      2.78217
27     -8.47917   7.49484 -10.60602  -4.59911 -15.64435 -15.56717       (-1.696,-2.680) (-7.361,-4.815) (-16.636,-0.215)      2.88669
28     -8.47090   7.48451 -10.59868  -4.61003 -15.63178 -15.55690       (-1.648,-2.635) (-7.410,-4.850) (-16.705,-0.240)      2.99203
29     -8.46262   7.47419 -10.59133  -4.62094 -15.61921 -15.54662       (-1.601,-2.589) (-7.460,-4.885) (-16.774,-0.264)      3.09811
30     -8.45435   7.46387 -10.58399  -4.63186 -15.60665 -15.53635       (-1.553,-2.544) (-7.510,-4.920) (-16.844,-0.288)      3.20485
31     -8.44608   7.45354 -10.57665  -4.64277 -15.59408 -15.52608       (-1.506,-2.498) (-7.559,-4.955) (-16.913,-0.312)      3.3122
32     -8.43781   7.44322 -10.56931  -4.65369 -15.58151 -15.51581       (-1.458,-2.453) (-7.609,-4.990) (-16.982,-0.337)      3.42009
33     -8.42954   7.43289 -10.56196  -4.66460 -15.56894 -15.50554       (-1.411,-2.408) (-7.658,-5.025) (-17.051,-0.361)      3.52847
34     -8.42126   7.42257 -10.55462  -4.67551 -15.55637 -15.49526       (-1.363,-2.362) (-7.708,-5.061) (-17.120,-0.385)      3.63731
35     -8.41299   7.41224 -10.54728  -4.68643 -15.54380 -15.48499       (-1.316,-2.317) (-7.758,-5.096) (-17.189,-0.409)      3.74656
36     -8.40472   7.40192 -10.53994  -4.69734 -15.53123 -15.47472       (-1.268,-2.271) (-7.807,-5.131) (-17.258,-0.433)      3.85619
37     -8.39645   7.39160 -10.53259  -4.70826 -15.51866 -15.46445       (-1.221,-2.226) (-7.857,-5.166) (-17.328,-0.458)      3.96616
38     -8.38817   7.38127 -10.52525  -4.71917 -15.50610 -15.45418       (-1.173,-2.180) (-7.906,-5.201) (-17.397,-0.482)      4.07644
39     -8.37990   7.37095 -10.51791  -4.73008 -15.49353 -15.44390       (-1.126,-2.135) (-7.956,-5.236) (-17.466,-0.506)      4.18703
40     -8.37163   7.36062 -10.51057  -4.74100 -15.48096 -15.43363       (-1.078,-2.089) (-8.006,-5.271) (-17.535,-0.530)      4.29788
41     -8.36336   7.35030 -10.50322  -4.75191 -15.46839 -15.42336       (-1.031,-2.044) (-8.055,-5.306) (-17.604,-0.555)      4.40897
42     -8.35508   7.33998 -10.49588  -4.76283 -15.45582 -15.41309       (-0.983,-1.998) (-8.105,-5.342) (-17.673,-0.579)      4.52031
43     -8.34681   7.32965 -10.48854  -4.77374 -15.44325 -15.40281       (-0.936,-1.953) (-8.155,-5.377) (-17.742,-0.603)      4.63185
44     -8.33854   7.31933 -10.48120  -4.78466 -15.43068 -15.39254       (-0.888,-1.907) (-8.204,-5.412) (-17.812,-0.627)      4.74359
45     -8.33027   7.30900 -10.47385  -4.79557 -15.41811 -15.38227       (-0.841,-1.862) (-8.254,-5.447) (-17.881,-0.651)      4.85552
46     -8.32200   7.29868 -10.46651  -4.80648 -15.40554 -15.37200       (-0.793,-1.817) (-8.303,-5.482) (-17.950,-0.676)      4.96763
47     -8.31372   7.28836 -10.45917  -4.81740 -15.39298 -15.36173       (-0.746,-1.771) (-8.353,-5.517) (-18.019,-0.700)      5.07989
48     -8.30545   7.27803 -10.45183  -4.82831 -15.38041 -15.35145       (-0.698,-1.726) (-8.403,-5.552) (-18.088,-0.724)      5.19231
49     -8.29718   7.26771 -10.44448  -4.83923 -15.36784 -15.34118       (-0.651,-1.680) (-8.452,-5.588) (-18.157,-0.748)      5.30486
50     -8.28891   7.25738 -10.43714  -4.85014 -15.35527 -15.33091       (-0.603,-1.635) (-8.502,-5.623) (-18.226,-0.773)      5.41755
51     -8.28063   7.24706 -10.42980  -4.86105 -15.34270 -15.32064       (-0.556,-1.589) (-8.551,-5.658) (-18.296,-0.797)      5.53037
52     -8.27236   7.23673 -10.42246  -4.87197 -15.33013 -15.31037       (-0.508,-1.544) (-8.601,-5.693) (-18.365,-0.821)      5.6433
53     -8.26409   7.22641 -10.41511  -4.88288 -15.31756 -15.30009       (-0.461,-1.498) (-8.651,-5.728) (-18.434,-0.845)      5.75634
54     -8.25582   7.21609 -10.40777  -4.89380 -15.30499 -15.28982       (-0.413,-1.453) (-8.700,-5.763) (-18.503,-0.869)      5.86948
55     -8.24754   7.20576 -10.40043  -4.90471 -15.29243 -15.27955       (-0.366,-1.407) (-8.750,-5.798) (-18.572,-0.894)      5.98272
56     -8.23927   7.19544 -10.39309  -4.91563 -15.27986 -15.26928       (-0.318,-1.362) (-8.800,-5.833) (-18.641,-0.918)      6.09606
57     -8.23100   7.18511 -10.38574  -4.92654 -15.26729 -15.25900       (-0.271,-1.317) (-8.849,-5.869) (-18.711,-0.942)      6.20948
58     -8.22273   7.17479 -10.37840  -4.93745 -15.25472 -15.24873       (-0.223,-1.271) (-8.899,-5.904) (-18.780,-0.966)      6.32299
59     -8.21446   7.16447 -10.37106  -4.94837 -15.24215 -15.23846       (-0.176,-1.226) (-8.948,-5.939) (-18.849,-0.990)      6.43657
60     -8.20618   7.15414 -10.36372  -4.95928 -15.22958 -15.22819       (-0.128,-1.180) (-8.998,-5.974) (-18.918,-1.015)      6.55023
61     -8.19791   7.14382 -10.35637  -4.97020 -15.21701 -15.21792       (-0.081,-1.135) (-9.048,-6.009) (-18.987,-1.039)      6.66396
62     -8.18964   7.13349 -10.34903  -4.98111 -15.20444 -15.20764       (-0.033,-1.089) (-9.097,-6.044) (-19.056,-1.063)      6.77775
63     -8.18137   7.12317 -10.34169  -4.99202 -15.19187 -15.19737       (-0.014,-1.058) (-9.132,-19.111) (-6.065,-1.073)      6.86415
64     -8.17309   7.11284 -10.33435  -5.00294 -15.17931 -15.18710       (-0.062,-1.060) (-9.135,-19.133) (-6.053,-1.050)      6.88789
65     -8.16482   7.10252 -10.32700  -5.01385 -15.16674 -15.17683       (-0.109,-1.062) (-9.137,-19.154) (-6.040,-1.026)      6.91205
66     -8.15655   7.09220 -10.31966  -5.02477 -15.15417 -15.16656       (-0.157,-1.064) (-9.139,-19.176) (-6.028,-1.003)      6.93661
67     -8.14828   7.08187 -10.31232  -5.03568 -15.14160 -15.15628       (-0.204,-1.066) (-9.141,-19.197) (-6.015,-0.980)      6.96158
68     -8.14000   7.07155 -10.30498  -5.04660 -15.12903 -15.14601       (-0.252,-1.068) (-9.143,-19.219) (-6.003,-0.956)      6.98696
69     -8.13173   7.06122 -10.29763  -5.05751 -15.11646 -15.13574       (-0.299,-1.071) (-9.145,-19.241) (-5.991,-0.933)      7.01273
70     -8.12346   7.05090 -10.29029  -5.06842 -15.10389 -15.12547       (-0.347,-1.073) (-9.147,-19.262) (-5.978,-0.910)      7.03889
