2BOUNDS_2018-03-07.14_33_27.324_.txt     Output is probe cell, reduced cell, NCDist distance between
21     12.88882 -11.03291  -1.12818 -10.09629 -31.13039 -20.01680       (-5.272,-6.592) (-1.848,-7.128) (-5.761,-4.633)      1.11005
22     12.87049 -11.02258  -1.13338 -10.09211 -31.10578 -20.00164       (-5.283,-6.620) (-1.892,-7.131) (-5.739,-4.606)      1.1717
23     12.85216 -11.01224  -1.13858 -10.08794 -31.08117 -19.98648       (-5.294,-6.647) (-1.936,-7.134) (-5.718,-4.579)      1.23352
24     12.83383 -11.00191  -1.14378 -10.08376 -31.05656 -19.97133       (-5.306,-6.675) (-1.980,-7.137) (-5.696,-4.553)      1.29549
25     12.81550 -10.99157  -1.14898 -10.07958 -31.03195 -19.95617       (-5.317,-6.703) (-2.024,-7.141) (-5.675,-4.526)      1.35758
26     12.79717 -10.98124  -1.15418 -10.07540 -31.00734 -19.94101       (-5.328,-6.730) (-2.068,-7.144) (-5.653,-4.499)      1.41978
27     12.77884 -10.97090  -1.15938 -10.07122 -30.98273 -19.92586       (-5.339,-6.758) (-2.112,-7.147) (-5.632,-4.472)      1.48207
28     12.76051 -10.96057  -1.16457 -10.06704 -30.95812 -19.91070       (-5.350,-6.786) (-2.156,-7.150) (-5.610,-4.446)      1.54445
29     12.74218 -10.95023  -1.16977 -10.06286 -30.93351 -19.89554       (-5.361,-6.814) (-2.200,-7.153) (-5.589,-4.419)      1.6069
30     12.72385 -10.93990  -1.17497 -10.05869 -30.90890 -19.88039       (-5.373,-6.841) (-2.244,-7.157) (-5.567,-4.392)      1.66942
31     12.70552 -10.92956  -1.18017 -10.05451 -30.88429 -19.86523       (-5.384,-6.869) (-2.288,-7.160) (-5.546,-4.366)      1.732
32     12.68719 -10.91923  -1.18537 -10.05033 -30.85968 -19.85007       (-5.395,-6.897) (-2.332,-7.163) (-5.524,-4.339)      1.79463
33     12.66887 -10.90889  -1.19057 -10.04615 -30.83507 -19.83491       (-5.406,-6.924) (-2.376,-7.166) (-5.503,-4.312)      1.8573
34     12.65054 -10.89856  -1.19577 -10.04197 -30.81046 -19.81976       (-5.417,-6.952) (-2.420,-7.169) (-5.481,-4.286)      1.92002
35     12.63221 -10.88823  -1.20096 -10.03779 -30.78585 -19.80460       (-5.428,-6.980) (-2.464,-7.172) (-5.460,-4.259)      1.98278
36     12.61388 -10.87789  -1.20616 -10.03361 -30.76124 -19.78944       (-5.440,-7.008) (-2.508,-7.176) (-5.438,-4.232)      2.04557
37     12.59555 -10.86756  -1.21136 -10.02944 -30.73663 -19.77429       (-5.451,-7.035) (-2.551,-7.179) (-5.417,-4.205)      2.1084
38     12.57722 -10.85722  -1.21656 -10.02526 -30.71202 -19.75913       (-5.462,-7.063) (-2.595,-7.182) (-5.395,-4.179)      2.17125
39     12.55889 -10.84689  -1.22176 -10.02108 -30.68741 -19.74397       (-5.473,-7.091) (-2.639,-7.185) (-5.374,-4.152)      2.23413
40     12.54056 -10.83655  -1.22696 -10.01690 -30.66280 -19.72882       (-5.484,-7.119) (-2.683,-7.188) (-5.352,-4.125)      2.29703
41     12.52223 -10.82622  -1.23216 -10.01272 -30.63819 -19.71366       (-5.495,-7.146) (-2.727,-7.191) (-5.331,-4.099)      2.35996
42     12.50390 -10.81588  -1.23735 -10.00854 -30.61357 -19.69850       (-5.507,-7.174) (-2.771,-7.195) (-5.309,-4.072)      2.42291
43     12.48557 -10.80555  -1.24255 -10.00436 -30.58896 -19.68335       (-5.518,-7.202) (-2.815,-7.198) (-5.288,-4.045)      2.48454
44     12.46724 -10.79521  -1.24775 -10.00019 -30.56435 -19.66819       (-5.529,-7.229) (-2.859,-7.201) (-5.266,-4.019)      2.53937
45     12.44891 -10.78488  -1.25295  -9.99601 -30.53974 -19.65303       (-5.540,-7.257) (-2.903,-7.204) (-5.245,-3.992)      2.59458
46     12.43058 -10.77454  -1.25815  -9.99183 -30.51513 -19.63788       (-5.551,-7.285) (-2.947,-7.207) (-5.223,-3.965)      2.65015
47     12.41225 -10.76421  -1.26335  -9.98765 -30.49052 -19.62272       (-5.562,-7.313) (-2.991,-7.210) (-5.202,-3.938)      2.70606
48     12.39392 -10.75387  -1.26855  -9.98347 -30.46591 -19.60756       (-5.574,-7.340) (-3.035,-7.214) (-5.180,-3.912)      2.7623
49     12.37559 -10.74354  -1.27374  -9.97929 -30.44130 -19.59241       (-5.585,-7.368) (-3.079,-7.217) (-5.159,-3.885)      2.81883
50     12.35726 -10.73320  -1.27894  -9.97511 -30.41669 -19.57725       (-5.596,-7.396) (-3.123,-7.220) (-5.137,-3.858)      2.87565
51     12.33893 -10.72287  -1.28414  -9.97094 -30.39208 -19.56209       (-5.607,-7.423) (-3.167,-7.223) (-5.116,-3.832)      2.93274
52     12.32060 -10.71253  -1.28934  -9.96676 -30.36747 -19.54693       (-5.618,-7.451) (-3.211,-7.226) (-5.094,-3.805)      2.99007
53     12.30227 -10.70220  -1.29454  -9.96258 -30.34286 -19.53178       (-5.629,-7.479) (-3.255,-7.230) (-5.073,-3.778)      3.04764
54     12.28394 -10.69186  -1.29974  -9.95840 -30.31825 -19.51662       (-5.641,-7.507) (-3.299,-7.233) (-5.051,-3.752)      3.10544
55     12.26561 -10.68153  -1.30494  -9.95422 -30.29364 -19.50146       (-5.652,-7.534) (-3.343,-7.236) (-5.030,-3.725)      3.16345
56     12.24728 -10.67119  -1.31013  -9.95004 -30.26903 -19.48631       (-5.663,-7.562) (-3.386,-7.239) (-5.008,-3.698)      3.22166
57     12.22895 -10.66086  -1.31533  -9.94587 -30.24442 -19.47115       (-5.674,-7.590) (-3.430,-7.242) (-4.987,-3.671)      3.28006
58     12.21062 -10.65052  -1.32053  -9.94169 -30.21981 -19.45599       (-5.685,-7.617) (-3.474,-7.245) (-4.965,-3.645)      3.33863
59     12.19229 -10.64019  -1.32573  -9.93751 -30.19520 -19.44084       (-5.696,-7.645) (-3.518,-7.249) (-4.944,-3.618)      3.39738
60     12.17397 -10.62985  -1.33093  -9.93333 -30.17059 -19.42568       (-5.708,-7.673) (-3.562,-7.252) (-4.922,-3.591)      3.45629
61     12.15564 -10.61952  -1.33613  -9.92915 -30.14598 -19.41052       (-5.719,-7.701) (-3.606,-7.255) (-4.901,-3.565)      3.51536
62     12.13731 -10.60918  -1.34133  -9.92497 -30.12137 -19.39537       (-5.730,-7.728) (-3.650,-7.258) (-4.879,-3.538)      3.5359
63     12.11898 -10.59885  -1.34652  -9.92079 -30.09675 -19.38021       (-5.741,-7.756) (-3.694,-7.261) (-4.858,-3.511)      3.51271
64     12.10065 -10.58851  -1.35172  -9.91662 -30.07214 -19.36505       (-5.752,-7.784) (-3.738,-7.264) (-4.836,-3.485)      3.49052
65     12.08232 -10.57818  -1.35692  -9.91244 -30.04753 -19.34990       (-5.763,-7.812) (-3.782,-7.268) (-4.815,-3.458)      3.46934
66     12.06399 -10.56784  -1.36212  -9.90826 -30.02292 -19.33474       (-5.775,-7.839) (-3.826,-7.271) (-4.793,-3.431)      3.44919
67     12.04566 -10.55751  -1.36732  -9.90408 -29.99831 -19.31958       (-5.786,-7.867) (-3.870,-7.274) (-4.772,-3.404)      3.43009
68     12.02733 -10.54717  -1.37252  -9.89990 -29.97370 -19.30442       (-5.797,-7.895) (-3.914,-7.277) (-4.750,-3.378)      3.41206
69     12.00900 -10.53684  -1.37772  -9.89572 -29.94909 -19.28927       (-5.808,-7.922) (-3.958,-7.280) (-4.729,-3.351)      3.39512
70     11.99067 -10.52650  -1.38291  -9.89154 -29.92448 -19.27411       (-5.819,-7.950) (-4.002,-7.283) (-4.707,-3.324)      3.37928
71     11.97234 -10.51617  -1.38811  -9.88737 -29.89987 -19.25895       (-5.830,-7.978) (-4.046,-7.287) (-4.686,-3.298)      3.36455
72     11.95401 -10.50583  -1.39331  -9.88319 -29.87526 -19.24380       (-5.842,-8.006) (-4.090,-7.290) (-4.664,-3.271)      3.35096
73     11.93568 -10.49550  -1.39851  -9.87901 -29.85065 -19.22864       (-5.853,-8.033) (-4.134,-7.293) (-4.643,-3.244)      3.33852
74     11.91735 -10.48516  -1.40371  -9.87483 -29.82604 -19.21348       (-5.864,-8.061) (-4.178,-7.296) (-4.621,-3.218)      3.32723
75     11.89902 -10.47483  -1.40891  -9.87065 -29.80143 -19.19833       (-5.875,-8.089) (-4.221,-7.299) (-4.600,-3.191)      3.31711
76     11.88069 -10.46449  -1.41411  -9.86647 -29.77682 -19.18317       (-5.886,-8.116) (-4.265,-7.302) (-4.578,-3.164)      3.30818
77     11.86236 -10.45416  -1.41930  -9.86229 -29.75221 -19.16801       (-5.897,-8.144) (-4.309,-7.306) (-4.557,-3.137)      3.30044
78     11.84403 -10.44382  -1.42450  -9.85812 -29.72760 -19.15286       (-5.909,-8.172) (-4.353,-7.309) (-4.535,-3.111)      3.29389
79     11.82570 -10.43349  -1.42970  -9.85394 -29.70299 -19.13770       (-5.920,-8.200) (-4.397,-7.312) (-4.514,-3.084)      3.28855
80     11.80737 -10.42315  -1.43490  -9.84976 -29.67838 -19.12254       (-5.931,-8.227) (-4.441,-7.315) (-4.492,-3.057)      3.28443
81     11.78904 -10.41282  -1.44010  -9.84558 -29.65377 -19.10739       (-5.942,-8.255) (-4.485,-7.318) (-4.471,-3.031)      3.28152
82     11.77071 -10.40248  -1.44530  -9.84140 -29.62916 -19.09223       (-5.953,-8.283) (-4.529,-7.322) (-4.449,-3.004)      3.27983
83     11.75238 -10.39215  -1.45050  -9.83722 -29.60455 -19.07707       (-5.964,-8.311) (-4.573,-7.325) (-4.428,-2.977)      3.27937
84     11.73405 -10.38181  -1.45569  -9.83304 -29.57993 -19.06191       (-5.976,-8.338) (-4.617,-7.328) (-4.406,-2.950)      3.28012
85     11.71572 -10.37148  -1.46089  -9.82887 -29.55532 -19.04676       (-5.987,-8.366) (-4.661,-7.331) (-4.385,-2.924)      3.2821
86     11.69740 -10.36114  -1.46609  -9.82469 -29.53071 -19.03160       (-5.998,-8.394) (-4.705,-7.334) (-4.363,-2.897)      3.2853
87     11.67907 -10.35081  -1.47129  -9.82051 -29.50610 -19.01644       (-6.009,-8.421) (-4.749,-7.337) (-4.342,-2.870)      3.28971
88     11.66074 -10.34047  -1.47649  -9.81633 -29.48149 -19.00129       (-6.020,-8.449) (-4.793,-7.341) (-4.320,-2.844)      3.29534
89     11.64241 -10.33014  -1.48169  -9.81215 -29.45688 -18.98613       (-6.031,-8.477) (-4.837,-7.344) (-4.299,-2.817)      3.30217
90     11.62408 -10.31980  -1.48689  -9.80797 -29.43227 -18.97097       (-6.043,-8.505) (-4.881,-7.347) (-4.277,-2.790)      3.3102
91     11.60575 -10.30947  -1.49208  -9.80379 -29.40766 -18.95582       (-6.054,-8.532) (-4.925,-7.350) (-4.256,-2.764)      3.31942
92     11.58742 -10.29913  -1.49728  -9.79962 -29.38305 -18.94066       (-6.065,-8.560) (-4.969,-7.353) (-4.234,-2.737)      3.32981
93     11.56909 -10.28880  -1.50248  -9.79544 -29.35844 -18.92550       (-6.076,-8.588) (-5.013,-7.356) (-4.213,-2.710)      3.34137
94     11.55076 -10.27846  -1.50768  -9.79126 -29.33383 -18.91035       (-6.087,-8.615) (-5.057,-7.360) (-4.191,-2.683)      3.35409
95     11.53243 -10.26813  -1.51288  -9.78708 -29.30922 -18.89519       (-6.098,-8.643) (-5.100,-7.363) (-4.170,-2.657)      3.36796
96     11.51410 -10.25779  -1.51808  -9.78290 -29.28461 -18.88003       (-6.110,-8.671) (-5.144,-7.366) (-4.148,-2.630)      3.38295
97     11.49577 -10.24746  -1.52328  -9.77872 -29.26000 -18.86488       (-6.121,-8.699) (-5.188,-7.369) (-4.127,-2.603)      3.39905
98     11.47744 -10.23713  -1.52847  -9.77454 -29.23539 -18.84972       (-6.132,-8.726) (-5.232,-7.372) (-4.105,-2.577)      3.41626
99     11.45911 -10.22679  -1.53367  -9.77037 -29.21078 -18.83456       (-6.143,-8.754) (-5.276,-7.375) (-4.084,-2.550)      3.43454
100     11.44078 -10.21646  -1.53887  -9.76619 -29.18617 -18.81940       (-6.154,-8.782) (-5.320,-7.379) (-4.062,-2.523)      3.45389
101     11.42245 -10.20612  -1.54407  -9.76201 -29.16156 -18.80425       (-6.165,-8.809) (-5.364,-7.382) (-4.041,-2.497)      3.47428
102     11.40412 -10.19579  -1.54927  -9.75783 -29.13695 -18.78909       (-6.177,-8.837) (-5.408,-7.385) (-4.019,-2.470)      3.49571
103     11.38579 -10.18545  -1.55447  -9.75365 -29.11234 -18.77393       (-6.188,-8.865) (-5.452,-7.388) (-3.998,-2.443)      3.51814
104     11.36746 -10.17512  -1.55967  -9.74947 -29.08773 -18.75878       (-6.199,-8.893) (-5.496,-7.391) (-3.976,-2.416)      3.54157
105     11.34913 -10.16478  -1.56486  -9.74529 -29.06311 -18.74362       (-6.210,-8.920) (-5.540,-7.394) (-3.955,-2.390)      3.56596
106     11.33080 -10.15445  -1.57006  -9.74112 -29.03850 -18.72846       (-6.221,-8.948) (-5.584,-7.398) (-3.933,-2.363)      3.59131
107     11.31247 -10.14411  -1.57526  -9.73694 -29.01389 -18.71331       (-6.232,-8.976) (-5.628,-7.401) (-3.912,-2.336)      3.61758
108     11.29414 -10.13378  -1.58046  -9.73276 -28.98928 -18.69815       (-6.244,-9.004) (-5.672,-7.404) (-3.890,-2.310)      3.64477
109     11.27581 -10.12344  -1.58566  -9.72858 -28.96467 -18.68299       (-6.255,-9.031) (-5.716,-7.407) (-3.869,-2.283)      3.67285
110     11.25748 -10.11311  -1.59086  -9.72440 -28.94006 -18.66784       (-6.266,-9.059) (-5.760,-7.410) (-3.847,-2.256)      3.70179
111     11.23915 -10.10277  -1.59606  -9.72022 -28.91545 -18.65268       (-6.277,-9.087) (-5.804,-7.414) (-3.826,-2.230)      3.73159
112     11.22082 -10.09244  -1.60125  -9.71605 -28.89084 -18.63752       (-6.288,-9.114) (-5.848,-7.417) (-3.804,-2.203)      3.76222
113     11.20250 -10.08210  -1.60645  -9.71187 -28.86623 -18.62237       (-6.299,-9.142) (-5.892,-7.420) (-3.783,-2.176)      3.79366
114     11.18417 -10.07177  -1.61165  -9.70769 -28.84162 -18.60721       (-6.311,-9.170) (-5.935,-7.423) (-3.761,-2.149)      3.82589
115     11.16584 -10.06143  -1.61685  -9.70351 -28.81701 -18.59205       (-6.322,-9.198) (-5.979,-7.426) (-3.740,-2.123)      3.85889
116     11.14751 -10.05110  -1.62205  -9.69933 -28.79240 -18.57689       (-6.333,-9.225) (-6.023,-7.429) (-3.718,-2.096)      3.89263
117     11.12918 -10.04076  -1.62725  -9.69515 -28.76779 -18.56174       (-6.344,-9.253) (-6.067,-7.433) (-3.697,-2.069)      3.92711
118     11.11085 -10.03043  -1.63245  -9.69097 -28.74318 -18.54658       (-6.355,-9.281) (-6.111,-7.436) (-3.675,-2.043)      3.96231
119     11.09252 -10.02009  -1.63764  -9.68680 -28.71857 -18.53142       (-6.366,-9.308) (-6.155,-7.439) (-3.654,-2.016)      3.99819
120     11.07419 -10.00976  -1.64284  -9.68262 -28.69396 -18.51627       (-6.378,-9.336) (-6.199,-7.442) (-3.632,-1.989)      4.03475
121     11.05586  -9.99942  -1.64804  -9.67844 -28.66935 -18.50111       (-6.389,-9.364) (-6.243,-7.445) (-3.611,-1.963)      4.07197
122     11.03753  -9.98909  -1.65324  -9.67426 -28.64474 -18.48595       (-6.400,-9.392) (-6.287,-7.448) (-3.589,-1.936)      4.10982
123     11.01920  -9.97875  -1.65844  -9.67008 -28.62013 -18.47080       (-6.411,-9.419) (-6.331,-7.452) (-3.568,-1.909)      4.1483
124     11.00087  -9.96842  -1.66364  -9.66590 -28.59552 -18.45564       (-6.422,-9.447) (-6.375,-7.455) (-3.546,-1.882)      4.18738
125     10.98254  -9.95808  -1.66884  -9.66172 -28.57091 -18.44048       (-6.433,-9.475) (-6.419,-7.458) (-3.525,-1.856)      4.22705
126     10.96421  -9.94775  -1.67403  -9.65755 -28.54629 -18.42533       (-6.445,-9.503) (-6.463,-7.461) (-3.503,-1.829)      4.26729
127     10.94588  -9.93741  -1.67923  -9.65337 -28.52168 -18.41017       (-6.456,-9.530) (-6.507,-7.464) (-3.482,-1.802)      4.30808
128     10.92755  -9.92708  -1.68443  -9.64919 -28.49707 -18.39501       (-6.467,-9.558) (-6.551,-7.467) (-3.460,-1.776)      4.34941
129     10.90922  -9.91674  -1.68963  -9.64501 -28.47246 -18.37986       (-6.478,-9.586) (-6.595,-7.471) (-3.439,-1.749)      4.39127
130     10.89089  -9.90641  -1.69483  -9.64083 -28.44785 -18.36470       (-6.489,-9.613) (-6.639,-7.474) (-3.417,-1.722)      4.43364
131     10.87256  -9.89607  -1.70003  -9.63665 -28.42324 -18.34954       (-6.500,-9.641) (-6.683,-7.477) (-3.396,-1.696)      4.4765
132     10.85423  -9.88574  -1.70523  -9.63247 -28.39863 -18.33438       (-6.512,-9.669) (-6.727,-7.480) (-3.374,-1.669)      4.51984
133     10.83590  -9.87540  -1.71042  -9.62830 -28.37402 -18.31923       (-6.523,-9.697) (-6.770,-7.483) (-3.353,-1.642)      4.56365
134     10.81757  -9.86507  -1.71562  -9.62412 -28.34941 -18.30407       (-6.534,-9.724) (-6.814,-7.486) (-3.331,-1.615)      4.60791
135     10.79924  -9.85473  -1.72082  -9.61994 -28.32480 -18.28891       (-6.545,-9.752) (-6.858,-7.490) (-3.310,-1.589)      4.65262
136     10.78091  -9.84440  -1.72602  -9.61576 -28.30019 -18.27376       (-6.556,-9.780) (-6.902,-7.493) (-3.288,-1.562)      4.69775
137     10.76258  -9.83406  -1.73122  -9.61158 -28.27558 -18.25860       (-6.567,-9.807) (-6.946,-7.496) (-3.267,-1.535)      4.7433
138     10.74425  -9.82373  -1.73642  -9.60740 -28.25097 -18.24344       (-6.579,-9.835) (-6.990,-7.499) (-3.245,-1.509)      4.78925
139     10.72592  -9.81339  -1.74162  -9.60322 -28.22636 -18.22829       (-6.590,-9.863) (-7.034,-7.502) (-3.224,-1.482)      4.8356
140     10.70760  -9.80306  -1.74681  -9.59905 -28.20175 -18.21313       (-6.601,-9.891) (-7.078,-7.506) (-3.202,-1.455)      4.88232
141     10.68927  -9.79272  -1.75201  -9.59487 -28.17714 -18.19797       (-6.612,-9.918) (-7.122,-7.509) (-3.181,-1.429)      4.92942
142     10.67094  -9.78239  -1.75721  -9.59069 -28.15253 -18.18282       (-6.623,-9.946) (-7.166,-7.512) (-3.159,-1.402)      4.97688
143     10.65261  -9.77205  -1.76241  -9.58651 -28.12792 -18.16766       (-6.635,-9.974) (-7.210,-7.515) (-3.138,-1.375)      5.02468
144     10.63428  -9.76172  -1.76761  -9.58233 -28.10331 -18.15250       (-6.646,-10.001) (-7.254,-7.518) (-3.116,-1.348)      5.07283
145     10.61595  -9.75138  -1.77281  -9.57815 -28.07870 -18.13735       (-6.657,-10.029) (-7.298,-7.521) (-3.095,-1.322)      5.12131
146     10.59762  -9.74105  -1.77801  -9.57397 -28.05409 -18.12219       (-6.668,-10.057) (-7.342,-7.525) (-3.073,-1.295)      5.1701
147     10.57929  -9.73071  -1.78320  -9.56980 -28.02947 -18.10703       (-6.679,-10.085) (-7.386,-7.528) (-3.052,-1.268)      5.21921
148     10.56096  -9.72038  -1.78840  -9.56562 -28.00486 -18.09188       (-6.690,-10.112) (-7.430,-7.531) (-3.030,-1.242)      5.26863
149     10.54263  -9.71004  -1.79360  -9.56144 -27.98025 -18.07672       (-6.702,-10.140) (-7.474,-7.534) (-3.009,-1.215)      5.31834
150     10.52430  -9.69971  -1.79880  -9.55726 -27.95564 -18.06156       (-6.713,-10.168) (-7.518,-7.537) (-2.987,-1.188)      5.36833
151     10.50597  -9.68937  -1.80400  -9.55308 -27.93103 -18.04640       (-6.724,-10.196) (-7.562,-7.540) (-2.966,-1.162)      5.41861
152     10.48764  -9.67904  -1.80920  -9.54890 -27.90642 -18.03125       (-6.735,-10.223) (-7.606,-7.544) (-2.944,-1.135)      5.46915
153     10.46931  -9.66870  -1.81440  -9.54472 -27.88181 -18.01609       (-6.746,-10.251) (-7.649,-7.547) (-2.923,-1.108)      5.51996
154     10.45098  -9.65837  -1.81959  -9.54055 -27.85720 -18.00093       (-6.757,-10.279) (-7.693,-7.550) (-2.901,-1.081)      5.57102
155     10.43265  -9.64803  -1.82479  -9.53637 -27.83259 -17.98578       (-6.769,-10.306) (-7.737,-7.553) (-2.880,-1.055)      5.62234
156     10.41432  -9.63770  -1.82999  -9.53219 -27.80798 -17.97062       (-6.780,-10.334) (-7.781,-7.556) (-2.858,-1.028)      5.6739
157     10.39599  -9.62736  -1.83519  -9.52801 -27.78337 -17.95546       (-6.791,-10.362) (-7.825,-7.559) (-2.837,-1.001)      5.72569
158     10.37766  -9.61703  -1.84039  -9.52383 -27.75876 -17.94031       (-6.802,-10.390) (-7.869,-7.563) (-2.815,-0.975)      5.77771
159     10.35933  -9.60669  -1.84559  -9.51965 -27.73415 -17.92515       (-6.813,-10.417) (-7.913,-7.566) (-2.794,-0.948)      5.82996
160     10.34100  -9.59636  -1.85079  -9.51547 -27.70954 -17.90999       (-6.824,-10.445) (-7.957,-7.569) (-2.772,-0.921)      5.88242
161     10.32267  -9.58603  -1.85599  -9.51130 -27.68493 -17.89484       (-6.836,-10.473) (-8.001,-7.572) (-2.751,-0.895)      5.9351
162     10.30434  -9.57569  -1.86118  -9.50712 -27.66032 -17.87968       (-6.847,-10.500) (-8.045,-7.575) (-2.729,-0.868)      5.98798
163     10.28601  -9.56536  -1.86638  -9.50294 -27.63571 -17.86452       (-6.858,-10.528) (-8.089,-7.579) (-2.708,-0.841)      6.04106
164     10.26768  -9.55502  -1.87158  -9.49876 -27.61110 -17.84937       (-6.869,-10.556) (-8.133,-7.582) (-2.686,-0.814)      6.09434
165     10.24935  -9.54469  -1.87678  -9.49458 -27.58649 -17.83421       (-6.880,-10.584) (-8.177,-7.585) (-2.665,-0.788)      6.14781
166     10.23103  -9.53435  -1.88198  -9.49040 -27.56188 -17.81905       (-6.891,-10.611) (-8.221,-7.588) (-2.643,-0.761)      6.20147
167     10.21270  -9.52402  -1.88718  -9.48623 -27.53727 -17.80389       (-6.903,-10.639) (-8.265,-7.591) (-2.621,-0.734)      6.2553
168     10.19437  -9.51368  -1.89238  -9.48205 -27.51265 -17.78874       (-6.914,-10.667) (-8.309,-7.594) (-2.600,-0.708)      6.30932
169     10.17604  -9.50335  -1.89757  -9.47787 -27.48804 -17.77358       (-6.925,-10.695) (-8.353,-7.598) (-2.578,-0.681)      6.3635
170     10.15771  -9.49301  -1.90277  -9.47369 -27.46343 -17.75842       (-6.936,-10.722) (-8.397,-7.601) (-2.557,-0.654)      6.41785
171     10.13938  -9.48268  -1.90797  -9.46951 -27.43882 -17.74327       (-6.947,-10.750) (-8.441,-7.604) (-2.535,-0.628)      6.47237
172     10.12105  -9.47234  -1.91317  -9.46533 -27.41421 -17.72811       (-6.958,-10.778) (-8.484,-7.607) (-2.514,-0.601)      6.52704
173     10.10272  -9.46201  -1.91837  -9.46115 -27.38960 -17.71295       (-6.970,-10.805) (-8.528,-7.610) (-2.492,-0.574)      6.58187
174     10.08439  -9.45167  -1.92357  -9.45698 -27.36499 -17.69780       (-6.981,-10.833) (-8.572,-7.613) (-2.471,-0.547)      6.63685
175     10.06606  -9.44134  -1.92877  -9.45280 -27.34038 -17.68264       (-6.992,-10.861) (-8.616,-7.617) (-2.449,-0.521)      6.69197
176     10.04773  -9.43100  -1.93396  -9.44862 -27.31577 -17.66748       (-7.003,-10.889) (-8.660,-7.620) (-2.428,-0.494)      6.74725
177     10.02940  -9.42067  -1.93916  -9.44444 -27.29116 -17.65233       (-7.014,-10.916) (-8.704,-7.623) (-2.406,-0.467)      6.80266
178     10.01107  -9.41033  -1.94436  -9.44026 -27.26655 -17.63717       (-7.025,-10.944) (-8.748,-7.626) (-2.385,-0.441)      6.85821
179      9.99274  -9.40000  -1.94956  -9.43608 -27.24194 -17.62201       (-7.037,-10.972) (-8.792,-7.629) (-2.363,-0.414)      6.91389
180      9.97441  -9.38966  -1.95476  -9.43190 -27.21733 -17.60686       (-7.048,-10.999) (-8.836,-7.632) (-2.342,-0.387)      6.9697
181      9.95608  -9.37933  -1.95996  -9.42773 -27.19272 -17.59170       (-7.059,-11.027) (-8.880,-7.636) (-2.320,-0.361)      7.02564
