2BOUNDS_2018-03-07.14_42_22.561_.txt     Output is probe cell, reduced cell, NCDist distance between
15     13.11999   3.35744 -18.82784 -42.05368 -32.94784 -26.15554       (-17.997,-2.879) (-27.794,-6.236) (-0.655,-0.563)      7.17079
16     13.10319   3.33076 -18.82311 -42.01329 -32.91987 -26.13066       (-18.253,-2.959) (-28.120,-6.290) (-0.471,-0.447)      7.64884
17     13.08639   3.30408 -18.81837 -41.97289 -32.89191 -26.10577       (-18.508,-3.040) (-28.447,-6.344) (-0.287,-0.331)      8.12689
18     13.06959   3.27740 -18.81363 -41.93250 -32.86394 -26.08089       (-18.764,-3.121) (-28.773,-6.398) (-0.103,-0.215)      8.60495
19     13.05279   3.25072 -18.80889 -41.89210 -32.83597 -26.05600       (-18.939,-29.019) (-3.121,-6.372) (-0.081,-0.179)      8.91112
20     13.03599   3.22404 -18.80415 -41.85170 -32.80800 -26.03112       (-19.010,-29.162) (-3.018,-6.242) (-0.264,-0.247)      9.04576
21     13.01919   3.19736 -18.79942 -41.81131 -32.78003 -26.00623       (-19.082,-29.305) (-2.915,-6.112) (-0.448,-0.315)      9.18838
22     13.00239   3.17068 -18.79468 -41.77091 -32.75206 -25.98135       (-19.154,-29.447) (-2.812,-5.982) (-0.632,-0.383)      9.3386
23     12.98559   3.14400 -18.78994 -41.73052 -32.72409 -25.95646       (-19.225,-29.590) (-2.709,-5.853) (-0.816,-0.450)      9.49607
24     12.96879   3.11732 -18.78520 -41.69012 -32.69612 -25.93158       (-19.297,-29.733) (-2.605,-5.723) (-0.999,-0.518)      9.66043
25     12.95199   3.09064 -18.78046 -41.64972 -32.66815 -25.90669       (-19.369,-29.876) (-5.593,-2.502) (-0.586,-1.183)      9.18844
26     12.93519   3.06396 -18.77573 -41.60933 -32.64018 -25.88181       (-19.440,-30.018) (-5.463,-2.399) (-0.653,-1.367)      9.27312
27     12.91839   3.03728 -18.77099 -41.56893 -32.61222 -25.85692       (-19.512,-30.161) (-5.333,-2.296) (-0.721,-1.551)      9.36679
28     12.90159   3.01060 -18.76625 -41.52854 -32.58425 -25.83204       (-19.584,-30.304) (-5.204,-2.193) (-0.789,-1.735)      9.46918
29     12.88479   2.98392 -18.76151 -41.48814 -32.55628 -25.80715       (-19.656,-30.446) (-5.074,-2.090) (-0.856,-1.918)      9.58002
30     12.86799   2.95724 -18.75677 -41.44774 -32.52831 -25.78227       (-19.727,-30.589) (-4.944,-1.987) (-0.924,-2.102)      9.69901
31     12.85119   2.93056 -18.75204 -41.40735 -32.50034 -25.75738       (-19.799,-30.732) (-4.814,-1.884) (-0.992,-2.286)      9.82586
32     12.83439   2.90388 -18.74730 -41.36695 -32.47237 -25.73250       (-19.871,-30.875) (-4.684,-1.781) (-1.060,-2.470)      9.96027
33     12.81759   2.87720 -18.74256 -41.32656 -32.44440 -25.70761       (-19.942,-31.017) (-4.555,-1.677) (-1.127,-2.653)      10.1019
34     12.80079   2.85052 -18.73782 -41.28616 -32.41643 -25.68273       (-20.014,-31.160) (-4.425,-1.574) (-1.195,-2.837)      10.2506
35     12.78399   2.82384 -18.73308 -41.24576 -32.38846 -25.65784       (-20.086,-31.303) (-4.295,-1.471) (-1.263,-3.021)      10.4058
36     12.76719   2.79716 -18.72835 -41.20537 -32.36050 -25.63296       (-20.157,-31.446) (-4.165,-1.368) (-1.330,-3.205)      10.5675
37     12.75039   2.77048 -18.72361 -41.16497 -32.33253 -25.60807       (-20.229,-31.588) (-4.036,-1.265) (-1.398,-3.388)      10.7352
38     12.73359   2.74380 -18.71887 -41.12458 -32.30456 -25.58319       (-20.301,-31.731) (-3.906,-1.162) (-1.466,-3.572)      10.9087
39     12.71679   2.71712 -18.71413 -41.08418 -32.27659 -25.55830       (-20.372,-31.874) (-3.776,-1.059) (-1.533,-3.756)      11.0877
40     12.69999   2.69044 -18.70939 -41.04378 -32.24862 -25.53342       (-20.444,-32.017) (-3.646,-0.956) (-1.601,-3.940)      11.272
41     12.68319   2.66376 -18.70466 -41.00339 -32.22065 -25.50853       (-20.516,-32.159) (-3.516,-0.853) (-1.669,-4.124)      11.4613
42     12.66639   2.63708 -18.69992 -40.96299 -32.19268 -25.48365       (-20.587,-32.302) (-3.387,-0.750) (-1.737,-4.307)      11.6554
43     12.64959   2.61040 -18.69518 -40.92260 -32.16471 -25.45876       (-20.659,-32.445) (-3.257,-0.646) (-1.804,-4.491)      11.854
44     12.63279   2.58372 -18.69044 -40.88220 -32.13674 -25.43388       (-20.731,-32.588) (-3.127,-0.543) (-1.872,-4.675)      12.0569
45     12.61599   2.55704 -18.68570 -40.84180 -32.10877 -25.40899       (-20.802,-32.730) (-2.997,-0.440) (-1.940,-4.859)      12.2639
46     12.59919   2.53036 -18.68097 -40.80141 -32.08081 -25.38411       (-20.874,-32.873) (-2.868,-0.337) (-2.007,-5.042)      12.4748
47     12.58239   2.50368 -18.67623 -40.76101 -32.05284 -25.35922       (-20.946,-33.016) (-2.738,-0.234) (-2.075,-5.226)      12.6894
48     12.56559   2.47700 -18.67149 -40.72062 -32.02487 -25.33434       (-21.017,-33.159) (-2.608,-0.131) (-2.143,-5.410)      12.9075
49     12.54879   2.45031 -18.66675 -40.68022 -31.99690 -25.30945       (-21.089,-33.301) (-2.478,-0.028) (-2.211,-5.594)      13.1289
50     12.53199   2.42363 -18.66201 -40.63982 -31.96893 -25.28457       (-2.203,-33.369) (-2.424,-0.075) (-21.086,-5.702)      13.7717
51     12.51519   2.39695 -18.65728 -40.59943 -31.94096 -25.25968       (-2.168,-33.409) (-2.397,-0.178) (-21.054,-5.783)      13.7504
52     12.49839   2.37027 -18.65254 -40.55903 -31.91299 -25.23480       (-2.132,-33.448) (-2.370,-0.281) (-21.023,-5.864)      13.7307
53     12.48159   2.34359 -18.64780 -40.51864 -31.88502 -25.20991       (-2.097,-33.488) (-2.344,-0.385) (-20.991,-5.944)      13.7125
54     12.46479   2.31691 -18.64306 -40.47824 -31.85705 -25.18503       (-2.061,-33.527) (-2.317,-0.488) (-20.960,-6.025)      13.6959
55     12.44799   2.29023 -18.63832 -40.43784 -31.82909 -25.16015       (-2.026,-33.567) (-2.290,-0.591) (-20.929,-6.106)      13.6809
56     12.43119   2.26355 -18.63359 -40.39745 -31.80112 -25.13526       (-1.991,-33.607) (-2.264,-0.694) (-20.897,-6.186)      13.6674
57     12.41439   2.23687 -18.62885 -40.35705 -31.77315 -25.11038       (-1.955,-33.646) (-2.237,-0.797) (-20.866,-6.267)      13.6555
58     12.39759   2.21019 -18.62411 -40.31666 -31.74518 -25.08549       (-1.920,-33.686) (-2.210,-0.900) (-20.834,-6.348)      13.6451
59     12.38079   2.18351 -18.61937 -40.27626 -31.71721 -25.06061       (-1.884,-33.726) (-2.184,-1.003) (-20.803,-6.428)      13.6364
60     12.36399   2.15683 -18.61463 -40.23586 -31.68924 -25.03572       (-1.849,-33.765) (-2.157,-1.106) (-20.771,-6.509)      13.6292
61     12.34719   2.13015 -18.60990 -40.19547 -31.66127 -25.01084       (-1.814,-33.805) (-2.130,-1.209) (-20.740,-6.590)      13.6236
62     12.33039   2.10347 -18.60516 -40.15507 -31.63330 -24.98595       (-1.778,-33.845) (-2.103,-1.312) (-20.709,-6.670)      13.6196
63     12.31359   2.07679 -18.60042 -40.11468 -31.60533 -24.96107       (-1.743,-33.884) (-2.077,-1.416) (-20.677,-6.751)      13.6172
64     12.29679   2.05011 -18.59568 -40.07428 -31.57736 -24.93618       (-1.708,-33.924) (-2.050,-1.519) (-20.646,-6.832)      13.6164
65     12.27999   2.02343 -18.59094 -40.03388 -31.54940 -24.91130       (-1.672,-33.964) (-2.023,-1.622) (-20.614,-6.912)      13.6171
66     12.26319   1.99675 -18.58621 -39.99349 -31.52143 -24.88641       (-1.637,-34.003) (-1.997,-1.725) (-20.583,-6.993)      13.6195
67     12.24639   1.97007 -18.58147 -39.95309 -31.49346 -24.86153       (-1.601,-34.043) (-1.970,-1.828) (-20.552,-7.074)      13.6235
68     12.22959   1.94339 -18.57673 -39.91270 -31.46549 -24.83664       (-1.566,-34.083) (-1.943,-1.931) (-20.520,-7.154)      13.629
69     12.21279   1.91671 -18.57199 -39.87230 -31.43752 -24.81176       (-1.531,-34.122) (-1.917,-2.034) (-20.489,-7.235)      13.6361
70     12.19600   1.89003 -18.56725 -39.83190 -31.40955 -24.78687       (-1.495,-34.162) (-1.890,-2.137) (-20.457,-7.316)      13.6448
71     12.17920   1.86335 -18.56252 -39.79151 -31.38158 -24.76199       (-1.460,-34.201) (-1.863,-2.240) (-20.426,-7.396)      13.6551
72     12.16240   1.83667 -18.55778 -39.75111 -31.35361 -24.73710       (-1.424,-34.241) (-1.837,-2.343) (-20.394,-7.477)      13.667
73     12.14560   1.80999 -18.55304 -39.71072 -31.32564 -24.71222       (-1.389,-34.281) (-1.810,-2.447) (-20.363,-7.558)      13.6805
74     12.12880   1.78331 -18.54830 -39.67032 -31.29768 -24.68733       (-1.354,-34.320) (-1.783,-2.550) (-20.332,-7.638)      13.6955
75     12.11200   1.75663 -18.54356 -39.62992 -31.26971 -24.66245       (-1.318,-34.360) (-1.757,-2.653) (-20.300,-7.719)      13.712
76     12.09520   1.72995 -18.53883 -39.58953 -31.24174 -24.63756       (-1.283,-34.400) (-1.730,-2.756) (-20.269,-7.800)      13.7302
77     12.07840   1.70327 -18.53409 -39.54913 -31.21377 -24.61268       (-1.247,-34.439) (-1.703,-2.859) (-20.237,-7.880)      13.7499
78     12.06160   1.67659 -18.52935 -39.50874 -31.18580 -24.58779       (-1.212,-34.479) (-1.677,-2.962) (-20.206,-7.961)      13.7711
79     12.04480   1.64991 -18.52461 -39.46834 -31.15783 -24.56291       (-1.177,-34.519) (-1.650,-3.065) (-20.175,-8.042)      13.7938
80     12.02800   1.62323 -18.51987 -39.42794 -31.12986 -24.53802       (-1.141,-34.558) (-1.623,-3.168) (-20.143,-8.122)      13.8181
81     12.01120   1.59655 -18.51514 -39.38755 -31.10189 -24.51314       (-1.106,-34.598) (-1.597,-3.271) (-20.112,-8.203)      13.844
82     11.99440   1.56987 -18.51040 -39.34715 -31.07392 -24.48825       (-1.070,-34.638) (-1.570,-3.374) (-20.080,-8.284)      13.8713
83     11.97760   1.54319 -18.50566 -39.30676 -31.04595 -24.46337       (-1.035,-34.677) (-1.543,-3.478) (-20.049,-8.364)      13.9001
84     11.96080   1.51651 -18.50092 -39.26636 -31.01799 -24.43848       (-1.000,-34.717) (-1.517,-3.581) (-20.017,-8.445)      13.9305
85     11.94400   1.48983 -18.49619 -39.22597 -30.99002 -24.41360       (-0.964,-34.756) (-1.490,-3.684) (-19.986,-8.526)      13.9623
86     11.92720   1.46315 -18.49145 -39.18557 -30.96205 -24.38871       (-0.929,-34.796) (-1.463,-3.787) (-19.955,-8.606)      13.9956
87     11.91040   1.43647 -18.48671 -39.14517 -30.93408 -24.36383       (-0.893,-34.836) (-1.436,-3.890) (-19.923,-8.687)      14.0303
88     11.89360   1.40979 -18.48197 -39.10478 -30.90611 -24.33894       (-0.858,-34.875) (-1.410,-3.993) (-19.892,-8.768)      14.0665
89     11.87680   1.38311 -18.47723 -39.06438 -30.87814 -24.31406       (-0.823,-34.915) (-1.383,-4.096) (-19.860,-8.848)      14.1042
90     11.86000   1.35643 -18.47250 -39.02399 -30.85017 -24.28917       (-0.787,-34.955) (-1.356,-4.199) (-19.829,-8.929)      14.1433
91     11.84320   1.32975 -18.46776 -38.98359 -30.82220 -24.26429       (-0.752,-34.994) (-1.330,-4.302) (-19.798,-9.010)      14.1838
92     11.82640   1.30307 -18.46302 -38.94319 -30.79423 -24.23940       (-0.716,-35.034) (-1.303,-4.405) (-19.766,-9.090)      14.2257
93     11.80960   1.27639 -18.45828 -38.90280 -30.76627 -24.21452       (-0.681,-35.074) (-1.276,-4.509) (-19.735,-9.171)      14.269
94     11.79280   1.24971 -18.45354 -38.86240 -30.73830 -24.18963       (-0.646,-35.113) (-1.250,-4.612) (-19.703,-9.252)      14.3137
95     11.77600   1.22303 -18.44881 -38.82201 -30.71033 -24.16475       (-0.610,-35.153) (-1.223,-4.715) (-19.672,-9.332)      14.3598
96     11.75920   1.19635 -18.44407 -38.78161 -30.68236 -24.13986       (-0.575,-35.193) (-1.196,-4.818) (-19.640,-9.413)      14.4072
97     11.74240   1.16967 -18.43933 -38.74121 -30.65439 -24.11498       (-0.539,-35.232) (-1.170,-4.921) (-19.609,-9.494)      14.4559
98     11.72560   1.14299 -18.43459 -38.70082 -30.62642 -24.09009       (-0.504,-35.272) (-1.143,-5.024) (-19.578,-9.574)      14.506
99     11.70880   1.11631 -18.42985 -38.66042 -30.59845 -24.06521       (-0.469,-35.311) (-1.116,-5.127) (-19.546,-9.655)      14.5574
100     11.69200   1.08963 -18.42512 -38.62003 -30.57048 -24.04032       (-0.433,-35.351) (-1.090,-5.230) (-19.515,-9.736)      14.6101
101     11.67520   1.06295 -18.42038 -38.57963 -30.54251 -24.01544       (-0.398,-35.391) (-1.063,-5.333) (-19.483,-9.816)      14.6641
102     11.65840   1.03627 -18.41564 -38.53923 -30.51454 -23.99055       (-0.363,-35.430) (-1.036,-5.436) (-19.452,-9.897)      14.7194
103     11.64160   1.00959 -18.41090 -38.49884 -30.48658 -23.96567       (-0.327,-35.470) (-1.010,-5.540) (-19.420,-9.978)      14.7759
104     11.62480   0.98291 -18.40616 -38.45844 -30.45861 -23.94078       (-0.292,-35.510) (-0.983,-5.643) (-19.389,-10.058)      14.8337
105     11.60800   0.95623 -18.40143 -38.41805 -30.43064 -23.91590       (-0.256,-35.549) (-0.956,-5.746) (-19.358,-10.139)      14.8927
106     11.59120   0.92955 -18.39669 -38.37765 -30.40267 -23.89101       (-0.221,-35.589) (-0.930,-5.849) (-19.326,-10.220)      14.9529
107     11.57440   0.90287 -18.39195 -38.33725 -30.37470 -23.86613       (-0.186,-35.629) (-0.903,-5.952) (-19.295,-10.300)      15.0143
108     11.55760   0.87619 -18.38721 -38.29686 -30.34673 -23.84124       (-0.150,-35.668) (-0.876,-6.055) (-19.263,-10.381)      15.0769
109     11.54080   0.84951 -18.38247 -38.25646 -30.31876 -23.81636       (-0.115,-35.708) (-0.850,-6.158) (-19.232,-10.462)      15.1407
110     11.52400   0.82283 -18.37774 -38.21607 -30.29079 -23.79147       (-0.079,-35.748) (-0.823,-6.261) (-19.201,-10.542)      15.2057
111     11.50720   0.79615 -18.37300 -38.17567 -30.26282 -23.76659       (-0.044,-35.787) (-0.796,-6.364) (-19.169,-10.623)      15.2717
112     11.49040   0.76947 -18.36826 -38.13527 -30.23486 -23.74170       (-0.009,-35.827) (-0.769,-6.467) (-19.138,-10.704)      15.3389
113     11.47360   0.74279 -18.36352 -38.09488 -30.20689 -23.71682       (-0.027,-35.893) (-0.716,-19.079) (-6.544,-10.758)      15.3855
114     11.45680   0.71611 -18.35878 -38.05448 -30.17892 -23.69193       (-0.062,-35.968) (-0.654,-19.013) (-6.611,-10.803)      15.4678
115     11.44000   0.68943 -18.35405 -38.01409 -30.15095 -23.66705       (-0.098,-36.043) (-0.592,-18.946) (-6.679,-10.848)      15.5504
116     11.42320   0.66275 -18.34931 -37.97369 -30.12298 -23.64216       (-0.133,-36.118) (-0.530,-18.879) (-6.747,-10.893)      15.6231
117     11.40640   0.63607 -18.34457 -37.93329 -30.09501 -23.61728       (-0.168,-36.194) (-0.468,-18.812) (-6.815,-10.939)      15.6969
118     11.38960   0.60939 -18.33983 -37.89290 -30.06704 -23.59239       (-0.204,-36.269) (-0.406,-18.745) (-6.882,-10.984)      15.7717
119     11.37280   0.58271 -18.33509 -37.85250 -30.03907 -23.56751       (-0.239,-36.344) (-0.344,-18.679) (-6.950,-11.029)      15.8476
120     11.35600   0.55603 -18.33036 -37.81211 -30.01110 -23.54262       (-0.275,-36.419) (-0.281,-18.612) (-7.018,-11.075)      15.9244
121     11.33920   0.52935 -18.32562 -37.77171 -29.98313 -23.51774       (-0.310,-36.494) (-0.219,-18.545) (-7.085,-11.120)      16.0023
122     11.32240   0.50267 -18.32088 -37.73131 -29.95517 -23.49285       (-0.345,-36.569) (-0.157,-18.478) (-7.153,-11.165)      16.0811
123     11.30560   0.47598 -18.31614 -37.69092 -29.92720 -23.46797       (-0.381,-36.644) (-0.095,-18.411) (-7.221,-11.210)      16.1609
124     11.28880   0.44930 -18.31140 -37.65052 -29.89923 -23.44308       (-0.416,-36.719) (-0.033,-18.345) (-7.288,-11.256)      16.2417
125     11.27200   0.42262 -18.30667 -37.61013 -29.87126 -23.41820       (-11.272,-36.765) (-0.029,-18.307) (-7.327,-0.423)      16.286
126     11.25520   0.39594 -18.30193 -37.56973 -29.84329 -23.39331       (-11.255,-36.778) (-0.091,-18.302) (-7.333,-0.396)      16.2882
127     11.23840   0.36926 -18.29719 -37.52933 -29.81532 -23.36843       (-11.238,-36.791) (-0.153,-18.297) (-7.339,-0.369)      16.2906
128     11.22160   0.34258 -18.29245 -37.48894 -29.78735 -23.34354       (-11.222,-36.804) (-0.215,-18.292) (-7.344,-0.343)      16.2934
129     11.20480   0.31590 -18.28771 -37.44854 -29.75938 -23.31866       (-11.205,-36.817) (-0.277,-18.288) (-7.350,-0.316)      16.2965
130     11.18800   0.28922 -18.28298 -37.40815 -29.73141 -23.29377       (-11.188,-36.830) (-0.339,-18.283) (-7.355,-0.289)      16.2999
131     11.17120   0.26254 -18.27824 -37.36775 -29.70345 -23.26889       (-11.171,-36.843) (-0.401,-18.278) (-7.361,-0.263)      16.3036
132     11.15440   0.23586 -18.27350 -37.32735 -29.67548 -23.24400       (-11.154,-36.856) (-0.463,-18.273) (-7.367,-0.236)      16.3076
133     11.13760   0.20918 -18.26876 -37.28696 -29.64751 -23.21912       (-11.138,-36.869) (-0.526,-18.269) (-7.372,-0.209)      16.3119
134     11.12080   0.18250 -18.26402 -37.24656 -29.61954 -23.19423       (-11.121,-36.882) (-0.588,-18.264) (-7.378,-0.183)      16.3165
135     11.10400   0.15582 -18.25929 -37.20617 -29.59157 -23.16935       (-11.104,-36.895) (-0.650,-18.259) (-7.384,-0.156)      16.3215
136     11.08721   0.12914 -18.25455 -37.16577 -29.56360 -23.14446       (-11.087,-36.907) (-0.712,-18.255) (-7.389,-0.129)      16.3267
137     11.07041   0.10246 -18.24981 -37.12537 -29.53563 -23.11958       (-11.070,-36.920) (-0.774,-18.250) (-7.395,-0.102)      16.3323
138     11.05361   0.07578 -18.24507 -37.08498 -29.50766 -23.09469       (-11.054,-36.933) (-0.836,-18.245) (-7.400,-0.076)      16.3381
139     11.03681   0.04910 -18.24033 -37.04458 -29.47969 -23.06981       (-11.037,-36.946) (-0.898,-18.240) (-7.406,-0.049)      16.3443
140     11.02001   0.02242 -18.23560 -37.00419 -29.45172 -23.04492       (-11.020,-36.959) (-0.960,-18.236) (-7.412,-0.022)      16.3508
141     11.00321  -0.00426 -18.23086 -36.96379 -29.42376 -23.02004       (-1.018,-36.968) (-10.999,-18.227) (-7.422,-0.004)      16.3514
142     10.98641  -0.03094 -18.22612 -36.92339 -29.39579 -22.99515       (-1.053,-36.954) (-10.955,-18.195) (-7.454,-0.031)      16.3199
143     10.96961  -0.05762 -18.22138 -36.88300 -29.36782 -22.97027       (-1.089,-36.941) (-10.912,-18.164) (-7.486,-0.058)      16.2887
144     10.95281  -0.08430 -18.21664 -36.84260 -29.33985 -22.94538       (-1.124,-36.927) (-10.869,-18.132) (-7.519,-0.084)      16.2579
145     10.93601  -0.11098 -18.21191 -36.80221 -29.31188 -22.92050       (-1.159,-36.913) (-10.825,-18.101) (-7.551,-0.111)      16.2273
146     10.91921  -0.13766 -18.20717 -36.76181 -29.28391 -22.89561       (-1.195,-36.899) (-10.782,-18.070) (-7.583,-0.138)      16.197
147     10.90241  -0.16434 -18.20243 -36.72141 -29.25594 -22.87073       (-1.230,-36.886) (-10.738,-18.038) (-7.615,-0.164)      16.1671
148     10.88561  -0.19102 -18.19769 -36.68102 -29.22797 -22.84585       (-1.266,-36.872) (-10.695,-18.007) (-7.648,-0.191)      16.1375
149     10.86881  -0.21770 -18.19295 -36.64062 -29.20000 -22.82096       (-1.301,-36.858) (-10.651,-17.975) (-7.680,-0.218)      16.1082
150     10.85201  -0.24438 -18.18822 -36.60023 -29.17204 -22.79608       (-1.336,-36.845) (-10.608,-17.944) (-7.712,-0.244)      16.0793
151     10.83521  -0.27106 -18.18348 -36.55983 -29.14407 -22.77119       (-1.372,-36.831) (-10.564,-17.912) (-7.745,-0.271)      16.0506
152     10.81841  -0.29774 -18.17874 -36.51943 -29.11610 -22.74631       (-1.407,-36.817) (-10.521,-17.881) (-7.777,-0.298)      16.0223
153     10.80161  -0.32442 -18.17400 -36.47904 -29.08813 -22.72142       (-1.443,-36.803) (-10.477,-17.850) (-7.809,-0.324)      15.9943
154     10.78481  -0.35110 -18.16926 -36.43864 -29.06016 -22.69654       (-1.478,-36.790) (-10.434,-17.818) (-7.842,-0.351)      15.9667
155     10.76801  -0.37778 -18.16453 -36.39825 -29.03219 -22.67165       (-1.513,-36.776) (-10.390,-17.787) (-7.874,-0.378)      15.9394
156     10.75121  -0.40446 -18.15979 -36.35785 -29.00422 -22.64677       (-1.549,-36.762) (-10.347,-17.755) (-7.906,-0.404)      15.9124
157     10.73441  -0.43114 -18.15505 -36.31745 -28.97625 -22.62188       (-1.584,-36.749) (-10.303,-17.724) (-7.939,-0.431)      15.8858
158     10.71761  -0.45782 -18.15031 -36.27706 -28.94828 -22.59700       (-1.620,-36.735) (-10.260,-17.692) (-7.971,-0.458)      15.8595
159     10.70081  -0.48450 -18.14557 -36.23666 -28.92031 -22.57211       (-1.655,-36.721) (-10.216,-17.661) (-8.003,-0.484)      15.8335
160     10.68401  -0.51118 -18.14084 -36.19627 -28.89235 -22.54723       (-1.690,-36.707) (-10.173,-17.630) (-8.036,-0.511)      15.8079
161     10.66721  -0.53786 -18.13610 -36.15587 -28.86438 -22.52234       (-1.726,-36.694) (-10.129,-17.598) (-8.068,-0.538)      15.7826
162     10.65041  -0.56454 -18.13136 -36.11547 -28.83641 -22.49746       (-1.761,-36.680) (-10.086,-17.567) (-8.100,-0.565)      15.7577
163     10.63361  -0.59122 -18.12662 -36.07508 -28.80844 -22.47257       (-1.797,-36.666) (-10.042,-17.535) (-8.132,-0.591)      15.7331
164     10.61681  -0.61790 -18.12188 -36.03468 -28.78047 -22.44769       (-1.832,-36.653) (-9.999,-17.504) (-8.165,-0.618)      15.7089
165     10.60001  -0.64458 -18.11715 -35.99429 -28.75250 -22.42280       (-1.867,-36.639) (-9.955,-17.473) (-8.197,-0.645)      15.685
166     10.58321  -0.67126 -18.11241 -35.95389 -28.72453 -22.39792       (-1.903,-36.625) (-9.912,-17.441) (-8.229,-0.671)      15.6614
167     10.56641  -0.69794 -18.10767 -35.91349 -28.69656 -22.37303       (-1.938,-36.611) (-9.868,-17.410) (-8.262,-0.698)      15.6382
168     10.54961  -0.72462 -18.10293 -35.87310 -28.66859 -22.34815       (-1.974,-36.598) (-9.825,-17.378) (-8.294,-0.725)      15.6154
169     10.53281  -0.75130 -18.09819 -35.83270 -28.64063 -22.32326       (-2.009,-36.584) (-9.782,-17.347) (-8.326,-0.751)      15.5929
170     10.51601  -0.77798 -18.09346 -35.79231 -28.61266 -22.29838       (-2.044,-36.570) (-9.738,-17.315) (-8.359,-0.778)      15.5708
171     10.49921  -0.80466 -18.08872 -35.75191 -28.58469 -22.27349       (-2.080,-36.557) (-9.695,-17.284) (-8.391,-0.805)      15.5491
172     10.48241  -0.83134 -18.08398 -35.71151 -28.55672 -22.24861       (-2.115,-36.543) (-9.651,-17.253) (-8.423,-0.831)      15.5277
173     10.46561  -0.85802 -18.07924 -35.67112 -28.52875 -22.22372       (-2.151,-36.529) (-9.608,-17.221) (-8.456,-0.858)      15.5067
174     10.44881  -0.88470 -18.07450 -35.63072 -28.50078 -22.19884       (-2.186,-36.515) (-9.564,-17.190) (-8.488,-0.885)      15.486
175     10.43201  -0.91138 -18.06977 -35.59033 -28.47281 -22.17395       (-2.221,-36.502) (-9.521,-17.158) (-8.520,-0.911)      15.4657
176     10.41521  -0.93806 -18.06503 -35.54993 -28.44484 -22.14907       (-2.257,-36.488) (-9.477,-17.127) (-8.552,-0.938)      15.4457
177     10.39841  -0.96474 -18.06029 -35.50953 -28.41687 -22.12418       (-2.292,-36.474) (-9.434,-17.096) (-8.585,-0.965)      15.4262
178     10.38161  -0.99142 -18.05555 -35.46914 -28.38890 -22.09930       (-2.327,-36.461) (-9.390,-17.064) (-8.617,-0.991)      15.407
179     10.36481  -1.01810 -18.05081 -35.42874 -28.36094 -22.07441       (-2.363,-36.447) (-9.347,-17.033) (-8.649,-1.018)      15.3881
180     10.34801  -1.04478 -18.04608 -35.38835 -28.33297 -22.04953       (-2.398,-36.433) (-9.303,-17.001) (-8.682,-1.045)      15.3697
181     10.33121  -1.07146 -18.04134 -35.34795 -28.30500 -22.02464       (-2.434,-36.419) (-9.260,-16.970) (-8.714,-1.071)      15.3516
182     10.31441  -1.09814 -18.03660 -35.30755 -28.27703 -21.99976       (-2.469,-36.406) (-9.216,-16.938) (-8.746,-1.098)      15.3339
183     10.29761  -1.12482 -18.03186 -35.26716 -28.24906 -21.97487       (-2.504,-36.392) (-9.173,-16.907) (-8.779,-1.125)      15.3166
