10PERCENT_2018-03-07.11_27_42.886_.txt     Output is probe cell, reduced cell, NCDist distance between
40      3.70429 -12.89660   0.62315   5.50081 -26.33739 -43.56956       (-0.026,-4.327) (-6.124,-17.059) (-23.290,-0.623)      4.01723
41      3.68500 -12.88394   0.61637   5.49492 -26.31631 -43.54567       (-0.045,-4.301) (-6.111,-17.097) (-23.337,-0.616)      4.08304
42      3.66571 -12.87127   0.60959   5.48904 -26.29524 -43.52179       (-0.064,-4.275) (-6.099,-17.135) (-23.384,-0.610)      4.14898
43      3.64642 -12.85861   0.60281   5.48315 -26.27416 -43.49791       (-0.084,-4.249) (-6.086,-17.173) (-23.430,-0.603)      4.21505
44      3.62713 -12.84595   0.59604   5.47727 -26.25308 -43.47402       (-0.103,-4.223) (-6.073,-17.211) (-23.477,-0.596)      4.28124
45      3.60784 -12.83328   0.58926   5.47138 -26.23200 -43.45014       (-0.123,-4.197) (-6.061,-17.249) (-23.524,-0.589)      4.34754
46      3.58855 -12.82062   0.58248   5.46550 -26.21092 -43.42626       (-0.142,-4.171) (-6.048,-17.286) (-23.571,-0.582)      4.41396
47      3.56927 -12.80795   0.57570   5.45962 -26.18984 -43.40237       (-0.162,-4.145) (-6.035,-17.324) (-23.618,-0.576)      4.48048
48      3.54998 -12.79529   0.56892   5.45373 -26.16876 -43.37849       (-0.181,-4.119) (-6.023,-17.362) (-23.664,-0.569)      4.5471
49      3.53069 -12.78263   0.56214   5.44785 -26.14768 -43.35461       (-0.201,-4.093) (-6.010,-17.400) (-23.711,-0.562)      4.61382
50      3.51140 -12.76996   0.55536   5.44196 -26.12660 -43.33073       (-0.220,-4.067) (-5.997,-17.438) (-23.758,-0.555)      4.68064
51      3.49211 -12.75730   0.54858   5.43608 -26.10552 -43.30684       (-0.239,-4.041) (-5.985,-17.476) (-23.805,-0.549)      4.74754
52      3.47282 -12.74464   0.54180   5.43019 -26.08444 -43.28296       (-0.259,-4.015) (-5.972,-17.513) (-23.852,-0.542)      4.81453
53      3.45353 -12.73197   0.53502   5.42431 -26.06336 -43.25908       (-0.278,-3.989) (-5.959,-17.551) (-23.898,-0.535)      4.8816
54      3.43424 -12.71931   0.52824   5.41843 -26.04228 -43.23519       (-0.298,-3.962) (-5.947,-17.589) (-23.945,-0.528)      4.94875
55      3.41496 -12.70665   0.52146   5.41254 -26.02120 -43.21131       (-0.317,-3.936) (-5.934,-17.627) (-23.992,-0.521)      5.01597
56      3.39567 -12.69398   0.51468   5.40666 -26.00013 -43.18743       (-0.337,-3.910) (-5.921,-17.665) (-24.039,-0.515)      5.08326
57      3.37638 -12.68132   0.50790   5.40077 -25.97905 -43.16354       (-0.356,-3.884) (-5.909,-17.703) (-24.086,-0.508)      5.15063
58      3.35709 -12.66865   0.50112   5.39489 -25.95797 -43.13966       (-0.376,-3.858) (-5.896,-17.740) (-24.132,-0.501)      5.21806
59      3.33780 -12.65599   0.49434   5.38901 -25.93689 -43.11578       (-0.395,-3.832) (-5.883,-17.778) (-24.179,-0.494)      5.28555
60      3.31851 -12.64333   0.48756   5.38312 -25.91581 -43.09189       (-0.414,-3.806) (-5.871,-17.816) (-24.226,-0.488)      5.35311
61      3.29922 -12.63066   0.48078   5.37724 -25.89473 -43.06801       (-0.434,-3.780) (-5.858,-17.854) (-24.273,-0.481)      5.42073
62      3.27993 -12.61800   0.47401   5.37135 -25.87365 -43.04413       (-0.453,-3.754) (-5.845,-17.892) (-24.320,-0.474)      5.4884
63      3.26064 -12.60534   0.46723   5.36547 -25.85257 -43.02024       (-0.473,-3.728) (-5.833,-17.930) (-24.366,-0.467)      5.55613
64      3.24136 -12.59267   0.46045   5.35958 -25.83149 -42.99636       (-0.492,-3.702) (-5.820,-17.967) (-24.413,-0.460)      5.62391
65      3.22207 -12.58001   0.45367   5.35370 -25.81041 -42.97248       (-0.512,-3.676) (-5.807,-18.005) (-24.460,-0.454)      5.69174
66      3.20278 -12.56735   0.44689   5.34782 -25.78933 -42.94860       (-0.531,-3.650) (-5.795,-18.043) (-24.507,-0.447)      5.75963
67      3.18349 -12.55468   0.44011   5.34193 -25.76825 -42.92471       (-0.550,-3.624) (-5.782,-18.081) (-24.554,-0.440)      5.82756
68      3.16420 -12.54202   0.43333   5.33605 -25.74717 -42.90083       (-0.570,-3.598) (-5.769,-18.119) (-24.600,-0.433)      5.89553
69      3.14491 -12.52936   0.42655   5.33016 -25.72609 -42.87695       (-0.589,-3.571) (-5.757,-18.157) (-24.647,-0.427)      5.96355
70      3.12562 -12.51669   0.41977   5.32428 -25.70502 -42.85306       (-0.609,-3.545) (-5.744,-18.194) (-24.694,-0.420)      6.03162
71      3.10633 -12.50403   0.41299   5.31840 -25.68394 -42.82918       (-0.628,-3.519) (-5.731,-18.232) (-24.741,-0.413)      6.09972
72      3.08705 -12.49136   0.40621   5.31251 -25.66286 -42.80530       (-0.648,-3.493) (-5.719,-18.270) (-24.788,-0.406)      6.16787
73      3.06776 -12.47870   0.39943   5.30663 -25.64178 -42.78141       (-0.667,-3.467) (-5.706,-18.308) (-24.834,-0.399)      6.23605
74      3.04847 -12.46604   0.39265   5.30074 -25.62070 -42.75753       (-0.687,-3.441) (-5.693,-18.346) (-24.881,-0.393)      6.30427
75      3.02918 -12.45337   0.38587   5.29486 -25.59962 -42.73365       (-0.706,-3.415) (-5.681,-18.384) (-24.928,-0.386)      6.37253
76      3.00989 -12.44071   0.37909   5.28897 -25.57854 -42.70976       (-0.725,-3.389) (-5.668,-18.421) (-24.975,-0.379)      6.44082
77      2.99060 -12.42805   0.37231   5.28309 -25.55746 -42.68588       (-0.745,-3.363) (-5.655,-18.459) (-25.022,-0.372)      6.50915
78      2.97131 -12.41538   0.36553   5.27721 -25.53638 -42.66200       (-0.764,-3.337) (-5.643,-18.497) (-25.068,-0.366)      6.57751
79      2.95202 -12.40272   0.35876   5.27132 -25.51530 -42.63812       (-0.784,-3.311) (-5.630,-18.535) (-25.115,-0.359)      6.6459
80      2.93273 -12.39006   0.35198   5.26544 -25.49422 -42.61423       (-0.803,-3.285) (-5.617,-18.573) (-25.162,-0.352)      6.71432
81      2.91345 -12.37739   0.34520   5.25955 -25.47314 -42.59035       (-0.823,-3.259) (-5.605,-18.611) (-25.209,-0.345)      6.78278
82      2.89416 -12.36473   0.33842   5.25367 -25.45206 -42.56647       (-0.842,-3.233) (-5.592,-18.648) (-25.256,-0.338)      6.85126
83      2.87487 -12.35206   0.33164   5.24778 -25.43098 -42.54258       (-0.862,-3.207) (-5.579,-18.686) (-25.302,-0.332)      6.91977
84      2.85558 -12.33940   0.32486   5.24190 -25.40991 -42.51870       (-0.881,-3.180) (-5.567,-18.724) (-25.349,-0.325)      6.98831
85      2.83629 -12.32674   0.31808   5.23602 -25.38883 -42.49482       (-0.900,-3.154) (-5.554,-18.762) (-25.396,-0.318)      7.05687
86      2.81700 -12.31407   0.31130   5.23013 -25.36775 -42.47093       (-0.920,-3.128) (-5.541,-18.800) (-25.443,-0.311)      7.12546
87      2.79771 -12.30141   0.30452   5.22425 -25.34667 -42.44705       (-0.939,-3.102) (-5.529,-18.838) (-25.490,-0.305)      7.19408
88      2.77842 -12.28875   0.29774   5.21836 -25.32559 -42.42317       (-0.959,-3.076) (-5.516,-18.876) (-25.536,-0.298)      7.26272
89      2.75913 -12.27608   0.29096   5.21248 -25.30451 -42.39928       (-0.978,-3.050) (-5.503,-18.913) (-25.583,-0.291)      7.33139
90      2.73985 -12.26342   0.28418   5.20660 -25.28343 -42.37540       (-0.998,-3.024) (-5.491,-18.951) (-25.630,-0.284)      7.40007
91      2.72056 -12.25076   0.27740   5.20071 -25.26235 -42.35152       (-1.017,-2.998) (-5.478,-18.989) (-25.677,-0.277)      7.46878
92      2.70127 -12.23809   0.27062   5.19483 -25.24127 -42.32764       (-1.037,-2.972) (-5.465,-19.027) (-25.724,-0.271)      7.53752
93      2.68198 -12.22543   0.26384   5.18894 -25.22019 -42.30375       (-1.056,-2.946) (-5.453,-19.065) (-25.770,-0.264)      7.60627
94      2.66269 -12.21276   0.25706   5.18306 -25.19911 -42.27987       (-1.075,-2.920) (-5.440,-19.103) (-25.817,-0.257)      7.67504
95      2.64340 -12.20010   0.25028   5.17717 -25.17803 -42.25599       (-1.095,-2.894) (-5.427,-19.140) (-25.864,-0.250)      7.74384
96      2.62411 -12.18744   0.24351   5.17129 -25.15695 -42.23210       (-1.114,-2.868) (-5.415,-19.178) (-25.911,-0.244)      7.81265
97      2.60482 -12.17477   0.23673   5.16541 -25.13587 -42.20822       (-1.134,-2.842) (-5.402,-19.216) (-25.958,-0.237)      7.88148
98      2.58554 -12.16211   0.22995   5.15952 -25.11480 -42.18434       (-1.153,-2.815) (-5.389,-19.254) (-26.004,-0.230)      7.95033
99      2.56625 -12.14945   0.22317   5.15364 -25.09372 -42.16045       (-1.173,-2.789) (-5.377,-19.292) (-26.051,-0.223)      8.0192
100      2.54696 -12.13678   0.21639   5.14775 -25.07264 -42.13657       (-1.192,-2.763) (-5.364,-19.330) (-26.098,-0.216)      8.08809
101      2.52767 -12.12412   0.20961   5.14187 -25.05156 -42.11269       (-1.212,-2.737) (-5.351,-19.367) (-26.145,-0.210)      8.15699
102      2.50838 -12.11146   0.20283   5.13599 -25.03048 -42.08880       (-1.231,-2.711) (-5.339,-19.405) (-26.192,-0.203)      8.22592
103      2.48909 -12.09879   0.19605   5.13010 -25.00940 -42.06492       (-1.250,-2.685) (-5.326,-19.443) (-26.238,-0.196)      8.29485
104      2.46980 -12.08613   0.18927   5.12422 -24.98832 -42.04104       (-1.270,-2.659) (-5.313,-19.481) (-26.285,-0.189)      8.36381
105      2.45051 -12.07346   0.18249   5.11833 -24.96724 -42.01716       (-1.289,-2.633) (-5.301,-19.519) (-26.332,-0.182)      8.43278
106      2.43122 -12.06080   0.17571   5.11245 -24.94616 -41.99327       (-1.309,-2.607) (-5.288,-19.557) (-26.379,-0.176)      8.50176
107      2.41194 -12.04814   0.16893   5.10656 -24.92508 -41.96939       (-1.328,-2.581) (-5.275,-19.594) (-26.426,-0.169)      8.57076
108      2.39265 -12.03547   0.16215   5.10068 -24.90400 -41.94551       (-1.348,-2.555) (-5.263,-19.632) (-26.472,-0.162)      8.63977
109      2.37336 -12.02281   0.15537   5.09480 -24.88292 -41.92162       (-1.367,-2.529) (-5.250,-19.670) (-26.519,-0.155)      8.7088
110      2.35407 -12.01015   0.14859   5.08891 -24.86184 -41.89774       (-1.387,-2.503) (-5.238,-19.708) (-26.566,-0.149)      8.77784
111      2.33478 -11.99748   0.14181   5.08303 -24.84076 -41.87386       (-1.406,-2.477) (-5.225,-19.746) (-26.613,-0.142)      8.8469
112      2.31549 -11.98482   0.13503   5.07714 -24.81969 -41.84997       (-1.425,-2.451) (-5.212,-19.784) (-26.660,-0.135)      8.91596
113      2.29620 -11.97216   0.12826   5.07126 -24.79861 -41.82609       (-1.445,-2.424) (-5.200,-19.821) (-26.706,-0.128)      8.98505
114      2.27691 -11.95949   0.12148   5.06537 -24.77753 -41.80221       (-1.464,-2.398) (-5.187,-19.859) (-26.753,-0.121)      9.05414
115      2.25763 -11.94683   0.11470   5.05949 -24.75645 -41.77832       (-1.484,-2.372) (-5.174,-19.897) (-26.800,-0.115)      9.12324
116      2.23834 -11.93416   0.10792   5.05361 -24.73537 -41.75444       (-1.503,-2.346) (-5.162,-19.935) (-26.847,-0.108)      9.19236
117      2.21905 -11.92150   0.10114   5.04772 -24.71429 -41.73056       (-1.523,-2.320) (-5.149,-19.973) (-26.894,-0.101)      9.26149
118      2.19976 -11.90884   0.09436   5.04184 -24.69321 -41.70667       (-1.542,-2.294) (-5.136,-20.011) (-26.940,-0.094)      9.33063
119      2.18047 -11.89617   0.08758   5.03595 -24.67213 -41.68279       (-1.562,-2.268) (-5.124,-20.048) (-26.987,-0.088)      9.39978
120      2.16118 -11.88351   0.08080   5.03007 -24.65105 -41.65891       (-1.581,-2.242) (-5.111,-20.086) (-27.034,-0.081)      9.46895
121      2.14189 -11.87085   0.07402   5.02419 -24.62997 -41.63503       (-1.600,-2.216) (-5.098,-20.124) (-27.081,-0.074)      9.53812
122      2.12260 -11.85818   0.06724   5.01830 -24.60889 -41.61114       (-1.620,-2.190) (-5.086,-20.162) (-27.128,-0.067)      9.60731
123      2.10331 -11.84552   0.06046   5.01242 -24.58781 -41.58726       (-1.639,-2.164) (-5.073,-20.200) (-27.174,-0.060)      9.6765
124      2.08403 -11.83286   0.05368   5.00653 -24.56673 -41.56338       (-1.659,-2.138) (-5.060,-20.238) (-27.221,-0.054)      9.74571
125      2.06474 -11.82019   0.04690   5.00065 -24.54565 -41.53949       (-1.678,-2.112) (-5.048,-20.275) (-27.268,-0.047)      9.81492
126      2.04545 -11.80753   0.04012   4.99476 -24.52458 -41.51561       (-1.698,-2.086) (-5.035,-20.313) (-27.315,-0.040)      9.88414
127      2.02616 -11.79487   0.03334   4.98888 -24.50350 -41.49173       (-1.717,-2.060) (-5.022,-20.351) (-27.362,-0.033)      9.95338
128      2.00687 -11.78220   0.02656   4.98300 -24.48242 -41.46784       (-1.737,-2.033) (-5.010,-20.389) (-27.408,-0.027)      10.0226
129      1.98758 -11.76954   0.01978   4.97711 -24.46134 -41.44396       (-1.756,-2.007) (-4.997,-20.427) (-27.455,-0.020)      10.0919
130      1.96829 -11.75687   0.01300   4.97123 -24.44026 -41.42008       (-1.775,-1.981) (-4.984,-20.465) (-27.502,-0.013)      10.1611
131      1.94900 -11.74421   0.00623   4.96534 -24.41918 -41.39619       (-1.795,-1.955) (-4.972,-20.502) (-27.549,-0.006)      10.2304
132      1.92972 -11.73155  -0.00055   4.95946 -24.39810 -41.37231       (-4.958,-1.929) (-1.814,-20.540) (-27.596,-0.001)      10.1918
133      1.91043 -11.71888  -0.00733   4.95357 -24.37702 -41.34843       (-4.939,-1.896) (-1.826,-20.571) (-27.650,-0.007)      10.263
134      1.89114 -11.70622  -0.01411   4.94769 -24.35594 -41.32455       (-4.919,-1.863) (-1.839,-20.602) (-27.703,-0.014)      10.3342
135      1.87185 -11.69356  -0.02089   4.94181 -24.33486 -41.30066       (-4.900,-1.830) (-1.852,-20.633) (-27.757,-0.021)      10.4055
136      1.85256 -11.68089  -0.02767   4.93592 -24.31378 -41.27678       (-4.881,-1.797) (-1.864,-20.664) (-27.811,-0.028)      10.4768
137      1.83327 -11.66823  -0.03445   4.93004 -24.29270 -41.25290       (-4.861,-1.764) (-1.877,-20.695) (-27.864,-0.034)      10.5481
138      1.81398 -11.65557  -0.04123   4.92415 -24.27162 -41.22901       (-4.842,-1.732) (-1.890,-20.726) (-27.918,-0.041)      10.6195
139      1.79469 -11.64290  -0.04801   4.91827 -24.25054 -41.20513       (-4.822,-1.699) (-1.902,-20.757) (-27.971,-0.048)      10.6909
140      1.77540 -11.63024  -0.05479   4.91239 -24.22947 -41.18125       (-4.803,-1.666) (-1.915,-20.788) (-28.025,-0.055)      10.7623
141      1.75612 -11.61757  -0.06157   4.90650 -24.20839 -41.15736       (-4.783,-1.633) (-1.928,-20.819) (-28.078,-0.062)      10.8338
142      1.73683 -11.60491  -0.06835   4.90062 -24.18731 -41.13348       (-4.764,-1.600) (-1.940,-20.850) (-28.132,-0.068)      10.9053
143      1.71754 -11.59225  -0.07513   4.89473 -24.16623 -41.10960       (-4.744,-1.567) (-1.953,-20.881) (-28.186,-0.075)      10.9769
144      1.69825 -11.57958  -0.08191   4.88885 -24.14515 -41.08571       (-4.725,-1.534) (-1.966,-20.912) (-28.239,-0.082)      11.0484
145      1.67896 -11.56692  -0.08869   4.88296 -24.12407 -41.06183       (-4.706,-1.502) (-1.978,-20.944) (-28.293,-0.089)      11.1201
146      1.65967 -11.55426  -0.09547   4.87708 -24.10299 -41.03795       (-4.686,-1.469) (-1.991,-20.975) (-28.346,-0.095)      11.1917
147      1.64038 -11.54159  -0.10225   4.87120 -24.08191 -41.01407       (-4.667,-1.436) (-2.004,-21.006) (-28.400,-0.102)      11.2634
148      1.62109 -11.52893  -0.10902   4.86531 -24.06083 -40.99018       (-4.647,-1.403) (-2.016,-21.037) (-28.453,-0.109)      11.3351
149      1.60180 -11.51627  -0.11580   4.85943 -24.03975 -40.96630       (-4.628,-1.370) (-2.029,-21.068) (-28.507,-0.116)      11.4069
150      1.58252 -11.50360  -0.12258   4.85354 -24.01867 -40.94242       (-4.608,-1.337) (-2.042,-21.099) (-28.561,-0.123)      11.4786
151      1.56323 -11.49094  -0.12936   4.84766 -23.99759 -40.91853       (-4.589,-1.305) (-2.054,-21.130) (-28.614,-0.129)      11.5505
152      1.54394 -11.47827  -0.13614   4.84178 -23.97651 -40.89465       (-4.569,-1.272) (-2.067,-21.161) (-28.668,-0.136)      11.6223
153      1.52465 -11.46561  -0.14292   4.83589 -23.95543 -40.87077       (-4.550,-1.239) (-2.080,-21.192) (-28.721,-0.143)      11.6942
154      1.50536 -11.45295  -0.14970   4.83001 -23.93436 -40.84688       (-4.531,-1.206) (-2.092,-21.223) (-28.775,-0.150)      11.7661
155      1.48607 -11.44028  -0.15648   4.82412 -23.91328 -40.82300       (-4.511,-1.173) (-2.105,-21.254) (-28.829,-0.156)      11.838
156      1.46678 -11.42762  -0.16326   4.81824 -23.89220 -40.79912       (-4.492,-1.140) (-2.118,-21.285) (-28.882,-0.163)      11.9099
157      1.44749 -11.41496  -0.17004   4.81235 -23.87112 -40.77523       (-4.472,-1.107) (-2.130,-21.316) (-28.936,-0.170)      11.9819
158      1.42821 -11.40229  -0.17682   4.80647 -23.85004 -40.75135       (-4.453,-1.075) (-2.143,-21.347) (-28.989,-0.177)      12.0539
159      1.40892 -11.38963  -0.18360   4.80059 -23.82896 -40.72747       (-4.433,-1.042) (-2.156,-21.378) (-29.043,-0.184)      12.1259
160      1.38963 -11.37697  -0.19038   4.79470 -23.80788 -40.70359       (-4.414,-1.009) (-2.168,-21.409) (-29.096,-0.190)      12.198
161      1.37034 -11.36430  -0.19716   4.78882 -23.78680 -40.67970       (-4.395,-0.976) (-2.181,-21.440) (-29.150,-0.197)      12.2701
162      1.35105 -11.35164  -0.20394   4.78293 -23.76572 -40.65582       (-4.375,-0.943) (-2.194,-21.471) (-29.204,-0.204)      12.3422
163      1.33176 -11.33897  -0.21072   4.77705 -23.74464 -40.63194       (-4.356,-0.910) (-2.206,-21.503) (-29.257,-0.211)      12.4143
164      1.31247 -11.32631  -0.21750   4.77116 -23.72356 -40.60805       (-4.336,-0.877) (-2.219,-21.534) (-29.311,-0.217)      12.4865
165      1.29318 -11.31365  -0.22427   4.76528 -23.70248 -40.58417       (-4.317,-0.845) (-2.232,-21.565) (-29.364,-0.224)      12.5586
166      1.27389 -11.30098  -0.23105   4.75940 -23.68140 -40.56029       (-4.297,-0.812) (-2.244,-21.596) (-29.418,-0.231)      12.6308
167      1.25461 -11.28832  -0.23783   4.75351 -23.66032 -40.53640       (-4.278,-0.779) (-2.257,-21.627) (-29.472,-0.238)      12.7031
168      1.23532 -11.27566  -0.24461   4.74763 -23.63925 -40.51252       (-4.258,-0.746) (-2.270,-21.658) (-29.525,-0.245)      12.7753
169      1.21603 -11.26299  -0.25139   4.74174 -23.61817 -40.48864       (-4.239,-0.713) (-2.282,-21.689) (-29.579,-0.251)      12.8476
170      1.19674 -11.25033  -0.25817   4.73586 -23.59709 -40.46475       (-4.220,-0.680) (-2.295,-21.720) (-29.632,-0.258)      12.9198
171      1.17745 -11.23767  -0.26495   4.72998 -23.57601 -40.44087       (-4.200,-0.648) (-2.308,-21.751) (-29.686,-0.265)      12.9922
172      1.15816 -11.22500  -0.27173   4.72409 -23.55493 -40.41699       (-4.181,-0.615) (-2.320,-21.782) (-29.739,-0.272)      13.0645
173      1.13887 -11.21234  -0.27851   4.71821 -23.53385 -40.39310       (-4.161,-0.582) (-2.333,-21.813) (-29.793,-0.279)      13.1368
174      1.11958 -11.19968  -0.28529   4.71232 -23.51277 -40.36922       (-4.142,-0.549) (-2.346,-21.844) (-29.847,-0.285)      13.2092
175      1.10030 -11.18701  -0.29207   4.70644 -23.49169 -40.34534       (-4.122,-0.516) (-2.358,-21.875) (-29.900,-0.292)      13.2816
176      1.08101 -11.17435  -0.29885   4.70055 -23.47061 -40.32146       (-4.103,-0.483) (-2.371,-21.906) (-29.954,-0.299)      13.354
177      1.06172 -11.16168  -0.30563   4.69467 -23.44953 -40.29757       (-4.083,-0.450) (-2.384,-21.937) (-30.007,-0.306)      13.4264
178      1.04243 -11.14902  -0.31241   4.68879 -23.42845 -40.27369       (-4.064,-0.418) (-2.396,-21.968) (-30.061,-0.312)      13.4989
179      1.02314 -11.13636  -0.31919   4.68290 -23.40737 -40.24981       (-4.045,-0.385) (-2.409,-21.999) (-30.114,-0.319)      13.5713
180      1.00385 -11.12369  -0.32597   4.67702 -23.38629 -40.22592       (-4.025,-0.352) (-2.422,-22.031) (-30.168,-0.326)      13.6438
181      0.98456 -11.11103  -0.33275   4.67113 -23.36521 -40.20204       (-4.006,-0.319) (-2.434,-22.062) (-30.222,-0.333)      13.7163
182      0.96527 -11.09837  -0.33953   4.66525 -23.34414 -40.17816       (-3.986,-0.286) (-2.447,-22.093) (-30.275,-0.340)      13.7888
183      0.94598 -11.08570  -0.34630   4.65937 -23.32306 -40.15427       (-3.967,-0.253) (-2.460,-22.124) (-30.329,-0.346)      13.8614
184      0.92670 -11.07304  -0.35308   4.65348 -23.30198 -40.13039       (-3.947,-0.221) (-2.472,-22.155) (-30.382,-0.353)      13.9339
185      0.90741 -11.06038  -0.35986   4.64760 -23.28090 -40.10651       (-3.928,-0.188) (-2.485,-22.186) (-30.436,-0.360)      14.0065
186      0.88812 -11.04771  -0.36664   4.64171 -23.25982 -40.08262       (-3.908,-0.155) (-2.498,-22.217) (-30.490,-0.367)      14.0791
