Fol_2018-02-25.13_35_13.63_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -752.26563 -2231.28463 229.51567 -2564.43301 -570.94144 -797.89314       (-522.750,-2001.769) (-2334.917,-341.426) (-229.516,-1027.409)      0
1    -752.03589 -2231.38836 229.05618 -2563.86978 -570.71169 -798.12289       (-522.980,-2002.332) (-2334.814,-341.656) (-229.056,-1027.179)      0.835145
2    -751.80614 -2231.49210 228.59668 -2563.30656 -570.48195 -798.35263       (-523.209,-2002.895) (-2334.710,-341.885) (-228.597,-1026.949)      1.67029
3    -751.57640 -2231.59584 228.13719 -2562.74333 -570.25220 -798.58238       (-523.439,-2003.459) (-2334.606,-342.115) (-228.137,-1026.720)      2.50543
4    -751.34665 -2231.69957 227.67770 -2562.18010 -570.02246 -798.81213       (-523.669,-2004.022) (-2334.502,-342.345) (-227.678,-1026.490)      3.34058
5    -751.11691 -2231.80331 227.21821 -2561.61688 -569.79271 -799.04187       (-523.899,-2004.585) (-2334.399,-342.575) (-227.218,-1026.260)      4.17572
6    -750.88716 -2231.90705 226.75872 -2561.05365 -569.56297 -799.27162       (-524.128,-2005.148) (-2334.295,-342.804) (-226.759,-1026.030)      5.01087
7    -750.65742 -2232.01078 226.29923 -2560.49042 -569.33322 -799.50136       (-524.358,-2005.712) (-2334.191,-343.034) (-226.299,-1025.801)      5.84601
8    -750.42767 -2232.11452 225.83974 -2559.92719 -569.10348 -799.73111       (-524.588,-2006.275) (-2334.087,-343.264) (-225.840,-1025.571)      6.68116
9    -750.19792 -2232.21826 225.38025 -2559.36397 -568.87373 -799.96085       (-524.818,-2006.838) (-2333.984,-343.493) (-225.380,-1025.341)      7.5163
10    -749.96818 -2232.32199 224.92076 -2558.80074 -568.64399 -800.19060       (-525.047,-2007.401) (-2333.880,-343.723) (-224.921,-1025.111)      8.35145
11    -749.73843 -2232.42573 224.46127 -2558.23751 -568.41424 -800.42034       (-525.277,-2007.964) (-2333.776,-343.953) (-224.461,-1024.882)      9.18659
12    -749.50869 -2232.52947 224.00178 -2557.67428 -568.18449 -800.65009       (-525.507,-2008.528) (-2333.673,-344.183) (-224.002,-1024.652)      10.0217
13    -749.27894 -2232.63320 223.54229 -2557.11106 -567.95475 -800.87983       (-525.737,-2009.091) (-2333.569,-344.412) (-223.542,-1024.422)      10.8569
14    -749.04920 -2232.73694 223.08279 -2556.54783 -567.72500 -801.10958       (-525.966,-2009.654) (-2333.465,-344.642) (-223.083,-1024.192)      11.692
15    -748.81945 -2232.84067 222.62330 -2555.98460 -567.49526 -801.33932       (-526.196,-2010.217) (-2333.361,-344.872) (-222.623,-1023.963)      12.5272
16    -748.58971 -2232.94441 222.16381 -2555.42138 -567.26551 -801.56907       (-526.426,-2010.781) (-2333.258,-345.102) (-222.164,-1023.733)      13.3623
17    -748.35996 -2233.04815 221.70432 -2554.85815 -567.03577 -801.79882       (-526.656,-2011.344) (-2333.154,-345.331) (-221.704,-1023.503)      14.1975
18    -748.13022 -2233.15188 221.24483 -2554.29492 -566.80602 -802.02856       (-526.885,-2011.907) (-2333.050,-345.561) (-221.245,-1023.273)      15.0326
19    -747.90047 -2233.25562 220.78534 -2553.73169 -566.57628 -802.25831       (-527.115,-2012.470) (-2332.946,-345.791) (-220.785,-1023.044)      15.8678
20    -747.67072 -2233.35936 220.32585 -2553.16847 -566.34653 -802.48805       (-527.345,-2013.034) (-2332.843,-346.021) (-220.326,-1022.814)      16.7029
21    -747.44098 -2233.46309 219.86636 -2552.60524 -566.11679 -802.71780       (-527.575,-2013.597) (-2332.739,-346.250) (-219.866,-1022.584)      17.538
22    -747.21123 -2233.56683 219.40687 -2552.04201 -565.88704 -802.94754       (-527.804,-2014.160) (-2332.635,-346.480) (-219.407,-1022.354)      18.3732
