2BOUNDS_2018-03-07.14_37_47.437_.txt     Output is probe cell, reduced cell, NCDist distance between
73     11.87749 -32.38313   2.03141 -29.88274 -40.29368 -17.37734       (-26.005,-19.442) (-6.098,-5.500) (-6.378,-8.409)      12.1783
74     11.84241 -32.35150   2.01695 -29.85901 -40.25722 -17.37045       (-26.037,-19.511) (-6.224,-5.528) (-6.314,-8.331)      12.1522
75     11.80733 -32.31986   2.00250 -29.83528 -40.22076 -17.36355       (-26.069,-19.579) (-6.350,-5.556) (-6.251,-8.254)      12.1287
76     11.77225 -32.28823   1.98804 -29.81154 -40.18430 -17.35666       (-26.100,-19.648) (-6.476,-5.584) (-6.188,-8.176)      12.1078
77     11.73717 -32.25660   1.97358 -29.78781 -40.14784 -17.34976       (-26.132,-19.716) (-6.602,-5.613) (-6.125,-8.098)      12.0895
78     11.70209 -32.22496   1.95913 -29.76407 -40.11138 -17.34286       (-26.164,-19.784) (-6.728,-5.641) (-6.061,-8.020)      12.0739
79     11.66701 -32.19333   1.94467 -29.74034 -40.07493 -17.33597       (-26.195,-19.853) (-6.853,-5.669) (-5.998,-7.943)      12.061
80     11.63193 -32.16170   1.93021 -29.71661 -40.03847 -17.32907       (-26.227,-19.921) (-6.979,-5.697) (-5.935,-7.865)      12.0507
81     11.59686 -32.13006   1.91576 -29.69287 -40.00201 -17.32218       (-26.259,-19.990) (-7.105,-5.725) (-5.872,-7.787)      12.0431
82     11.56178 -32.09843   1.90130 -29.66914 -39.96555 -17.31528       (-26.290,-20.058) (-7.231,-5.754) (-5.808,-7.710)      12.0382
83     11.52670 -32.06680   1.88684 -29.64540 -39.92909 -17.30839       (-26.322,-20.127) (-7.357,-5.782) (-5.745,-7.632)      12.036
84     11.49162 -32.03516   1.87239 -29.62167 -39.89263 -17.30149       (-26.353,-20.195) (-7.483,-5.810) (-5.682,-7.554)      12.0365
85     11.45654 -32.00353   1.85793 -29.59794 -39.85618 -17.29459       (-26.385,-20.264) (-7.609,-5.838) (-5.618,-7.476)      12.0397
86     11.42146 -31.97190   1.84347 -29.57420 -39.81972 -17.28770       (-26.417,-20.332) (-7.735,-5.866) (-5.555,-7.399)      12.0455
87     11.38638 -31.94026   1.82902 -29.55047 -39.78326 -17.28080       (-26.448,-20.400) (-7.861,-5.894) (-5.492,-7.321)      12.054
88     11.35130 -31.90863   1.81456 -29.52674 -39.74680 -17.27391       (-26.480,-20.469) (-7.986,-5.923) (-5.429,-7.243)      12.0652
89     11.31622 -31.87700   1.80011 -29.50300 -39.71034 -17.26701       (-26.512,-20.537) (-8.112,-5.951) (-5.365,-7.166)      12.0791
90     11.28114 -31.84536   1.78565 -29.47927 -39.67388 -17.26012       (-26.543,-20.606) (-8.238,-5.979) (-5.302,-7.088)      12.0957
91     11.24606 -31.81373   1.77119 -29.45553 -39.63742 -17.25322       (-26.575,-20.674) (-8.364,-6.007) (-5.239,-7.010)      12.1149
92     11.21098 -31.78210   1.75674 -29.43180 -39.60097 -17.24632       (-26.606,-20.743) (-8.490,-6.035) (-5.176,-6.932)      12.1367
93     11.17590 -31.75046   1.74228 -29.40807 -39.56451 -17.23943       (-26.638,-20.811) (-8.616,-6.064) (-5.112,-6.855)      12.1611
94     11.14083 -31.71883   1.72782 -29.38433 -39.52805 -17.23253       (-26.670,-20.880) (-8.742,-6.092) (-5.049,-6.777)      12.1882
95     11.10575 -31.68720   1.71337 -29.36060 -39.49159 -17.22564       (-26.701,-20.948) (-8.868,-6.120) (-4.986,-6.699)      12.2178
96     11.07067 -31.65556   1.69891 -29.33686 -39.45513 -17.21874       (-26.733,-21.016) (-8.993,-6.148) (-4.923,-6.622)      12.25
97     11.03559 -31.62393   1.68445 -29.31313 -39.41867 -17.21184       (-26.765,-21.085) (-9.119,-6.176) (-4.859,-6.544)      12.2848
98     11.00051 -31.59230   1.67000 -29.28940 -39.38222 -17.20495       (-26.796,-21.153) (-9.245,-6.204) (-4.796,-6.466)      12.3221
99     10.96543 -31.56066   1.65554 -29.26566 -39.34576 -17.19805       (-26.828,-21.222) (-9.371,-6.233) (-4.733,-6.388)      12.3619
100     10.93035 -31.52903   1.64108 -29.24193 -39.30930 -17.19116       (-26.859,-21.290) (-9.497,-6.261) (-4.670,-6.311)      12.4042
101     10.89527 -31.49740   1.62663 -29.21819 -39.27284 -17.18426       (-26.891,-21.359) (-9.623,-6.289) (-4.606,-6.233)      12.4489
102     10.86019 -31.46576   1.61217 -29.19446 -39.23638 -17.17737       (-26.923,-21.427) (-9.749,-6.317) (-4.543,-6.155)      12.4961
103     10.82511 -31.43413   1.59771 -29.17073 -39.19992 -17.17047       (-26.954,-21.496) (-9.875,-6.345) (-4.480,-6.077)      12.5457
104     10.79003 -31.40250   1.58326 -29.14699 -39.16346 -17.16357       (-26.986,-21.564) (-10.000,-6.374) (-4.416,-6.000)      12.5976
105     10.75495 -31.37086   1.56880 -29.12326 -39.12701 -17.15668       (-27.018,-21.632) (-10.126,-6.402) (-4.353,-5.922)      12.6519
106     10.71987 -31.33923   1.55434 -29.09952 -39.09055 -17.14978       (-27.049,-21.701) (-10.252,-6.430) (-4.290,-5.844)      12.7085
107     10.68480 -31.30760   1.53989 -29.07579 -39.05409 -17.14289       (-27.081,-21.769) (-10.378,-6.458) (-4.227,-5.767)      12.7674
108     10.64972 -31.27596   1.52543 -29.05206 -39.01763 -17.13599       (-27.113,-21.838) (-10.504,-6.486) (-4.163,-5.689)      12.8285
109     10.61464 -31.24433   1.51097 -29.02832 -38.98117 -17.12910       (-27.144,-21.906) (-10.630,-6.514) (-4.100,-5.611)      12.8919
110     10.57956 -31.21270   1.49652 -29.00459 -38.94471 -17.12220       (-27.176,-21.975) (-10.756,-6.543) (-4.037,-5.533)      12.9575
111     10.54448 -31.18106   1.48206 -28.98085 -38.90826 -17.11530       (-27.207,-22.043) (-10.882,-6.571) (-3.974,-5.456)      13.0252
112     10.50940 -31.14943   1.46760 -28.95712 -38.87180 -17.10841       (-27.239,-22.112) (-11.007,-6.599) (-3.910,-5.378)      13.095
113     10.47432 -31.11780   1.45315 -28.93339 -38.83534 -17.10151       (-27.271,-22.180) (-11.133,-6.627) (-3.847,-5.300)      13.1669
114     10.43924 -31.08616   1.43869 -28.90965 -38.79888 -17.09462       (-27.302,-22.248) (-11.259,-6.655) (-3.784,-5.223)      13.2409
115     10.40416 -31.05453   1.42423 -28.88592 -38.76242 -17.08772       (-27.334,-22.317) (-11.385,-6.684) (-3.721,-5.145)      13.3169
116     10.36908 -31.02290   1.40978 -28.86219 -38.72596 -17.08083       (-27.366,-22.385) (-11.511,-6.712) (-3.657,-5.067)      13.3949
117     10.33400 -30.99126   1.39532 -28.83845 -38.68950 -17.07393       (-27.397,-22.454) (-11.637,-6.740) (-3.594,-4.989)      13.4748
118     10.29892 -30.95963   1.38087 -28.81472 -38.65305 -17.06703       (-27.429,-22.522) (-11.763,-6.768) (-3.531,-4.912)      13.5566
119     10.26385 -30.92800   1.36641 -28.79098 -38.61659 -17.06014       (-27.460,-22.591) (-11.889,-6.796) (-3.468,-4.834)      13.6404
120     10.22877 -30.89636   1.35195 -28.76725 -38.58013 -17.05324       (-27.492,-22.659) (-12.014,-6.824) (-3.404,-4.756)      13.7259
121     10.19369 -30.86473   1.33750 -28.74352 -38.54367 -17.04635       (-27.524,-22.727) (-12.140,-6.853) (-3.341,-4.679)      13.8133
122     10.15861 -30.83310   1.32304 -28.71978 -38.50721 -17.03945       (-27.555,-22.796) (-12.266,-6.881) (-3.278,-4.601)      13.9025
123     10.12353 -30.80146   1.30858 -28.69605 -38.47075 -17.03255       (-27.587,-22.864) (-12.392,-6.909) (-3.215,-4.523)      13.9934
124     10.08845 -30.76983   1.29413 -28.67231 -38.43430 -17.02566       (-27.619,-22.933) (-12.518,-6.937) (-3.151,-4.445)      14.086
125     10.05337 -30.73820   1.27967 -28.64858 -38.39784 -17.01876       (-27.650,-23.001) (-12.644,-6.965) (-3.088,-4.368)      14.1803
126     10.01829 -30.70656   1.26521 -28.62485 -38.36138 -17.01187       (-27.682,-23.070) (-12.770,-6.994) (-3.025,-4.290)      14.2763
127      9.98321 -30.67493   1.25076 -28.60111 -38.32492 -17.00497       (-27.713,-23.138) (-12.896,-7.022) (-2.961,-4.212)      14.3738
128      9.94813 -30.64330   1.23630 -28.57738 -38.28846 -16.99808       (-27.745,-23.207) (-13.021,-7.050) (-2.898,-4.134)      14.4729
129      9.91305 -30.61166   1.22184 -28.55364 -38.25200 -16.99118       (-27.777,-23.275) (-13.147,-7.078) (-2.835,-4.057)      14.5736
130      9.87797 -30.58003   1.20739 -28.52991 -38.21554 -16.98428       (-27.808,-23.343) (-13.273,-7.106) (-2.772,-3.979)      14.6758
131      9.84289 -30.54840   1.19293 -28.50618 -38.17909 -16.97739       (-27.840,-23.412) (-13.399,-7.134) (-2.708,-3.901)      14.7795
132      9.80782 -30.51676   1.17847 -28.48244 -38.14263 -16.97049       (-27.872,-23.480) (-13.525,-7.163) (-2.645,-3.824)      14.8846
133      9.77274 -30.48513   1.16402 -28.45871 -38.10617 -16.96360       (-27.903,-23.549) (-13.651,-7.191) (-2.582,-3.746)      14.9912
134      9.73766 -30.45350   1.14956 -28.43497 -38.06971 -16.95670       (-27.935,-23.617) (-13.777,-7.219) (-2.519,-3.668)      15.0991
135      9.70258 -30.42187   1.13510 -28.41124 -38.03325 -16.94981       (-27.967,-23.686) (-13.903,-7.247) (-2.455,-3.590)      15.2084
136      9.66750 -30.39023   1.12065 -28.38751 -37.99679 -16.94291       (-27.998,-23.754) (-14.028,-7.275) (-2.392,-3.513)      15.3191
137      9.63242 -30.35860   1.10619 -28.36377 -37.96034 -16.93601       (-28.030,-23.823) (-14.154,-7.304) (-2.329,-3.435)      15.431
138      9.59734 -30.32697   1.09173 -28.34004 -37.92388 -16.92912       (-28.061,-23.891) (-14.280,-7.332) (-2.266,-3.357)      15.5442
139      9.56226 -30.29533   1.07728 -28.31630 -37.88742 -16.92222       (-28.093,-23.959) (-14.406,-7.360) (-2.202,-3.280)      15.6587
140      9.52718 -30.26370   1.06282 -28.29257 -37.85096 -16.91533       (-28.125,-24.028) (-14.532,-7.388) (-2.139,-3.202)      15.7744
141      9.49210 -30.23207   1.04836 -28.26884 -37.81450 -16.90843       (-28.156,-24.096) (-14.658,-7.416) (-2.076,-3.124)      15.8913
142      9.45702 -30.20043   1.03391 -28.24510 -37.77804 -16.90154       (-28.188,-24.165) (-14.784,-7.445) (-2.013,-3.046)      16.0093
143      9.42194 -30.16880   1.01945 -28.22137 -37.74158 -16.89464       (-28.220,-24.233) (-14.910,-7.473) (-1.949,-2.969)      16.1285
144      9.38686 -30.13717   1.00500 -28.19764 -37.70513 -16.88774       (-28.251,-24.302) (-15.035,-7.501) (-1.886,-2.891)      16.2488
145      9.35179 -30.10553   0.99054 -28.17390 -37.66867 -16.88085       (-28.283,-24.370) (-15.161,-7.529) (-1.823,-2.813)      16.3702
146      9.31671 -30.07390   0.97608 -28.15017 -37.63221 -16.87395       (-28.314,-24.439) (-15.287,-7.557) (-1.759,-2.736)      16.4927
147      9.28163 -30.04227   0.96163 -28.12643 -37.59575 -16.86706       (-28.346,-24.507) (-15.413,-7.585) (-1.696,-2.658)      16.6162
148      9.24655 -30.01063   0.94717 -28.10270 -37.55929 -16.86016       (-28.378,-24.575) (-15.539,-7.614) (-1.633,-2.580)      16.7393
149      9.21147 -29.97900   0.93271 -28.07897 -37.52283 -16.85326       (-28.409,-24.644) (-15.665,-7.642) (-1.570,-2.502)      16.8632
150      9.17639 -29.94737   0.91826 -28.05523 -37.48638 -16.84637       (-28.441,-24.712) (-15.791,-7.670) (-1.506,-2.425)      16.988
151      9.14131 -29.91573   0.90380 -28.03150 -37.44992 -16.83947       (-28.473,-24.781) (-15.917,-7.698) (-1.443,-2.347)      17.1138
152      9.10623 -29.88410   0.88934 -28.00776 -37.41346 -16.83258       (-28.504,-24.849) (-16.042,-7.726) (-1.380,-2.269)      17.2406
153      9.07115 -29.85247   0.87489 -27.98403 -37.37700 -16.82568       (-28.536,-24.918) (-16.168,-7.755) (-1.317,-2.192)      17.3683
154      9.03607 -29.82083   0.86043 -27.96030 -37.34054 -16.81879       (-28.567,-24.986) (-16.294,-7.783) (-1.253,-2.114)      17.497
155      9.00099 -29.78920   0.84597 -27.93656 -37.30408 -16.81189       (-28.599,-25.055) (-16.420,-7.811) (-1.190,-2.036)      17.6265
156      8.96591 -29.75757   0.83152 -27.91283 -37.26763 -16.80499       (-28.631,-25.123) (-16.546,-7.839) (-1.127,-1.958)      17.7569
157      8.93083 -29.72593   0.81706 -27.88909 -37.23117 -16.79810       (-28.662,-25.191) (-16.672,-7.867) (-1.064,-1.881)      17.8882
158      8.89576 -29.69430   0.80260 -27.86536 -37.19471 -16.79120       (-28.694,-25.260) (-16.798,-7.895) (-1.000,-1.803)      18.0203
159      8.86068 -29.66267   0.78815 -27.84163 -37.15825 -16.78431       (-28.726,-25.328) (-16.924,-7.924) (-0.937,-1.725)      18.1532
160      8.82560 -29.63103   0.77369 -27.81789 -37.12179 -16.77741       (-28.757,-25.397) (-17.049,-7.952) (-0.874,-1.647)      18.287
161      8.79052 -29.59940   0.75923 -27.79416 -37.08533 -16.77052       (-28.789,-25.465) (-17.175,-7.980) (-0.811,-1.570)      18.4215
162      8.75544 -29.56777   0.74478 -27.77042 -37.04887 -16.76362       (-28.821,-25.534) (-17.301,-8.008) (-0.747,-1.492)      18.5568
163      8.72036 -29.53613   0.73032 -27.74669 -37.01242 -16.75672       (-28.852,-25.602) (-17.427,-8.036) (-0.684,-1.414)      18.6928
164      8.68528 -29.50450   0.71586 -27.72296 -36.97596 -16.74983       (-28.884,-25.670) (-17.553,-8.065) (-0.621,-1.337)      18.8296
165      8.65020 -29.47287   0.70141 -27.69922 -36.93950 -16.74293       (-28.915,-25.739) (-17.679,-8.093) (-0.557,-1.259)      18.9671
166      8.61512 -29.44123   0.68695 -27.67549 -36.90304 -16.73604       (-28.947,-25.807) (-17.805,-8.121) (-0.494,-1.181)      19.1053
167      8.58004 -29.40960   0.67249 -27.65175 -36.86658 -16.72914       (-28.979,-25.876) (-17.931,-8.149) (-0.431,-1.103)      19.2442
168      8.54496 -29.37797   0.65804 -27.62802 -36.83012 -16.72225       (-29.010,-25.944) (-18.056,-8.177) (-0.368,-1.026)      19.3838
169      8.50988 -29.34633   0.64358 -27.60429 -36.79367 -16.71535       (-29.042,-26.013) (-18.182,-8.205) (-0.304,-0.948)      19.524
170      8.47480 -29.31470   0.62912 -27.58055 -36.75721 -16.70845       (-29.074,-26.081) (-18.308,-8.234) (-0.241,-0.870)      19.6649
171      8.43973 -29.28307   0.61467 -27.55682 -36.72075 -16.70156       (-29.105,-26.150) (-18.434,-8.262) (-0.178,-0.793)      19.8064
172      8.40465 -29.25143   0.60021 -27.53309 -36.68429 -16.69466       (-29.137,-26.218) (-18.560,-8.290) (-0.115,-0.715)      19.9485
173      8.36957 -29.21980   0.58576 -27.50935 -36.64783 -16.68777       (-29.168,-26.286) (-18.686,-8.318) (-0.051,-0.637)      20.0912
174      8.33449 -29.18817   0.57130 -27.48562 -36.61137 -16.68087       (-18.800,-29.188) (-26.343,-8.334) (-0.571,-0.012)      20.3807
175      8.29941 -29.15653   0.55684 -27.46188 -36.57491 -16.67397       (-18.862,-29.157) (-26.348,-8.299) (-0.557,-0.075)      20.3718
176      8.26433 -29.12490   0.54239 -27.43815 -36.53846 -16.66708       (-18.925,-29.125) (-26.353,-8.264) (-0.542,-0.138)      20.3635
177      8.22925 -29.09327   0.52793 -27.41442 -36.50200 -16.66018       (-18.988,-29.093) (-26.359,-8.229) (-0.528,-0.202)      20.3556
178      8.19417 -29.06163   0.51347 -27.39068 -36.46554 -16.65329       (-19.050,-29.062) (-26.364,-8.194) (-0.513,-0.265)      20.3483
179      8.15909 -29.03000   0.49902 -27.36695 -36.42908 -16.64639       (-19.113,-29.030) (-26.369,-8.159) (-0.499,-0.328)      20.3415
180      8.12401 -28.99837   0.48456 -27.34321 -36.39262 -16.63950       (-19.175,-28.998) (-26.374,-8.124) (-0.485,-0.391)      20.3352
181      8.08893 -28.96673   0.47010 -27.31948 -36.35616 -16.63260       (-19.238,-28.967) (-26.379,-8.089) (-0.470,-0.455)      20.3294
182      8.05385 -28.93510   0.45565 -27.29575 -36.31971 -16.62570       (-19.301,-28.935) (-26.384,-8.054) (-0.456,-0.518)      20.3241
183      8.01878 -28.90347   0.44119 -27.27201 -36.28325 -16.61881       (-19.363,-28.903) (-26.390,-8.019) (-0.441,-0.581)      20.3193
184      7.98370 -28.87183   0.42673 -27.24828 -36.24679 -16.61191       (-19.426,-28.872) (-26.395,-7.984) (-0.427,-0.645)      20.315
