2BOUNDS_2018-03-07.14_58_58.969_.txt     Output is probe cell, reduced cell, NCDist distance between
63      4.28303  -7.84685   1.12311 -35.47483 -43.97630  -0.57770       (-3.705,-24.893) (-17.830,-0.142) (-0.295,-9.111)      7.55581
64      4.27747  -7.84717   1.12105 -35.45784 -43.93059  -0.59132       (-3.686,-24.937) (-17.880,-0.116) (-0.358,-9.085)      7.59934
65      4.27192  -7.84749   1.11899 -35.44086 -43.88488  -0.60494       (-3.667,-24.981) (-17.930,-0.091) (-0.422,-9.058)      7.64395
66      4.26637  -7.84781   1.11693 -35.42387 -43.83918  -0.61855       (-3.648,-25.026) (-17.980,-0.066) (-0.486,-9.031)      7.68965
67      4.26082  -7.84813   1.11487 -35.40689 -43.79347  -0.63217       (-3.629,-25.070) (-18.030,-0.041) (-0.549,-9.004)      7.73639
68      4.25526  -7.84844   1.11281 -35.38990 -43.74776  -0.64578       (-3.609,-25.114) (-18.081,-0.016) (-0.613,-8.978)      7.78418
69      4.24971  -7.84876   1.11075 -35.37292 -43.70206  -0.65940       (-0.668,-25.150) (-18.140,-0.009) (-3.582,-8.942)      7.82883
70      4.24416  -7.84908   1.10869 -35.35593 -43.65635  -0.67302       (-0.707,-25.169) (-18.215,-0.034) (-3.537,-8.890)      7.86706
71      4.23860  -7.84940   1.10663 -35.33895 -43.61064  -0.68663       (-0.745,-25.188) (-18.290,-0.059) (-3.493,-8.838)      7.90672
72      4.23305  -7.84972   1.10457 -35.32196 -43.56493  -0.70025       (-0.784,-25.208) (-18.365,-0.084) (-3.449,-8.787)      7.9478
73      4.22750  -7.85004   1.10251 -35.30498 -43.51923  -0.71386       (-0.823,-25.227) (-18.440,-0.109) (-3.405,-8.735)      7.99026
74      4.22194  -7.85036   1.10045 -35.28799 -43.47352  -0.72748       (-0.861,-25.246) (-18.516,-0.134) (-3.361,-8.683)      8.03409
75      4.21639  -7.85068   1.09839 -35.27101 -43.42781  -0.74110       (-0.900,-25.266) (-18.591,-0.159) (-3.316,-8.631)      8.07927
76      4.21084  -7.85100   1.09633 -35.25402 -43.38211  -0.75471       (-0.939,-25.285) (-18.666,-0.184) (-3.272,-8.579)      8.12577
77      4.20529  -7.85132   1.09427 -35.23704 -43.33640  -0.76833       (-0.977,-25.304) (-18.741,-0.209) (-3.228,-8.527)      8.17358
78      4.19973  -7.85163   1.09221 -35.22005 -43.29069  -0.78194       (-1.016,-25.323) (-18.817,-0.234) (-3.184,-8.476)      8.22266
79      4.19418  -7.85195   1.09015 -35.20307 -43.24499  -0.79556       (-1.055,-25.343) (-18.892,-0.259) (-3.139,-8.424)      8.27299
80      4.18863  -7.85227   1.08810 -35.18608 -43.19928  -0.80918       (-1.093,-25.362) (-18.967,-0.284) (-3.095,-8.372)      8.32456
81      4.18307  -7.85259   1.08604 -35.16910 -43.15357  -0.82279       (-1.132,-25.381) (-19.042,-0.309) (-3.051,-8.320)      8.37734
82      4.17752  -7.85291   1.08398 -35.15211 -43.10787  -0.83641       (-1.171,-25.401) (-19.118,-0.334) (-3.007,-8.268)      8.4313
83      4.17197  -7.85323   1.08192 -35.13513 -43.06216  -0.85002       (-1.209,-25.420) (-19.193,-0.359) (-2.963,-8.217)      8.48643
84      4.16641  -7.85355   1.07986 -35.11814 -43.01645  -0.86364       (-1.248,-25.439) (-19.268,-0.384) (-2.918,-8.165)      8.54271
85      4.16086  -7.85387   1.07780 -35.10116 -42.97075  -0.87726       (-1.287,-25.458) (-19.343,-0.409) (-2.874,-8.113)      8.6001
86      4.15531  -7.85419   1.07574 -35.08417 -42.92504  -0.89087       (-1.325,-25.478) (-19.419,-0.434) (-2.830,-8.061)      8.65859
87      4.14976  -7.85451   1.07368 -35.06719 -42.87933  -0.90449       (-1.364,-25.497) (-19.494,-0.459) (-2.786,-8.009)      8.71815
88      4.14420  -7.85482   1.07162 -35.05020 -42.83363  -0.91810       (-1.403,-25.516) (-19.569,-0.485) (-2.742,-7.957)      8.77877
89      4.13865  -7.85514   1.06956 -35.03322 -42.78792  -0.93172       (-1.441,-25.535) (-19.644,-0.510) (-2.697,-7.906)      8.84041
90      4.13310  -7.85546   1.06750 -35.01623 -42.74221  -0.94534       (-1.480,-25.555) (-19.719,-0.535) (-2.653,-7.854)      8.90307
91      4.12754  -7.85578   1.06544 -34.99925 -42.69650  -0.95895       (-1.519,-25.574) (-19.795,-0.560) (-2.609,-7.802)      8.96672
92      4.12199  -7.85610   1.06338 -34.98226 -42.65080  -0.97257       (-1.557,-25.593) (-19.870,-0.585) (-2.565,-7.750)      9.03134
93      4.11644  -7.85642   1.06132 -34.96528 -42.60509  -0.98618       (-1.596,-25.613) (-19.945,-0.610) (-2.521,-7.698)      9.0969
94      4.11088  -7.85674   1.05926 -34.94829 -42.55938  -0.99980       (-1.635,-25.632) (-20.020,-0.635) (-2.476,-7.646)      9.16339
95      4.10533  -7.85706   1.05720 -34.93131 -42.51368  -1.01342       (-1.673,-25.651) (-20.096,-0.660) (-2.432,-7.595)      9.23079
96      4.09978  -7.85738   1.05515 -34.91432 -42.46797  -1.02703       (-1.712,-25.670) (-20.171,-0.685) (-2.388,-7.543)      9.29907
97      4.09422  -7.85770   1.05309 -34.89734 -42.42226  -1.04065       (-1.751,-25.690) (-20.246,-0.710) (-2.344,-7.491)      9.36822
98      4.08867  -7.85802   1.05103 -34.88035 -42.37656  -1.05426       (-1.789,-25.709) (-20.321,-0.735) (-2.299,-7.439)      9.43822
99      4.08312  -7.85833   1.04897 -34.86337 -42.33085  -1.06788       (-1.828,-25.728) (-20.397,-0.760) (-2.255,-7.387)      9.50906
100      4.07757  -7.85865   1.04691 -34.84638 -42.28514  -1.08150       (-1.867,-25.748) (-20.472,-0.785) (-2.211,-7.336)      9.5807
101      4.07201  -7.85897   1.04485 -34.82940 -42.23944  -1.09511       (-1.905,-25.767) (-20.547,-0.810) (-2.167,-7.284)      9.65314
102      4.06646  -7.85929   1.04279 -34.81241 -42.19373  -1.10873       (-1.944,-25.786) (-20.622,-0.835) (-2.123,-7.232)      9.72635
103      4.06091  -7.85961   1.04073 -34.79543 -42.14802  -1.12234       (-1.982,-25.805) (-20.698,-0.860) (-2.078,-7.180)      9.80032
104      4.05535  -7.85993   1.03867 -34.77844 -42.10232  -1.13596       (-2.021,-25.825) (-20.773,-0.885) (-2.034,-7.128)      9.87503
105      4.04980  -7.86025   1.03661 -34.76146 -42.05661  -1.14958       (-2.060,-25.844) (-20.848,-0.910) (-1.990,-7.076)      9.95047
106      4.04425  -7.86057   1.03455 -34.74447 -42.01090  -1.16319       (-2.098,-25.863) (-20.923,-0.935) (-1.946,-7.025)      10.0266
107      4.03869  -7.86089   1.03249 -34.72749 -41.96520  -1.17681       (-2.137,-25.883) (-20.998,-0.960) (-1.902,-6.973)      10.1035
108      4.03314  -7.86121   1.03043 -34.71050 -41.91949  -1.19042       (-2.176,-25.902) (-21.074,-0.985) (-1.857,-6.921)      10.181
109      4.02759  -7.86152   1.02837 -34.69352 -41.87378  -1.20404       (-2.214,-25.921) (-21.149,-1.010) (-1.813,-6.869)      10.2591
110      4.02204  -7.86184   1.02631 -34.67653 -41.82807  -1.21766       (-2.253,-25.940) (-21.224,-1.035) (-1.769,-6.817)      10.338
111      4.01648  -7.86216   1.02425 -34.65955 -41.78237  -1.23127       (-2.292,-25.960) (-21.299,-1.060) (-1.725,-6.765)      10.4174
112      4.01093  -7.86248   1.02219 -34.64256 -41.73666  -1.24489       (-2.330,-25.979) (-21.375,-1.086) (-1.681,-6.714)      10.4975
113      4.00538  -7.86280   1.02014 -34.62557 -41.69095  -1.25850       (-2.369,-25.998) (-21.450,-1.111) (-1.636,-6.662)      10.5782
114      3.99982  -7.86312   1.01808 -34.60859 -41.64525  -1.27212       (-2.408,-26.018) (-21.525,-1.136) (-1.592,-6.610)      10.6594
115      3.99427  -7.86344   1.01602 -34.59160 -41.59954  -1.28573       (-2.446,-26.037) (-21.600,-1.161) (-1.548,-6.558)      10.7413
116      3.98872  -7.86376   1.01396 -34.57462 -41.55383  -1.29935       (-2.485,-26.056) (-21.676,-1.186) (-1.504,-6.506)      10.8237
117      3.98316  -7.86408   1.01190 -34.55763 -41.50813  -1.31297       (-2.524,-26.075) (-21.751,-1.211) (-1.459,-6.455)      10.9066
118      3.97761  -7.86440   1.00984 -34.54065 -41.46242  -1.32658       (-2.562,-26.095) (-21.826,-1.236) (-1.415,-6.403)      10.9901
119      3.97206  -7.86471   1.00778 -34.52366 -41.41671  -1.34020       (-2.601,-26.114) (-21.901,-1.261) (-1.371,-6.351)      11.0741
120      3.96651  -7.86503   1.00572 -34.50668 -41.37101  -1.35381       (-2.640,-26.133) (-21.976,-1.286) (-1.327,-6.299)      11.1587
121      3.96095  -7.86535   1.00366 -34.48969 -41.32530  -1.36743       (-2.678,-26.152) (-22.052,-1.311) (-1.283,-6.247)      11.2437
122      3.95540  -7.86567   1.00160 -34.47271 -41.27959  -1.38105       (-2.717,-26.172) (-22.127,-1.336) (-1.238,-6.195)      11.3292
123      3.94985  -7.86599   0.99954 -34.45572 -41.23389  -1.39466       (-2.756,-26.191) (-22.202,-1.361) (-1.194,-6.144)      11.4152
124      3.94429  -7.86631   0.99748 -34.43874 -41.18818  -1.40828       (-2.794,-26.210) (-22.277,-1.386) (-1.150,-6.092)      11.5017
125      3.93874  -7.86663   0.99542 -34.42175 -41.14247  -1.42189       (-2.833,-26.230) (-22.353,-1.411) (-1.106,-6.040)      11.5887
126      3.93319  -7.86695   0.99336 -34.40477 -41.09677  -1.43551       (-2.872,-26.249) (-22.428,-1.436) (-1.062,-5.988)      11.676
127      3.92763  -7.86727   0.99130 -34.38778 -41.05106  -1.44913       (-2.910,-26.268) (-22.503,-1.461) (-1.017,-5.936)      11.7639
128      3.92208  -7.86759   0.98924 -34.37080 -41.00535  -1.46274       (-2.949,-26.287) (-22.578,-1.486) (-0.973,-5.884)      11.8521
129      3.91653  -7.86790   0.98718 -34.35381 -40.95965  -1.47636       (-2.988,-26.307) (-22.654,-1.511) (-0.929,-5.833)      11.9408
130      3.91098  -7.86822   0.98513 -34.33683 -40.91394  -1.48997       (-3.026,-26.326) (-22.729,-1.536) (-0.885,-5.781)      12.0299
131      3.90542  -7.86854   0.98307 -34.31984 -40.86823  -1.50359       (-3.065,-26.345) (-22.804,-1.561) (-0.841,-5.729)      12.1193
132      3.89987  -7.86886   0.98101 -34.30286 -40.82252  -1.51721       (-3.104,-26.365) (-22.879,-1.586) (-0.796,-5.677)      12.2092
133      3.89432  -7.86918   0.97895 -34.28587 -40.77682  -1.53082       (-3.142,-26.384) (-22.955,-1.611) (-0.752,-5.625)      12.2995
134      3.88876  -7.86950   0.97689 -34.26889 -40.73111  -1.54444       (-3.181,-26.403) (-23.030,-1.636) (-0.708,-5.574)      12.3901
135      3.88321  -7.86982   0.97483 -34.25190 -40.68540  -1.55805       (-3.220,-26.422) (-23.105,-1.661) (-0.664,-5.522)      12.4811
136      3.87766  -7.87014   0.97277 -34.23492 -40.63970  -1.57167       (-3.258,-26.442) (-23.180,-1.686) (-0.619,-5.470)      12.5724
137      3.87210  -7.87046   0.97071 -34.21793 -40.59399  -1.58529       (-3.297,-26.461) (-23.255,-1.712) (-0.575,-5.418)      12.6641
138      3.86655  -7.87078   0.96865 -34.20095 -40.54828  -1.59890       (-3.335,-26.480) (-23.331,-1.737) (-0.531,-5.366)      12.7562
139      3.86100  -7.87110   0.96659 -34.18396 -40.50258  -1.61252       (-3.374,-26.500) (-23.406,-1.762) (-0.487,-5.314)      12.8486
140      3.85545  -7.87141   0.96453 -34.16698 -40.45687  -1.62613       (-3.413,-26.519) (-23.481,-1.787) (-0.443,-5.263)      12.9413
141      3.84989  -7.87173   0.96247 -34.14999 -40.41116  -1.63975       (-3.451,-26.538) (-23.556,-1.812) (-0.398,-5.211)      13.0343
142      3.84434  -7.87205   0.96041 -34.13301 -40.36546  -1.65337       (-3.490,-26.557) (-23.632,-1.837) (-0.354,-5.159)      13.1277
143      3.83879  -7.87237   0.95835 -34.11602 -40.31975  -1.66698       (-3.529,-26.577) (-23.707,-1.862) (-0.310,-5.107)      13.2214
144      3.83323  -7.87269   0.95629 -34.09904 -40.27404  -1.68060       (-3.567,-26.596) (-23.782,-1.887) (-0.266,-5.055)      13.3153
145      3.82768  -7.87301   0.95423 -34.08205 -40.22834  -1.69421       (-3.606,-26.615) (-23.857,-1.912) (-0.222,-5.004)      13.4096
146      3.82213  -7.87333   0.95217 -34.06507 -40.18263  -1.70783       (-3.645,-26.635) (-23.933,-1.937) (-0.177,-4.952)      13.5041
147      3.81657  -7.87365   0.95012 -34.04808 -40.13692  -1.72145       (-3.683,-26.654) (-24.008,-1.962) (-0.133,-4.900)      13.599
148      3.81102  -7.87397   0.94806 -34.03110 -40.09122  -1.73506       (-3.722,-26.673) (-24.083,-1.987) (-0.089,-4.848)      13.6941
149      3.80547  -7.87429   0.94600 -34.01411 -40.04551  -1.74868       (-3.761,-26.692) (-24.158,-2.012) (-0.045,-4.796)      13.7894
150      3.79992  -7.87460   0.94394 -33.99713 -39.99980  -1.76229       (-3.799,-26.712) (-24.234,-2.037) (-0.001,-4.744)      13.8851
151      3.79436  -7.87492   0.94188 -33.98014 -39.95409  -1.77591       (-3.794,-24.265) (-26.687,-2.018) (-0.044,-4.736)      13.9006
152      3.78881  -7.87524   0.93982 -33.96316 -39.90839  -1.78953       (-3.789,-24.296) (-26.662,-1.999) (-0.088,-4.729)      13.9145
153      3.78326  -7.87556   0.93776 -33.94617 -39.86268  -1.80314       (-3.783,-24.327) (-26.637,-1.980) (-0.132,-4.721)      13.9221
154      3.77770  -7.87588   0.93570 -33.92919 -39.81697  -1.81676       (-3.778,-24.358) (-26.612,-1.961) (-0.176,-4.713)      13.9299
155      3.77215  -7.87620   0.93364 -33.91220 -39.77127  -1.83037       (-3.772,-24.389) (-26.588,-1.942) (-0.220,-4.706)      13.9381
156      3.76660  -7.87652   0.93158 -33.89522 -39.72556  -1.84399       (-3.767,-24.420) (-26.563,-1.923) (-0.265,-4.698)      13.9465
157      3.76104  -7.87684   0.92952 -33.87823 -39.67985  -1.85761       (-3.761,-24.451) (-26.538,-1.903) (-0.309,-4.691)      13.9552
158      3.75549  -7.87716   0.92746 -33.86125 -39.63415  -1.87122       (-3.755,-24.482) (-26.513,-1.884) (-0.353,-4.683)      13.9642
159      3.74994  -7.87748   0.92540 -33.84426 -39.58844  -1.88484       (-3.750,-24.513) (-26.488,-1.865) (-0.397,-4.675)      13.9735
160      3.74439  -7.87779   0.92334 -33.82728 -39.54273  -1.89845       (-3.744,-24.544) (-26.463,-1.846) (-0.442,-4.668)      13.983
161      3.73883  -7.87811   0.92128 -33.81029 -39.49703  -1.91207       (-3.739,-24.575) (-26.438,-1.827) (-0.486,-4.660)      13.9929
162      3.73328  -7.87843   0.91922 -33.79331 -39.45132  -1.92569       (-3.733,-24.606) (-26.413,-1.808) (-0.530,-4.653)      14.003
163      3.72773  -7.87875   0.91717 -33.77632 -39.40561  -1.93930       (-3.728,-24.637) (-26.388,-1.788) (-0.574,-4.645)      14.0134
164      3.72217  -7.87907   0.91511 -33.75934 -39.35991  -1.95292       (-3.722,-24.668) (-26.363,-1.769) (-0.618,-4.637)      14.024
165      3.71662  -7.87939   0.91305 -33.74235 -39.31420  -1.96653       (-3.717,-24.699) (-26.338,-1.750) (-0.663,-4.630)      14.035
166      3.71107  -7.87971   0.91099 -33.72537 -39.26849  -1.98015       (-3.711,-24.730) (-26.313,-1.731) (-0.707,-4.622)      14.0462
167      3.70551  -7.88003   0.90893 -33.70838 -39.22279  -1.99377       (-3.706,-24.762) (-26.288,-1.712) (-0.751,-4.614)      14.0577
168      3.69996  -7.88035   0.90687 -33.69140 -39.17708  -2.00738       (-3.700,-24.793) (-26.263,-1.693) (-0.795,-4.607)      14.0694
169      3.69441  -7.88067   0.90481 -33.67441 -39.13137  -2.02100       (-3.694,-24.824) (-26.239,-1.673) (-0.839,-4.599)      14.0815
170      3.68886  -7.88098   0.90275 -33.65743 -39.08566  -2.03461       (-3.689,-24.855) (-26.214,-1.654) (-0.884,-4.592)      14.0938
171      3.68330  -7.88130   0.90069 -33.64044 -39.03996  -2.04823       (-3.683,-24.886) (-26.189,-1.635) (-0.928,-4.584)      14.1064
172      3.67775  -7.88162   0.89863 -33.62346 -38.99425  -2.06185       (-3.678,-24.917) (-26.164,-1.616) (-0.972,-4.576)      14.1192
173      3.67220  -7.88194   0.89657 -33.60647 -38.94854  -2.07546       (-3.672,-24.948) (-26.139,-1.597) (-1.016,-4.569)      14.1324
174      3.66664  -7.88226   0.89451 -33.58949 -38.90284  -2.08908       (-3.667,-24.979) (-26.114,-1.578) (-1.060,-4.561)      14.1457
175      3.66109  -7.88258   0.89245 -33.57250 -38.85713  -2.10269       (-3.661,-25.010) (-26.089,-1.558) (-1.105,-4.554)      14.1594
176      3.65554  -7.88290   0.89039 -33.55552 -38.81142  -2.11631       (-3.656,-25.041) (-26.064,-1.539) (-1.149,-4.546)      14.1734
177      3.64998  -7.88322   0.88833 -33.53853 -38.76572  -2.12993       (-3.650,-25.072) (-26.039,-1.520) (-1.193,-4.538)      14.1876
178      3.64443  -7.88354   0.88627 -33.52155 -38.72001  -2.14354       (-3.644,-25.103) (-26.014,-1.501) (-1.237,-4.531)      14.202
179      3.63888  -7.88386   0.88421 -33.50456 -38.67430  -2.15716       (-3.639,-25.134) (-25.989,-1.482) (-1.282,-4.523)      14.2168
180      3.63333  -7.88417   0.88216 -33.48758 -38.62860  -2.17077       (-3.633,-25.165) (-25.964,-1.463) (-1.326,-4.515)      14.2318
181      3.62777  -7.88449   0.88010 -33.47059 -38.58289  -2.18439       (-3.628,-25.196) (-25.939,-1.443) (-1.370,-4.508)      14.247
182      3.62222  -7.88481   0.87804 -33.45361 -38.53718  -2.19801       (-3.622,-25.227) (-25.914,-1.424) (-1.414,-4.500)      14.2626
183      3.61667  -7.88513   0.87598 -33.43662 -38.49148  -2.21162       (-3.617,-25.258) (-25.890,-1.405) (-1.458,-4.493)      14.2784
184      3.61111  -7.88545   0.87392 -33.41964 -38.44577  -2.22524       (-3.611,-25.289) (-25.865,-1.386) (-1.503,-4.485)      14.2944
