Fol_.47_.txt     Output is probe cell, reduced cell, NCDist distance between
27    -113.46580 3541.25167 344.74414 -6940.06296 -903.59190 -10236.65923       (-214.104,-2091.498) (-617.825,-130.641) (-327.569,-1704.402)      365.826
28    -113.55307 3536.81609 344.07116 -6934.90083 -902.83165 -10227.58960       (-214.689,-2097.758) (-612.184,-129.382) (-328.242,-1714.899)      379.375
29    -113.64034 3532.38052 343.39817 -6929.73870 -902.07139 -10218.51997       (-215.275,-2104.018) (-606.544,-128.123) (-328.915,-1725.397)      392.924
30    -113.72760 3527.94495 342.72518 -6924.57657 -901.31114 -10209.45034       (-215.861,-2110.278) (-600.903,-126.864) (-329.588,-1735.894)      406.473
31    -113.81487 3523.50938 342.05220 -6919.41444 -900.55089 -10200.38071       (-216.446,-2116.538) (-595.262,-125.606) (-330.261,-1746.391)      420.023
32    -113.90214 3519.07381 341.37921 -6914.25232 -899.79063 -10191.31108       (-217.032,-2122.799) (-589.622,-124.347) (-330.934,-1756.888)      433.572
33    -113.98940 3514.63823 340.70623 -6909.09019 -899.03038 -10182.24145       (-217.618,-2129.059) (-583.981,-123.088) (-331.607,-1767.385)      447.121
34    -114.07667 3510.20266 340.03324 -6903.92806 -898.27013 -10173.17181       (-218.204,-2135.319) (-578.340,-121.830) (-332.280,-1777.883)      460.67
35    -114.16394 3505.76709 339.36025 -6898.76593 -897.50987 -10164.10218       (-218.789,-2141.579) (-572.699,-120.571) (-332.953,-1788.380)      474.219
36    -114.25120 3501.33152 338.68727 -6893.60380 -896.74962 -10155.03255       (-219.375,-2147.839) (-567.059,-119.312) (-333.626,-1798.877)      487.768
37    -114.33847 3496.89595 338.01428 -6888.44168 -895.98937 -10145.96292       (-219.961,-2154.099) (-561.418,-118.053) (-334.299,-1809.374)      501.317
38    -114.42574 3492.46038 337.34129 -6883.27955 -895.22911 -10136.89329       (-220.547,-2160.359) (-555.777,-116.795) (-334.972,-1819.871)      514.866
39    -114.51300 3488.02480 336.66831 -6878.11742 -894.46886 -10127.82366       (-221.132,-2166.619) (-550.137,-115.536) (-335.645,-1830.369)      528.415
40    -114.60027 3483.58923 335.99532 -6872.95529 -893.70861 -10118.75403       (-221.718,-2172.880) (-544.496,-114.277) (-336.318,-1840.866)      541.965
41    -114.68754 3479.15366 335.32233 -6867.79316 -892.94835 -10109.68439       (-222.304,-2179.140) (-538.855,-113.019) (-336.991,-1851.363)      555.514
42    -114.77480 3474.71809 334.64935 -6862.63104 -892.18810 -10100.61476       (-222.889,-2185.400) (-533.214,-111.760) (-337.664,-1861.860)      569.063
43    -114.86207 3470.28252 333.97636 -6857.46891 -891.42785 -10091.54513       (-223.475,-2191.660) (-527.574,-110.501) (-338.337,-1872.358)      582.612
44    -114.94934 3465.84694 333.30337 -6852.30678 -890.66759 -10082.47550       (-224.061,-2197.920) (-521.933,-109.243) (-339.010,-1882.855)      596.161
45    -115.03660 3461.41137 332.63039 -6847.14465 -889.90734 -10073.40587       (-224.647,-2204.180) (-516.292,-107.984) (-339.683,-1893.352)      609.71
46    -115.12387 3456.97580 331.95740 -6841.98252 -889.14709 -10064.33624       (-225.232,-2210.440) (-510.652,-106.725) (-340.356,-1903.849)      623.259
47    -115.21114 3452.54023 331.28441 -6836.82040 -888.38683 -10055.26661       (-225.818,-2216.700) (-505.011,-105.466) (-341.029,-1914.346)      636.808
48    -115.29841 3448.10466 330.61143 -6831.65827 -887.62658 -10046.19698       (-226.404,-2222.961) (-499.370,-104.208) (-341.702,-1924.844)      650.357
49    -115.38567 3443.66909 329.93844 -6826.49614 -886.86633 -10037.12734       (-226.989,-2229.221) (-493.729,-102.949) (-342.375,-1935.341)      663.907
50    -115.47294 3439.23351 329.26545 -6821.33401 -886.10607 -10028.05771       (-227.575,-2235.481) (-488.089,-101.690) (-343.048,-1945.838)      677.456
51    -115.56021 3434.79794 328.59247 -6816.17188 -885.34582 -10018.98808       (-228.161,-2241.741) (-482.448,-100.432) (-343.721,-1956.335)      691.005
52    -115.64747 3430.36237 327.91948 -6811.00976 -884.58557 -10009.91845       (-228.747,-2248.001) (-476.807,-99.173) (-344.394,-1966.832)      704.554
53    -115.73474 3425.92680 327.24649 -6805.84763 -883.82531 -10000.84882       (-229.332,-2254.261) (-471.167,-97.914) (-345.067,-1977.330)      718.103
54    -115.82201 3421.49123 326.57351 -6800.68550 -883.06506 -9991.77919       (-229.918,-2260.521) (-465.526,-96.655) (-345.740,-1987.827)      731.652
55    -115.90927 3417.05565 325.90052 -6795.52337 -882.30481 -9982.70956       (-230.504,-2266.781) (-459.885,-95.397) (-346.413,-1998.324)      745.201
56    -115.99654 3412.62008 325.22753 -6790.36125 -881.54455 -9973.63992       (-231.089,-2273.042) (-454.245,-94.138) (-347.086,-2008.821)      758.75
57    -116.08381 3408.18451 324.55455 -6785.19912 -880.78430 -9964.57029       (-231.675,-2279.302) (-448.604,-92.879) (-347.759,-2019.318)      772.3
58    -116.17107 3403.74894 323.88156 -6780.03699 -880.02405 -9955.50066       (-232.261,-2285.562) (-442.963,-91.621) (-348.432,-2029.816)      785.849
59    -116.25834 3399.31337 323.20858 -6774.87486 -879.26379 -9946.43103       (-232.847,-2291.822) (-437.322,-90.362) (-349.105,-2040.313)      799.398
60    -116.34561 3394.87779 322.53559 -6769.71273 -878.50354 -9937.36140       (-233.432,-2298.082) (-431.682,-89.103) (-349.778,-2050.810)      812.947
61    -116.43287 3390.44222 321.86260 -6764.55061 -877.74329 -9928.29177       (-234.018,-2304.342) (-426.041,-87.845) (-350.451,-2061.307)      826.496
62    -116.52014 3386.00665 321.18962 -6759.38848 -876.98303 -9919.22214       (-234.604,-2310.602) (-420.400,-86.586) (-351.124,-2071.805)      840.045
63    -116.60741 3381.57108 320.51663 -6754.22635 -876.22278 -9910.15250       (-235.190,-2316.862) (-414.760,-85.327) (-351.797,-2082.302)      853.594
64    -116.69467 3377.13551 319.84364 -6749.06422 -875.46253 -9901.08287       (-235.775,-2323.123) (-409.119,-84.068) (-352.470,-2092.799)      867.143
65    -116.78194 3372.69994 319.17066 -6743.90209 -874.70227 -9892.01324       (-236.361,-2329.383) (-403.478,-82.810) (-353.143,-2103.296)      880.692
66    -116.86921 3368.26436 318.49767 -6738.73997 -873.94202 -9882.94361       (-236.947,-2335.643) (-81.551,-397.837) (-2113.793,-353.816)      894.242
67    -116.95648 3363.82879 317.82468 -6733.57784 -873.18177 -9873.87398       (-237.532,-2341.903) (-80.292,-392.197) (-2124.291,-354.489)      907.791
68    -117.04374 3359.39322 317.15170 -6728.41571 -872.42151 -9864.80435       (-238.118,-2348.163) (-79.034,-386.556) (-2134.788,-355.162)      921.34
69    -117.13101 3354.95765 316.47871 -6723.25358 -871.66126 -9855.73472       (-238.704,-2354.423) (-77.775,-380.915) (-2145.285,-355.835)      934.889
70    -117.21828 3350.52208 315.80572 -6718.09145 -870.90101 -9846.66508       (-239.290,-2360.683) (-76.516,-375.275) (-2155.782,-356.508)      948.438
71    -117.30554 3346.08650 315.13274 -6712.92933 -870.14075 -9837.59545       (-239.875,-2366.943) (-75.257,-369.634) (-2166.279,-357.181)      961.987
72    -117.39281 3341.65093 314.45975 -6707.76720 -869.38050 -9828.52582       (-240.461,-2373.204) (-73.999,-363.993) (-2176.777,-357.854)      975.536
73    -117.48008 3337.21536 313.78676 -6702.60507 -868.62024 -9819.45619       (-241.047,-2379.464) (-72.740,-358.352) (-2187.274,-358.527)      989.085
74    -117.56734 3332.77979 313.11378 -6697.44294 -867.85999 -9810.38656       (-241.632,-2385.724) (-71.481,-352.712) (-2197.771,-359.200)      1002.63
75    -117.65461 3328.34422 312.44079 -6692.28081 -867.09974 -9801.31693       (-242.218,-2391.984) (-70.223,-347.071) (-2208.268,-359.873)      1016.18
76    -117.74188 3323.90864 311.76780 -6687.11869 -866.33948 -9792.24730       (-242.804,-2398.244) (-68.964,-341.430) (-2218.765,-360.546)      1029.73
77    -117.82914 3319.47307 311.09482 -6681.95656 -865.57923 -9783.17766       (-243.390,-2404.504) (-67.705,-335.790) (-2229.263,-361.219)      1043.28
78    -117.91641 3315.03750 310.42183 -6676.79443 -864.81898 -9774.10803       (-243.975,-2410.764) (-66.447,-330.149) (-2239.760,-361.892)      1056.83
79    -118.00368 3310.60193 309.74884 -6671.63230 -864.05872 -9765.03840       (-244.561,-2417.024) (-65.188,-324.508) (-2250.257,-362.565)      1070.38
80    -118.09094 3306.16636 309.07586 -6666.47017 -863.29847 -9755.96877       (-245.147,-2423.285) (-63.929,-318.868) (-2260.754,-363.238)      1083.93
81    -118.17821 3301.73079 308.40287 -6661.30805 -862.53822 -9746.89914       (-245.732,-2429.545) (-62.670,-313.227) (-2271.252,-363.911)      1097.48
82    -118.26548 3297.29521 307.72988 -6656.14592 -861.77796 -9737.82951       (-246.318,-2435.805) (-61.412,-307.586) (-2281.749,-364.584)      1111.03
83    -118.35275 3292.85964 307.05690 -6650.98379 -861.01771 -9728.75988       (-246.904,-2442.065) (-60.153,-301.945) (-2292.246,-365.257)      1124.58
84    -118.44001 3288.42407 306.38391 -6645.82166 -860.25746 -9719.69025       (-247.490,-2448.325) (-58.894,-296.305) (-2302.743,-365.930)      1138.13
85    -118.52728 3283.98850 305.71092 -6640.65953 -859.49720 -9710.62061       (-248.075,-2454.585) (-57.636,-290.664) (-2313.240,-366.603)      1151.67
86    -118.61455 3279.55293 305.03794 -6635.49741 -858.73695 -9701.55098       (-248.661,-2460.845) (-56.377,-285.023) (-2323.738,-367.276)      1165.22
87    -118.70181 3275.11735 304.36495 -6630.33528 -857.97670 -9692.48135       (-249.247,-2467.105) (-55.118,-279.383) (-2334.235,-367.949)      1178.77
88    -118.78908 3270.68178 303.69197 -6625.17315 -857.21644 -9683.41172       (-249.833,-2473.366) (-53.859,-273.742) (-2344.732,-368.622)      1192.32
89    -118.87635 3266.24621 303.01898 -6620.01102 -856.45619 -9674.34209       (-250.418,-2479.626) (-52.601,-268.101) (-2355.229,-369.295)      1205.87
90    -118.96361 3261.81064 302.34599 -6614.84889 -855.69594 -9665.27246       (-251.004,-2485.886) (-51.342,-262.460) (-2365.726,-369.968)      1219.42
91    -119.05088 3257.37507 301.67301 -6609.68677 -854.93568 -9656.20283       (-251.590,-2492.146) (-50.083,-256.820) (-2376.224,-370.641)      1232.97
92    -119.13815 3252.93950 301.00002 -6604.52464 -854.17543 -9647.13319       (-252.175,-2498.406) (-48.825,-251.179) (-2386.721,-371.314)      1246.52
93    -119.22541 3248.50392 300.32703 -6599.36251 -853.41518 -9638.06356       (-252.761,-2504.666) (-47.566,-245.538) (-2397.218,-371.987)      1260.07
94    -119.31268 3244.06835 299.65405 -6594.20038 -852.65492 -9628.99393       (-253.347,-2510.926) (-46.307,-239.898) (-2407.715,-372.660)      1273.62
95    -119.39995 3239.63278 298.98106 -6589.03825 -851.89467 -9619.92430       (-253.933,-2517.186) (-45.049,-234.257) (-2418.212,-373.332)      1287.17
96    -119.48721 3235.19721 298.30807 -6583.87613 -851.13442 -9610.85467       (-254.518,-2523.447) (-43.790,-228.616) (-2428.710,-374.005)      1300.71
97    -119.57448 3230.76164 297.63509 -6578.71400 -850.37416 -9601.78504       (-255.104,-2529.707) (-42.531,-222.975) (-2439.207,-374.678)      1314.26
98    -119.66175 3226.32606 296.96210 -6573.55187 -849.61391 -9592.71541       (-255.690,-2535.967) (-41.272,-217.335) (-2449.704,-375.351)      1327.81
99    -119.74901 3221.89049 296.28911 -6568.38974 -848.85366 -9583.64577       (-256.275,-2542.227) (-40.014,-211.694) (-2460.201,-376.024)      1341.36
100    -119.83628 3217.45492 295.61613 -6563.22761 -848.09340 -9574.57614       (-256.861,-2548.487) (-38.755,-206.053) (-2470.698,-376.697)      1354.91
101    -119.92355 3213.01935 294.94314 -6558.06549 -847.33315 -9565.50651       (-257.447,-2554.747) (-37.496,-200.413) (-2481.196,-377.370)      1368.46
102    -120.01082 3208.58378 294.27015 -6552.90336 -846.57290 -9556.43688       (-258.033,-2561.007) (-36.238,-194.772) (-2491.693,-378.043)      1382.01
103    -120.09808 3204.14820 293.59717 -6547.74123 -845.81264 -9547.36725       (-258.618,-2567.267) (-34.979,-189.131) (-2502.190,-378.716)      1395.56
104    -120.18535 3199.71263 292.92418 -6542.57910 -845.05239 -9538.29762       (-259.204,-2573.528) (-33.720,-183.490) (-2512.687,-379.389)      1409.11
105    -120.27262 3195.27706 292.25119 -6537.41697 -844.29214 -9529.22799       (-259.790,-2579.788) (-32.461,-177.850) (-2523.185,-380.062)      1422.66
106    -120.35988 3190.84149 291.57821 -6532.25485 -843.53188 -9520.15835       (-260.375,-2586.048) (-31.203,-172.209) (-2533.682,-380.735)      1436.21
107    -120.44715 3186.40592 290.90522 -6527.09272 -842.77163 -9511.08872       (-260.961,-2592.308) (-29.944,-166.568) (-2544.179,-381.408)      1449.76
108    -120.53442 3181.97035 290.23223 -6521.93059 -842.01138 -9502.01909       (-261.547,-2598.568) (-28.685,-160.928) (-2554.676,-382.081)      1463.3
109    -120.62168 3177.53477 289.55925 -6516.76846 -841.25112 -9492.94946       (-262.133,-2604.828) (-27.427,-155.287) (-2565.173,-382.754)      1476.85
110    -120.70895 3173.09920 288.88626 -6511.60633 -840.49087 -9483.87983       (-262.718,-2611.088) (-26.168,-149.646) (-2575.671,-383.427)      1490.4
111    -120.79622 3168.66363 288.21327 -6506.44421 -839.73062 -9474.81020       (-263.304,-2617.348) (-24.909,-144.006) (-2586.168,-384.100)      1503.95
112    -120.88348 3164.22806 287.54029 -6501.28208 -838.97036 -9465.74057       (-263.890,-2623.609) (-23.651,-138.365) (-2596.665,-384.773)      1517.5
113    -120.97075 3159.79249 286.86730 -6496.11995 -838.21011 -9456.67093       (-264.476,-2629.869) (-22.392,-132.724) (-2607.162,-385.446)      1531.05
114    -121.05802 3155.35691 286.19432 -6490.95782 -837.44986 -9447.60130       (-265.061,-2636.129) (-21.133,-127.083) (-2617.659,-386.119)      1544.6
115    -121.14528 3150.92134 285.52133 -6485.79569 -836.68960 -9438.53167       (-265.647,-2642.389) (-19.874,-121.443) (-2628.157,-386.792)      1558.15
116    -121.23255 3146.48577 284.84834 -6480.63357 -835.92935 -9429.46204       (-266.233,-2648.649) (-18.616,-115.802) (-2638.654,-387.465)      1571.7
117    -121.31982 3142.05020 284.17536 -6475.47144 -835.16910 -9420.39241       (-266.818,-2654.909) (-17.357,-110.161) (-2649.151,-388.138)      1585.25
118    -121.40708 3137.61463 283.50237 -6470.30931 -834.40884 -9411.32278       (-267.404,-2661.169) (-16.098,-104.521) (-2659.648,-388.811)      1598.8
119    -121.49435 3133.17905 282.82938 -6465.14718 -833.64859 -9402.25315       (-267.990,-2667.429) (-14.840,-98.880) (-2670.145,-389.484)      1612.34
120    -121.58162 3128.74348 282.15640 -6459.98505 -832.88834 -9393.18352       (-268.576,-2673.690) (-13.581,-93.239) (-2680.643,-390.157)      1625.89
121    -121.66889 3124.30791 281.48341 -6454.82293 -832.12808 -9384.11388       (-269.161,-2679.950) (-12.322,-87.598) (-2691.140,-390.830)      1638.49
122    -121.75615 3119.87234 280.81042 -6449.66080 -831.36783 -9375.04425       (-269.747,-2686.210) (-11.063,-81.958) (-2701.637,-391.503)      1650.51
123    -121.84342 3115.43677 280.13744 -6444.49867 -830.60758 -9365.97462       (-270.333,-2692.470) (-9.805,-76.317) (-2712.134,-392.176)      1662.56
124    -121.93069 3111.00120 279.46445 -6439.33654 -829.84732 -9356.90499       (-270.918,-2698.730) (-8.546,-70.676) (-2722.632,-392.849)      1674.62
125    -122.01795 3106.56562 278.79146 -6434.17441 -829.08707 -9347.83536       (-271.504,-2704.990) (-7.287,-65.036) (-2733.129,-393.522)      1686.71
126    -122.10522 3102.13005 278.11848 -6429.01229 -828.32681 -9338.76573       (-272.090,-2711.250) (-6.029,-59.395) (-2743.626,-394.195)      1698.82
127    -122.19249 3097.69448 277.44549 -6423.85016 -827.56656 -9329.69610       (-272.676,-2717.510) (-4.770,-53.754) (-2754.123,-394.868)      1710.95
128    -122.27975 3093.25891 276.77250 -6418.68803 -826.80631 -9320.62646       (-273.261,-2723.771) (-3.511,-48.113) (-2764.620,-395.541)      1723.1
129    -122.36702 3088.82334 276.09952 -6413.52590 -826.04605 -9311.55683       (-273.847,-2730.031) (-2.252,-42.473) (-2775.118,-396.214)      1735.28
130    -122.45429 3084.38776 275.42653 -6408.36377 -825.28580 -9302.48720       (-274.433,-2736.291) (-0.994,-36.832) (-2785.615,-396.887)      1747.47
131    -122.54155 3079.95219 274.75354 -6403.20165 -824.52555 -9293.41757       (-397.295,-2742.286) (-31.456,-0.265) (-274.754,-2795.847)      1759.22
132    -122.62882 3075.51662 274.08056 -6398.03952 -823.76529 -9284.34794       (-396.709,-2747.288) (-27.074,-1.524) (-274.081,-2805.086)      1769.24
133    -122.71609 3071.08105 273.40757 -6392.87739 -823.00504 -9275.27831       (-396.124,-2752.289) (-22.692,-2.782) (-273.408,-2814.324)      1779.27
134    -122.80335 3066.64548 272.73458 -6387.71526 -822.24479 -9266.20868       (-395.538,-2757.290) (-18.310,-4.041) (-272.735,-2823.563)      1789.32
135    -122.89062 3062.20991 272.06160 -6382.55313 -821.48453 -9257.13904       (-394.952,-2762.292) (-13.928,-5.300) (-272.062,-2832.801)      1799.39
136    -122.97789 3057.77433 271.38861 -6377.39101 -820.72428 -9248.06941       (-394.366,-2767.293) (-9.546,-6.558) (-271.389,-2842.040)      1809.47
137    -123.06516 3053.33876 270.71562 -6372.22888 -819.96403 -9238.99978       (-393.781,-2772.295) (-5.164,-7.817) (-270.716,-2851.278)      1819.57
138    -123.15242 3048.90319 270.04264 -6367.06675 -819.20377 -9229.93015       (-393.195,-2777.296) (-0.782,-9.076) (-270.043,-2860.517)      1829.69
139    -123.23969 3044.46762 269.36965 -6361.90462 -818.44352 -9220.86052       (-2866.155,-2778.698) (-3.600,-13.934) (-265.770,-389.010)      1834.72
140    -123.32696 3040.03205 268.69666 -6356.74249 -817.68327 -9211.79089       (-2871.012,-2779.317) (-7.982,-19.575) (-260.715,-384.042)      1838.69
141    -123.41422 3035.59647 268.02368 -6351.58037 -816.92301 -9202.72126       (-2875.868,-2779.937) (-12.364,-25.216) (-255.660,-379.074)      1842.71
142    -123.50149 3031.16090 267.35069 -6346.41824 -816.16276 -9193.65162       (-2880.725,-2780.556) (-16.746,-30.856) (-250.605,-374.106)      1846.8
143    -123.58876 3026.72533 266.67771 -6341.25611 -815.40251 -9184.58199       (-2885.581,-2781.175) (-21.128,-36.497) (-245.550,-369.139)      1850.95
144    -123.67602 3022.28976 266.00472 -6336.09398 -814.64225 -9175.51236       (-2890.438,-2781.795) (-25.510,-42.138) (-240.495,-364.171)      1855.15
145    -123.76329 3017.85419 265.33173 -6330.93185 -813.88200 -9166.44273       (-2895.294,-2782.414) (-29.892,-47.779) (-235.440,-359.203)      1859.42
146    -123.85056 3013.41861 264.65875 -6325.76973 -813.12175 -9157.37310       (-2900.151,-2783.034) (-34.274,-53.419) (-230.385,-354.236)      1863.74
147    -123.93782 3008.98304 263.98576 -6320.60760 -812.36149 -9148.30347       (-2905.007,-2783.653) (-38.656,-59.060) (-225.330,-349.268)      1868.11
148    -124.02509 3004.54747 263.31277 -6315.44547 -811.60124 -9139.23384       (-2909.864,-2784.272) (-43.038,-64.701) (-220.275,-344.300)      1872.55
149    -124.11236 3000.11190 262.63979 -6310.28334 -810.84099 -9130.16420       (-2914.720,-2784.892) (-47.420,-70.341) (-215.220,-339.332)      1877.04
150    -124.19962 2995.67633 261.96680 -6305.12121 -810.08073 -9121.09457       (-2919.577,-2785.511) (-51.802,-75.982) (-210.165,-334.365)      1881.58
151    -124.28689 2991.24076 261.29381 -6299.95909 -809.32048 -9112.02494       (-2924.433,-2786.131) (-56.184,-81.623) (-205.110,-329.397)      1886.18
152    -124.37416 2986.80518 260.62083 -6294.79696 -808.56023 -9102.95531       (-2929.290,-2786.750) (-60.566,-87.264) (-200.055,-324.429)      1890.84
153    -124.46142 2982.36961 259.94784 -6289.63483 -807.79997 -9093.88568       (-2934.146,-2787.370) (-64.948,-92.904) (-195.000,-319.461)      1895.55
154    -124.54869 2977.93404 259.27485 -6284.47270 -807.03972 -9084.81605       (-2939.003,-2787.989) (-69.330,-98.545) (-189.945,-314.494)      1900.31
155    -124.63596 2973.49847 258.60187 -6279.31058 -806.27947 -9075.74642       (-2943.859,-2788.608) (-73.712,-104.186) (-184.890,-309.526)      1905.13
156    -124.72323 2969.06290 257.92888 -6274.14845 -805.51921 -9066.67678       (-2948.716,-2789.228) (-78.094,-109.826) (-179.835,-304.558)      1910.01
157    -124.81049 2964.62732 257.25589 -6268.98632 -804.75896 -9057.60715       (-2953.572,-2789.847) (-82.476,-115.467) (-174.780,-299.591)      1914.93
158    -124.89776 2960.19175 256.58291 -6263.82419 -803.99871 -9048.53752       (-2958.429,-2790.467) (-86.858,-121.108) (-169.725,-294.623)      1919.91
159    -124.98503 2955.75618 255.90992 -6258.66206 -803.23845 -9039.46789       (-2963.285,-2791.086) (-91.240,-126.748) (-164.670,-289.655)      1924.94
160    -125.07229 2951.32061 255.23693 -6253.49994 -802.47820 -9030.39826       (-2968.142,-2791.705) (-95.622,-132.389) (-159.615,-284.687)      1930.02
161    -125.15956 2946.88504 254.56395 -6248.33781 -801.71795 -9021.32863       (-2972.998,-2792.325) (-100.004,-138.030) (-154.560,-279.720)      1935.15
162    -125.24683 2942.44946 253.89096 -6243.17568 -800.95769 -9012.25900       (-2977.855,-2792.944) (-104.386,-143.671) (-149.505,-274.752)      1940.34
163    -125.33409 2938.01389 253.21797 -6238.01355 -800.19744 -9003.18937       (-2982.711,-2793.564) (-108.768,-149.311) (-144.450,-269.784)      1945.57
164    -125.42136 2933.57832 252.54499 -6232.85142 -799.43719 -8994.11973       (-2987.568,-2794.183) (-113.150,-154.952) (-139.395,-264.817)      1950.86
165    -125.50863 2929.14275 251.87200 -6227.68930 -798.67693 -8985.05010       (-2992.424,-2794.803) (-117.532,-160.593) (-134.340,-259.849)      1956.19
166    -125.59589 2924.70718 251.19901 -6222.52717 -797.91668 -8975.98047       (-2997.281,-2795.422) (-121.914,-166.233) (-129.285,-254.881)      1961.57
167    -125.68316 2920.27161 250.52603 -6217.36504 -797.15643 -8966.91084       (-3002.137,-2796.041) (-126.296,-171.874) (-124.230,-249.913)      1967.01
168    -125.77043 2915.83603 249.85304 -6212.20291 -796.39617 -8957.84121       (-3006.994,-2796.661) (-130.678,-177.515) (-119.175,-244.946)      1971.79
169    -125.85769 2911.40046 249.18006 -6207.04078 -795.63592 -8948.77158       (-3011.850,-2797.280) (-135.060,-183.156) (-114.120,-239.978)      1971.92
170    -125.94496 2906.96489 248.50707 -6201.87866 -794.87567 -8939.70195       (-3016.707,-2797.900) (-139.442,-188.796) (-109.065,-235.010)      1972.1
171    -126.03223 2902.52932 247.83408 -6196.71653 -794.11541 -8930.63231       (-3021.563,-2798.519) (-143.824,-194.437) (-104.010,-230.043)      1972.36
172    -126.11949 2898.09375 247.16110 -6191.55440 -793.35516 -8921.56268       (-3026.420,-2799.138) (-148.206,-200.078) (-98.955,-225.075)      1972.67
173    -126.20676 2893.65817 246.48811 -6186.39227 -792.59491 -8912.49305       (-3031.276,-2799.758) (-152.588,-205.718) (-93.900,-220.107)      1973.05
174    -126.29403 2889.22260 245.81512 -6181.23014 -791.83465 -8903.42342       (-3036.133,-2800.377) (-156.970,-211.359) (-88.845,-215.139)      1973.49
