Fol_2018-02-25.13_35_35.87_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -589.43408 532.06559 -853.73370 -1841.35341  31.53770 -1306.20878       (-774.143,-1309.288) (-532.066,-500.528) (-321.668,-57.368)      2.54211e-13
1    -588.90148 531.00039 -854.18971 -1839.83221  31.00511 -1305.67618       (-774.676,-1308.832) (-531.000,-499.995) (-323.189,-57.901)      2.12312
2    -588.36888 529.93520 -854.64572 -1838.31100  30.47251 -1305.14359       (-775.208,-1308.376) (-529.935,-499.463) (-324.711,-58.434)      4.24624
3    -587.83628 528.87000 -855.10173 -1836.78979  29.93991 -1304.61099       (-775.741,-1307.920) (-528.870,-498.930) (-326.232,-58.966)      6.36936
4    -587.30368 527.80481 -855.55774 -1835.26859  29.40731 -1304.07839       (-776.274,-1307.464) (-527.805,-498.397) (-327.753,-59.499)      8.49248
5    -586.77109 526.73961 -856.01375 -1833.74738  28.87471 -1303.54579       (-776.806,-1307.008) (-526.740,-497.865) (-329.274,-60.031)      10.6156
6    -586.23849 525.67441 -856.46976 -1832.22617  28.34212 -1303.01319       (-777.339,-1306.552) (-525.674,-497.332) (-330.795,-60.564)      12.7387
7    -585.70589 524.60922 -856.92577 -1830.70497  27.80952 -1302.48059       (-777.871,-1306.096) (-524.609,-496.800) (-332.317,-61.097)      14.8618
8    -585.17329 523.54402 -857.38178 -1829.18376  27.27692 -1301.94800       (-778.404,-1305.640) (-523.544,-496.267) (-333.838,-61.629)      16.985
9    -584.64069 522.47882 -857.83779 -1827.66255  26.74432 -1301.41540       (-778.937,-1305.184) (-522.479,-495.735) (-335.359,-62.162)      19.1081
10    -584.10809 521.41363 -858.29380 -1826.14135  26.21172 -1300.88280       (-779.469,-1304.728) (-521.414,-495.202) (-336.880,-62.694)      21.2312
11    -583.57550 520.34843 -858.74981 -1824.62014  25.67912 -1300.35020       (-780.002,-1304.272) (-520.348,-494.669) (-338.401,-63.227)      23.3543
12    -583.04290 519.28323 -859.20582 -1823.09893  25.14653 -1299.81760       (-780.534,-1303.816) (-519.283,-494.137) (-339.923,-63.760)      25.4774
13    -582.51030 518.21804 -859.66183 -1821.57773  24.61393 -1299.28500       (-781.067,-1303.360) (-518.218,-493.604) (-341.444,-64.292)      27.6006
14    -581.97770 517.15284 -860.11784 -1820.05652  24.08133 -1298.75241       (-781.600,-1302.904) (-517.153,-493.072) (-342.965,-64.825)      29.7237
15    -581.44510 516.08765 -860.57385 -1818.53531  23.54873 -1298.21981       (-782.132,-1302.448) (-516.088,-492.539) (-344.486,-65.357)      31.8468
