10PERCENT_2018-03-07.11_26_44.230_.txt     Output is probe cell, reduced cell, NCDist distance between
41    -25.22724 -16.51494  13.98358  -9.48560 -24.69083 -40.11621       (-51.568,-1.967) (-7.519,-13.239) (-2.531,-4.779)      1.45852
42    -25.20494 -16.50513  13.96618  -9.47802 -24.67834 -40.12869       (-51.556,-1.949) (-7.529,-13.251) (-2.539,-4.801)      1.49409
43    -25.18264 -16.49532  13.94879  -9.47043 -24.66586 -40.14118       (-51.543,-1.932) (-7.539,-13.264) (-2.547,-4.824)      1.52967
44    -25.16034 -16.48551  13.93139  -9.46285 -24.65337 -40.15367       (-51.531,-1.914) (-7.548,-13.276) (-2.554,-4.846)      1.56524
45    -25.13805 -16.47570  13.91400  -9.45527 -24.64088 -40.16616       (-51.518,-1.897) (-7.558,-13.289) (-2.562,-4.868)      1.60081
46    -25.11575 -16.46589  13.89661  -9.44768 -24.62839 -40.17865       (-51.506,-1.880) (-7.568,-13.301) (-2.569,-4.891)      1.63639
47    -25.09345 -16.45608  13.87921  -9.44010 -24.61590 -40.19114       (-51.493,-1.862) (-7.578,-13.314) (-2.577,-4.913)      1.67196
48    -25.07115 -16.44627  13.86182  -9.43252 -24.60341 -40.20363       (-51.481,-1.845) (-7.588,-13.326) (-2.584,-4.935)      1.70753
49    -25.04885 -16.43646  13.84443  -9.42493 -24.59092 -40.21612       (-51.469,-1.827) (-7.597,-13.339) (-2.592,-4.957)      1.74311
50    -25.02655 -16.42665  13.82703  -9.41735 -24.57843 -40.22860       (-51.456,-1.810) (-7.607,-13.351) (-2.600,-4.980)      1.77868
51    -25.00425 -16.41684  13.80964  -9.40976 -24.56594 -40.24109       (-51.444,-1.793) (-7.617,-13.364) (-2.607,-5.002)      1.81425
52    -24.98195 -16.40703  13.79224  -9.40218 -24.55346 -40.25358       (-51.431,-1.775) (-7.627,-13.376) (-2.615,-5.024)      1.84983
53    -24.95965 -16.39722  13.77485  -9.39460 -24.54097 -40.26607       (-51.419,-1.758) (-7.637,-13.388) (-2.622,-5.047)      1.8854
54    -24.93736 -16.38741  13.75746  -9.38701 -24.52848 -40.27856       (-51.406,-1.740) (-7.647,-13.401) (-2.630,-5.069)      1.92098
55    -24.91506 -16.37760  13.74006  -9.37943 -24.51599 -40.29105       (-51.394,-1.723) (-7.656,-13.413) (-2.638,-5.091)      1.95655
56    -24.89276 -16.36779  13.72267  -9.37185 -24.50350 -40.30354       (-51.381,-1.706) (-7.666,-13.426) (-2.645,-5.114)      1.99212
57    -24.87046 -16.35798  13.70527  -9.36426 -24.49101 -40.31603       (-51.369,-1.688) (-7.676,-13.438) (-2.653,-5.136)      2.0277
58    -24.84816 -16.34817  13.68788  -9.35668 -24.47852 -40.32851       (-51.356,-1.671) (-7.686,-13.451) (-2.660,-5.158)      2.06327
59    -24.82586 -16.33836  13.67049  -9.34910 -24.46603 -40.34100       (-51.344,-1.654) (-7.696,-13.463) (-2.668,-5.180)      2.09884
60    -24.80356 -16.32855  13.65309  -9.34151 -24.45355 -40.35349       (-51.331,-1.636) (-7.705,-13.476) (-2.675,-5.203)      2.13442
61    -24.78126 -16.31874  13.63570  -9.33393 -24.44106 -40.36598       (-51.319,-1.619) (-7.715,-13.488) (-2.683,-5.225)      2.16999
62    -24.75896 -16.30893  13.61830  -9.32634 -24.42857 -40.37847       (-51.306,-1.601) (-7.725,-13.501) (-2.691,-5.247)      2.20556
63    -24.73666 -16.29912  13.60091  -9.31876 -24.41608 -40.39096       (-51.294,-1.584) (-7.735,-13.513) (-2.698,-5.270)      2.24114
64    -24.71437 -16.28931  13.58352  -9.31118 -24.40359 -40.40345       (-51.281,-1.567) (-7.745,-13.526) (-2.706,-5.292)      2.27671
65    -24.69207 -16.27950  13.56612  -9.30359 -24.39110 -40.41594       (-51.269,-1.549) (-7.754,-13.538) (-2.713,-5.314)      2.31229
66    -24.66977 -16.26969  13.54873  -9.29601 -24.37861 -40.42843       (-51.256,-1.532) (-7.764,-13.551) (-2.721,-5.337)      2.34786
67    -24.64747 -16.25988  13.53134  -9.28843 -24.36612 -40.44091       (-51.244,-1.514) (-7.774,-13.563) (-2.729,-5.359)      2.38343
68    -24.62517 -16.25007  13.51394  -9.28084 -24.35364 -40.45340       (-51.231,-1.497) (-7.784,-13.576) (-2.736,-5.381)      2.41901
69    -24.60287 -16.24026  13.49655  -9.27326 -24.34115 -40.46589       (-51.219,-1.480) (-7.794,-13.588) (-2.744,-5.403)      2.45458
70    -24.58057 -16.23045  13.47915  -9.26567 -24.32866 -40.47838       (-51.206,-1.462) (-7.803,-13.601) (-2.751,-5.426)      2.49015
71    -24.55827 -16.22064  13.46176  -9.25809 -24.31617 -40.49087       (-51.194,-1.445) (-7.813,-13.613) (-2.759,-5.448)      2.52573
72    -24.53597 -16.21083  13.44437  -9.25051 -24.30368 -40.50336       (-51.181,-1.427) (-7.823,-13.626) (-2.766,-5.470)      2.5613
73    -24.51367 -16.20102  13.42697  -9.24292 -24.29119 -40.51585       (-51.169,-1.410) (-7.833,-13.638) (-2.774,-5.493)      2.59687
74    -24.49138 -16.19121  13.40958  -9.23534 -24.27870 -40.52834       (-51.156,-1.393) (-7.843,-13.651) (-2.782,-5.515)      2.63245
75    -24.46908 -16.18140  13.39218  -9.22776 -24.26621 -40.54082       (-51.144,-1.375) (-7.853,-13.663) (-2.789,-5.537)      2.66802
76    -24.44678 -16.17159  13.37479  -9.22017 -24.25373 -40.55331       (-51.131,-1.358) (-7.862,-13.676) (-2.797,-5.560)      2.7036
77    -24.42448 -16.16178  13.35740  -9.21259 -24.24124 -40.56580       (-51.119,-1.340) (-7.872,-13.688) (-2.804,-5.582)      2.73917
78    -24.40218 -16.15197  13.34000  -9.20501 -24.22875 -40.57829       (-51.106,-1.323) (-7.882,-13.701) (-2.812,-5.604)      2.77474
79    -24.37988 -16.14216  13.32261  -9.19742 -24.21626 -40.59078       (-51.094,-1.306) (-7.892,-13.713) (-2.820,-5.626)      2.81032
80    -24.35758 -16.13235  13.30522  -9.18984 -24.20377 -40.60327       (-51.081,-1.288) (-7.902,-13.726) (-2.827,-5.649)      2.84589
81    -24.33528 -16.12254  13.28782  -9.18225 -24.19128 -40.61576       (-51.069,-1.271) (-7.911,-13.738) (-2.835,-5.671)      2.88146
82    -24.31298 -16.11273  13.27043  -9.17467 -24.17879 -40.62825       (-51.056,-1.253) (-7.921,-13.751) (-2.842,-5.693)      2.91704
83    -24.29068 -16.10292  13.25303  -9.16709 -24.16630 -40.64073       (-51.044,-1.236) (-7.931,-13.763) (-2.850,-5.716)      2.95261
84    -24.26839 -16.09311  13.23564  -9.15950 -24.15382 -40.65322       (-51.031,-1.219) (-7.941,-13.776) (-2.857,-5.738)      2.98818
85    -24.24609 -16.08330  13.21825  -9.15192 -24.14133 -40.66571       (-51.019,-1.201) (-7.951,-13.788) (-2.865,-5.760)      3.02376
86    -24.22379 -16.07349  13.20085  -9.14434 -24.12884 -40.67820       (-51.006,-1.184) (-7.960,-13.801) (-2.873,-5.783)      3.05933
87    -24.20149 -16.06367  13.18346  -9.13675 -24.11635 -40.69069       (-50.994,-1.166) (-7.970,-13.813) (-2.880,-5.805)      3.0949
88    -24.17919 -16.05386  13.16606  -9.12917 -24.10386 -40.70318       (-50.981,-1.149) (-7.980,-13.826) (-2.888,-5.827)      3.13048
89    -24.15689 -16.04405  13.14867  -9.12158 -24.09137 -40.71567       (-50.969,-1.132) (-7.990,-13.838) (-2.895,-5.849)      3.16605
90    -24.13459 -16.03424  13.13128  -9.11400 -24.07888 -40.72816       (-50.956,-1.114) (-8.000,-13.851) (-2.903,-5.872)      3.20163
91    -24.11229 -16.02443  13.11388  -9.10642 -24.06639 -40.74064       (-50.944,-1.097) (-8.010,-13.863) (-2.911,-5.894)      3.2372
92    -24.08999 -16.01462  13.09649  -9.09883 -24.05391 -40.75313       (-50.931,-1.080) (-8.019,-13.876) (-2.918,-5.916)      3.27277
93    -24.06770 -16.00481  13.07909  -9.09125 -24.04142 -40.76562       (-50.919,-1.062) (-8.029,-13.888) (-2.926,-5.939)      3.30835
94    -24.04540 -15.99500  13.06170  -9.08367 -24.02893 -40.77811       (-50.907,-1.045) (-8.039,-13.901) (-2.933,-5.961)      3.34392
95    -24.02310 -15.98519  13.04431  -9.07608 -24.01644 -40.79060       (-50.894,-1.027) (-8.049,-13.913) (-2.941,-5.983)      3.37949
96    -24.00080 -15.97538  13.02691  -9.06850 -24.00395 -40.80309       (-50.882,-1.010) (-8.059,-13.926) (-2.948,-6.006)      3.41507
97    -23.97850 -15.96557  13.00952  -9.06092 -23.99146 -40.81558       (-50.869,-0.993) (-8.068,-13.938) (-2.956,-6.028)      3.45064
98    -23.95620 -15.95576  12.99213  -9.05333 -23.97897 -40.82807       (-50.857,-0.975) (-8.078,-13.950) (-2.964,-6.050)      3.48621
99    -23.93390 -15.94595  12.97473  -9.04575 -23.96648 -40.84055       (-50.844,-0.958) (-8.088,-13.963) (-2.971,-6.072)      3.52179
100    -23.91160 -15.93614  12.95734  -9.03816 -23.95399 -40.85304       (-50.832,-0.940) (-8.098,-13.975) (-2.979,-6.095)      3.55736
101    -23.88930 -15.92633  12.93994  -9.03058 -23.94151 -40.86553       (-50.819,-0.923) (-8.108,-13.988) (-2.986,-6.117)      3.59294
102    -23.86700 -15.91652  12.92255  -9.02300 -23.92902 -40.87802       (-50.807,-0.906) (-8.117,-14.000) (-2.994,-6.139)      3.62851
103    -23.84471 -15.90671  12.90516  -9.01541 -23.91653 -40.89051       (-50.794,-0.888) (-8.127,-14.013) (-3.002,-6.162)      3.66408
104    -23.82241 -15.89690  12.88776  -9.00783 -23.90404 -40.90300       (-50.782,-0.871) (-8.137,-14.025) (-3.009,-6.184)      3.69966
105    -23.80011 -15.88709  12.87037  -9.00025 -23.89155 -40.91549       (-50.769,-0.853) (-8.147,-14.038) (-3.017,-6.206)      3.73523
106    -23.77781 -15.87728  12.85297  -8.99266 -23.87906 -40.92798       (-50.757,-0.836) (-8.157,-14.050) (-3.024,-6.229)      3.7708
107    -23.75551 -15.86747  12.83558  -8.98508 -23.86657 -40.94047       (-50.744,-0.819) (-8.166,-14.063) (-3.032,-6.251)      3.80638
108    -23.73321 -15.85766  12.81819  -8.97749 -23.85408 -40.95295       (-50.732,-0.801) (-8.176,-14.075) (-3.039,-6.273)      3.84195
109    -23.71091 -15.84785  12.80079  -8.96991 -23.84160 -40.96544       (-50.719,-0.784) (-8.186,-14.088) (-3.047,-6.295)      3.87752
110    -23.68861 -15.83804  12.78340  -8.96233 -23.82911 -40.97793       (-50.707,-0.766) (-8.196,-14.100) (-3.055,-6.318)      3.9131
111    -23.66631 -15.82823  12.76601  -8.95474 -23.81662 -40.99042       (-50.694,-0.749) (-8.206,-14.113) (-3.062,-6.340)      3.94867
112    -23.64401 -15.81842  12.74861  -8.94716 -23.80413 -41.00291       (-50.682,-0.732) (-8.216,-14.125) (-3.070,-6.362)      3.98425
113    -23.62172 -15.80861  12.73122  -8.93958 -23.79164 -41.01540       (-50.669,-0.714) (-8.225,-14.138) (-3.077,-6.385)      4.01982
114    -23.59942 -15.79880  12.71382  -8.93199 -23.77915 -41.02789       (-50.657,-0.697) (-8.235,-14.150) (-3.085,-6.407)      4.05539
115    -23.57712 -15.78899  12.69643  -8.92441 -23.76666 -41.04038       (-50.644,-0.679) (-8.245,-14.163) (-3.093,-6.429)      4.09097
116    -23.55482 -15.77918  12.67904  -8.91683 -23.75417 -41.05286       (-50.632,-0.662) (-8.255,-14.175) (-3.100,-6.452)      4.12654
117    -23.53252 -15.76937  12.66164  -8.90924 -23.74169 -41.06535       (-50.619,-0.645) (-8.265,-14.188) (-3.108,-6.474)      4.16211
118    -23.51022 -15.75956  12.64425  -8.90166 -23.72920 -41.07784       (-50.607,-0.627) (-8.274,-14.200) (-3.115,-6.496)      4.19769
119    -23.48792 -15.74975  12.62685  -8.89407 -23.71671 -41.09033       (-50.594,-0.610) (-8.284,-14.213) (-3.123,-6.518)      4.23326
120    -23.46562 -15.73994  12.60946  -8.88649 -23.70422 -41.10282       (-50.582,-0.592) (-8.294,-14.225) (-3.130,-6.541)      4.26883
121    -23.44332 -15.73013  12.59207  -8.87891 -23.69173 -41.11531       (-50.569,-0.575) (-8.304,-14.238) (-3.138,-6.563)      4.30441
122    -23.42102 -15.72032  12.57467  -8.87132 -23.67924 -41.12780       (-50.557,-0.558) (-8.314,-14.250) (-3.146,-6.585)      4.33998
123    -23.39873 -15.71051  12.55728  -8.86374 -23.66675 -41.14029       (-50.544,-0.540) (-8.323,-14.263) (-3.153,-6.608)      4.37556
124    -23.37643 -15.70070  12.53988  -8.85616 -23.65426 -41.15277       (-50.532,-0.523) (-8.333,-14.275) (-3.161,-6.630)      4.41113
125    -23.35413 -15.69089  12.52249  -8.84857 -23.64178 -41.16526       (-50.519,-0.506) (-8.343,-14.288) (-3.168,-6.652)      4.4467
126    -23.33183 -15.68108  12.50510  -8.84099 -23.62929 -41.17775       (-50.507,-0.488) (-8.353,-14.300) (-3.176,-6.674)      4.48228
127    -23.30953 -15.67127  12.48770  -8.83340 -23.61680 -41.19024       (-50.494,-0.471) (-8.363,-14.313) (-3.184,-6.697)      4.51785
128    -23.28723 -15.66146  12.47031  -8.82582 -23.60431 -41.20273       (-50.482,-0.453) (-8.372,-14.325) (-3.191,-6.719)      4.55342
129    -23.26493 -15.65165  12.45292  -8.81824 -23.59182 -41.21522       (-50.469,-0.436) (-8.382,-14.338) (-3.199,-6.741)      4.589
130    -23.24263 -15.64184  12.43552  -8.81065 -23.57933 -41.22771       (-50.457,-0.419) (-8.392,-14.350) (-3.206,-6.764)      4.62457
131    -23.22033 -15.63203  12.41813  -8.80307 -23.56684 -41.24020       (-50.444,-0.401) (-8.402,-14.363) (-3.214,-6.786)      4.66014
132    -23.19804 -15.62222  12.40073  -8.79549 -23.55435 -41.25268       (-50.432,-0.384) (-8.412,-14.375) (-3.221,-6.808)      4.69572
133    -23.17574 -15.61241  12.38334  -8.78790 -23.54187 -41.26517       (-50.419,-0.366) (-8.422,-14.388) (-3.229,-6.831)      4.73129
134    -23.15344 -15.60260  12.36595  -8.78032 -23.52938 -41.27766       (-50.407,-0.349) (-8.431,-14.400) (-3.237,-6.853)      4.76686
135    -23.13114 -15.59279  12.34855  -8.77274 -23.51689 -41.29015       (-50.394,-0.332) (-8.441,-14.413) (-3.244,-6.875)      4.80244
136    -23.10884 -15.58298  12.33116  -8.76515 -23.50440 -41.30264       (-50.382,-0.314) (-8.451,-14.425) (-3.252,-6.897)      4.83801
137    -23.08654 -15.57317  12.31376  -8.75757 -23.49191 -41.31513       (-50.369,-0.297) (-8.461,-14.438) (-3.259,-6.920)      4.87359
138    -23.06424 -15.56335  12.29637  -8.74998 -23.47942 -41.32762       (-50.357,-0.279) (-8.471,-14.450) (-3.267,-6.942)      4.90916
139    -23.04194 -15.55354  12.27898  -8.74240 -23.46693 -41.34011       (-50.345,-0.262) (-8.480,-14.463) (-3.275,-6.964)      4.94473
140    -23.01964 -15.54373  12.26158  -8.73482 -23.45444 -41.35259       (-50.332,-0.245) (-8.490,-14.475) (-3.282,-6.987)      4.98031
141    -22.99734 -15.53392  12.24419  -8.72723 -23.44195 -41.36508       (-50.320,-0.227) (-8.500,-14.488) (-3.290,-7.009)      5.01588
142    -22.97505 -15.52411  12.22679  -8.71965 -23.42947 -41.37757       (-50.307,-0.210) (-8.510,-14.500) (-3.297,-7.031)      5.05145
143    -22.95275 -15.51430  12.20940  -8.71207 -23.41698 -41.39006       (-50.295,-0.192) (-8.520,-14.512) (-3.305,-7.054)      5.08703
144    -22.93045 -15.50449  12.19201  -8.70448 -23.40449 -41.40255       (-50.282,-0.175) (-8.529,-14.525) (-3.312,-7.076)      5.1226
145    -22.90815 -15.49468  12.17461  -8.69690 -23.39200 -41.41504       (-50.270,-0.158) (-8.539,-14.537) (-3.320,-7.098)      5.15817
146    -22.88585 -15.48487  12.15722  -8.68931 -23.37951 -41.42753       (-50.257,-0.140) (-8.549,-14.550) (-3.328,-7.120)      5.19375
147    -22.86355 -15.47506  12.13983  -8.68173 -23.36702 -41.44002       (-50.245,-0.123) (-8.559,-14.562) (-3.335,-7.143)      5.22932
148    -22.84125 -15.46525  12.12243  -8.67415 -23.35453 -41.45250       (-50.232,-0.105) (-8.569,-14.575) (-3.343,-7.165)      5.2649
149    -22.81895 -15.45544  12.10504  -8.66656 -23.34204 -41.46499       (-50.220,-0.088) (-8.578,-14.587) (-3.350,-7.187)      5.30047
150    -22.79665 -15.44563  12.08764  -8.65898 -23.32956 -41.47748       (-50.207,-0.071) (-8.588,-14.600) (-3.358,-7.210)      5.33604
151    -22.77435 -15.43582  12.07025  -8.65140 -23.31707 -41.48997       (-50.195,-0.053) (-8.598,-14.612) (-3.366,-7.232)      5.37162
152    -22.75206 -15.42601  12.05286  -8.64381 -23.30458 -41.50246       (-50.182,-0.036) (-8.608,-14.625) (-3.373,-7.254)      5.40719
153    -22.72976 -15.41620  12.03546  -8.63623 -23.29209 -41.51495       (-50.170,-0.018) (-8.618,-14.637) (-3.381,-7.277)      5.44276
154    -22.70746 -15.40639  12.01807  -8.62865 -23.27960 -41.52744       (-50.157,-0.001) (-8.628,-14.650) (-3.388,-7.299)      5.47834
155    -22.68516 -15.39658  12.00067  -8.62106 -23.26711 -41.53993       (-50.161,-0.016) (-3.380,-14.646) (-8.621,-7.305)      5.48433
156    -22.66286 -15.38677  11.98328  -8.61348 -23.25462 -41.55242       (-50.166,-0.034) (-3.370,-14.641) (-8.613,-7.310)      5.48842
157    -22.64056 -15.37696  11.96589  -8.60589 -23.24213 -41.56490       (-50.171,-0.051) (-3.360,-14.636) (-8.606,-7.315)      5.4926
158    -22.61826 -15.36715  11.94849  -8.59831 -23.22965 -41.57739       (-50.176,-0.068) (-3.350,-14.631) (-8.598,-7.320)      5.49687
159    -22.59596 -15.35734  11.93110  -8.59073 -23.21716 -41.58988       (-50.181,-0.086) (-3.340,-14.626) (-8.591,-7.324)      5.50124
160    -22.57366 -15.34753  11.91371  -8.58314 -23.20467 -41.60237       (-50.186,-0.103) (-3.331,-14.622) (-8.583,-7.329)      5.50569
161    -22.55136 -15.33772  11.89631  -8.57556 -23.19218 -41.61486       (-50.190,-0.121) (-3.321,-14.617) (-8.576,-7.334)      5.51025
162    -22.52907 -15.32791  11.87892  -8.56798 -23.17969 -41.62735       (-50.195,-0.138) (-3.311,-14.612) (-8.568,-7.339)      5.51489
163    -22.50677 -15.31810  11.86152  -8.56039 -23.16720 -41.63984       (-50.200,-0.155) (-3.301,-14.607) (-8.560,-7.344)      5.51962
164    -22.48447 -15.30829  11.84413  -8.55281 -23.15471 -41.65233       (-50.205,-0.173) (-3.291,-14.602) (-8.553,-7.349)      5.52445
165    -22.46217 -15.29848  11.82674  -8.54523 -23.14222 -41.66481       (-50.210,-0.190) (-3.282,-14.597) (-8.545,-7.354)      5.52937
166    -22.43987 -15.28867  11.80934  -8.53764 -23.12974 -41.67730       (-50.215,-0.208) (-3.272,-14.592) (-8.538,-7.359)      5.53437
167    -22.41757 -15.27886  11.79195  -8.53006 -23.11725 -41.68979       (-50.220,-0.225) (-3.262,-14.587) (-8.530,-7.364)      5.53947
168    -22.39527 -15.26905  11.77455  -8.52247 -23.10476 -41.70228       (-50.225,-0.242) (-3.252,-14.582) (-8.522,-7.369)      5.54466
169    -22.37297 -15.25924  11.75716  -8.51489 -23.09227 -41.71477       (-50.230,-0.260) (-3.242,-14.577) (-8.515,-7.374)      5.54995
170    -22.35067 -15.24943  11.73977  -8.50731 -23.07978 -41.72726       (-50.235,-0.277) (-3.232,-14.572) (-8.507,-7.378)      5.55532
171    -22.32838 -15.23962  11.72237  -8.49972 -23.06729 -41.73975       (-50.239,-0.295) (-3.223,-14.568) (-8.500,-7.383)      5.56078
172    -22.30608 -15.22981  11.70498  -8.49214 -23.05480 -41.75224       (-50.244,-0.312) (-3.213,-14.563) (-8.492,-7.388)      5.56633
173    -22.28378 -15.22000  11.68758  -8.48456 -23.04231 -41.76472       (-50.249,-0.329) (-3.203,-14.558) (-8.485,-7.393)      5.57197
174    -22.26148 -15.21019  11.67019  -8.47697 -23.02983 -41.77721       (-50.254,-0.347) (-3.193,-14.553) (-8.477,-7.398)      5.57769
175    -22.23918 -15.20038  11.65280  -8.46939 -23.01734 -41.78970       (-50.259,-0.364) (-3.183,-14.548) (-8.469,-7.403)      5.58351
176    -22.21688 -15.19057  11.63540  -8.46180 -23.00485 -41.80219       (-50.264,-0.382) (-3.174,-14.543) (-8.462,-7.408)      5.58942
177    -22.19458 -15.18076  11.61801  -8.45422 -22.99236 -41.81468       (-50.269,-0.399) (-3.164,-14.538) (-8.454,-7.413)      5.59541
178    -22.17228 -15.17095  11.60062  -8.44664 -22.97987 -41.82717       (-50.274,-0.416) (-3.154,-14.533) (-8.447,-7.418)      5.60149
179    -22.14998 -15.16114  11.58322  -8.43905 -22.96738 -41.83966       (-50.279,-0.434) (-3.144,-14.528) (-8.439,-7.423)      5.60766
180    -22.12768 -15.15133  11.56583  -8.43147 -22.95489 -41.85215       (-50.284,-0.451) (-3.134,-14.523) (-8.431,-7.427)      5.61392
181    -22.10539 -15.14152  11.54843  -8.42389 -22.94240 -41.86463       (-50.289,-0.469) (-3.125,-14.519) (-8.424,-7.432)      5.62026
