Fol_2018-02-25.13_35_30.82_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -298.25666 325.41900 -366.52648 -381.54634 264.87385 -1909.01494       (-298.257,-28.965) (-1556.434,-33.383) (-68.270,-27.162)      0
1    -297.98529 324.79470 -366.19301 -381.23275 264.57972 -1908.66201       (-297.985,-29.629) (-1557.058,-33.406) (-68.208,-26.809)      1.01624
2    -297.71393 324.17040 -365.85953 -380.91916 264.28558 -1908.30908       (-297.714,-30.292) (-1557.682,-33.428) (-68.146,-26.456)      2.03249
3    -297.44256 323.54610 -365.52605 -380.60557 263.99145 -1907.95614       (-297.443,-30.956) (-1558.307,-33.451) (-68.083,-26.104)      3.04873
4    -297.17120 322.92180 -365.19257 -380.29198 263.69732 -1907.60321       (-297.171,-31.620) (-1558.931,-33.474) (-68.021,-25.751)      4.06498
5    -296.89983 322.29750 -364.85910 -379.97839 263.40318 -1907.25027       (-296.900,-32.283) (-1559.555,-33.497) (-67.959,-25.398)      5.08122
6    -296.62846 321.67320 -364.52562 -379.66480 263.10905 -1906.89734       (-296.628,-32.947) (-1560.179,-33.519) (-67.897,-25.045)      6.09746
7    -296.35710 321.04890 -364.19214 -379.35121 262.81492 -1906.54440       (-296.357,-33.611) (-1560.804,-33.542) (-67.835,-24.692)      7.11371
8    -296.08573 320.42460 -363.85867 -379.03762 262.52079 -1906.19147       (-296.086,-34.274) (-1561.428,-33.565) (-67.773,-24.339)      8.12995
9    -295.81437 319.80030 -363.52519 -378.72403 262.22665 -1905.83854       (-295.814,-34.938) (-1562.052,-33.588) (-67.711,-23.986)      9.1462
10    -295.54300 319.17600 -363.19171 -378.41044 261.93252 -1905.48560       (-295.543,-35.601) (-1562.677,-33.610) (-67.649,-23.633)      10.1624
11    -295.27164 318.55170 -362.85823 -378.09685 261.63839 -1905.13267       (-295.272,-36.265) (-1563.301,-33.633) (-67.587,-23.280)      11.1787
12    -295.00027 317.92740 -362.52476 -377.78326 261.34425 -1904.77973       (-295.000,-36.929) (-1563.925,-33.656) (-67.524,-22.927)      12.1949
13    -294.72890 317.30310 -362.19128 -377.46967 261.05012 -1904.42680       (-294.729,-37.592) (-1564.550,-33.679) (-67.462,-22.574)      13.2112
14    -294.45754 316.67880 -361.85780 -377.15608 260.75599 -1904.07386       (-294.458,-38.256) (-1565.174,-33.702) (-67.400,-22.221)      14.2274
15    -294.18617 316.05450 -361.52433 -376.84249 260.46185 -1903.72093       (-294.186,-38.920) (-1565.798,-33.724) (-67.338,-21.868)      15.2437
16    -293.91481 315.43020 -361.19085 -376.52890 260.16772 -1903.36800       (-293.915,-39.583) (-1566.422,-33.747) (-67.276,-21.515)      16.2599
17    -293.64344 314.80590 -360.85737 -376.21531 259.87359 -1903.01506       (-293.643,-40.247) (-1567.047,-33.770) (-67.214,-21.162)      17.2761
18    -293.37208 314.18160 -360.52389 -375.90172 259.57946 -1902.66213       (-293.372,-40.911) (-1567.671,-33.793) (-67.152,-20.810)      18.2924
19    -293.10071 313.55730 -360.19042 -375.58813 259.28532 -1902.30919       (-293.101,-41.574) (-1568.295,-33.815) (-67.090,-20.457)      19.3086
20    -292.82934 312.93300 -359.85694 -375.27454 258.99119 -1901.95626       (-292.829,-42.238) (-1568.920,-33.838) (-67.028,-20.104)      20.3249
21    -292.55798 312.30870 -359.52346 -374.96095 258.69706 -1901.60332       (-292.558,-42.902) (-1569.544,-33.861) (-66.965,-19.751)      21.3411
22    -292.28661 311.68440 -359.18999 -374.64736 258.40292 -1901.25039       (-292.287,-43.565) (-1570.168,-33.884) (-66.903,-19.398)      22.3574
23    -292.01525 311.06010 -358.85651 -374.33377 258.10879 -1900.89746       (-292.015,-44.229) (-1570.793,-33.906) (-66.841,-19.045)      23.3736
24    -291.74388 310.43580 -358.52303 -374.02018 257.81466 -1900.54452       (-291.744,-44.892) (-1571.417,-33.929) (-66.779,-18.692)      24.3899
25    -291.47252 309.81150 -358.18955 -373.70659 257.52052 -1900.19159       (-291.473,-45.556) (-1572.041,-33.952) (-66.717,-18.339)      25.4061
26    -291.20115 309.18720 -357.85608 -373.39300 257.22639 -1899.83865       (-291.201,-46.220) (-1572.665,-33.975) (-66.655,-17.986)      26.4223
27    -290.92978 308.56290 -357.52260 -373.07941 256.93226 -1899.48572       (-290.930,-46.883) (-1573.290,-33.998) (-66.593,-17.633)      27.4386
28    -290.65842 307.93860 -357.18912 -372.76582 256.63813 -1899.13279       (-290.658,-47.547) (-1573.914,-34.020) (-66.531,-17.280)      28.4548
29    -290.38705 307.31430 -356.85565 -372.45223 256.34399 -1898.77985       (-290.387,-48.211) (-1574.538,-34.043) (-66.469,-16.927)      29.4711
30    -290.11569 306.69000 -356.52217 -372.13863 256.04986 -1898.42692       (-290.116,-48.874) (-1575.163,-34.066) (-66.406,-16.574)      30.4873
31    -289.84432 306.06570 -356.18869 -371.82504 255.75573 -1898.07398       (-289.844,-49.538) (-1575.787,-34.089) (-66.344,-16.221)      31.5036
32    -289.57296 305.44140 -355.85521 -371.51145 255.46159 -1897.72105       (-289.573,-50.202) (-1576.411,-34.111) (-66.282,-15.868)      32.5198
33    -289.30159 304.81710 -355.52174 -371.19786 255.16746 -1897.36811       (-289.302,-50.865) (-1577.036,-34.134) (-66.220,-15.516)      33.5361
34    -289.03022 304.19280 -355.18826 -370.88427 254.87333 -1897.01518       (-289.030,-51.529) (-1577.660,-34.157) (-66.158,-15.163)      34.5523
35    -288.75886 303.56850 -354.85478 -370.57068 254.57919 -1896.66225       (-288.759,-52.193) (-1578.284,-34.180) (-66.096,-14.810)      35.5685
36    -288.48749 302.94420 -354.52131 -370.25709 254.28506 -1896.30931       (-288.487,-52.856) (-1578.908,-34.202) (-66.034,-14.457)      36.5848
37    -288.21613 302.31990 -354.18783 -369.94350 253.99093 -1895.95638       (-288.216,-53.520) (-1579.533,-34.225) (-65.972,-14.104)      37.601
38    -287.94476 301.69560 -353.85435 -369.62991 253.69680 -1895.60344       (-287.945,-54.183) (-1580.157,-34.248) (-65.910,-13.751)      38.6173
39    -287.67340 301.07130 -353.52087 -369.31632 253.40266 -1895.25051       (-287.673,-54.847) (-1580.781,-34.271) (-65.847,-13.398)      39.6335
40    -287.40203 300.44700 -353.18740 -369.00273 253.10853 -1894.89757       (-287.402,-55.511) (-1581.406,-34.294) (-65.785,-13.045)      40.6498
41    -287.13067 299.82270 -352.85392 -368.68914 252.81440 -1894.54464       (-287.131,-56.174) (-1582.030,-34.316) (-65.723,-12.692)      41.666
42    -286.85930 299.19840 -352.52044 -368.37555 252.52026 -1894.19171       (-286.859,-56.838) (-1582.654,-34.339) (-65.661,-12.339)      42.6823
43    -286.58793 298.57410 -352.18697 -368.06196 252.22613 -1893.83877       (-286.588,-57.502) (-1583.279,-34.362) (-65.599,-11.986)      43.6985
44    -286.31657 297.94980 -351.85349 -367.74837 251.93200 -1893.48584       (-286.317,-58.165) (-1583.903,-34.385) (-65.537,-11.633)      44.7147
45    -286.04520 297.32550 -351.52001 -367.43478 251.63786 -1893.13290       (-286.045,-58.829) (-1584.527,-34.407) (-65.475,-11.280)      45.731
46    -285.77384 296.70120 -351.18653 -367.12119 251.34373 -1892.77997       (-285.774,-59.493) (-1585.151,-34.430) (-65.413,-10.927)      46.7472
47    -285.50247 296.07690 -350.85306 -366.80760 251.04960 -1892.42703       (-285.502,-60.156) (-1585.776,-34.453) (-65.351,-10.574)      47.7635
48    -285.23111 295.45260 -350.51958 -366.49401 250.75547 -1892.07410       (-285.231,-60.820) (-1586.400,-34.476) (-65.288,-10.221)      48.7797
49    -284.95974 294.82830 -350.18610 -366.18042 250.46133 -1891.72117       (-284.960,-61.484) (-1587.024,-34.498) (-65.226,-9.869)      49.796
50    -284.68837 294.20400 -349.85263 -365.86683 250.16720 -1891.36823       (-284.688,-62.147) (-1587.649,-34.521) (-65.164,-9.516)      50.8122
51    -284.41701 293.57970 -349.51915 -365.55324 249.87307 -1891.01530       (-284.417,-62.811) (-1588.273,-34.544) (-65.102,-9.163)      51.8284
52    -284.14564 292.95540 -349.18567 -365.23965 249.57893 -1890.66236       (-284.146,-63.474) (-1588.897,-34.567) (-65.040,-8.810)      52.8447
53    -283.87428 292.33110 -348.85219 -364.92606 249.28480 -1890.30943       (-283.874,-64.138) (-1589.522,-34.589) (-64.978,-8.457)      53.8609
54    -283.60291 291.70680 -348.51872 -364.61247 248.99067 -1889.95649       (-283.603,-64.802) (-1590.146,-34.612) (-64.916,-8.104)      54.8772
55    -283.33155 291.08250 -348.18524 -364.29888 248.69654 -1889.60356       (-283.332,-65.465) (-1590.770,-34.635) (-64.854,-7.751)      55.8934
56    -283.06018 290.45820 -347.85176 -363.98529 248.40240 -1889.25063       (-283.060,-66.129) (-1591.394,-34.658) (-64.792,-7.398)      56.9097
