Fol_2018-03-05.14_04_58.635_.txt     Output is probe cell, reduced cell, NCDist distance between
0      3.12361  -8.55778 -10.99337 -30.91680 -75.80590   2.50856       (-0.198,-23.391) (-0.219,-78.314) (-1.842,-2.509)      1.80554e-14
1      3.11797  -8.54941 -11.06076 -30.88769 -75.75343   2.50583       (-0.192,-23.370) (-0.227,-78.259) (-1.934,-2.506)      0.110368
2      3.11234  -8.54104 -11.12815 -30.85859 -75.70096   2.50310       (-0.187,-23.349) (-0.236,-78.204) (-2.027,-2.503)      0.220736
3      3.10670  -8.53268 -11.19554 -30.82949 -75.64849   2.50037       (-0.181,-23.328) (-0.244,-78.149) (-2.120,-2.500)      0.331105
4      3.10106  -8.52431 -11.26293 -30.80038 -75.59603   2.49764       (-0.175,-23.307) (-0.253,-78.094) (-2.212,-2.498)      0.441473
5      3.09542  -8.51594 -11.33032 -30.77128 -75.54356   2.49491       (-0.170,-23.287) (-0.261,-78.038) (-2.305,-2.495)      0.551841
6      3.08978  -8.50757 -11.39770 -30.74217 -75.49109   2.49218       (-0.164,-23.266) (-0.269,-77.983) (-2.398,-2.492)      0.662209
7      3.08415  -8.49920 -11.46509 -30.71307 -75.43862   2.48945       (-0.159,-23.245) (-0.278,-77.928) (-2.490,-2.489)      0.772578
8      3.07851  -8.49084 -11.53248 -30.68396 -75.38616   2.48672       (-0.153,-23.224) (-0.286,-77.873) (-2.583,-2.487)      0.882946
9      3.07287  -8.48247 -11.59987 -30.65486 -75.33369   2.48399       (-0.147,-23.203) (-0.294,-77.818) (-2.676,-2.484)      0.993314
10      3.06723  -8.47410 -11.66726 -30.62575 -75.28122   2.48126       (-0.142,-23.182) (-0.303,-77.762) (-2.768,-2.481)      1.10368
11      3.06159  -8.46573 -11.73465 -30.59665 -75.22876   2.47853       (-0.136,-23.161) (-0.311,-77.707) (-2.861,-2.479)      1.21405
12      3.05596  -8.45736 -11.80204 -30.56755 -75.17629   2.47580       (-0.130,-23.140) (-0.319,-77.652) (-2.954,-2.476)      1.32442
13      3.05032  -8.44899 -11.86942 -30.53844 -75.12382   2.47307       (-0.125,-23.119) (-0.328,-77.597) (-3.046,-2.473)      1.43479
14      3.04468  -8.44063 -11.93681 -30.50934 -75.07135   2.47034       (-0.119,-23.098) (-0.336,-77.542) (-3.139,-2.470)      1.54516
15      3.03904  -8.43226 -12.00420 -30.48023 -75.01889   2.46761       (-0.113,-23.077) (-0.345,-77.486) (-3.232,-2.468)      1.65552
16      3.03341  -8.42389 -12.07159 -30.45113 -74.96642   2.46488       (-0.108,-23.056) (-0.353,-77.431) (-3.324,-2.465)      1.76589
17      3.02777  -8.41552 -12.13898 -30.42202 -74.91395   2.46215       (-0.102,-23.036) (-0.361,-77.376) (-3.417,-2.462)      1.87626
18      3.02213  -8.40715 -12.20637 -30.39292 -74.86148   2.45942       (-0.097,-23.015) (-0.370,-77.321) (-3.510,-2.459)      1.98663
19      3.01649  -8.39879 -12.27375 -30.36382 -74.80902   2.45669       (-0.091,-22.994) (-0.378,-77.266) (-3.602,-2.457)      2.097
20      3.01085  -8.39042 -12.34114 -30.33471 -74.75655   2.45396       (-0.085,-22.973) (-0.386,-77.211) (-3.695,-2.454)      2.20736
21      3.00522  -8.38205 -12.40853 -30.30561 -74.70408   2.45123       (-0.080,-22.952) (-0.395,-77.155) (-3.788,-2.451)      2.31773
22      2.99958  -8.37368 -12.47592 -30.27650 -74.65162   2.44850       (-0.074,-22.931) (-0.403,-77.100) (-3.880,-2.448)      2.4281
