Fol_2018-02-25.13_35_47.99_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -3714.69574 -1309.77973 1258.94207 -2666.57356 -964.86525 803.94258       (-1509.307,-129.444) (-1157.267,-31.479) (-1804.642,-50.838)      3.21555e-13
1    -3712.48814 -1309.62706 1255.87541 -2664.03389 -963.93093 803.08695       (-1515.662,-137.247) (-1148.372,-23.597) (-1825.529,-53.752)      26.2157
2    -3710.28055 -1309.47440 1252.80876 -2661.49422 -962.99660 802.23131       (-1522.017,-145.050) (-1139.477,-15.716) (-1846.416,-56.666)      52.4313
3    -3708.07295 -1309.32173 1249.74211 -2658.95455 -962.06228 801.37568       (-1528.372,-152.853) (-1130.583,-7.834) (-1867.303,-59.580)      78.647
4    -3705.86535 -1309.16906 1246.67546 -2656.41488 -961.12796 800.52004       (-1888.143,-160.608) (-1121.736,-0.048) (-1534.679,-62.446)      104.778
5    -3703.65776 -1309.01640 1243.60881 -2653.87521 -960.19364 799.66441       (-1901.148,-160.529) (-1120.723,-7.929) (-1533.152,-57.478)      117.392
6    -3701.45016 -1308.86373 1240.54216 -2651.33554 -959.25932 798.80877       (-1914.153,-160.451) (-1119.710,-15.811) (-1531.626,-52.511)      130.774
7    -3699.24256 -1308.71107 1237.47551 -2648.79588 -958.32500 797.95313       (-1927.159,-160.372) (-1118.697,-23.692) (-1530.099,-47.543)      144.712
8    -3697.03497 -1308.55840 1234.40886 -2646.25621 -957.39068 797.09750       (-1940.164,-160.293) (-1117.684,-31.574) (-1528.572,-42.575)      159.059
9    -3694.82737 -1308.40574 1231.34221 -2643.71654 -956.45636 796.24186       (-1953.169,-160.214) (-1116.671,-39.456) (-1527.046,-37.608)      173.714
10    -3692.61977 -1308.25307 1228.27555 -2641.17687 -955.52204 795.38623       (-1966.175,-160.136) (-1115.658,-47.337) (-1525.519,-32.640)      188.605
11    -3690.41218 -1308.10040 1225.20890 -2638.63720 -954.58772 794.53059       (-1979.180,-160.057) (-1114.645,-55.219) (-1523.992,-27.673)      203.681
12    -3688.20458 -1307.94774 1222.14225 -2636.09753 -953.65340 793.67495       (-1992.185,-159.978) (-1113.632,-63.101) (-1522.466,-22.705)      218.903
